,CARD,DECK,BALLOT,S224.Q1,S224.Q2,S224.Q3,S224.Q4A,S224.Q4B,S224.Q4C,S224.Q5A,S224.Q5B,S224.Q6A,S224.Q6B,S224.Q6C,S224.Q6D,S224.Q6E,S224.Q6F,S224.Q7A,S224.Q7B.n,S224.Q8,S224.Q9,S224.Q10A,S224.Q10B,S224.Q10C,S224.Q11A.n,S224.Q11B.n,S224.Q12A,S224.Q12B,S224.Q12C,S224.Q12D,S224.Q13A,S224.Q13B,S224.Q14A,S224.Q14B,S224.Q15,S224.Q16,S224.Q17A,S224.Q17B,S224.Q18A,S224.Q18B,S224.Q19A,S224.Q19B,S224.Q20.n,S224.Q21A,S224.Q21B,S224.Q22,S224.Q23,S224.Q24,S224.Q25,S224.V26,S224.V27,S224.V28
764,1.0,224.0,765.0,3.0,3.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,27.0
765,1.0,224.0,766.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,,0.0,4.0,0.0,1.0,0.0,,,0.0,7.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,6.0
766,1.0,224.0,767.0,1.0,3.0,4.0,6.0,5.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,35.0
767,1.0,224.0,768.0,3.0,3.0,5.0,6.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,4.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,5.0,1.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,7.0
768,1.0,224.0,769.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,20.0
769,1.0,224.0,770.0,2.0,3.0,6.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,56.0
770,1.0,224.0,771.0,2.0,3.0,6.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,3.0,,3.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0
771,1.0,224.0,772.0,2.0,3.0,5.0,1.0,6.0,1.0,2.0,6.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,,1.0,2.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,1.0,5.0,2.0,,3.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,42.0
772,1.0,224.0,773.0,4.0,3.0,5.0,3.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,0.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,54.0
773,1.0,224.0,774.0,2.0,3.0,5.0,6.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,28.0
774,1.0,224.0,775.0,2.0,3.0,6.0,5.0,6.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,5.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,1.0,3.0,2.0,2.0,,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,32.0
775,1.0,224.0,776.0,2.0,2.0,7.0,2.0,1.0,1.0,2.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,,1.0,2.0,2.0,3.0,4.0,,,6.0,6.0,6.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,46.0
776,1.0,224.0,777.0,2.0,3.0,6.0,6.0,5.0,1.0,2.0,7.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,,0.0,2.0,1.0,1.0,2.0,,,4.0,7.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,28.0
777,1.0,224.0,778.0,1.0,3.0,7.0,6.0,6.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,2.0,,,4.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0
778,1.0,224.0,779.0,1.0,3.0,5.0,6.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,9.0
779,1.0,224.0,780.0,2.0,3.0,7.0,6.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,3.0,1.0,1.0,3.0,3.0,,,4.0,4.0,5.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,43.0
780,1.0,224.0,781.0,2.0,3.0,4.0,6.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,5.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,0.0,2.0,,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,42.0
781,1.0,224.0,782.0,3.0,3.0,5.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,5.0,2.0,,1.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,52.0
782,1.0,224.0,783.0,1.0,3.0,5.0,6.0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,,0.0,1.0,1.0,2.0,2.0,,,5.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0,3.0,,3.0,3.0,0.0,3.0,3.0,2.0,1.0,3.0,25.0
783,1.0,224.0,784.0,2.0,3.0,1.0,6.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,3.0,2.0,,,4.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,14.0
784,1.0,224.0,785.0,1.0,2.0,1.0,5.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,5.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,0.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,35.0
785,1.0,224.0,786.0,2.0,3.0,7.0,4.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,3.0,0.0,1.0,1.0,1.0,,,5.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,5.0,2.0,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,4.0,17.0
786,1.0,224.0,787.0,2.0,3.0,7.0,6.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,4.0,2.0,1.0,2.0,,,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,0.0,1.0,,3.0,0.0,0.0,3.0,3.0,2.0,1.0,4.0,38.0
787,1.0,224.0,788.0,2.0,3.0,5.0,4.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,2.0,,,4.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,5.0,3.0,5.0,3.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,53.0
788,1.0,224.0,789.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,0.0,2.0,2.0,2.0,,,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,,3.0,3.0,0.0,3.0,3.0,2.0,1.0,4.0,33.0
789,1.0,224.0,790.0,1.0,3.0,5.0,5.0,3.0,1.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,,3.0,2.0,3.0,3.0,3.0,,,1.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,15.0
790,1.0,224.0,791.0,2.0,3.0,6.0,3.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,5.0,5.0,5.0,3.0,5.0,3.0,,3.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,65.0
791,1.0,224.0,792.0,4.0,2.0,5.0,4.0,4.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,63.0
792,1.0,224.0,793.0,1.0,3.0,7.0,6.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,4.0,4.0,4.0,4.0,0.0,5.0,1.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,5.0,0.0,,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,89.0
793,1.0,224.0,794.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,,3.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,33.0
794,1.0,224.0,795.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,,1.0,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,,3.0,3.0,0.0,3.0,3.0,1.0,4.0,2.0,46.0
795,1.0,224.0,796.0,3.0,3.0,5.0,1.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,,,0.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,2.0,4.0,2.0,31.0
796,1.0,224.0,797.0,2.0,3.0,4.0,5.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,3.0,,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,15.0
797,1.0,224.0,798.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,0.0,7.0,0.0,0.0,1.0,5.0,1.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,6.0
798,1.0,224.0,799.0,1.0,3.0,4.0,6.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,1.0,,,5.0,4.0,4.0,5.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,,3.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,6.0
799,1.0,224.0,800.0,1.0,3.0,6.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,5.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,5.0,3.0,,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,54.0
800,1.0,224.0,801.0,1.0,3.0,6.0,6.0,5.0,1.0,1.0,6.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,,3.0,2.0,3.0,3.0,2.0,,,5.0,6.0,6.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,1.0,1.0,,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,53.0
801,1.0,224.0,802.0,1.0,3.0,4.0,6.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,,,4.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,5.0,3.0,,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,18.0
802,1.0,224.0,803.0,1.0,1.0,6.0,5.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,4.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,3.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,27.0
803,1.0,224.0,804.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,,1.0,2.0,3.0,3.0,4.0,,,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,,3.0,3.0,0.0,1.0,3.0,2.0,2.0,7.0,98.0
804,1.0,224.0,805.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,1.0,1.0,,,4.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,5.0,5.0,2.0,3.0,5.0,0.0,,3.0,3.0,2.0,1.0,3.0,2.0,3.0,7.0,47.0
805,1.0,224.0,806.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,2.0,,,0.0,7.0,0.0,0.0,2.0,3.0,3.0,0.0,4.0,0.0,5.0,5.0,5.0,3.0,5.0,0.0,,3.0,3.0,2.0,1.0,3.0,1.0,3.0,7.0,3.0
806,1.0,224.0,807.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,5.0,5.0,1.0,3.0,5.0,3.0,,3.0,1.0,1.0,1.0,3.0,2.0,3.0,7.0,19.0
807,1.0,224.0,808.0,1.0,2.0,5.0,5.0,3.0,1.0,2.0,7.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,3.0,,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,10.0
808,1.0,224.0,809.0,2.0,3.0,6.0,6.0,4.0,1.0,2.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,0.0,3.0,1.0,2.0,1.0,,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,37.0
809,1.0,224.0,810.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,,,0.0,7.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,,2.0,2.0,1.0,1.0,3.0,2.0,2.0,8.0,69.0
810,1.0,224.0,811.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,,3.0,3.0,1.0,1.0,3.0,2.0,3.0,8.0,13.0
811,1.0,224.0,812.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0,4.0,0.0,6.0,1.0,,,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,59.0
812,1.0,224.0,813.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,39.0
813,1.0,224.0,814.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,17.0
814,1.0,224.0,815.0,4.0,1.0,8.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,5.0,5.0,1.0,1.0,5.0,1.0,,3.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,35.0
815,1.0,224.0,816.0,3.0,2.0,8.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0
816,1.0,224.0,817.0,1.0,2.0,8.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,,1.0,0.0,3.0,1.0,1.0,,,0.0,7.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,,3.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,46.0
817,1.0,224.0,818.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,,1.0,0.0,5.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,5.0,1.0,,3.0,2.0,1.0,3.0,2.0,2.0,2.0,8.0,42.0
818,1.0,224.0,819.0,3.0,3.0,1.0,5.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,0.0,,3.0,3.0,1.0,3.0,2.0,2.0,2.0,8.0,15.0
819,1.0,224.0,820.0,3.0,2.0,5.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,,1.0,4.0,2.0,3.0,4.0,,,1.0,1.0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,5.0,5.0,1.0,4.0,5.0,3.0,,2.0,2.0,1.0,3.0,2.0,1.0,2.0,8.0,101.0
820,1.0,224.0,821.0,3.0,2.0,5.0,2.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,4.0,2.0,2.0,1.0,,,1.0,1.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,8.0,55.0
821,1.0,224.0,822.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,0.0,,3.0,3.0,1.0,3.0,2.0,1.0,2.0,8.0,115.0
822,1.0,224.0,823.0,2.0,1.0,5.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,,2.0,3.0,2.0,3.0,2.0,1.0,2.0,8.0,89.0
823,1.0,224.0,824.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,,1.0,4.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,3.0,,3.0,3.0,1.0,3.0,2.0,1.0,2.0,8.0,24.0
824,1.0,224.0,825.0,3.0,2.0,5.0,5.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,,,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,,3.0,3.0,1.0,3.0,2.0,1.0,2.0,8.0,88.0
825,1.0,224.0,826.0,4.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,,,4.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,2.0,1.0,2.0,9.0,46.0
826,1.0,224.0,827.0,4.0,2.0,6.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,,1.0,4.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,5.0,5.0,1.0,3.0,2.0,2.0,,2.0,0.0,0.0,3.0,2.0,2.0,3.0,9.0,35.0
827,1.0,224.0,828.0,4.0,1.0,6.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,2.0,1.0,3.0,9.0,97.0
828,1.0,224.0,829.0,5.0,2.0,7.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.0,2.0,3.0,2.0,,,1.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,,3.0,3.0,0.0,3.0,2.0,2.0,3.0,9.0,15.0
829,1.0,224.0,830.0,4.0,1.0,5.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,4.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,1.0,3.0,2.0,1.0,3.0,9.0,10.0
830,1.0,224.0,831.0,4.0,2.0,7.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,4.0,1.0,3.0,2.0,,,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,2.0,2.0,3.0,9.0,26.0
831,1.0,224.0,832.0,3.0,3.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,,0.0,4.0,1.0,2.0,4.0,,,4.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,,3.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,71.0
