,CARD,DECK,BALLOT,S83.Q1,S83.Q2.1,S83.Q2.2,S83.Q3,S83.Q4A,S83.Q4B,S83.Q4C,S83.Q4D,S83.Q5.1,S83.Q5.2,S83.Q6.1,S83.Q6.2,S83.Q7,S83.Q8,S83.Q9,S83.Q10,S83.Q11,S83.Q12,S83.Q13,S83.Q14A.n,S83.Q14B.n,S83.Q14C.n,S83.Q14D.n,S83.Q15A.n,S83.Q15B.n,S83.Q15C.n,S83.Q15D.n,S83.Q16.n,S83.Q17A.n,S83.Q17B.n,S83.Q18,S83.Q19,S83.Q20,S83.Q21,S83.Q22,S83.Q23A,S83.Q23B,S83.Q24,S83.Q25A.1,S83.Q25A.2,S83.Q25A.3,S83.Q25A.4,S83.Q25A.5,S83.Q25A.6,S83.Q25A.7,S83.Q25A.8,S83.Q25A.9,S83.Q25A.10,S83.Q25B,S83.Q26,S83.Q27,S83.Q28,S83.Q29,S83.Q30,S83.Q31,S83.Q32,S83.Q33,S83.Q34,S83.Q35,S83.Q36,S83.Q37,S83.Q38,S83.Q39,S83.Q40,S83.Q41,S83.Q42,S83.Q43,S83.Q44,S83.Q45,S83.Q46,S83.Q47,S83.Q48,CARD..1,DECK..1,BALLOT..1,S83.Q49,S83.V50,S83.V51,S83.V52,S83.V53,S83.V54,S83.V55
210,1.0,83.0,211.0,3.0,6.0,38.0,5.0,37.0,15.0,15.0,99.0,4.0,15.0,3.0,31.0,6.0,2.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,2.0,1.0,4.0,3.0,2.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,83.0,211.0,1.0,0.0,2.0,2.0,1.0,10131.0,21661.0
211,1.0,83.0,212.0,3.0,7.0,41.0,5.0,9.0,6.0,15.0,0.0,3.0,14.0,8.0,84.0,6.0,2.0,3.0,3.0,2.0,5.0,2.0,,,,,,,,,,,,2.0,2.0,4.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,83.0,212.0,2.0,0.0,1.0,2.0,0.0,140.0,21201.0
212,1.0,83.0,213.0,3.0,6.0,27.0,4.0,99.0,10.0,15.0,99.0,2.0,5.0,5.0,56.0,6.0,2.0,2.0,3.0,5.0,2.0,2.0,,,,,,,,,,,,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,83.0,213.0,1.0,1.0,2.0,2.0,1.0,11330.0,43435.0
213,1.0,83.0,214.0,3.0,6.0,29.0,5.0,36.0,99.0,15.0,99.0,5.0,8.0,5.0,58.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,83.0,214.0,1.0,1.0,2.0,3.0,3.0,22010.0,31141.0
214,1.0,83.0,215.0,3.0,5.0,29.0,5.0,0.0,19.0,15.0,99.0,11.0,4.0,2.0,23.0,7.0,2.0,2.0,4.0,8.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,83.0,215.0,1.0,1.0,1.0,7.0,4.0,12302.0,11431.0
215,1.0,83.0,216.0,3.0,10.0,42.0,4.0,0.0,0.0,15.0,99.0,4.0,4.0,2.0,21.0,7.0,2.0,2.0,4.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,83.0,216.0,2.0,1.0,1.0,3.0,4.0,1312.0,22372.0
216,1.0,83.0,217.0,3.0,9.0,41.0,4.0,99.0,99.0,16.0,99.0,9.0,97.0,3.0,31.0,7.0,2.0,2.0,3.0,8.0,6.0,1.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,83.0,217.0,2.0,1.0,0.0,4.0,2.0,11331.0,11752.0
217,1.0,83.0,218.0,3.0,6.0,36.0,5.0,99.0,18.0,16.0,99.0,1.0,8.0,2.0,23.0,7.0,1.0,1.0,1.0,1.0,6.0,1.0,,,,,,,,,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,83.0,218.0,1.0,3.0,1.0,5.0,3.0,110.0,22492.0
218,1.0,83.0,219.0,3.0,12.0,18.0,4.0,99.0,99.0,16.0,99.0,11.0,91.0,5.0,56.0,7.0,1.0,1.0,1.0,6.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,219.0,1.0,3.0,0.0,7.0,4.0,32303.0,44125.0
219,1.0,83.0,220.0,3.0,5.0,38.0,5.0,1.0,12.0,18.0,99.0,1.0,16.0,5.0,56.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,83.0,220.0,1.0,1.0,1.0,4.0,3.0,11322.0,43695.0
220,1.0,83.0,221.0,3.0,5.0,32.0,5.0,1.0,22.0,18.0,0.0,10.0,9.0,5.0,56.0,6.0,2.0,2.0,5.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,83.0,221.0,1.0,1.0,2.0,4.0,3.0,12203.0,43885.0
221,1.0,83.0,222.0,3.0,6.0,38.0,5.0,0.0,12.0,18.0,0.0,9.0,16.0,3.0,33.0,7.0,2.0,2.0,3.0,1.0,6.0,1.0,,,,,,,,,,,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,83.0,222.0,1.0,1.0,1.0,4.0,3.0,10330.0,43545.0
222,1.0,83.0,223.0,3.0,6.0,32.0,5.0,99.0,19.0,17.0,99.0,3.0,9.0,1.0,14.0,6.0,2.0,2.0,2.0,8.0,2.0,2.0,,,,,,,,,,,,3.0,3.0,5.0,1.0,1.0,2.0,5.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,83.0,223.0,1.0,1.0,3.0,2.0,0.0,21130.0,12093.0
223,1.0,83.0,224.0,3.0,6.0,38.0,5.0,31.0,18.0,19.0,99.0,11.0,14.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,83.0,224.0,2.0,1.0,2.0,5.0,4.0,12303.0,22101.0
224,1.0,83.0,225.0,3.0,3.0,35.0,5.0,1.0,14.0,19.0,99.0,2.0,14.0,6.0,62.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,83.0,225.0,1.0,0.0,2.0,2.0,0.0,22230.0,21141.0
225,1.0,83.0,226.0,3.0,11.0,41.0,5.0,0.0,10.0,19.0,99.0,3.0,8.0,4.0,43.0,6.0,2.0,2.0,3.0,4.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,2.0,3.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,226.0,2.0,0.0,0.0,4.0,1.0,32303.0,21731.0
226,1.0,83.0,227.0,3.0,6.0,42.0,4.0,99.0,99.0,19.0,99.0,3.0,1.0,2.0,22.0,7.0,2.0,2.0,3.0,1.0,6.0,1.0,,,,,,,,,,,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,83.0,227.0,2.0,2.0,0.0,6.0,4.0,300.0,41672.0
227,1.0,83.0,228.0,3.0,2.0,30.0,4.0,36.0,52.0,78.0,99.0,7.0,0.0,7.0,74.0,6.0,2.0,2.0,5.0,8.0,6.0,2.0,,,,,,,,,,,,5.0,1.0,3.0,1.0,2.0,2.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,4.0,4.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,83.0,228.0,1.0,0.0,2.0,1.0,0.0,10232.0,11451.0
228,1.0,83.0,229.0,3.0,6.0,18.0,4.0,11.0,2.0,78.0,99.0,9.0,92.0,5.0,58.0,6.0,1.0,1.0,1.0,10.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,83.0,229.0,2.0,1.0,1.0,3.0,3.0,12120.0,32491.0
229,1.0,83.0,230.0,3.0,7.0,23.0,4.0,24.0,36.0,66.0,99.0,3.0,2.0,5.0,57.0,7.0,2.0,2.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,2.0,2.0,3.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,83.0,230.0,2.0,0.0,1.0,4.0,2.0,201.0,21621.0
230,1.0,83.0,231.0,3.0,8.0,17.0,4.0,8.0,18.0,41.0,99.0,12.0,91.0,6.0,63.0,7.0,2.0,2.0,4.0,10.0,6.0,1.0,,,,,,,,,,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,83.0,231.0,1.0,1.0,0.0,7.0,3.0,301.0,21181.0
231,1.0,83.0,232.0,3.0,3.0,32.0,5.0,96.0,12.0,30.0,99.0,10.0,0.0,4.0,41.0,6.0,2.0,2.0,4.0,6.0,5.0,2.0,,,,,,,,,,,,2.0,1.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,5.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,83.0,232.0,1.0,0.0,2.0,1.0,1.0,340.0,21911.0
232,1.0,83.0,233.0,3.0,6.0,31.0,5.0,0.0,12.0,20.0,0.0,1.0,7.0,3.0,31.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,83.0,233.0,1.0,1.0,2.0,4.0,4.0,31203.0,41762.0
233,1.0,83.0,234.0,3.0,10.0,31.0,5.0,36.0,72.0,22.0,99.0,3.0,11.0,10.0,1.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,83.0,234.0,1.0,0.0,1.0,5.0,2.0,2332.0,42384.0
234,1.0,83.0,235.0,3.0,6.0,32.0,5.0,0.0,7.0,24.0,99.0,2.0,11.0,5.0,58.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,1.0,2.0,3.0,1.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,83.0,235.0,1.0,0.0,2.0,2.0,0.0,342.0,21051.0
235,1.0,83.0,236.0,3.0,10.0,34.0,5.0,0.0,10.0,23.0,0.0,11.0,7.0,5.0,58.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,4.0,3.0,4.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,83.0,236.0,1.0,1.0,1.0,3.0,2.0,22321.0,22282.0
236,1.0,83.0,237.0,3.0,6.0,37.0,5.0,0.0,10.0,24.0,0.0,2.0,12.0,3.0,31.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,83.0,237.0,1.0,1.0,1.0,5.0,4.0,12310.0,43275.0
237,1.0,83.0,238.0,3.0,6.0,35.0,5.0,0.0,13.0,21.0,99.0,12.0,10.0,3.0,31.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,83.0,238.0,1.0,3.0,0.0,6.0,3.0,1310.0,42685.0
238,1.0,83.0,239.0,3.0,5.0,35.0,5.0,6.0,17.0,20.0,99.0,5.0,14.0,5.0,56.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,83.0,239.0,1.0,0.0,2.0,2.0,0.0,22120.0,43705.0
239,1.0,83.0,240.0,3.0,12.0,40.0,5.0,99.0,12.0,25.0,99.0,9.0,3.0,2.0,21.0,6.0,2.0,2.0,3.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,83.0,240.0,2.0,1.0,0.0,5.0,2.0,2131.0,43205.0
240,1.0,83.0,241.0,3.0,9.0,34.0,5.0,0.0,7.0,21.0,99.0,8.0,13.0,5.0,58.0,7.0,2.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,83.0,241.0,1.0,1.0,1.0,3.0,1.0,22311.0,31251.0
241,1.0,83.0,242.0,3.0,10.0,36.0,5.0,0.0,99.0,25.0,99.0,9.0,6.0,3.0,31.0,7.0,2.0,2.0,3.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,83.0,242.0,0.0,1.0,0.0,5.0,2.0,2220.0,41722.0
242,1.0,83.0,243.0,3.0,6.0,24.0,5.0,0.0,17.0,20.0,0.0,10.0,0.0,5.0,59.0,7.0,2.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,83.0,243.0,1.0,0.0,1.0,4.0,2.0,2121.0,42093.0
243,1.0,83.0,244.0,3.0,4.0,42.0,4.0,0.0,0.0,21.0,99.0,6.0,5.0,5.0,57.0,7.0,2.0,2.0,3.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,244.0,1.0,1.0,0.0,6.0,3.0,32203.0,41932.0
244,1.0,83.0,245.0,3.0,6.0,36.0,5.0,0.0,9.0,25.0,99.0,12.0,5.0,2.0,21.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,83.0,245.0,1.0,1.0,1.0,4.0,1.0,12331.0,22292.0
245,1.0,83.0,246.0,3.0,6.0,37.0,5.0,99.0,8.0,25.0,0.0,12.0,12.0,2.0,21.0,7.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,83.0,246.0,2.0,1.0,0.0,6.0,2.0,22303.0,22312.0
246,1.0,83.0,247.0,3.0,5.0,25.0,4.0,0.0,0.0,23.0,99.0,9.0,92.0,2.0,21.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,83.0,247.0,1.0,0.0,0.0,4.0,0.0,32230.0,21091.0
247,1.0,83.0,248.0,3.0,6.0,37.0,5.0,0.0,13.0,24.0,99.0,0.0,44.0,5.0,58.0,7.0,2.0,2.0,4.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,83.0,248.0,1.0,1.0,0.0,6.0,4.0,22303.0,22172.0
248,1.0,83.0,249.0,3.0,6.0,34.0,5.0,56.0,34.0,24.0,99.0,8.0,11.0,2.0,22.0,7.0,2.0,3.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,83.0,249.0,1.0,3.0,0.0,7.0,1.0,330.0,22212.0
249,1.0,83.0,250.0,3.0,5.0,39.0,5.0,0.0,17.0,23.0,0.0,1.0,12.0,5.0,57.0,7.0,2.0,2.0,3.0,1.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,83.0,250.0,1.0,1.0,0.0,7.0,4.0,22303.0,43925.0
250,1.0,83.0,251.0,3.0,8.0,33.0,5.0,45.0,45.0,23.0,99.0,5.0,5.0,5.0,58.0,7.0,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,83.0,251.0,1.0,0.0,1.0,2.0,1.0,12231.0,43815.0
251,1.0,83.0,252.0,3.0,11.0,39.0,5.0,0.0,8.0,25.0,99.0,3.0,14.0,2.0,21.0,7.0,2.0,2.0,5.0,1.0,6.0,1.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,83.0,252.0,1.0,1.0,0.0,6.0,4.0,22303.0,43055.0
