,CARD,DECK,BALLOT,FORM,S100C.Q1,S100C.Q2,S100C.Q3,S100C.Q4,S100C.Q5,S100C.Q6,S100C.Q7A.n,S100C.Q7B,S100C.Q7C,S100C.Q8,S100C.Q9,S100C.Q10,S100C.Q11,S100C.Q12,S100C.Q13,S100C.Q14,S100C.Q15.n,S100C.Q16A,S100C.Q16B,S100C.Q17A,S100C.Q17B,S100C.Q18.n,S100C.Q19,S100C.Q20,S100C.Q21A,S100C.Q21B,S100C.Q22,S100C.Q23,S100C.Q24,S100C.Q25,S100C.Q26,S100C.Q27,S100C.Q28,S100C.Q29A,S100C.Q29B,S100C.Q29C,S100C.Q29D,S100C.Q29E,S100C.Q29F,S100C.Q29G,S100C.Q30A,S100C.Q30B,S100C.Q31,S100C.Q32A,S100C.Q32B,S100C.Q32C,S100C.Q33,S100C.Q34,S100C.Q35,S100C.Q36A,S100C.Q36B.n,S100C.Q37,S100C.Q38,S100C.Q39,S100C.Q40.n,S100C.Q40A.n,S100C.Q40B.n,S100C.Q41,S100C.Q42.1,S100C.Q42.2,S100C.Q43A,S100C.Q43B,S100C.Q43C,S100C.Q44,S100C.Q45A,S100C.Q45B,S100C.Q46A,S100C.Q46B,S100C.Q47A.n,S100C.Q47B.n,S100C.Q48,CARD..1,DECK..1,BALLOT..1,FORM..1,S100C.Q49A,S100C.Q49B,S100C.Q49C,S100C.Q49D,S100C.Q49E,S100C.Q49F,S100C.Q49G,S100C.Q49H,S100C.Q50A,S100C.Q50B,S100C.Q50C,S100C.Q51A.n,S100C.Q51B.n,S100C.Q52.n,S100C.Q53A,S100C.Q53B,S100C.Q53C,S100C.Q54,S100C.Q55A,S100C.Q55B,S100C.Q56.n,S100C.V57,S100C.V58
230,1.0,100.0,231.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,,61.0,999.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,4.0,3.0,3.0,3.0,,3.0,1.0,3.0,0.0,9.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,,1.0,3.0,2.0,,,,4.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,,,2.0,2.0,100.0,231.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,2.0,2.0,,6.0,37.0
231,1.0,100.0,232.0,3.0,1.0,3.0,5.0,3.0,1.0,4.0,,90.0,11.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,,4.0,2.0,3.0,2.0,,1.0,0.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,,0.0,2.0,1.0,,,,3.0,8.0,3.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,,,2.0,2.0,100.0,232.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,,,,1.0,1.0,3.0,2.0,0.0,0.0,,18.0,33.0
232,1.0,100.0,233.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,,65.0,12.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,4.0,3.0,4.0,3.0,,3.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,,0.0,3.0,1.0,,,,4.0,10.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,,2.0,2.0,100.0,233.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,,19.0,50.0
233,1.0,100.0,234.0,3.0,2.0,2.0,4.0,4.0,0.0,1.0,,63.0,21.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,4.0,2.0,3.0,2.0,,3.0,8.0,2.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,,0.0,4.0,1.0,,,,4.0,10.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,,,1.0,2.0,100.0,234.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,,3.0,21.0
234,1.0,100.0,235.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,,70.0,28.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,,3.0,3.0,2.0,1.0,,2.0,8.0,3.0,1.0,5.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,,3.0,1.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,,,2.0,2.0,100.0,235.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,,,,2.0,2.0,0.0,2.0,2.0,1.0,,9.0,33.0
235,1.0,100.0,236.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,,35.0,21.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,,4.0,2.0,3.0,2.0,,3.0,1.0,3.0,1.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,,3.0,4.0,1.0,,,,4.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,1.0,,,1.0,2.0,100.0,236.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,,11.0,38.0
236,1.0,100.0,237.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,,30.0,18.0,3.0,0.0,2.0,4.0,1.0,2.0,1.0,,4.0,3.0,4.0,3.0,,3.0,8.0,3.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,5.0,,3.0,2.0,2.0,,,,3.0,12.0,0.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,,,1.0,2.0,100.0,237.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,,,,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,30.0
237,1.0,100.0,238.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,,28.0,14.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,1.0,3.0,1.0,,3.0,8.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,,2.0,2.0,1.0,,,,4.0,5.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,,,1.0,2.0,100.0,238.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2.0,2.0,,12.0,21.0
238,1.0,100.0,239.0,3.0,2.0,1.0,5.0,3.0,1.0,4.0,,30.0,10.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,4.0,3.0,4.0,3.0,,3.0,8.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,4.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,,3.0,3.0,1.0,,,,3.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,,,1.0,2.0,100.0,239.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,2.0,2.0,2.0,2.0,0.0,0.0,,3.0,32.0
239,1.0,100.0,240.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,,100.0,37.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,2.0,1.0,,1.0,4.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,,1.0,3.0,2.0,,,,4.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,0.0,2.0,,,2.0,2.0,100.0,240.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,,7.0,31.0
240,1.0,100.0,241.0,3.0,2.0,1.0,2.0,3.0,1.0,5.0,,6.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,2.0,3.0,2.0,,1.0,8.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,,3.0,3.0,2.0,,,,3.0,8.0,4.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,,,2.0,2.0,100.0,241.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,2.0,,10.0,45.0
241,1.0,100.0,242.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,,15.0,28.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,,2.0,8.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,0.0,,2.0,2.0,1.0,,,,4.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,3.0,2.0,100.0,242.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,,,,0.0,0.0,0.0,2.0,2.0,0.0,,10.0,39.0
242,1.0,100.0,243.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,,60.0,15.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,,3.0,3.0,3.0,3.0,,3.0,1.0,3.0,1.0,7.0,6.0,4.0,3.0,3.0,1.0,3.0,0.0,4.0,2.0,4.0,4.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,4.0,2.0,1.0,,3.0,0.0,1.0,,,,4.0,8.0,3.0,4.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,,,1.0,2.0,100.0,243.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,,,,3.0,2.0,2.0,2.0,0.0,0.0,,9.0,38.0
243,1.0,100.0,244.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,,999.0,10.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,4.0,3.0,3.0,2.0,,3.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,,3.0,2.0,1.0,,,,3.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,,,1.0,2.0,100.0,244.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,10.0,33.0
244,1.0,100.0,245.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,,85.0,26.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,,3.0,3.0,3.0,3.0,,3.0,0.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,2.0,4.0,2.0,,,,3.0,4.0,4.0,1.0,2.0,3.0,4.0,1.0,5.0,2.0,2.0,,,1.0,2.0,100.0,245.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,5.0,42.0
245,1.0,100.0,246.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,,80.0,11.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,,3.0,1.0,3.0,1.0,,3.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0,,3.0,2.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,,1.0,2.0,100.0,246.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,,,,2.0,2.0,3.0,2.0,1.0,1.0,,2.0,39.0
246,1.0,100.0,247.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,,46.0,25.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,,3.0,3.0,3.0,1.0,,3.0,8.0,2.0,2.0,8.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,4.0,2.0,3.0,,3.0,3.0,3.0,,,,4.0,8.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,,,1.0,2.0,100.0,247.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,,9.0,37.0
247,1.0,100.0,248.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,,80.0,20.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,3.0,2.0,,3.0,8.0,3.0,2.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,5.0,,3.0,2.0,1.0,,,,4.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,,,3.0,2.0,100.0,248.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,,,,1.0,2.0,3.0,2.0,2.0,2.0,,6.0,45.0
248,1.0,100.0,249.0,3.0,2.0,3.0,3.0,3.0,1.0,6.0,,60.0,14.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,,3.0,3.0,3.0,2.0,,2.0,8.0,3.0,2.0,8.0,3.0,3.0,3.0,3.0,1.0,3.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,,3.0,4.0,1.0,,,,4.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,2.0,,,4.0,2.0,100.0,249.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,,,,1.0,3.0,1.0,2.0,2.0,1.0,,20.0,39.0
249,1.0,100.0,250.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,,30.0,19.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,,2.0,0.0,1.0,3.0,5.0,0.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,0.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,,3.0,2.0,1.0,,,,4.0,7.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,,,2.0,2.0,100.0,250.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,59.0
250,1.0,100.0,251.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,,999.0,20.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,,1.0,3.0,3.0,3.0,,0.0,8.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,,1.0,3.0,2.0,,,,3.0,9.0,2.0,5.0,1.0,3.0,4.0,2.0,5.0,2.0,2.0,,,4.0,2.0,100.0,251.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,2.0,2.0,3.0,2.0,1.0,2.0,,17.0,58.0
251,1.0,100.0,252.0,3.0,2.0,3.0,3.0,2.0,1.0,5.0,,999.0,30.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,,4.0,1.0,3.0,1.0,,3.0,8.0,2.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,,3.0,3.0,1.0,,,,3.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,,,1.0,2.0,100.0,252.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,,17.0,51.0
252,1.0,100.0,253.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,,23.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,3.0,1.0,2.0,1.0,,3.0,8.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,6.0,,3.0,2.0,1.0,,,,4.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,,,2.0,2.0,100.0,253.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,,21.0,35.0
253,1.0,100.0,254.0,3.0,2.0,1.0,3.0,3.0,1.0,6.0,,0.0,14.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,,3.0,3.0,4.0,3.0,,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,2.0,1.0,2.0,,2.0,0.0,1.0,,,,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,,,3.0,2.0,100.0,254.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,4.0,,,,1.0,3.0,3.0,2.0,2.0,2.0,,20.0,36.0
254,1.0,100.0,255.0,3.0,2.0,2.0,5.0,3.0,1.0,3.0,,28.0,12.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,2.0,1.0,2.0,1.0,,2.0,8.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,,1.0,2.0,1.0,,,,3.0,9.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,,,3.0,2.0,100.0,255.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,,,1.0,3.0,1.0,2.0,2.0,2.0,,14.0,52.0
255,1.0,100.0,256.0,3.0,2.0,1.0,5.0,2.0,1.0,4.0,,50.0,18.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,,4.0,2.0,3.0,2.0,,1.0,8.0,2.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,,1.0,2.0,1.0,,,,3.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,,,4.0,2.0,100.0,256.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,53.0
256,1.0,100.0,257.0,3.0,2.0,3.0,4.0,3.0,1.0,6.0,,180.0,12.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,,4.0,3.0,4.0,3.0,,2.0,0.0,2.0,2.0,3.0,6.0,4.0,2.0,0.0,1.0,1.0,2.0,5.0,2.0,3.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,,3.0,2.0,1.0,,,,3.0,10.0,3.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,,,3.0,2.0,100.0,257.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,2.0,,,,1.0,2.0,2.0,0.0,0.0,0.0,,18.0,23.0
257,1.0,100.0,258.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,60.0,16.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,3.0,1.0,3.0,1.0,,4.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,,3.0,2.0,2.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,,,2.0,2.0,100.0,258.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,,6.0,47.0
258,1.0,100.0,259.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,,55.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,2.0,2.0,,1.0,8.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,,1.0,2.0,0.0,,,,1.0,9.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,,,3.0,2.0,100.0,259.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,,4.0,29.0
259,1.0,100.0,260.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,,20.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,4.0,2.0,2.0,2.0,,1.0,8.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,,2.0,2.0,1.0,,,,3.0,7.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,,,2.0,2.0,100.0,260.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,5.0,2.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,2.0,,11.0,31.0
260,1.0,100.0,261.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,,60.0,14.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,2.0,4.0,3.0,,4.0,0.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,4.0,3.0,4.0,2.0,0.0,,2.0,4.0,2.0,,,,4.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,,,0.0,2.0,100.0,261.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,,,,1.0,2.0,3.0,2.0,0.0,0.0,,7.0,34.0
261,1.0,100.0,262.0,3.0,2.0,1.0,2.0,2.0,1.0,7.0,,90.0,15.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,,3.0,2.0,3.0,2.0,,1.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,0.0,,3.0,4.0,1.0,,,,3.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,,,2.0,2.0,100.0,262.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,,5.0,48.0
262,1.0,100.0,263.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,,80.0,20.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,,4.0,2.0,3.0,2.0,,2.0,8.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,,3.0,2.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,,,0.0,2.0,100.0,263.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,38.0
263,1.0,100.0,264.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,,47.0,16.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,,4.0,1.0,4.0,2.0,,2.0,8.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,5.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,8.0,0.0,3.0,2.0,3.0,2.0,3.0,,2.0,3.0,1.0,,,,4.0,9.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,0.0,2.0,,,3.0,2.0,100.0,264.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,3.0,1.0,3.0,2.0,1.0,1.0,,8.0,26.0
264,1.0,100.0,265.0,3.0,2.0,1.0,5.0,3.0,1.0,3.0,,60.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,0.0,,1.0,2.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,,,3.0,2.0,100.0,265.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,37.0
