,CARD,DECK,BALLOT,S146.Q1,S146.Q2,S146.Q3,S146.Q4,S146.Q5,S146.Q6.x,S146.Q8,S146.Q9,S146.Q10,S146.Q11,S146.Q12,S146.Q13,S146.Q14.n,S146.Q15,S146.Q16,S146.Q17.n,S146.Q18,S146.Q19,S146.Q20,S146.Q21.n,S146.Q22,S146.Q23,S146.Q24,S146.Q25,S146.Q26.1,S146.Q26.2,S146.Q26.3,S146.Q26.4,S146.Q26.5,S146.Q26.6,S146.Q26.7,S146.Q26.8,S146.Q26.9,S146.Q27,S146.Q28,S146.Q29,S146.Q30,S146.Q31,S146.Q32,S146.Q33,S146.Q34,S146.Q35,S146.Q36,S146.Q37,S146.Q38,S146.Q39,S146.Q40A,S146.Q40B,S146.Q40C,S146.Q40D,S146.Q40E,S146.Q40F,S146.Q40G,S146.Q41,S146.Q42A,S146.Q42B,S146.Q42C,S146.Q42D,S146.Q42E,S146.Q43,S146.Q44,S146.Q45,S146.Q46,S146.Q47,S146.Q48,S146.Q49,S146.Q50,S146.Q51.1,S146.Q51.2,S146.Q51.3,S146.Q51.4,S146.Q51.5,S146.Q51.6,CARD..1,DECK..1,BALLOT..1,S146.Q51.7,S146.Q51.8,S146.Q51.9,S146.Q52,S146.Q53,S146.Q54,S146.Q55,S146.Q56,S146.Q57,S146.Q58,S146.Q59,S146.Q60,S146.Q61,S146.Q62,S146.Q63,S146.Q64,S146.Q65,S146.Q66,S146.Q67,S146.Q68,S146.Q69A,S146.Q69B,S146.Q69C,S146.Q69D,S146.Q69E,S146.Q70.n,S146.V71
533,1.0,146.0,308.0,2.0,3.0,6.0,7.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,10.0,,1.0,1.0,,2.0,3.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,146.0,308.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,1.0
534,1.0,146.0,309.0,1.0,9.0,4.0,2.0,5.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,,3.0,2.0,,3.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2.0,146.0,309.0,2.0,22.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,32.0,,5.0,3.0,,1.0,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,1.0,146.0,310.0,2.0,7.0,2.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,10.0,,2.0,2.0,,3.0,4.0,2.0,,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,146.0,310.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0
537,1.0,146.0,311.0,1.0,4.0,6.0,6.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,10.0,,2.0,1.0,,3.0,4.0,2.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,146.0,311.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0
538,1.0,146.0,312.0,3.0,11.0,7.0,5.0,2.0,5.0,2.0,1.0,4.0,3.0,3.0,10.0,,3.0,2.0,,2.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,2.0,146.0,312.0,2.0,22.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,11.0,,4.0,2.0,,0.0,3.0,3.0,,3.0,2.0,1.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1.0,146.0,313.0,2.0,4.0,5.0,7.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,10.0,,1.0,2.0,,3.0,4.0,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,6.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2.0,146.0,313.0,1.0,22.0,4.0,3.0,2.0,4.0,7.0,3.0,4.0,4.0,3.0,32.0,,5.0,2.0,,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1.0,146.0,314.0,3.0,8.0,7.0,2.0,5.0,1.0,1.0,2.0,5.0,3.0,3.0,10.0,,1.0,1.0,,2.0,3.0,2.0,,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2.0,146.0,314.0,2.0,22.0,4.0,3.0,2.0,4.0,6.0,1.0,4.0,4.0,3.0,32.0,,5.0,4.0,,2.0,1.0,2.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1.0,146.0,315.0,4.0,11.0,8.0,3.0,5.0,1.0,1.0,2.0,5.0,3.0,2.0,10.0,,2.0,2.0,,3.0,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2.0,146.0,315.0,2.0,22.0,2.0,3.0,2.0,4.0,2.0,0.0,4.0,4.0,3.0,32.0,,5.0,2.0,,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,1.0,146.0,316.0,4.0,10.0,5.0,2.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,10.0,,2.0,2.0,,1.0,2.0,2.0,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2.0,146.0,316.0,2.0,22.0,2.0,3.0,4.0,2.0,6.0,2.0,4.0,4.0,3.0,32.0,,5.0,2.0,,2.0,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1.0,146.0,317.0,2.0,3.0,6.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,10.0,,2.0,2.0,,3.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,146.0,317.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,,1.0
549,1.0,146.0,318.0,1.0,7.0,6.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0,,1.0,2.0,,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2.0,146.0,318.0,2.0,22.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,0.0,32.0,,5.0,2.0,,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,1.0,146.0,319.0,1.0,0.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,0.0,,0.0,0.0,,0.0,2.0,2.0,,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2.0,146.0,319.0,2.0,22.0,2.0,0.0,3.0,3.0,0.0,4.0,2.0,4.0,2.0,0.0,,0.0,1.0,,1.0,2.0,3.0,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,1.0,146.0,320.0,1.0,9.0,6.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,12.0,,1.0,2.0,,2.0,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,6.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2.0,146.0,320.0,2.0,22.0,0.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,20.0,,2.0,2.0,,2.0,2.0,3.0,,2.0,2.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,1.0,146.0,321.0,1.0,6.0,3.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,14.0,,2.0,3.0,,2.0,3.0,2.0,,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2.0,146.0,321.0,2.0,22.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,4.0,2.0,32.0,,5.0,2.0,,2.0,3.0,1.0,,3.0,2.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,1.0,146.0,322.0,1.0,6.0,5.0,6.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,12.0,,3.0,3.0,,1.0,4.0,2.0,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,3.0,4.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,6.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,2.0,146.0,322.0,2.0,22.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,25.0,,0.0,2.0,,2.0,1.0,5.0,,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,1.0,146.0,323.0,2.0,6.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,12.0,,2.0,1.0,,3.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,146.0,323.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,3.0
560,1.0,146.0,324.0,2.0,3.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,7.0,,1.0,3.0,,3.0,2.0,2.0,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,146.0,324.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0
561,1.0,146.0,325.0,6.0,9.0,7.0,8.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,10.0,,2.0,2.0,,3.0,3.0,2.0,,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2.0,146.0,325.0,1.0,22.0,3.0,2.0,2.0,4.0,6.0,0.0,4.0,4.0,3.0,32.0,,5.0,2.0,,1.0,3.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,1.0,146.0,326.0,3.0,4.0,6.0,7.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,12.0,,1.0,3.0,,2.0,3.0,2.0,,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,6.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2.0,146.0,326.0,2.0,22.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,11.0,,4.0,2.0,,2.0,1.0,4.0,,2.0,2.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,1.0,146.0,327.0,1.0,5.0,7.0,2.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,14.0,,2.0,1.0,,3.0,4.0,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2.0,146.0,327.0,2.0,22.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,32.0,,5.0,3.0,,2.0,1.0,5.0,,3.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1.0,146.0,328.0,3.0,9.0,6.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,12.0,,2.0,1.0,,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,6.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2.0,146.0,328.0,2.0,22.0,5.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,11.0,,4.0,2.0,,2.0,3.0,0.0,,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1.0,146.0,329.0,3.0,7.0,6.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,10.0,,2.0,2.0,,3.0,4.0,2.0,,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,2.0,146.0,329.0,2.0,22.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,32.0,,5.0,3.0,,2.0,1.0,4.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1.0,146.0,330.0,3.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,12.0,,2.0,2.0,,2.0,2.0,2.0,,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,6.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2.0,146.0,330.0,2.0,22.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,25.0,,1.0,2.0,,2.0,1.0,4.0,,3.0,2.0,2.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,1.0,146.0,331.0,4.0,10.0,7.0,4.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,12.0,,1.0,2.0,,3.0,4.0,2.0,,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,6.0,3.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2.0,146.0,331.0,2.0,22.0,3.0,2.0,4.0,4.0,6.0,1.0,0.0,3.0,2.0,32.0,,5.0,2.0,,2.0,2.0,1.0,,3.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,1.0,146.0,332.0,2.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,,3.0,2.0,,3.0,4.0,3.0,,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,5.0,6.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,146.0,332.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,,1.0
576,1.0,146.0,333.0,2.0,3.0,7.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,10.0,,1.0,2.0,,3.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,146.0,333.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,6.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,1.0
577,1.0,146.0,334.0,2.0,4.0,5.0,6.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,12.0,,2.0,1.0,,2.0,2.0,1.0,,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,146.0,334.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,,1.0
