,CARD,DECK,BALLOT,S112.Q1,S112.Q2,S112.Q3,S112.Q4,S112.Q5,S112.Q6,S112.Q7,S112.Q8,S112.Q9,S112.Q10,S112.Q11,S112.Q12,S112.Q13,S112.Q14,S112.Q15,S112.Q16,S112.Q17,S112.Q18,S112.Q19,S112.Q20,S112.Q21,S112.Q22,S112.Q23,S112.Q24,S112.Q25,S112.Q26,S112.Q27,S112.Q28,S112.Q29,S112.Q30,S112.Q31,S112.Q32,S112.Q33,S112.Q34,S112.Q35,S112.Q36,S112.Q37,S112.Q38,S112.Q39,S112.Q40,S112.Q41,S112.Q42,S112.Q43,S112.Q44,S112.Q45,S112.Q46A,S112.Q46B.n,S112.Q47,S112.Q48,S112.Q49,S112.Q50,S112.Q51,S112.Q52,S112.Q53,S112.Q54,S112.Q55,S112.Q56,S112.Q57,S112.Q58,S112.Q59,S112.Q60,S112.Q61,S112.Q62,S112.Q63,S112.Q64,S112.Q65,S112.Q66,S112.Q67.n,S112.Q68,S112.Q69,S112.Q70,S112.Q71,S112.Q72,CARD..1,DECK..1,BALLOT..1,S112.Q73,S112.Q74,S112.Q75,S112.Q76,S112.Q77,S112.Q78,S112.V79,S112.V80
688,1.0,112.0,689.0,1.0,2.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,,1.0,1.0,2.0,2.0,1.0,2.0,112.0,689.0,1.0,3.0,2.0,2.0,3.0,3.0,54.0,39.0
689,1.0,112.0,690.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,,2.0,2.0,1.0,2.0,1.0,2.0,112.0,690.0,1.0,2.0,3.0,2.0,3.0,3.0,34.0,51.0
690,1.0,112.0,691.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,,2.0,2.0,3.0,0.0,3.0,2.0,112.0,691.0,3.0,3.0,3.0,1.0,2.0,3.0,12.0,32.0
691,1.0,112.0,692.0,1.0,4.0,1.0,2.0,5.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,,1.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,112.0,692.0,2.0,3.0,3.0,2.0,3.0,3.0,61.0,39.0
692,1.0,112.0,693.0,1.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,5.0,2.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,,2.0,2.0,1.0,1.0,2.0,2.0,112.0,693.0,1.0,3.0,4.0,3.0,3.0,3.0,82.0,39.0
693,1.0,112.0,694.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,1.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,,3.0,0.0,6.0,6.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,,1.0,1.0,4.0,2.0,3.0,2.0,112.0,694.0,3.0,3.0,3.0,3.0,3.0,2.0,61.0,20.0
694,1.0,112.0,695.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,,1.0,3.0,4.0,2.0,1.0,2.0,112.0,695.0,2.0,2.0,4.0,3.0,1.0,1.0,42.0,53.0
695,1.0,112.0,696.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,5.0,2.0,2.0,3.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,6.0,5.0,1.0,1.0,2.0,2.0,,0.0,0.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,,1.0,1.0,2.0,2.0,3.0,2.0,112.0,696.0,2.0,2.0,2.0,1.0,3.0,3.0,12.0,4.0
696,1.0,112.0,697.0,1.0,2.0,1.0,2.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,,2.0,2.0,4.0,3.0,2.0,2.0,112.0,697.0,2.0,3.0,3.0,2.0,2.0,2.0,91.0,59.0
697,1.0,112.0,698.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,,3.0,1.0,4.0,2.0,1.0,2.0,112.0,698.0,2.0,1.0,1.0,1.0,1.0,1.0,14.0,49.0
698,1.0,112.0,699.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,112.0,699.0,1.0,2.0,1.0,1.0,1.0,2.0,51.0,68.0
699,1.0,112.0,700.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,7.0,5.0,5.0,5.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,,2.0,3.0,4.0,3.0,3.0,2.0,112.0,700.0,3.0,0.0,2.0,4.0,0.0,0.0,63.0,22.0
700,1.0,112.0,701.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,7.0,5.0,5.0,5.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,112.0,701.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,21.0
701,1.0,112.0,702.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,,0.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,,1.0,2.0,2.0,2.0,2.0,2.0,112.0,702.0,1.0,3.0,3.0,1.0,1.0,1.0,71.0,51.0
702,1.0,112.0,703.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,2.0,3.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,,0.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,,2.0,2.0,4.0,3.0,2.0,2.0,112.0,703.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,22.0
703,1.0,112.0,704.0,1.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,6.0,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,112.0,704.0,1.0,2.0,1.0,3.0,1.0,1.0,41.0,29.0
704,1.0,112.0,705.0,1.0,3.0,1.0,2.0,5.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,1.0,2.0,112.0,705.0,1.0,0.0,1.0,3.0,0.0,0.0,33.0,42.0
705,1.0,112.0,706.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,,2.0,3.0,1.0,2.0,1.0,2.0,112.0,706.0,1.0,3.0,2.0,1.0,3.0,2.0,61.0,7.0
706,1.0,112.0,707.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,,3.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,,4.0,4.0,2.0,2.0,2.0,2.0,112.0,707.0,2.0,3.0,1.0,3.0,2.0,1.0,73.0,12.0
707,1.0,112.0,708.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,6.0,2.0,1.0,3.0,2.0,3.0,,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,4.0,3.0,,2.0,2.0,4.0,0.0,1.0,2.0,112.0,708.0,1.0,2.0,1.0,1.0,3.0,3.0,54.0,11.0
708,1.0,112.0,709.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,,2.0,1.0,4.0,0.0,1.0,2.0,112.0,709.0,1.0,2.0,2.0,2.0,3.0,3.0,91.0,23.0
709,1.0,112.0,710.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,,3.0,1.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,2.0,5.0,3.0,3.0,,1.0,1.0,3.0,2.0,1.0,2.0,112.0,710.0,2.0,3.0,1.0,2.0,3.0,2.0,42.0,57.0
710,1.0,112.0,711.0,1.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,5.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,,1.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,2.0,1.0,4.0,0.0,3.0,4.0,0.0,,1.0,2.0,2.0,2.0,2.0,2.0,112.0,711.0,2.0,3.0,3.0,3.0,3.0,3.0,61.0,21.0
711,1.0,112.0,712.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,,1.0,1.0,2.0,3.0,2.0,2.0,112.0,712.0,2.0,1.0,1.0,1.0,3.0,3.0,54.0,50.0
712,1.0,112.0,713.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,6.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,3.0,4.0,5.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,1.0,3.0,2.0,4.0,4.0,,1.0,4.0,3.0,0.0,1.0,2.0,112.0,713.0,1.0,3.0,3.0,3.0,1.0,1.0,43.0,58.0
713,1.0,112.0,714.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,6.0,2.0,3.0,3.0,3.0,4.0,,3.0,3.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,0.0,1.0,2.0,1.0,3.0,4.0,,1.0,1.0,3.0,2.0,3.0,2.0,112.0,714.0,2.0,3.0,3.0,3.0,3.0,3.0,61.0,23.0
714,1.0,112.0,715.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,112.0,715.0,1.0,1.0,1.0,2.0,2.0,2.0,91.0,53.0
715,1.0,112.0,716.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,,1.0,2.0,3.0,2.0,2.0,2.0,112.0,716.0,1.0,2.0,1.0,1.0,2.0,2.0,33.0,86.0
716,1.0,112.0,717.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,,2.0,0.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,,1.0,4.0,4.0,2.0,2.0,2.0,112.0,717.0,3.0,2.0,2.0,3.0,3.0,3.0,53.0,61.0
717,1.0,112.0,718.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,,2.0,1.0,1.0,2.0,2.0,2.0,112.0,718.0,1.0,2.0,3.0,2.0,3.0,3.0,53.0,26.0
718,1.0,112.0,719.0,1.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0,1.0,,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,6.0,4.0,4.0,,2.0,2.0,4.0,2.0,2.0,2.0,112.0,719.0,2.0,2.0,3.0,2.0,1.0,2.0,64.0,34.0
719,1.0,112.0,720.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0,3.0,1.0,,1.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,,1.0,2.0,3.0,2.0,3.0,2.0,112.0,720.0,3.0,3.0,3.0,3.0,3.0,1.0,43.0,2.0
720,1.0,112.0,721.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,3.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,5.0,4.0,0.0,2.0,0.0,0.0,2.0,,2.0,0.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,,2.0,2.0,0.0,2.0,2.0,2.0,112.0,721.0,3.0,3.0,2.0,3.0,1.0,3.0,44.0,47.0
721,1.0,112.0,722.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,,1.0,1.0,2.0,2.0,3.0,2.0,112.0,722.0,3.0,3.0,3.0,3.0,3.0,3.0,74.0,44.0
722,1.0,112.0,723.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,112.0,723.0,2.0,2.0,1.0,1.0,1.0,1.0,82.0,27.0
723,1.0,112.0,724.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,,1.0,1.0,2.0,3.0,3.0,2.0,112.0,724.0,2.0,1.0,1.0,4.0,2.0,2.0,52.0,35.0
724,1.0,112.0,725.0,1.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,,2.0,2.0,2.0,2.0,1.0,2.0,112.0,725.0,2.0,2.0,3.0,2.0,3.0,3.0,51.0,3.0
725,1.0,112.0,726.0,1.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,,2.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,112.0,726.0,2.0,2.0,3.0,2.0,3.0,0.0,33.0,47.0
