,CARD,DECK,BALLOT,S142.Q1,S142.Q2A,S142.Q2B,S142.Q3,S142.Q4,S142.Q5A,S142.Q5B.1,S142.Q5B.2,S142.Q5C,S142.Q6,S142.Q7,S142.Q8A,S142.Q8B,S142.Q9,S142.Q10A,S142.Q11A,S142.Q11B,S142.Q11C,S142.Q11D,S142.Q11E,S142.Q12,S142.Q13A,S142.Q13B,S142.Q14A,S142.Q14B,S142.Q15A.1,S142.Q15A.2,S142.Q15B,S142.Q16A.1,S142.Q16A.2,S142.Q16B.1,S142.Q16B.2,S142.Q17,S142.Q18,S142.Q19,S142.Q20,S142.Q21,S142.Q22,S142.Q23A,S142.Q23B,S142.Q23C,S142.Q23D,S142.Q23E,S142.Q23F,S142.Q23G,S142.Q23H,S142.Q24A,S142.Q24B,S142.Q24C,S142.Q24D,S142.Q24E,S142.Q24F,S142.Q24G,CARD..1,DECK..1,BALLOT..1,S142.Q25A,S142.Q25B,S142.Q26A,S142.Q26B,S142.Q27A,S142.Q27B,S142.Q28,S142.Q29A.1,S142.Q29A.2,S142.Q29B,S142.Q30,S142.Q31,S142.Q32,S142.Q33,S142.Q34,S142.Q35A,S142.Q35B,S142.Q35C,S142.Q36,S142.Q37,S142.Q38A,S142.Q38B,S142.Q39A,S142.Q39B,S142.Q39C,S142.Q40A,S142.Q40B,S142.Q41.n,S142.V42,S142.V43
1122,2.0,142.0,569.0,0.0,21.0,23.0,23.0,1.0,161.0,13.0,53.0,21.0,1.0,1.0,5.0,4.0,5.0,1.0,21.0,1.0,30.0,13.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,1.0,142.0,570.0,2.0,7.0,6.0,9.0,1.0,210.0,70.0,4.0,30.0,2.0,3.0,2.0,2.0,1.0,2.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,5.0,20.0,2.0,7.0,25.0,3.0,10.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,2.0,142.0,570.0,0.0,11.0,13.0,23.0,1.0,661.0,14.0,63.0,22.0,1.0,1.0,1.0,3.0,0.0,1.0,22.0,0.0,30.0,24.0,4.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,1.0,142.0,571.0,3.0,1.0,8.0,5.0,1.0,210.0,71.0,11.0,70.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,9.0,2.0,1.0,9.0,40.0,2.0,6.0,24.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,2.0,142.0,571.0,0.0,62.0,12.0,23.0,1.0,162.0,24.0,63.0,12.0,3.0,1.0,1.0,3.0,4.0,1.0,23.0,7.0,25.0,15.0,4.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,1.0,142.0,572.0,2.0,1.0,11.0,6.0,1.0,215.0,34.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,7.0,30.0,3.0,4.0,15.0,2.0,8.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,2.0,142.0,572.0,0.0,31.0,13.0,22.0,1.0,662.0,10.0,63.0,11.0,1.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,30.0,20.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,1.0,142.0,573.0,3.0,1.0,4.0,6.0,3.0,215.0,56.0,5.0,40.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,6.0,5.0,3.0,3.0,3.0,2.0,1.0,6.0,30.0,2.0,3.0,12.0,1.0,4.0,2.0,1.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,2.0,142.0,573.0,0.0,11.0,13.0,22.0,3.0,161.0,13.0,63.0,11.0,3.0,2.0,5.0,2.0,5.0,2.0,23.0,5.0,25.0,12.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,1.0,142.0,574.0,3.0,6.0,1.0,3.0,1.0,210.0,50.0,5.0,80.0,1.0,3.0,3.0,3.0,1.0,3.0,6.0,3.0,5.0,6.0,1.0,3.0,3.0,1.0,2.0,2.0,5.0,25.0,3.0,4.0,18.0,2.0,9.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,2.0,142.0,574.0,0.0,37.0,12.0,22.0,1.0,161.0,22.0,53.0,11.0,3.0,1.0,5.0,4.0,4.0,1.0,23.0,11.0,40.0,24.0,6.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,1.0,142.0,575.0,3.0,6.0,1.0,5.0,1.0,218.0,54.0,2.0,65.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,6.0,6.0,3.0,3.0,3.0,2.0,1.0,3.0,5.0,25.0,3.0,7.0,24.0,3.0,12.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,2.0,142.0,575.0,1.0,8.0,13.0,24.0,2.0,161.0,11.0,3.0,11.0,3.0,1.0,3.0,4.0,1.0,4.0,23.0,10.0,35.0,20.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,1.0,142.0,576.0,2.0,1.0,9.0,7.0,1.0,210.0,56.0,4.0,99.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,3.0,5.0,6.0,4.0,3.0,2.0,5.0,2.0,2.0,5.0,20.0,4.0,7.0,28.0,3.0,14.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,2.0,142.0,576.0,0.0,42.0,13.0,13.0,1.0,161.0,11.0,63.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,20.0,3.0,37.0,22.0,6.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,1.0,142.0,577.0,2.0,6.0,1.0,9.0,1.0,213.0,50.0,3.0,70.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,6.0,6.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,20.0,3.0,3.0,15.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,2.0,142.0,577.0,0.0,18.0,10.0,23.0,1.0,261.0,11.0,62.0,31.0,3.0,3.0,5.0,3.0,3.0,1.0,23.0,4.0,60.0,30.0,6.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1.0,142.0,578.0,3.0,7.0,3.0,8.0,1.0,215.0,54.0,2.0,60.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,8.0,9.0,9.0,8.0,3.0,3.0,4.0,2.0,1.0,6.0,20.0,3.0,6.0,24.0,3.0,12.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,2.0,142.0,578.0,0.0,17.0,13.0,13.0,2.0,163.0,22.0,31.0,23.0,3.0,3.0,2.0,4.0,1.0,2.0,23.0,5.0,28.0,20.0,6.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,1.0,142.0,579.0,3.0,4.0,3.0,8.0,3.0,228.0,50.0,3.0,50.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,1.0,6.0,2.0,1.0,6.0,25.0,2.0,4.0,18.0,1.0,5.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,2.0,142.0,579.0,0.0,21.0,13.0,13.0,1.0,161.0,13.0,63.0,21.0,1.0,1.0,1.0,3.0,3.0,1.0,22.0,3.0,35.0,17.0,1.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,1.0,142.0,580.0,4.0,6.0,6.0,6.0,1.0,229.0,60.0,1.0,80.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,6.0,2.0,3.0,4.0,15.0,2.0,4.0,15.0,1.0,5.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,2.0,142.0,580.0,0.0,31.0,11.0,24.0,0.0,662.0,13.0,41.0,21.0,1.0,1.0,5.0,4.0,3.0,1.0,22.0,3.0,25.0,18.0,3.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1.0,142.0,581.0,3.0,6.0,5.0,3.0,1.0,225.0,63.0,3.0,75.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,3.0,6.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,7.0,25.0,3.0,5.0,20.0,2.0,8.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,2.0,142.0,581.0,0.0,31.0,11.0,12.0,1.0,661.0,14.0,43.0,21.0,3.0,3.0,4.0,2.0,2.0,2.0,22.0,7.0,35.0,20.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1.0,142.0,582.0,3.0,6.0,4.0,5.0,1.0,227.0,67.0,5.0,73.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,6.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,6.0,25.0,5.0,5.0,20.0,2.0,8.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,2.0,142.0,582.0,0.0,21.0,22.0,12.0,1.0,161.0,14.0,63.0,21.0,2.0,3.0,2.0,2.0,3.0,1.0,23.0,11.0,35.0,20.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,1.0,142.0,583.0,3.0,7.0,6.0,8.0,1.0,225.0,65.0,5.0,80.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,15.0,2.0,4.0,17.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,2.0,142.0,583.0,0.0,21.0,13.0,22.0,1.0,162.0,13.0,31.0,11.0,2.0,1.0,2.0,3.0,2.0,1.0,22.0,1.0,25.0,20.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1.0,142.0,584.0,3.0,7.0,4.0,4.0,1.0,220.0,55.0,4.0,80.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,6.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,7.0,28.0,5.0,10.0,29.0,1.0,5.0,1.0,1.0,2.0,2.0,5.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,2.0,142.0,584.0,0.0,11.0,22.0,12.0,1.0,161.0,22.0,63.0,11.0,3.0,3.0,3.0,2.0,2.0,2.0,23.0,2.0,40.0,20.0,6.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,1.0,142.0,585.0,2.0,6.0,10.0,4.0,1.0,220.0,52.0,7.0,60.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,4.0,6.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,20.0,3.0,5.0,20.0,2.0,9.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,2.0,142.0,585.0,0.0,29.0,23.0,23.0,3.0,703.0,12.0,33.0,22.0,3.0,3.0,1.0,3.0,1.0,2.0,23.0,6.0,30.0,15.0,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,1.0,142.0,586.0,3.0,4.0,8.0,8.0,1.0,225.0,70.0,11.0,80.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,6.0,6.0,6.0,3.0,3.0,2.0,10.0,1.0,1.0,5.0,20.0,3.0,3.0,14.0,2.0,9.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,2.0,142.0,586.0,0.0,68.0,3.0,23.0,2.0,162.0,10.0,3.0,21.0,3.0,1.0,2.0,3.0,3.0,1.0,22.0,10.0,35.0,20.0,9.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,1.0,142.0,587.0,1.0,4.0,7.0,6.0,1.0,227.0,75.0,3.0,45.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,10.0,1.0,1.0,4.0,15.0,2.0,2.0,7.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,2.0,142.0,587.0,0.0,38.0,11.0,12.0,2.0,661.0,13.0,53.0,21.0,1.0,1.0,1.0,4.0,4.0,4.0,22.0,3.0,20.0,12.0,9.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1.0,142.0,588.0,3.0,4.0,8.0,5.0,1.0,220.0,60.0,5.0,50.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,3.0,5.0,6.0,3.0,3.0,0.0,9.0,1.0,1.0,8.0,35.0,4.0,5.0,20.0,2.0,9.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,2.0,142.0,588.0,0.0,63.0,12.0,13.0,1.0,162.0,14.0,42.0,31.0,3.0,3.0,1.0,2.0,1.0,1.0,22.0,3.0,45.0,20.0,9.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,1.0,142.0,589.0,3.0,5.0,1.0,7.0,1.0,225.0,51.0,2.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,4.0,3.0,2.0,10.0,2.0,1.0,5.0,20.0,3.0,0.0,89.0,10.0,89.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,2.0,142.0,589.0,0.0,78.0,11.0,13.0,1.0,611.0,12.0,63.0,21.0,1.0,3.0,2.0,3.0,3.0,2.0,11.0,3.0,25.0,16.0,10.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,1.0,142.0,590.0,4.0,7.0,7.0,6.0,1.0,220.0,59.0,1.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,20.0,2.0,3.0,15.0,10.0,89.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,2.0,142.0,590.0,0.0,31.0,11.0,22.0,2.0,261.0,13.0,73.0,21.0,1.0,3.0,3.0,4.0,3.0,4.0,13.0,11.0,41.0,24.0,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,1.0,142.0,591.0,2.0,5.0,10.0,7.0,1.0,220.0,70.0,10.0,50.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,6.0,3.0,3.0,2.0,10.0,2.0,1.0,4.0,20.0,2.0,0.0,89.0,10.0,89.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,2.0,142.0,591.0,0.0,65.0,11.0,13.0,1.0,161.0,12.0,43.0,31.0,3.0,1.0,1.0,2.0,1.0,2.0,23.0,3.0,35.0,20.0,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,1.0,142.0,592.0,3.0,5.0,1.0,4.0,1.0,224.0,70.0,2.0,15.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,5.0,5.0,4.0,4.0,3.0,2.0,9.0,2.0,3.0,3.0,15.0,3.0,0.0,89.0,10.0,89.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,2.0,142.0,592.0,0.0,20.0,13.0,24.0,2.0,161.0,12.0,63.0,11.0,3.0,1.0,1.0,2.0,5.0,4.0,23.0,11.0,20.0,12.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,1.0,142.0,593.0,3.0,5.0,1.0,5.0,1.0,220.0,65.0,4.0,80.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,5.0,5.0,6.0,4.0,3.0,2.0,10.0,2.0,1.0,4.0,15.0,3.0,2.0,10.0,10.0,89.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,2.0,142.0,593.0,0.0,89.0,13.0,22.0,1.0,163.0,22.0,73.0,11.0,3.0,1.0,1.0,4.0,3.0,2.0,23.0,3.0,40.0,18.0,10.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,1.0,142.0,594.0,4.0,5.0,1.0,7.0,1.0,220.0,66.0,3.0,80.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,10.0,2.0,1.0,3.0,15.0,3.0,4.0,20.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,2.0,142.0,594.0,0.0,78.0,11.0,23.0,1.0,162.0,23.0,73.0,33.0,3.0,1.0,1.0,2.0,5.0,4.0,20.0,7.0,28.0,24.0,10.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,1.0,142.0,595.0,3.0,5.0,1.0,4.0,1.0,220.0,62.0,3.0,70.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,6.0,4.0,4.0,3.0,2.0,9.0,2.0,1.0,4.0,15.0,1.0,3.0,15.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,2.0,142.0,595.0,0.0,45.0,13.0,13.0,2.0,161.0,12.0,43.0,21.0,3.0,3.0,2.0,4.0,5.0,4.0,23.0,3.0,30.0,15.0,10.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,1.0,142.0,596.0,3.0,5.0,4.0,4.0,1.0,230.0,60.0,6.0,60.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,5.0,20.0,5.0,3.0,15.0,3.0,15.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,2.0,142.0,596.0,0.0,21.0,13.0,24.0,1.0,211.0,12.0,43.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,23.0,3.0,30.0,24.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,1.0,142.0,597.0,3.0,4.0,4.0,6.0,1.0,230.0,60.0,4.0,60.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,6.0,30.0,4.0,5.0,20.0,3.0,15.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,2.0,142.0,597.0,0.0,33.0,13.0,12.0,2.0,211.0,12.0,41.0,41.0,3.0,1.0,1.0,4.0,3.0,1.0,22.0,1.0,30.0,25.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,1.0,142.0,598.0,3.0,6.0,6.0,6.0,1.0,230.0,54.0,1.0,65.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,28.0,2.0,5.0,20.0,2.0,8.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,2.0,142.0,598.0,0.0,23.0,0.0,23.0,2.0,161.0,12.0,63.0,11.0,2.0,3.0,2.0,3.0,2.0,1.0,23.0,10.0,35.0,15.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,1.0,142.0,599.0,1.0,2.0,7.0,9.0,1.0,230.0,70.0,6.0,72.0,1.0,3.0,2.0,2.0,1.0,2.0,9.0,7.0,7.0,9.0,7.0,1.0,1.0,10.0,1.0,1.0,8.0,20.0,3.0,5.0,17.0,3.0,12.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,2.0,142.0,599.0,0.0,27.0,11.0,13.0,1.0,161.0,11.0,53.0,21.0,1.0,3.0,1.0,3.0,2.0,1.0,23.0,2.0,35.0,18.0,1.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,1.0,142.0,600.0,3.0,6.0,5.0,8.0,1.0,230.0,70.0,1.0,80.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,10.0,9.0,10.0,8.0,3.0,2.0,5.0,2.0,1.0,5.0,25.0,2.0,5.0,20.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
