,CARD,DECK,BALLOT,FORM,S160A.Q1,S160A.Q2,S160A.Q3,S160A.Q4,S160A.Q5A,S160A.Q5B,S160A.Q5C,S160A.Q6A,S160A.Q6B.n,S160A.Q7,S160A.Q8,S160A.Q9A1,S160A.Q9A2,S160A.Q9A3,S160A.Q9A4,S160A.Q9A5,S160A.Q9A6,S160A.Q9A7,S160A.Q9A8,S160A.Q9B,S160A.Q10A,S160A.Q10B,S160A.Q10C,S160A.Q11A.n,S160A.Q11B.n,S160A.Q11C.n,S160A.Q12A,S160A.Q13,S160A.Q14A,S160A.Q14B,S160A.Q15.n,S160A.Q16,S160A.Q17A,S160A.Q17B,S160A.Q18A,S160A.Q18B,S160A.Q19,S160A.Q20.n,S160A.Q21A,S160A.Q21B,S160A.Q23,S160A.Q24A,S160A.Q24C.n,S160A.Q25A,S160A.Q25B,S160A.Q27,S160A.Q28A,S160A.Q28C.n,S160A.Q29,S160A.Q30,S160A.Q31,S160A.Q32,S160A.Q33A,S160A.Q33B,S160A.Q33C.n,S160A.V34
236,1.0,160.0,237.0,1.0,4.0,4.0,1.0,3.0,7.0,4.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,3.0,7.0,,,,1.0,2.0,2.0,5.0,,1.0,2.0,1.0,4.0,2.0,2.0,,1.0,2.0,3.0,1.0,,0.0,1.0,9.0,9.0,,2.0,4.0,0.0,4.0,2.0,1.0,,328.0
237,1.0,160.0,238.0,1.0,5.0,1.0,7.0,3.0,8.0,1.0,5.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,1.0,7.0,,,,1.0,2.0,1.0,1.0,,5.0,4.0,0.0,4.0,1.0,1.0,,1.0,2.0,9.0,9.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,5.0,0.0,0.0,,68.0
238,1.0,160.0,239.0,1.0,4.0,11.0,7.0,3.0,1.0,1.0,7.0,4.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,7.0,,,,1.0,1.0,1.0,1.0,,5.0,4.0,0.0,4.0,1.0,6.0,,1.0,2.0,2.0,1.0,,2.0,0.0,9.0,9.0,,1.0,1.0,0.0,0.0,1.0,1.0,,95.0
239,1.0,160.0,240.0,1.0,1.0,11.0,7.0,4.0,7.0,1.0,5.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,7.0,3.0,7.0,,,,1.0,2.0,1.0,3.0,,3.0,2.0,0.0,4.0,1.0,8.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,87.0
240,1.0,160.0,241.0,1.0,4.0,3.0,7.0,4.0,7.0,1.0,5.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,4.0,10.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,1.0,4.0,1.0,1.0,,1.0,2.0,3.0,1.0,,2.0,3.0,9.0,9.0,,2.0,5.0,1.0,3.0,1.0,1.0,,235.0
241,1.0,160.0,242.0,1.0,4.0,11.0,7.0,3.0,4.0,1.0,5.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,1.0,6.0,,,,1.0,1.0,1.0,1.0,,3.0,4.0,1.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,105.0
242,1.0,160.0,243.0,1.0,2.0,5.0,7.0,4.0,6.0,1.0,8.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,1.0,11.0,,,,1.0,1.0,3.0,3.0,,3.0,2.0,1.0,4.0,1.0,6.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,2.0,4.0,1.0,4.0,1.0,1.0,,204.0
243,1.0,160.0,244.0,1.0,1.0,1.0,7.0,5.0,7.0,2.0,5.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,4.0,11.0,,,,1.0,1.0,1.0,3.0,,3.0,1.0,0.0,4.0,1.0,2.0,,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,262.0
244,1.0,160.0,245.0,1.0,3.0,11.0,7.0,3.0,8.0,2.0,0.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,7.0,,,,1.0,1.0,1.0,3.0,,3.0,2.0,1.0,3.0,1.0,3.0,,1.0,0.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,0.0,5.0,1.0,1.0,,100.0
245,1.0,160.0,246.0,1.0,1.0,3.0,7.0,4.0,6.0,3.0,4.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,7.0,,,,1.0,2.0,1.0,1.0,,5.0,2.0,0.0,4.0,1.0,1.0,,1.0,3.0,9.0,9.0,,0.0,0.0,9.0,9.0,,1.0,1.0,0.0,0.0,1.0,0.0,,191.0
246,1.0,160.0,247.0,1.0,4.0,3.0,7.0,4.0,6.0,3.0,5.0,3.0,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,4.0,2.0,,,,3.0,1.0,1.0,3.0,,3.0,4.0,1.0,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,,270.0
247,1.0,160.0,248.0,1.0,3.0,5.0,7.0,5.0,4.0,3.0,5.0,3.0,,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,3.0,0.0,,,,1.0,2.0,2.0,3.0,,3.0,2.0,0.0,3.0,1.0,3.0,,1.0,0.0,9.0,9.0,,2.0,3.0,9.0,9.0,,1.0,0.0,1.0,2.0,1.0,1.0,,149.0
248,1.0,160.0,249.0,1.0,1.0,3.0,7.0,2.0,6.0,3.0,3.0,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,2.0,11.0,,,,1.0,1.0,2.0,1.0,,3.0,1.0,0.0,4.0,1.0,3.0,,1.0,2.0,3.0,1.0,,1.0,2.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,142.0
249,1.0,160.0,250.0,1.0,1.0,1.0,7.0,3.0,7.0,3.0,4.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,5.0,10.0,,,,1.0,1.0,1.0,3.0,,3.0,2.0,1.0,4.0,1.0,1.0,,1.0,3.0,9.0,9.0,,2.0,3.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,129.0
250,1.0,160.0,251.0,1.0,3.0,11.0,7.0,3.0,4.0,3.0,0.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,5.0,0.0,,,,0.0,1.0,1.0,3.0,,3.0,2.0,1.0,4.0,1.0,2.0,,1.0,2.0,9.0,9.0,,2.0,3.0,9.0,9.0,,2.0,0.0,0.0,5.0,1.0,1.0,,93.0
251,1.0,160.0,252.0,1.0,3.0,11.0,7.0,3.0,8.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,2.0,7.0,,,,1.0,1.0,1.0,1.0,,3.0,4.0,1.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,0.0,9.0,9.0,,1.0,5.0,0.0,5.0,1.0,1.0,,92.0
252,1.0,160.0,253.0,1.0,3.0,3.0,7.0,1.0,3.0,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,2.0,7.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,0.0,2.0,1.0,2.0,,1.0,2.0,9.0,3.0,,2.0,2.0,9.0,9.0,,2.0,2.0,1.0,5.0,1.0,1.0,,78.0
253,1.0,160.0,254.0,1.0,2.0,7.0,7.0,3.0,5.0,4.0,1.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,7.0,4.0,4.0,,,,3.0,1.0,3.0,1.0,,3.0,1.0,0.0,4.0,1.0,2.0,,2.0,2.0,9.0,9.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,391.0
254,1.0,160.0,255.0,1.0,3.0,1.0,7.0,5.0,6.0,4.0,2.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,6.0,,,,1.0,2.0,1.0,3.0,,3.0,1.0,0.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,9.0,9.0,,2.0,5.0,1.0,4.0,2.0,1.0,,259.0
255,1.0,160.0,256.0,1.0,4.0,3.0,7.0,1.0,7.0,1.0,7.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,3.0,2.0,,,,1.0,2.0,2.0,3.0,,1.0,2.0,0.0,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,,2.0,3.0,9.0,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,,73.0
256,1.0,160.0,257.0,1.0,2.0,10.0,7.0,4.0,6.0,1.0,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,2.0,6.0,,,,1.0,1.0,1.0,3.0,,3.0,1.0,0.0,3.0,2.0,9.0,,1.0,2.0,1.0,1.0,,0.0,0.0,9.0,9.0,,1.0,1.0,0.0,2.0,1.0,1.0,,152.0
257,1.0,160.0,258.0,1.0,3.0,10.0,7.0,4.0,3.0,1.0,7.0,3.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,2.0,7.0,,,,1.0,1.0,1.0,3.0,,5.0,2.0,1.0,2.0,2.0,8.0,,1.0,3.0,1.0,1.0,,2.0,3.0,9.0,9.0,,1.0,1.0,1.0,4.0,2.0,1.0,,193.0
258,1.0,160.0,259.0,1.0,4.0,1.0,7.0,5.0,6.0,2.0,5.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,3.0,,,,3.0,2.0,1.0,3.0,,5.0,2.0,1.0,4.0,2.0,1.0,,1.0,2.0,2.0,3.0,,2.0,1.0,9.0,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,,258.0
259,1.0,160.0,260.0,1.0,2.0,10.0,7.0,1.0,3.0,2.0,5.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,3.0,3.0,,,,1.0,1.0,2.0,5.0,,3.0,3.0,0.0,2.0,2.0,9.0,,1.0,2.0,3.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,,40.0
260,1.0,160.0,261.0,1.0,2.0,3.0,7.0,1.0,2.0,2.0,5.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,2.0,4.0,,,,1.0,2.0,2.0,4.0,,5.0,1.0,0.0,2.0,2.0,7.0,,1.0,3.0,3.0,9.0,,0.0,0.0,3.0,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
261,1.0,160.0,262.0,1.0,1.0,10.0,7.0,3.0,7.0,2.0,6.0,3.0,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,4.0,3.0,,,,3.0,2.0,2.0,3.0,,3.0,2.0,1.0,2.0,2.0,7.0,,2.0,3.0,9.0,9.0,,2.0,3.0,9.0,9.0,,1.0,0.0,1.0,2.0,1.0,1.0,,115.0
262,1.0,160.0,263.0,1.0,1.0,10.0,7.0,4.0,6.0,2.0,5.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,1.0,8.0,,,,2.0,2.0,1.0,1.0,,5.0,4.0,1.0,2.0,2.0,3.0,,1.0,1.0,9.0,9.0,,0.0,0.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,217.0
263,1.0,160.0,264.0,1.0,4.0,3.0,7.0,4.0,10.0,2.0,6.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,6.0,,,,1.0,1.0,1.0,3.0,,5.0,2.0,0.0,4.0,2.0,1.0,,1.0,2.0,9.0,9.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,227.0
264,1.0,160.0,265.0,1.0,2.0,5.0,7.0,4.0,3.0,2.0,3.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,2.0,6.0,,,,0.0,2.0,1.0,3.0,,5.0,2.0,1.0,4.0,2.0,1.0,,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,4.0,1.0,1.0,,253.0
265,1.0,160.0,266.0,1.0,4.0,5.0,7.0,5.0,5.0,2.0,5.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,7.0,1.0,11.0,,,,1.0,1.0,1.0,3.0,,3.0,1.0,0.0,2.0,2.0,9.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,9.0,,1.0,5.0,0.0,4.0,1.0,1.0,,205.0
266,1.0,160.0,267.0,1.0,1.0,1.0,7.0,4.0,7.0,2.0,8.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,6.0,,,,1.0,1.0,2.0,5.0,,5.0,2.0,1.0,2.0,2.0,0.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,173.0
267,1.0,160.0,268.0,1.0,1.0,7.0,7.0,4.0,7.0,2.0,5.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,3.0,6.0,,,,1.0,2.0,1.0,3.0,,1.0,4.0,1.0,2.0,2.0,1.0,,0.0,0.0,9.0,9.0,,1.0,2.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,183.0
268,1.0,160.0,269.0,1.0,3.0,7.0,7.0,4.0,7.0,2.0,6.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0,11.0,,,,1.0,1.0,2.0,3.0,,5.0,2.0,0.0,2.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,246.0
269,1.0,160.0,270.0,1.0,2.0,7.0,7.0,3.0,2.0,2.0,5.0,3.0,,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,4.0,10.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,0.0,2.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,248.0
270,1.0,160.0,271.0,1.0,3.0,7.0,7.0,5.0,7.0,2.0,8.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,2.0,11.0,,,,1.0,2.0,1.0,3.0,,3.0,2.0,0.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,181.0
271,1.0,160.0,272.0,1.0,3.0,10.0,7.0,4.0,2.0,2.0,3.0,3.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,2.0,6.0,,,,1.0,2.0,2.0,3.0,,3.0,2.0,0.0,2.0,2.0,3.0,,1.0,2.0,2.0,1.0,,2.0,0.0,9.0,9.0,,2.0,3.0,1.0,4.0,1.0,1.0,,151.0
272,1.0,160.0,273.0,1.0,1.0,10.0,7.0,3.0,6.0,2.0,3.0,3.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,7.0,2.0,6.0,,,,1.0,2.0,3.0,3.0,,5.0,2.0,0.0,2.0,2.0,2.0,,2.0,1.0,4.0,1.0,,2.0,2.0,9.0,9.0,,2.0,2.0,0.0,5.0,1.0,1.0,,224.0
273,1.0,160.0,274.0,1.0,2.0,11.0,7.0,3.0,6.0,3.0,7.0,3.0,,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,4.0,7.0,,,,0.0,1.0,2.0,3.0,,3.0,2.0,0.0,4.0,2.0,6.0,,1.0,3.0,9.0,9.0,,2.0,3.0,9.0,9.0,,1.0,4.0,0.0,0.0,0.0,0.0,,90.0
274,1.0,160.0,275.0,1.0,2.0,3.0,7.0,2.0,3.0,3.0,1.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,4.0,4.0,,,,1.0,2.0,2.0,3.0,,3.0,1.0,0.0,2.0,2.0,7.0,,1.0,0.0,9.0,9.0,,2.0,0.0,9.0,9.0,,1.0,0.0,0.0,1.0,1.0,1.0,,74.0
275,1.0,160.0,276.0,1.0,4.0,10.0,7.0,2.0,4.0,3.0,4.0,3.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,3.0,4.0,,,,0.0,2.0,1.0,3.0,,1.0,4.0,1.0,2.0,2.0,3.0,,1.0,2.0,2.0,9.0,,2.0,1.0,9.0,9.0,,2.0,0.0,1.0,1.0,1.0,1.0,,111.0
276,1.0,160.0,277.0,1.0,3.0,3.0,7.0,1.0,6.0,3.0,2.0,3.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,2.0,6.0,,,,1.0,2.0,1.0,3.0,,5.0,2.0,0.0,2.0,2.0,6.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,3.0,1.0,1.0,1.0,1.0,,82.0
277,1.0,160.0,278.0,1.0,3.0,7.0,7.0,3.0,9.0,3.0,3.0,4.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,2.0,7.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,2.0,1.0,1.0,,1.0,0.0,1.0,2.0,1.0,1.0,,268.0
278,1.0,160.0,279.0,1.0,2.0,10.0,7.0,4.0,6.0,3.0,3.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,7.0,,,,1.0,1.0,2.0,3.0,,3.0,2.0,1.0,2.0,2.0,3.0,,1.0,2.0,9.0,9.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,222.0
279,1.0,160.0,280.0,1.0,3.0,3.0,7.0,1.0,9.0,3.0,5.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,4.0,3.0,,,,1.0,1.0,1.0,4.0,,1.0,4.0,1.0,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,,2.0,3.0,9.0,9.0,,2.0,0.0,1.0,4.0,1.0,1.0,,3.0
280,1.0,160.0,281.0,1.0,1.0,5.0,7.0,4.0,7.0,3.0,3.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,2.0,11.0,,,,1.0,1.0,2.0,1.0,,3.0,2.0,1.0,3.0,2.0,8.0,,1.0,2.0,9.0,9.0,,2.0,1.0,9.0,9.0,,0.0,1.0,1.0,4.0,1.0,1.0,,143.0
281,1.0,160.0,282.0,1.0,2.0,3.0,7.0,4.0,9.0,3.0,10.0,3.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,2.0,,,,1.0,1.0,1.0,3.0,,3.0,2.0,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,231.0
282,1.0,160.0,283.0,1.0,4.0,5.0,7.0,4.0,6.0,3.0,3.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,5.0,10.0,,,,1.0,2.0,1.0,3.0,,5.0,2.0,0.0,3.0,2.0,6.0,,1.0,1.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,141.0
283,1.0,160.0,284.0,1.0,2.0,3.0,7.0,4.0,6.0,3.0,5.0,3.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,3.0,11.0,,,,1.0,1.0,2.0,5.0,,1.0,2.0,1.0,4.0,2.0,1.0,,1.0,2.0,1.0,9.0,,2.0,2.0,9.0,1.0,,0.0,4.0,0.0,0.0,2.0,2.0,,126.0
284,1.0,160.0,285.0,1.0,4.0,3.0,7.0,4.0,7.0,4.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,3.0,6.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,2.0,4.0,2.0,2.0,,1.0,2.0,3.0,1.0,,2.0,1.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,243.0
285,1.0,160.0,286.0,1.0,3.0,3.0,7.0,1.0,4.0,5.0,1.0,4.0,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,7.0,,,,1.0,2.0,3.0,3.0,,5.0,4.0,1.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,76.0
286,1.0,160.0,287.0,1.0,4.0,1.0,7.0,3.0,8.0,5.0,10.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,6.0,,,,1.0,2.0,1.0,3.0,,5.0,2.0,1.0,4.0,2.0,1.0,,1.0,3.0,9.0,1.0,,2.0,0.0,9.0,9.0,,2.0,5.0,1.0,4.0,1.0,1.0,,44.0
287,1.0,160.0,288.0,1.0,1.0,11.0,7.0,3.0,1.0,5.0,9.0,3.0,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,3.0,7.0,,,,1.0,2.0,3.0,3.0,,2.0,1.0,0.0,4.0,2.0,1.0,,1.0,0.0,9.0,9.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,5.0,1.0,1.0,,99.0
288,1.0,160.0,289.0,1.0,1.0,3.0,7.0,4.0,7.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,4.0,1.0,,,,1.0,1.0,1.0,3.0,,3.0,2.0,0.0,4.0,2.0,9.0,,0.0,2.0,9.0,9.0,,0.0,0.0,9.0,9.0,,2.0,5.0,0.0,4.0,0.0,1.0,,226.0
289,1.0,160.0,290.0,1.0,1.0,3.0,7.0,3.0,5.0,3.0,1.0,3.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,3.0,3.0,,,,0.0,2.0,2.0,3.0,,5.0,4.0,1.0,3.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,1.0,5.0,1.0,4.0,1.0,1.0,,29.0
290,1.0,160.0,291.0,1.0,1.0,5.0,0.0,4.0,2.0,2.0,3.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,4.0,1.0,,,,1.0,1.0,1.0,3.0,,5.0,4.0,1.0,4.0,1.0,8.0,,1.0,3.0,2.0,1.0,,2.0,1.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,201.0
291,1.0,160.0,292.0,1.0,3.0,5.0,0.0,5.0,7.0,3.0,4.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,6.0,,,,0.0,1.0,0.0,0.0,,3.0,1.0,0.0,3.0,2.0,8.0,,1.0,0.0,9.0,1.0,,2.0,1.0,9.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,153.0
292,1.0,160.0,293.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,8.0,,,,1.0,2.0,1.0,3.0,,1.0,4.0,0.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,0.0,9.0,9.0,,1.0,0.0,0.0,4.0,1.0,1.0,,109.0
293,1.0,160.0,294.0,1.0,3.0,5.0,7.0,3.0,7.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,7.0,1.0,6.0,,,,1.0,1.0,1.0,3.0,,3.0,4.0,1.0,3.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,3.0,1.0,1.0,,388.0
294,1.0,160.0,295.0,1.0,1.0,2.0,6.0,4.0,6.0,5.0,10.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,8.0,3.0,11.0,,,,1.0,2.0,1.0,3.0,,1.0,1.0,0.0,3.0,1.0,2.0,,1.0,1.0,2.0,1.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,2.0,1.0,1.0,,344.0
295,1.0,160.0,296.0,1.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,8.0,4.0,11.0,,,,3.0,2.0,2.0,3.0,,5.0,2.0,1.0,4.0,1.0,2.0,,1.0,2.0,9.0,9.0,,2.0,2.0,9.0,9.0,,2.0,5.0,1.0,3.0,2.0,2.0,,329.0
296,1.0,160.0,297.0,1.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,8.0,3.0,11.0,,,,1.0,1.0,1.0,1.0,,5.0,2.0,0.0,3.0,2.0,2.0,,1.0,2.0,3.0,1.0,,2.0,2.0,9.0,9.0,,0.0,7.0,1.0,3.0,2.0,1.0,,326.0
297,1.0,160.0,298.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,8.0,4.0,11.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,1.0,3.0,2.0,2.0,,2.0,3.0,9.0,9.0,,2.0,1.0,9.0,9.0,,2.0,7.0,1.0,3.0,1.0,1.0,,295.0
