,CARD,DECK,BALLOT,FORM,S135B.Q1,S135B.Q2A,S135B.Q2B,S135B.Q3,S135B.Q4,S135B.Q5A,S135B.Q5B,S135B.Q6A.1,S135B.Q6A.2,S135B.Q6B,S135B.Q7,S135B.Q8,S135B.Q9A,S135B.Q9B,S135B.Q10,S135B.Q11,S135B.Q11A.n,S135B.Q12,S135B.Q13A,S135B.Q13B,S135B.Q14A.1,S135B.Q14A.2,S135B.Q14B.1,S135B.Q14B.2,S135B.Q14C,S135B.Q15A,S135B.Q15B,S135B.Q16,S135B.Q17,S135B.Q17A.n,S135B.Q18,S135B.Q19,S135B.Q20,S135B.Q21,S135B.Q22,S135B.Q23,S135B.Q24A,S135B.Q24B,S135B.Q24C,S135B.Q24D,S135B.Q24E,S135B.Q24F,S135B.Q24G,S135B.Q25A,S135B.Q25B,S135B.Q25C,S135B.Q25D,S135B.Q25E,S135B.Q25F,S135B.Q25G,S135B.Q25H,S135B.Q25I,S135B.Q26A,S135B.Q26B,CARD..1,DECK..1,BALLOT..1,FORM..1,S135B.Q26C,S135B.Q26D,S135B.Q27A,S135B.Q27B,S135B.Q28A,S135B.Q28B,S135B.Q29A,S135B.Q29B.n,S135B.Q29C.n,S135B.Q30A,S135B.Q30B,S135B.Q31A,S135B.Q31B,S135B.Q32A,S135B.Q32B,S135B.Q33,S135B.Q34,S135B.Q35,S135B.Q36A,S135B.Q36B,S135B.Q37A,S135B.Q37B,S135B.Q38.n,S135B.V39,S135B.V40
1289,1.0,135.0,1290.0,2.0,6.0,9.0,4.0,7.0,4.0,2.0,2.0,9.0,11.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,,7.0,3.0,11.0,3.0,8.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,,2.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,6.0,5.0,2.0,135.0,1290.0,2.0,6.0,3.0,6.0,5.0,3.0,2.0,2.0,,,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,,11.0,103.0
1290,1.0,135.0,1291.0,2.0,8.0,9.0,3.0,8.0,4.0,2.0,1.0,9.0,11.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,,7.0,4.0,4.0,3.0,7.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,,1.0,1.0,3.0,3.0,3.0,6.0,2.0,4.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,11.0,0.0,2.0,135.0,1291.0,2.0,11.0,11.0,7.0,6.0,2.0,2.0,1.0,,,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,11.0,102.0
1291,1.0,135.0,1292.0,2.0,8.0,9.0,5.0,8.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,,8.0,3.0,4.0,3.0,8.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,,3.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,5.0,3.0,2.0,4.0,5.0,5.0,5.0,3.0,7.0,7.0,2.0,135.0,1292.0,2.0,6.0,3.0,8.0,6.0,3.0,2.0,3.0,,,3.0,3.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,,11.0,36.0
1292,1.0,135.0,1293.0,2.0,0.0,9.0,3.0,7.0,5.0,2.0,2.0,7.0,11.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,,7.0,2.0,11.0,3.0,7.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,6.0,8.0,2.0,135.0,1293.0,2.0,7.0,3.0,2.0,4.0,3.0,2.0,2.0,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,4.0,,11.0,89.0
1293,1.0,135.0,1294.0,2.0,7.0,9.0,5.0,8.0,5.0,2.0,1.0,7.0,11.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,,1.0,2.0,11.0,3.0,10.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,5.0,5.0,4.0,11.0,4.0,2.0,135.0,1294.0,2.0,11.0,11.0,8.0,7.0,3.0,1.0,2.0,,,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,,11.0,2.0
1294,1.0,135.0,1295.0,2.0,9.0,9.0,5.0,7.0,7.0,2.0,2.0,7.0,1.0,4.0,0.0,1.0,5.0,5.0,1.0,3.0,,7.0,2.0,6.0,3.0,8.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,1.0,0.0,1.0,2.0,135.0,1295.0,2.0,8.0,5.0,10.0,0.0,2.0,1.0,1.0,,,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,,11.0,95.0
1295,1.0,135.0,1296.0,2.0,9.0,9.0,5.0,7.0,7.0,2.0,2.0,7.0,1.0,4.0,3.0,1.0,5.0,5.0,1.0,3.0,,7.0,2.0,6.0,3.0,8.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,1.0,0.0,1.0,2.0,135.0,1296.0,2.0,8.0,5.0,10.0,0.0,2.0,1.0,1.0,,,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,,11.0,95.0
1296,1.0,135.0,1297.0,2.0,6.0,9.0,3.0,6.0,4.0,2.0,1.0,8.0,11.0,4.0,1.0,2.0,6.0,6.0,1.0,2.0,,7.0,3.0,4.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,6.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,1.0,6.0,4.0,2.0,135.0,1297.0,2.0,11.0,11.0,7.0,6.0,3.0,2.0,3.0,,,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,,11.0,106.0
1297,1.0,135.0,1298.0,2.0,4.0,9.0,5.0,4.0,4.0,1.0,1.0,8.0,11.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,,1.0,3.0,6.0,3.0,7.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0,4.0,5.0,3.0,6.0,7.0,2.0,135.0,1298.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,,,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,11.0,18.0
1298,1.0,135.0,1299.0,2.0,3.0,9.0,5.0,4.0,5.0,3.0,2.0,8.0,11.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,,1.0,2.0,6.0,3.0,7.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,,2.0,2.0,1.0,3.0,3.0,6.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,11.0,4.0,2.0,135.0,1299.0,2.0,11.0,11.0,5.0,9.0,2.0,2.0,1.0,,,2.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,,11.0,7.0
1299,1.0,135.0,1300.0,2.0,7.0,8.0,5.0,7.0,9.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,,1.0,6.0,11.0,1.0,6.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,2.0,3.0,4.0,5.0,3.0,1.0,9.0,4.0,2.0,135.0,1300.0,2.0,9.0,3.0,7.0,5.0,2.0,2.0,2.0,,,1.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,,11.0,105.0
1300,1.0,135.0,1301.0,2.0,8.0,9.0,5.0,8.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,7.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,,2.0,1.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,2.0,135.0,1301.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,,,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,11.0,19.0
1301,1.0,135.0,1302.0,2.0,0.0,9.0,3.0,7.0,9.0,1.0,1.0,4.0,11.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,7.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,8.0,3.0,2.0,135.0,1302.0,2.0,6.0,6.0,8.0,7.0,2.0,2.0,2.0,,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,11.0,30.0
1302,1.0,135.0,1303.0,2.0,9.0,9.0,3.0,7.0,3.0,3.0,3.0,4.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,7.0,2.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0,9.0,2.0,135.0,1303.0,2.0,7.0,6.0,8.0,7.0,3.0,2.0,2.0,,,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,11.0,29.0
1303,1.0,135.0,1304.0,2.0,5.0,9.0,2.0,6.0,9.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,,1.0,5.0,11.0,2.0,11.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,,2.0,2.0,2.0,3.0,5.0,6.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,9.0,3.0,2.0,135.0,1304.0,2.0,7.0,10.0,7.0,9.0,1.0,2.0,2.0,,,3.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,,11.0,70.0
1304,1.0,135.0,1305.0,2.0,4.0,9.0,5.0,4.0,8.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,5.0,5.0,1.0,2.0,,7.0,3.0,8.0,2.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,4.0,2.0,135.0,1305.0,2.0,6.0,3.0,9.0,9.0,2.0,2.0,2.0,,,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,11.0,83.0
1305,1.0,135.0,1306.0,2.0,4.0,9.0,3.0,3.0,9.0,3.0,1.0,6.0,2.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,,8.0,3.0,11.0,2.0,10.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,,1.0,7.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,8.0,8.0,2.0,135.0,1306.0,2.0,5.0,3.0,4.0,9.0,3.0,1.0,2.0,,,0.0,0.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,,11.0,77.0
1306,1.0,135.0,1307.0,2.0,6.0,9.0,7.0,7.0,6.0,2.0,1.0,6.0,11.0,3.0,4.0,2.0,6.0,4.0,2.0,3.0,,7.0,3.0,6.0,2.0,10.0,1.0,7.0,3.0,1.0,1.0,3.0,3.0,,2.0,2.0,2.0,3.0,1.0,6.0,2.0,0.0,0.0,2.0,3.0,2.0,6.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,4.0,2.0,135.0,1307.0,2.0,9.0,6.0,8.0,7.0,2.0,2.0,0.0,,,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,,11.0,72.0
1307,1.0,135.0,1308.0,2.0,6.0,8.0,3.0,7.0,3.0,2.0,1.0,6.0,11.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,,7.0,3.0,8.0,2.0,10.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,6.0,7.0,2.0,135.0,1308.0,2.0,4.0,3.0,6.0,5.0,3.0,1.0,2.0,,,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,11.0,31.0
1308,1.0,135.0,1309.0,2.0,6.0,9.0,3.0,7.0,4.0,2.0,2.0,6.0,11.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,,7.0,3.0,11.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,8.0,4.0,2.0,135.0,1309.0,2.0,7.0,10.0,4.0,3.0,2.0,1.0,2.0,,,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,11.0,48.0
1309,1.0,135.0,1310.0,2.0,7.0,0.0,0.0,7.0,3.0,2.0,2.0,6.0,11.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,,1.0,5.0,11.0,2.0,6.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,,2.0,2.0,3.0,2.0,3.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,4.0,6.0,8.0,2.0,135.0,1310.0,2.0,11.0,11.0,6.0,4.0,3.0,1.0,3.0,,,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,,11.0,82.0
1310,1.0,135.0,1311.0,2.0,6.0,9.0,5.0,7.0,4.0,3.0,2.0,7.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,,8.0,2.0,11.0,2.0,7.0,1.0,5.0,2.0,3.0,1.0,2.0,3.0,,1.0,1.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,1.0,5.0,2.0,2.0,135.0,1311.0,2.0,2.0,1.0,7.0,0.0,3.0,1.0,2.0,,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,,11.0,93.0
1311,1.0,135.0,1312.0,2.0,4.0,9.0,5.0,4.0,6.0,2.0,2.0,7.0,1.0,4.0,2.0,1.0,5.0,5.0,2.0,3.0,,1.0,3.0,8.0,2.0,7.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,7.0,8.0,2.0,135.0,1312.0,2.0,6.0,3.0,5.0,3.0,1.0,1.0,2.0,,,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,,11.0,84.0
1312,1.0,135.0,1313.0,2.0,7.0,8.0,3.0,7.0,2.0,2.0,2.0,8.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,,7.0,3.0,6.0,5.0,5.0,11.0,11.0,3.0,3.0,2.0,1.0,3.0,,1.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,1.0,6.0,4.0,2.0,135.0,1313.0,2.0,4.0,9.0,3.0,2.0,3.0,2.0,2.0,,,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,,11.0,80.0
1313,1.0,135.0,1314.0,2.0,8.0,9.0,5.0,7.0,3.0,2.0,1.0,8.0,11.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,,7.0,3.0,8.0,6.0,9.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,,1.0,1.0,3.0,3.0,3.0,6.0,3.0,3.0,0.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,8.0,8.0,2.0,135.0,1314.0,2.0,6.0,4.0,6.0,5.0,3.0,2.0,1.0,,,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,,11.0,94.0
1314,1.0,135.0,1315.0,2.0,7.0,9.0,3.0,8.0,5.0,2.0,2.0,8.0,11.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,,1.0,3.0,8.0,6.0,9.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,5.0,2.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,7.0,5.0,2.0,135.0,1315.0,2.0,6.0,10.0,7.0,6.0,3.0,2.0,2.0,,,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,,11.0,8.0
1315,1.0,135.0,1316.0,2.0,5.0,9.0,5.0,7.0,4.0,2.0,1.0,8.0,11.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,,7.0,3.0,11.0,6.0,11.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,,2.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,5.0,1.0,3.0,2.0,5.0,2.0,5.0,3.0,2.0,3.0,1.0,1.0,5.0,4.0,0.0,1.0,2.0,135.0,1316.0,2.0,8.0,5.0,6.0,3.0,2.0,2.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,4.0,,11.0,90.0
1316,1.0,135.0,1317.0,2.0,6.0,9.0,5.0,7.0,3.0,2.0,1.0,8.0,11.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,,8.0,2.0,11.0,6.0,9.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,,3.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,2.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,0.0,8.0,2.0,135.0,1317.0,2.0,7.0,6.0,4.0,3.0,2.0,4.0,3.0,,,1.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,,11.0,86.0
1317,1.0,135.0,1318.0,2.0,8.0,8.0,3.0,7.0,4.0,3.0,3.0,7.0,11.0,3.0,1.0,3.0,6.0,4.0,1.0,3.0,,7.0,5.0,6.0,7.0,10.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,6.0,7.0,2.0,135.0,1318.0,2.0,6.0,6.0,6.0,5.0,2.0,2.0,1.0,,,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,,11.0,81.0
1318,1.0,135.0,1319.0,2.0,6.0,10.0,5.0,7.0,5.0,3.0,2.0,7.0,11.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,,7.0,3.0,11.0,7.0,8.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,9.0,1.0,2.0,135.0,1319.0,2.0,8.0,11.0,3.0,2.0,3.0,2.0,3.0,,,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,,11.0,3.0
1319,1.0,135.0,1320.0,2.0,6.0,9.0,5.0,7.0,5.0,2.0,2.0,7.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,,7.0,2.0,8.0,5.0,9.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,8.0,8.0,2.0,135.0,1320.0,2.0,8.0,10.0,8.0,6.0,2.0,1.0,2.0,,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,,11.0,13.0
1320,1.0,135.0,1321.0,2.0,4.0,9.0,5.0,4.0,8.0,3.0,3.0,7.0,11.0,4.0,1.0,3.0,5.0,5.0,1.0,3.0,,8.0,1.0,11.0,5.0,10.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,6.0,9.0,2.0,135.0,1321.0,2.0,5.0,2.0,3.0,9.0,3.0,2.0,3.0,,,1.0,3.0,1.0,4.0,5.0,2.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,,11.0,43.0
1321,1.0,135.0,1322.0,2.0,7.0,9.0,5.0,7.0,3.0,2.0,5.0,8.0,11.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,,7.0,2.0,8.0,5.0,11.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,,1.0,1.0,2.0,3.0,3.0,6.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,0.0,2.0,2.0,135.0,1322.0,2.0,6.0,4.0,6.0,5.0,2.0,2.0,1.0,,,2.0,2.0,1.0,4.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,,11.0,91.0
1322,1.0,135.0,1323.0,2.0,8.0,9.0,4.0,8.0,2.0,2.0,1.0,8.0,11.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,,7.0,3.0,2.0,5.0,9.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,8.0,4.0,2.0,135.0,1323.0,2.0,5.0,2.0,7.0,5.0,1.0,1.0,2.0,,,1.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,11.0,21.0
1323,1.0,135.0,1324.0,2.0,3.0,9.0,5.0,4.0,3.0,3.0,2.0,8.0,11.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,,4.0,3.0,8.0,5.0,9.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,,1.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,2.0,3.0,6.0,9.0,2.0,135.0,1324.0,2.0,0.0,0.0,4.0,9.0,2.0,2.0,2.0,,,3.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,,11.0,6.0
1324,1.0,135.0,1325.0,2.0,3.0,9.0,5.0,4.0,8.0,3.0,2.0,8.0,11.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,,1.0,3.0,10.0,5.0,7.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,5.0,5.0,5.0,1.0,6.0,1.0,2.0,135.0,1325.0,2.0,5.0,11.0,3.0,2.0,3.0,2.0,3.0,,,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,,11.0,52.0
1325,1.0,135.0,1326.0,2.0,8.0,9.0,4.0,8.0,4.0,2.0,2.0,6.0,11.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,,2.0,3.0,8.0,5.0,7.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,6.0,2.0,2.0,135.0,1326.0,2.0,6.0,4.0,7.0,6.0,2.0,2.0,1.0,,,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,,11.0,10.0
1326,1.0,135.0,1327.0,2.0,0.0,9.0,5.0,7.0,3.0,2.0,1.0,9.0,11.0,5.0,1.0,2.0,3.0,3.0,2.0,2.0,,1.0,5.0,11.0,5.0,7.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,7.0,2.0,2.0,135.0,1327.0,2.0,7.0,7.0,10.0,6.0,3.0,2.0,2.0,,,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,11.0,87.0
1327,1.0,135.0,1328.0,2.0,5.0,9.0,2.0,8.0,5.0,1.0,1.0,7.0,11.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,,7.0,3.0,11.0,4.0,8.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,,1.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,135.0,1328.0,2.0,2.0,2.0,7.0,6.0,3.0,2.0,1.0,,,1.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,,11.0,92.0
