,CARD,DECK,BALLOT,FORM,S132B.Q1,S132B.Q2,S132B.Q3,S132B.Q4,S132B.Q5,S132B.Q6,S132B.Q7,S132B.Q8,S132B.Q9A,S132B.Q9B,S132B.Q10,S132B.Q11,S132B.Q12.1,S132B.Q12.2,S132B.Q12.3,S132B.Q12.4,S132B.Q12.5,S132B.Q12.6,S132B.Q12.7,S132B.Q12.8,S132B.Q12.9,S132B.Q12.10,S132B.Q12.11,S132B.Q12.12,S132B.Q13.n,S132B.Q14,S132B.Q15A,S132B.Q15B,S132B.Q16,S132B.Q17,S132B.Q18.n,S132B.Q19,S132B.Q20,S132B.Q21,S132B.Q22,S132B.Q23,S132B.Q24.n,S132B.Q25,S132B.Q26.n,S132B.Q27,S132B.Q28,S132B.Q29,S132B.Q30,S132B.Q31,S132B.Q32,S132B.Q33,S132B.Q34,S132B.Q35,S132B.Q36,S132B.Q37.n,S132B.Q38A.1,S132B.Q38A.2,S132B.Q38A.3,S132B.Q38A.4,S132B.Q38A.5,S132B.Q38A.6,S132B.Q38A.7,S132B.Q38A.8,S132B.Q38A.9,S132B.Q38A.10,S132B.Q38A.11,S132B.Q38A.12,S132B.Q38A.13,S132B.Q38A.14,S132B.Q38A.15,S132B.Q38A.16,S132B.Q38A.17,S132B.Q38A.18,CARD..1,DECK..1,BALLOT..1,FORM.1,S132B.Q38A.19,S132B.Q38A.20,S132B.Q38A.21,S132B.Q38A.22,S132B.Q38A.23,S132B.Q38A.24,S132B.Q38A.25,S132B.Q38A.26,S132B.Q38A.27,S132B.Q38A.28,S132B.Q38B,S132B.Q38C.n,S132B.Q38D,S132B.V39
271,1.0,132.0,272.0,2.0,7.0,6.0,9.0,8.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,4.0,2.0,1.0,2.0,1.0,,3.0,,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,272.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18120.0
272,1.0,132.0,273.0,2.0,8.0,5.0,9.0,8.0,4.0,16.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,7.0,1.0,1.0,2.0,,4.0,1.0,1.0,0.0,1.0,,3.0,,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,273.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18437.0
273,1.0,132.0,274.0,2.0,4.0,0.0,0.0,8.0,4.0,5.0,3.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,0.0,3.0,2.0,,0.0,2.0,1.0,12.0,1.0,,2.0,,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,274.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18203.0
274,1.0,132.0,275.0,2.0,1.0,6.0,3.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,,3.0,,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,275.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18191.0
275,1.0,132.0,276.0,2.0,2.0,6.0,4.0,5.0,3.0,9.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,7.0,2.0,0.0,8.0,1.0,,3.0,,3.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,276.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18076.0
276,1.0,132.0,277.0,2.0,1.0,7.0,4.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,4.0,2.0,1.0,10.0,1.0,,3.0,,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,277.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18007.0
277,1.0,132.0,278.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,4.0,,3.0,,3.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,278.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18349.0
278,1.0,132.0,279.0,2.0,3.0,6.0,5.0,5.0,5.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,1.0,1.0,,5.0,1.0,1.0,11.0,1.0,,3.0,,2.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,279.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18222.0
279,1.0,132.0,280.0,2.0,1.0,6.0,9.0,3.0,3.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,6.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,11.0,1.0,,3.0,,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,280.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18108.0
280,1.0,132.0,281.0,2.0,2.0,5.0,10.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,1.0,2.0,8.0,,3.0,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,281.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18115.0
281,1.0,132.0,282.0,2.0,1.0,7.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,1.0,2.0,0.0,0.0,6.0,,2.0,,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,282.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18058.0
282,1.0,132.0,283.0,2.0,1.0,7.0,10.0,4.0,4.0,1.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,1.0,1.0,1.0,,2.0,3.0,0.0,2.0,1.0,,3.0,,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,283.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18135.0
283,1.0,132.0,284.0,2.0,2.0,5.0,11.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,5.0,1.0,1.0,7.0,1.0,,3.0,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,284.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18183.0
284,1.0,132.0,285.0,2.0,1.0,4.0,9.0,4.0,4.0,4.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,3.0,1.0,,2.0,3.0,1.0,2.0,1.0,,3.0,,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,285.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18053.0
285,1.0,132.0,286.0,2.0,2.0,4.0,3.0,6.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,4.0,1.0,1.0,5.0,1.0,,2.0,,3.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,286.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18138.0
286,1.0,132.0,287.0,2.0,1.0,0.0,2.0,6.0,4.0,4.0,5.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,7.0,2.0,1.0,4.0,1.0,,3.0,,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,287.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18236.0
287,1.0,132.0,288.0,2.0,1.0,7.0,2.0,6.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,3.0,1.0,,2.0,1.0,1.0,3.0,0.0,,3.0,,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,288.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18040.0
288,1.0,132.0,289.0,2.0,8.0,3.0,5.0,6.0,3.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,7.0,7.0,,1.0,,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,289.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18246.0
289,1.0,132.0,290.0,2.0,2.0,6.0,5.0,6.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,3.0,,2.0,,2.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,290.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18325.0
290,1.0,132.0,291.0,2.0,1.0,6.0,5.0,6.0,4.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,2.0,,4.0,2.0,1.0,2.0,4.0,,3.0,,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,291.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18385.0
291,1.0,132.0,292.0,2.0,1.0,7.0,6.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,0.0,1.0,,2.0,2.0,1.0,2.0,1.0,,2.0,,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,292.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18123.0
292,1.0,132.0,293.0,2.0,1.0,5.0,7.0,5.0,3.0,13.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,1.0,7.0,2.0,,2.0,,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,293.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18095.0
293,1.0,132.0,294.0,2.0,2.0,7.0,7.0,5.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,2.0,1.0,1.0,,0.0,1.0,1.0,0.0,1.0,,3.0,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,294.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18211.0
294,1.0,132.0,295.0,2.0,4.0,6.0,9.0,5.0,5.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,,3.0,,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,295.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18069.0
295,1.0,132.0,296.0,2.0,2.0,6.0,9.0,5.0,4.0,4.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,5.0,2.0,1.0,2.0,,5.0,1.0,1.0,4.0,7.0,,2.0,,3.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,296.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18418.0
296,1.0,132.0,297.0,2.0,2.0,4.0,10.0,5.0,4.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,1.0,5.0,1.0,,3.0,,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,297.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18272.0
297,1.0,132.0,298.0,2.0,3.0,5.0,9.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,4.0,1.0,,3.0,,1.0,1.0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,298.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18087.0
298,1.0,132.0,299.0,2.0,1.0,7.0,10.0,5.0,3.0,13.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,1.0,,3.0,,3.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,299.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18271.0
299,1.0,132.0,300.0,2.0,2.0,4.0,9.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,1.0,0.0,4.0,1.0,,3.0,,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,300.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18328.0
300,1.0,132.0,301.0,2.0,6.0,6.0,10.0,5.0,6.0,6.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,5.0,1.0,1.0,3.0,1.0,,3.0,,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,301.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18071.0
301,1.0,132.0,302.0,2.0,9.0,3.0,9.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,1.0,3.0,1.0,,3.0,,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,302.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18365.0
302,1.0,132.0,303.0,2.0,2.0,5.0,9.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,3.0,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,303.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,18009.0
303,1.0,132.0,304.0,2.0,1.0,6.0,9.0,6.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,4.0,1.0,,3.0,,2.0,1.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,132.0,304.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,12031.0
304,1.0,132.0,305.0,2.0,6.0,5.0,11.0,1.0,4.0,8.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,3.0,,0.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,305.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19278.0
305,1.0,132.0,306.0,2.0,3.0,6.0,9.0,6.0,5.0,9.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,2.0,3.0,1.0,,2.0,2.0,2.0,8.0,1.0,,3.0,,2.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,306.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19282.0
306,1.0,132.0,307.0,2.0,2.0,6.0,8.0,7.0,5.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,3.0,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,5.0,,3.0,,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,307.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19111.0
307,1.0,132.0,308.0,2.0,1.0,3.0,4.0,7.0,4.0,15.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,3.0,2.0,3.0,2.0,,7.0,1.0,1.0,12.0,2.0,,3.0,,1.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,308.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19091.0
308,1.0,132.0,309.0,2.0,3.0,0.0,0.0,0.0,5.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,3.0,,0.0,0.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,132.0,309.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,19361.0
