,CARD,DECK,BALLOT,S87.Q1,S87.Q2,S87.Q3.x,S87.Q5,S87.Q6,S87.Q7,S87.Q8,S87.Q9,S87.Q10,S87.Q11,S87.Q12A.x,S87.Q13,S87.Q14,S87.Q15A.x,S87.Q16,S87.Q17,S87.Q18,S87.Q19,S87.Q20,S87.Q21,S87.Q22,S87.Q23,S87.Q24,S87.Q25,S87.Q26,S87.Q27,S87.Q28,S87.Q29,S87.Q30.n,S87.Q31,S87.Q32,S87.Q33,S87.Q34,S87.Q35,S87.Q36,S87.Q37,S87.Q38,S87.Q39,S87.Q40,S87.Q41,S87.Q42,S87.Q43,S87.Q44,S87.Q45,S87.Q46,S87.Q47,S87.Q48,S87.Q49,S87.Q50,S87.Q51,S87.Q52,S87.Q53,S87.Q54,S87.Q55,S87.Q56,S87.Q57,S87.Q58,S87.Q59,S87.Q60A,S87.Q60B,S87.Q60C,S87.Q60D,S87.Q60E,CARD..1,DECK..1,BALLOT..1,S87.Q61,S87.Q62,S87.Q63.n,S87.Q63A.n,S87.Q63B.n,S87.Q64,S87.Q65,S87.Q66,S87.Q67,S87.Q68,S87.Q69,S87.Q70.n,S87.Q71,S87.Q72A,S87.Q72B,S87.Q72C,S87.Q72D.1,S87.Q72D.2,S87.Q73,S87.Q74,S87.Q75,S87.Q76A,S87.Q76B,S87.Q77,S87.Q78,S87.Q79,S87.Q80,S87.Q81,S87.Q82.n,S87.Q83A,S87.Q83B,S87.Q83C,S87.Q84A,S87.Q84B,S87.Q84C.1,S87.Q84C.2,S87.V85,S87.V86,S87.V87,S87.V88,S87.V89
31,1.0,87.0,32.0,3.0,5.0,1.0,1.0,1.0,7.0,2.0,4.0,7.0,11.0,8.0,6.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,32.0,3.0,3.0,,,,5.0,3.0,3.0,1.0,3.0,3.0,,7.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,6.0,4.0,3.0,4.0,5.0,,1.0,2.0,3.0,3.0,6.0,9.0,4.0,8.0,4.0,7.0,1.0,4.0
32,1.0,87.0,33.0,3.0,5.0,4.0,2.0,3.0,7.0,2.0,4.0,7.0,7.0,10.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,4.0,,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,33.0,2.0,4.0,,,,4.0,2.0,4.0,1.0,2.0,3.0,,10.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,4.0,6.0,2.0,1.0,2.0,5.0,,1.0,3.0,1.0,1.0,4.0,9.0,3.0,8.0,3.0,3.0,2.0,22.0
33,1.0,87.0,34.0,3.0,6.0,5.0,2.0,3.0,7.0,2.0,4.0,7.0,1.0,8.0,6.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,,6.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,34.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,6.0,2.0,2.0,2.0,2.0,,1.0,3.0,1.0,3.0,7.0,9.0,3.0,7.0,3.0,7.0,2.0,4.0
34,1.0,87.0,35.0,3.0,9.0,2.0,1.0,1.0,7.0,1.0,4.0,2.0,5.0,8.0,9.0,4.0,10.0,2.0,5.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,9.0,4.0,,6.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,87.0,35.0,1.0,5.0,,,,1.0,1.0,2.0,3.0,4.0,1.0,,8.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,6.0,,1.0,3.0,1.0,3.0,7.0,11.0,3.0,5.0,5.0,2.0,3.0,5.0
35,1.0,87.0,36.0,3.0,9.0,1.0,1.0,1.0,8.0,2.0,4.0,7.0,3.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,9.0,4.0,,2.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,10.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,36.0,2.0,5.0,,,,4.0,2.0,1.0,2.0,2.0,2.0,,4.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,6.0,3.0,1.0,1.0,5.0,,1.0,3.0,1.0,3.0,7.0,11.0,3.0,7.0,4.0,3.0,3.0,6.0
36,1.0,87.0,37.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,7.0,10.0,7.0,9.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,4.0,,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,37.0,2.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,,5.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,5.0,11.0,3.0,7.0,2.0,3.0,2.0,50.0
37,1.0,87.0,38.0,6.0,7.0,4.0,2.0,0.0,2.0,1.0,4.0,4.0,13.0,8.0,10.0,4.0,10.0,1.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,9.0,4.0,,6.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,87.0,38.0,4.0,5.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,1.0,2.0,11.0,0.0,2.0,0.0,2.0,2.0,1.0,33.0
38,1.0,87.0,39.0,6.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,9.0,10.0,2.0,1.0,8.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,9.0,4.0,,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,39.0,2.0,5.0,,,,2.0,1.0,4.0,4.0,5.0,1.0,,13.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,,1.0,3.0,1.0,4.0,6.0,10.0,3.0,7.0,6.0,6.0,8.0,35.0
39,1.0,87.0,40.0,6.0,6.0,4.0,3.0,3.0,5.0,1.0,4.0,4.0,9.0,10.0,7.0,4.0,8.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,7.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,40.0,2.0,5.0,,,,1.0,1.0,1.0,1.0,3.0,5.0,,10.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,,1.0,3.0,1.0,10.0,0.0,0.0,1.0,7.0,4.0,6.0,8.0,31.0
40,1.0,87.0,41.0,6.0,11.0,4.0,2.0,3.0,5.0,1.0,4.0,4.0,13.0,12.0,7.0,4.0,1.0,3.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,4.0,,6.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,41.0,2.0,5.0,,,,1.0,2.0,2.0,1.0,2.0,3.0,,5.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,6.0,,1.0,3.0,1.0,5.0,6.0,11.0,3.0,7.0,3.0,6.0,7.0,28.0
41,1.0,87.0,42.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,8.0,1.0,4.0,8.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,9.0,4.0,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,87.0,42.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,,11.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,,1.0,3.0,1.0,2.0,5.0,6.0,3.0,4.0,2.0,9.0,1.0,39.0
42,1.0,87.0,43.0,2.0,4.0,1.0,1.0,1.0,6.0,2.0,4.0,9.0,9.0,7.0,3.0,4.0,8.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,,2.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,43.0,4.0,4.0,,,,3.0,1.0,1.0,2.0,4.0,3.0,,4.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,1.0,3.0,1.0,1.0,4.0,10.0,3.0,0.0,4.0,4.0,1.0,26.0
43,1.0,87.0,44.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,10.0,1.0,5.0,10.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,6.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,87.0,44.0,1.0,2.0,,,,6.0,2.0,1.0,2.0,3.0,2.0,,9.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,5.0,,1.0,3.0,1.0,1.0,6.0,9.0,3.0,7.0,4.0,5.0,1.0,41.0
44,1.0,87.0,45.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,10.0,7.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,,4.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,87.0,45.0,1.0,3.0,,,,4.0,2.0,2.0,3.0,1.0,3.0,,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,,1.0,3.0,1.0,2.0,5.0,7.0,3.0,7.0,3.0,9.0,4.0,51.0
45,1.0,87.0,46.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,10.0,7.0,1.0,5.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,4.0,,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,87.0,46.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,2.0,3.0,,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,6.0,3.0,2.0,3.0,3.0,,1.0,3.0,1.0,2.0,5.0,8.0,3.0,0.0,3.0,9.0,4.0,41.0
46,1.0,87.0,47.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,1.0,9.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,9.0,4.0,,3.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,87.0,47.0,2.0,2.0,,,,4.0,2.0,2.0,2.0,2.0,3.0,,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,6.0,2.0,1.0,2.0,2.0,,1.0,2.0,1.0,3.0,9.0,11.0,3.0,8.0,4.0,5.0,1.0,97.0
47,1.0,87.0,48.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,5.0,2.0,4.0,4.0,,6.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,87.0,48.0,2.0,2.0,,,,4.0,2.0,2.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,6.0,,3.0,3.0,1.0,3.0,6.0,7.0,3.0,8.0,2.0,9.0,3.0,90.0
48,1.0,87.0,49.0,2.0,5.0,1.0,1.0,1.0,6.0,2.0,4.0,9.0,9.0,7.0,8.0,3.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,9.0,4.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,87.0,49.0,3.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,1.0,86.0
49,1.0,87.0,50.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,10.0,9.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,50.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,,3.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0,,1.0,3.0,1.0,3.0,5.0,7.0,3.0,8.0,3.0,9.0,3.0,84.0
50,1.0,87.0,51.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,7.0,6.0,4.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,5.0,5.0,1.0,9.0,4.0,,6.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,51.0,3.0,4.0,,,,4.0,2.0,2.0,1.0,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,6.0,3.0,1.0,2.0,5.0,,1.0,3.0,1.0,5.0,0.0,0.0,1.0,8.0,2.0,5.0,1.0,52.0
51,1.0,87.0,52.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,10.0,9.0,6.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,9.0,4.0,,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,52.0,2.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,,9.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,6.0,2.0,1.0,2.0,4.0,,1.0,3.0,1.0,2.0,3.0,5.0,3.0,8.0,2.0,5.0,1.0,96.0
52,1.0,87.0,53.0,2.0,9.0,4.0,2.0,3.0,6.0,1.0,4.0,9.0,9.0,10.0,8.0,4.0,10.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,9.0,4.0,,2.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,53.0,2.0,5.0,,,,1.0,1.0,1.0,4.0,3.0,2.0,,3.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,6.0,,1.0,1.0,1.0,2.0,3.0,6.0,3.0,7.0,4.0,9.0,2.0,52.0
53,1.0,87.0,54.0,2.0,9.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,8.0,1.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,,6.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,54.0,2.0,4.0,,,,4.0,2.0,2.0,2.0,1.0,3.0,,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,,1.0,3.0,1.0,2.0,5.0,6.0,3.0,7.0,3.0,5.0,1.0,13.0
54,1.0,87.0,55.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,3.0,8.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,9.0,4.0,,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,9.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,55.0,2.0,3.0,,,,6.0,2.0,2.0,2.0,3.0,2.0,,5.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,5.0,6.0,4.0,3.0,3.0,5.0,,1.0,3.0,2.0,7.0,9.0,11.0,3.0,7.0,4.0,5.0,1.0,82.0
55,1.0,87.0,56.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,9.0,2.0,9.0,0.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,87.0,56.0,4.0,3.0,,,,5.0,1.0,1.0,3.0,2.0,3.0,,11.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,6.0,3.0,2.0,2.0,5.0,,1.0,3.0,1.0,1.0,2.0,8.0,3.0,0.0,4.0,5.0,1.0,27.0
56,1.0,87.0,57.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,9.0,8.0,12.0,2.0,1.0,8.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,9.0,4.0,,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,87.0,57.0,2.0,4.0,,,,4.0,2.0,4.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,3.0,6.0,,1.0,3.0,1.0,2.0,3.0,11.0,3.0,8.0,3.0,5.0,2.0,6.0
57,1.0,87.0,58.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,4.0,9.0,5.0,8.0,9.0,6.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,4.0,,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,87.0,58.0,2.0,1.0,,,,5.0,3.0,3.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,,1.0,3.0,1.0,3.0,9.0,10.0,3.0,7.0,4.0,9.0,4.0,73.0
58,1.0,87.0,59.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,9.0,9.0,7.0,4.0,3.0,11.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,59.0,2.0,1.0,,,,4.0,2.0,2.0,1.0,2.0,3.0,,7.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,6.0,,1.0,3.0,1.0,3.0,7.0,11.0,3.0,8.0,3.0,9.0,1.0,98.0
59,1.0,87.0,60.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,4.0,9.0,9.0,9.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,60.0,2.0,1.0,,,,5.0,3.0,3.0,1.0,2.0,3.0,,6.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,,1.0,3.0,1.0,1.0,6.0,7.0,3.0,8.0,3.0,9.0,3.0,63.0
60,1.0,87.0,61.0,2.0,6.0,1.0,1.0,1.0,7.0,2.0,4.0,9.0,9.0,6.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,9.0,4.0,,6.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,10.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,61.0,3.0,2.0,,,,5.0,2.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,5.0,4.0,6.0,3.0,3.0,4.0,6.0,2.0,3.0,3.0,7.0,,3.0,3.0,1.0,1.0,3.0,9.0,3.0,8.0,4.0,4.0,1.0,85.0
61,1.0,87.0,62.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,4.0,9.0,0.0,1.0,10.0,3.0,11.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,4.0,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,87.0,62.0,2.0,1.0,,,,3.0,2.0,2.0,1.0,2.0,3.0,,6.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,6.0,2.0,3.0,3.0,0.0,,1.0,3.0,1.0,2.0,5.0,8.0,3.0,8.0,3.0,5.0,1.0,73.0
