,CARD,DECK,BALLOT,S230.Q1,S230.Q2,S230.Q3,S230.Q4,S230.Q5,S230.Q6,S230.Q7,S230.Q8,S230.Q9,S230.Q10,S230.Q11,S230.Q12,S230.Q13,S230.Q14,S230.Q15,S230.Q16,S230.Q17.n,S230.Q18,S230.Q19,S230.Q20,S230.Q21,S230.Q22,S230.Q23,S230.Q24A,S230.Q24B,S230.Q24C,S230.Q24D,S230.Q24E,S230.Q25,S230.Q26,S230.Q27,S230.Q28,S230.Q29,S230.Q30,S230.Q31.1,S230.Q31.2,S230.Q31.3,S230.Q31.4,S230.Q31.5,S230.Q31.6,S230.Q31.7,S230.Q31.8,S230.Q31.9,S230.Q31.10,S230.Q31.11,S230.Q31.12,S230.Q31.13,S230.V31A,S230.Q32,S230.Q33,S230.Q34.n,S230.Q35,S230.Q36,S230.Q37,S230.Q38,S230.Q39,S230.Q40,S230.Q41,S230.Q42,S230.Q43,S230.Q44,S230.Q45,S230.Q46,S230.Q47,S230.Q48,S230.Q49,S230.Q50,S230.Q51A,S230.Q51B,S230.Q51C,S230.Q52,S230.Q53.n,S230.Q54.n,S230.Q55,CARD..1,DECK..1,BALLOT..1,S230.V56,S230.V57
40,1.0,230.0,41.0,1.0,7.0,3.0,5.0,3.0,5.0,7.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,,3.0,4.0,2.0,5.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,4.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,,,2.0,2.0,230.0,41.0,16.0,28.0
41,1.0,230.0,42.0,1.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,2.0,2.0,230.0,42.0,20.0,5.0
42,1.0,230.0,43.0,3.0,5.0,4.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,,,0.0,2.0,230.0,43.0,15.0,2.0
43,1.0,230.0,44.0,4.0,7.0,4.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,2.0,2.0,5.0,5.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,230.0,44.0,20.0,21.0
44,1.0,230.0,45.0,4.0,7.0,5.0,2.0,1.0,3.0,5.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,2.0,3.0,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,,,2.0,2.0,230.0,45.0,20.0,2.0
45,1.0,230.0,46.0,3.0,9.0,5.0,4.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,3.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,,,2.0,2.0,230.0,46.0,22.0,21.0
46,1.0,230.0,47.0,2.0,6.0,2.0,4.0,2.0,2.0,6.0,1.0,4.0,5.0,0.0,1.0,3.0,3.0,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,5.0,1.0,2.0,5.0,0.0,2.0,2.0,,,2.0,2.0,230.0,47.0,22.0,12.0
47,1.0,230.0,48.0,2.0,7.0,2.0,4.0,1.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,,,2.0,2.0,230.0,48.0,22.0,4.0
48,1.0,230.0,49.0,1.0,11.0,3.0,3.0,2.0,3.0,7.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,,,1.0,2.0,230.0,49.0,22.0,9.0
49,1.0,230.0,50.0,3.0,7.0,3.0,1.0,2.0,4.0,7.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,,3.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,,,2.0,2.0,230.0,50.0,20.0,40.0
50,1.0,230.0,51.0,4.0,0.0,4.0,4.0,3.0,4.0,7.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,,,1.0,2.0,230.0,51.0,22.0,38.0
51,1.0,230.0,52.0,3.0,5.0,4.0,4.0,2.0,3.0,7.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,0.0,2.0,2.0,,,2.0,2.0,230.0,52.0,15.0,34.0
52,1.0,230.0,53.0,2.0,9.0,4.0,4.0,3.0,5.0,7.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,5.0,,3.0,3.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,,2.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,0.0,1.0,3.0,0.0,3.0,5.0,3.0,1.0,5.0,0.0,3.0,0.0,,,1.0,2.0,230.0,53.0,22.0,44.0
53,1.0,230.0,54.0,1.0,6.0,5.0,4.0,2.0,2.0,7.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,230.0,54.0,22.0,19.0
54,1.0,230.0,55.0,2.0,11.0,4.0,5.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,0.0,2.0,230.0,55.0,22.0,11.0
55,1.0,230.0,56.0,1.0,3.0,3.0,1.0,1.0,3.0,10.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,,,0.0,2.0,230.0,56.0,20.0,46.0
56,1.0,230.0,57.0,3.0,9.0,3.0,5.0,3.0,5.0,10.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,2.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,0.0,3.0,2.0,,,2.0,2.0,230.0,57.0,20.0,49.0
57,1.0,230.0,58.0,2.0,9.0,5.0,5.0,5.0,3.0,10.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,2.0,2.0,230.0,58.0,20.0,24.0
58,1.0,230.0,59.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,,,2.0,2.0,230.0,59.0,22.0,7.0
59,1.0,230.0,60.0,2.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,3.0,2.0,3.0,1.0,,,2.0,2.0,230.0,60.0,22.0,18.0
60,1.0,230.0,61.0,4.0,5.0,4.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,,,0.0,2.0,230.0,61.0,15.0,45.0
61,1.0,230.0,62.0,3.0,6.0,4.0,7.0,2.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,,3.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,4.0,3.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,,,0.0,2.0,230.0,62.0,21.0,34.0
62,1.0,230.0,63.0,1.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,,3.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,2.0,1.0,3.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,2.0,230.0,63.0,20.0,50.0
63,1.0,230.0,64.0,3.0,10.0,5.0,2.0,2.0,5.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,,3.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,,,2.0,2.0,230.0,64.0,22.0,8.0
64,1.0,230.0,65.0,2.0,7.0,1.0,5.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,,,2.0,2.0,230.0,65.0,20.0,11.0
65,1.0,230.0,66.0,2.0,8.0,2.0,5.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,5.0,,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,3.0,,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,,,2.0,2.0,230.0,66.0,19.0,15.0
66,1.0,230.0,67.0,1.0,10.0,2.0,4.0,1.0,5.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,5.0,,3.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,,,2.0,2.0,230.0,67.0,19.0,3.0
67,1.0,230.0,68.0,3.0,9.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,2.0,2.0,230.0,68.0,20.0,28.0
68,1.0,230.0,69.0,3.0,11.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,0.0,2.0,230.0,69.0,15.0,23.0
69,1.0,230.0,70.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,5.0,5.0,0.0,4.0,5.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,,,1.0,2.0,230.0,70.0,15.0,1.0
70,1.0,230.0,71.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,2.0,2.0,230.0,71.0,22.0,40.0
71,1.0,230.0,72.0,4.0,10.0,5.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,,,2.0,2.0,230.0,72.0,15.0,39.0
72,1.0,230.0,73.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,3.0,1.0,4.0,3.0,4.0,5.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,5.0,0.0,3.0,2.0,,,0.0,2.0,230.0,73.0,22.0,13.0
73,1.0,230.0,74.0,2.0,8.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,,,2.0,2.0,230.0,74.0,22.0,3.0
74,1.0,230.0,75.0,1.0,11.0,2.0,5.0,2.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,,,2.0,2.0,230.0,75.0,9.0,59.0
75,1.0,230.0,76.0,2.0,5.0,4.0,7.0,2.0,5.0,7.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,3.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,4.0,5.0,1.0,2.0,5.0,0.0,1.0,2.0,,,0.0,2.0,230.0,76.0,12.0,5.0
76,1.0,230.0,77.0,2.0,10.0,5.0,3.0,1.0,2.0,7.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,,3.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,,,0.0,2.0,230.0,77.0,11.0,11.0
77,1.0,230.0,78.0,1.0,10.0,3.0,6.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,,,2.0,2.0,230.0,78.0,12.0,17.0
78,1.0,230.0,79.0,2.0,5.0,5.0,4.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,2.0,230.0,79.0,11.0,41.0
79,1.0,230.0,80.0,3.0,9.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,,3.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,,,2.0,2.0,230.0,80.0,11.0,16.0
80,1.0,230.0,81.0,3.0,10.0,2.0,6.0,2.0,2.0,5.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,,2.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0,2.0,230.0,81.0,8.0,36.0
81,1.0,230.0,82.0,2.0,9.0,5.0,5.0,3.0,5.0,7.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,4.0,,3.0,4.0,0.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,0.0,2.0,230.0,82.0,6.0,38.0
