,CARD,DECK,BALLOT,FORM,PS5B.Q1,PS5B.Q2,PS5B.Q3,PS5B.Q4,PS5B.Q5,PS5B.Q6,PS5B.Q7A,PS5B.Q7B,PS5B.Q8,PS5B.Q9,PS5B.Q10,PS5B.Q11,PS5B.Q12,PS5B.Q13,PS5B.Q14,PS5B.Q15,PS5B.Q16,PS5B.Q17,PS5B.Q18,PS5B.Q19,PS5B.Q20,PS5B.Q21,PS5B.Q22,PS5B.Q23,PS5B.Q24,PS5B.Q25,PS5B.Q26,PS5B.Q27,PS5B.Q28,PS5B.Q29,PS5B.Q30,PS5B.Q31,PS5B.Q32,PS5B.Q33,PS5B.Q34,PS5B.Q35,PS5B.Q36,PS5B.Q37,PS5B.Q38,PS5B.Q39,PS5B.Q40,PS5B.Q41,PS5B.Q42,PS5B.Q43,PS5B.Q44,PS5B.Q45,PS5B.Q46,PS5B.Q47,PS5B.Q48,PS5B.Q49,PS5B.Q50,PS5B.Q51,PS5B.Q52,PS5B.Q53,PS5B.Q54,PS5B.Q55,PS5B.Q56A,PS5B.Q56B,PS5B.Q56C,PS5B.Q56D,PS5B.Q56E,PS5B.Q56F,PS5B.Q56G,PS5B.Q56H,PS5B.Q56I,PS5B.Q56J,PS5B.Q56K,PS5B.Q56L,PS5B.Q56M,CARD..1,DECK..1,BALLOT..1,FORM..1,PS5B.Q57,PS5B.Q58,PS5B.V60,PS5B.V61,PS5B.V62,PS5B.V63
524,1.0,5.0,525.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,99.0,9.0,9.0,1.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,8.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,5.0,2.0,5.0,525.0,2.0,1.0,10.0,10.0,4.0,7.0,3.0
525,1.0,5.0,526.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,99.0,9.0,9.0,3.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,5.0,526.0,2.0,1.0,5.0,3.0,3.0,9.0,9.0
526,1.0,5.0,527.0,2.0,1.0,3.0,3.0,3.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,5.0,527.0,2.0,1.0,4.0,8.0,3.0,7.0,6.0
527,1.0,5.0,528.0,2.0,1.0,3.0,3.0,4.0,5.0,3.0,0.0,3.0,5.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,528.0,2.0,1.0,3.0,8.0,4.0,7.0,7.0
528,1.0,5.0,529.0,2.0,1.0,7.0,3.0,3.0,5.0,2.0,7.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,2.0,5.0,529.0,2.0,2.0,0.0,3.0,3.0,7.0,1.0
529,1.0,5.0,530.0,2.0,2.0,2.0,3.0,7.0,5.0,3.0,0.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,530.0,2.0,1.0,5.0,3.0,4.0,6.0,1.0
530,1.0,5.0,531.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,5.0,531.0,2.0,2.0,0.0,3.0,4.0,6.0,9.0
531,1.0,5.0,532.0,2.0,2.0,3.0,3.0,6.0,5.0,1.0,99.0,9.0,9.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,8.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,6.0,6.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,5.0,532.0,2.0,1.0,3.0,8.0,3.0,11.0,8.0
532,1.0,5.0,533.0,2.0,1.0,2.0,3.0,1.0,5.0,1.0,99.0,9.0,9.0,3.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,5.0,533.0,2.0,1.0,10.0,8.0,4.0,7.0,3.0
533,1.0,5.0,534.0,2.0,2.0,9.0,3.0,6.0,5.0,3.0,0.0,1.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,534.0,2.0,1.0,6.0,4.0,2.0,5.0,8.0
534,1.0,5.0,535.0,2.0,1.0,9.0,3.0,3.0,5.0,1.0,99.0,9.0,9.0,3.0,4.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,5.0,535.0,2.0,1.0,5.0,6.0,4.0,8.0,8.0
535,1.0,5.0,536.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,99.0,9.0,9.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,5.0,536.0,2.0,1.0,5.0,5.0,2.0,8.0,7.0
536,1.0,5.0,537.0,2.0,1.0,6.0,5.0,3.0,5.0,1.0,99.0,9.0,9.0,5.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,8.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,5.0,5.0,6.0,5.0,1.0,5.0,5.0,4.0,3.0,4.0,6.0,6.0,2.0,5.0,537.0,2.0,1.0,5.0,6.0,4.0,10.0,7.0
537,1.0,5.0,538.0,2.0,4.0,3.0,5.0,4.0,5.0,1.0,99.0,9.0,9.0,1.0,4.0,5.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,5.0,538.0,2.0,1.0,10.0,7.0,3.0,5.0,8.0
538,1.0,5.0,539.0,2.0,5.0,3.0,5.0,4.0,5.0,2.0,8.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,539.0,2.0,2.0,0.0,5.0,4.0,7.0,5.0
539,1.0,5.0,540.0,2.0,1.0,3.0,5.0,4.0,5.0,1.0,99.0,9.0,9.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,540.0,2.0,1.0,5.0,9.0,3.0,9.0,8.0
540,1.0,5.0,541.0,2.0,1.0,7.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,5.0,541.0,2.0,1.0,10.0,4.0,3.0,3.0,1.0
541,1.0,5.0,542.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,99.0,9.0,9.0,1.0,4.0,5.0,1.0,5.0,2.0,5.0,2.0,3.0,1.0,4.0,4.0,5.0,3.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,5.0,542.0,2.0,2.0,0.0,9.0,3.0,10.0,8.0
542,1.0,5.0,543.0,2.0,4.0,5.0,2.0,3.0,4.0,1.0,99.0,9.0,9.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,5.0,3.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,543.0,2.0,1.0,5.0,2.0,3.0,11.0,5.0
543,1.0,5.0,544.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,9.0,1.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,8.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,5.0,2.0,5.0,544.0,2.0,1.0,5.0,7.0,0.0,11.0,3.0
544,1.0,5.0,545.0,2.0,1.0,6.0,2.0,3.0,4.0,1.0,99.0,9.0,9.0,3.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,2.0,6.0,2.0,5.0,545.0,2.0,1.0,5.0,9.0,3.0,6.0,5.0
545,1.0,5.0,546.0,2.0,2.0,3.0,2.0,7.0,4.0,1.0,99.0,9.0,9.0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,546.0,2.0,1.0,10.0,10.0,1.0,0.0,1.0
546,1.0,5.0,547.0,2.0,1.0,5.0,2.0,6.0,4.0,1.0,99.0,9.0,9.0,3.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,547.0,2.0,1.0,3.0,3.0,6.0,12.0,9.0
547,1.0,5.0,548.0,2.0,1.0,2.0,2.0,6.0,4.0,5.0,10.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,8.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0,2.0,5.0,548.0,2.0,2.0,0.0,6.0,2.0,9.0,3.0
548,1.0,5.0,549.0,2.0,1.0,3.0,2.0,6.0,4.0,1.0,99.0,9.0,9.0,3.0,2.0,6.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,6.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,6.0,2.0,5.0,549.0,2.0,1.0,10.0,4.0,3.0,7.0,3.0
549,1.0,5.0,550.0,2.0,3.0,2.0,2.0,5.0,4.0,1.0,99.0,9.0,9.0,1.0,4.0,0.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,550.0,2.0,1.0,5.0,10.0,5.0,7.0,2.0
550,1.0,5.0,551.0,2.0,1.0,3.0,2.0,7.0,4.0,1.0,99.0,9.0,9.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,551.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0
551,1.0,5.0,552.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,99.0,9.0,9.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,552.0,2.0,1.0,10.0,6.0,3.0,9.0,2.0
552,1.0,5.0,553.0,2.0,3.0,4.0,1.0,4.0,6.0,1.0,99.0,9.0,9.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,553.0,2.0,1.0,10.0,0.0,4.0,12.0,7.0
553,1.0,5.0,554.0,2.0,3.0,4.0,1.0,6.0,6.0,1.0,99.0,9.0,9.0,3.0,3.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,554.0,2.0,1.0,10.0,4.0,2.0,9.0,9.0
554,1.0,5.0,555.0,2.0,3.0,5.0,1.0,4.0,6.0,1.0,99.0,9.0,9.0,3.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,555.0,2.0,1.0,8.0,10.0,3.0,11.0,2.0
555,1.0,5.0,556.0,2.0,4.0,7.0,1.0,3.0,6.0,2.0,10.0,2.0,2.0,3.0,5.0,4.0,4.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,5.0,556.0,2.0,1.0,6.0,8.0,0.0,0.0,1.0
556,1.0,5.0,557.0,2.0,1.0,3.0,1.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,557.0,2.0,1.0,2.0,8.0,3.0,8.0,6.0
557,1.0,5.0,558.0,2.0,2.0,4.0,1.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,8.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,4.0,4.0,5.0,2.0,5.0,558.0,2.0,1.0,10.0,4.0,1.0,0.0,7.0
558,1.0,5.0,559.0,2.0,1.0,3.0,1.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,2.0,5.0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,8.0,1.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,2.0,5.0,559.0,2.0,1.0,5.0,10.0,3.0,0.0,7.0
559,1.0,5.0,560.0,2.0,1.0,4.0,1.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,560.0,2.0,1.0,10.0,10.0,4.0,8.0,7.0
560,1.0,5.0,561.0,2.0,3.0,3.0,1.0,4.0,6.0,2.0,7.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,5.0,561.0,2.0,1.0,10.0,7.0,4.0,6.0,1.0
561,1.0,5.0,562.0,2.0,4.0,7.0,1.0,6.0,6.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,562.0,2.0,1.0,10.0,9.0,4.0,7.0,1.0
562,1.0,5.0,563.0,2.0,3.0,7.0,1.0,5.0,6.0,1.0,99.0,9.0,9.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,5.0,2.0,5.0,563.0,2.0,1.0,5.0,9.0,1.0,6.0,1.0
