,CARD,DECK,BALLOT,S134.Q1,S134.Q2,S134.Q3,S134.Q4,S134.Q5,S134.Q6,S134.Q7.n,S134.Q8,S134.Q9,S134.Q10,S134.Q11,S134.Q12,S134.Q13,S134.Q14,S134.Q15,S134.Q16,S134.Q17,S134.Q18,S134.Q19,S134.Q20,S134.Q21,S134.Q22,S134.Q23A,S134.Q23B,S134.Q24,S134.Q25,S134.Q26,S134.Q27A,S134.Q27B,S134.Q27C,S134.Q28A,S134.Q28B,S134.Q29A,S134.Q29B,S134.Q30A,S134.Q30B,S134.Q31,S134.Q32A,S134.Q32B,S134.Q33A,S134.Q33B,S134.Q34.n,S134.Q35,S134.Q36.n,S134.Q37,S134.Q38,S134.Q39,S134.Q40,S134.Q41,S134.Q42,S134.Q43,S134.Q44,S134.Q45,S134.Q46,S134.Q47,S134.Q48,S134.Q49,S134.Q50,S134.Q51,S134.Q52,S134.Q53,S134.Q54,S134.Q55,S134.Q56,S134.Q57,S134.Q58,S134.Q59,S134.Q60,S134.Q61,S134.Q62,S134.Q63.n,S134.Q64,S134.Q65,S134.Q66.n,S134.Q67.n,S134.Q68.n,S134.Q69,S134.V70
42,1.0,134.0,43.0,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,,2.0,2.0,,,,2.0,8.0
43,1.0,134.0,44.0,1.0,5.0,3.0,1.0,4.0,1.0,,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,,3.0,11.0
44,1.0,134.0,45.0,4.0,5.0,3.0,1.0,4.0,1.0,,2.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,,,,2.0,11.0
45,1.0,134.0,46.0,4.0,5.0,3.0,2.0,4.0,1.0,,2.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,,,,2.0,11.0
46,1.0,134.0,47.0,1.0,5.0,3.0,1.0,4.0,1.0,,1.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,,1.0,,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,2.0,4.0,,,,3.0,11.0
47,1.0,134.0,48.0,1.0,3.0,2.0,1.0,3.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,,1.0,,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,3.0,,,,2.0,1.0
48,1.0,134.0,49.0,1.0,5.0,2.0,1.0,1.0,4.0,,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,3.0,1.0
49,1.0,134.0,50.0,1.0,5.0,3.0,1.0,4.0,1.0,,2.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,,,,2.0,11.0
50,1.0,134.0,51.0,1.0,4.0,3.0,1.0,4.0,3.0,,2.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,2.0,,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,,,,2.0,11.0
51,1.0,134.0,52.0,5.0,5.0,3.0,3.0,2.0,1.0,,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,,2.0,,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,,2.0,1.0
52,1.0,134.0,53.0,1.0,5.0,3.0,1.0,4.0,1.0,,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,2.0,2.0,,,,2.0,1.0
53,1.0,134.0,54.0,1.0,4.0,3.0,1.0,4.0,1.0,,1.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,,2.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,,,,2.0,1.0
54,1.0,134.0,55.0,1.0,4.0,3.0,1.0,5.0,1.0,,3.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,,2.0,1.0,,,,2.0,1.0
55,1.0,134.0,56.0,1.0,4.0,3.0,1.0,4.0,1.0,,2.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,,1.0,,5.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,,2.0,2.0,,,,2.0,11.0
56,1.0,134.0,57.0,1.0,4.0,2.0,1.0,3.0,3.0,,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,,2.0,,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,,,,2.0,1.0
57,1.0,134.0,58.0,1.0,4.0,3.0,1.0,3.0,6.0,,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,0.0,0.0,,,,2.0,1.0
58,1.0,134.0,59.0,1.0,5.0,3.0,1.0,5.0,1.0,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,3.0,5.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,,1.0,,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,,,,3.0,11.0
59,1.0,134.0,60.0,3.0,5.0,3.0,1.0,4.0,1.0,,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,5.0,3.0,3.0,6.0,3.0,3.0,4.0,1.0,,1.0,,2.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,2.0,1.0
60,1.0,134.0,61.0,1.0,5.0,3.0,1.0,4.0,1.0,,1.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,,3.0,3.0,2.0,3.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,,2.0,11.0
61,1.0,134.0,62.0,2.0,3.0,3.0,1.0,4.0,1.0,,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,1.0,,,,2.0,1.0
62,1.0,134.0,63.0,1.0,3.0,3.0,1.0,3.0,1.0,,1.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,,2.0,,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,2.0,2.0,,,,2.0,11.0
63,1.0,134.0,64.0,1.0,4.0,3.0,1.0,4.0,1.0,,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,,3.0,,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,,2.0,2.0,,,,2.0,11.0
64,1.0,134.0,65.0,1.0,4.0,3.0,2.0,4.0,1.0,,1.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,,1.0,,3.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,,2.0,0.0,,,,0.0,11.0
65,1.0,134.0,66.0,1.0,4.0,3.0,1.0,3.0,1.0,,1.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,,,,2.0,1.0
66,1.0,134.0,67.0,1.0,4.0,3.0,1.0,4.0,1.0,,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,1.0,,2.0,2.0,3.0,1.0,2.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,,2.0,3.0,,,,2.0,11.0
67,1.0,134.0,68.0,3.0,4.0,3.0,2.0,5.0,1.0,,1.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,1.0,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,,,,3.0,1.0
68,1.0,134.0,69.0,3.0,5.0,3.0,1.0,3.0,1.0,,3.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,,1.0,,4.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,3.0,11.0
69,1.0,134.0,70.0,2.0,4.0,3.0,1.0,4.0,2.0,,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,1.0,,3.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,,2.0,1.0
70,1.0,134.0,71.0,1.0,3.0,2.0,1.0,3.0,1.0,,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,,1.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,,,,2.0,1.0
71,1.0,134.0,72.0,1.0,4.0,3.0,3.0,3.0,1.0,,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,,1.0,,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,,2.0,1.0
72,1.0,134.0,73.0,1.0,2.0,2.0,1.0,3.0,2.0,,1.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,,,,2.0,11.0
73,1.0,134.0,74.0,1.0,4.0,3.0,1.0,4.0,1.0,,2.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,,1.0,,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,2.0,1.0
74,1.0,134.0,75.0,1.0,3.0,3.0,2.0,4.0,1.0,,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,,1.0,,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,,2.0,2.0,,,,2.0,1.0
75,1.0,134.0,76.0,1.0,4.0,3.0,2.0,4.0,3.0,,1.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,,1.0,,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,,2.0,1.0
76,1.0,134.0,77.0,1.0,3.0,3.0,1.0,4.0,1.0,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,1.0,,,,1.0,11.0
77,1.0,134.0,78.0,1.0,5.0,3.0,1.0,5.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,,,,2.0,1.0
78,1.0,134.0,79.0,1.0,5.0,3.0,3.0,4.0,1.0,,2.0,4.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,3.0,3.0,1.0,2.0,0.0,5.0,1.0,5.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,2.0,1.0
79,1.0,134.0,80.0,1.0,3.0,3.0,1.0,4.0,3.0,,2.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,,1.0,,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,,2.0,11.0
80,1.0,134.0,81.0,1.0,3.0,3.0,1.0,4.0,1.0,,2.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,,2.0,,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,,,,2.0,11.0
81,1.0,134.0,82.0,1.0,4.0,3.0,2.0,3.0,3.0,,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,,1.0,2.0,2.0,3.0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,,2.0,1.0,,,,2.0,7.0
82,1.0,134.0,83.0,1.0,3.0,3.0,2.0,4.0,1.0,,1.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,,2.0,2.0,,,,2.0,9.0
83,1.0,134.0,84.0,1.0,5.0,3.0,1.0,4.0,1.0,,1.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,,2.0,,1.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,,2.0,10.0
84,1.0,134.0,85.0,1.0,3.0,2.0,1.0,4.0,1.0,,1.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,,2.0,,2.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,,,,2.0,6.0
