S0230.CARD.,S0230.DECK.,S0230.BALLOT.,S0230.Q1.,S0230.Q2.,S0230.Q3.,S0230.Q4.,S0230.Q5.,S0230.Q6.,S0230.Q7.,S0230.Q8.,S0230.Q9.,S0230.Q10.,S0230.Q11.,S0230.Q12.,S0230.Q13.,S0230.Q14.,S0230.Q15.,S0230.Q16.,S0230.Q18.,S0230.Q19.,S0230.Q20.,S0230.Q21.,S0230.Q22.,S0230.Q23.,S0230.Q24A.,S0230.Q24B.,S0230.Q24C.,S0230.Q24D.,S0230.Q24E.,S0230.Q25.,S0230.Q26.,S0230.Q27.,S0230.Q28.,S0230.Q29.,S0230.Q30.,S0230.Q31.,S0230.Q31..1,S0230.Q31..2,S0230.Q31..3,S0230.Q31..4,S0230.Q31..5,S0230.Q31..6,S0230.Q31..7,S0230.Q31..8,S0230.Q31..9,S0230.Q31..10,S0230.Q31..11,S0230.Q31..12,S0230.V31A.,S0230.Q32.,S0230.Q33.,S0230.Q35.,S0230.Q36.,S0230.Q37.,S0230.Q38.,S0230.Q39.,S0230.Q40.,S0230.Q41.,S0230.Q42.,S0230.Q43.,S0230.Q44.,S0230.Q45.,S0230.Q46.,S0230.Q47.,S0230.Q48.,S0230.Q49.,S0230.Q50.,S0230.Q51A.,S0230.Q51B.,S0230.Q51C.,S0230.Q52.,S0230.Q55.,S0230.CARD..1,S0230.DECK..1,S0230.BALLOT..1,S0230.V56.,S0230.V57.
1,230,591,2,6,4,3,2,3,3,2,1,2,1,1,2,2,2,2,2,1,1,4,3,1,1,2,1,1,1,1,4,3,2,2,3,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,2,3,1,4,1,1,2,2,3,1,3,2,3,2,3,1,4,3,1,3,2,2,230,591,1,54
1,230,592,2,6,4,3,1,4,3,1,3,1,1,1,2,2,3,4,2,4,1,2,2,1,2,2,1,1,1,1,1,3,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,5,2,3,2,1,3,2,2,1,2,1,1,1,3,3,0,0,1,1,0,3,1,2,0,2,230,592,1,40
1,230,593,2,9,3,1,1,2,5,2,4,2,1,1,2,2,2,2,2,2,1,3,3,1,2,2,1,1,1,2,4,1,2,3,5,2,1,2,1,2,1,2,1,1,2,2,2,2,5,1,4,1,2,3,1,2,3,2,5,1,1,2,2,3,5,1,1,5,3,1,2,0,2,230,593,1,34
1,230,594,2,10,4,4,2,3,7,1,2,2,1,1,2,2,2,4,0,1,1,2,2,1,2,2,1,1,1,2,4,2,1,2,3,2,1,2,2,1,1,1,2,1,2,2,2,2,5,1,4,1,2,3,3,1,1,1,1,2,2,2,2,1,2,2,2,5,0,0,1,2,2,230,594,1,26
1,230,595,4,11,5,3,2,2,4,2,4,3,1,1,2,2,2,4,3,3,1,2,4,1,2,2,1,1,1,2,3,1,2,3,2,2,1,1,2,2,1,2,2,1,2,1,2,2,5,5,4,1,1,2,2,2,3,2,5,2,2,2,1,2,2,2,2,1,1,1,1,2,2,230,595,1,43
1,230,596,4,11,5,5,2,3,4,1,2,3,1,1,2,2,2,3,3,2,1,3,1,1,2,2,1,1,2,2,1,1,2,2,3,2,2,1,2,2,2,1,2,2,1,1,1,2,5,5,4,1,2,2,2,3,1,2,5,2,1,3,3,3,3,3,2,2,2,1,3,2,2,230,596,1,2
1,230,597,4,4,4,3,2,2,7,2,1,4,1,1,2,2,2,4,3,2,1,1,2,1,2,2,1,1,1,1,4,2,1,3,2,2,1,1,2,1,1,2,2,1,2,2,2,2,5,2,2,1,1,3,2,3,3,1,5,2,2,3,3,4,4,1,1,3,3,1,2,1,2,230,597,1,59
1,230,598,4,5,5,3,2,5,6,1,4,5,1,1,2,2,2,4,2,3,1,2,2,1,2,2,1,1,1,2,3,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,3,2,1,2,2,4,2,2,2,1,2,2,1,1,1,2,3,1,2,2,230,598,1,62
1,230,599,4,8,3,3,2,3,3,2,4,4,1,1,2,2,2,3,2,1,1,2,3,1,2,2,1,2,2,2,4,1,2,4,1,2,1,2,2,2,1,1,2,2,1,2,1,2,5,5,4,1,4,1,4,1,2,1,3,2,2,2,2,1,2,2,1,1,3,1,2,2,2,230,599,1,47
1,230,600,5,7,4,5,1,3,10,2,4,2,1,1,2,2,2,4,2,2,1,1,2,1,2,2,1,1,1,2,0,1,2,3,2,2,1,2,2,2,1,2,1,1,2,1,2,2,5,2,3,1,1,2,3,1,2,1,2,2,2,3,1,2,2,1,1,1,1,1,1,0,2,230,600,1,5
1,230,601,2,0,3,1,2,2,5,1,4,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,2,3,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,230,601,1,36
1,230,602,2,0,3,6,1,4,6,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,4,2,1,3,2,1,1,2,2,2,1,2,2,1,2,2,1,2,5,2,3,1,1,3,2,1,2,2,4,2,2,2,2,1,1,1,0,2,3,1,1,0,2,230,602,1,18
1,230,603,2,0,1,3,0,2,7,1,4,2,1,1,2,2,2,3,2,2,1,2,3,1,1,1,1,2,2,0,4,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,230,603,1,9
1,230,604,2,4,3,3,1,5,2,2,4,3,1,3,2,2,2,2,2,2,1,3,2,1,1,2,1,2,1,2,4,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,5,5,4,2,1,2,3,1,1,1,5,2,2,2,2,3,3,1,1,3,1,1,2,2,2,230,604,1,11
1,230,605,2,4,3,4,2,3,4,2,2,2,1,1,2,2,1,4,2,3,1,3,2,1,2,2,1,1,0,2,4,3,2,3,2,2,1,2,1,2,1,1,1,2,2,2,2,2,5,2,2,2,3,1,1,1,2,2,0,3,3,3,3,2,2,1,2,2,1,1,2,2,2,230,605,1,50
1,230,606,2,4,3,3,2,3,5,2,2,2,1,1,2,2,3,2,2,1,1,2,2,1,2,2,1,1,2,2,0,1,2,3,2,2,1,1,1,1,2,1,2,2,2,2,2,2,5,3,4,1,2,1,4,1,2,1,2,2,2,3,3,2,2,1,2,3,2,2,2,0,2,230,606,1,52
1,230,607,1,5,4,4,2,3,5,1,2,3,1,1,2,2,2,4,2,3,1,3,4,1,2,2,1,2,1,2,2,1,2,3,2,2,1,2,2,2,1,1,2,2,1,2,1,2,5,2,3,1,1,3,3,2,1,1,1,2,1,2,1,2,2,3,1,2,2,1,2,2,2,230,607,1,13
1,230,608,1,5,4,3,1,3,5,1,3,2,1,1,2,2,2,4,2,2,1,2,2,1,2,2,1,1,2,2,4,1,2,3,3,2,1,2,1,2,1,1,2,1,2,2,2,2,5,2,2,1,1,2,4,1,1,1,1,2,2,2,1,1,1,1,2,3,2,1,2,2,2,230,608,1,1
1,230,609,1,6,4,3,2,2,7,2,3,3,1,1,2,2,3,4,2,3,1,2,4,1,2,2,1,1,1,1,4,1,2,3,2,2,1,1,2,2,2,1,2,1,2,2,2,2,4,2,2,1,1,3,4,1,1,1,5,2,2,2,1,2,2,1,1,1,1,1,2,2,2,230,609,1,55
1,230,610,1,9,3,1,2,4,3,2,4,3,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,4,1,2,4,2,2,1,2,2,1,1,2,1,1,2,2,2,2,5,5,4,1,1,2,4,1,1,1,3,2,2,2,2,2,2,1,2,1,1,1,1,0,2,230,610,1,44
1,230,611,2,4,4,3,1,3,3,1,3,3,1,1,2,2,2,3,3,3,1,2,3,1,2,2,1,2,1,2,4,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,1,2,1,2,3,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,230,611,1,42
1,230,612,2,4,4,1,2,2,3,2,4,3,1,1,2,2,3,4,3,4,1,4,4,1,1,2,1,1,1,1,4,2,1,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,2,1,1,1,1,3,5,2,2,2,2,3,5,1,1,5,0,1,1,0,2,230,612,1,51
1,230,613,2,5,4,3,2,4,5,2,4,5,1,1,2,2,2,4,3,3,1,3,2,1,2,1,1,0,2,1,4,1,2,3,2,1,1,2,1,2,1,2,2,1,2,2,2,2,5,5,4,1,1,3,4,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,230,613,1,56
1,230,614,1,11,3,3,1,2,6,1,4,2,1,1,2,2,2,3,2,2,1,2,2,1,2,1,1,2,2,2,4,1,2,3,2,1,1,2,2,2,2,1,2,1,2,2,1,2,5,2,4,1,2,1,4,2,1,1,1,2,2,2,2,2,2,1,2,3,2,1,0,0,2,230,614,1,8
1,230,615,1,3,3,1,1,3,10,2,4,5,1,1,2,2,3,4,3,2,1,2,3,1,2,2,1,2,1,2,4,1,2,5,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,2,3,2,2,2,2,2,1,3,5,2,2,2,2,2,2,3,1,1,2,1,2,2,2,230,615,1,7
1,230,616,1,4,4,2,1,3,3,2,4,1,1,1,2,2,2,3,2,3,1,2,2,1,2,2,1,1,1,1,4,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,2,1,3,1,2,3,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,2,230,616,1,41
1,230,617,1,4,4,3,1,3,4,2,3,2,1,1,2,2,3,4,3,2,1,3,3,1,2,2,1,0,1,1,4,1,2,5,2,2,2,2,2,2,1,1,1,1,2,2,1,2,5,2,4,2,2,1,4,1,1,2,5,2,2,2,2,2,2,1,2,3,2,1,2,1,2,230,617,1,30
1,230,618,3,0,5,3,1,3,6,2,4,2,1,1,2,2,3,4,3,2,1,1,2,1,2,2,1,1,1,1,4,2,1,2,5,2,1,1,2,2,1,2,2,1,2,1,2,2,5,4,3,1,2,2,2,2,2,2,4,2,2,3,3,1,2,1,1,5,0,1,2,2,2,230,618,1,38
1,230,619,3,5,4,3,2,3,7,2,3,3,1,1,2,2,2,4,2,2,1,3,2,1,1,2,1,2,2,1,4,2,1,3,3,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,1,1,2,3,3,2,1,2,3,2,1,2,3,2,2,2,1,3,3,1,2,2,2,230,619,1,53
1,230,620,3,9,5,3,2,5,9,2,0,2,1,1,2,2,3,4,3,3,1,3,1,1,2,2,1,1,1,1,4,2,1,2,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,4,3,1,2,2,2,2,1,1,2,2,1,2,2,1,2,3,1,3,2,1,2,2,2,230,620,1,21
1,230,621,2,7,3,4,3,5,7,2,3,3,1,1,2,2,1,3,3,1,1,1,2,1,2,2,1,1,1,2,4,2,1,3,3,2,1,2,2,2,1,1,2,1,2,2,1,2,5,3,3,2,2,3,4,2,1,1,5,2,2,2,2,2,2,1,2,3,2,3,2,1,2,230,621,2,7
1,230,622,2,7,5,3,2,4,0,2,1,4,1,2,2,2,3,4,3,3,1,1,4,1,2,2,1,1,1,1,4,2,1,4,2,1,1,2,2,2,2,2,2,1,2,2,2,2,3,4,3,1,0,2,4,2,1,1,3,2,2,3,3,1,2,2,0,1,0,1,2,2,2,230,622,2,12
1,230,623,4,9,4,6,2,3,7,2,2,2,1,1,2,2,3,4,2,3,1,2,2,1,2,1,2,2,2,2,0,2,1,2,3,2,1,1,2,2,1,1,2,2,2,2,1,2,5,3,3,1,3,3,2,2,3,2,5,2,2,2,2,4,5,3,1,5,0,1,1,2,2,230,623,2,6
1,230,624,5,9,5,2,3,3,4,2,2,2,1,2,2,2,3,4,2,2,1,1,2,1,2,2,1,1,1,1,4,2,1,3,3,2,1,1,2,1,2,1,2,1,2,2,2,2,5,2,1,1,1,1,1,3,3,3,5,0,2,2,2,2,3,1,1,3,3,1,2,1,2,230,624,2,2
1,230,625,1,9,5,6,4,5,8,2,1,4,1,1,2,2,4,5,3,1,1,3,4,1,2,1,2,2,2,1,0,2,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,0,4,3,2,4,0,3,3,1,2,2,3,1,3,3,1,4,3,0,1,2,3,0,0,2,230,625,2,19
1,230,626,1,2,4,1,3,3,5,2,4,2,1,1,2,2,2,3,2,3,1,3,2,1,2,2,1,1,1,1,0,2,1,4,2,2,2,1,1,2,2,1,2,1,1,2,2,2,5,2,1,2,3,1,1,2,1,3,5,2,2,2,2,3,2,3,1,2,2,1,2,0,2,230,626,2,11
1,230,627,1,11,5,3,2,4,4,2,4,1,1,1,2,2,2,2,1,3,1,1,2,2,2,2,1,1,1,1,0,2,1,4,3,2,2,1,1,1,2,1,2,1,2,2,2,2,5,1,1,1,2,1,2,3,1,2,5,2,1,3,3,3,5,2,1,1,1,1,2,2,2,230,627,2,1
1,230,628,3,11,5,7,1,3,5,2,4,1,1,1,2,2,2,3,1,2,1,1,2,1,2,2,1,1,1,1,0,2,1,4,3,2,1,1,1,2,2,1,2,1,2,2,2,2,5,1,1,1,1,2,1,2,3,2,2,2,1,3,1,4,5,3,1,1,1,1,2,0,2,230,628,2,22
1,230,629,3,4,5,4,2,3,3,2,3,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,4,1,1,3,2,2,2,2,2,2,1,1,2,1,2,1,1,2,5,2,2,1,1,3,3,1,2,1,2,2,2,3,1,1,2,1,1,1,2,3,3,2,2,230,629,2,16
1,230,630,3,6,4,1,2,3,3,2,3,3,1,1,2,2,2,2,3,3,1,4,2,1,2,2,1,1,1,2,2,3,2,2,3,2,1,2,2,1,1,2,2,1,2,1,2,2,5,5,4,1,2,1,1,2,3,2,5,2,2,3,2,2,5,1,0,3,2,1,1,2,2,230,630,2,4
1,230,631,2,8,3,4,1,5,9,1,2,3,1,1,2,2,3,4,3,4,2,1,4,2,2,1,1,1,1,1,4,1,2,5,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,3,3,0,2,2,1,4,3,1,3,1,4,0,3,2,4,4,1,4,0,2,230,631,6,35
1,230,632,2,10,4,4,1,4,3,1,4,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,2,1,1,2,1,2,2,1,3,1,2,2,3,3,3,5,2,0,5,0,1,2,1,2,230,632,6,37
1,230,633,2,4,3,5,1,3,3,2,3,2,1,1,2,2,2,3,3,1,1,4,2,2,2,2,1,1,2,2,4,2,1,3,3,2,1,2,2,1,1,1,2,2,2,1,2,2,5,1,2,1,1,2,2,2,2,1,3,2,2,3,3,3,2,1,2,2,2,3,1,2,2,230,633,6,14
1,230,634,1,5,2,4,1,4,7,2,4,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,1,1,2,2,4,2,1,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,2,1,1,1,3,2,1,3,1,1,3,3,2,3,2,1,1,3,2,1,2,0,2,230,634,6,12
1,230,635,2,9,2,6,3,3,2,1,2,1,1,1,2,2,2,2,2,2,1,3,2,1,2,2,1,1,1,2,0,1,2,3,2,2,1,1,2,2,1,2,1,1,2,2,2,2,5,1,2,1,2,1,3,2,1,1,2,3,2,2,1,2,1,1,2,3,2,1,0,0,2,230,635,10,11
1,230,636,2,8,3,6,1,5,5,1,4,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,3,2,1,4,2,2,2,2,2,2,1,1,2,1,1,2,1,2,5,1,1,1,1,1,3,2,1,2,1,3,1,3,2,2,1,1,2,2,2,1,1,0,2,230,636,10,9
1,230,637,2,10,1,3,1,1,7,1,4,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,1,4,1,2,3,2,1,1,1,2,2,1,2,2,1,2,2,2,2,5,1,1,1,2,1,1,2,1,1,1,2,2,3,1,2,2,3,1,2,2,1,1,2,2,230,637,10,52
1,230,638,2,3,4,3,2,2,4,2,4,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,0,2,1,3,2,2,1,1,2,2,1,2,2,1,2,2,1,2,5,1,1,1,2,1,1,3,1,1,5,2,2,2,3,2,2,1,1,2,2,1,2,0,2,230,638,10,19
1,230,639,2,4,3,3,5,2,3,2,3,2,1,1,2,2,1,2,2,2,1,3,2,2,2,2,1,1,2,2,0,1,2,3,1,1,1,2,2,2,1,2,2,1,2,2,1,2,5,5,4,1,2,1,2,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,2,230,639,10,1
1,230,640,1,6,3,3,1,3,4,2,2,5,1,1,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,2,4,1,2,2,3,2,1,2,2,1,1,1,2,1,2,2,2,2,5,1,2,1,1,2,4,1,1,2,3,3,2,2,3,3,2,1,1,1,1,1,1,0,2,230,640,10,6
1,230,641,1,9,2,3,1,1,10,1,4,1,1,1,2,2,2,2,2,2,1,2,4,1,2,2,1,1,1,1,4,2,1,2,3,2,1,2,2,1,1,1,2,1,2,2,2,2,5,2,3,1,2,1,3,1,1,2,1,2,2,2,3,2,2,3,2,1,1,1,2,0,2,230,641,10,16
1,230,642,1,10,4,3,2,5,10,2,2,2,1,1,2,2,2,2,2,1,1,2,3,1,2,1,1,1,2,1,4,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,2,4,1,1,1,3,1,1,1,1,2,2,2,2,3,2,1,2,2,2,1,1,0,2,230,642,10,20
1,230,643,2,5,4,3,1,2,10,2,4,3,1,1,2,2,2,4,2,1,1,2,2,2,2,2,1,1,2,2,4,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,5,2,1,1,2,2,1,2,2,1,1,2,1,3,1,1,2,1,2,1,3,1,2,2,2,230,643,10,50
1,230,644,3,10,1,3,1,1,7,1,1,4,1,1,2,2,2,3,2,2,1,2,3,2,1,2,1,1,1,2,4,1,2,3,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,0,2,1,2,1,2,1,2,1,2,2,2,3,2,3,2,3,1,2,3,1,1,2,2,230,644,10,41
1,230,645,1,4,3,3,2,5,5,1,2,2,1,1,2,2,2,3,2,2,1,3,2,2,2,1,1,1,1,2,4,1,2,3,2,2,1,1,2,1,1,2,1,2,2,2,2,2,5,2,1,1,2,1,3,2,1,1,1,2,3,2,1,2,2,1,1,5,0,1,2,0,2,230,645,10,49
1,230,646,3,4,4,3,2,2,7,1,4,1,1,1,2,2,2,4,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,3,1,1,2,2,1,2,2,1,1,2,2,2,2,5,2,1,1,1,2,3,2,1,1,1,3,1,3,1,4,3,1,2,3,3,1,3,1,2,230,646,10,45
1,230,647,3,5,4,3,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,4,2,1,4,1,2,1,2,2,2,1,1,2,1,2,2,1,2,5,1,1,1,1,2,4,1,2,1,1,3,3,3,1,1,1,1,2,1,1,1,1,2,2,230,647,10,15
1,230,648,3,6,3,2,2,2,1,1,4,1,1,1,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,0,2,1,4,2,2,1,1,2,1,2,1,2,1,2,2,2,2,5,1,1,1,1,2,0,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,0,2,230,648,10,24
1,230,649,2,10,2,1,1,2,3,1,4,3,3,2,2,2,2,3,2,2,1,2,2,2,1,2,1,1,1,2,4,3,2,4,2,2,1,2,2,1,1,2,2,1,2,1,2,2,5,5,4,3,3,1,5,5,3,2,5,0,0,1,1,4,5,1,1,5,0,1,0,0,2,230,649,11,24
1,230,650,2,10,1,2,1,2,7,2,4,2,1,1,2,2,2,2,2,1,1,4,2,1,2,1,1,1,2,2,0,2,2,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,2,1,2,2,1,0,2,1,1,1,1,2,3,1,4,0,3,1,3,3,3,0,0,2,230,650,11,2
1,230,651,4,5,4,2,2,2,10,1,3,2,1,2,2,2,2,2,2,2,1,3,2,2,2,2,1,1,1,2,4,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,5,2,2,1,2,2,3,2,3,3,5,2,2,3,2,4,5,1,2,3,3,3,2,2,2,230,651,11,3
1,230,652,4,6,2,3,1,2,7,3,4,5,1,1,2,2,1,2,2,3,1,3,2,1,1,2,1,1,1,3,4,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,4,1,4,0,4,2,3,3,5,2,2,2,3,3,2,2,1,4,0,1,1,2,2,230,652,11,28
1,230,653,4,10,4,1,3,2,5,1,3,2,1,2,2,2,2,2,2,3,1,4,2,2,2,2,1,1,1,1,4,2,1,3,3,2,1,1,1,2,1,2,2,1,2,2,2,2,5,2,1,1,3,1,5,5,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,653,11,45
1,230,654,2,11,3,1,1,3,5,1,3,1,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,4,1,2,4,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,1,3,1,1,3,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,230,654,11,43
1,230,655,2,11,1,3,1,4,8,1,4,2,1,1,2,2,3,2,2,1,1,3,2,1,2,2,1,1,1,2,3,1,1,2,2,2,1,1,2,1,2,1,2,1,2,2,2,2,5,2,1,1,1,2,4,2,2,1,3,3,1,3,1,3,2,1,2,1,1,1,2,0,2,230,655,11,12
1,230,656,2,3,3,3,1,3,7,2,2,2,1,3,2,2,2,3,2,2,1,2,2,1,2,2,1,1,1,1,0,1,2,3,2,2,1,1,2,2,2,1,2,1,2,1,2,2,5,2,1,1,3,1,1,2,1,1,5,3,2,3,2,3,2,3,1,3,3,1,1,2,2,230,656,11,20
1,230,657,2,4,3,3,1,2,5,2,4,2,1,1,2,2,1,1,2,2,1,3,2,1,2,2,1,1,1,2,4,1,2,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,230,657,11,40
1,230,658,2,5,3,3,1,2,8,2,3,2,1,1,2,2,1,3,2,2,1,2,2,2,2,0,1,1,1,1,4,2,1,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,1,1,1,2,3,2,1,1,5,2,2,2,2,2,2,1,1,3,3,1,2,2,2,230,658,11,7
1,230,659,3,9,1,6,1,5,10,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,4,3,2,3,2,1,1,2,2,2,1,2,2,1,2,2,2,2,4,5,4,1,1,2,2,2,3,3,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,230,659,11,27
1,230,660,3,9,1,6,1,5,7,2,3,5,1,1,2,2,1,2,2,1,1,4,3,1,2,1,1,2,1,2,3,1,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,2,3,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,4,1,2,2,0,2,230,660,11,18
1,230,661,3,8,4,7,1,3,9,1,2,3,1,1,2,2,2,4,3,3,1,3,3,2,2,2,1,1,1,3,3,2,1,2,5,2,1,2,2,2,1,1,2,1,2,2,1,2,5,3,3,1,3,1,1,2,3,2,5,1,1,3,3,4,5,1,2,4,4,1,3,2,2,230,661,11,19
1,230,662,3,10,3,1,1,3,5,1,3,2,1,1,2,2,2,3,2,3,1,2,2,1,2,2,1,1,1,1,0,2,1,2,3,2,1,2,2,1,1,2,2,1,2,1,2,2,5,2,2,1,1,2,1,3,3,2,5,2,2,2,2,3,2,1,2,1,2,1,2,2,2,230,662,11,44
1,230,663,3,10,4,1,1,3,3,2,4,3,1,1,2,2,2,3,2,3,1,2,1,2,2,2,1,1,1,2,4,3,2,4,2,2,1,2,2,2,1,2,2,1,1,2,1,2,5,5,4,1,1,1,2,1,1,3,5,2,1,2,2,2,2,1,2,2,2,2,1,2,2,230,663,11,35
1,230,664,1,4,4,1,2,3,7,2,3,2,1,2,2,2,2,1,2,2,1,3,2,2,2,2,1,1,1,2,3,1,2,3,3,2,1,1,1,2,1,1,2,2,2,2,2,2,5,5,4,1,3,2,1,2,3,3,5,2,2,2,2,2,2,2,2,3,2,2,2,2,2,230,664,11,9
1,230,665,3,11,4,6,1,2,2,3,4,2,1,1,2,2,2,4,2,3,1,4,1,2,2,2,1,2,1,1,4,1,2,2,3,2,1,1,2,2,1,1,2,1,2,2,2,2,5,2,4,1,1,2,3,1,1,1,5,2,1,2,2,2,1,1,1,1,1,1,1,2,2,230,665,11,37
1,230,666,3,3,4,4,1,4,7,2,3,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,4,1,2,2,5,2,1,2,2,1,2,2,1,1,2,2,1,2,5,3,3,1,2,2,1,2,1,1,1,3,2,2,2,3,5,3,2,1,2,1,1,2,2,230,666,11,5
1,230,667,3,4,4,3,1,5,7,2,3,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,5,2,1,1,2,1,2,1,2,1,2,2,2,2,5,5,4,1,1,0,0,0,0,0,5,2,1,3,1,4,5,1,0,4,4,3,4,2,2,230,667,11,36
1,230,668,3,5,4,3,1,4,6,2,3,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,4,1,2,2,3,2,1,2,2,1,1,1,2,2,1,2,2,2,5,2,1,1,2,2,3,2,2,2,2,2,2,2,3,3,2,2,1,2,2,1,1,2,2,230,668,11,6
1,230,669,3,5,4,3,2,3,8,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,4,2,1,3,2,2,1,2,2,2,1,1,2,1,2,2,2,2,4,1,1,1,1,2,4,1,1,2,1,2,2,3,2,2,2,3,2,3,2,1,1,0,2,230,669,11,25
1,230,670,3,6,4,2,2,2,7,2,4,2,1,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,3,2,2,2,1,2,1,2,1,1,1,2,2,2,5,2,1,1,1,2,4,1,1,1,2,2,2,3,1,2,2,1,1,1,1,1,1,0,2,230,670,11,31
1,230,671,3,6,4,4,1,5,10,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,4,1,2,4,2,1,1,2,2,2,1,2,1,2,2,1,2,2,5,5,4,1,1,2,2,2,3,2,5,1,1,3,2,3,5,1,2,3,3,1,2,2,2,230,671,11,34
1,230,672,3,7,3,1,2,3,5,2,3,2,1,1,2,2,2,2,2,2,1,2,2,0,2,2,1,1,1,2,4,1,1,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,1,1,2,2,2,2,3,2,5,2,1,3,1,3,2,2,1,3,2,1,2,0,2,230,672,11,14
1,230,673,3,7,4,2,2,3,6,2,2,3,1,1,2,2,2,3,3,3,1,4,3,1,2,2,1,1,1,2,4,1,1,2,3,2,2,2,2,2,1,1,1,1,1,2,2,2,5,3,4,1,3,1,3,2,1,2,5,2,2,2,3,3,2,1,1,3,3,1,2,0,2,230,673,11,32
1,230,674,2,7,3,4,2,2,2,2,4,4,1,1,2,2,3,5,3,4,1,3,2,2,2,2,1,1,1,2,2,3,2,5,3,2,1,2,2,2,1,2,1,2,2,1,1,2,5,5,4,1,1,1,4,1,1,2,5,2,2,2,2,2,1,1,1,2,2,1,2,2,2,230,674,3,30
1,230,675,2,10,3,6,4,3,5,2,3,2,1,1,2,2,2,3,3,3,1,4,4,2,2,2,1,1,1,1,4,2,2,2,3,1,1,2,2,2,2,2,2,1,2,1,1,2,5,5,4,1,2,2,1,3,3,4,1,0,0,0,0,5,5,3,0,0,0,0,0,0,2,230,675,3,33
