,CARD,DECK,BALLOT,S199.Q1,S199.Q2,S199.Q3.1,S199.Q3.2,S199.Q3.3,S199.Q3.4,S199.Q3.5,S199.Q3.6,S199.Q3.7,S199.Q3.8,S199.Q3.9,S199.Q4,S199.Q5A,S199.V5B.1,S199.V5B.2,S199.V5B.3,S199.V5B.4,S199.V5B.5,S199.V5B.6,S199.V5B.7,S199.V5B.8,S199.V5B.9,S199.Q6,S199.Q7,S199.Q8.1,S199.Q8.2,S199.Q8.3,S199.Q9.1,S199.Q9.2,S199.Q9.3,S199.Q10,S199.Q11A,S199.V11B.1,S199.V11B.2,S199.V11B.3,S199.V11B.4,S199.V11B.5,S199.V11B.6,S199.V11B.7,S199.V11B.8,S199.Q12.1,S199.Q12.2,S199.Q13.1,S199.Q13.2,S199.Q13.3,S199.Q13.4,S199.Q13.5,S199.Q13.6,S199.Q13.7,S199.Q13.8,S199.Q13.9,S199.Q13.10,S199.Q13.11,S199.Q14,S199.Q15.n,S199.Q16.1,S199.Q16.2,S199.Q16.3,S199.Q16.4,S199.Q16.5,S199.Q16.6,S199.Q16.7,S199.Q16.8,S199.Q16.9,S199.Q16.10,S199.Q16.11,S199.Q16.12,CARD..1,DECK..1,BALLOT..1,S199.V17,S199.V18,S199.V19,S199.V20
191,1.0,199.0,192.0,14.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,1.0,1.0,7.0,0.0,1.0,4.0,0.0,5.0,8.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,192.0,1.0,2.0,46.0,1.0
192,1.0,199.0,193.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,5.0,5.0,7.0,10.0,1.0,0.0,6.0,3.0,0.0,5.0,5.0,0.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0,193.0,4.0,3.0,53.0,1.0
193,1.0,199.0,194.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,7.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,7.0,10.0,1.0,2.0,1.0,4.0,0.0,5.0,4.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,199.0,194.0,5.0,6.0,68.0,1.0
194,1.0,199.0,195.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,1.0,10.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,199.0,195.0,5.0,6.0,44.0,1.0
195,1.0,199.0,196.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,7.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,199.0,196.0,5.0,5.0,50.0,1.0
196,1.0,199.0,197.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,10.0,1.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,199.0,197.0,5.0,6.0,15.0,1.0
197,1.0,199.0,198.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,6.0,8.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0,7.0,7.0,10.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,198.0,5.0,5.0,73.0,1.0
198,1.0,199.0,199.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,10.0,1.0,0.0,3.0,0.0,0.0,5.0,6.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,199.0,199.0,5.0,6.0,24.0,1.0
199,1.0,199.0,200.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,5.0,4.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,199.0,200.0,5.0,6.0,51.0,1.0
200,1.0,199.0,201.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,6.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,201.0,5.0,5.0,62.0,1.0
201,1.0,199.0,202.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0,7.0,7.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,199.0,202.0,5.0,6.0,70.0,1.0
202,1.0,199.0,203.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,203.0,5.0,5.0,85.0,1.0
203,1.0,199.0,204.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,7.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,10.0,1.0,2.0,1.0,8.0,0.0,2.0,1.0,6.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,204.0,5.0,5.0,92.0,1.0
204,1.0,199.0,205.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,205.0,5.0,5.0,11.0,1.0
205,1.0,199.0,206.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,6.0,8.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,7.0,10.0,1.0,0.0,7.0,0.0,0.0,5.0,6.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,199.0,206.0,5.0,5.0,82.0,1.0
206,1.0,199.0,207.0,14.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0,207.0,5.0,6.0,4.0,2.0
207,1.0,199.0,208.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,7.0,7.0,10.0,1.0,0.0,1.0,3.0,0.0,5.0,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0,208.0,5.0,6.0,59.0,1.0
208,1.0,199.0,209.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,0.0,1.0,8.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,199.0,209.0,5.0,5.0,45.0,1.0
209,1.0,199.0,210.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,8.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,210.0,5.0,5.0,91.0,1.0
210,1.0,199.0,211.0,14.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0,7.0,7.0,10.0,1.0,0.0,1.0,4.0,0.0,5.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0,211.0,1.0,2.0,101.0,1.0
211,1.0,199.0,212.0,7.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0,7.0,7.0,10.0,1.0,6.0,1.0,4.0,0.0,5.0,0.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,199.0,212.0,1.0,4.0,26.0,1.0
212,1.0,199.0,213.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,7.0,10.0,1.0,0.0,6.0,4.0,0.0,5.0,0.0,3.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,199.0,213.0,1.0,2.0,79.0,1.0
213,1.0,199.0,214.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,8.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,7.0,10.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,4.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,214.0,1.0,2.0,72.0,1.0
214,1.0,199.0,215.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,8.0,0.0,6.0,1.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,215.0,1.0,10.0,44.0,1.0
215,1.0,199.0,216.0,3.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,10.0,1.0,7.0,4.0,0.0,0.0,5.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,216.0,1.0,2.0,106.0,1.0
216,1.0,199.0,217.0,4.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0,7.0,7.0,10.0,1.0,0.0,7.0,7.0,0.0,2.0,6.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,217.0,2.0,3.0,3.0,1.0
217,1.0,199.0,218.0,5.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,6.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,218.0,2.0,4.0,26.0,1.0
218,1.0,199.0,219.0,11.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,5.0,10.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,219.0,2.0,3.0,8.0,1.0
219,1.0,199.0,220.0,11.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,0.0,1.0,8.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,220.0,2.0,4.0,31.0,1.0
220,1.0,199.0,221.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0,7.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,5.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,199.0,221.0,3.0,2.0,18.0,1.0
221,1.0,199.0,222.0,5.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0,222.0,3.0,4.0,26.0,1.0
222,1.0,199.0,223.0,6.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,4.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,8.0,8.0,8.0,10.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,223.0,3.0,3.0,9.0,1.0
223,1.0,199.0,224.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,7.0,7.0,7.0,10.0,1.0,0.0,4.0,4.0,0.0,5.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,224.0,3.0,2.0,26.0,1.0
224,1.0,199.0,225.0,4.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,1.0,10.0,1.0,0.0,4.0,0.0,0.0,2.0,6.0,3.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,225.0,3.0,3.0,1.0,1.0
225,1.0,199.0,226.0,4.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,8.0,0.0,1.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0,4.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,226.0,3.0,3.0,4.0,1.0
226,1.0,199.0,227.0,13.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,5.0,5.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,199.0,227.0,3.0,9.0,8.0,1.0
227,1.0,199.0,228.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,228.0,3.0,2.0,38.0,1.0
228,1.0,199.0,229.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,6.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0,7.0,7.0,10.0,1.0,6.0,1.0,4.0,0.0,5.0,4.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,229.0,3.0,2.0,34.0,1.0
229,1.0,199.0,230.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,230.0,5.0,5.0,12.0,1.0
230,1.0,199.0,231.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,8.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,6.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,231.0,5.0,5.0,87.0,1.0
231,1.0,199.0,232.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,0.0,1.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,4.0,0.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,199.0,232.0,5.0,5.0,58.0,1.0
232,1.0,199.0,233.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,8.0,8.0,5.0,10.0,1.0,2.0,1.0,4.0,0.0,2.0,3.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,199.0,233.0,5.0,5.0,1.0,2.0
233,1.0,199.0,234.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,4.0,3.0,0.0,2.0,4.0,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0,234.0,5.0,6.0,54.0,1.0
