CARD.,DECK.,BALLOT.,Q.1A.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.9.,Q.10A.,Q.10B.,Q.11.,Q.13.,Q.14A.,Q.15B.,Q.16.,Q.17A.,Q.18A.,Q.18C.,Q.19.,Q.20A.,Q.20B.,Q.20B..1,Q.20B..2,Q.21.,Q.22A.,Q.23.,Q.24.,Q.25A.,Q.26A.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.33A.,Q.33B.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39C.,Q.40.,Q.40A.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45A.,Q.45B.,Q.45C.,Q.45D.,Q.45E.,Q.45F.,Q.45G.,Q.45H.,Q.45I.,Q.45J.,Q.45K.,Q.46.,V.47.
1,4,100,1,4,4,38,3,4,3,4,3,2,2,4,1,9,1,1,9,9,3,1,9,9,9,1,0,3,3,1,5,2,2,1,2,2,2,3,1,4,3,1,1,4,4,8,2,1,2,1,2,2,3,2,3,2,3,3,1,3,3,1,3,1,6
1,4,101,1,4,4,38,1,4,3,4,2,2,1,1,9,9,9,10,9,9,9,9,9,9,9,0,2,2,1,4,1,2,3,1,1,1,1,2,1,2,1,2,1,3,1,99,1,1,1,1,2,3,1,1,1,1,1,2,1,2,3,2,2,1,6
1,4,102,4,5,2,43,1,4,3,1,2,2,2,1,2,3,4,7,9,9,9,1,9,9,9,1,0,1,1,1,1,2,2,2,2,2,3,2,1,2,2,1,1,3,2,99,1,1,1,3,1,1,2,2,3,1,1,3,2,3,0,2,2,1,6
1,4,103,4,5,2,43,4,4,3,1,1,1,3,1,2,1,5,1,4,1,1,8,9,9,4,1,2,1,1,1,1,2,4,3,2,2,1,1,1,2,1,2,1,1,2,99,1,1,2,3,12,3,2,1,1,1,1,2,2,2,1,2,2,1,6
1,4,104,1,5,2,43,1,4,3,3,2,2,2,1,2,1,4,1,5,1,9,9,9,9,9,2,2,2,3,1,1,2,3,1,3,3,1,2,1,2,2,1,1,5,1,99,2,1,2,1,10,3,1,2,1,2,1,1,1,2,2,1,1,1,6
1,4,105,3,1,2,43,4,6,3,5,3,2,11,1,2,2,4,7,9,9,9,2,4,1,9,1,2,2,3,4,1,2,4,1,1,1,2,3,1,3,2,1,1,2,2,99,2,1,2,1,10,3,2,2,3,3,1,2,1,2,1,1,2,3,6
1,4,106,3,1,2,43,1,6,3,1,2,2,10,9,1,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,3,2,2,2,1,2,1,2,1,1,1,3,1,99,2,1,2,1,2,3,3,1,3,1,3,2,3,2,1,2,3,1,6
1,4,107,3,1,1,43,2,5,3,3,1,1,4,1,1,9,2,1,9,9,2,1,9,9,1,1,2,2,1,4,1,2,2,3,1,1,2,4,1,3,2,3,3,2,2,99,5,1,3,2,12,2,3,2,1,2,2,1,1,1,2,1,1,2,6
1,4,108,1,3,5,54,1,3,3,4,1,1,11,2,3,1,9,1,9,9,9,9,9,9,9,0,3,1,1,1,1,3,3,1,1,1,1,1,1,2,1,1,1,3,1,99,1,1,2,1,10,3,1,1,1,1,1,1,1,1,3,3,1,1,6
1,4,109,2,5,4,35,2,5,3,4,2,0,3,1,3,1,1,1,9,1,1,1,9,9,9,0,1,2,3,4,1,1,2,1,1,1,1,3,1,2,2,2,1,2,2,99,4,1,3,2,10,2,1,2,1,2,1,2,2,2,1,1,1,4,6
1,4,110,1,6,2,43,4,7,3,2,2,2,5,1,2,1,2,1,3,1,1,1,4,4,4,2,2,1,1,3,1,2,2,2,2,3,1,2,1,2,2,2,1,2,3,9,3,1,2,1,5,2,2,1,1,1,1,1,2,2,1,2,1,1,6
1,4,111,1,3,4,38,3,8,3,5,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,2,2,1,1,2,2,2,4,1,1,0,1,4,2,1,1,2,2,99,1,1,2,1,10,3,3,2,3,3,3,3,1,3,3,2,2,1,6
1,4,112,4,3,1,43,2,6,3,4,2,2,1,1,1,9,1,1,9,9,1,1,9,9,9,2,2,2,3,1,1,2,3,2,1,2,1,2,1,2,3,1,6,5,5,99,2,1,2,2,2,3,1,2,1,2,1,3,1,2,2,3,2,1,6
1,4,113,1,4,4,30,3,5,3,5,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,2,3,0,6,4,4,4,1,1,0,3,1,3,3,1,1,4,5,99,2,1,2,1,2,3,3,2,2,3,1,3,2,3,3,1,1,4,6
1,4,114,2,3,3,49,1,4,10,2,1,1,1,1,3,1,4,1,9,9,9,1,9,9,9,1,1,1,3,3,2,2,2,1,1,4,7,2,1,1,4,1,1,3,2,99,3,1,1,4,5,4,2,3,1,1,1,2,1,2,1,2,2,2,15
1,4,115,2,2,3,43,1,4,3,4,2,2,6,1,1,1,2,1,1,1,3,1,9,9,9,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,99,1,1,1,2,3,4,1,1,1,1,1,1,1,2,2,1,1,1,6
1,4,116,1,2,1,43,1,2,3,3,2,1,3,1,9,1,9,0,3,1,1,1,9,9,4,2,2,1,1,5,1,2,2,2,2,2,1,3,1,2,3,3,1,3,2,99,1,1,2,3,1,3,2,1,1,1,1,1,1,3,3,1,2,2,6
1,4,117,1,2,2,43,3,3,3,2,2,2,6,1,2,3,3,9,3,1,9,8,9,9,9,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,99,2,1,2,3,10,3,3,1,3,1,1,3,1,2,3,2,2,1,6
1,4,118,2,2,2,43,1,3,3,2,2,2,3,1,2,2,1,1,4,1,1,7,4,2,9,1,2,2,3,2,1,2,2,2,1,1,1,2,1,3,2,1,1,2,2,99,2,1,2,2,1,3,2,1,1,3,1,1,3,2,1,1,1,1,6
1,4,119,2,2,1,43,1,3,3,2,1,1,10,1,2,1,5,1,9,1,9,3,4,1,9,0,0,1,1,1,1,2,4,2,2,2,1,2,1,2,1,1,1,3,1,99,2,1,2,1,10,3,2,1,1,1,1,3,2,2,1,2,2,1,6
1,4,120,1,5,3,43,1,4,3,2,3,0,2,4,1,4,2,1,5,1,1,8,9,1,1,2,2,1,1,8,1,3,2,2,2,2,1,2,1,1,1,2,1,3,2,99,2,1,2,1,10,4,2,1,3,2,1,1,1,2,1,2,2,1,6
1,4,121,1,5,2,30,2,2,3,4,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,2,2,4,1,3,2,1,1,1,2,2,1,3,2,1,1,4,4,7,5,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,6
1,4,122,1,7,5,21,4,5,3,5,1,1,1,1,1,9,3,1,5,1,9,1,9,9,9,2,2,1,1,1,1,2,4,2,2,2,1,1,1,2,1,1,1,3,1,99,6,1,4,4,3,0,3,3,3,1,3,3,3,3,3,3,3,1,6
1,4,123,2,2,2,43,1,6,3,3,1,1,3,1,2,3,4,4,9,9,9,3,9,1,9,1,1,2,1,4,1,2,2,2,1,1,2,4,1,2,2,3,1,2,2,99,2,1,2,2,2,3,2,2,1,1,1,1,1,2,3,1,2,1,6
1,4,124,3,2,2,43,3,6,3,3,2,2,3,1,1,9,2,1,9,9,2,1,9,9,9,0,2,1,3,5,1,2,2,1,1,2,2,2,1,2,2,2,1,3,4,3,2,1,2,2,2,4,2,2,1,1,1,1,1,2,2,2,2,2,6
1,4,125,3,2,2,43,2,6,3,1,2,1,1,1,1,9,4,1,9,9,9,9,9,9,9,0,0,1,1,1,1,2,1,2,2,2,1,2,1,2,3,1,1,1,1,99,1,1,2,3,10,1,2,3,3,1,1,2,2,2,1,2,3,1,6
1,4,126,1,2,2,54,1,5,3,5,3,2,2,1,3,2,4,10,9,9,9,1,9,9,9,2,1,2,2,5,1,1,2,1,1,1,5,3,1,3,2,1,3,2,2,99,2,1,3,2,10,0,1,2,1,3,1,1,1,3,2,1,1,2,6
1,4,127,2,2,2,43,1,5,3,1,1,1,1,1,1,9,2,1,9,9,2,8,9,9,9,1,0,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,3,2,99,1,1,2,1,10,1,3,1,2,1,1,3,1,2,3,2,3,1,6
1,4,128,2,6,4,32,4,2,3,3,1,2,2,3,1,1,2,10,4,1,1,3,4,2,9,2,1,1,1,1,1,2,4,2,2,2,1,1,1,1,1,2,1,3,1,99,1,1,2,3,10,4,1,1,2,1,2,3,1,1,3,1,3,1,6
1,4,129,1,6,4,32,4,3,3,3,1,1,12,1,3,3,4,10,9,9,9,1,9,9,9,1,0,2,2,2,1,2,4,2,1,1,1,3,1,3,2,1,1,2,1,99,3,1,4,3,2,4,3,2,3,3,1,3,1,3,3,3,3,4,6
1,4,130,2,6,1,43,1,3,3,1,3,2,12,1,1,3,1,7,9,9,2,1,9,9,9,1,1,2,2,4,1,2,2,2,2,2,2,3,1,3,2,3,4,2,1,99,4,1,3,2,2,2,3,2,2,3,3,1,3,3,2,1,3,2,6
1,4,131,1,6,3,13,3,3,3,5,3,2,11,1,5,3,4,1,5,2,2,8,3,1,2,1,1,2,3,2,2,1,1,1,1,1,2,5,1,3,2,1,1,2,1,99,5,1,3,2,4,2,1,2,1,2,1,1,1,1,1,1,1,3,6
1,4,132,1,5,4,13,4,4,3,1,1,1,5,1,1,3,9,1,9,1,4,1,9,9,9,2,2,1,1,5,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,99,3,1,2,3,11,4,2,1,1,1,1,2,1,2,3,2,3,1,6
1,4,133,2,5,2,43,3,1,3,2,2,0,3,1,2,1,3,1,2,1,9,9,9,9,9,2,2,1,1,5,1,1,2,2,2,2,1,2,1,2,1,3,1,3,2,99,2,1,2,3,10,4,2,1,1,1,1,2,2,2,1,1,2,1,6
1,4,134,1,4,4,32,4,4,3,5,1,1,2,1,2,1,2,1,4,1,1,1,9,9,9,2,2,2,1,4,1,3,2,2,2,2,2,1,1,1,1,2,1,1,2,99,1,1,1,1,2,1,1,3,1,1,1,3,1,2,3,3,1,2,6
1,4,135,1,4,4,30,3,4,3,3,1,1,4,1,3,2,3,9,5,9,9,1,9,9,9,0,2,2,3,1,1,1,2,2,1,1,7,2,1,2,2,1,1,2,2,99,3,1,3,3,1,4,1,3,1,1,1,2,1,2,2,1,1,3,6
1,4,136,1,4,4,22,2,4,3,3,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,4,1,99,2,1,2,3,3,4,2,2,1,1,3,2,1,2,1,2,2,1,6
1,4,137,3,3,3,5,1,8,1,5,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,6,3,3,3,1,2,1,1,1,2,3,1,1,4,1,99,3,1,2,3,10,4,2,3,3,1,3,3,3,3,3,1,3,1,6
1,4,138,2,6,2,54,1,3,3,4,2,0,3,1,2,1,3,1,2,2,1,8,4,4,1,2,2,1,1,1,1,3,4,1,3,1,1,1,1,2,1,3,1,3,2,99,1,1,2,2,2,3,2,2,1,1,1,1,2,2,1,2,2,1,6
1,4,139,1,3,3,35,4,6,10,1,1,2,10,9,1,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,6,4,2,2,2,2,1,2,1,2,3,1,1,3,2,99,2,1,2,2,2,3,2,2,1,1,1,2,1,2,1,3,1,4,15
1,4,140,2,3,2,49,3,7,1,4,1,1,4,1,3,2,3,7,1,1,9,7,4,9,9,1,1,2,1,2,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,99,2,1,2,3,2,2,3,1,2,1,1,3,1,2,2,2,3,2,6
1,4,141,3,3,2,43,1,7,1,1,2,1,2,1,2,1,9,1,9,9,9,1,9,9,9,2,1,2,3,6,1,3,2,2,2,2,2,3,1,2,2,2,1,2,2,99,2,1,2,2,4,2,1,2,3,2,1,1,1,3,2,1,3,2,6
1,4,142,1,3,4,21,4,6,1,4,2,2,5,2,3,1,9,1,9,9,9,1,9,9,9,1,2,1,3,6,2,2,2,1,3,2,1,2,1,2,2,1,1,4,1,99,3,1,2,2,1,3,2,2,1,1,1,2,1,2,3,2,1,2,6
1,4,143,2,3,3,13,4,8,1,4,2,1,5,1,3,2,4,7,9,9,9,9,9,9,9,1,0,2,3,4,1,2,2,2,1,2,2,2,1,3,3,1,1,4,4,4,4,1,4,3,1,2,3,2,2,3,3,3,3,3,2,3,3,1,6
1,4,144,1,2,4,32,4,7,1,1,3,2,7,1,1,9,2,1,9,9,2,3,9,9,9,1,2,1,1,2,2,1,2,1,4,1,1,2,1,3,2,2,1,3,1,99,1,1,4,4,11,2,1,2,1,1,3,1,1,2,0,1,1,3,6
1,4,145,2,3,4,30,4,6,1,2,3,2,3,1,9,3,9,8,9,2,9,9,9,9,9,0,1,1,3,4,1,2,2,2,1,2,3,2,1,2,1,1,1,4,1,99,3,1,2,3,1,0,3,3,1,1,1,3,1,3,1,2,3,2,6
1,4,146,3,3,1,43,1,6,1,2,2,0,5,1,2,1,9,8,2,1,9,1,9,4,9,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,99,2,1,2,1,1,3,3,1,1,1,1,2,2,2,1,2,2,1,6
1,4,147,1,2,5,38,3,6,1,2,1,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,4,2,2,2,1,1,1,2,1,1,1,4,4,3,2,1,2,3,10,4,3,1,1,1,1,3,1,2,3,3,3,1,6
1,4,148,1,3,5,32,4,5,10,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,3,1,1,5,1,2,1,2,2,2,1,2,1,1,3,1,2,3,4,4,1,1,2,3,4,4,3,3,1,1,3,3,3,2,3,3,2,4,15
1,4,149,1,7,6,32,4,7,10,1,2,2,2,1,1,9,3,1,3,1,1,1,9,9,9,2,2,1,1,1,1,2,2,3,2,2,1,1,1,2,3,1,1,1,1,99,1,1,4,3,3,4,2,3,1,1,1,2,3,2,3,2,3,1,15
1,4,150,1,6,1,54,5,0,10,2,2,2,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,3,4,2,2,2,1,1,1,2,3,1,1,4,1,99,2,1,2,3,2,4,3,3,3,1,1,3,1,3,3,3,1,1,15
1,4,151,1,3,3,54,5,0,10,2,1,0,11,1,2,1,2,1,4,9,1,9,9,9,9,1,1,1,1,1,1,2,4,3,2,2,1,2,1,2,3,4,1,4,1,99,1,1,2,1,12,3,2,1,2,1,1,2,2,2,1,1,2,1,15
1,4,152,1,6,6,35,4,6,10,4,1,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,6,2,4,2,2,2,1,2,1,2,1,1,1,1,1,99,2,1,2,1,1,3,2,3,1,1,1,2,2,2,3,2,3,1,15
1,4,153,5,2,1,42,1,4,10,4,1,1,4,1,2,1,2,1,9,9,1,3,9,3,9,2,1,1,1,1,1,2,2,2,2,1,2,2,1,3,2,4,1,4,1,99,6,1,4,4,12,0,3,2,2,2,1,3,1,3,1,1,3,2,15
1,4,154,1,3,3,35,4,5,10,1,1,1,10,2,2,1,4,1,3,1,1,1,9,9,9,2,2,1,1,1,1,2,1,3,3,3,1,2,1,2,1,1,1,3,2,99,2,1,2,1,1,3,3,1,1,1,1,2,3,2,1,2,2,1,15
1,4,155,2,3,3,9,1,5,10,2,1,1,1,1,1,2,4,10,1,2,2,1,3,3,3,1,1,2,2,1,1,3,1,1,3,3,7,1,1,1,2,1,5,1,2,99,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1,4,156,1,3,3,38,4,5,10,5,2,1,2,1,2,1,5,1,9,9,9,1,9,9,9,0,0,1,1,1,1,2,2,2,2,2,7,2,1,1,3,1,1,1,2,99,3,1,2,2,10,3,2,1,3,1,1,3,1,2,2,1,1,1,15
1,4,157,2,3,3,38,4,5,10,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,2,1,1,4,4,4,4,4,1,2,1,2,2,1,1,2,1,99,6,1,4,4,10,4,3,3,3,3,1,3,3,3,3,3,3,4,15
1,4,158,1,3,3,16,4,6,10,1,1,1,2,2,1,9,2,1,9,9,1,1,9,9,9,2,2,1,1,2,1,3,2,2,2,2,1,1,1,2,1,2,1,3,2,99,1,1,2,1,2,3,2,1,1,1,1,2,2,2,1,2,2,1,15
1,4,159,1,3,3,5,4,6,10,2,1,2,1,1,1,9,2,1,9,9,2,1,9,9,9,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,3,3,1,3,1,99,2,1,4,3,10,4,1,1,1,1,1,1,1,2,1,1,3,4,15
1,4,160,5,3,4,35,4,6,10,1,1,0,1,3,3,2,9,8,9,9,9,9,9,9,9,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,3,2,99,1,1,2,1,10,3,1,1,1,1,1,2,2,2,1,2,1,4,15
1,4,161,1,3,3,32,4,6,10,2,1,1,2,2,1,9,2,1,9,9,2,1,9,9,9,2,2,2,3,5,1,2,2,1,1,2,2,3,1,2,2,2,1,3,3,9,3,1,2,2,4,2,2,1,1,3,1,1,1,3,1,1,3,3,15
1,4,162,3,3,3,35,1,6,10,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,2,2,2,2,2,1,3,1,2,3,1,1,4,2,99,2,1,2,1,10,3,3,2,1,1,1,2,3,2,1,2,2,1,15
1,4,163,2,3,4,13,4,7,10,4,2,1,3,1,2,1,4,9,9,9,9,1,9,9,9,0,2,1,3,5,1,2,1,1,1,2,1,2,1,1,2,1,1,2,4,7,3,1,2,2,6,4,2,2,1,2,3,3,3,2,3,2,1,2,15
1,4,164,1,3,4,21,4,6,10,5,2,2,4,1,2,4,4,4,9,9,9,8,9,9,9,1,2,1,3,1,1,2,2,2,2,2,1,4,1,2,3,1,4,3,3,8,3,1,2,3,11,2,1,3,1,1,2,1,1,1,2,1,1,2,15
1,4,165,2,3,4,39,4,6,10,5,1,1,1,1,2,3,4,3,9,9,9,6,4,1,9,2,1,1,1,5,1,3,2,2,2,2,1,1,1,1,2,2,1,1,2,99,2,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,15
1,4,166,2,3,4,32,4,6,10,4,1,2,1,1,2,1,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,4,2,2,2,1,1,1,2,1,1,1,3,2,99,1,1,2,1,4,3,2,1,2,1,1,3,3,2,3,2,2,1,15
1,4,167,5,4,1,33,4,7,10,2,2,2,1,1,2,1,4,1,9,9,1,1,9,9,9,2,2,1,1,5,1,4,2,1,4,4,1,1,1,2,1,5,1,3,3,6,1,1,2,1,1,1,3,3,1,1,3,3,2,2,1,2,3,4,15
1,4,168,3,4,4,7,4,7,10,4,1,1,10,9,1,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,1,2,1,1,1,1,2,1,2,3,1,1,4,3,99,2,1,2,1,12,4,3,3,3,3,3,3,3,3,3,3,3,3,15
1,4,169,3,4,4,32,4,7,10,2,2,2,6,1,1,9,2,1,9,9,1,1,9,9,9,2,2,1,1,5,1,2,2,2,2,2,1,2,1,2,2,3,1,2,2,99,4,1,3,2,10,2,2,2,1,2,0,1,1,2,2,2,2,1,15
1,4,170,2,4,4,32,3,7,10,4,2,2,11,2,3,1,4,1,9,9,9,1,9,9,9,2,2,1,1,5,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,99,1,1,2,1,10,1,2,1,1,1,3,2,3,2,3,2,2,1,15
1,4,171,1,4,3,9,3,5,10,2,2,1,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,3,2,2,1,1,1,2,1,2,1,1,1,4,2,99,2,1,2,1,10,3,3,3,1,3,1,1,1,3,3,3,3,4,15
1,4,172,3,4,3,38,4,5,10,1,3,2,3,1,2,1,3,1,4,1,9,1,9,9,9,2,2,1,3,1,1,2,4,2,1,2,1,2,1,2,2,1,1,4,2,99,1,1,1,1,4,2,3,1,1,1,1,2,1,2,1,2,2,1,15
1,4,173,1,3,4,35,4,5,10,1,1,0,12,9,1,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,3,4,2,2,2,1,1,1,2,1,1,1,3,2,99,2,1,2,1,1,3,1,1,1,1,1,2,1,2,1,2,1,4,15
1,4,174,2,4,4,45,3,6,10,4,1,1,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,5,1,2,4,2,2,2,1,2,1,2,3,1,1,2,4,7,1,1,2,2,12,4,2,3,1,1,1,2,3,2,3,2,3,1,15
1,4,175,1,6,6,35,4,7,10,1,1,0,1,1,2,1,4,6,9,9,1,1,9,9,9,2,2,1,1,1,1,3,2,3,3,3,1,1,1,1,1,1,1,1,2,99,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,15
1,4,176,1,6,6,38,2,8,10,2,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,4,2,2,2,1,2,1,2,1,1,1,3,2,99,2,1,2,1,10,3,3,1,1,1,1,2,2,2,1,2,2,1,15
1,4,177,1,7,5,32,4,5,10,2,3,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,5,1,2,2,1,4,4,1,1,1,2,3,1,1,4,1,99,1,1,4,3,3,4,2,1,2,1,3,3,3,2,3,3,3,2,15
1,4,178,2,3,1,21,3,6,10,2,2,1,1,3,3,1,9,1,9,9,1,1,9,9,9,2,0,1,1,1,6,4,0,4,4,4,0,0,1,4,4,5,1,4,2,99,2,1,2,1,10,3,1,1,1,1,3,3,3,2,1,2,3,1,15
1,4,179,4,2,1,21,2,6,10,4,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,3,2,2,1,1,1,1,2,1,1,1,2,99,1,1,2,1,10,3,2,2,1,1,1,2,1,2,1,2,2,1,15
1,4,180,3,3,1,21,4,6,10,2,2,2,3,1,2,1,2,1,9,9,1,1,9,9,9,2,1,1,1,5,4,2,2,2,2,3,2,1,1,1,3,3,1,1,3,9,2,1,2,3,3,4,3,1,1,1,1,1,2,2,1,2,3,1,15
1,4,181,6,3,1,32,3,6,10,4,2,2,2,1,2,3,4,1,9,9,9,1,9,9,9,2,1,1,1,5,1,3,2,1,2,2,1,2,1,2,2,1,1,3,4,3,2,1,2,3,1,3,3,3,1,1,3,3,2,2,1,2,3,1,15
1,4,182,1,4,1,32,4,5,10,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,4,2,99,1,1,1,1,1,1,1,3,2,1,1,2,3,2,3,2,2,1,15
1,4,183,5,4,1,32,4,6,10,2,1,1,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,3,2,2,2,7,2,1,2,1,3,1,3,2,99,2,1,2,1,3,3,1,1,1,1,1,1,2,2,3,3,3,1,15
1,4,184,4,2,1,32,3,6,10,2,3,2,1,1,9,1,9,1,9,9,9,1,9,9,9,2,2,1,1,5,1,2,2,3,1,2,3,1,1,1,1,1,1,3,2,99,2,1,2,1,2,3,2,1,1,1,1,2,1,2,3,2,2,1,15
1,4,185,7,4,1,32,4,5,10,1,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,2,2,2,1,2,1,2,1,3,1,1,2,99,4,1,2,1,10,3,2,1,2,1,1,2,1,2,2,2,2,2,15
1,4,186,4,4,1,30,3,4,10,1,1,2,6,1,3,1,4,1,9,9,9,1,9,9,9,0,0,1,1,1,1,2,4,2,2,2,5,2,1,2,2,2,1,3,2,99,3,1,2,1,10,3,3,1,1,3,1,1,1,3,3,3,1,2,15
1,4,187,1,2,1,30,2,5,10,1,2,1,1,1,2,1,4,1,9,9,9,9,9,9,9,0,2,1,1,1,1,3,2,2,2,2,1,2,1,2,2,1,1,1,2,99,2,1,2,2,10,3,2,1,1,1,1,1,2,2,1,1,1,1,15
1,4,188,3,3,2,36,1,4,10,2,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,5,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,99,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,3,1,15
1,4,189,5,3,2,40,4,6,10,1,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,2,2,1,1,1,1,3,2,2,2,2,1,2,1,2,3,1,1,3,1,99,2,1,2,1,1,3,2,1,1,3,1,3,2,3,1,1,3,1,15
1,4,190,2,4,2,40,1,6,10,1,1,1,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,5,1,2,4,1,2,2,1,1,1,2,1,3,1,3,1,99,2,1,2,1,10,1,2,1,1,1,1,3,3,3,3,2,2,2,15
1,4,191,1,3,4,32,2,5,10,2,1,1,2,1,2,1,4,1,5,1,1,3,4,9,4,2,2,1,3,1,1,2,4,2,2,2,1,2,1,2,3,2,1,4,1,99,3,1,2,3,10,4,3,1,2,1,3,3,3,2,1,3,3,1,15
1,4,192,5,3,2,22,1,7,10,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,2,2,2,1,1,1,2,1,3,4,3,2,9,4,1,2,1,1,2,3,1,1,1,1,1,1,2,2,2,2,4,15
1,4,193,1,8,6,30,5,7,10,1,1,1,4,1,2,1,3,1,5,1,9,1,9,9,9,2,2,1,1,5,1,2,2,2,2,2,1,1,1,1,1,1,1,3,2,99,1,1,1,1,10,3,1,1,1,1,1,2,2,2,1,2,2,1,15
1,4,194,1,3,6,32,4,0,10,1,2,1,1,3,3,2,3,1,2,1,9,9,9,9,9,2,2,1,1,1,1,3,4,2,2,2,1,2,1,1,1,1,1,4,1,99,2,1,2,1,1,4,3,1,1,1,3,3,3,2,1,3,3,1,15
1,4,195,1,8,6,30,3,3,10,1,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,3,4,2,2,2,1,1,1,2,1,1,1,1,2,99,1,1,1,1,1,1,2,1,2,1,1,3,3,1,3,1,2,1,15
1,4,196,1,8,6,30,4,3,10,1,1,0,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,3,4,2,3,2,1,1,1,2,1,1,1,1,1,99,1,1,1,1,10,1,2,1,1,1,1,1,1,2,1,1,1,1,15
1,4,197,1,7,6,54,4,1,10,1,1,0,1,4,5,4,4,9,5,9,4,1,9,9,9,2,0,1,1,2,1,3,4,2,2,2,1,2,1,2,3,1,4,4,2,99,3,1,2,3,1,4,3,3,3,3,3,3,3,3,3,3,3,1,15
1,4,198,1,7,6,32,4,1,10,2,1,1,1,1,2,3,4,1,9,9,9,9,9,9,9,2,2,1,1,5,1,2,2,2,2,4,1,1,1,1,1,1,1,1,1,99,1,1,1,3,12,4,2,1,1,1,2,2,1,2,2,2,3,1,15
1,4,199,1,7,6,32,4,2,10,1,1,2,10,9,1,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,4,4,4,4,1,1,1,2,1,1,1,5,2,99,3,1,1,1,1,4,2,1,3,1,1,2,2,2,1,2,2,1,15
1,4,200,1,7,6,54,4,3,10,1,2,2,1,1,5,1,4,1,9,9,1,1,9,9,9,2,2,1,1,3,1,2,4,2,2,2,1,1,1,2,3,1,4,3,1,99,3,1,2,3,10,4,2,1,1,1,1,2,2,2,3,2,3,2,15
1,4,201,1,7,6,32,4,4,10,1,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,3,1,3,2,3,2,2,1,1,1,2,1,1,1,4,2,99,2,1,2,1,10,3,2,1,1,1,1,2,2,2,1,2,3,2,15
