COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166
1,100,874,1,3,8,6,1,1,6,2,5,1,1,2,7,8,2,4,4,10,4,2,1,1,1,1,3,1,3,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,2,2,2,3,3,3,3,2,2,4,4,1,3,4,2,2,100,874,1,2,4,3,4,2,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,9,63,2,2,2,4,2,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,875,1,1,6,7,1,1,5,3,3,2,2,1,6,5,3,4,3,10,4,2,3,1,1,1,1,1,1,1,2,1,2,2,2,1,2,3,3,3,3,3,3,2,3,2,2,3,2,2,2,3,2,2,3,3,2,2,1,1,1,9,7,1,2,100,875,1,2,4,3,4,3,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,5,25,6,4,3,1,1,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,876,1,9,9,5,2,2,6,2,5,2,1,2,6,7,3,4,1,10,4,2,3,1,1,1,1,1,1,1,3,3,1,3,2,3,3,3,2,3,3,3,3,3,1,3,1,3,3,2,3,3,3,3,3,3,1,2,4,3,1,6,6,1,2,100,876,1,2,1,3,3,4,1,1,5,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,93,2,1,1,4,3,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,877,1,6,6,7,2,2,6,2,5,1,1,2,7,8,2,4,4,10,4,9,3,1,2,1,1,1,2,1,1,1,1,2,3,1,3,3,3,3,3,3,0,3,3,3,1,3,2,2,3,3,3,3,3,3,1,2,1,1,1,9,6,1,2,100,877,1,2,2,3,3,2,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,8,88,5,2,1,1,1,4,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,878,1,5,8,7,1,1,7,3,3,2,2,1,8,7,1,4,7,3,4,2,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,1,3,1,1,1,2,4,2,2,100,878,1,2,4,3,4,1,1,1,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,19,6,3,3,1,1,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,879,1,4,9,7,1,1,6,2,5,1,1,2,7,8,2,4,1,10,4,2,3,1,2,1,3,1,1,1,2,1,1,3,3,2,2,3,3,3,3,3,3,3,3,3,1,2,2,1,2,3,3,1,3,3,2,3,2,2,1,6,6,2,2,100,879,1,2,4,3,4,3,1,1,5,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,8,84,3,3,3,2,3,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,880,1,2,7,8,1,1,6,3,3,2,2,1,6,5,2,4,3,10,4,2,1,1,1,1,0,1,1,1,2,1,2,2,2,2,3,3,3,3,2,3,3,2,2,3,2,2,3,2,3,2,3,2,2,3,2,2,2,2,1,9,4,2,2,100,880,1,2,4,3,4,3,1,1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,57,2,3,3,4,2,3,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,881,1,1,3,5,1,1,4,4,1,2,2,2,2,2,6,4,3,10,4,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,3,3,3,3,2,2,2,3,1,3,3,2,2,2,3,3,3,3,2,2,1,1,1,5,4,1,2,100,881,1,4,1,1,1,2,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,42,3,2,2,1,3,3,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,882,1,10,8,8,1,1,7,1,6,1,1,2,5,7,1,4,1,7,4,2,1,1,2,1,1,1,1,1,1,1,1,3,3,2,3,3,3,2,3,2,2,2,2,3,1,3,3,2,3,3,3,3,3,3,1,2,1,2,1,6,4,1,2,100,882,1,2,4,3,4,2,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,11,88,4,3,4,2,1,3,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,883,1,3,5,7,1,1,5,3,3,2,2,1,8,7,3,4,7,8,4,9,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,1,7,4,1,2,100,883,1,1,1,2,0,4,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,4,3,15,5,1,1,1,0,5,2,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,884,1,2,9,4,2,3,5,2,6,1,1,2,6,10,3,4,4,3,0,0,1,1,2,1,1,1,1,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,2,4,4,1,9,7,1,2,100,884,1,2,4,3,4,1,1,1,5,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,86,3,1,2,2,2,1,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,885,1,2,9,7,2,3,5,2,5,2,1,2,8,7,6,4,4,10,2,0,3,1,1,1,1,1,2,2,1,2,1,4,2,1,2,3,2,2,2,3,3,3,3,2,2,3,3,2,3,3,3,3,2,3,1,1,1,1,2,5,6,1,2,100,885,1,2,1,0,2,2,1,1,5,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,5,46,1,2,1,1,1,2,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,886,1,2,7,7,1,1,6,2,5,1,1,2,7,8,2,4,7,10,4,2,1,1,5,1,5,1,3,1,1,1,1,3,3,3,3,2,3,3,3,4,3,3,4,2,1,3,2,2,2,2,3,3,3,3,1,3,1,1,1,6,3,1,2,100,886,1,2,4,3,4,2,1,1,5,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,1,2,64,1,1,1,1,1,2,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,887,1,2,9,5,1,1,5,2,5,1,1,2,7,8,3,4,1,10,4,9,1,1,1,1,1,1,2,1,2,1,2,3,3,2,3,3,3,3,3,3,2,2,1,3,1,2,3,3,3,2,3,2,3,2,2,2,1,4,1,2,6,2,2,100,887,1,4,1,2,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,5,90,1,2,3,4,3,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,888,1,8,9,4,1,1,6,2,5,1,1,2,7,8,2,4,8,10,4,2,3,1,1,1,3,1,2,1,1,1,1,3,3,3,2,3,3,3,3,2,2,3,3,3,1,2,2,2,2,2,3,3,2,3,2,2,1,1,1,5,3,1,2,100,888,1,2,4,3,4,2,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,9,95,3,3,3,3,2,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,889,1,2,9,3,2,3,4,3,4,2,2,2,7,5,4,4,1,10,0,0,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,3,3,2,2,3,3,2,2,2,1,3,3,2,3,2,2,2,0,3,1,2,4,1,4,2,4,2,2,100,889,1,1,1,3,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,90,2,4,4,1,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,890,1,1,4,7,1,1,4,3,0,3,2,2,7,5,4,4,1,10,4,0,3,1,1,2,1,2,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,3,2,1,4,1,1,7,3,2,2,100,890,1,3,1,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,66,1,4,3,4,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,891,1,2,11,4,1,1,5,2,6,2,1,2,7,11,2,4,5,10,4,2,0,2,6,2,0,2,4,1,1,0,2,4,2,2,0,0,3,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,0,4,2,2,100,891,1,0,5,1,1,6,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,4,5,0,3,0,0,2,0,0,0,0,0,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,892,1,11,8,8,1,1,7,3,3,2,2,1,6,5,1,4,7,8,4,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,3,3,3,3,2,2,3,3,3,1,2,2,2,2,2,2,3,3,3,2,3,1,1,1,10,3,2,2,100,892,1,2,4,1,3,3,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,0,9,3,4,2,2,2,2,3,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,893,1,2,9,4,1,1,6,2,5,2,1,2,5,5,2,2,8,10,4,2,3,2,1,2,1,2,3,2,1,3,2,2,2,2,2,3,3,2,2,2,2,2,3,2,1,2,2,2,2,3,3,2,2,2,2,3,1,1,1,2,3,2,2,100,893,1,0,1,3,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,9,55,7,2,2,2,2,1,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,894,1,1,0,5,1,1,5,2,3,2,1,2,8,8,3,2,1,0,0,0,3,1,1,2,1,1,2,2,2,2,2,4,2,2,2,2,2,2,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2,3,2,1,1,1,1,2,4,2,2,100,894,1,2,1,1,2,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,31,6,5,1,1,3,1,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,895,1,1,5,0,1,1,5,2,0,1,3,3,8,5,3,6,0,0,6,0,0,2,1,2,1,2,1,0,0,0,2,2,1,0,0,3,5,1,5,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,1,3,0,0,0,0,2,2,100,895,1,2,1,0,2,1,3,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,1,1,1,3,0,0,5,1,1,1,1,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,896,1,6,5,7,1,1,7,1,5,1,1,2,4,8,1,2,4,10,0,0,1,2,3,2,0,2,1,1,2,1,2,3,3,3,2,3,3,3,3,2,3,3,0,2,1,2,2,3,3,0,0,2,3,3,2,2,4,4,1,2,6,2,2,100,896,1,2,4,1,3,3,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,11,77,1,2,4,2,2,2,2,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,897,1,1,7,4,1,1,7,2,3,3,1,2,8,11,2,0,0,10,0,0,3,2,1,2,1,2,1,2,1,1,2,2,2,2,3,2,3,2,3,3,2,1,2,3,1,3,3,2,2,2,3,3,3,1,2,2,1,1,1,2,4,2,2,100,897,1,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,11,59,1,2,2,2,2,2,2,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,898,1,2,7,4,1,1,6,2,5,2,1,2,5,4,2,2,1,10,4,2,1,1,1,1,1,1,3,1,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2,2,2,2,2,3,2,2,1,1,1,3,3,1,2,100,898,1,1,1,1,1,2,1,1,3,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,9,70,3,2,2,2,3,2,2,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,899,1,1,3,7,1,1,5,4,2,2,2,2,6,4,5,2,1,10,2,4,1,1,1,1,1,1,3,1,2,3,1,4,3,2,2,3,2,3,3,2,3,2,3,3,1,2,2,3,2,2,2,2,3,3,1,2,1,1,1,2,4,1,2,100,899,1,1,1,3,2,3,1,1,4,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,0,6,3,3,1,3,2,2,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,900,1,3,7,4,1,1,6,2,5,2,1,2,8,7,5,6,1,2,4,2,3,1,1,1,1,2,2,2,2,2,2,3,2,1,3,3,3,3,2,3,3,2,3,3,1,3,3,2,2,2,2,2,2,2,2,1,1,1,1,2,5,1,2,100,900,1,2,4,3,4,2,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,9,50,1,3,4,4,2,3,3,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,901,1,3,4,7,1,1,7,3,3,2,2,1,8,7,1,3,7,10,4,9,1,1,1,1,1,2,2,1,1,1,2,3,3,2,2,3,3,3,2,3,3,2,1,3,1,2,2,2,2,3,2,2,3,3,2,2,1,3,1,7,2,1,2,100,901,1,2,4,3,4,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,5,50,0,2,1,3,2,4,4,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,902,1,3,11,5,1,1,5,2,6,1,1,1,9,11,5,8,1,0,1,4,1,1,2,1,1,1,2,1,3,1,2,3,2,2,0,3,2,3,3,3,3,2,3,3,1,2,3,2,3,2,0,2,2,2,2,2,2,1,2,1,2,1,2,100,902,1,2,4,3,4,2,3,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,1,5,57,3,2,4,4,2,2,4,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,903,1,6,11,7,2,4,5,3,4,2,2,2,6,4,4,4,1,10,4,2,3,1,1,1,1,1,1,1,1,2,1,3,2,1,1,3,3,3,3,2,3,2,3,3,2,2,2,1,2,3,3,3,3,3,2,1,1,1,1,2,6,1,2,100,903,1,2,4,1,3,4,1,1,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,4,1,3,83,4,2,2,2,2,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,904,1,2,3,7,1,1,6,2,7,2,2,2,8,6,3,4,1,10,4,2,1,1,1,1,1,1,1,3,2,2,1,3,2,1,2,3,3,3,3,3,3,3,3,3,1,3,3,1,3,2,3,3,3,3,2,2,1,4,1,6,4,1,2,100,904,1,4,1,1,1,2,1,1,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,5,72,4,1,2,3,3,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,905,1,5,9,5,2,3,6,2,5,2,1,2,7,7,5,4,8,10,4,2,3,2,1,1,1,1,2,1,1,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,1,2,2,2,2,2,2,3,3,3,2,1,1,1,1,4,2,2,2,100,905,1,2,1,3,3,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,7,43,1,3,4,4,1,2,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,906,1,1,5,7,1,1,5,3,4,2,2,2,6,4,4,4,1,10,4,9,1,1,2,1,1,1,1,2,3,2,1,2,3,2,2,3,3,3,3,1,3,2,1,1,1,2,3,1,3,3,2,3,3,3,1,1,1,2,1,7,7,1,2,100,906,1,2,4,3,4,2,1,1,3,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,50,4,1,3,1,1,2,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,907,1,5,9,5,1,1,6,2,5,1,1,2,7,8,2,4,8,10,4,2,1,1,3,1,3,1,2,1,2,1,2,3,2,2,2,3,2,3,2,3,2,2,3,3,1,2,2,2,1,2,2,3,3,3,1,2,3,1,1,5,6,1,2,100,907,1,4,4,3,3,2,1,1,5,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,10,86,1,3,4,1,1,2,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,908,1,1,9,7,2,2,5,4,2,2,2,2,7,5,5,4,1,10,4,2,1,1,1,1,1,1,2,1,2,1,1,2,3,2,2,3,2,3,3,2,3,2,3,3,1,2,3,2,2,3,2,2,3,3,2,2,1,1,1,6,3,1,2,100,908,1,2,4,3,4,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,1,4,4,2,2,2,2,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,909,1,6,3,4,1,1,7,1,5,1,1,2,5,5,1,4,1,10,4,0,3,1,3,1,0,1,3,2,1,1,1,3,3,3,3,3,2,3,3,3,3,2,4,3,2,3,3,2,2,2,3,3,3,3,2,2,4,4,1,2,3,1,2,100,909,1,2,4,3,4,1,1,1,4,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,11,81,3,1,1,1,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,910,1,6,7,7,2,3,7,3,3,2,2,1,8,7,1,4,7,1,4,9,3,1,1,1,1,1,1,1,3,1,1,3,3,3,3,3,3,3,3,2,2,3,1,2,1,2,2,2,1,2,3,2,3,3,1,2,1,1,1,2,3,1,2,100,910,1,2,5,3,3,4,1,1,4,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,11,98,6,2,1,3,3,4,4,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,911,1,9,9,9,1,1,6,3,3,2,2,1,8,7,2,4,7,10,4,9,1,2,1,1,1,2,3,1,1,1,2,2,2,2,2,3,2,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,3,3,2,3,1,1,1,2,4,2,2,100,911,1,2,4,3,4,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,11,3,2,4,1,3,4,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,912,1,1,10,7,1,1,4,4,1,2,2,2,2,2,6,4,1,10,4,2,3,1,1,1,1,1,3,1,2,1,2,2,2,1,2,3,3,3,3,3,3,2,3,2,1,2,2,2,1,2,2,3,3,3,2,1,1,1,1,6,4,1,2,100,912,1,2,4,2,3,1,3,4,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,68,1,1,2,2,1,4,5,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,913,1,1,2,8,1,1,3,3,3,2,2,1,6,5,3,4,3,7,4,5,1,1,1,1,1,2,1,1,3,1,1,4,3,3,3,3,3,1,1,1,2,2,1,3,1,3,2,2,3,3,3,2,2,0,2,3,1,1,3,2,3,1,2,100,913,1,2,1,2,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,28,6,3,4,4,2,5,5,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,914,1,1,2,5,1,1,4,3,3,2,2,2,4,3,4,4,1,10,4,1,3,2,2,1,2,2,1,1,2,1,2,2,3,2,3,3,3,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,3,2,2,100,914,1,1,1,3,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,58,1,1,2,3,3,4,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,915,1,2,9,7,2,2,6,1,6,2,1,2,5,7,2,4,7,4,4,1,3,1,1,1,1,1,1,1,3,3,1,1,2,3,2,3,3,3,3,3,3,3,3,3,1,2,2,1,2,2,2,3,3,3,2,3,3,3,2,9,0,1,2,100,915,1,2,1,1,1,2,4,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,9,69,3,2,1,4,1,4,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,916,1,4,9,5,2,2,6,2,5,2,1,2,5,7,1,4,5,10,4,2,1,1,1,1,1,1,3,1,2,1,1,3,3,3,3,3,3,3,3,2,2,3,3,2,1,2,2,2,2,2,2,2,3,3,1,3,1,1,1,2,4,1,2,100,916,1,4,1,3,2,3,1,1,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,7,93,2,2,2,1,3,4,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,917,1,1,4,9,1,1,4,4,2,2,2,2,5,4,5,4,7,10,4,9,1,2,1,2,0,2,2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,1,3,3,0,2,3,2,3,3,3,2,2,1,1,1,8,3,1,2,100,917,1,2,4,3,4,3,1,1,3,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,0,1,0,5,3,2,4,2,2,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
