CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.42A.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61A.,Q.61B.,Q.61C.,Q.61D.,Q.61E.,Q.61F.,Q.61G.,Q.61H.,CARD..1,DECK..1,BALLOT..1,Q.61I.,Q.61J.,Q.61K.,Q.61L.,Q.61M.,Q.61N.,Q.61O.,Q.61P.,Q.61Q.,Q.61R.,Q.61S.,Q.61T.,V.61U.,V.61V.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87A.,Q.87B.,Q.87C.,Q.87D.,Q.87E.,Q.87F.,Q.87G.,Q.88.,Q.89A.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,V.97.,V.98.,V.100.
1,91,238,5,9,1,4,3,4,2,1,1,6,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,0,2,2,0,4,0,0,2,1,3,0,1,2,1,1,2,5,3,2,2,1,1,2,1,2,2,4,2,2,2,1,1,1,2,2,3,3,3,3,2,3,2,3,2,9,238,2,2,3,2,3,2,3,2,3,3,3,2,11,0,1,1,1,9,1,1,4,1,3,2,1,1,2,2,2,1,3,4,2,9,1,5,5,4,4,1,1,2,2,1,1,2,2,1,1,1,1,2,0,0,6,0,11,2219
1,91,239,3,7,1,1,3,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,3,1,1,1,1,1,1,1,2,1,2,2,1,2,4,3,2,1,2,1,1,1,2,2,1,2,1,2,2,3,2,2,1,2,2,1,2,3,2,3,2,2,9,239,1,3,2,2,3,2,2,2,2,2,3,2,2,0,1,1,1,9,2,1,3,1,1,1,1,2,2,1,1,3,4,2,3,8,2,4,1,1,4,1,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,0,11,5204
1,91,240,5,7,1,1,4,4,2,1,3,3,2,2,2,3,3,1,2,3,2,2,1,2,1,1,2,2,1,1,3,2,2,1,2,3,2,1,3,1,3,1,2,2,0,2,7,3,2,2,1,1,2,1,4,2,2,2,2,2,2,1,2,1,2,2,3,2,2,1,2,2,2,2,9,240,1,2,1,1,2,1,2,3,2,3,3,2,5,0,2,2,1,9,2,2,2,1,2,1,2,3,4,4,4,4,4,3,4,1,3,2,3,2,4,2,2,1,2,1,1,2,2,1,2,2,2,3,1,0,3,0,11,5210
1,91,241,3,8,1,1,3,4,2,1,2,1,5,1,6,1,2,2,4,1,1,3,1,4,1,3,3,2,2,2,1,2,4,1,1,1,1,1,1,1,1,1,2,1,1,1,9,3,2,1,1,3,1,1,4,4,4,4,4,4,3,3,3,1,2,1,1,1,1,1,2,3,1,2,9,241,1,1,2,1,2,2,3,1,3,1,3,2,8,0,2,2,1,11,2,2,3,1,6,3,2,2,2,1,1,2,4,2,4,1,3,2,1,5,2,1,1,1,1,1,1,1,1,1,1,2,4,1,1,3,5,0,11,1201
1,91,242,1,9,1,1,4,4,2,1,2,3,2,2,2,2,2,1,3,3,3,3,1,3,2,2,2,2,2,2,2,3,4,3,2,0,3,2,1,1,3,1,3,1,1,1,9,3,2,2,2,1,2,1,2,1,2,2,2,1,2,3,2,2,2,3,2,2,1,2,3,3,2,2,9,242,3,1,2,2,3,1,1,1,3,2,3,2,5,0,2,3,1,2,1,2,3,3,3,2,2,4,3,2,3,4,3,3,4,2,3,1,1,2,3,3,2,3,3,1,1,2,2,5,1,1,3,3,1,1,5,0,11,5218
1,91,243,3,3,1,1,3,4,2,1,2,3,2,2,1,1,2,1,1,1,1,2,2,5,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,9,3,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,3,3,1,1,1,1,1,2,3,3,2,9,243,1,2,3,3,3,2,1,1,2,3,3,1,7,0,2,4,1,3,2,2,3,1,1,2,1,2,3,2,4,3,4,4,4,10,3,2,3,2,4,3,1,3,3,1,1,1,1,5,1,1,1,3,1,3,5,0,11,2123
1,91,244,2,6,1,1,1,3,1,1,2,1,2,1,2,2,0,2,2,1,1,1,1,3,1,3,3,3,2,1,2,3,3,1,1,1,1,2,2,1,2,1,3,1,1,1,9,3,2,1,2,1,1,1,2,1,4,2,4,4,2,3,2,1,2,2,2,3,3,2,2,3,1,2,9,244,1,2,3,2,2,3,3,2,2,2,3,2,2,0,1,1,2,3,1,2,3,1,2,1,2,2,2,1,2,0,5,3,2,1,3,2,1,2,2,1,3,3,3,1,1,1,1,2,1,2,3,2,1,3,2,0,11,2202
1,91,245,3,6,1,1,4,3,1,1,3,2,2,2,3,2,3,2,2,2,2,2,3,4,2,2,2,2,2,2,1,2,2,2,2,0,3,1,2,3,3,1,2,2,2,2,5,3,2,2,2,1,2,2,4,3,1,4,4,4,2,1,2,2,2,2,2,3,3,2,2,2,3,2,9,245,2,2,1,1,3,2,3,2,2,2,3,3,2,0,1,3,2,3,2,2,2,1,2,2,2,3,3,3,2,3,2,1,4,1,3,4,1,2,4,1,1,2,3,1,1,2,2,1,2,2,2,3,1,3,2,0,11,5223
1,91,246,3,9,1,1,4,4,2,1,2,1,3,1,2,2,3,1,1,2,1,2,1,4,2,1,2,1,2,2,2,1,2,1,1,0,2,1,1,1,3,1,2,1,1,1,9,1,2,2,2,1,2,2,4,2,2,4,1,1,2,1,2,2,2,2,2,1,2,1,2,3,3,2,9,246,1,2,3,3,2,3,3,3,2,1,2,1,5,0,2,2,1,3,1,2,2,3,2,2,2,3,2,2,1,4,3,1,1,1,3,4,1,2,4,3,1,1,0,1,1,0,1,5,1,1,2,2,2,3,3,0,11,5231
1,91,247,0,0,0,0,7,0,4,0,0,6,2,1,2,2,3,1,0,1,2,3,3,4,1,3,2,2,2,2,2,2,0,1,1,1,1,1,2,0,2,1,2,2,2,1,9,3,2,1,2,1,0,1,2,3,2,1,1,0,2,0,1,1,2,3,3,3,3,3,3,3,3,2,9,247,2,2,3,3,3,3,3,2,3,3,2,2,11,0,1,1,1,3,2,1,2,1,1,1,1,2,1,1,2,3,4,3,4,1,2,2,1,2,4,1,3,3,3,1,1,3,1,5,0,2,4,2,1,2,5,0,11,5208
1,91,248,5,8,1,2,4,4,1,1,2,3,3,1,2,2,3,2,1,2,3,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3,3,1,1,1,3,1,2,1,1,2,1,3,2,2,2,1,2,1,2,2,4,2,4,2,2,3,2,2,3,2,3,2,3,2,3,3,2,2,9,248,2,1,3,2,2,1,2,2,2,1,3,3,3,0,1,2,1,3,2,2,2,1,2,2,1,2,2,2,4,3,3,1,4,1,3,2,3,1,4,1,2,3,2,1,1,1,2,5,2,2,2,3,1,1,3,0,11,5212
1,91,249,4,7,1,1,3,4,2,1,3,4,2,1,2,1,3,2,2,2,1,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,0,1,2,1,1,1,9,3,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,0,0,2,4,0,0,2,0,2,9,249,0,2,0,0,0,0,0,0,2,0,0,0,11,10,1,2,1,4,3,2,2,3,2,2,1,4,4,4,5,4,3,1,2,2,3,2,5,2,4,1,1,0,4,1,1,4,2,2,1,2,1,3,1,3,3,0,11,5221
1,91,250,6,7,1,1,2,4,2,1,2,2,2,1,1,1,3,2,1,1,2,2,1,3,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,4,1,1,2,3,3,3,3,1,1,2,2,2,4,4,4,4,1,2,1,2,3,2,2,1,2,2,3,3,3,3,2,9,250,2,3,3,3,3,3,3,2,3,1,3,3,2,0,1,2,1,4,2,3,2,1,2,2,1,3,4,4,5,4,4,1,4,9,3,4,1,1,4,1,1,2,1,1,1,2,2,5,1,1,1,3,3,3,3,0,11,5222
1,91,251,3,10,1,1,2,3,1,1,2,5,1,1,2,1,3,2,2,1,1,1,1,4,2,3,1,3,3,1,2,2,2,2,2,1,1,1,1,3,4,1,2,2,1,2,9,1,3,1,1,1,1,1,4,2,4,4,4,1,3,2,3,2,1,0,0,0,4,0,0,0,1,2,9,251,1,1,0,0,1,0,0,0,0,0,0,0,4,10,1,1,1,4,3,3,2,1,1,1,2,1,3,2,2,3,2,1,2,2,3,4,1,1,4,4,0,0,4,0,0,4,1,1,1,1,1,2,1,3,2,0,11,5225
1,91,252,2,9,1,1,3,4,2,1,2,3,3,2,2,3,2,1,3,2,3,3,3,4,2,1,2,1,2,1,3,3,2,1,1,1,3,1,2,1,2,1,2,2,2,2,2,0,3,1,2,1,2,2,1,4,2,3,1,4,2,2,2,3,2,0,0,0,4,0,0,0,0,2,9,252,1,2,2,0,0,2,0,2,0,2,0,2,1,9,1,1,1,4,1,2,3,1,2,2,2,2,2,0,3,2,4,2,3,1,2,4,5,2,4,3,1,3,3,1,1,1,1,0,0,0,0,0,0,0,6,0,11,5232
1,91,253,2,10,1,1,2,3,1,1,3,4,3,2,3,2,3,2,3,2,2,1,1,4,2,2,2,2,2,1,2,2,3,1,1,1,3,1,2,1,2,1,3,2,2,2,3,3,3,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,3,3,2,3,2,2,3,3,2,9,253,2,2,3,2,3,3,3,2,2,3,2,2,11,0,1,1,1,4,2,3,2,1,2,1,3,3,3,3,3,3,4,1,2,2,3,4,1,1,3,1,1,1,1,1,1,2,1,5,1,2,4,3,1,3,2,0,11,5205
1,91,254,2,7,1,1,4,4,1,1,4,4,3,3,2,4,5,3,3,4,2,2,2,5,3,1,1,1,2,1,4,2,1,1,2,1,2,1,3,3,1,1,4,1,1,2,2,3,3,3,2,1,2,2,1,1,1,1,1,1,3,1,3,2,3,2,3,2,1,1,3,3,3,2,9,254,1,1,3,1,3,1,2,1,2,2,3,3,6,0,1,1,1,5,2,3,3,3,2,2,2,3,3,4,4,2,3,1,3,3,3,4,5,3,4,2,1,2,3,1,1,2,2,1,1,1,1,2,1,3,3,0,11,2217
1,91,255,6,8,1,1,3,4,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,3,1,2,3,1,1,1,1,1,1,2,1,1,2,0,1,2,1,3,3,1,2,2,2,1,4,3,1,2,1,2,2,3,2,1,2,3,3,2,3,3,2,3,3,2,9,255,2,3,2,2,3,3,2,3,3,2,3,2,11,0,1,1,1,5,1,2,3,2,2,2,1,2,2,3,2,4,2,3,4,2,3,4,1,1,4,1,1,1,1,1,1,2,1,1,1,1,3,2,1,3,2,0,11,1202
1,91,256,1,10,1,1,4,2,1,4,2,2,2,1,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,1,2,1,2,1,1,1,2,1,9,2,4,0,0,2,2,1,2,1,1,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,9,256,1,3,3,2,3,3,2,1,3,2,3,2,2,0,1,1,1,3,2,2,3,1,2,2,3,4,3,2,3,3,4,3,3,1,3,5,1,2,1,1,1,1,1,1,1,3,1,5,2,1,4,3,1,1,3,2,3,3153
1,91,257,1,4,1,1,4,2,2,3,2,3,3,1,1,1,3,2,3,1,1,2,2,5,1,2,2,2,2,2,1,3,2,1,1,1,3,1,3,2,2,1,2,1,2,1,9,2,4,2,0,1,2,2,4,4,1,2,1,1,2,1,1,1,3,3,1,2,2,2,1,3,2,2,9,257,1,1,2,1,3,2,1,2,2,1,3,2,6,0,1,1,1,10,2,2,3,1,2,2,2,2,4,4,4,4,3,3,4,11,3,4,5,3,1,1,1,2,4,1,1,3,2,1,2,2,2,2,1,3,3,2,1,2115
1,91,258,2,4,1,1,4,2,1,3,3,5,3,2,2,3,4,2,3,2,1,2,2,4,1,2,3,2,3,2,2,2,2,2,2,1,2,1,2,2,3,1,2,1,1,2,5,2,4,2,2,2,2,1,1,4,1,1,1,1,2,1,2,2,3,3,3,3,3,3,3,3,3,2,9,258,1,3,2,3,2,3,3,2,3,3,3,2,1,0,1,2,1,3,1,2,3,1,2,2,2,2,2,2,3,3,2,2,1,1,3,4,5,2,4,1,2,2,4,1,1,2,2,5,2,2,2,3,1,3,3,2,2,2340
1,91,259,1,5,1,2,4,2,1,3,3,4,4,1,2,3,4,2,3,1,1,3,2,5,2,1,3,2,2,1,2,1,1,1,1,1,3,1,1,2,1,1,2,1,1,2,0,2,0,2,2,2,2,2,1,4,1,4,1,0,2,3,2,2,2,2,3,2,1,2,3,3,3,2,9,259,1,2,3,1,2,2,2,2,2,1,2,3,4,0,1,1,1,5,2,2,2,1,2,2,3,3,2,2,2,3,2,1,4,8,3,2,1,0,3,1,3,1,1,1,1,3,2,2,1,1,1,2,1,3,2,2,2,2336
1,91,260,2,5,2,3,4,2,2,3,2,2,3,2,4,3,4,2,3,2,2,2,2,4,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,9,2,4,1,3,1,1,1,1,1,1,1,1,1,3,2,3,1,2,2,3,3,2,2,1,3,3,2,9,260,2,3,3,2,2,2,3,2,3,2,2,2,1,0,1,1,1,4,2,2,2,1,1,1,3,3,2,2,2,3,3,1,3,1,2,2,1,3,3,1,1,1,1,1,1,2,1,2,2,2,3,3,1,2,2,2,3,3133
1,91,261,2,4,1,1,4,2,1,3,3,4,4,1,2,2,4,2,2,2,1,2,2,5,1,3,2,2,3,3,2,2,2,1,1,1,3,1,2,1,2,1,2,1,1,2,4,2,0,2,1,1,2,1,1,1,1,2,1,1,3,3,3,2,2,2,3,2,2,2,3,2,3,2,9,261,2,1,2,1,2,1,1,2,2,2,2,2,4,0,1,1,1,3,2,2,2,3,3,2,2,2,3,2,3,3,2,1,4,1,3,4,1,3,4,1,2,2,2,1,1,2,2,2,1,2,1,3,1,3,2,2,7,5117
1,91,262,1,2,1,1,2,2,2,3,3,5,3,2,6,1,4,2,1,2,2,2,2,5,2,1,2,2,2,3,2,3,2,2,2,3,1,2,2,3,2,1,0,0,0,0,9,0,0,0,0,0,0,0,1,1,1,4,4,1,2,1,2,3,3,3,2,3,2,3,2,2,1,2,9,262,1,3,1,2,3,3,3,3,3,3,0,1,4,1,1,1,1,10,2,2,2,1,1,2,2,4,4,4,4,4,2,1,1,1,3,4,1,4,4,4,0,0,4,0,1,4,3,5,3,1,2,4,3,3,3,2,0,1162
1,91,263,1,2,1,2,2,2,2,4,0,3,3,2,5,3,5,2,2,1,1,1,2,2,2,3,3,3,3,3,1,2,1,1,1,1,1,2,2,1,2,2,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,3,2,3,3,2,0,2,2,3,0,3,2,9,263,1,3,3,3,1,3,3,3,3,3,3,3,2,2,1,1,1,2,2,2,3,1,2,3,1,1,1,1,1,1,4,3,3,4,2,4,1,3,3,1,1,1,1,1,1,1,0,1,3,1,4,1,3,3,5,2,7,5153
1,91,264,1,9,1,1,2,2,1,3,4,2,2,1,4,2,4,2,2,1,1,1,1,3,2,2,3,2,2,2,1,3,2,1,3,2,2,3,2,1,2,2,1,1,2,1,9,2,4,1,2,1,1,2,1,4,2,1,1,1,2,3,2,2,2,2,1,2,1,2,3,2,3,2,9,264,2,1,2,2,2,2,3,3,3,2,3,3,3,0,1,2,2,3,2,2,3,2,2,1,3,2,2,3,3,1,4,3,1,1,3,1,2,1,3,1,1,0,4,1,1,4,1,5,2,3,1,2,2,3,5,2,0,1125
1,91,265,1,3,1,0,2,2,1,4,3,3,5,4,6,4,4,2,2,3,1,2,2,4,2,3,1,2,3,2,1,2,3,2,2,2,1,1,1,1,1,2,1,1,1,1,9,0,0,1,3,1,2,2,3,3,2,3,2,2,2,1,1,1,2,3,3,3,2,3,3,3,0,2,9,265,0,0,0,3,3,3,3,3,0,3,3,0,11,6,2,2,1,3,2,2,3,3,1,1,2,3,4,4,4,3,3,3,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,5,2,3,3,1,2,3,3127
1,91,266,2,4,1,1,2,2,1,3,2,5,2,1,2,2,1,1,2,1,1,1,1,3,2,2,2,2,2,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,4,1,2,3,2,2,2,2,4,2,4,2,2,1,2,1,3,2,3,1,3,2,2,3,2,2,9,266,1,2,2,2,1,2,2,1,3,2,2,1,5,0,1,1,1,3,2,1,2,1,1,1,2,1,1,1,2,1,2,3,2,1,2,2,1,1,1,1,1,3,1,1,1,1,2,1,2,2,1,2,1,3,2,1,4,3306
1,91,267,2,10,1,0,2,0,1,2,4,3,4,1,4,3,2,2,3,2,2,2,2,4,2,2,1,2,2,2,1,2,4,3,1,0,3,1,2,2,0,2,2,1,2,1,9,3,4,3,0,3,1,2,1,0,4,1,1,1,2,3,3,1,2,1,1,1,2,1,1,3,1,2,9,267,1,2,2,3,2,2,3,1,1,1,1,3,8,0,1,1,1,11,4,0,4,4,0,3,4,6,3,3,3,1,2,2,4,1,2,4,1,3,3,1,1,3,3,1,1,3,2,5,1,2,2,3,1,1,5,2,8,5336
1,91,268,1,4,2,3,2,2,1,3,2,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,2,2,0,0,0,0,2,1,1,2,7,2,4,2,2,1,2,1,0,2,4,1,2,2,1,3,2,1,2,2,3,2,3,2,2,3,3,2,9,268,1,2,1,2,3,1,3,2,3,1,1,1,6,0,1,1,1,3,2,3,3,3,2,2,2,2,1,1,1,1,3,3,4,2,3,2,1,2,1,1,2,2,2,1,1,1,2,5,1,3,1,1,1,3,2,2,2,2325
1,91,269,2,10,2,2,2,2,1,1,3,3,4,2,3,2,2,2,3,2,1,0,0,0,0,0,0,0,0,4,1,3,1,2,2,0,1,1,1,1,1,1,2,1,1,2,4,2,4,1,2,2,2,1,1,4,2,2,2,2,1,3,3,2,3,2,1,1,1,1,1,3,2,2,9,269,1,1,2,2,0,1,1,3,2,1,1,2,8,1,1,2,2,5,3,3,3,1,1,1,2,3,4,4,4,4,1,1,4,1,3,2,1,3,4,2,1,2,1,1,1,2,2,1,1,2,1,3,1,3,5,3,8,5322
1,91,270,2,10,2,2,2,2,1,3,4,5,3,4,3,4,3,2,3,2,3,3,1,4,2,2,2,2,2,2,3,3,2,1,3,1,1,1,1,1,2,1,2,1,1,1,9,2,4,1,2,1,1,1,3,1,1,1,1,1,2,1,2,1,1,3,2,3,2,3,3,2,2,2,9,270,1,1,3,1,2,1,1,2,1,1,3,3,6,0,1,1,1,4,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,3,2,6,4331
1,91,271,2,4,2,3,2,2,1,3,3,3,3,2,5,3,4,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,3,0,3,1,2,2,4,1,2,1,1,2,3,2,4,3,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,3,3,2,3,3,3,3,2,2,9,271,3,3,3,2,3,3,3,3,3,2,2,1,1,0,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,1,3,4,1,1,3,1,1,3,3,1,1,1,2,2,2,2,2,2,1,1,2,2,7,5152
1,91,272,2,7,2,4,1,2,1,0,4,3,2,2,2,3,0,2,3,3,0,1,1,1,2,1,1,2,2,1,1,1,1,1,2,3,1,1,1,1,4,2,0,0,0,2,7,0,4,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,4,0,1,0,0,2,9,272,1,0,0,0,0,2,0,3,1,3,0,1,4,8,1,2,1,4,2,2,1,1,1,3,2,2,6,0,0,0,5,4,5,12,0,4,1,2,2,1,1,1,1,1,1,1,1,2,2,3,1,3,2,2,2,2,9,5405
1,91,273,2,7,2,2,1,2,1,4,2,5,3,1,2,2,3,2,3,1,1,3,3,3,2,2,3,3,2,2,1,2,4,1,3,0,1,2,0,1,1,2,0,0,0,1,9,0,4,1,3,0,0,0,0,0,0,0,5,0,2,3,0,1,2,2,1,1,3,2,0,3,0,2,9,273,1,1,2,3,3,3,0,3,0,3,0,0,4,6,1,1,1,3,2,2,2,1,1,1,4,2,2,0,0,4,4,3,3,1,3,2,5,5,1,1,1,1,1,1,1,1,1,5,0,2,5,0,0,3,5,2,3,3136
1,91,274,1,9,1,1,1,2,1,2,2,2,1,1,6,1,1,2,2,1,1,1,1,2,1,1,2,2,2,3,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,9,0,4,1,3,1,1,1,2,2,2,1,1,1,3,3,2,1,2,1,2,1,2,1,1,1,1,2,9,274,2,1,1,2,2,2,2,1,1,1,2,2,8,0,1,1,1,3,2,2,3,2,1,1,2,1,2,1,1,2,2,3,3,1,3,2,1,2,1,1,2,2,2,1,1,1,2,5,1,2,3,1,1,3,2,2,1,2129
1,91,275,0,0,0,0,7,0,4,0,0,6,4,4,1,4,5,1,2,1,0,1,1,3,2,2,2,2,2,1,1,3,2,1,2,0,3,1,3,3,4,1,2,1,1,2,6,1,4,3,1,1,1,1,4,3,4,3,4,1,2,1,2,1,3,3,3,3,3,3,3,3,3,2,9,275,3,2,3,3,3,2,3,2,2,3,3,3,11,0,1,2,1,3,2,2,3,1,3,1,1,2,2,2,2,4,4,1,4,11,3,4,5,3,3,2,1,3,3,1,3,2,1,1,2,2,1,2,1,3,4,1,8,5333
1,91,276,1,4,1,1,3,2,1,3,3,3,4,1,3,2,4,2,4,1,1,3,2,4,2,2,1,2,2,2,2,3,2,3,3,1,1,1,2,2,4,1,1,2,1,2,1,2,4,1,3,2,2,1,1,4,1,2,4,2,3,3,3,1,1,2,3,3,2,2,1,2,2,2,9,276,1,3,3,1,2,3,1,2,2,1,3,2,5,0,1,1,1,10,3,3,1,1,1,2,3,2,2,4,4,2,2,3,3,1,2,4,1,5,4,1,2,2,1,1,1,1,2,1,3,1,3,3,3,3,2,3,3,3147
1,91,277,1,3,1,1,3,2,1,2,2,2,1,2,2,1,4,1,2,3,1,2,2,3,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,0,1,9,2,4,0,0,1,1,1,1,1,2,2,2,2,1,3,2,1,2,3,3,3,3,3,2,3,1,2,9,277,2,3,1,2,2,3,3,3,3,3,2,3,2,0,1,1,2,3,2,1,1,2,1,1,2,1,4,4,2,1,2,1,2,1,1,2,1,2,3,4,0,0,4,0,0,4,2,1,2,2,2,2,3,3,2,1,0,1149
1,91,278,1,5,1,1,3,2,1,3,4,4,5,3,5,4,5,3,4,2,1,2,2,4,2,1,1,1,2,1,1,1,0,1,1,1,3,2,2,1,2,1,1,1,1,2,4,2,4,1,3,2,0,0,2,4,2,2,2,2,3,2,3,1,2,2,2,1,2,2,3,2,1,2,9,278,2,1,2,1,1,1,2,2,3,1,1,1,7,0,1,1,1,9,1,3,2,3,1,2,2,4,4,4,4,4,1,1,1,1,3,2,1,1,3,1,3,3,3,1,1,3,1,5,1,1,1,4,3,3,5,3,0,1146
1,91,279,2,2,1,1,3,2,2,3,2,4,4,4,2,2,2,2,4,3,3,3,3,5,2,1,2,1,2,3,2,3,3,1,1,2,3,1,2,3,2,1,1,2,1,2,1,2,4,2,2,2,2,1,2,3,2,2,2,2,3,3,2,1,2,2,3,3,3,2,2,3,2,2,9,279,1,2,2,2,2,3,3,3,3,2,1,3,2,0,1,1,1,3,2,2,3,1,2,2,3,4,4,4,3,1,4,2,4,1,3,4,1,4,1,2,0,0,1,0,1,1,1,5,3,2,1,1,1,3,5,2,1,2130
1,91,280,2,3,1,1,3,2,1,4,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,3,3,0,3,3,1,2,3,1,1,1,1,1,2,1,1,1,1,2,1,2,9,0,4,1,0,3,1,1,4,4,4,4,4,4,2,1,2,1,2,2,2,3,3,2,2,3,2,2,9,280,0,2,1,3,1,2,3,2,3,1,2,3,3,1,2,1,1,3,2,1,2,1,2,1,2,2,2,1,2,4,4,3,4,1,3,2,1,2,0,1,1,1,1,1,1,1,1,2,1,2,4,3,1,3,2,1,3,3112
1,91,281,2,1,1,1,3,2,1,4,2,4,2,2,2,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,3,1,2,2,2,1,1,2,9,2,4,1,0,1,2,1,1,4,1,1,1,2,1,1,3,1,2,3,2,3,3,3,3,3,3,2,9,281,1,2,3,2,3,3,3,3,3,3,3,3,1,0,1,1,1,3,1,1,2,1,1,1,2,1,1,2,1,0,2,1,2,1,3,4,5,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,5,4103
1,91,282,2,3,1,1,3,2,1,4,3,4,2,2,2,3,4,3,2,2,2,2,2,4,1,2,2,2,2,2,3,2,2,1,2,2,2,2,0,0,0,0,2,1,1,1,9,2,4,1,2,1,2,1,1,1,1,1,1,1,2,1,3,2,2,2,3,2,3,2,2,3,3,2,9,282,2,2,2,2,3,2,2,2,3,2,2,1,1,0,1,2,2,7,2,3,3,1,2,1,3,2,3,2,4,2,2,1,1,1,1,2,1,2,4,1,1,1,1,1,1,1,2,5,1,2,1,2,1,2,3,3,5,4102
1,91,283,1,9,2,2,3,2,1,3,3,3,3,2,4,3,4,2,3,2,2,2,1,5,2,3,1,3,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,1,1,1,9,2,4,1,2,2,2,1,1,1,2,1,2,1,3,3,2,2,1,2,2,2,3,2,3,2,2,2,9,283,1,1,3,2,3,3,3,1,3,1,3,1,5,0,1,1,1,4,2,2,2,2,2,2,3,4,2,2,2,2,3,1,2,1,3,4,1,1,1,1,1,3,3,1,1,3,1,2,3,2,2,2,1,2,2,2,0,1163
1,91,284,1,4,3,2,3,2,1,3,4,5,5,1,3,2,4,2,2,1,1,1,2,4,1,3,2,2,2,3,1,2,4,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,4,2,2,1,2,2,1,4,4,2,4,1,3,2,3,3,3,2,1,0,2,1,1,2,1,2,9,284,1,2,1,2,1,2,2,0,3,0,2,1,7,3,1,1,1,5,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,2,1,2,1,2,1,1,3,1,1,2,1,5,2,1,3,2,1,1,5,2,0,1141
1,91,285,1,4,1,1,3,2,1,4,3,3,5,1,2,2,3,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,4,1,1,1,1,1,2,1,2,1,2,1,1,1,9,2,4,1,3,1,2,1,1,4,4,4,1,1,3,2,3,2,2,2,3,2,4,2,3,3,2,2,9,285,2,2,2,2,3,3,2,2,2,2,2,2,11,1,2,2,1,4,2,2,3,1,3,1,4,2,3,2,3,4,3,1,4,1,3,2,1,2,2,1,1,1,1,1,1,3,1,5,1,2,4,3,1,3,2,2,3,3130
