COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102
1,150,1389,1,6,2,9,2,48,10,1,2,2,1,3,2,40,2,2,4,3,5,7,5,9,2,2,2,3,1,3,4,4,1,4,4,4,2,3,2,4,2,2,2,2,2,3,2,10,4,5,1,2,1,1,1,,215,138,9,3,6,3,4,1,8,11,0,2,3,3,4,5,3,2,30,2,1,5,4,4,2,1,3,3,3,5,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1390,1,4,2,7,2,62,12,1,2,2,2,2,4,50,1,2,4,1,10,10,10,10,3,3,2,4,3,6,3,4,1,2,5,5,2,3,2,3,2,2,3,4,2,1,5,10,9,7,10,2,10,1,2,,215,139,0,1,6,1,2,1,6,21,0,1,1,1,2,5,3,2,30,4,3,6,4,2,1,5,3,3,3,4,2,2,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1391,1,4,1,8,2,47,10,1,2,2,2,3,3,50,1,2,4,3,3,5,5,7,1,2,2,3,2,6,2,3,1,5,5,5,2,2,2,2,2,2,2,3,2,2,4,10,6,8,10,2,10,1,1,,215,139,1,3,6,1,4,1,8,21,0,1,1,3,2,2,1,2,31,0,1,6,4,4,2,9,3,3,3,4,2,2,9,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1392,1,7,3,5,1,23,10,1,2,2,1,2,5,20,1,2,4,3,2,4,7,9,3,4,2,3,2,3,3,3,2,4,4,5,2,3,2,2,4,3,2,2,2,2,1,10,11,3,10,2,10,2,3,,215,139,2,2,1,1,4,1,6,21,0,3,3,3,2,5,2,2,30,2,1,4,4,4,2,9,3,3,3,3,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1393,1,6,2,9,1,43,10,1,1,1,1,3,8,60,2,2,4,3,6,8,7,10,3,2,1,1,1,1,4,2,1,4,4,5,5,4,1,4,2,2,1,4,2,2,2,10,4,6,10,1,10,1,1,,215,139,3,1,6,2,2,1,6,41,0,1,1,3,1,3,3,2,30,8,1,5,4,4,2,9,3,3,3,5,2,4,3,2,2,3,9,9,9,9,9,9,9,9,9
1,150,1394,1,6,3,7,3,40,9,3,3,1,2,2,4,30,2,2,4,2,3,4,10,7,3,1,1,2,2,2,2,2,2,2,5,5,2,2,1,3,3,2,2,2,2,1,3,10,1,6,10,1,10,1,2,,215,139,4,4,6,2,2,1,8,11,0,1,3,1,3,4,1,2,30,2,3,5,4,2,2,9,3,3,3,5,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1395,1,8,3,7,2,8,8,1,2,3,1,3,10,50,2,2,4,3,3,3,2,2,3,3,1,3,2,2,2,4,5,3,3,5,2,5,2,2,2,2,2,2,2,2,3,0,4,2,10,2,10,2,1,,215,139,5,6,6,3,2,3,8,21,0,1,1,4,2,5,1,3,30,0,3,5,4,4,2,9,3,3,3,3,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1396,1,6,2,7,1,44,8,1,2,1,3,3,3,50,1,1,5,0,5,6,4,6,3,1,2,2,1,3,2,2,1,3,3,3,2,3,1,2,2,2,2,2,2,1,3,10,9,8,10,4,10,2,2,,215,139,6,2,6,2,2,3,6,21,0,1,2,3,3,5,3,2,30,8,2,4,4,4,2,9,3,3,3,5,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1397,1,8,3,6,3,12,8,3,2,3,3,3,2,25,1,1,4,3,4,4,2,2,3,2,2,3,3,2,3,2,1,3,5,5,2,3,1,2,4,2,2,4,2,2,7,10,1,2,10,1,10,3,3,,215,139,7,1,6,3,2,1,7,41,0,1,1,1,3,5,2,2,30,0,1,4,4,4,2,9,3,3,3,3,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1398,1,6,2,6,2,32,10,3,2,2,2,2,2,50,1,1,4,3,6,6,5,7,3,2,1,3,3,6,2,3,1,5,5,0,2,5,2,2,3,6,3,2,1,3,5,9,2,3,10,1,10,3,3,,215,139,8,1,0,2,5,4,6,11,0,1,5,3,1,4,0,3,40,0,4,4,4,4,2,9,3,3,3,3,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1399,1,9,3,7,1,10,10,2,2,2,3,3,2,50,1,1,4,2,4,4,2,3,3,1,1,3,4,2,4,4,1,5,5,5,5,2,2,2,2,2,2,2,1,2,4,0,2,2,10,1,10,3,3,,215,139,9,1,6,2,2,1,8,11,0,1,1,1,3,4,1,2,30,0,1,5,4,2,2,9,3,3,3,5,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1400,1,9,3,7,2,5,5,4,2,2,3,3,3,25,1,2,4,2,3,4,2,2,3,4,2,3,2,2,5,3,3,5,5,5,3,3,1,1,1,3,1,2,1,1,4,4,1,6,10,3,10,3,3,,215,140,0,2,6,4,2,1,8,31,0,2,2,3,2,5,1,2,30,0,1,4,4,2,2,9,3,3,3,3,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1401,3,7,2,9,1,23,12,1,2,1,1,2,5,50,1,1,2,2,3,3,5,6,1,2,1,2,3,6,5,0,1,5,5,5,2,4,2,2,3,2,2,3,5,2,4,10,11,5,10,1,10,1,1,,215,140,1,1,6,1,3,1,6,31,0,1,1,1,3,5,3,2,40,9,2,5,1,1,2,3,3,4,3,5,3,1,1,2,1,2,9,9,9,9,9,9,9,9,9
1,150,1402,3,6,2,9,3,22,8,1,3,2,2,2,5,30,1,1,2,2,11,11,4,5,1,2,2,2,4,6,2,3,1,5,5,5,5,4,2,2,5,2,2,4,5,1,3,10,1,5,10,2,10,2,1,,215,140,2,2,6,2,2,2,8,21,0,2,3,3,3,5,3,2,30,2,3,5,2,2,3,4,3,2,3,5,3,2,1,1,1,2,9,9,9,9,9,9,9,9,9
1,150,1403,2,4,3,3,3,56,12,1,2,2,2,2,2,3,1,2,3,2,4,4,10,11,1,3,1,3,3,6,2,4,3,5,5,5,2,2,2,2,3,2,2,3,3,3,11,0,0,7,1,2,10,1,1,,215,140,3,3,6,2,2,1,8,21,0,1,1,3,3,3,1,2,31,0,2,4,3,2,1,3,3,3,3,5,3,2,1,2,3,9,9,9,9,9,9,9,9,9,9
1,150,1404,2,10,2,7,3,40,97,4,2,2,3,3,2,50,1,2,2,1,11,11,4,6,1,2,2,3,5,2,2,3,1,4,4,4,3,2,2,2,4,3,2,2,0,3,10,10,1,7,10,10,10,1,1,,215,140,4,3,1,1,3,1,8,21,0,1,1,1,2,4,2,2,30,4,2,5,2,2,2,4,3,2,2,5,3,2,1,2,3,9,9,9,9,9,9,9,9,9,9
1,150,1405,3,10,2,8,3,45,97,4,2,2,2,3,2,40,1,2,2,1,11,11,5,6,1,1,2,4,5,4,2,2,1,5,5,5,4,5,2,4,5,2,2,2,5,3,2,2,1,8,3,10,1,1,1,,215,140,5,3,1,2,2,1,8,40,3,1,1,1,3,4,1,2,30,2,3,5,1,1,2,4,3,3,2,4,3,2,2,3,3,2,9,9,9,9,9,9,9,9,9
1,150,1406,2,6,3,5,3,38,5,1,2,2,3,2,4,25,1,1,2,2,3,5,5,7,3,2,2,3,1,2,3,4,1,2,3,5,2,2,2,2,2,2,2,3,3,1,4,2,3,7,1,1,10,1,1,,215,140,6,1,6,1,4,1,8,21,0,1,1,3,4,4,1,2,30,4,3,5,1,1,2,9,3,1,3,5,3,2,1,2,1,2,9,9,9,9,9,9,9,9,9
1,150,1407,3,4,2,6,4,48,10,1,2,2,2,2,6,50,1,2,2,1,4,5,6,8,1,2,2,2,2,6,3,3,1,3,5,5,3,5,1,3,5,2,2,4,5,1,6,10,8,7,10,2,10,1,1,,215,140,7,1,1,1,3,1,6,21,0,1,1,1,3,5,2,2,31,0,2,4,2,1,2,4,3,2,3,4,3,2,1,2,1,1,9,9,9,9,9,9,9,9,9
1,150,1408,2,4,3,6,2,52,13,4,2,2,1,2,6,50,1,1,2,2,4,5,5,5,3,2,2,3,1,2,2,3,2,5,5,5,5,6,2,2,2,2,2,5,3,2,10,10,2,8,1,2,10,1,1,,215,140,8,4,6,1,3,1,8,21,0,1,3,1,2,2,1,2,30,0,1,3,2,2,3,9,3,3,3,5,3,2,1,1,3,2,9,9,9,9,9,9,9,9,9
1,150,1409,2,4,3,6,3,58,10,2,2,2,2,2,3,50,2,2,2,1,3,3,10,10,3,2,2,2,3,6,2,4,1,5,5,5,5,5,2,5,2,2,2,2,4,2,1,1,1,8,10,2,10,1,1,,215,140,9,3,6,1,4,1,7,31,0,1,1,2,2,5,1,2,30,0,3,5,2,2,1,9,3,2,2,3,3,2,1,3,3,3,9,9,9,9,9,9,9,9,9
1,150,1410,3,8,3,6,3,12,10,1,2,2,1,1,10,40,2,2,2,2,6,7,5,6,3,4,1,1,1,6,1,2,1,1,1,1,1,3,1,3,5,2,3,4,5,2,6,4,6,4,10,4,10,2,1,,215,141,0,4,6,2,1,1,6,11,0,1,1,1,1,4,4,1,31,0,3,3,2,2,2,5,3,2,3,5,1,2,1,1,1,1,9,9,9,9,9,9,9,9,9
1,150,1411,2,8,3,6,2,23,9,2,2,2,1,3,4,35,1,2,2,1,9,10,9,10,3,2,2,3,4,2,2,4,1,4,4,4,2,2,2,1,4,2,2,3,2,1,10,10,11,4,10,2,10,2,1,,215,141,1,3,6,3,2,1,6,31,0,3,2,1,1,3,1,2,31,0,3,5,2,1,3,5,2,2,3,4,3,2,2,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1412,3,8,3,6,1,24,14,1,1,1,1,2,4,25,1,1,2,2,4,4,7,9,1,3,2,3,3,4,2,2,1,5,5,5,5,5,2,1,5,4,3,5,5,1,10,10,0,2,10,2,10,1,1,,215,141,2,3,6,2,3,1,8,21,0,1,1,3,3,5,2,2,30,2,3,4,2,1,2,4,3,2,3,4,3,2,1,1,3,2,9,9,9,9,9,9,9,9,9
1,150,1413,3,6,2,9,1,29,6,1,1,1,1,2,3,60,2,1,2,1,2,2,5,8,1,1,2,2,2,6,3,2,1,1,3,2,2,2,2,2,5,2,2,3,2,1,6,3,6,4,10,10,10,1,2,,215,141,3,3,6,1,3,1,8,11,0,1,3,3,1,1,1,2,30,2,2,5,2,1,1,5,4,1,2,5,1,2,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1414,3,5,2,9,2,46,5,2,1,1,1,0,3,25,2,2,3,2,3,3,5,9,1,2,1,2,1,6,2,2,1,2,3,3,2,2,2,3,5,2,2,2,5,2,6,4,0,8,1,1,10,1,1,,215,141,4,2,6,2,3,3,8,11,0,1,3,3,2,5,1,2,30,0,1,4,2,2,2,9,3,3,2,5,3,2,9,1,3,9,9,9,9,9,9,9,9,9,9
1,150,1415,3,9,2,9,1,9,5,2,3,1,1,2,3,50,2,1,3,2,3,3,1,2,2,4,4,3,3,6,5,3,1,5,5,5,5,5,3,4,2,2,1,5,2,1,10,10,11,2,10,10,10,1,1,,215,141,5,2,1,2,3,1,6,21,0,1,1,3,2,1,1,2,30,4,3,3,2,1,1,5,3,3,4,5,3,2,2,2,3,2,9,9,9,9,9,9,9,9,9
1,150,1416,2,7,3,5,3,42,12,1,2,1,2,2,10,45,2,2,2,2,6,6,6,10,3,1,2,3,1,1,5,3,2,5,5,5,2,2,1,2,3,3,3,2,2,2,11,0,2,2,10,2,10,1,1,,215,141,6,3,6,3,4,1,8,21,0,1,3,1,4,4,1,2,30,2,3,4,1,2,1,5,3,2,3,1,1,2,2,2,2,9,9,9,9,9,9,9,9,9,9
1,150,1417,2,0,2,9,3,49,6,1,2,1,2,3,5,50,1,1,2,1,4,5,10,10,1,1,2,2,2,6,5,4,4,5,5,2,4,4,1,2,4,2,2,4,4,2,2,2,1,9,10,1,10,1,2,,215,141,7,2,6,2,4,1,8,31,0,1,3,1,3,4,3,2,30,7,2,5,2,1,3,9,3,2,3,5,3,2,1,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1418,2,5,2,5,3,38,14,1,2,2,1,0,4,60,2,2,2,2,5,7,4,6,1,3,2,2,2,6,2,2,2,5,5,5,5,4,3,5,4,3,2,4,3,3,11,0,11,5,1,10,1,3,3,,215,141,8,1,6,2,3,3,7,11,0,1,2,3,5,5,3,2,31,0,3,6,2,2,1,5,3,2,1,5,3,2,1,2,3,2,9,9,9,9,9,9,9,9,9
1,150,1419,2,6,2,5,3,40,10,1,1,1,2,2,4,20,2,1,3,1,3,4,5,8,3,2,2,2,3,3,2,2,2,5,5,5,2,2,2,1,4,3,3,2,2,1,2,2,2,5,1,2,1,1,1,,215,141,9,3,6,2,4,1,9,11,0,2,3,3,2,4,1,2,30,0,2,5,3,1,1,5,3,2,1,5,1,2,1,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1420,3,5,1,8,1,55,5,1,1,1,2,2,3,75,2,0,2,2,3,3,7,10,1,1,2,2,2,2,2,1,2,2,3,4,3,3,2,2,2,2,2,3,3,1,9,4,9,1,10,10,10,1,1,,215,142,0,3,1,1,2,1,7,11,0,1,1,1,1,4,1,2,31,0,3,6,1,2,1,9,3,1,2,5,3,2,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1421,3,8,3,7,1,13,10,1,1,1,1,2,3,15,2,1,2,2,5,5,4,5,1,2,1,1,3,6,2,4,2,4,4,4,4,4,2,2,1,1,1,4,1,1,11,10,11,1,10,1,10,2,2,,215,142,1,2,6,2,2,1,9,11,0,1,1,3,1,5,1,3,40,0,2,5,2,2,2,9,3,2,3,2,1,2,2,1,1,2,9,9,9,9,9,9,9,9,9
1,150,1422,2,6,2,5,3,50,12,1,1,1,2,1,5,75,2,2,2,1,4,4,5,6,3,1,2,2,4,2,3,2,1,5,5,5,1,3,1,3,3,1,1,1,4,1,3,10,11,1,10,1,10,1,1,,215,142,2,6,6,2,2,1,7,11,0,1,1,1,2,1,1,2,30,7,3,4,2,1,1,6,2,2,1,5,1,2,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1423,2,6,3,5,2,36,10,1,1,3,1,2,3,25,2,2,2,2,5,7,8,5,3,3,2,2,4,2,1,4,1,2,5,5,5,2,2,2,4,3,2,3,2,2,1,10,2,7,1,2,10,2,1,,215,142,3,3,6,3,4,1,7,21,0,1,2,5,1,5,4,2,40,0,3,5,2,2,3,9,3,2,1,4,1,2,1,3,2,2,9,9,9,9,9,9,9,9,9
1,150,1424,3,4,2,8,2,48,6,1,2,1,1,2,4,50,2,2,2,2,2,3,8,10,1,2,2,2,1,6,2,3,1,3,4,4,2,3,2,1,5,3,2,2,2,2,5,10,5,8,1,2,10,1,1,,215,142,4,1,6,1,3,1,9,21,0,1,1,2,4,3,2,2,40,0,1,5,2,2,2,9,3,2,3,5,3,2,2,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1425,2,11,3,4,2,5,5,3,2,2,1,2,5,50,2,2,2,2,5,5,3,4,1,4,1,2,2,6,3,2,1,4,5,5,5,4,2,3,4,2,3,5,3,3,2,2,11,10,10,10,10,2,2,,215,142,5,3,6,1,2,1,8,11,0,1,3,3,2,0,1,2,30,0,2,4,2,2,2,9,3,3,3,5,3,2,2,2,3,2,9,9,9,9,9,9,9,9,9
1,150,1426,3,9,3,6,1,7,7,1,3,3,1,3,4,50,2,1,2,2,5,6,4,5,1,4,1,2,2,3,2,2,1,5,5,5,5,2,2,3,5,3,3,3,5,2,5,3,11,1,10,1,10,1,3,,215,142,6,1,6,2,2,1,7,41,0,1,1,3,3,5,3,2,30,0,2,5,1,2,2,2,3,2,3,2,3,2,1,2,1,2,9,9,9,9,9,9,9,9,9
1,150,1427,3,7,3,9,1,40,15,1,2,2,1,2,4,30,2,2,1,1,8,8,10,10,3,2,1,3,3,2,2,3,2,4,4,3,1,3,2,1,5,2,1,5,5,2,2,10,0,4,1,1,10,1,1,,215,142,7,3,6,3,4,1,7,11,0,1,2,3,3,2,1,2,30,0,1,4,1,1,2,4,3,2,3,5,1,2,2,2,1,1,9,9,9,9,9,9,9,9,9
1,150,1428,3,5,2,7,2,32,5,1,3,1,2,1,10,50,1,2,1,1,1,1,3,3,1,1,1,2,3,6,3,4,1,5,5,5,2,2,2,3,5,2,2,3,4,1,11,0,0,6,10,10,10,2,1,,215,142,8,2,6,3,3,1,8,21,0,1,1,1,2,5,3,2,30,2,3,4,1,1,1,9,3,1,3,2,1,2,1,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1429,3,6,3,8,3,35,97,1,1,1,1,1,7,35,1,2,3,3,2,2,4,5,1,1,1,2,1,3,1,2,1,2,3,3,2,2,1,2,1,2,2,2,2,2,5,10,10,6,10,10,10,1,2,,215,142,9,3,6,2,1,1,7,11,0,1,1,1,1,5,1,2,30,0,3,5,1,1,2,5,3,1,1,2,1,1,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1430,3,10,3,5,2,1,1,1,1,1,2,2,4,50,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,3,1,4,4,5,3,4,2,4,5,4,3,3,5,1,3,2,1,1,10,1,10,1,1,,215,143,0,3,6,2,3,1,9,11,0,2,3,1,1,5,1,2,30,2,3,4,1,1,1,5,4,2,3,5,1,2,2,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1431,3,7,2,9,3,29,12,1,2,1,2,2,10,30,1,1,1,1,4,5,3,3,1,2,3,2,3,6,2,2,1,5,5,5,2,5,2,2,5,2,2,4,5,1,10,10,11,6,10,2,10,1,1,,215,143,1,3,6,3,2,1,8,11,0,1,3,3,3,5,1,2,30,2,3,5,1,1,1,5,3,4,3,5,1,2,2,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1432,3,7,3,6,2,25,6,1,2,1,3,3,6,25,1,1,1,1,11,11,6,8,2,1,2,2,4,3,2,0,1,5,5,5,5,5,2,4,5,2,2,4,5,3,10,4,0,6,10,1,10,1,2,,215,143,2,3,6,2,2,1,9,21,0,1,2,2,2,4,1,2,31,0,1,4,1,1,1,9,2,1,4,1,1,2,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1433,3,6,2,7,2,28,7,4,2,2,1,2,4,25,2,1,2,2,3,3,4,4,3,2,1,3,3,6,2,4,1,4,4,4,3,4,2,2,2,3,2,3,5,2,10,10,2,8,1,1,1,1,1,,215,143,3,2,0,4,5,4,0,51,0,1,1,3,1,4,2,2,30,6,3,5,1,1,2,9,3,3,3,5,1,2,2,1,1,2,9,9,9,9,9,9,9,9,9
1,150,1434,3,0,2,9,1,43,4,1,1,1,1,2,10,50,2,2,1,3,1,4,6,9,3,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,1,3,2,2,3,1,5,3,9,6,1,10,1,1,3,,215,143,4,4,6,2,1,1,8,11,0,1,1,1,1,3,1,1,30,8,2,6,1,1,1,9,2,1,1,1,1,1,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1435,2,4,3,8,1,63,8,1,1,1,1,2,3,65,2,1,1,1,4,4,10,10,3,2,1,2,1,1,1,3,1,5,5,5,2,2,2,4,4,2,2,4,4,2,3,2,11,1,2,1,1,1,1,,215,143,5,3,1,1,3,1,8,11,0,1,1,1,2,2,1,2,30,1,2,5,1,1,1,6,2,1,1,1,1,2,1,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1436,2,4,3,6,3,36,5,1,1,2,1,1,3,70,2,2,1,1,11,11,4,5,1,2,2,1,3,6,1,4,1,5,5,5,2,4,2,2,2,2,2,2,2,1,3,10,3,8,10,2,10,1,2,,215,143,6,4,6,1,4,1,8,11,0,1,1,1,1,1,1,2,30,0,1,4,1,1,1,5,2,1,1,5,1,2,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1437,2,6,2,5,2,40,15,2,2,2,1,2,10,40,2,2,2,1,10,10,9,10,1,3,2,3,2,3,4,4,1,5,5,5,5,3,1,4,2,1,3,2,2,2,3,3,9,4,1,1,10,2,1,,215,143,7,4,6,2,4,1,8,11,0,3,1,3,3,5,3,2,30,0,1,5,1,1,1,6,3,1,1,5,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9
1,150,1438,3,7,2,7,1,21,6,2,2,3,1,3,3,40,1,1,1,1,3,7,3,4,1,3,1,3,4,6,5,4,1,5,5,5,5,5,2,3,5,2,3,4,5,1,3,10,1,3,10,1,10,2,1,,215,143,8,1,6,1,2,1,7,21,0,1,3,3,3,5,2,2,30,2,3,5,1,1,1,5,3,1,1,1,1,1,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1439,3,10,3,4,2,6,6,1,3,3,3,2,3,25,0,0,1,1,4,5,3,3,1,4,3,3,2,2,2,2,1,2,3,2,1,3,2,4,5,2,3,3,5,1,3,2,0,10,10,10,10,2,4,,215,143,9,1,6,3,2,3,6,11,0,1,1,2,3,2,2,2,30,2,2,4,1,1,3,4,4,2,2,5,1,1,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1440,2,5,3,9,3,43,10,1,2,1,2,2,2,35,2,1,1,1,3,3,4,10,3,1,1,2,1,6,4,4,1,3,4,4,2,3,2,3,4,2,2,1,3,1,9,6,11,7,1,10,1,3,5,,215,144,0,1,6,2,4,1,8,31,0,3,3,3,2,5,2,2,30,0,2,5,1,1,2,6,1,2,2,5,1,2,2,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1441,3,6,3,9,3,50,15,2,2,3,1,2,3,60,0,2,1,1,4,4,4,5,3,3,1,2,2,2,2,3,2,3,5,3,2,3,2,1,5,2,2,2,5,2,3,10,11,5,10,1,10,1,1,,215,144,1,3,6,1,2,1,8,21,0,1,1,3,2,6,1,2,30,0,3,4,1,1,1,5,4,1,1,5,1,2,1,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1442,3,5,2,9,3,49,6,1,2,2,1,2,10,60,2,1,1,1,4,4,10,10,1,2,1,2,1,6,2,3,1,5,5,5,2,2,2,3,5,2,2,3,5,2,5,4,0,5,0,1,0,1,1,,215,144,2,3,6,3,3,1,8,21,0,1,1,1,1,3,2,2,30,0,1,5,1,1,2,9,3,1,3,4,1,2,2,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1443,2,8,3,4,3,16,16,1,2,2,1,1,10,40,2,1,1,1,5,6,3,5,3,4,1,2,5,1,2,4,1,5,5,5,2,2,2,5,4,2,2,2,2,1,4,10,2,2,10,2,10,1,1,,215,144,3,5,6,3,4,2,9,11,0,2,3,1,5,5,4,2,30,4,1,4,1,1,2,3,4,1,4,1,1,2,9,3,1,9,9,9,9,9,9,9,9,9,9
1,150,1444,2,10,3,4,3,1,1,1,1,1,1,2,4,50,1,1,1,1,1,3,3,3,2,4,1,1,1,6,2,2,1,5,4,4,4,4,2,2,2,2,2,4,2,2,10,10,11,2,10,2,10,2,1,,215,144,4,2,6,1,3,3,9,21,0,1,3,3,4,5,2,2,21,0,1,5,1,1,2,5,3,1,3,2,1,2,2,2,1,2,9,9,9,9,9,9,9,9,9
1,150,1445,3,7,2,9,1,30,7,1,1,1,1,2,3,60,1,1,1,1,5,8,4,5,1,1,2,2,2,3,2,2,1,3,4,4,2,3,2,2,5,2,2,2,5,2,4,2,4,5,10,1,10,1,1,,215,144,5,2,6,4,3,4,8,11,0,1,3,3,5,5,1,2,30,6,3,5,1,1,2,9,3,3,1,3,1,1,1,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1446,3,4,2,8,4,54,9,1,2,1,2,3,3,60,1,1,2,2,4,5,5,8,1,1,3,1,1,5,2,1,1,5,5,5,5,5,1,2,5,1,2,1,5,1,11,0,0,5,10,1,10,3,3,,215,144,6,2,6,1,4,4,6,21,0,2,3,3,1,2,1,2,31,0,1,4,1,1,1,9,3,1,4,5,1,1,1,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1447,2,7,3,4,2,41,15,1,2,1,1,2,2,25,1,2,1,1,8,8,4,6,3,3,1,2,5,2,5,4,1,2,2,2,2,2,2,2,4,2,2,4,4,2,2,10,11,5,10,1,10,2,2,,215,144,7,3,6,1,3,2,8,21,0,1,2,3,1,1,1,2,30,7,2,4,1,1,2,4,3,1,1,5,1,2,2,3,1,1,9,9,9,9,9,9,9,9,9
1,150,1448,2,5,2,9,3,46,15,2,2,3,1,3,5,60,2,2,1,1,7,7,6,6,1,3,2,1,1,6,2,1,1,4,5,5,5,4,2,3,2,3,4,2,3,2,5,10,3,6,10,1,10,3,2,,215,144,8,1,6,3,4,1,7,21,0,1,2,3,1,5,3,2,30,2,3,6,1,1,1,5,3,1,2,1,1,2,2,3,1,2,9,9,9,9,9,9,9,9,9
1,150,1449,1,5,1,9,1,44,7,3,2,2,3,2,8,50,1,1,2,1,4,5,4,6,1,3,2,3,2,6,2,3,2,2,5,5,2,2,2,1,1,2,3,2,1,2,9,4,9,8,10,1,10,1,2,,215,144,9,2,6,2,4,1,6,21,0,1,3,3,3,4,2,2,30,2,2,5,2,1,2,9,3,1,2,1,1,2,1,1,3,3,9,9,9,9,9,9,9,9,9
1,150,1450,1,5,2,7,1,35,7,4,2,2,2,2,3,20,2,1,2,2,2,3,3,4,3,3,1,4,2,1,3,3,1,2,5,5,2,2,2,2,1,2,2,2,2,1,9,10,9,8,10,1,10,2,2,,215,145,0,3,6,2,3,2,8,21,0,4,2,3,2,5,3,2,30,2,3,5,9,9,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,150,1451,1,7,1,5,3,21,6,1,1,1,3,2,10,50,1,1,1,1,2,2,3,5,1,1,1,2,2,6,3,2,5,3,5,5,5,4,2,2,2,3,4,4,1,1,6,4,2,5,10,2,10,3,2,,215,145,1,3,6,2,4,1,7,11,0,1,3,1,1,5,1,2,30,6,4,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,150,1452,1,7,1,9,3,45,5,1,2,3,2,2,5,50,1,1,3,0,2,2,6,10,1,2,1,3,5,2,3,4,1,5,5,5,1,2,1,3,2,4,1,4,4,1,3,2,1,10,1,3,10,1,2,,215,145,2,1,6,2,3,1,5,11,0,3,2,2,1,1,1,2,21,0,2,5,4,2,3,5,3,3,3,5,2,2,3,2,3,2,9,9,9,9,9,9,9,9,9
1,150,1453,1,1,2,6,2,54,10,2,2,2,2,3,0,98,1,0,4,3,5,5,11,11,3,2,1,0,4,6,5,1,1,5,5,5,5,4,2,3,2,3,4,2,2,1,11,0,0,10,10,10,10,2,5,,215,145,3,6,6,1,3,1,0,21,0,1,3,1,4,0,0,3,40,0,2,5,4,4,2,9,3,3,3,5,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
1,150,1454,1,0,3,9,3,62,7,1,2,2,3,3,2,60,2,1,4,3,4,4,9,10,3,2,3,5,0,3,3,4,1,5,4,5,5,4,1,3,2,2,2,3,1,1,4,3,0,10,10,1,10,4,2,,215,145,4,4,6,2,5,4,0,40,4,4,4,3,1,5,0,3,41,0,3,5,4,4,2,1,3,3,3,3,2,4,3,1,2,3,9,9,9,9,9,9,9,9,9
