CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.17..1,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.25..1,Q.25..2,Q.25..3,Q.25..4,Q.25..5,Q.25..6,Q.25..7,Q.25..8,Q.25..9,Q.26.,Q.26..1,Q.26..2,Q.26..3,Q.26..4,Q.26..5,Q.26..6,Q.26..7,Q.26..8,Q.26..9,Q.27.,Q.28A.,Q.28B.,Q.28B..1,Q.29.,Q.30.,Q.31A.,Q.31B.,Q.31B..1,Q.32.,Q.33.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.34A.,Q.34B.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.43.,Q.44.,Q.45A.,Q.45B.,Q.45C.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68A.,Q.68B.,Q.69A.,Q.69B.,Q.69C.,Q.69D.,Q.69E.,Q.69F.,Q.69G.,Q.69H.,V.71.,V.72.,V.73.,V.74.,V.75.,V.76.,V.77.,V.78.,V.79.,V.80.,V.81.
1,157,5384,1,2,11,3,1,5,3,2,2,4,8,1,3,1,1,1,5,4,2,9,5,5,5,9,8,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6,4,15,3,5,1,9,13,13,9,4,2,157,5384,1,1,4,1,4,2,1,4,6,4,1,4,3,0,6,1,4,1,3,2,2,4,1,1,2,3,4,2,3,0,0,2,1,2,2,1,1,4,2,2,2,1,1,2,1,3,2,2,2,2,1,4,4,3,5,1,4,53,49
1,157,5385,1,2,10,6,3,4,3,4,1,4,7,1,3,2,2,2,10,8,2,4,4,5,1,5,7,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,4,15,6,1,3,9,13,13,9,1,2,157,5385,1,2,0,1,2,1,1,3,4,1,4,3,2,5,0,3,2,2,1,2,3,2,1,1,1,5,3,1,3,8,2,1,2,4,2,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,6,4,5,1,5,44,27
1,157,5386,1,2,2,11,1,5,3,4,1,4,7,1,3,2,2,2,7,7,2,4,5,7,5,4,7,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,15,1,2,9,13,13,9,3,2,157,5386,1,5,4,0,4,1,5,4,5,1,3,4,2,3,4,3,3,2,2,2,1,3,4,1,4,4,2,2,3,9,2,3,2,4,1,2,1,3,1,1,3,2,3,3,3,1,2,2,1,4,4,2,12,9,5,1,5,42,20
1,157,5387,1,2,9,4,1,5,3,4,1,4,7,1,4,1,1,1,1,1,2,7,4,6,4,9,8,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,15,4,3,9,13,13,9,1,2,157,5387,1,3,0,3,4,1,5,4,4,4,1,4,2,5,5,1,4,2,2,1,1,2,1,1,1,4,3,2,3,7,2,1,1,2,3,3,1,3,3,3,1,2,2,2,2,2,2,2,3,5,1,2,6,4,5,1,4,54,4
1,157,5388,1,2,11,10,1,5,3,4,1,4,7,1,4,1,1,2,1,15,2,9,5,7,5,10,6,4,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,15,3,2,1,9,13,13,9,2,2,157,5388,1,1,0,1,1,3,3,1,4,1,2,2,2,4,5,1,3,2,2,2,1,2,1,1,1,4,3,1,2,7,2,2,2,1,2,2,1,4,3,2,0,0,2,2,2,0,2,2,2,2,2,6,5,4,5,1,4,47,50
1,157,5389,1,1,11,9,1,5,3,1,1,5,6,1,1,0,1,1,5,2,2,8,4,6,5,9,6,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,15,6,3,3,9,13,13,9,2,2,157,5389,1,2,0,3,4,1,2,4,4,3,2,2,2,6,6,1,1,4,2,2,1,4,1,1,1,5,4,1,1,2,1,4,1,3,3,2,1,5,2,2,1,1,1,1,1,3,3,3,2,5,1,4,0,1,5,1,4,53,2
1,157,5390,1,1,4,5,1,5,3,5,3,5,7,1,6,1,1,2,7,6,2,4,5,7,5,4,7,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,6,15,6,2,9,13,13,9,3,2,157,5390,1,1,4,3,5,1,2,5,4,3,7,4,3,5,2,2,4,2,2,3,1,4,1,1,1,4,3,2,4,2,2,1,1,2,3,3,1,4,2,2,1,2,1,2,1,3,3,2,3,3,1,4,2,2,5,1,5,38,20
1,157,5391,1,1,8,7,1,5,3,2,3,6,7,1,5,1,1,2,1,99,1,6,5,7,5,8,8,3,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,4,15,1,6,3,9,13,13,9,2,2,157,5391,1,9,2,3,3,3,2,4,4,2,4,3,2,5,1,2,4,2,2,1,2,2,1,2,2,1,1,3,5,4,2,3,1,2,2,1,1,4,1,2,1,3,2,2,1,2,1,3,2,5,1,6,6,4,5,1,4,47,71
1,157,5392,1,1,11,11,1,5,3,4,1,5,7,1,5,2,2,2,3,7,2,6,5,7,5,6,8,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,9,4,2,9,13,13,9,4,2,157,5392,1,2,8,3,4,1,5,4,5,4,0,3,3,5,1,1,4,3,2,3,1,2,1,1,4,4,2,1,3,9,2,1,1,2,3,3,1,3,3,3,1,2,3,1,1,3,3,3,3,5,1,2,2,3,5,1,5,38,72
1,157,5393,1,1,0,9,1,5,3,5,3,5,7,1,5,2,1,2,7,7,2,2,3,6,3,0,7,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,12,15,2,2,9,13,13,9,1,2,157,5393,1,2,0,3,3,1,5,3,5,3,4,4,1,1,1,1,1,1,2,2,3,2,1,4,1,4,2,1,3,0,2,2,2,4,2,3,1,3,1,2,2,3,2,2,2,2,1,1,3,5,4,5,10,6,5,1,5,44,17
1,157,5394,1,1,8,10,1,5,3,5,3,5,7,1,5,1,1,1,1,13,2,10,5,7,5,10,10,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,3,4,3,9,13,13,9,2,2,157,5394,1,1,9,3,3,1,2,3,4,3,1,4,2,5,1,2,4,2,2,3,3,2,1,1,1,4,4,1,3,4,2,1,1,4,2,2,1,4,2,2,1,3,1,1,1,3,2,2,2,5,1,4,3,2,5,1,4,53,25
1,157,5395,1,1,8,4,1,5,3,2,3,5,8,1,5,1,1,2,5,6,2,10,5,4,5,10,8,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,6,6,3,9,13,13,9,3,2,157,5395,1,4,4,3,4,3,4,1,6,5,1,4,2,5,1,2,4,2,2,2,0,4,1,1,1,4,3,1,3,5,2,1,1,4,2,2,1,4,2,2,1,2,2,2,2,2,3,3,2,5,1,4,4,4,5,1,4,47,137
1,157,5396,1,6,10,10,1,5,3,7,1,5,7,1,5,2,2,2,7,6,2,4,4,6,4,4,7,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,15,6,2,9,13,13,9,1,2,157,5396,1,1,0,2,4,1,3,4,4,2,5,2,2,5,5,3,3,2,2,1,3,3,3,3,3,4,2,2,3,6,3,3,2,4,1,2,2,3,1,1,3,3,2,3,2,2,2,2,1,4,4,2,10,8,5,1,5,44,72
1,157,5397,1,6,2,11,1,5,3,7,4,5,7,1,6,1,1,2,7,6,2,4,3,13,1,5,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,15,4,0,9,13,13,9,6,2,157,5397,1,3,0,1,1,2,1,1,4,2,3,3,1,3,5,3,1,1,0,3,1,3,1,1,1,5,1,3,3,9,2,1,0,4,1,1,1,3,2,2,2,3,2,3,3,2,1,1,1,1,4,3,12,8,5,1,5,42,36
1,157,5398,1,6,7,9,1,5,3,7,4,5,7,1,5,1,1,2,5,14,2,8,5,7,5,9,7,4,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,4,15,10,4,3,9,13,13,9,3,2,157,5398,1,10,5,3,4,3,5,4,5,2,2,3,2,3,4,6,4,4,3,3,1,4,1,1,1,4,3,2,5,7,2,1,1,4,2,3,3,4,3,2,1,2,1,2,1,2,2,3,3,5,1,6,3,2,5,1,5,38,86
1,157,5399,1,6,9,7,1,5,3,6,4,5,7,1,5,1,1,2,1,6,2,4,3,6,1,4,8,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,15,2,4,3,9,13,13,9,1,2,157,5399,1,3,0,1,1,1,3,3,3,2,4,3,1,5,5,2,2,2,2,3,3,2,1,1,1,4,2,2,3,8,2,2,1,4,2,2,1,3,1,2,1,3,2,2,2,2,2,2,2,2,1,5,7,5,5,1,5,40,120
1,157,5400,1,6,7,9,1,5,3,6,4,5,7,1,5,1,1,2,5,99,1,7,4,4,4,9,7,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,15,3,5,3,9,13,13,9,3,2,157,5400,1,5,5,3,4,2,4,4,4,3,2,2,1,5,3,6,4,2,2,2,1,3,1,1,1,3,2,2,3,7,2,3,1,3,2,2,1,4,2,2,2,2,2,2,1,3,2,3,2,3,1,4,4,4,5,1,5,38,99
1,157,5401,1,6,5,9,1,5,3,6,4,5,7,1,5,2,2,2,7,6,2,4,3,5,4,4,99,4,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,15,2,2,1,9,13,13,9,1,2,157,5401,1,3,0,2,2,1,5,2,5,3,5,3,2,4,5,1,3,3,2,2,2,3,1,1,1,4,1,1,3,8,2,3,2,4,3,2,3,3,1,1,2,2,2,3,2,2,2,2,2,3,2,2,8,6,5,1,5,44,63
1,157,5402,1,10,9,9,1,5,3,8,1,5,20,1,5,2,1,2,5,6,2,10,5,7,5,10,19,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,15,2,3,3,9,13,13,9,4,2,157,5402,1,1,9,3,4,1,2,4,4,2,1,4,3,6,4,2,4,4,1,2,1,4,1,1,1,4,2,1,3,5,2,1,2,3,2,1,1,3,1,3,1,3,1,1,1,2,2,2,2,5,2,2,4,2,5,1,4,46,45
1,157,5403,1,8,9,9,1,5,3,8,1,5,7,1,5,1,1,2,1,6,2,4,4,6,4,4,7,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,15,9,3,2,9,13,13,9,1,2,157,5403,1,3,0,2,4,1,5,4,4,3,3,1,2,3,3,2,3,2,2,2,3,2,1,1,1,2,1,2,3,9,2,1,3,2,2,2,1,3,1,1,1,3,2,2,2,2,2,1,2,4,4,2,8,5,5,1,5,40,118
1,157,5404,1,8,10,9,1,5,3,6,3,5,7,1,5,2,2,2,3,14,2,2,2,6,1,4,7,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,5,15,3,3,9,13,13,9,1,2,157,5404,1,2,0,3,3,1,3,2,3,2,3,1,3,2,3,6,3,1,2,2,3,3,1,1,4,4,2,1,3,9,2,1,2,1,2,2,3,3,1,1,2,3,3,3,2,3,3,3,2,5,3,2,7,8,5,1,5,40,105
1,157,5405,1,8,9,7,1,5,3,6,1,5,7,1,5,2,2,2,3,6,2,8,0,6,4,9,7,0,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,15,2,5,3,9,13,13,9,0,2,157,5405,1,3,0,1,1,3,3,5,4,4,1,4,3,3,5,0,0,1,0,0,2,3,4,4,4,5,5,0,3,9,2,0,1,4,0,3,1,3,2,2,1,2,1,2,1,2,2,1,3,2,1,3,5,2,5,1,5,38,59
1,157,5406,1,8,8,8,1,5,2,6,1,5,7,1,3,2,2,2,10,16,2,4,2,5,2,5,19,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,15,11,3,3,9,13,13,9,1,2,157,5406,1,2,0,1,3,3,3,5,4,3,5,1,1,4,3,3,2,2,2,2,3,2,1,1,1,4,2,1,3,8,2,1,1,2,2,2,3,3,1,3,2,3,3,3,2,2,3,2,2,3,1,2,9,8,5,1,5,40,121
1,157,5407,1,8,10,9,1,5,3,6,3,5,7,1,5,1,1,2,1,6,2,4,4,1,0,4,8,4,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,3,15,6,2,9,13,13,9,1,2,157,5407,1,3,0,1,4,1,2,4,6,3,4,3,2,2,2,1,4,3,2,2,1,3,1,1,1,4,1,1,3,9,2,1,2,2,2,2,3,3,1,1,3,2,2,2,2,2,3,2,2,3,4,2,7,6,5,1,5,42,4
1,157,5408,1,9,9,10,1,5,3,7,3,5,7,1,5,1,2,2,8,99,1,7,4,6,4,8,7,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,15,2,3,4,9,13,13,9,2,2,157,5408,1,1,5,3,3,1,3,4,4,2,3,4,3,2,1,3,4,2,2,3,1,2,1,1,1,4,2,1,3,9,2,2,1,3,3,2,1,3,1,2,1,2,1,2,2,2,2,2,2,5,1,5,5,3,5,1,5,38,58
1,157,5409,1,8,3,8,1,5,3,6,1,4,20,1,4,2,2,2,3,7,2,3,2,1,1,4,7,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,15,11,3,3,9,13,13,9,1,2,157,5409,1,2,0,2,3,3,3,4,4,2,5,2,2,3,3,2,2,1,2,2,3,3,1,1,1,3,2,1,4,3,2,1,2,3,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,4,2,5,7,5,5,1,6,11,28
1,157,5410,1,6,9,10,1,5,3,8,2,4,20,1,5,2,2,2,3,6,2,5,2,11,7,9,19,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,15,2,3,3,9,13,13,9,1,2,157,5410,1,2,0,2,3,1,3,4,4,2,2,4,3,3,5,4,2,1,3,2,3,2,1,4,4,3,1,3,3,6,2,1,1,3,2,2,1,2,1,1,1,4,2,2,2,2,2,2,2,4,1,1,8,6,5,1,6,11,60
1,157,5411,1,4,1,5,1,5,3,7,2,4,7,1,3,2,2,2,10,14,2,4,2,6,4,4,7,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,13,13,0,0,9,13,13,9,0,2,157,5411,1,3,0,2,3,1,5,3,4,2,5,1,1,4,4,2,3,2,2,2,3,2,1,1,1,4,3,2,3,8,2,3,2,4,2,2,3,2,1,1,3,4,3,3,3,2,1,1,2,4,4,1,15,11,5,1,5,40,63
1,157,5412,1,4,6,9,1,5,3,6,1,4,7,1,5,1,1,2,5,6,2,10,5,7,5,10,7,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,15,1,5,3,9,13,13,9,4,2,157,5412,1,1,8,3,4,2,2,5,4,4,1,3,2,5,4,1,4,3,2,3,1,2,1,1,1,5,4,1,3,5,2,1,1,1,3,3,3,4,1,2,1,2,1,1,1,3,3,3,3,3,1,6,0,1,5,1,4,46,27
1,157,5413,1,1,11,10,1,5,3,8,1,4,7,1,4,1,1,1,1,99,1,4,2,1,1,4,7,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,5,6,3,9,13,13,9,1,2,157,5413,1,2,0,2,2,1,2,4,4,2,4,2,1,6,4,2,3,2,2,2,2,2,1,1,3,4,2,1,3,9,2,1,1,3,3,3,3,4,1,2,1,3,1,2,1,3,3,3,3,3,1,6,2,3,5,1,5,40,2
1,157,5414,1,2,11,5,1,5,3,6,3,5,7,1,5,1,1,2,5,6,2,9,5,7,5,10,11,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,15,2,3,3,9,13,13,9,2,2,157,5414,1,1,9,3,5,1,2,4,4,4,2,4,2,5,1,6,4,4,2,2,1,4,1,1,3,2,1,1,3,6,2,1,1,2,2,3,3,3,1,1,1,3,3,2,1,2,2,2,3,3,1,2,7,5,5,1,4,46,82
1,157,5415,1,2,8,8,1,5,3,6,3,5,7,1,5,2,2,2,7,6,2,4,3,6,4,4,7,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,15,5,3,3,9,13,13,9,0,2,157,5415,1,0,4,3,4,1,5,3,4,2,4,4,2,5,4,4,3,1,3,2,3,2,1,1,1,2,2,1,3,7,2,1,2,4,2,2,2,3,3,2,2,1,1,3,3,2,2,1,2,5,2,5,9,6,5,1,4,54,10
1,157,5416,1,2,10,9,1,5,3,6,1,5,7,1,5,1,1,2,5,6,2,8,4,7,5,9,8,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,15,2,5,3,9,13,13,9,4,2,157,5416,1,1,6,3,2,1,4,4,4,3,3,1,2,5,1,3,4,2,2,1,3,2,1,1,1,4,2,1,0,4,2,1,1,2,3,3,3,5,2,2,2,3,2,2,2,3,3,2,3,3,1,4,6,6,5,1,4,50,13
1,157,5417,1,3,11,8,1,5,3,7,4,5,7,1,5,1,2,2,7,6,2,3,4,6,4,4,7,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,15,3,6,1,9,13,13,9,2,2,157,5417,1,1,0,3,4,1,2,4,3,4,2,4,3,6,3,6,4,4,2,3,2,2,1,1,1,4,2,1,3,10,2,1,1,1,2,3,1,5,1,2,1,1,1,1,2,3,3,3,3,5,1,6,1,2,5,1,6,11,32
1,157,5418,1,3,8,9,1,5,3,6,3,5,7,1,5,2,1,2,7,6,2,7,4,6,4,8,7,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,15,3,6,3,9,13,13,9,3,2,157,5418,1,4,7,3,4,2,2,5,5,4,1,3,3,1,4,6,4,3,2,3,1,2,1,1,1,4,2,1,3,8,2,2,1,1,3,3,2,5,2,2,2,3,1,2,1,3,3,3,3,3,1,4,3,4,5,1,5,38,76
1,157,5419,1,3,9,7,1,5,3,6,1,5,7,1,5,2,2,2,7,6,2,10,1,1,1,10,5,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,15,3,6,3,9,13,13,9,4,2,157,5419,1,1,9,1,1,2,3,3,2,2,1,4,3,5,1,2,2,2,2,1,2,4,1,1,1,2,2,2,3,7,3,2,1,4,2,3,1,3,2,2,3,4,2,3,2,1,2,2,3,1,1,3,12,9,5,1,4,53,29
1,157,5420,1,3,9,7,1,5,3,6,3,5,20,1,6,2,2,2,3,6,2,5,1,5,4,9,15,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,3,5,15,3,3,9,13,13,9,1,2,157,5420,1,2,0,2,2,2,3,4,4,3,2,4,2,3,3,1,1,1,3,1,2,2,1,1,1,4,2,2,2,2,1,4,2,1,2,1,3,2,1,1,1,3,3,2,2,1,1,1,2,2,3,1,11,6,5,1,6,11,66
1,157,5421,1,4,11,8,1,5,3,6,1,5,7,1,5,1,1,2,1,6,2,9,5,7,5,10,6,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,15,2,6,3,9,13,13,9,4,2,157,5421,1,1,8,3,5,3,2,4,2,3,1,4,3,5,5,2,3,2,3,3,3,2,1,1,1,4,2,1,3,6,3,1,1,3,2,2,3,3,1,2,2,3,2,2,2,2,3,2,2,3,1,5,7,6,5,1,4,46,61
1,157,5422,1,5,10,9,1,5,3,6,1,5,20,1,5,2,2,2,3,6,2,5,2,15,4,9,9,3,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,15,3,3,9,13,13,9,1,2,157,5422,1,2,0,3,4,1,0,5,4,1,2,4,2,4,4,6,3,4,3,1,3,3,1,1,1,4,2,0,3,4,3,2,2,2,2,2,1,3,1,1,2,4,2,3,2,2,2,2,2,5,3,2,10,8,5,1,6,11,11
1,157,5423,1,2,7,10,1,5,3,1,1,5,7,1,5,1,1,2,1,1,2,4,3,6,4,4,7,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,15,2,1,1,9,13,13,9,1,2,157,5423,1,1,4,3,4,1,2,4,5,1,2,2,2,5,5,1,4,4,2,3,2,4,1,1,1,5,3,4,3,8,3,1,1,1,3,3,1,4,1,0,1,2,1,2,2,2,1,2,3,5,1,6,6,3,5,1,5,44,44
1,157,5424,1,2,8,8,1,5,3,4,3,5,7,1,5,1,1,2,1,6,2,9,5,7,4,0,21,4,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,15,9,6,3,9,13,13,9,2,2,157,5424,1,1,0,3,3,2,2,4,4,3,7,2,3,2,1,2,1,2,2,2,1,2,1,1,1,5,2,2,3,9,3,1,1,2,2,2,1,4,2,2,2,3,2,2,2,2,2,2,2,3,1,4,8,6,5,1,4,50,64
1,157,5425,1,2,11,10,1,5,3,4,3,6,7,1,5,1,1,1,7,6,2,7,4,7,5,0,7,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,8,15,11,1,2,9,13,13,9,4,2,157,5425,1,1,0,0,4,1,0,4,6,5,3,4,2,5,5,1,4,3,2,2,1,4,1,1,4,5,5,1,3,9,3,1,2,2,2,3,1,3,1,1,1,3,2,2,1,2,3,2,3,4,4,2,5,4,5,1,5,38,19
1,157,5426,1,2,9,9,1,4,3,4,1,5,7,1,5,2,2,2,7,6,2,3,1,6,2,4,7,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,15,2,3,3,9,13,13,9,1,2,157,5426,1,3,3,3,4,1,3,3,4,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,3,7,2,1,2,4,1,1,1,2,3,1,3,3,3,1,1,1,2,1,1,5,2,1,10,6,5,1,4,54,39
1,157,5427,1,2,10,9,1,5,3,3,3,5,7,1,6,1,1,2,7,1,2,4,3,6,4,4,8,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,15,2,1,1,9,13,13,9,1,2,157,5427,1,1,4,3,4,1,2,4,5,1,2,2,2,5,5,1,4,4,2,3,2,4,1,1,1,5,3,4,2,7,3,1,1,1,3,3,1,3,1,0,2,3,1,3,2,2,3,3,3,5,1,5,6,6,5,1,5,44,26
1,157,5428,1,2,11,9,1,5,3,1,3,5,8,1,5,1,1,2,7,8,2,1,5,4,3,6,18,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,6,7,15,4,0,9,13,13,9,2,2,157,5428,1,0,4,1,4,1,0,1,4,1,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,4,2,2,4,9,0,3,1,4,2,2,1,5,2,2,2,1,1,0,1,3,2,3,2,3,1,4,2,2,5,1,4,47,124
1,157,5429,1,2,11,6,1,5,3,4,3,5,8,1,6,1,1,2,5,6,2,8,2,7,5,10,8,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,2,3,3,9,13,13,9,2,2,157,5429,1,1,6,2,2,1,2,4,3,1,2,3,2,5,1,2,1,3,2,3,1,2,1,1,1,4,1,4,3,0,1,1,2,3,2,2,1,4,2,2,2,2,2,1,1,2,2,2,2,3,2,4,5,3,5,1,4,47,116
1,157,5430,1,3,6,5,1,5,3,4,3,5,7,1,6,1,1,2,8,3,2,8,5,6,5,9,8,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,15,6,3,9,13,13,9,4,2,157,5430,1,5,7,3,4,1,3,4,4,2,1,4,2,5,5,2,4,2,2,2,1,2,1,1,1,2,1,1,3,6,2,1,1,4,2,2,1,4,1,2,1,3,2,1,2,3,2,2,2,5,1,6,5,4,5,1,4,50,6
1,157,5431,1,3,8,9,1,5,3,4,1,5,7,1,5,2,2,2,4,6,2,5,5,6,5,6,9,4,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,5,15,2,1,9,13,13,9,4,2,157,5431,1,1,5,3,5,1,2,3,4,3,7,4,3,5,5,6,4,4,2,2,1,4,1,1,3,4,5,2,3,4,2,3,3,3,2,2,1,1,1,1,1,3,3,2,2,2,2,2,2,3,4,1,8,6,5,1,4,47,6
1,157,5432,1,3,9,8,1,5,3,5,3,5,7,1,5,2,2,2,3,6,2,3,5,7,5,3,7,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,15,5,1,2,9,13,13,9,4,2,157,5432,1,1,2,3,5,1,2,4,6,5,7,4,3,6,5,6,4,3,2,2,2,2,1,1,1,4,2,2,3,4,0,4,2,2,2,3,1,3,1,1,1,3,2,1,1,1,2,2,3,3,2,2,6,3,5,1,4,47,23
1,157,5433,1,4,10,8,1,5,3,3,1,5,6,1,5,1,1,2,5,6,2,8,5,4,5,9,6,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,4,6,3,9,13,13,9,3,2,157,5433,1,1,0,3,4,1,2,3,5,4,2,3,2,5,1,2,3,3,2,2,1,2,1,1,4,3,2,1,2,11,2,1,1,4,2,1,1,4,2,2,1,2,2,1,1,3,3,3,2,5,1,4,1,2,5,1,4,47,77
1,157,5434,1,4,11,5,1,5,3,5,3,5,7,1,5,2,2,2,7,6,2,3,2,5,4,4,7,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,15,1,5,3,9,13,13,9,1,2,157,5434,1,3,0,1,2,1,2,5,4,3,4,1,2,3,4,2,2,2,2,2,3,2,1,1,1,4,2,2,3,9,2,1,1,4,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,7,5,5,1,4,54,58
1,157,5435,1,4,0,7,1,5,3,5,4,5,20,1,4,2,2,2,3,99,1,4,2,1,6,6,7,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,15,10,4,3,9,13,13,9,1,2,157,5435,1,2,0,1,1,3,1,4,3,1,2,2,2,4,4,5,2,2,2,1,1,2,1,1,1,2,2,1,3,4,2,1,0,4,2,2,1,3,1,2,2,3,3,2,1,2,2,2,2,2,2,5,8,6,5,1,6,11,58
1,157,5436,1,4,11,10,1,5,3,5,3,5,7,1,4,1,1,1,1,6,2,4,4,6,4,5,10,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,6,3,1,9,13,13,9,3,2,157,5436,1,3,0,3,4,1,5,4,5,5,4,3,1,4,3,5,4,1,2,2,1,2,1,1,1,2,1,2,1,4,2,1,1,4,2,3,1,5,2,2,2,2,2,2,2,2,2,2,3,5,1,4,7,5,5,1,6,7,10
