COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88
1,142,460,3,9,9,3,1,155,32,8,1,1,1,1,1,1,1,4,5,5,4,4,3,3,6,2,2,7,42,6,4,25,2,13,1,2,2,2,1,1,4,2,4,4,1,1,3,4,1,2,4,1,4,4,0,2,142,460,6,1,3,3,1,3,1,1,6,3,3,4,7,3,1,1,3,1,1,3,2,1,2,3,1,50,50,7,52
1,142,461,4,8,8,6,1,150,45,2,75,1,1,1,1,1,2,4,4,4,4,4,2,2,6,2,2,6,24,3,6,24,3,12,2,2,2,3,1,3,3,3,4,3,2,2,2,4,3,4,2,2,4,2,2,2,142,461,3,1,1,3,2,4,1,1,6,1,1,4,5,3,1,1,3,1,3,4,3,1,2,3,3,35,16,3,16
1,142,462,4,8,8,5,1,155,40,1,80,1,1,2,3,1,2,8,8,9,8,8,2,2,5,1,1,5,20,2,6,24,2,9,3,4,2,3,1,2,4,4,4,4,2,2,2,4,3,4,4,2,4,4,2,2,142,462,3,1,1,3,2,4,2,1,6,3,1,3,5,1,2,1,3,3,2,2,2,1,2,1,1,35,22,3,17
1,142,463,4,8,8,9,1,150,40,2,85,1,1,2,3,1,2,4,1,4,4,3,2,2,4,2,1,6,25,2,7,28,3,12,3,1,2,2,2,1,4,2,4,4,2,2,3,4,2,3,3,2,2,4,1,2,142,463,3,1,1,3,2,3,1,1,6,1,1,3,6,3,1,1,3,1,3,4,4,4,2,3,10,55,32,3,27
1,142,464,4,9,8,4,1,150,38,11,97,1,1,3,1,2,2,4,5,4,4,3,2,2,9,1,1,7,30,5,5,20,2,9,2,1,2,1,1,2,3,2,3,4,4,1,3,3,2,2,3,2,4,4,1,2,142,464,6,1,1,1,1,0,1,1,6,1,1,2,4,1,1,1,1,4,1,4,2,4,1,1,4,40,17,3,37
1,142,465,4,8,8,7,1,155,40,1,85,1,1,2,3,1,2,4,1,6,4,8,2,2,4,1,1,6,20,4,5,20,2,8,3,4,2,2,5,3,4,2,4,3,2,2,4,4,2,2,2,3,3,2,0,2,142,465,3,2,1,2,2,4,2,1,6,1,1,4,4,1,1,1,2,1,1,3,2,1,2,3,1,40,20,3,48
1,142,466,4,9,8,6,1,150,40,2,80,1,1,2,2,2,2,3,3,6,4,3,2,2,5,1,2,5,18,2,5,18,2,8,3,5,2,3,2,3,3,4,3,4,0,2,2,4,1,4,1,2,4,0,1,2,142,466,1,1,2,3,1,3,2,1,6,2,1,3,4,3,2,1,1,2,2,3,5,4,2,3,1,30,20,4,3
1,142,467,4,8,7,5,1,150,43,3,90,1,1,1,1,1,2,3,1,6,4,3,2,2,10,2,1,5,20,2,7,25,3,12,2,4,2,3,2,1,2,2,1,1,1,2,1,3,1,1,1,2,2,2,2,2,142,467,9,8,1,1,1,3,1,6,6,2,1,2,7,3,2,1,1,1,1,3,4,2,1,2,3,35,20,4,6
1,142,468,4,8,7,6,1,150,43,4,85,1,1,1,1,1,1,3,3,4,4,3,2,2,10,2,1,7,20,3,5,18,3,10,2,0,1,3,5,1,2,2,2,3,2,2,2,2,1,3,3,2,3,4,0,2,142,468,9,8,1,1,2,3,1,1,6,1,1,2,6,3,1,1,1,1,1,3,4,1,2,2,3,25,20,4,8
1,142,469,2,1,7,6,1,150,35,3,50,1,1,1,1,1,1,6,2,4,6,3,3,4,1,2,1,7,30,3,5,23,2,9,1,1,1,1,1,0,4,4,4,4,4,4,4,4,3,4,2,2,4,4,0,2,142,469,1,1,2,3,2,4,1,6,6,3,1,3,4,3,1,1,2,1,4,4,1,1,2,3,2,23,15,6,27
1,142,470,3,8,8,6,1,155,41,11,65,3,3,2,2,2,2,6,3,5,4,3,3,3,3,1,1,4,20,2,7,28,1,4,2,1,1,3,5,2,4,3,3,2,2,2,2,4,2,4,3,2,4,4,2,2,142,470,1,1,1,2,2,4,2,1,6,1,1,1,6,3,2,1,3,1,3,2,1,2,2,3,6,35,21,6,35
1,142,471,3,6,8,7,1,150,40,7,55,2,2,2,2,1,2,6,3,6,6,3,3,3,2,2,1,4,15,1,3,12,2,9,2,6,2,3,5,1,2,2,2,4,2,2,2,4,3,3,2,3,2,2,2,2,142,471,2,8,1,0,2,3,3,6,1,1,1,2,4,2,3,1,3,1,5,4,4,2,2,3,2,20,14,6,53
1,142,472,3,5,1,9,1,152,44,2,50,1,1,3,1,1,2,4,1,5,3,3,3,2,10,2,1,3,12,2,2,8,10,89,3,1,2,2,2,2,2,3,4,3,1,2,2,4,1,2,2,3,4,4,0,2,142,472,4,3,3,3,2,3,2,6,6,1,2,2,6,3,1,2,1,1,2,4,3,4,2,3,2,21,14,10,17
1,142,473,4,8,7,3,1,155,35,1,80,1,1,2,1,2,2,4,4,6,4,3,3,2,5,2,1,7,20,6,5,20,2,8,2,1,2,1,5,3,4,3,4,4,2,2,2,2,2,3,2,2,3,2,2,2,142,473,3,1,2,3,2,4,1,1,6,1,1,2,6,1,2,1,3,1,1,4,2,4,2,3,3,40,18,10,29
1,142,474,3,7,6,7,1,165,44,1,55,1,1,3,3,1,3,2,7,7,9,8,7,1,2,1,1,5,20,3,2,9,1,5,1,2,2,2,1,1,2,3,2,2,3,2,3,3,2,3,2,2,2,3,2,2,142,474,4,1,1,3,1,3,2,2,6,1,1,4,6,3,2,1,2,1,3,3,3,1,2,2,11,30,12,1,18
1,142,475,3,8,7,6,1,160,42,3,50,1,1,2,2,1,1,3,1,1,5,7,1,1,7,2,1,5,15,2,5,20,2,8,2,2,2,2,1,2,2,2,4,4,2,2,4,4,3,3,2,2,4,4,2,2,142,475,3,2,1,3,1,3,2,2,1,1,1,2,6,3,2,1,3,1,5,3,1,1,2,2,10,25,15,1,20
1,142,476,3,4,2,7,1,165,43,3,60,1,1,3,3,2,2,2,3,2,5,1,1,1,7,2,1,5,34,4,4,16,2,9,1,4,1,3,2,1,2,2,2,2,1,1,2,3,2,3,2,2,2,2,2,2,142,476,2,3,1,2,2,2,1,1,6,3,2,2,7,3,2,1,3,3,3,4,5,4,2,3,10,30,15,11,28
1,142,477,3,8,5,2,1,160,40,9,91,1,1,1,1,1,1,3,3,6,6,4,3,3,1,2,1,9,50,9,7,30,2,8,1,2,3,1,1,1,4,3,4,2,1,2,4,4,2,2,4,2,4,3,2,2,142,477,3,5,1,3,2,4,1,2,6,1,1,1,6,3,1,1,3,1,1,4,5,1,2,3,3,40,20,5,10
1,142,478,3,1,6,5,1,160,50,4,60,1,1,1,1,1,2,5,5,6,6,1,3,3,1,2,1,6,24,0,4,15,2,9,2,1,2,2,2,3,3,3,3,4,2,1,2,2,2,2,2,2,3,2,1,2,142,478,3,3,2,2,2,3,2,6,6,1,2,3,4,3,1,1,3,1,2,3,3,1,2,3,4,50,25,5,20
1,142,479,2,8,1,5,1,160,44,1,85,1,1,3,3,1,1,6,4,6,6,3,3,3,1,2,2,5,20,3,6,25,3,12,4,1,2,2,1,1,3,4,2,2,3,2,2,3,2,3,1,3,4,3,2,2,142,479,4,8,1,3,1,3,1,2,6,1,1,2,6,3,1,1,3,1,1,4,5,0,2,3,1,35,18,5,40
1,142,480,3,7,2,5,1,160,48,5,70,1,1,2,1,1,2,6,2,2,6,7,1,1,9,1,1,5,25,3,2,8,0,0,2,2,3,3,3,3,3,4,3,3,1,2,4,4,2,4,2,3,4,4,1,2,142,480,6,5,1,3,2,4,2,6,6,1,2,2,6,3,2,1,3,3,1,3,1,1,2,3,2,30,12,11,35
1,142,481,3,7,6,4,1,160,45,2,65,1,1,2,3,1,2,6,2,2,6,1,1,1,2,1,1,6,24,3,5,22,3,12,1,2,2,2,1,2,2,3,2,4,2,2,2,3,2,4,2,3,2,2,2,2,142,481,1,2,3,3,2,3,2,1,6,1,2,2,4,3,1,1,3,3,1,3,4,4,2,3,2,28,15,11,46
1,142,482,3,6,1,6,1,166,43,2,50,1,1,3,2,1,2,2,2,2,6,1,1,1,9,2,1,5,20,2,3,14,1,4,2,3,2,2,2,1,2,2,2,3,2,1,2,3,2,3,2,3,2,2,0,2,142,482,2,7,3,3,2,3,1,2,6,1,2,2,4,1,2,1,1,3,2,3,3,1,2,3,11,28,15,11,57
1,142,483,3,7,2,7,1,164,46,4,53,1,1,1,1,1,1,2,2,2,5,2,1,1,8,1,1,3,10,4,3,1,10,89,1,2,3,2,2,1,3,2,4,4,1,2,2,4,2,2,2,2,3,3,0,2,142,483,3,5,2,3,2,2,1,2,6,1,1,2,6,3,2,1,3,3,1,2,1,1,2,3,3,25,14,11,63
1,142,484,3,6,1,7,1,160,40,5,50,1,1,3,3,1,2,8,7,7,8,7,1,1,9,1,1,5,25,5,5,23,2,8,1,3,2,2,1,2,1,3,3,3,2,2,2,3,2,4,2,2,3,2,0,2,142,484,2,5,1,3,2,3,1,1,6,1,1,2,5,3,2,1,1,1,2,4,5,1,2,3,11,28,15,11,64
1,142,485,3,9,8,6,1,160,33,2,80,1,1,3,3,1,2,5,1,5,5,4,3,3,3,1,1,7,30,4,6,23,2,10,2,4,2,3,1,2,4,3,4,3,3,2,3,4,2,1,3,2,3,4,2,2,142,485,2,1,3,2,1,3,1,6,6,3,1,1,5,3,1,2,1,1,1,4,3,1,2,3,3,40,22,7,31
1,142,486,3,2,1,6,1,160,54,0,55,1,1,2,1,2,1,4,3,6,4,3,2,2,10,1,1,6,20,4,5,17,1,4,1,2,2,2,2,1,3,3,2,2,2,2,2,3,3,3,1,2,4,4,2,2,142,486,3,2,0,0,2,3,2,6,6,1,1,2,4,3,1,1,1,1,1,3,1,1,2,2,11,25,15,8,10
1,142,487,4,8,8,6,1,160,45,0,75,1,1,2,1,2,2,4,4,6,4,3,2,2,5,2,1,8,30,3,6,20,2,7,2,2,1,2,5,3,4,4,4,2,1,2,2,4,2,3,1,3,3,2,0,2,142,487,3,1,1,1,2,4,1,1,6,1,1,4,5,3,1,1,3,1,2,0,1,1,2,2,4,35,18,3,15
1,142,488,4,8,8,4,1,168,45,1,99,2,1,3,3,1,2,4,5,4,4,8,2,2,5,1,2,7,30,3,8,32,3,14,2,1,2,3,1,1,3,3,4,3,2,2,3,4,2,2,2,2,4,3,1,2,142,488,3,1,1,1,2,3,3,1,6,2,1,2,3,3,4,1,3,0,3,3,1,1,2,3,3,45,28,3,32
1,142,489,4,8,8,5,1,160,44,1,80,1,1,3,3,1,2,4,6,4,4,8,2,2,4,1,1,5,18,3,4,14,2,7,1,1,2,1,5,3,3,3,3,4,2,2,2,3,1,2,1,2,3,3,2,2,142,489,3,1,1,1,2,3,2,6,6,1,1,4,6,1,1,1,2,3,3,4,3,1,2,3,2,22,14,3,45
1,142,490,3,8,8,9,1,168,45,11,94,1,1,2,2,1,3,4,1,6,4,3,2,2,4,2,1,7,28,4,6,25,3,12,3,1,1,4,4,1,4,3,4,4,2,2,3,4,2,3,3,4,4,3,2,2,142,490,2,2,1,3,2,4,1,1,6,1,2,3,0,1,4,1,1,1,5,4,5,4,2,3,1,44,24,4,21
1,142,491,4,9,8,6,1,160,45,3,80,1,1,3,1,2,2,4,4,6,4,3,2,2,10,1,1,6,25,4,9,30,4,13,3,3,2,2,2,1,2,2,2,2,2,2,3,3,1,2,2,2,3,2,2,2,142,491,8,7,2,2,2,4,1,1,6,1,1,3,4,3,2,1,1,1,2,3,5,2,2,1,7,40,25,4,24
1,142,492,4,8,8,3,1,160,44,0,80,2,1,2,2,1,2,4,3,4,4,3,2,2,4,2,2,7,28,3,0,89,10,89,3,1,2,2,3,2,2,2,3,4,2,1,4,4,4,4,2,2,3,2,2,2,142,492,1,1,1,3,2,3,2,1,6,1,1,2,6,3,2,1,1,1,2,4,5,4,2,3,5,89,89,4,28
1,142,493,4,8,8,4,1,160,48,2,88,1,3,3,2,1,2,4,2,4,4,3,2,2,4,2,3,7,21,3,6,23,2,8,3,5,2,2,1,3,4,1,2,4,1,1,2,1,2,3,2,2,4,4,2,2,142,493,1,1,2,2,2,2,1,6,6,1,1,3,6,3,2,1,1,1,1,2,5,4,1,2,1,35,20,4,39
1,142,494,4,9,8,4,1,160,45,2,90,1,1,3,1,1,2,4,4,6,4,3,2,2,10,2,2,9,35,9,2,7,2,7,3,2,2,2,1,1,2,2,1,3,3,2,2,2,1,1,1,3,3,4,1,2,142,494,8,8,1,2,2,3,1,1,6,1,1,3,7,3,1,1,1,1,1,4,5,4,2,1,3,40,18,4,47
1,142,495,4,8,8,4,1,160,48,2,88,1,3,3,2,1,2,4,2,4,4,3,2,2,4,2,3,7,21,3,6,23,2,8,0,5,2,2,1,3,4,1,2,4,1,1,2,1,2,3,2,2,4,4,2,2,142,495,1,1,2,2,2,2,1,6,6,1,1,3,6,3,2,1,1,1,1,2,5,4,1,2,1,35,20,4,99
1,142,496,3,8,8,3,1,160,50,1,65,1,1,1,3,1,2,4,3,6,4,3,2,2,5,2,2,6,15,5,3,10,1,4,2,1,2,2,1,2,3,3,4,4,1,2,2,2,2,3,2,2,3,2,2,2,142,496,2,1,1,2,2,4,1,6,6,1,2,2,5,3,1,1,1,2,1,4,3,1,2,3,3,30,15,8,61
1,142,497,3,6,7,4,1,161,40,6,55,3,1,2,2,1,2,6,4,6,4,3,3,3,1,1,1,5,18,2,6,25,2,6,2,1,3,3,1,1,2,3,1,4,2,3,1,4,2,3,1,3,1,2,1,2,142,497,3,1,1,1,1,2,1,1,2,0,0,2,5,1,3,3,3,3,3,2,1,1,2,3,2,25,16,6,31
1,142,498,3,4,8,4,1,160,0,6,30,5,1,1,2,1,2,4,3,6,6,3,2,2,9,1,1,4,23,2,7,28,2,8,3,1,2,2,1,1,4,3,3,4,4,3,3,4,2,2,4,2,4,4,0,2,142,498,6,4,1,3,1,4,1,6,6,1,1,3,4,1,1,1,3,3,0,2,5,1,2,2,1,32,18,9,37
1,142,499,4,7,7,4,1,165,50,3,64,1,1,2,3,1,2,4,6,5,4,3,3,2,3,1,1,6,24,3,5,22,1,4,3,1,2,3,2,3,4,3,3,4,2,2,2,4,2,4,1,2,4,4,1,2,142,499,3,1,1,1,1,3,1,1,6,2,1,4,5,2,3,1,3,1,1,3,3,1,2,3,4,35,18,10,4
1,142,500,3,8,7,7,1,170,42,1,50,1,1,2,2,1,4,4,2,2,4,1,1,1,6,2,1,5,15,2,5,15,2,8,2,4,2,2,1,2,3,3,2,2,2,2,3,3,2,3,1,2,3,4,0,2,142,500,4,2,1,1,2,3,2,1,6,1,1,2,6,3,1,1,3,1,1,3,1,2,2,2,2,30,20,1,14
1,142,501,3,2,8,9,1,170,35,10,20,2,3,2,1,1,1,6,3,1,6,1,3,1,7,1,1,4,20,3,2,7,10,89,1,1,2,3,2,1,3,4,2,2,3,2,4,4,2,4,2,4,3,3,1,2,142,501,2,4,1,1,2,4,1,2,6,1,2,2,4,3,3,1,3,1,5,3,1,1,2,3,11,35,20,1,15
1,142,502,3,3,8,6,1,175,50,3,70,1,1,0,2,1,1,4,6,4,4,3,2,2,10,1,1,5,20,3,4,16,1,5,2,0,2,2,2,1,3,4,2,2,2,2,3,3,2,2,2,3,3,4,1,2,142,502,6,4,1,3,2,2,2,6,6,1,1,3,5,3,1,1,1,1,3,0,3,1,2,1,10,25,18,3,8
1,142,503,2,7,2,8,1,173,55,2,65,1,1,1,1,1,2,5,1,2,5,1,1,1,10,1,1,4,18,3,6,24,2,8,2,1,2,1,1,1,4,4,2,2,2,1,3,2,2,2,2,2,4,3,2,2,142,503,2,7,1,3,1,2,1,6,6,1,2,2,6,3,1,1,3,2,2,4,3,4,2,3,1,30,15,11,6
1,142,504,3,7,7,6,1,174,39,3,80,1,1,2,3,1,2,5,3,6,6,3,3,3,3,1,1,4,20,2,3,12,3,12,2,1,2,2,2,1,4,2,4,4,2,2,4,4,2,4,2,2,2,3,2,2,142,504,2,1,1,1,2,4,1,1,6,2,1,3,6,3,1,1,1,1,0,0,0,0,0,0,0,30,18,7,3
1,142,505,3,8,7,8,1,170,37,6,60,1,1,2,2,1,1,6,6,6,6,4,3,3,3,2,1,4,20,2,4,15,2,7,3,1,3,3,4,3,3,3,3,2,1,2,2,4,2,2,2,2,3,3,2,2,142,505,3,1,1,3,1,3,1,1,6,2,1,1,6,3,4,1,1,1,1,4,5,0,1,2,3,25,15,7,51
1,142,506,3,8,8,4,1,170,35,3,70,1,1,3,1,1,2,6,4,6,4,1,3,3,3,2,1,5,20,3,4,20,2,9,1,1,2,2,2,2,4,3,0,4,2,2,2,4,3,4,2,2,3,4,2,2,142,506,1,1,2,2,2,3,3,1,6,0,1,2,5,3,2,1,3,1,1,3,4,3,2,3,3,45,25,7,53
1,142,507,4,9,8,6,1,175,55,2,95,1,1,3,3,1,1,4,3,6,4,3,2,2,10,3,1,5,18,2,6,24,2,9,3,1,2,2,1,1,2,2,1,2,2,2,3,3,2,1,2,2,3,2,0,2,142,507,4,8,1,2,1,3,1,1,6,1,1,3,5,3,2,1,1,1,1,4,5,4,2,2,6,30,24,4,1
1,142,508,3,8,8,9,1,175,45,11,75,1,1,1,2,1,2,6,3,6,4,1,3,3,4,1,1,5,25,2,5,22,3,12,1,1,1,3,4,2,2,1,4,3,1,2,2,4,2,3,4,1,4,3,2,2,142,508,2,2,1,1,2,2,1,1,6,1,1,1,6,3,1,1,3,1,2,2,1,1,2,3,6,30,15,6,36
1,142,509,3,4,8,4,1,175,62,2,50,5,2,1,1,1,2,6,4,6,6,3,3,2,10,1,1,4,20,1,6,28,2,9,3,1,2,2,2,1,4,3,2,2,2,1,3,4,2,2,2,2,4,4,1,2,142,509,8,7,1,3,2,4,1,1,6,1,1,2,6,3,2,1,3,1,2,4,3,4,2,2,1,28,15,9,9
1,142,510,2,4,8,9,1,175,55,1,10,1,1,1,1,1,2,6,4,6,4,3,2,2,10,1,2,5,25,2,2,9,2,9,3,1,2,2,1,1,3,3,3,2,2,2,2,2,2,2,3,2,3,4,0,2,142,510,5,3,2,2,1,2,1,6,6,3,2,2,6,3,1,1,1,1,1,2,3,1,2,3,3,35,18,9,62
1,142,511,3,2,1,7,1,180,60,3,0,3,1,2,2,1,2,4,3,6,4,3,2,2,9,2,2,4,16,2,10,0,0,0,2,1,1,3,1,1,2,2,4,3,2,2,4,3,4,4,3,2,4,4,2,2,142,511,3,0,1,3,1,3,2,6,6,1,1,4,6,3,3,1,3,1,3,3,1,1,2,2,1,15,15,8,37
1,142,512,3,6,6,5,1,180,50,4,50,1,3,2,3,1,2,6,1,7,0,1,1,1,5,3,1,5,20,2,3,12,1,4,1,1,2,1,2,1,2,4,3,2,1,2,3,3,2,3,3,2,3,3,0,2,142,512,2,4,1,1,2,2,4,2,6,1,1,2,6,3,2,1,3,1,2,2,2,1,2,3,7,40,20,1,23
1,142,513,3,7,2,5,1,180,50,5,70,1,1,2,3,1,2,6,2,2,6,3,1,1,7,1,1,6,30,3,4,16,1,5,2,2,1,3,2,2,4,4,4,3,1,2,3,3,2,2,3,2,4,4,0,2,142,513,6,7,1,3,2,4,2,1,6,1,1,2,5,3,2,2,3,1,1,3,5,2,2,3,3,25,15,11,30
1,142,514,3,7,2,7,1,180,44,1,35,1,1,3,3,2,1,9,8,7,9,7,1,1,8,3,3,3,12,0,1,4,1,4,1,6,1,2,2,1,3,4,2,4,2,1,3,4,2,2,2,2,3,2,0,2,142,514,0,1,2,2,2,2,1,1,6,1,1,1,6,3,2,1,3,3,2,2,3,1,2,3,0,89,89,11,50
1,142,515,3,7,1,6,1,180,47,3,65,1,1,2,1,1,1,5,1,2,6,1,1,1,8,2,1,3,15,2,3,12,1,5,1,0,2,2,3,1,3,3,4,3,2,1,2,2,2,3,1,2,4,2,2,2,142,515,3,9,1,3,1,3,1,6,6,1,1,2,6,3,2,1,3,1,3,3,1,1,2,1,4,30,15,11,87
1,142,516,4,8,10,5,1,185,56,1,70,1,1,1,1,1,2,4,4,3,3,3,2,2,7,1,2,6,20,4,6,23,1,4,3,5,2,3,1,3,4,2,4,4,2,2,4,4,2,4,2,3,4,4,1,2,142,516,4,1,0,3,1,3,1,1,6,1,1,2,6,3,1,1,3,0,0,0,0,0,0,0,0,89,89,8,39
1,142,517,4,8,8,5,1,184,52,1,90,1,1,2,2,1,2,3,4,6,3,3,2,2,3,2,1,4,16,1,4,14,2,7,3,4,2,4,1,2,2,2,3,4,2,2,2,4,3,4,4,3,4,4,1,2,142,517,1,1,1,1,2,3,1,1,6,3,1,4,5,1,1,1,1,1,1,3,5,4,2,3,1,32,20,4,50
1,142,518,2,8,7,7,1,180,50,11,65,1,1,2,2,1,3,6,3,1,4,3,2,2,1,2,2,5,75,2,4,13,2,6,3,4,1,2,2,1,4,4,4,4,2,4,2,4,4,2,1,4,4,4,2,2,142,518,1,1,1,3,2,3,1,6,6,1,1,4,4,3,2,1,3,3,2,3,4,1,2,2,2,25,15,4,52
1,142,519,3,8,4,3,1,180,35,7,50,1,1,2,2,1,2,6,3,6,6,3,3,3,4,2,2,4,20,2,4,20,3,15,2,2,2,3,4,1,4,1,4,2,1,1,3,4,2,4,4,4,4,4,2,2,142,519,2,9,2,2,2,3,1,1,6,3,1,2,3,3,2,1,3,3,4,4,2,1,2,3,1,30,20,6,26
1,142,520,3,7,10,3,1,180,50,8,80,1,1,1,2,2,2,6,3,6,6,3,3,3,2,2,1,5,25,2,5,19,3,10,2,2,2,2,1,1,2,3,4,3,2,2,2,3,2,3,2,2,3,2,2,2,142,520,2,3,1,2,1,3,1,6,6,3,2,3,4,1,2,1,3,1,2,3,1,4,2,1,3,40,20,6,43
1,142,521,2,1,8,8,1,185,30,11,60,1,1,2,3,1,2,9,8,9,9,3,3,1,5,1,1,4,16,4,2,10,1,4,1,5,2,3,3,2,4,4,2,2,1,3,2,2,2,2,2,3,2,2,2,2,142,521,10,0,0,0,2,2,1,1,6,1,1,2,6,3,1,1,3,1,1,2,3,1,2,1,3,30,19,9,3
1,142,522,1,4,1,9,1,185,95,6,40,1,1,2,2,1,2,6,4,5,6,4,3,2,3,1,2,3,12,2,3,15,2,8,1,1,1,3,2,1,4,4,2,2,2,1,2,2,2,2,2,3,4,4,2,2,142,522,3,1,2,3,2,3,1,1,6,3,3,3,4,2,2,1,3,1,1,3,2,2,2,2,1,20,16,9,26
1,142,523,2,5,10,7,1,180,70,6,50,1,1,1,3,1,2,4,2,5,4,3,7,2,10,1,1,5,18,2,0,89,10,89,3,1,2,2,1,1,4,2,2,2,2,2,4,3,2,2,1,3,4,4,1,2,142,523,5,5,1,3,1,3,1,6,6,2,2,3,4,3,1,1,3,3,1,3,3,1,2,0,11,35,20,10,6
1,142,524,3,7,2,7,1,195,54,4,80,1,1,1,1,1,1,1,2,2,4,1,1,1,8,1,1,5,25,2,2,8,1,5,1,2,3,2,2,1,3,3,2,3,1,2,2,4,2,4,2,1,3,2,1,2,142,524,2,5,1,3,2,2,1,2,6,1,1,1,7,3,2,1,3,1,1,2,2,0,2,3,3,25,15,11,90
1,142,525,3,2,1,5,1,190,57,7,45,3,1,2,3,1,2,4,1,5,4,3,2,2,9,2,1,3,12,2,3,12,1,4,2,1,2,3,2,3,3,4,2,4,2,2,2,2,4,4,1,2,1,4,1,2,142,525,3,1,2,2,1,3,2,1,6,3,2,2,4,1,4,3,3,1,2,3,1,1,2,3,1,20,10,8,13
1,142,526,3,8,8,5,1,190,89,3,99,1,1,1,1,2,1,3,2,6,4,3,7,2,4,2,1,9,50,6,6,24,1,4,1,4,2,2,3,2,3,3,3,4,2,2,2,0,2,3,4,2,3,4,1,2,142,526,2,1,1,0,2,4,2,1,6,1,1,1,6,3,1,2,3,1,3,4,5,1,2,3,3,45,25,4,7
1,142,527,3,8,8,5,1,190,50,3,90,1,1,1,1,2,2,4,1,5,4,3,2,2,3,2,2,6,24,4,6,25,3,12,2,5,1,3,1,2,3,2,4,4,1,2,2,3,2,3,2,3,3,3,2,2,142,527,2,1,1,1,2,2,2,6,6,2,4,2,4,1,2,2,3,1,1,2,5,0,2,3,3,40,26,4,13
1,142,528,3,6,5,5,1,198,47,3,75,1,1,3,1,1,1,4,6,4,4,4,2,2,5,2,1,6,25,2,5,20,3,12,2,1,2,2,1,2,3,3,2,4,4,3,3,4,2,3,2,2,3,4,1,2,142,528,3,1,3,3,2,2,1,6,6,1,1,2,4,1,2,1,1,1,1,4,5,4,2,3,7,35,18,4,26
1,142,529,4,8,0,8,1,192,53,2,91,1,1,2,1,1,2,4,4,6,4,3,2,2,3,2,1,7,28,2,5,19,2,8,3,3,2,3,4,2,2,2,4,4,2,4,3,4,2,4,2,4,2,3,1,2,142,529,1,1,1,1,1,2,1,6,6,2,1,3,5,1,3,1,1,1,1,2,5,1,2,0,2,40,20,4,54
1,142,530,3,8,3,4,1,190,45,1,90,1,1,1,3,1,2,6,2,6,3,2,3,3,4,2,1,4,18,4,4,18,3,15,2,1,2,2,1,1,3,2,4,2,2,2,3,3,2,3,2,2,4,0,2,2,142,530,2,2,1,3,2,4,0,1,6,1,2,0,5,3,1,1,3,3,5,4,2,2,2,3,6,35,25,6,28
1,142,531,3,6,1,6,1,193,50,6,60,1,1,2,2,1,1,6,2,5,6,3,3,3,1,2,1,5,20,2,5,20,2,10,1,1,2,3,3,1,3,3,2,2,2,2,2,3,1,2,2,2,3,3,2,2,142,531,6,8,1,1,2,2,1,1,6,1,1,2,4,1,1,1,3,1,4,4,2,1,2,3,10,33,20,6,52
1,142,532,3,5,10,6,1,196,56,5,60,1,1,2,2,1,2,6,4,6,6,3,2,2,10,1,1,4,20,3,4,15,1,5,3,1,2,3,2,1,4,3,3,4,1,2,2,4,2,3,3,3,4,4,2,2,142,532,8,3,1,1,1,3,1,1,6,1,1,3,4,3,3,1,3,1,1,3,3,1,2,3,10,40,18,10,5
1,142,533,3,5,1,4,1,190,60,6,50,1,1,1,1,1,2,4,4,6,6,3,3,2,10,2,1,4,18,1,5,22,2,7,2,2,2,3,1,2,2,1,3,4,1,2,2,3,2,2,2,2,3,4,0,2,142,533,5,7,1,3,2,1,3,1,6,1,1,3,4,1,2,1,4,3,2,3,2,4,2,2,4,40,18,10,28
1,142,534,3,5,4,9,1,205,55,3,70,1,1,2,2,1,3,6,2,2,6,8,1,1,4,3,1,7,30,2,5,17,2,8,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142,534,10,0,0,0,0,0,5,7,0,0,1,2,5,1,2,1,3,1,0,4,2,1,2,3,0,35,15,1,38
1,142,535,3,5,5,6,1,205,53,6,50,1,1,2,1,0,3,9,7,7,10,10,1,1,6,1,1,4,16,3,4,15,3,10,5,1,2,1,1,2,3,2,4,4,2,3,4,4,2,4,2,2,4,0,2,2,142,535,4,2,3,3,1,4,1,1,1,1,1,3,4,3,2,1,3,1,0,0,0,2,2,3,0,30,15,1,39
1,142,536,3,6,6,8,1,200,50,2,60,1,1,3,2,2,2,4,3,2,4,3,1,1,6,1,1,6,25,3,5,20,3,12,1,2,2,2,3,1,2,3,2,2,2,2,2,3,2,3,2,2,2,2,1,2,142,536,2,3,1,3,2,3,1,1,6,1,1,2,4,3,1,1,1,1,2,2,3,1,2,3,0,45,25,1,41
