CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.60C.,Q.60D.,Q.60E.,CARD..1,DECK..1,BALLOT..1,Q.61.,Q.62.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72D..1,Q.73.,Q.74.,Q.75.,Q.76A.,Q.76B.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.83A.,Q.83B.,Q.83C.,Q.84A.,Q.84B.,Q.84C.,Q.84C..1,V.85.,V.86.,V.87.,V.88.,V.89.
1,87,353,1,6,1,1,1,6,2,3,7,7,8,3,4,10,1,1,2,1,2,2,1,2,1,2,2,1,14,4,6,2,4,1,1,3,1,2,1,1,1,3,1,1,1,1,1,1,2,1,3,1,2,3,2,3,2,1,2,2,2,1,1,2,2,87,353,4,4,1,1,1,1,2,3,7,1,1,1,1,4,2,4,2,2,3,2,2,2,2,5,1,3,1,1,4,6,3,0,3,7,1,35
1,87,354,1,10,4,2,3,6,1,3,7,13,5,3,4,10,2,5,1,2,1,4,2,1,4,4,3,3,13,4,3,3,3,1,3,1,3,1,3,3,3,1,1,1,1,1,1,3,3,4,1,2,2,3,1,5,3,1,2,2,1,1,1,2,2,87,354,2,5,1,1,1,4,5,1,5,1,1,2,1,3,3,5,2,1,4,5,2,1,2,6,1,3,1,1,0,0,1,7,6,3,3,62
1,87,355,1,2,1,1,1,6,2,3,2,2,8,7,4,8,2,2,1,2,2,3,1,2,2,2,1,2,4,4,6,3,3,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,3,3,1,5,4,3,2,3,3,1,2,1,2,2,2,2,87,355,4,1,5,3,4,2,3,2,6,1,1,1,1,4,3,5,3,4,4,6,2,1,2,6,3,3,1,5,6,7,3,0,4,2,3,23
1,87,356,1,3,1,1,1,6,1,3,2,9,6,8,4,1,2,2,1,2,2,3,1,3,3,2,3,2,9,4,6,2,2,2,3,2,4,2,2,2,2,2,2,1,1,1,1,1,2,2,4,3,5,5,5,3,3,4,4,2,2,1,2,1,2,87,356,3,2,4,2,4,1,2,2,10,1,1,1,1,4,2,4,2,2,3,5,3,2,3,7,1,3,1,2,3,5,3,8,4,2,4,21
1,87,357,6,5,1,1,1,6,3,3,2,8,12,3,4,13,2,2,1,3,1,2,2,2,1,2,2,2,8,4,1,3,2,2,1,2,0,2,2,2,2,3,1,1,1,2,2,2,2,3,4,3,2,3,1,2,3,2,2,2,2,1,1,1,2,87,357,2,2,4,2,2,1,1,3,10,1,1,1,1,4,2,4,1,2,3,4,1,2,2,5,1,3,1,2,3,10,3,7,2,6,1,18
1,87,358,6,10,4,2,3,8,2,3,7,9,10,8,1,10,2,2,1,1,1,1,2,2,2,2,3,3,9,4,6,1,2,2,1,3,2,3,2,1,2,3,2,2,1,2,2,2,3,4,3,2,1,2,2,4,1,1,3,2,2,1,1,1,2,87,358,2,3,4,2,2,4,4,2,10,2,1,2,1,2,1,2,1,2,4,6,2,2,3,5,1,3,1,3,5,9,3,7,4,7,2,26
1,87,359,7,9,4,2,3,6,2,3,7,7,12,7,1,1,1,1,2,1,2,1,1,2,1,2,2,2,4,4,6,3,1,2,1,2,2,2,2,1,2,3,2,1,1,1,1,1,2,2,4,2,1,3,3,2,2,3,1,2,2,1,1,1,2,87,359,2,5,2,1,1,3,4,1,7,1,1,1,2,3,1,4,1,2,3,6,2,1,2,6,1,3,1,1,4,9,4,7,5,3,3,43
1,87,360,1,5,1,1,1,6,1,4,4,8,8,5,4,5,3,5,1,2,1,4,2,1,4,1,2,3,9,4,2,3,2,2,3,2,4,5,3,3,3,2,2,1,2,2,2,2,4,10,4,1,2,2,5,5,3,3,4,2,1,1,2,1,2,87,360,2,5,1,1,4,1,2,3,4,2,2,2,2,5,4,2,1,2,3,6,1,2,2,7,1,3,1,2,3,8,3,0,3,6,6,31
1,87,361,1,3,1,1,1,6,2,4,4,9,10,9,0,5,1,2,1,2,1,4,1,3,1,1,1,1,4,4,2,3,2,1,2,3,2,2,2,2,2,3,1,1,1,1,1,1,2,1,4,3,1,4,3,2,3,0,2,2,1,1,1,2,2,87,361,2,2,3,2,2,1,2,3,7,1,1,2,1,3,0,4,2,2,3,4,3,2,2,2,1,3,1,3,7,8,3,7,3,6,6,8
1,87,362,1,3,1,1,1,6,1,4,4,11,8,8,4,1,2,4,1,2,2,3,3,3,2,2,2,1,11,4,2,3,3,1,3,2,4,2,2,2,2,2,1,1,1,2,1,3,4,3,4,3,1,2,2,1,3,2,2,2,1,2,2,2,2,87,362,1,4,1,1,1,1,1,4,3,1,1,1,1,4,1,4,1,2,3,4,4,3,4,5,1,3,1,3,7,10,3,5,1,6,6,20
1,87,363,1,5,1,1,1,6,1,4,4,11,8,3,4,8,2,4,1,2,2,3,1,3,1,1,2,3,9,4,2,3,2,1,3,2,3,3,2,3,3,1,1,1,2,2,2,1,3,4,4,3,2,3,2,3,3,3,1,2,1,1,2,1,2,87,363,1,4,4,2,2,1,2,3,6,1,1,1,1,4,1,2,1,2,3,5,3,2,3,6,1,3,1,2,5,11,3,6,3,2,5,36
1,87,364,1,4,1,1,1,6,1,4,4,3,8,9,4,1,2,2,1,2,2,3,2,2,1,2,2,1,4,4,0,3,3,1,2,2,3,1,1,1,2,1,1,1,1,2,1,2,2,3,3,2,2,4,1,1,2,4,3,2,1,1,1,1,2,87,364,2,4,3,2,1,2,2,3,2,2,2,2,2,5,4,4,1,2,3,5,2,1,2,2,1,3,1,3,7,11,3,7,4,1,11,50
1,87,365,1,4,5,2,3,6,1,4,4,9,10,9,4,5,3,5,1,2,2,4,2,1,4,3,2,3,9,4,6,3,2,2,3,1,3,2,3,3,3,1,3,3,2,2,1,2,3,4,2,1,4,3,2,3,3,3,1,2,1,1,2,2,2,87,365,1,3,1,1,2,2,3,2,2,2,1,2,1,2,2,5,2,3,3,3,5,2,3,5,1,3,1,3,7,9,3,6,4,1,11,63
1,87,366,1,3,1,1,1,7,1,4,4,9,7,7,1,1,3,4,1,2,2,3,3,3,2,2,2,3,9,4,3,2,4,2,3,2,4,1,1,2,2,2,2,2,2,2,2,3,3,3,4,3,2,5,1,2,3,4,4,2,2,1,1,1,2,87,366,2,1,5,3,3,1,3,3,12,1,1,1,1,4,2,2,2,2,3,5,2,2,3,5,1,3,1,2,5,11,3,7,4,6,7,26
1,87,367,1,9,1,1,1,7,1,4,4,9,7,6,3,11,1,3,3,2,4,2,1,2,1,1,1,1,4,4,6,2,4,1,2,4,1,1,1,1,1,4,1,1,2,2,3,1,1,1,4,2,2,2,2,2,3,2,2,2,2,1,1,1,2,87,367,2,5,4,2,1,1,2,3,10,2,2,2,2,5,4,4,1,2,3,5,4,2,3,2,1,3,1,6,7,9,3,7,3,1,1,51
1,87,368,1,1,1,1,1,7,2,4,4,9,10,9,4,5,2,4,1,2,2,3,1,1,3,3,1,3,9,4,6,3,2,3,3,1,3,2,2,2,2,1,1,1,2,2,1,1,2,2,4,3,2,3,2,2,3,3,3,2,1,1,1,1,2,87,368,2,2,6,1,1,1,3,3,1,2,1,1,1,3,1,3,1,2,3,4,3,2,2,2,0,0,1,3,7,9,3,7,4,2,5,27
1,87,369,1,1,1,1,1,5,1,4,4,4,8,1,2,1,1,2,2,1,3,2,2,1,2,2,2,2,14,0,0,1,1,1,3,3,2,2,1,2,1,2,1,1,1,2,2,2,2,2,4,1,1,1,1,2,1,2,3,3,3,1,3,3,2,87,369,1,2,1,1,1,1,2,2,2,1,1,1,1,4,1,2,1,3,2,1,1,2,1,1,0,1,0,3,0,0,1,0,4,6,7,14
1,87,370,1,4,0,0,0,0,1,4,4,4,2,4,5,2,2,3,2,1,3,2,1,0,2,2,2,3,4,4,2,1,0,2,1,2,2,2,2,2,3,3,5,5,2,2,2,1,3,3,3,1,2,1,1,1,2,2,3,3,3,3,3,3,2,87,370,3,5,1,1,1,4,2,3,0,1,2,2,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,8,0,0,1,0,4,8,2,3
1,87,371,1,4,5,2,3,1,1,4,4,13,10,6,4,5,2,4,1,2,2,3,2,1,3,3,3,3,9,4,2,3,1,2,3,1,3,4,3,3,3,2,2,2,3,1,2,3,4,3,2,1,2,4,3,3,3,3,1,1,1,2,2,1,2,87,371,1,5,1,2,2,3,4,1,5,2,2,1,2,1,3,1,3,2,3,5,1,1,2,5,1,1,1,4,5,6,3,0,5,6,6,26
1,87,372,1,2,1,1,1,4,1,4,4,9,10,1,4,5,1,4,1,2,2,3,2,1,1,2,2,1,9,4,3,1,2,2,3,1,0,3,3,1,3,1,2,1,2,1,2,3,3,2,2,3,1,2,1,1,2,1,3,1,1,1,2,1,2,87,372,1,4,4,2,2,1,2,2,7,1,2,2,2,1,1,1,1,2,0,2,1,1,2,1,1,3,1,2,7,9,3,0,4,6,6,46
1,87,373,1,2,1,1,1,5,1,4,4,9,6,1,5,1,1,3,1,2,1,3,2,1,3,1,1,2,9,4,3,3,2,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,3,10,4,1,4,4,3,2,3,3,4,1,2,2,1,1,2,87,373,4,4,2,2,1,1,2,2,13,1,1,2,1,3,1,3,2,2,4,6,3,3,2,1,1,3,1,5,0,0,1,0,4,6,6,32
1,87,374,1,3,5,2,3,1,1,4,4,13,9,3,4,8,1,1,1,1,1,1,1,2,1,3,3,2,13,4,4,1,1,1,3,3,3,1,3,3,3,3,2,2,2,4,2,3,3,4,2,3,3,3,3,5,3,1,3,1,1,1,1,1,2,87,374,2,4,4,2,2,1,1,3,4,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,3,6,11,3,0,2,6,7,24
1,87,375,1,3,1,1,1,1,1,4,4,13,5,10,4,10,2,1,1,1,4,1,2,2,1,2,2,1,4,4,4,1,3,1,1,1,2,1,2,1,2,4,3,1,1,2,2,1,1,1,4,2,2,1,1,1,1,2,2,1,2,2,1,1,2,87,375,1,4,1,1,1,1,1,1,4,1,2,1,0,2,1,2,1,3,4,1,1,2,1,3,1,1,1,0,0,0,0,0,4,6,7,27
1,87,376,1,5,1,1,1,4,1,4,4,9,9,8,4,3,3,4,1,2,1,4,2,1,1,2,1,1,9,4,6,1,2,2,2,1,3,3,2,2,2,1,1,1,1,1,1,1,2,3,2,3,5,5,4,2,3,3,2,1,1,1,2,1,2,87,376,1,4,2,1,1,2,3,3,2,0,0,0,1,1,0,5,1,3,2,5,5,2,3,1,1,3,1,2,3,5,3,0,4,8,1,33
1,87,377,1,4,1,1,1,3,1,4,4,10,8,5,4,10,2,3,3,3,1,2,2,2,2,5,5,1,14,4,2,3,1,2,3,4,3,3,3,2,3,3,1,2,2,2,2,3,4,3,3,1,5,5,5,2,1,2,4,1,1,1,1,1,2,87,377,1,4,5,1,1,2,2,2,5,2,2,2,2,5,4,3,2,3,3,3,3,2,2,2,1,3,1,6,0,0,1,0,4,8,3,32
1,87,378,1,2,1,1,1,5,1,4,4,9,8,2,4,5,1,2,1,2,3,2,2,2,1,2,2,1,9,4,2,2,3,2,3,4,3,2,2,2,2,1,2,2,2,2,4,2,3,2,4,1,2,4,1,1,3,3,3,1,1,1,2,1,2,87,378,1,4,1,1,1,1,2,3,11,2,2,2,2,5,0,2,1,3,3,3,1,1,2,2,1,3,1,3,5,7,3,0,3,2,5,11
1,87,379,1,2,1,1,1,5,1,4,4,9,4,2,4,3,2,4,1,2,2,3,2,2,2,2,2,3,9,4,2,3,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,4,3,4,1,2,4,2,2,1,1,3,1,1,2,1,1,2,87,379,1,4,4,1,2,1,1,3,2,2,1,2,1,2,1,4,1,3,3,4,3,1,2,1,1,3,1,3,5,11,3,0,2,2,5,4
1,87,380,1,4,1,1,1,5,1,4,4,9,7,9,4,1,2,5,1,2,1,3,2,1,3,5,3,2,9,4,0,3,3,4,2,4,3,3,3,2,3,3,4,1,1,2,4,1,4,2,2,1,3,5,4,2,2,4,2,1,1,1,2,2,2,87,380,1,2,1,1,1,3,4,3,3,2,2,2,2,5,4,2,2,3,3,5,2,2,3,6,3,3,1,11,0,0,1,0,5,1,1,46
1,87,381,1,9,4,2,0,1,1,4,4,9,10,7,1,1,3,3,1,2,2,2,2,1,2,1,2,2,9,4,2,3,4,2,2,3,3,3,3,2,3,4,2,2,1,2,1,3,3,4,3,1,4,4,1,5,3,4,2,1,1,1,2,1,2,87,381,1,5,1,1,1,1,2,1,5,2,1,1,2,2,1,1,1,2,3,6,2,1,2,1,1,3,1,6,7,0,2,0,4,2,2,71
1,87,382,1,1,1,1,1,3,1,4,4,2,7,8,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,4,2,2,3,2,2,2,2,2,3,2,1,1,2,2,3,3,2,4,3,5,5,5,5,3,4,4,1,2,2,3,1,2,87,382,4,3,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,3,5,3,2,2,2,1,3,1,2,3,6,3,0,4,6,7,32
1,87,383,1,3,1,1,1,4,1,4,4,9,10,8,4,10,3,5,1,2,1,4,2,1,4,3,4,3,9,4,2,3,3,2,3,2,3,1,3,3,3,2,1,1,1,1,1,1,3,5,2,1,2,3,1,2,3,3,2,2,1,1,2,1,2,87,383,1,4,1,1,1,4,5,1,9,2,2,2,2,5,4,4,1,1,4,6,4,2,3,5,1,3,1,2,3,7,3,6,6,6,8,3
1,87,384,1,3,1,1,1,1,1,4,4,9,7,2,6,9,1,1,1,2,4,1,1,2,1,2,2,1,9,4,6,3,3,1,1,3,1,1,2,2,2,3,1,1,1,1,1,3,2,2,4,2,1,5,1,1,1,1,3,2,1,1,2,2,2,87,384,4,4,0,1,1,1,2,3,1,1,0,1,2,2,1,5,1,1,1,6,5,2,2,1,1,1,1,2,6,10,3,0,3,6,8,67
1,87,385,1,2,1,1,1,3,1,4,4,9,8,9,4,1,1,4,1,2,1,3,1,3,3,1,3,3,9,1,2,3,1,1,3,4,3,1,1,1,2,3,1,1,1,1,1,2,3,2,4,3,1,2,1,1,3,1,2,2,2,1,1,2,2,87,385,3,4,1,1,2,1,3,3,9,2,1,2,2,1,1,1,1,3,3,3,2,1,1,2,1,3,1,2,7,11,3,8,4,2,1,27
1,87,386,1,9,4,3,3,5,1,4,4,9,8,9,4,1,3,5,1,2,1,3,2,2,1,1,1,2,4,4,1,2,4,2,4,2,3,2,2,2,2,3,1,2,1,2,2,1,2,3,4,3,2,5,3,2,3,4,2,2,3,1,1,1,2,87,386,2,5,1,2,1,1,1,4,3,2,1,1,2,2,1,2,1,2,3,5,2,1,2,5,1,3,1,2,3,6,3,0,1,6,6,1
1,87,387,1,2,1,1,1,5,1,4,4,9,8,5,1,1,2,4,1,2,3,4,3,1,3,2,2,2,9,4,2,3,2,1,3,2,1,2,0,2,2,2,2,1,1,1,1,2,3,2,3,3,2,2,2,3,3,2,3,2,1,1,1,2,2,87,387,2,3,1,1,1,1,2,3,2,1,1,1,1,4,1,3,1,2,4,4,2,1,2,3,1,3,1,1,7,9,3,7,3,6,6,28
1,87,388,1,2,1,1,1,4,1,4,4,3,7,9,1,10,1,4,1,2,1,4,1,3,4,4,3,3,3,4,2,3,1,1,4,3,3,2,3,2,2,3,2,1,4,2,2,1,1,1,4,1,5,5,5,5,3,4,3,2,1,2,2,1,2,87,388,1,5,1,1,1,3,5,1,13,2,1,2,1,2,2,3,1,1,3,1,1,1,5,7,3,3,1,2,5,9,4,0,6,6,6,2
1,87,389,1,2,1,1,1,5,1,4,4,4,7,5,3,11,1,2,3,2,4,3,1,2,2,1,1,3,4,4,2,3,1,1,3,4,1,4,2,3,2,3,1,1,1,2,5,1,3,2,4,1,1,4,2,3,3,1,3,2,2,1,1,2,2,87,389,2,3,4,2,2,4,5,1,13,1,1,1,1,4,1,5,1,2,3,5,2,1,1,2,1,3,1,3,6,10,3,8,6,6,6,5
1,87,390,1,3,1,1,1,4,1,4,4,11,10,3,4,8,2,2,1,2,2,3,2,2,2,2,1,2,1,4,2,3,4,2,1,3,3,2,2,2,2,2,2,1,2,2,2,2,4,2,4,1,5,4,2,3,2,2,2,2,1,2,1,1,2,87,390,4,4,1,1,2,1,2,3,1,2,2,2,2,5,4,2,1,2,4,3,2,2,2,1,1,3,1,2,5,11,3,0,3,6,6,11
1,87,391,1,3,1,1,1,5,1,4,4,9,10,10,9,11,2,2,1,3,3,3,3,2,2,2,1,2,4,4,6,3,4,2,2,3,2,2,1,1,2,3,2,2,4,2,2,1,2,2,4,3,2,1,1,2,3,2,3,2,1,1,2,1,2,87,391,4,4,0,0,0,0,4,3,11,1,1,0,1,3,2,2,2,2,3,1,1,2,2,2,1,3,1,5,8,10,3,0,4,6,7,54
1,87,392,1,2,1,1,1,4,1,4,4,9,7,8,1,10,1,3,1,2,1,3,2,3,1,5,1,1,9,4,2,2,4,2,3,1,3,4,3,2,2,1,1,1,2,2,1,1,1,1,4,3,3,5,2,5,3,3,4,2,1,1,1,1,2,87,392,3,4,1,1,1,1,2,3,9,2,2,1,1,2,1,3,1,3,3,5,3,1,2,6,1,3,1,5,7,11,3,7,3,6,7,7
1,87,393,1,10,4,3,3,5,1,4,4,13,4,8,4,10,3,5,1,2,1,4,2,1,3,2,1,2,9,4,6,3,2,1,3,3,3,2,2,2,3,3,1,1,1,1,1,2,3,5,4,1,3,3,1,2,1,3,2,2,1,1,2,2,2,87,393,1,5,1,1,1,2,4,3,3,1,1,1,1,4,2,4,2,2,2,6,1,1,2,7,1,3,1,4,7,10,4,6,4,6,7,10
1,87,394,1,3,1,1,1,5,2,4,4,3,8,1,4,8,3,5,1,2,4,4,1,1,4,4,4,3,9,4,2,3,1,1,3,1,3,4,3,3,3,1,1,1,1,1,1,1,3,4,2,1,3,4,3,2,3,3,2,2,2,1,1,2,2,87,394,3,3,1,1,1,2,1,3,1,2,1,1,1,3,1,1,1,2,2,6,2,1,1,2,1,3,1,1,3,5,3,8,3,6,7,1
1,87,395,1,2,1,1,1,4,1,4,4,3,3,8,4,8,3,5,1,2,1,3,2,1,1,1,1,3,9,4,2,1,1,5,3,1,3,3,3,2,2,1,1,2,1,1,2,3,3,4,4,1,2,4,4,3,3,3,1,2,1,1,1,2,2,87,395,1,4,1,1,2,3,4,1,13,2,1,1,1,3,1,1,2,2,3,3,2,3,3,2,1,3,1,1,5,9,5,7,5,6,7,31
1,87,396,1,9,4,0,2,2,1,4,4,11,10,9,6,5,2,4,3,2,1,3,2,1,3,2,2,4,14,4,6,3,4,2,2,1,3,2,3,3,3,2,2,1,1,2,1,3,3,4,2,3,2,2,2,5,4,4,4,2,2,2,2,2,2,87,396,4,5,3,1,1,2,4,2,7,2,2,2,2,5,4,1,1,3,4,5,3,2,2,7,1,3,1,1,4,5,3,0,4,8,3,41
1,87,397,1,3,1,1,1,5,1,4,4,9,7,2,4,8,2,4,1,2,1,4,2,1,3,2,2,1,9,4,2,3,2,2,3,1,3,4,3,3,3,2,2,1,5,1,4,2,2,9,2,2,2,4,2,3,3,3,1,2,1,1,1,2,2,87,397,2,3,2,1,1,1,2,2,2,0,1,0,0,1,1,1,1,2,2,1,1,1,1,5,3,3,1,5,6,7,3,7,4,2,5,65
1,87,398,1,9,4,2,3,5,1,4,4,10,8,9,4,10,3,5,1,2,1,4,3,1,2,2,2,3,9,4,2,3,1,2,3,3,3,4,3,2,2,3,2,1,2,2,2,2,2,3,3,1,2,4,2,2,3,4,4,2,2,1,1,1,2,87,398,2,5,1,1,1,2,2,3,2,0,1,0,0,1,2,3,1,2,3,6,2,1,2,5,1,3,1,2,3,6,3,7,4,1,11,6
1,87,399,1,5,4,3,3,5,1,4,4,3,8,1,4,1,3,4,1,2,2,4,3,2,2,1,2,3,1,4,2,3,4,5,4,1,3,3,2,1,2,1,1,4,1,1,1,3,2,3,1,3,3,3,3,5,4,4,1,2,1,2,2,2,2,87,399,1,5,1,1,1,1,5,1,7,2,2,2,2,5,4,1,2,3,4,2,1,3,4,5,3,3,3,3,6,8,3,5,5,1,1,23
1,87,400,1,4,1,1,1,5,1,4,4,9,10,5,4,1,2,3,1,2,1,3,3,3,3,5,5,3,9,4,6,2,3,2,3,3,4,2,1,2,2,3,2,2,2,1,1,0,3,3,4,1,1,4,5,2,3,2,3,2,2,1,2,1,2,87,400,2,3,1,1,4,1,2,3,1,2,1,1,1,3,1,3,1,3,3,5,3,1,2,5,3,3,1,3,6,7,3,8,3,1,1,4
1,87,401,1,4,5,2,3,1,1,4,4,2,3,9,4,1,1,4,1,2,2,3,1,2,1,1,2,2,2,4,4,3,2,2,3,2,3,3,2,2,3,3,2,2,2,2,2,1,3,2,4,1,1,4,2,2,3,3,1,2,1,1,1,2,2,87,401,1,4,1,1,4,1,2,3,7,1,2,0,0,1,1,2,1,1,1,1,2,1,2,2,1,3,1,2,5,10,3,7,3,1,1,60
1,87,402,1,1,1,1,1,5,1,4,4,9,3,5,4,8,3,5,1,2,1,4,1,3,1,2,2,1,9,4,2,3,4,3,3,2,3,3,3,2,2,2,2,2,1,1,2,1,4,3,3,3,1,5,2,2,3,3,1,2,1,1,2,2,2,87,402,1,3,1,1,1,2,3,2,4,0,1,1,1,3,1,1,1,2,3,2,1,1,2,2,3,3,1,2,5,7,3,6,4,2,2,29
1,87,403,1,11,2,2,3,5,1,4,4,10,8,9,4,10,2,5,1,2,1,4,3,1,4,2,1,2,9,4,6,3,4,3,2,1,3,4,2,2,2,2,2,1,2,2,2,2,4,6,3,1,2,3,2,3,2,3,2,2,2,1,2,2,2,87,403,2,5,6,1,1,2,3,3,9,1,1,2,1,3,1,3,2,2,3,3,4,2,3,5,1,3,1,1,6,11,3,8,4,2,2,12
1,87,404,1,2,1,1,1,5,1,4,4,9,10,4,3,1,1,1,2,2,2,1,1,2,1,1,1,1,4,4,2,1,3,1,1,2,2,2,1,1,1,3,1,1,3,1,1,1,2,1,3,2,1,4,2,2,1,1,3,2,1,1,1,1,2,87,404,2,4,3,2,2,1,2,3,10,2,1,2,1,2,1,4,1,3,3,4,2,1,1,2,1,3,1,1,6,11,3,7,3,2,2,55
1,87,405,1,3,1,1,1,3,1,4,4,4,7,4,3,2,2,4,1,3,2,1,2,2,4,1,1,1,4,4,2,3,2,1,2,3,2,2,1,2,2,2,1,1,1,1,1,1,3,2,4,1,3,4,2,1,2,2,3,2,2,2,1,2,2,87,405,2,4,1,1,4,0,4,3,5,1,1,2,2,2,1,2,1,1,2,2,2,2,1,3,1,3,1,5,6,10,3,0,4,2,2,30
1,87,406,1,9,4,3,3,4,1,4,4,9,8,2,4,1,2,2,1,2,2,3,2,3,3,2,2,2,9,4,5,3,2,2,2,2,3,2,2,1,3,2,2,2,4,1,1,3,4,3,4,1,3,4,2,3,3,2,3,2,1,1,2,1,2,87,406,1,5,1,2,2,1,2,1,5,2,1,2,2,1,1,1,1,2,3,2,2,1,2,5,3,3,1,1,5,11,3,6,4,2,2,60
1,87,407,1,3,2,1,1,5,1,4,4,9,8,4,6,1,1,3,1,1,4,1,1,2,1,1,1,1,9,2,6,1,3,1,1,3,2,1,1,1,1,4,1,1,2,1,1,2,1,3,4,2,4,4,2,5,3,4,4,2,1,1,2,1,2,87,407,2,2,3,2,4,1,2,3,11,2,1,1,2,2,1,2,1,3,4,3,2,1,2,5,1,3,1,2,6,7,3,0,3,2,2,5
1,87,408,1,4,1,1,1,5,2,4,4,3,8,6,1,1,2,4,1,2,3,3,3,3,3,1,2,4,9,4,2,3,1,2,3,3,1,2,2,1,2,1,1,1,1,1,1,2,1,3,4,1,2,5,4,3,4,2,4,2,1,1,1,2,2,87,408,2,4,1,2,1,1,2,3,1,1,1,1,1,4,1,2,1,2,3,3,2,2,2,5,1,3,1,4,5,8,3,7,3,2,5,37
1,87,409,1,0,1,1,1,4,1,4,4,4,4,3,2,1,2,2,2,1,1,3,2,1,1,1,1,1,4,2,5,1,3,1,1,1,3,2,2,2,2,1,1,1,1,1,2,3,3,2,3,1,2,3,3,2,3,3,2,2,1,1,2,2,2,87,409,1,4,1,1,1,1,2,2,3,1,1,1,1,4,1,2,1,1,1,2,2,3,3,1,1,1,1,1,3,5,3,6,4,2,5,28
1,87,410,1,10,4,2,3,5,1,4,4,9,10,9,4,13,3,2,1,2,1,4,2,1,1,1,1,3,9,4,2,3,1,1,3,1,3,3,3,3,3,4,1,2,2,2,2,3,4,4,1,1,5,5,4,3,3,2,2,2,1,1,2,2,2,87,410,2,5,1,1,1,1,2,3,5,1,1,1,1,4,2,4,1,2,1,6,3,1,2,1,1,3,1,7,0,0,1,0,3,2,5,64
1,87,411,1,3,1,1,1,5,1,4,4,0,8,5,3,11,2,5,1,2,1,3,2,2,1,1,2,1,4,4,6,3,4,2,3,1,3,4,2,2,2,3,1,1,1,1,4,1,4,10,4,3,3,4,3,5,3,4,4,2,1,2,2,2,2,87,411,3,4,1,1,1,4,5,1,5,1,1,2,2,2,1,2,1,2,3,3,1,1,1,2,1,3,1,1,3,5,3,5,6,6,7,22
1,87,412,1,3,1,1,1,5,1,4,4,10,8,9,5,12,2,4,1,2,1,3,1,1,2,2,2,2,9,4,5,1,3,1,3,1,3,2,1,2,2,2,1,1,2,1,1,2,3,2,4,2,2,3,1,1,3,3,3,2,1,2,2,2,2,87,412,1,3,2,1,1,1,1,3,3,2,2,1,1,2,1,4,1,2,4,3,2,1,1,2,1,3,1,2,5,10,3,5,2,6,8,8
1,87,413,1,4,4,2,3,5,1,4,4,10,8,9,7,1,2,4,1,3,3,5,2,2,2,2,2,4,9,4,6,1,4,3,1,2,4,2,2,2,2,1,2,1,3,2,2,3,4,3,1,2,2,3,3,2,3,3,4,2,2,1,1,1,2,87,413,2,4,1,1,1,1,2,4,7,2,1,2,2,1,4,3,1,2,3,3,2,2,3,2,1,3,2,3,5,9,3,7,1,6,8,40
1,87,414,2,4,1,2,1,4,1,4,9,1,10,9,4,5,1,3,1,3,2,2,2,2,1,1,2,2,9,4,2,3,2,2,2,3,4,1,3,2,2,3,1,1,2,2,1,2,4,3,4,3,5,5,5,2,4,4,2,1,1,1,1,1,2,87,414,4,5,4,2,1,1,1,3,4,2,2,2,2,5,4,1,2,2,2,2,6,1,2,2,1,1,1,2,5,11,3,0,2,5,1,10
1,87,415,2,6,1,1,1,4,1,4,9,9,7,3,8,1,1,2,2,3,2,2,1,2,2,2,2,1,9,4,2,1,3,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,4,1,2,2,2,2,3,2,2,2,1,1,1,2,2,87,415,4,4,2,1,1,3,4,3,13,1,1,1,1,4,1,3,1,1,3,4,3,3,4,5,1,3,1,1,2,0,2,7,5,9,3,61
1,87,416,2,2,1,1,1,5,1,4,9,9,7,1,3,1,2,2,3,3,4,4,1,2,1,1,2,3,9,4,6,1,3,1,3,1,4,2,2,2,2,2,2,1,1,1,1,1,1,3,4,1,1,5,5,2,2,2,2,2,2,1,2,1,2,87,416,2,2,4,0,4,4,5,4,7,2,2,1,1,2,1,4,1,2,4,5,4,2,3,1,1,3,1,1,9,11,5,8,4,9,2,29
