CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35I.,Q.35J.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.64.,V.66.,V.67.,V.68.,V.69.,V.70.
1,100,388,4,2,4,11,2,4,20,1,1,2,1,2,1,2,1,2,3,3,3,3,2,1,2,2,1,1,2,2,3,2,2,1,1,3,2,0,2,2,4,3,2,3,3,2,4,1,1,3,3,1,1,1,1,1,1,1,3,3,2,3,3,3,2,2,2,2,2,100,388,4,2,3,2,2,2,2,1,1,2,2,3,4,3,2,4,4,4,2,2,1,1,2,3,1,1,5,5,5,5,1,2,2,1,6,2,2,1,2,2,1,2,2,3,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,10,10,7,4,22
1,100,389,4,2,4,9,4,4,6,1,2,4,2,1,1,2,2,1,2,1,3,1,3,2,2,1,8,2,2,2,3,2,2,2,2,6,2,4,4,4,4,3,4,3,2,3,4,1,1,1,3,1,1,1,1,1,2,5,2,2,3,2,3,3,3,3,2,2,2,100,389,4,3,3,2,1,2,3,2,2,4,4,3,4,4,3,4,4,4,2,1,1,1,1,3,2,3,2,3,1,1,1,4,4,1,4,2,2,1,1,2,2,2,2,1,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,10,11,8,13,66
1,100,390,4,2,4,9,12,2,29,1,2,2,2,1,2,2,1,2,3,2,2,2,1,3,2,1,8,3,2,4,3,2,3,2,1,3,3,4,4,4,4,3,4,3,3,3,2,3,1,0,3,0,1,1,3,1,1,5,1,1,2,2,3,3,2,2,2,2,2,100,390,4,3,2,3,1,2,2,1,2,4,4,4,4,4,2,4,4,2,2,2,1,1,3,3,2,3,3,1,5,5,2,3,3,1,6,2,2,2,2,1,1,2,2,2,4,4,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,10,8,6,4,81
1,100,391,4,3,4,3,6,2,4,1,3,4,3,4,4,2,2,1,2,1,4,1,2,1,2,2,8,1,3,4,3,2,3,1,0,3,2,2,2,2,4,3,3,2,1,5,4,1,1,3,3,1,1,1,2,1,0,5,1,1,2,1,1,2,3,2,2,1,2,100,391,4,1,3,1,1,3,2,2,2,3,2,3,4,4,3,4,4,4,2,2,1,1,1,3,1,3,2,1,2,1,1,2,3,1,9,2,2,1,0,0,1,2,3,3,4,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,8,5,3,13,78
1,100,392,4,2,4,9,6,4,2,1,4,5,3,5,2,1,2,2,2,1,3,4,1,2,2,2,8,0,3,2,3,1,2,1,1,1,1,1,2,4,3,3,4,3,2,5,4,1,1,3,3,3,1,1,3,1,1,5,3,1,3,3,3,4,3,2,2,2,2,100,392,4,1,3,2,1,1,3,1,1,4,3,4,4,4,2,4,4,4,2,2,3,2,1,1,1,3,5,1,5,1,5,2,2,1,4,2,2,1,2,1,1,0,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,6,15,10,12,40
1,100,393,4,1,4,4,4,2,12,1,4,2,3,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,3,1,2,2,1,1,2,3,3,3,3,1,2,2,2,1,3,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,1,2,100,393,4,3,2,3,3,3,2,1,3,2,4,2,4,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,5,5,1,1,9,2,1,1,0,2,3,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,8,4,8,18
1,100,394,4,1,4,11,9,4,3,2,4,3,1,3,1,2,1,1,1,1,4,2,1,1,1,1,9,1,1,2,2,1,2,1,1,1,2,1,3,3,3,1,4,3,2,5,2,1,1,2,3,1,1,1,3,1,1,1,3,1,3,3,2,4,3,2,3,2,2,100,394,4,3,3,3,3,3,1,3,2,4,4,4,1,4,4,4,4,3,2,2,1,1,2,1,3,1,1,1,1,1,1,3,5,1,1,0,2,1,1,2,1,2,1,1,4,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,14,13,9,9,96
1,100,395,4,3,4,11,1,2,25,1,1,7,0,0,1,2,2,1,1,1,1,1,1,2,1,2,0,2,2,4,3,2,2,1,1,3,2,3,3,2,3,3,4,3,2,2,4,1,1,1,3,1,1,1,3,1,1,1,3,1,2,2,2,3,2,2,2,2,2,100,395,4,3,2,2,1,2,2,1,2,2,4,2,2,4,4,4,4,4,2,2,1,2,2,2,1,3,1,1,1,1,1,2,1,1,9,2,2,1,2,2,1,2,1,4,4,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,9,8,5,7,41
1,100,396,4,2,4,2,1,3,14,1,2,1,1,1,1,2,2,2,2,3,4,2,1,1,2,2,8,2,3,2,3,1,3,1,1,2,2,1,3,2,3,1,4,3,2,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,2,2,2,3,3,2,2,2,2,100,396,4,3,3,3,3,3,2,1,4,2,4,2,3,4,2,4,4,2,2,2,0,2,1,2,1,2,1,1,5,1,1,4,2,1,5,2,2,2,0,2,1,2,1,1,4,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,14,9,6,6,25
1,100,397,4,2,4,9,12,4,3,1,4,4,1,4,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,4,9,2,2,1,1,3,2,1,1,1,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,1,3,2,2,0,2,2,100,397,4,2,1,1,2,2,3,1,1,2,2,2,2,4,2,4,2,0,2,1,1,1,3,2,1,1,2,2,1,1,1,4,1,1,6,2,2,0,0,2,1,2,2,4,4,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,4,7,4,9,10
1,100,398,4,4,4,10,2,2,5,1,3,1,3,1,2,2,1,1,2,3,4,3,2,1,2,1,8,1,2,4,3,2,2,1,1,3,2,2,2,2,3,1,4,2,2,2,4,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,2,3,2,2,2,2,2,100,398,4,2,2,0,1,2,2,2,2,2,4,2,4,4,1,4,4,4,2,2,1,2,3,3,3,2,2,1,5,5,1,5,2,4,9,2,2,1,1,2,1,2,2,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,8,6,3,8,63
1,100,399,4,2,4,4,6,4,5,1,3,5,3,4,2,2,2,1,0,3,2,3,2,1,2,2,8,0,3,1,3,2,2,2,1,3,2,2,2,2,3,3,4,3,3,2,4,1,1,3,3,1,1,1,3,1,1,5,1,1,2,2,3,3,3,2,2,2,2,100,399,4,1,0,1,0,2,3,3,3,4,2,4,2,4,4,4,4,4,2,2,1,2,1,3,1,1,2,1,1,2,2,4,2,1,6,2,2,1,2,2,1,2,2,4,4,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,6,10,7,12,80
1,100,400,4,4,4,9,2,2,5,1,3,1,3,7,1,2,1,1,1,3,2,3,1,1,2,1,8,2,2,1,3,2,2,1,1,3,2,4,4,4,3,3,4,3,3,2,4,1,1,1,1,1,1,1,2,1,2,1,3,3,2,2,1,2,3,2,2,2,2,100,400,4,2,3,2,3,3,2,1,2,3,4,4,4,4,4,4,4,4,2,2,1,2,3,3,1,2,5,1,5,5,1,5,3,1,8,2,2,2,2,2,1,2,1,2,4,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,12,7,4,8,80
1,100,401,4,2,4,13,10,2,30,1,3,2,3,3,2,2,2,2,1,3,3,1,1,1,2,2,4,1,2,2,3,1,2,1,1,3,3,3,2,2,3,2,4,3,3,3,2,1,1,3,3,1,1,1,2,1,1,2,3,3,2,2,1,3,2,1,1,2,2,100,401,4,3,2,1,2,1,3,3,2,2,2,4,1,4,1,4,4,1,2,2,1,2,1,3,1,1,5,2,1,3,1,2,2,1,10,2,2,1,2,2,1,2,2,3,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,8,4,14,59
1,100,402,4,5,4,10,12,2,11,1,2,1,0,2,2,2,2,2,3,1,2,4,1,1,2,2,8,1,3,4,6,2,3,1,1,3,2,3,3,3,3,3,4,3,3,5,2,1,1,3,3,1,1,1,3,1,1,5,1,1,2,2,1,3,3,2,2,2,2,100,402,4,3,3,3,2,2,3,6,2,4,4,4,4,4,4,4,4,4,2,0,3,2,1,3,1,3,5,5,5,5,3,5,3,1,9,2,2,1,2,2,1,1,2,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,11,7,5,8,21
1,100,403,4,2,4,3,4,4,27,0,4,2,3,7,2,2,2,1,2,1,2,1,1,1,0,0,0,2,2,2,3,2,2,1,1,2,1,1,3,3,3,3,4,2,2,5,1,0,0,0,0,0,0,0,0,1,1,1,3,3,0,2,2,2,0,3,3,2,2,100,403,4,2,2,2,3,0,3,6,1,2,2,2,3,0,1,4,0,0,1,2,3,1,3,3,2,2,3,5,5,0,1,5,1,1,0,2,2,0,0,0,0,3,2,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,9,5,2,2,86
1,100,404,4,1,4,9,9,4,4,1,3,4,1,3,1,3,1,2,1,2,3,1,3,1,2,1,8,1,2,2,3,2,2,1,2,3,3,2,3,3,3,1,4,3,2,3,3,1,1,2,2,1,1,1,2,1,2,1,3,1,1,1,2,3,2,2,2,1,2,100,404,4,2,3,2,1,2,1,1,2,2,3,3,2,4,3,4,4,3,2,2,1,1,1,3,1,3,1,1,5,2,1,4,3,3,2,2,2,2,1,2,2,2,2,4,4,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,10,5,3,9,80
1,100,405,4,4,4,11,3,3,21,1,4,4,1,3,2,2,2,2,1,0,3,3,2,2,2,1,8,2,3,4,3,2,2,2,1,3,2,2,2,3,3,1,4,3,2,3,4,1,1,3,0,1,1,1,3,1,2,1,1,0,1,3,2,3,2,2,3,2,2,100,405,4,3,3,3,2,1,3,1,4,4,4,4,4,4,2,0,0,4,2,2,1,1,3,3,2,3,5,5,5,5,1,4,2,1,10,2,2,0,0,1,3,2,2,3,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0,9,8,5,10,41
1,100,406,4,2,4,11,4,4,10,1,1,2,3,0,4,2,2,2,2,3,4,1,2,0,2,2,1,1,0,4,9,2,3,2,2,3,2,2,2,2,3,3,4,3,3,2,1,1,1,3,3,1,1,1,3,1,1,5,3,3,2,2,2,3,2,2,2,2,2,100,406,4,3,3,1,3,1,3,2,2,2,4,3,4,4,2,2,4,2,2,2,1,2,3,3,1,2,2,2,2,5,5,4,4,1,10,2,2,2,0,0,3,3,3,3,4,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,9,7,5,1,18
1,100,407,4,1,4,8,6,4,4,1,3,4,3,3,1,3,3,2,2,1,3,3,1,2,2,2,9,1,2,1,9,3,2,1,1,1,2,2,2,2,3,3,3,2,2,2,3,1,1,1,1,1,1,1,3,1,1,5,1,1,2,1,1,3,2,3,2,2,2,100,407,4,2,3,3,0,3,2,2,1,3,3,2,4,4,1,4,4,2,2,2,1,1,3,3,3,3,1,1,1,2,1,3,3,1,3,2,2,1,1,2,1,2,1,3,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,13,4,3,13,9
1,100,408,4,6,4,8,3,2,24,1,2,2,3,1,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,1,3,2,2,2,1,2,2,2,2,2,3,1,1,3,3,2,4,1,1,1,1,1,1,1,1,1,1,5,3,1,2,1,1,4,3,2,2,2,2,100,408,4,0,0,0,0,2,2,1,2,4,4,4,4,4,4,4,4,1,2,2,1,1,1,3,1,3,1,5,1,1,5,1,3,4,9,2,2,1,2,2,3,2,1,3,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,9,8,5,14,39
1,100,409,4,2,4,10,4,4,3,1,4,4,1,4,1,2,3,1,1,3,4,1,1,1,2,2,0,2,3,2,3,2,3,1,1,3,2,2,2,2,3,1,2,3,3,2,1,1,1,2,2,1,1,1,0,1,1,5,1,1,2,2,2,3,2,2,2,2,2,100,409,4,3,3,2,1,2,3,6,4,3,4,2,4,2,2,2,4,4,2,2,1,2,3,3,3,3,2,1,2,2,1,4,1,1,4,2,2,1,1,2,2,3,1,4,4,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,9,7,5,11,68
1,100,410,4,2,4,7,2,5,12,1,1,4,1,4,1,2,2,1,2,3,2,4,1,1,2,1,1,0,2,4,3,2,2,2,2,0,2,1,2,2,3,1,4,3,2,1,4,1,1,1,3,1,1,1,1,1,1,1,1,3,1,2,3,3,2,2,2,2,2,100,410,4,3,3,2,2,2,3,6,4,3,4,4,2,4,4,4,4,3,2,1,3,1,1,3,3,3,5,1,1,1,1,5,4,1,7,2,2,1,0,2,1,2,3,1,4,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,0,10,8,5,9,91
1,100,411,4,2,4,11,3,3,20,1,3,2,1,2,2,2,1,2,2,1,3,4,1,1,2,2,1,2,1,0,3,2,2,1,1,3,3,2,2,2,3,3,0,3,3,2,1,1,1,1,1,1,1,1,3,1,1,5,3,3,2,2,1,3,3,3,2,2,2,100,411,4,2,3,3,2,1,3,1,2,2,4,3,2,3,2,4,4,2,2,2,1,1,2,3,1,1,3,2,2,1,1,5,2,1,6,0,2,1,2,2,1,3,2,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,10,8,5,9,66
1,100,412,4,4,4,8,3,2,15,1,3,1,3,1,4,2,1,1,1,1,2,3,1,1,2,2,8,1,3,2,3,1,2,1,1,3,2,2,2,1,3,1,1,3,2,5,4,1,1,3,3,1,1,1,3,1,1,2,3,3,2,2,3,4,3,2,2,2,2,100,412,4,2,3,1,3,2,2,1,2,3,3,4,4,4,1,4,4,1,2,2,1,1,2,3,1,1,5,1,5,5,1,5,2,4,10,2,2,1,2,1,1,2,2,1,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,10,12,8,8,42
1,100,413,4,2,4,11,1,4,20,1,2,2,2,7,4,2,2,2,2,2,4,3,1,1,2,2,0,2,2,1,7,3,3,6,0,1,4,5,2,5,3,3,4,3,3,5,3,1,1,1,1,2,1,2,3,1,1,5,1,1,1,1,2,2,3,3,2,2,2,100,413,4,2,3,1,1,1,3,1,2,1,1,1,0,2,1,4,4,2,2,2,3,1,1,3,2,3,2,1,4,3,1,3,5,1,9,2,2,2,2,2,1,3,1,2,4,4,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,7,4,3,2,12
1,100,414,4,2,4,10,10,3,999,1,1,1,1,1,2,2,2,1,2,1,2,3,1,2,2,0,8,2,2,1,3,2,2,2,1,3,4,4,3,2,3,3,4,3,3,2,2,1,1,1,3,1,1,3,3,1,2,1,1,1,2,2,1,3,3,2,2,1,2,100,414,4,2,0,2,2,1,3,2,1,1,3,2,3,4,2,4,4,2,2,1,1,1,2,3,1,1,2,1,5,1,1,4,3,1,4,2,1,1,1,2,1,3,3,3,4,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,7,8,5,6,10
1,100,415,4,2,4,2,7,3,25,1,2,1,1,1,2,2,2,2,2,3,2,2,1,1,2,2,8,2,2,2,3,2,2,2,2,2,3,3,3,4,3,1,4,3,3,3,3,1,1,1,3,1,1,3,3,1,1,2,1,1,2,3,3,3,2,2,3,2,2,100,415,4,2,2,2,3,3,2,1,1,4,2,4,3,4,2,4,2,2,2,2,1,1,2,3,3,2,3,1,5,4,1,5,2,2,6,2,2,2,1,2,1,2,1,4,4,4,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,10,10,7,6,61
1,100,416,4,2,4,4,2,4,32,1,2,4,1,3,2,2,2,1,2,3,4,1,2,1,0,0,1,2,2,4,4,3,2,1,1,3,0,0,2,2,3,1,1,2,3,5,4,1,1,0,0,1,1,1,0,1,2,1,2,2,1,2,3,3,2,2,2,2,2,100,416,4,2,3,1,1,2,3,2,0,2,0,2,4,0,2,0,4,2,2,0,2,1,0,3,3,3,2,0,0,0,1,0,1,0,5,2,2,1,0,1,1,3,0,2,4,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,7,7,5,10,77
1,100,417,4,2,4,0,4,3,999,1,4,1,0,0,1,2,2,1,2,3,2,3,0,1,1,1,0,0,0,4,11,2,2,1,1,3,2,0,0,0,3,1,4,3,3,3,2,1,1,0,0,0,1,1,0,1,0,5,3,2,2,2,2,3,3,2,2,2,2,100,417,4,0,0,0,2,0,2,6,2,0,0,0,0,0,0,0,0,0,2,2,1,1,2,3,0,2,5,1,5,5,1,2,3,1,6,2,1,2,2,2,0,0,2,3,4,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,9,6,8,91
1,100,418,4,1,4,10,3,1,25,1,2,2,3,1,3,2,2,3,1,3,2,2,2,1,2,2,9,2,2,1,4,3,2,1,1,1,4,4,4,4,3,1,4,3,3,5,3,1,1,3,3,1,1,3,3,1,3,5,3,1,1,2,1,2,1,1,3,2,2,100,418,4,0,2,0,0,0,1,1,4,4,2,2,2,3,1,4,0,0,2,1,1,1,2,3,2,2,2,2,2,3,2,4,2,1,7,2,2,2,1,1,2,2,2,3,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,8,3,1,2,32
1,100,419,4,2,4,7,1,4,6,1,2,4,1,1,0,0,0,2,0,0,3,4,1,1,2,2,8,0,0,4,9,1,1,2,1,5,4,4,4,4,4,2,3,3,2,0,4,1,1,1,0,1,1,1,0,1,1,1,0,0,3,3,3,4,3,3,2,2,2,100,419,4,3,3,3,1,3,3,1,2,1,4,4,3,4,4,4,4,4,2,2,1,2,1,3,1,1,5,1,5,5,1,3,4,2,9,2,2,1,2,2,1,1,1,1,0,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,12,14,10,8,12
1,100,420,4,5,4,9,3,2,999,1,3,5,0,4,1,2,1,1,2,1,3,4,2,1,2,2,0,2,2,2,3,2,1,2,2,2,2,2,2,2,4,1,1,2,2,2,4,1,1,3,2,0,1,1,0,1,1,1,1,1,3,3,1,3,2,3,1,1,2,100,420,4,2,3,3,2,1,2,1,4,4,4,3,4,4,4,4,4,4,2,2,3,2,1,2,1,3,1,1,5,1,1,2,3,1,3,2,2,2,0,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,9,10,6,12,67
1,100,421,4,2,4,6,4,4,999,2,2,1,1,1,2,0,0,0,0,0,0,3,3,1,1,1,0,3,0,0,5,3,0,2,1,2,2,1,1,1,4,3,3,2,2,2,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,3,2,3,2,2,2,100,421,4,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,6,2,2,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,10,5,5,6,56
1,100,422,4,3,4,1,11,3,10,3,3,4,1,1,1,2,2,0,1,1,0,2,0,1,2,2,2,2,0,2,9,3,1,2,2,6,0,2,4,2,4,3,4,3,3,3,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,3,3,4,3,2,1,2,2,100,422,4,2,2,1,1,1,2,1,1,4,4,4,4,4,2,4,4,4,2,2,0,2,2,3,1,1,0,0,0,0,0,2,4,1,10,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,4,12,9,14,70
1,100,423,4,2,4,10,4,4,22,1,1,7,1,4,1,2,1,1,1,1,3,1,1,1,2,1,8,2,2,2,3,2,2,1,1,6,2,0,0,1,4,1,3,3,3,2,2,1,1,1,1,1,1,1,3,1,1,1,3,0,2,2,2,1,3,2,2,2,2,100,423,4,2,3,2,2,3,2,6,2,3,2,2,2,3,3,4,4,4,2,1,1,1,1,3,1,1,1,1,1,1,1,5,3,1,7,2,2,1,1,2,1,2,1,1,0,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,11,8,5,6,59
1,100,424,4,5,4,3,1,2,28,1,1,2,3,2,2,2,2,2,2,1,3,3,1,3,2,2,9,1,2,2,3,2,2,1,1,3,2,2,1,2,3,3,4,3,2,2,1,1,1,2,3,1,1,1,3,1,1,5,1,1,3,2,3,2,3,2,2,2,2,100,424,4,0,2,0,1,0,2,1,2,3,4,4,4,4,4,4,4,3,2,2,1,1,1,3,1,3,2,1,2,2,1,2,1,2,9,2,2,1,2,2,1,2,2,3,0,0,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,8,10,7,4,47
1,100,425,4,4,4,4,5,3,5,1,3,5,1,3,1,1,2,1,1,1,3,4,1,1,2,2,8,0,0,3,1,2,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,3,1,1,2,1,1,3,3,3,4,3,2,2,2,2,100,425,4,3,3,2,3,1,3,6,4,3,4,4,4,4,4,4,4,4,2,2,3,2,1,1,1,2,1,1,5,2,1,1,3,1,10,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,10,15,10,12,36
1,100,426,4,3,4,3,12,2,999,1,1,7,0,0,1,1,2,1,1,1,3,3,0,1,2,2,0,0,0,2,2,1,2,1,1,3,2,1,1,1,0,2,1,3,3,3,2,2,1,1,1,1,1,3,3,1,0,5,3,3,3,2,3,3,3,3,2,2,2,100,426,4,2,0,0,0,0,1,2,2,2,1,2,1,4,4,4,4,1,2,2,3,2,1,2,1,1,0,1,2,2,1,3,3,1,9,2,2,1,0,0,1,0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,11,13,8,7,87
1,100,427,4,2,4,0,1,2,23,1,1,2,0,1,1,2,0,4,1,2,1,2,1,3,2,1,1,3,1,2,1,1,3,1,1,1,4,4,4,5,0,1,3,3,1,4,2,1,1,2,2,1,1,1,3,1,1,4,1,1,3,3,3,4,3,2,2,1,2,100,427,4,3,3,3,2,3,1,1,4,4,4,4,4,4,4,4,4,2,2,2,3,1,1,3,2,1,1,1,4,4,5,3,4,3,8,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,14,13,10,5,9
1,100,428,4,2,4,11,10,2,21,2,2,1,3,1,1,2,2,0,2,3,2,1,3,1,0,0,8,2,2,2,3,2,2,1,1,1,2,2,1,2,0,3,4,3,3,2,3,1,1,2,3,2,1,3,3,1,2,5,1,1,2,1,2,3,3,2,1,1,2,100,428,4,3,1,2,1,1,2,1,2,2,4,4,4,4,1,4,4,1,2,2,3,1,3,3,1,2,1,1,2,1,1,2,3,1,9,2,2,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,5,8,5,6,70
1,100,429,4,5,4,9,6,2,3,1,3,4,3,0,2,3,2,2,1,2,2,1,0,1,2,2,1,2,2,1,2,2,2,1,1,1,4,4,4,2,0,3,4,3,3,2,4,1,1,3,3,1,1,1,3,1,1,5,3,1,2,1,2,3,3,3,2,2,2,100,429,4,2,1,2,1,2,2,6,3,2,2,2,4,4,4,4,4,4,2,2,1,1,1,3,2,2,1,1,5,3,1,3,3,2,8,2,2,1,1,0,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,8,7,5,13,7
1,100,430,4,1,4,8,12,3,999,1,4,5,3,5,4,2,2,2,2,3,4,2,1,1,2,0,0,0,0,4,9,3,2,1,1,0,2,2,5,5,0,3,4,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,2,2,100,430,4,1,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,3,3,1,4,2,3,6,2,2,1,0,2,1,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,12,39
1,100,431,4,2,4,9,2,4,2,1,4,5,3,1,4,2,1,0,0,3,4,3,1,1,2,0,0,0,0,4,6,2,3,6,0,3,4,4,0,0,0,3,3,3,3,2,0,3,1,3,3,1,1,1,1,1,1,1,0,0,2,2,3,4,3,2,3,2,2,100,431,4,3,3,3,3,2,2,2,4,4,4,4,2,2,4,4,4,4,2,2,3,2,3,3,3,3,5,2,5,0,0,3,4,1,3,2,2,1,1,0,0,3,2,4,4,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,12,10,8,6,19
1,100,432,4,0,4,4,4,4,999,1,4,0,0,0,3,3,0,2,2,1,0,6,2,0,2,0,8,0,0,1,0,2,2,0,0,0,3,4,0,3,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,3,2,2,2,2,2,100,432,4,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,2,0,0,1,0,1,4,1,1,0,2,2,0,0,0,1,3,3,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,7,4,2,2,3
1,100,433,4,4,4,9,1,2,23,1,3,1,3,1,1,2,1,2,2,3,2,1,3,2,2,1,8,2,2,2,3,2,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,433,4,3,3,2,2,1,2,1,2,4,4,4,4,4,2,4,4,4,2,2,1,1,1,3,1,2,5,1,5,5,1,5,4,2,7,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,7,2,0,6,33
1,100,434,4,2,4,9,2,4,23,1,1,7,0,0,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,4,11,2,2,2,2,3,3,4,4,4,2,3,3,3,2,2,4,1,1,3,3,1,1,1,1,1,2,1,1,1,2,3,2,3,3,3,2,2,2,100,434,4,3,3,2,2,2,3,6,3,2,4,4,4,4,4,4,3,2,2,2,1,1,1,2,1,2,2,1,1,5,1,4,3,1,7,2,2,2,1,1,3,2,2,3,2,0,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,11,11,7,7,25
