CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.8.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.24.,Q.25.,Q.26.,Q.27.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.57.,Q.58.,Q.59.,V.62.,V.63.,V.64.,V.65.,V.66.,V.67.
1,196,104,1,5,5,2,2,3,2,1,2,1,2,1,1,1,2,3,2,1,4,1,4,2,2,1,3,2,3,1,3,2,6,8,1,1,4,3,3,2,1,1,3,5,4,4,0,2,1,1,2,1,2,2,1,2,1,25
1,196,105,1,2,4,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,4,2,5,1,1,2,1,2,4,1,1,2,3,10,2,2,4,1,3,2,1,3,4,3,4,5,1,2,2,1,1,2,2,1,1,2,1,42
1,196,106,1,2,5,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,5,2,1,2,1,0,2,1,2,2,6,6,1,1,2,2,1,1,3,3,2,3,2,2,2,2,2,2,2,1,2,1,1,2,1,62
1,196,107,1,2,1,3,1,2,1,1,2,0,2,2,1,2,1,5,2,2,0,1,5,2,1,2,0,1,0,1,2,3,6,2,0,0,3,2,3,2,0,1,0,3,2,3,0,1,0,2,2,1,2,1,1,2,1,22
1,196,108,2,3,4,3,1,2,1,2,2,0,0,5,1,2,2,1,1,1,2,1,5,2,1,1,2,1,2,2,2,1,4,8,1,2,2,3,1,2,1,1,1,3,2,3,2,2,1,3,2,1,2,1,1,2,1,19
1,196,109,3,2,3,1,2,2,1,1,2,2,4,1,2,3,10,3,2,1,1,1,8,2,1,2,1,0,2,2,2,1,7,2,2,2,2,2,1,1,2,1,1,3,1,3,2,2,2,2,3,1,2,1,1,2,1,27
1,196,110,3,4,1,4,1,2,1,1,2,3,2,1,1,2,2,2,2,1,2,2,9,1,1,1,2,0,5,3,2,2,8,11,1,1,1,2,2,2,2,1,2,3,2,4,2,1,1,2,3,1,2,1,1,2,1,5
1,196,111,1,5,1,2,1,2,1,2,4,2,3,2,1,2,10,2,2,1,2,2,8,1,1,2,1,2,4,1,2,2,6,6,1,2,4,3,1,1,2,1,3,3,1,3,2,2,1,4,3,2,2,1,1,2,1,45
1,196,112,3,5,1,2,1,2,1,2,2,2,3,1,1,2,10,5,2,1,2,1,8,2,1,1,1,1,1,1,1,3,6,11,1,2,3,3,2,1,3,1,1,3,1,1,2,1,2,4,4,1,2,1,1,2,1,50
1,196,113,2,3,2,2,1,2,1,2,2,2,2,1,1,1,3,3,2,1,2,2,8,2,1,2,1,1,2,2,2,2,6,4,1,2,3,3,1,2,3,1,2,3,4,2,2,1,1,2,3,1,2,1,1,2,1,70
1,196,114,1,4,3,3,1,3,1,2,2,1,3,2,1,1,3,1,3,1,2,1,9,1,1,1,1,2,3,1,2,1,6,8,1,2,2,3,3,2,3,1,2,3,2,4,2,2,1,2,3,1,2,1,1,2,1,64
1,196,115,1,5,1,4,1,2,1,2,2,2,2,1,1,1,1,4,1,1,4,2,4,2,1,2,1,2,3,1,3,3,6,8,2,2,2,2,2,2,2,1,4,3,2,3,2,2,1,3,2,2,2,1,1,2,1,58
1,196,116,3,2,4,1,1,2,1,1,2,1,1,1,1,1,4,1,3,1,3,1,9,2,1,1,2,2,2,1,2,1,6,9,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,36
1,196,117,3,4,1,3,1,2,1,2,2,2,2,1,1,2,10,3,1,1,1,1,9,2,1,2,3,1,1,2,2,1,6,10,0,1,2,4,1,2,1,1,1,1,1,4,2,1,2,2,3,1,2,1,1,2,1,80
1,196,118,3,5,1,1,2,2,1,2,2,2,2,1,1,4,7,4,2,2,2,1,5,2,1,3,2,2,3,3,1,1,3,6,1,2,3,3,2,2,2,3,1,1,1,3,2,2,1,4,2,1,2,1,1,2,1,84
1,196,119,3,3,2,1,2,2,1,1,1,3,4,2,2,4,10,4,2,2,3,1,9,2,1,3,3,1,4,1,0,1,0,11,2,2,4,2,1,1,2,3,1,2,2,5,1,2,2,4,4,1,2,1,1,2,1,23
1,196,120,3,5,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,6,2,1,1,2,2,2,1,1,1,6,2,1,2,3,2,3,2,2,3,2,2,2,3,2,2,2,2,3,1,2,1,1,2,1,40
1,196,121,1,2,3,3,2,2,1,1,2,1,1,1,1,1,2,1,3,1,2,1,7,1,1,2,1,2,3,1,1,2,2,10,2,2,4,2,3,2,1,1,2,2,2,2,2,2,1,3,3,1,2,1,1,2,1,16
1,196,122,1,4,1,1,1,2,1,2,2,2,2,1,2,1,4,2,1,1,3,1,5,1,1,2,2,2,5,1,2,1,6,6,2,2,4,2,1,2,3,1,3,2,1,4,2,2,1,1,1,1,2,1,1,2,1,68
1,196,123,3,4,1,3,1,3,1,1,2,2,2,1,1,3,10,4,2,1,1,1,5,2,1,2,3,1,2,2,1,2,6,4,1,1,2,3,1,1,2,3,1,2,1,3,0,1,2,2,4,1,2,1,1,2,1,73
1,196,124,1,2,3,1,3,1,1,1,2,3,2,2,1,1,0,5,3,1,1,1,9,1,1,2,2,2,2,1,1,1,2,10,2,0,2,2,1,1,1,1,2,3,3,2,1,0,0,1,1,1,2,1,1,2,2,22
1,196,125,2,4,1,3,2,1,1,2,2,3,1,1,2,3,6,2,5,1,1,2,8,1,1,2,2,2,5,1,3,1,2,10,2,1,3,1,0,1,1,3,4,3,2,4,2,2,0,2,2,1,2,1,1,2,2,16
1,196,126,1,4,3,1,1,2,1,1,2,2,2,2,1,1,2,3,1,1,1,2,4,2,1,2,1,1,5,1,1,2,6,4,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,40
1,196,127,1,3,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,1,2,1,2,1,3,2,8,2,1,1,1,3,1,3,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,53
1,196,128,2,4,2,3,2,3,2,2,2,3,2,1,1,4,4,4,1,2,4,2,3,2,1,2,1,2,4,2,3,1,4,2,2,0,4,3,1,1,2,3,3,5,4,5,1,2,2,2,3,1,2,2,1,2,2,9
1,196,129,1,3,1,2,2,2,1,2,2,2,1,1,2,2,10,2,3,2,4,3,7,2,1,3,1,2,4,1,3,2,6,8,1,2,4,4,1,1,2,1,3,5,4,5,1,1,1,3,3,1,2,2,1,2,1,53
1,196,130,1,4,3,2,2,2,1,2,2,2,1,2,1,4,10,4,4,2,3,3,7,2,1,3,1,1,4,1,1,3,6,9,1,2,4,1,1,1,1,1,3,5,4,5,1,2,1,3,3,1,2,2,1,2,1,48
1,196,131,1,4,1,3,2,2,2,2,2,2,2,2,1,2,6,1,2,2,3,1,7,2,1,3,1,1,3,2,1,1,6,6,1,2,4,3,1,1,2,2,2,5,4,5,3,2,1,2,4,1,2,2,1,2,2,32
1,196,132,2,4,1,2,2,3,1,1,2,2,4,2,1,2,10,3,3,2,4,3,9,2,2,3,3,2,4,2,2,2,6,4,1,2,3,0,0,0,0,0,0,0,0,0,1,1,1,4,4,1,2,2,1,2,1,31
1,196,133,1,2,3,0,1,5,1,2,4,1,2,3,3,0,0,5,6,0,0,5,0,2,4,1,0,1,4,3,2,2,1,0,2,0,2,3,2,2,2,3,0,0,2,3,0,2,2,0,5,0,2,2,1,2,2,27
1,196,134,1,2,2,0,3,5,2,1,2,0,0,5,0,0,0,5,6,0,4,5,0,2,1,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,1,1,2,2,1,2,2,51
1,196,135,3,4,3,2,2,2,1,1,2,3,4,1,2,1,10,4,5,1,3,3,9,1,1,1,1,2,3,1,1,1,6,8,1,2,3,3,3,1,2,3,2,0,0,5,0,1,2,1,4,2,2,2,1,2,2,64
1,196,136,1,4,3,4,1,2,1,2,2,4,3,1,1,0,1,4,6,0,4,1,8,2,3,0,2,2,4,4,4,3,7,11,2,0,1,4,2,0,2,3,1,3,1,4,1,0,1,2,4,1,2,2,1,2,2,34
1,196,137,1,5,4,1,1,1,1,1,1,2,2,1,2,2,3,3,5,4,4,2,1,2,1,2,1,2,4,1,3,2,9,10,2,2,4,3,1,1,2,3,2,3,4,5,1,1,2,3,3,1,2,2,1,2,1,79
1,196,138,3,2,1,1,2,3,2,2,4,4,4,1,2,2,10,4,4,4,0,1,4,1,1,2,2,2,5,1,1,2,6,10,1,1,3,4,1,1,2,0,1,3,3,3,1,2,1,2,4,1,2,2,1,2,1,81
1,196,139,3,3,4,2,1,3,1,1,1,2,4,1,1,4,10,4,2,4,2,1,5,2,1,2,2,2,4,1,1,2,6,10,1,1,1,1,1,2,1,2,2,3,1,2,2,1,2,3,3,2,2,2,1,2,1,11
1,196,140,2,4,1,3,2,1,1,1,2,1,2,1,1,2,2,2,2,3,3,1,1,1,1,2,1,1,2,3,1,1,5,4,2,1,2,1,2,1,1,1,1,2,1,3,2,2,2,1,3,1,2,2,1,2,1,8
1,196,141,1,3,2,3,1,4,2,1,1,2,2,2,1,4,1,4,4,4,3,1,4,2,1,1,2,2,4,1,2,2,6,2,1,2,4,4,1,1,2,3,3,4,3,5,1,1,1,4,3,1,2,2,1,2,1,51
1,196,142,1,4,4,3,2,2,1,2,2,2,2,2,1,2,10,2,1,1,3,1,2,2,1,2,0,2,3,1,3,1,6,11,1,0,2,2,1,2,3,1,3,4,2,5,1,2,2,1,2,1,2,2,1,2,2,41
1,196,143,2,3,4,3,1,3,1,1,2,2,2,1,1,1,10,2,1,2,3,2,4,1,1,1,2,1,2,1,2,1,7,0,2,1,2,2,2,1,3,3,4,4,2,2,3,2,2,2,4,1,2,2,1,2,2,19
1,196,144,3,5,1,1,2,2,2,2,2,2,3,1,2,2,3,1,4,2,3,1,5,2,1,1,2,2,3,3,1,2,6,9,1,2,3,3,1,2,2,3,1,4,2,4,3,1,1,3,3,1,2,2,1,2,1,39
1,196,145,3,4,2,3,3,2,1,0,2,2,1,4,1,4,3,4,5,3,3,3,7,1,2,2,1,0,3,2,1,2,0,0,0,0,0,0,0,2,0,1,3,4,4,5,2,2,0,1,4,1,2,2,1,2,2,29
1,196,146,1,4,1,1,1,2,1,1,2,3,3,3,3,2,10,5,3,4,3,2,9,1,2,0,3,2,5,1,1,1,0,0,2,1,3,0,1,1,2,3,3,4,4,5,3,1,1,1,1,1,2,2,1,2,1,30
1,196,147,3,4,4,2,2,2,1,2,2,3,2,1,1,2,3,1,1,2,2,2,2,1,2,3,1,2,4,2,1,1,3,11,2,2,3,3,3,1,3,1,3,4,3,4,2,2,2,3,3,1,2,2,1,2,2,65
1,196,148,1,4,3,3,1,3,1,1,2,4,1,2,1,4,10,4,4,2,4,3,7,1,2,1,2,2,4,3,2,3,3,6,1,0,3,3,1,2,2,3,4,4,1,5,1,1,1,3,2,1,2,2,1,2,2,3
1,196,149,3,5,5,3,2,2,1,2,2,2,3,2,3,3,10,4,1,2,2,2,8,2,2,1,2,2,2,3,1,2,4,0,2,1,3,3,0,0,2,1,3,4,3,4,0,2,0,3,4,1,2,2,1,2,2,37
1,196,150,1,5,5,1,1,2,1,2,2,2,2,1,1,1,10,1,4,2,3,1,5,2,2,2,2,2,4,2,2,2,6,1,2,1,4,2,1,1,3,3,2,4,3,5,1,2,2,4,2,2,2,2,1,2,1,74
1,196,151,2,3,1,2,2,3,1,2,2,2,4,3,1,1,1,2,3,1,1,1,9,2,2,1,1,2,4,1,1,3,6,9,2,2,4,4,3,2,2,3,1,4,2,3,2,1,2,3,3,1,2,2,1,2,1,56
1,196,152,2,5,1,3,1,2,1,2,2,1,2,2,2,3,2,3,2,3,2,2,5,2,2,1,2,2,3,2,1,2,6,11,1,1,3,2,1,1,2,3,2,4,3,3,2,2,1,2,2,2,2,2,1,2,1,37
1,196,153,1,3,2,3,1,4,2,2,2,3,2,2,1,3,10,2,3,3,3,2,8,1,2,2,1,1,3,1,1,1,6,4,2,2,3,3,2,2,2,3,3,4,3,4,2,1,2,2,3,1,2,2,1,2,1,77
1,196,154,1,3,1,3,1,2,1,2,2,1,2,1,1,1,3,1,2,1,4,2,4,2,2,2,1,2,3,1,2,2,6,11,2,1,3,2,1,1,1,1,2,4,2,4,2,1,1,1,3,1,2,2,1,2,2,43
1,196,155,2,5,5,1,1,3,1,1,2,2,4,1,2,2,10,2,3,2,2,1,8,2,2,2,2,1,3,1,3,1,6,8,2,2,3,3,1,1,2,1,2,4,2,5,2,1,1,2,4,2,2,2,1,2,1,54
1,196,156,1,4,4,3,1,2,1,1,2,4,2,1,1,2,5,2,2,0,3,2,2,2,2,3,2,2,3,1,1,2,6,0,1,0,3,2,2,2,3,3,3,4,3,4,1,1,1,2,2,1,2,2,1,2,1,66
1,196,157,1,4,3,1,1,2,1,1,1,2,2,3,2,2,10,3,5,2,3,2,3,2,2,1,1,2,3,3,0,2,6,9,1,2,3,3,2,1,2,3,2,4,2,4,0,2,1,3,3,1,2,2,1,2,2,39
1,196,158,2,2,1,2,1,3,1,1,2,2,2,3,2,3,10,2,5,2,2,4,7,1,2,3,2,2,2,2,3,1,6,8,1,2,2,2,1,1,1,3,1,4,2,1,1,2,1,2,3,1,2,2,1,2,2,66
1,196,159,3,4,4,1,1,3,2,1,2,3,4,3,2,4,10,4,2,3,4,1,4,2,1,1,1,2,4,1,2,1,0,0,1,2,4,4,1,2,2,3,3,4,3,5,2,2,2,4,3,2,2,2,1,2,1,26
1,196,160,3,5,1,1,2,2,1,2,2,2,4,1,1,4,4,1,2,2,3,2,1,2,2,3,1,1,2,1,1,2,4,8,1,2,2,2,1,2,2,1,1,1,1,3,2,1,1,2,2,1,2,2,1,2,1,83
1,196,161,1,5,1,1,1,2,1,2,2,2,4,2,1,2,1,4,2,4,4,2,8,2,2,3,3,2,4,3,3,3,6,9,1,1,4,4,1,2,1,1,4,1,4,4,1,2,1,3,4,3,2,2,1,2,1,18
1,196,162,3,7,1,2,2,2,1,2,2,2,3,1,1,1,3,1,2,2,5,1,5,2,2,2,1,1,2,2,2,2,6,11,2,1,4,3,2,2,1,1,1,1,2,3,2,2,1,1,2,2,2,2,1,2,1,28
1,196,163,3,4,4,3,2,3,1,1,2,2,4,2,1,4,10,4,1,3,2,1,8,2,2,2,1,2,4,3,3,2,6,10,1,1,4,3,1,1,2,3,1,1,2,3,2,1,2,4,4,1,2,2,1,2,1,24
1,196,164,1,2,3,1,1,2,0,1,2,3,2,1,1,2,2,2,5,1,2,1,5,1,3,2,1,1,2,1,1,2,6,11,2,1,2,2,3,1,1,3,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,59
1,196,165,3,5,1,2,2,2,1,2,2,2,0,2,2,2,10,2,2,0,5,1,5,3,1,2,2,1,2,2,3,1,0,0,2,1,2,1,3,0,1,0,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,76
1,196,166,1,3,1,1,1,3,1,1,2,2,2,2,2,1,4,1,5,1,2,2,4,1,2,1,1,1,2,1,1,1,2,10,2,1,3,1,2,1,3,3,1,2,3,4,1,1,2,1,4,1,2,2,1,2,2,6
1,196,167,1,4,3,2,2,2,1,2,2,2,1,1,1,1,1,1,4,2,3,2,1,1,2,2,2,0,3,2,1,2,6,2,2,1,3,3,1,2,3,1,1,2,3,4,2,2,2,2,2,2,2,2,1,2,1,67
1,196,168,2,5,3,1,2,4,2,1,6,2,2,1,1,1,10,4,4,3,4,1,1,1,2,1,0,2,3,2,1,1,6,9,0,2,2,0,2,1,2,1,0,2,3,2,2,2,1,4,4,1,2,2,1,2,1,14
1,196,169,3,4,1,2,2,2,1,1,4,2,3,2,1,3,1,3,3,3,3,1,2,2,2,1,2,1,3,2,1,1,6,9,1,2,4,3,1,1,2,3,1,2,1,3,0,2,1,2,4,1,2,2,1,2,1,32
1,196,170,3,5,1,3,1,2,1,2,2,2,2,1,1,1,6,1,1,3,3,1,5,2,1,2,1,2,3,1,2,2,3,4,1,2,3,2,1,1,3,1,2,2,1,3,2,2,2,2,2,1,2,2,1,2,1,82
1,196,171,2,4,4,1,2,4,0,2,2,4,2,3,1,1,2,4,5,2,3,2,6,2,1,2,2,2,3,2,2,1,4,4,1,1,3,3,0,1,2,3,1,4,2,4,3,2,1,2,3,1,3,2,1,3,2,19
1,196,172,1,5,2,1,1,4,1,1,1,2,2,2,4,2,10,3,5,3,3,1,6,2,2,1,2,2,3,2,2,2,4,3,1,2,3,2,1,1,2,3,1,1,3,4,2,2,1,3,3,2,3,2,1,3,2,51
1,196,173,2,7,4,4,2,2,2,1,1,3,3,4,4,1,9,2,5,4,4,1,5,2,2,2,0,2,5,2,2,1,6,9,2,2,3,3,1,1,2,3,2,3,3,4,3,2,1,2,2,1,3,2,1,3,2,127
1,196,174,1,3,4,2,1,3,2,1,1,2,2,2,2,2,2,3,5,3,3,2,5,2,2,1,2,2,3,2,2,2,4,3,2,1,2,3,3,0,2,2,4,2,2,4,2,2,1,2,2,1,3,2,1,3,2,161
1,196,175,1,3,4,1,1,2,1,1,1,2,4,2,2,0,4,2,5,2,5,2,5,2,4,2,1,2,3,1,2,1,4,4,2,1,2,0,0,0,3,3,2,3,1,3,2,0,1,2,2,1,3,2,1,3,2,17
1,196,176,1,1,2,1,3,4,1,1,2,4,0,5,4,4,3,5,6,4,1,2,6,2,2,2,1,1,2,1,2,2,4,4,2,1,1,2,2,2,3,3,2,2,1,5,2,2,1,2,3,0,3,2,1,3,2,10
1,196,177,2,3,4,1,2,2,1,1,1,2,2,1,3,1,10,3,5,2,1,2,6,2,2,2,2,2,3,2,2,1,4,11,2,1,1,2,2,2,3,3,1,3,1,1,2,2,1,4,4,2,3,2,1,3,2,30
1,196,178,1,3,2,1,1,3,1,1,1,2,2,2,2,2,5,2,1,1,2,1,6,2,2,1,2,2,2,2,2,2,4,3,1,1,2,2,2,1,3,3,1,3,1,2,2,2,1,2,2,1,3,2,1,3,2,140
1,196,179,1,2,2,1,1,2,1,1,1,2,2,2,3,2,10,1,5,3,2,1,3,2,2,1,0,2,3,2,1,2,4,4,2,0,2,2,2,1,3,3,2,3,1,3,2,2,1,4,3,1,3,2,1,3,2,88
1,196,180,2,2,2,1,1,4,2,1,1,3,4,3,4,4,10,4,5,4,5,2,3,2,3,1,2,2,4,1,1,1,4,11,1,1,4,3,2,2,3,3,3,5,4,5,2,1,1,4,3,1,3,2,1,3,2,70
1,196,181,1,3,2,1,1,3,1,1,1,2,2,2,2,1,10,1,5,1,5,2,3,2,2,1,1,2,3,2,2,1,4,4,1,1,2,2,3,1,3,3,2,2,1,3,2,2,1,2,2,2,3,2,1,3,2,59
1,196,182,1,3,4,1,2,2,1,1,1,2,4,1,2,1,0,3,5,1,2,1,6,2,2,1,1,1,2,2,2,2,4,2,1,1,2,2,3,1,3,3,1,2,2,3,3,2,1,2,3,1,3,2,1,3,2,66
1,196,183,1,3,2,1,1,2,1,1,1,2,2,2,2,1,4,1,5,2,2,1,6,1,2,2,1,1,2,1,3,2,4,4,2,1,2,2,3,2,3,1,1,2,2,2,2,2,1,2,2,2,3,2,1,3,2,84
1,196,184,1,3,4,1,2,2,1,1,1,1,2,2,3,1,10,4,5,1,1,2,8,2,2,1,1,2,3,1,2,1,4,2,1,1,3,3,3,2,3,1,2,1,2,3,2,2,1,3,5,1,3,2,1,3,2,134
1,196,185,3,4,1,3,1,3,1,1,1,1,3,2,3,2,10,2,1,3,3,1,3,1,1,2,3,2,3,1,2,1,8,8,2,2,3,2,1,1,1,1,2,4,2,4,3,2,2,2,4,1,3,2,1,3,2,87
1,196,186,1,4,4,1,1,2,1,1,1,2,4,2,2,2,5,2,5,3,3,1,3,2,1,2,1,2,2,2,2,2,4,4,2,1,2,2,3,1,3,3,1,2,2,4,2,2,1,3,2,1,3,2,1,3,2,67
1,196,187,3,5,5,4,1,2,1,1,1,2,0,1,4,0,10,2,5,1,0,1,5,1,1,0,0,0,2,2,2,1,4,0,0,0,2,0,2,2,0,3,1,2,0,2,2,2,0,3,2,1,3,1,1,3,2,126
1,196,188,3,5,4,1,1,4,1,1,1,2,1,3,2,1,1,2,5,3,3,2,8,2,1,3,1,1,2,2,2,1,4,4,2,2,2,1,0,2,1,3,1,2,1,4,3,2,2,4,2,1,3,2,1,3,2,173
1,196,189,2,5,4,1,2,3,1,1,1,2,2,2,1,1,2,3,2,2,2,1,8,2,1,2,0,2,2,2,2,2,4,4,1,1,3,3,2,2,2,3,1,3,1,3,2,2,2,3,3,1,3,1,1,3,2,63
1,196,190,1,4,3,1,1,2,1,1,1,2,2,2,2,1,1,1,3,2,1,1,5,1,2,2,1,1,2,2,3,1,4,4,2,1,2,2,2,1,1,3,1,2,1,2,2,2,1,4,4,1,3,2,1,3,2,166
1,196,191,1,4,4,1,1,3,1,2,1,4,2,2,2,1,3,3,5,2,3,2,5,2,2,3,2,2,3,2,3,2,4,4,2,0,2,2,0,2,2,2,2,3,2,3,2,1,2,2,2,1,3,2,1,3,2,79
1,196,192,2,4,4,1,1,3,2,1,1,2,4,1,1,1,10,2,5,1,3,1,7,2,2,2,2,1,2,2,3,2,4,8,2,1,2,2,2,2,1,3,2,2,2,3,2,2,2,2,2,2,3,2,1,3,2,58
1,196,193,2,4,4,1,1,3,2,1,1,2,4,1,2,2,10,2,5,2,3,2,8,2,2,2,2,1,2,2,3,2,3,6,2,1,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,1,3,2,149
1,196,194,1,4,2,1,1,2,1,1,1,2,2,2,2,2,3,2,2,3,3,1,9,2,3,1,1,1,5,2,2,2,4,3,2,1,2,2,2,2,3,3,2,3,2,5,2,2,1,2,2,1,3,2,1,3,2,86
1,196,195,1,4,4,2,1,3,2,1,1,1,1,2,1,1,6,2,5,1,1,1,8,2,2,2,1,1,2,2,2,2,4,7,1,1,4,1,3,1,2,1,3,3,1,1,0,1,1,4,2,1,3,2,1,3,2,170
1,196,196,1,4,2,1,1,2,1,1,1,1,1,1,1,2,5,4,4,1,5,1,9,2,2,1,2,1,4,2,2,1,4,2,1,1,4,1,3,1,1,1,1,1,1,5,1,1,1,4,5,1,3,2,1,3,2,96
1,196,197,1,4,2,1,1,2,1,1,1,2,4,2,2,1,2,1,5,1,1,1,9,2,2,2,1,1,2,1,2,1,4,0,1,1,2,1,1,1,3,3,1,3,2,3,2,2,1,1,4,1,3,2,1,3,2,97
1,196,198,1,4,3,1,2,2,1,1,1,2,3,1,1,1,3,1,5,3,2,4,3,1,2,1,1,1,2,1,2,2,4,2,2,2,1,1,0,1,2,3,3,4,3,2,2,2,1,4,4,1,3,2,1,3,2,100
1,196,199,3,4,4,1,1,4,2,1,1,3,4,2,2,1,10,5,5,0,0,5,0,3,4,0,0,2,4,1,3,2,4,2,0,2,4,3,1,1,2,3,2,3,2,3,2,2,1,4,4,1,3,2,1,3,2,111
1,196,200,3,4,4,1,2,2,1,1,1,2,2,2,2,2,10,2,5,2,2,2,6,2,2,1,1,1,2,2,2,2,4,4,1,1,3,3,2,2,2,3,2,3,2,3,3,2,1,3,3,2,3,2,1,3,2,162
1,196,201,1,4,4,1,2,3,2,1,1,3,2,2,2,2,2,3,5,2,3,2,7,2,2,2,2,2,3,1,1,2,4,0,1,0,3,3,1,1,2,3,2,3,2,3,2,1,1,3,3,1,3,2,1,3,2,16
1,196,202,2,4,2,1,1,2,1,1,1,2,2,2,2,2,1,4,5,1,2,1,8,2,2,2,2,1,3,2,3,1,4,2,1,1,4,3,3,1,2,1,1,3,1,3,2,2,1,4,4,1,3,2,1,3,2,131
1,196,203,2,4,4,1,1,3,2,1,1,4,4,2,3,1,1,2,5,1,2,1,6,2,2,1,1,2,4,2,2,1,4,5,2,1,2,3,1,0,3,1,1,2,1,1,2,2,1,4,4,1,3,2,1,3,2,154
1,196,204,2,3,4,1,2,2,1,2,1,1,4,1,2,1,2,4,5,1,2,1,6,2,1,2,1,1,3,2,2,1,4,6,1,1,1,2,2,1,2,1,1,2,1,3,2,2,1,4,4,1,3,1,1,3,2,8
1,196,205,1,3,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,6,2,1,1,1,1,2,2,3,2,4,3,1,1,2,2,2,1,2,3,1,2,1,2,2,2,1,2,1,1,3,1,1,3,2,132
1,196,206,1,4,1,3,1,2,1,1,1,3,3,1,2,1,10,1,3,1,2,1,6,1,2,2,1,2,5,2,1,1,4,2,2,1,3,2,3,2,1,1,2,3,1,3,2,2,2,2,2,2,1,2,1,1,2,17
1,196,207,3,4,1,2,1,1,1,2,2,3,3,2,2,1,1,1,1,2,2,2,9,1,2,2,1,1,2,2,1,2,3,2,2,2,3,2,2,2,1,3,1,2,2,2,3,2,2,2,2,1,1,2,1,1,2,96
1,196,208,3,3,1,5,1,2,1,2,2,3,3,2,2,2,10,2,2,1,2,2,9,1,2,2,1,1,2,2,1,2,3,10,2,2,3,2,2,2,1,3,1,2,2,2,3,2,2,2,2,1,1,2,1,1,2,53
1,196,209,2,4,4,1,1,3,1,1,1,3,3,2,1,1,1,4,2,3,1,3,1,1,1,3,2,0,5,2,0,1,3,9,2,2,1,1,1,1,1,1,3,2,3,2,3,0,2,1,3,1,1,2,1,1,2,10
1,196,210,1,3,5,2,1,4,1,2,2,3,2,2,2,1,10,2,3,2,2,2,5,2,2,1,1,2,3,1,1,2,2,4,1,2,3,2,2,1,3,3,2,4,2,3,2,2,2,2,3,1,1,2,1,1,2,92
1,196,211,1,3,2,2,1,2,1,2,2,3,3,1,1,1,2,2,5,1,1,2,8,1,2,2,1,1,2,1,1,2,2,2,2,0,2,2,3,1,1,3,1,4,1,2,2,2,2,2,3,2,1,2,1,1,2,101
1,196,212,3,5,4,2,1,2,1,2,2,3,2,2,2,2,10,1,2,1,5,2,8,1,2,3,1,0,5,1,1,3,3,9,2,1,2,2,3,2,1,0,2,4,2,2,2,2,2,3,3,1,1,2,1,1,2,67
1,196,213,1,4,3,5,1,4,1,2,1,3,3,4,2,1,1,2,4,2,2,1,9,1,2,2,1,1,3,2,0,4,4,10,2,0,0,2,2,1,3,1,2,5,1,4,2,2,2,2,2,1,1,2,1,1,2,42
1,196,214,1,4,4,2,1,2,1,2,2,3,2,2,2,2,2,2,0,3,3,2,8,1,2,2,2,2,3,2,2,1,3,2,1,2,2,3,1,1,3,1,2,5,1,4,2,2,2,2,2,1,1,2,1,1,2,107
1,196,215,2,6,1,2,1,3,1,1,6,3,2,2,2,2,2,2,2,3,3,2,7,1,3,1,0,1,5,1,1,1,4,0,2,0,3,3,2,1,2,2,3,5,2,4,2,1,2,4,4,2,1,2,1,1,2,98
1,196,216,1,2,1,1,2,4,2,2,3,3,2,2,1,2,1,1,4,2,2,2,5,2,3,3,3,1,4,1,4,1,5,10,1,2,4,2,1,1,2,2,1,5,1,5,3,2,2,2,4,1,1,2,1,1,2,90
1,196,217,1,5,4,2,1,4,1,2,2,3,0,2,2,2,10,4,5,3,3,2,9,1,2,1,3,1,5,1,2,2,2,2,1,2,3,3,1,1,2,3,4,5,0,4,2,1,2,2,2,2,1,2,1,1,2,87
1,196,218,1,5,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,4,2,5,1,3,2,1,2,4,2,3,3,2,10,1,1,4,2,3,1,2,3,3,5,2,5,2,2,2,1,1,1,1,2,1,1,2,106
