CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.12C.,Q.12D.,Q.12E.,Q.12F.,Q.12G.,Q.12H.,Q.12I.,Q.12J.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17A.,Q.17A..1,Q.17A..2,Q.17A..3,Q.17A..4,Q.17B.,Q.17C.,Q.18A.,Q.18B.,Q.1..1,Q.2..1,Q.3..1,Q.4..1,Q.5..1,Q.6..1,Q.7A.,Q.7A..1,Q.7A..2,Q.7A..3,Q.7A..4,Q.7A..5,Q.7A..6,Q.7B.,Q.7C.,Q.8A.,Q.8B.,Q.9..1,Q.10A.,Q.10B.,Q.10C.,Q.10D.,Q.10E.,Q.10F.,Q.11..1,Q.12A..1,Q.13A.,Q.13B.,Q.1..2,Q.2..2,Q.3A.,Q.3B.,Q.3C.,Q.4..2,Q.6..2,CARD..1,DECK..1,BALLOT..1,FORM.,Q.7..1,V.8.,V.9.,V.9..1
1,203,706,2,2,2,8,5,3,1,3,2,1,2,1,2,3,1,3,2,3,2,3,2,1,3,2,1,0,2,2,2,3,3,1,3,2,2,2,3,1,1,2,2,4,2,2,2,3,3,3,4,4,2,1,4,1,1,2,1,1,2,1,1,2,4,2,4,2,2,2,3,2,2,203,706,2,1,11,15,51
1,203,707,2,1,3,9,4,7,1,4,4,1,1,3,2,2,1,1,0,1,1,2,3,3,0,2,3,3,3,0,4,0,0,1,1,3,1,2,1,2,2,4,2,1,2,0,4,0,0,3,4,1,3,3,1,2,2,1,1,1,2,1,1,2,4,1,3,3,2,2,3,2,2,203,707,2,1,11,71,365
1,203,708,2,2,3,11,4,1,3,3,2,1,2,2,4,0,2,0,0,0,2,0,2,0,3,2,1,3,1,3,3,3,4,1,2,3,3,2,2,1,2,2,2,3,3,0,3,0,3,3,1,3,4,2,1,2,1,2,2,1,2,0,0,3,1,2,2,3,3,0,4,2,2,203,708,2,1,11,16,81
1,203,709,2,3,6,6,4,7,1,2,3,2,2,3,2,0,0,0,0,1,4,2,0,0,3,2,1,0,1,2,2,2,2,1,4,2,5,2,1,2,2,3,5,2,2,2,2,3,3,3,1,3,3,1,1,2,1,2,1,1,2,1,1,4,1,2,3,3,2,0,2,1,2,203,709,2,2,11,71,452
1,203,710,2,1,3,2,6,4,2,2,2,2,2,2,2,0,0,3,3,0,2,2,0,3,3,1,2,0,2,0,0,0,0,1,3,2,1,2,1,1,1,3,2,0,0,0,0,0,0,0,4,0,7,4,1,3,3,0,0,0,3,0,0,0,5,3,4,3,2,2,1,1,2,203,710,2,2,11,72,157
1,203,711,2,1,3,2,6,1,2,2,3,2,1,2,3,1,3,2,2,1,2,2,2,1,3,2,1,3,2,3,3,3,3,1,1,2,1,2,1,1,2,1,1,2,3,3,3,3,3,3,2,2,3,2,5,2,3,2,3,2,2,1,1,3,5,2,2,2,5,2,4,1,2,203,711,2,3,11,12,61
1,203,712,2,1,4,4,5,4,1,2,2,1,2,2,3,1,3,3,1,3,1,3,3,3,3,1,3,3,2,2,2,2,2,1,3,4,1,3,2,3,3,1,2,4,2,3,2,3,3,3,1,3,5,1,1,2,3,3,2,1,1,0,1,4,1,2,3,2,2,2,2,3,2,203,712,2,3,11,11,11
1,203,713,2,2,2,11,5,7,2,3,2,2,3,2,4,2,2,3,2,2,2,3,2,3,3,2,1,3,3,2,3,3,3,4,3,2,3,0,3,1,3,3,2,3,3,1,1,3,3,3,2,3,2,1,1,2,3,2,2,2,2,2,1,4,5,2,0,2,3,2,3,3,2,203,713,2,3,11,12,49
1,203,714,2,3,4,12,3,3,3,4,5,5,5,6,3,1,3,3,3,3,2,3,2,2,3,3,3,3,3,4,0,3,3,1,3,4,1,5,4,5,5,3,4,3,2,4,3,2,4,3,1,3,5,4,1,2,1,2,3,1,2,1,1,4,1,1,4,1,1,1,1,2,2,203,714,2,3,11,11,9
1,203,715,2,1,4,3,3,0,1,3,1,1,0,2,4,2,0,0,0,0,2,2,0,0,3,2,0,0,2,3,0,3,0,2,2,2,5,1,3,1,1,1,2,0,0,0,0,0,3,0,4,2,2,4,1,2,0,0,0,0,0,0,0,4,5,1,0,0,5,0,0,2,2,203,715,2,3,11,12,33
1,203,716,2,1,4,11,4,1,1,3,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,0,3,2,3,2,3,1,2,4,1,2,2,2,1,3,2,3,2,2,1,3,2,3,1,2,2,1,1,3,3,3,3,2,2,1,1,4,1,3,3,4,5,0,0,2,2,203,716,2,3,11,11,4
1,203,717,2,2,3,9,7,7,1,2,3,2,2,2,3,3,2,2,2,1,1,3,3,2,3,2,1,3,4,4,2,2,3,1,1,2,1,2,2,2,2,3,2,2,2,4,4,2,2,3,1,1,2,1,3,2,3,3,2,1,2,1,1,2,2,1,2,3,2,2,3,2,2,203,717,2,3,11,12,47
1,203,718,2,1,2,2,5,4,2,2,3,1,2,2,1,1,2,3,1,1,2,3,2,3,3,2,3,3,4,2,3,2,3,1,2,2,1,3,1,2,2,3,3,3,2,2,2,3,4,3,1,1,3,1,1,3,3,3,3,3,3,1,1,4,1,3,4,1,1,1,1,1,2,203,718,2,4,11,56,55
1,203,719,2,3,2,3,7,2,4,4,5,5,5,6,1,1,1,1,1,1,1,1,1,1,3,4,3,3,2,2,2,2,2,1,3,4,1,2,3,1,2,3,3,3,1,2,2,3,3,3,1,2,3,1,4,2,1,2,3,2,1,1,1,4,1,3,4,1,1,1,1,1,2,203,719,2,4,11,55,89
1,203,720,2,3,3,4,6,7,3,2,2,1,0,7,3,3,3,3,3,0,1,0,2,3,3,2,3,0,2,2,3,4,3,1,3,3,5,2,2,2,2,5,5,3,2,0,0,0,3,3,4,0,7,4,6,4,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,1,2,203,720,2,4,11,72,193
1,203,721,2,3,3,6,7,2,3,3,2,1,0,2,4,0,0,2,2,0,4,0,0,0,3,3,2,3,2,2,4,1,4,1,1,4,3,4,4,5,5,4,4,4,4,4,4,4,4,4,1,0,7,4,6,1,1,1,1,1,1,0,0,0,5,3,0,0,5,0,0,1,2,203,721,2,4,11,62,37
1,203,722,2,1,1,12,3,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,3,4,3,3,0,0,0,0,0,4,5,0,5,0,5,0,6,5,5,0,0,0,0,0,0,0,4,0,7,4,6,4,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,3,2,203,722,2,4,11,53,37
1,203,723,2,1,6,9,3,6,3,2,3,1,5,2,4,2,2,2,2,3,2,2,1,2,3,1,3,3,1,2,3,1,1,1,1,4,1,3,4,5,5,4,2,3,3,3,2,2,3,3,1,2,1,4,6,4,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,3,2,203,723,2,4,11,61,34
1,203,724,2,4,6,6,6,7,4,4,5,5,5,6,2,2,3,3,3,3,2,3,3,2,3,4,1,3,4,1,2,1,3,1,1,4,1,4,1,2,3,3,3,0,0,0,0,0,0,0,4,0,7,4,6,3,3,3,3,3,3,0,0,0,5,4,0,0,5,0,0,3,2,203,724,2,4,11,51,54
1,203,725,2,1,3,11,1,2,1,3,1,1,0,1,4,0,0,0,0,0,4,0,0,0,3,3,0,0,2,2,3,2,2,4,2,2,2,1,2,1,1,1,2,3,3,3,3,3,3,3,4,3,2,4,6,2,2,2,2,2,2,0,1,4,1,2,4,2,4,0,3,3,2,203,725,2,4,11,72,202
1,203,726,2,1,5,9,4,3,3,1,1,4,4,6,4,3,3,3,3,3,3,3,2,3,3,4,3,3,0,0,0,0,0,4,5,1,2,3,1,4,3,3,4,0,0,0,0,0,0,3,4,0,7,4,6,4,0,0,0,0,0,1,1,4,1,3,2,4,5,0,4,3,2,203,726,2,4,11,71,588
1,203,727,2,2,2,3,5,3,2,1,3,1,2,3,4,1,2,1,1,3,2,2,2,3,3,1,1,3,2,2,4,4,1,1,3,2,2,3,3,1,2,3,4,2,4,1,2,4,3,3,1,2,2,1,1,2,3,3,3,3,3,1,1,4,1,1,4,1,1,1,1,3,2,203,727,2,4,11,56,75
1,203,728,2,3,6,9,6,7,3,4,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,2,1,2,4,4,4,2,3,2,3,2,2,2,4,4,4,4,4,4,4,1,1,1,2,4,1,1,2,3,3,3,3,3,1,1,3,4,2,4,3,1,1,1,1,2,203,728,2,4,11,61,40
1,203,729,2,1,2,9,2,2,5,2,2,2,2,2,1,1,2,3,3,1,1,2,2,1,3,2,3,3,2,1,3,2,3,1,3,2,5,3,2,2,2,3,2,3,2,4,1,2,2,2,1,3,2,4,4,1,3,1,3,1,2,1,1,2,2,3,4,1,1,1,1,1,2,203,729,2,4,11,54,91
1,203,730,2,3,2,5,6,6,1,3,3,2,2,2,3,2,2,3,2,3,2,2,2,3,3,2,3,3,2,2,2,2,2,1,3,2,2,2,2,1,2,1,2,3,2,1,1,2,2,3,1,2,3,1,1,2,3,3,2,1,2,2,1,2,3,3,4,1,1,1,1,1,2,203,730,2,4,11,54,51
1,203,731,2,2,2,7,7,5,2,1,1,1,2,2,1,3,3,2,3,2,1,3,1,3,3,2,1,3,4,3,3,2,3,2,1,2,1,3,4,5,5,4,4,4,4,4,4,4,4,3,1,1,2,1,1,3,3,3,3,1,3,1,1,3,3,3,4,1,1,1,1,1,2,203,731,2,4,11,55,83
1,203,732,2,1,2,6,7,1,1,3,2,1,2,2,1,2,2,3,3,2,2,1,2,1,3,2,1,3,2,2,2,4,4,1,3,2,2,4,4,5,5,5,4,4,4,4,4,4,4,4,1,0,1,4,1,3,3,3,3,3,3,0,0,4,1,3,4,1,1,1,1,1,2,203,732,2,4,10,56,88
1,203,733,2,1,5,9,6,2,4,4,0,5,5,1,4,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,2,2,2,5,4,4,5,5,3,4,2,2,4,4,2,3,3,1,3,1,1,1,3,3,3,3,3,3,0,0,4,1,3,4,1,1,1,1,1,2,203,733,2,4,10,53,38
1,203,734,2,3,4,9,6,6,1,1,1,1,1,2,2,2,2,0,2,0,2,2,2,2,3,1,1,3,3,3,3,1,2,1,2,2,2,3,1,2,2,3,2,2,2,2,3,3,3,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,2,203,734,2,4,10,71,458
1,203,735,2,1,2,4,7,1,3,2,2,2,2,2,1,2,3,2,2,3,1,3,3,3,3,3,3,3,2,2,3,2,3,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,1,2,2,1,2,2,3,3,3,3,2,1,1,3,3,3,3,3,2,2,1,1,2,203,735,2,4,10,54,58
1,203,736,2,1,1,2,6,7,2,2,3,1,2,2,4,0,0,0,0,0,4,0,0,0,3,4,3,3,2,2,2,2,2,1,2,2,2,4,4,5,5,4,4,0,0,0,0,0,0,0,4,0,7,4,2,4,0,0,0,0,0,0,0,2,3,3,4,4,1,1,1,2,2,203,736,2,4,10,51,81
1,203,737,2,1,1,1,6,2,5,4,1,5,5,2,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,5,0,5,5,5,0,6,5,5,3,4,4,0,0,0,0,4,0,7,4,6,4,0,0,0,0,0,0,0,0,5,1,0,1,1,1,1,2,2,203,737,2,4,10,51,76
1,203,738,2,1,4,5,6,0,4,0,5,0,5,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,4,4,5,5,5,5,0,0,0,0,0,0,0,4,0,6,4,0,4,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,2,2,203,738,2,4,10,60,11
1,203,739,2,1,6,10,7,5,3,1,4,5,5,6,3,3,2,3,3,3,3,2,3,3,3,4,3,3,2,2,2,4,4,2,3,2,2,4,5,0,6,5,5,0,0,0,0,0,0,0,4,0,7,4,6,4,0,0,0,0,0,0,0,0,5,3,4,0,5,0,0,2,2,203,739,2,4,10,61,22
1,203,740,2,1,1,11,5,6,1,4,2,1,1,2,2,1,2,1,1,1,2,2,2,1,3,2,3,3,3,2,4,2,3,1,2,2,2,0,5,0,6,5,5,2,2,2,2,2,3,3,1,2,2,1,3,2,1,2,1,2,2,1,1,4,1,2,2,2,2,2,3,2,2,203,740,2,4,10,72,234
1,203,741,2,1,2,4,7,5,1,3,2,1,1,2,2,2,2,3,3,3,2,2,1,3,3,1,1,0,3,2,3,3,3,1,3,5,1,3,4,5,5,5,4,4,4,4,4,4,4,4,4,0,7,4,6,2,3,3,3,3,2,1,0,4,5,4,4,4,5,0,0,1,2,203,741,2,5,10,71,366
1,203,742,2,1,5,9,6,5,4,4,5,5,5,6,4,0,0,0,0,0,4,0,0,0,3,4,3,0,2,2,4,4,4,1,1,2,1,1,2,2,2,3,1,3,2,4,2,3,3,3,1,1,3,1,3,1,1,1,1,1,1,0,0,4,1,1,3,3,4,2,3,1,2,203,742,2,5,10,53,48
1,203,743,2,2,2,8,7,2,2,2,3,2,3,3,2,1,3,3,3,2,3,2,1,1,2,2,3,3,2,2,2,1,3,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,1,2,2,1,3,3,3,2,3,2,3,1,1,3,3,3,4,1,1,1,1,1,2,203,743,2,5,10,54,66
1,203,744,2,2,3,9,8,7,1,3,3,1,2,1,2,2,2,0,2,1,2,2,2,2,2,2,1,0,4,2,2,2,4,1,3,2,1,2,3,1,1,3,2,4,2,3,4,2,2,2,4,3,3,4,5,2,2,1,2,1,2,2,1,4,1,2,2,2,2,2,4,2,2,203,744,2,5,10,31,74
1,203,745,2,3,3,11,2,1,2,2,2,2,2,3,3,3,3,2,3,3,2,2,2,3,3,4,3,3,1,1,4,1,3,1,1,3,2,2,2,4,4,4,1,2,2,2,2,3,3,3,1,0,4,1,1,2,2,2,2,2,2,0,0,4,4,2,3,4,2,2,5,2,2,203,745,2,5,10,31,53
1,203,746,2,3,3,10,7,6,1,3,2,1,1,2,4,2,2,2,2,3,3,3,3,3,3,2,1,3,2,2,2,2,3,4,3,2,3,0,4,5,5,2,3,3,4,2,0,3,3,3,4,3,7,4,6,4,0,0,0,0,0,0,0,0,5,3,4,1,1,1,1,2,2,203,746,2,5,10,31,68
1,203,747,2,3,3,11,6,2,1,3,3,2,3,2,2,2,1,2,2,1,2,2,2,2,3,4,3,3,2,4,2,1,3,1,1,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,1,3,4,1,3,3,2,2,1,2,2,3,1,4,1,3,4,1,1,1,1,2,2,203,747,2,5,10,31,89
1,203,748,2,1,3,12,3,0,1,3,1,1,0,2,4,0,0,0,2,0,2,0,0,2,3,1,3,0,0,0,0,0,0,4,2,0,5,1,3,2,2,5,2,0,0,0,0,3,0,3,4,2,7,4,6,4,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,2,2,203,748,2,5,10,31,61
1,203,749,2,1,3,9,6,0,0,0,0,0,0,3,4,1,0,0,2,0,4,0,0,2,3,1,2,3,0,0,0,1,1,4,1,2,5,0,3,1,3,2,2,0,1,0,0,1,1,0,4,0,7,4,3,4,0,0,0,0,0,0,0,3,4,4,0,3,5,0,2,1,2,203,749,2,6,10,71,470
1,203,750,2,1,5,11,5,4,1,3,2,2,2,2,2,3,2,2,1,2,2,2,2,1,1,2,3,3,2,3,3,3,3,1,3,2,3,2,1,2,2,3,4,2,2,3,3,3,3,3,1,2,2,2,3,1,3,2,3,3,2,1,1,3,2,2,1,3,5,0,3,1,2,203,750,2,6,10,72,211
1,203,751,2,3,3,5,6,1,2,2,2,1,2,2,1,2,2,2,2,3,3,3,2,3,3,2,0,3,2,2,2,2,3,1,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,1,1,2,2,1,1,3,3,2,3,3,3,0,0,1,2,3,4,1,1,1,1,2,2,203,751,2,9,10,17,92
1,203,752,2,1,4,10,6,5,4,4,2,5,5,2,3,3,3,3,3,3,3,3,3,3,3,4,0,0,4,4,4,4,4,1,3,2,1,4,4,5,5,4,4,4,4,4,4,4,4,4,4,0,7,4,4,3,3,3,3,3,3,0,0,3,4,3,4,1,1,1,1,2,2,203,752,2,9,10,17,63
1,203,753,2,1,3,4,6,3,2,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,2,4,3,3,1,2,2,3,3,1,3,2,4,2,2,2,2,2,3,3,3,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,2,2,203,753,2,9,10,17,90
1,203,754,2,2,4,7,6,3,2,1,4,2,2,2,3,3,3,3,3,3,2,2,3,3,3,2,3,3,2,2,3,3,3,1,3,2,3,2,2,2,2,3,1,3,3,3,3,3,3,3,2,3,3,2,4,2,2,2,3,3,3,2,1,3,3,3,4,0,1,1,1,2,2,203,754,2,9,10,17,59
1,203,755,2,3,4,8,7,2,1,2,2,1,1,2,2,1,2,2,3,2,2,3,2,1,3,1,1,3,2,2,3,3,3,1,3,2,2,2,3,1,1,2,2,2,1,2,2,3,2,2,1,3,3,1,4,1,2,2,2,2,2,2,1,1,2,1,4,0,5,0,0,2,2,203,755,2,9,10,17,64
1,203,756,2,3,4,9,6,7,1,3,4,2,2,2,1,2,2,1,1,2,2,2,2,2,3,2,3,3,1,2,3,2,2,1,3,2,3,1,1,1,2,3,2,2,2,2,2,2,3,2,1,3,2,1,3,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,3,2,2,203,756,2,9,10,17,95
1,203,757,2,1,6,7,6,1,2,3,1,1,2,2,2,2,2,3,2,2,2,3,2,3,1,2,1,3,1,2,3,3,1,1,3,2,2,2,3,1,1,2,1,3,2,1,1,3,3,3,1,3,2,2,1,2,1,2,1,2,2,2,1,4,1,2,2,2,3,2,3,1,2,203,757,2,1,10,15,28
1,203,758,2,1,6,4,6,6,2,2,4,2,2,3,3,2,3,3,2,2,1,2,2,3,3,3,3,3,4,2,1,2,3,1,2,2,3,2,2,2,3,1,2,2,2,2,2,2,3,3,1,2,2,2,4,2,3,2,3,0,2,1,1,2,2,2,2,3,2,2,4,1,2,203,758,2,1,10,15,79
1,203,759,2,3,6,8,7,1,2,2,4,2,3,2,2,3,3,2,3,3,3,3,2,3,2,4,3,3,1,3,3,4,4,1,3,3,3,2,2,2,2,4,1,3,2,4,4,4,1,2,1,2,2,1,4,3,3,3,2,3,2,1,1,4,1,2,4,3,2,2,3,2,2,203,759,2,13,4,81,118
1,203,760,2,3,6,7,7,3,1,2,4,2,3,3,2,1,1,2,2,3,3,2,2,3,3,2,3,3,2,4,2,4,1,1,2,3,3,3,1,3,4,4,4,2,3,2,2,3,3,2,1,2,4,1,1,3,3,2,3,2,2,1,1,4,5,1,3,4,2,3,4,2,2,203,760,2,13,4,81,94
1,203,761,2,3,6,9,5,3,2,2,3,2,2,3,3,1,2,0,2,1,3,2,2,3,3,4,3,0,1,1,1,1,1,4,5,0,5,1,1,2,3,4,1,0,1,0,0,1,1,0,4,1,1,2,4,2,3,2,3,2,1,0,0,2,5,1,3,3,5,4,4,2,2,203,761,2,13,4,81,99
1,203,762,2,3,5,10,7,4,3,1,2,2,2,6,3,3,2,3,3,3,3,2,2,3,3,4,3,3,2,2,3,3,3,1,2,2,1,5,4,5,5,4,4,3,1,3,3,3,3,3,1,2,3,1,1,2,3,3,3,2,2,1,1,1,4,2,3,3,3,3,4,1,2,203,762,2,13,4,81,151
1,203,763,2,4,3,4,5,0,1,2,0,2,3,3,2,2,0,0,0,2,2,0,0,2,3,4,0,3,2,2,2,2,2,1,3,2,1,1,2,2,3,3,2,3,3,2,2,3,3,2,1,2,2,1,3,2,3,2,3,3,2,1,1,2,4,2,4,3,5,0,4,1,2,203,763,2,13,4,82,156
1,203,764,2,4,5,7,7,6,2,1,4,3,3,3,3,1,2,3,3,3,3,3,2,1,3,3,3,0,3,2,2,2,2,1,1,2,5,2,1,2,3,3,3,2,2,4,4,2,3,2,1,1,3,1,2,2,3,3,3,1,3,1,1,4,1,2,3,4,2,2,4,1,2,203,764,2,13,4,82,161
1,203,765,2,4,3,6,6,7,1,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,0,2,2,2,1,2,1,2,1,1,3,2,2,3,4,2,2,3,1,2,2,3,3,1,2,2,1,4,2,3,2,3,2,2,2,1,2,4,2,4,3,2,2,4,1,2,203,765,2,13,4,82,212
1,203,766,2,1,4,9,5,5,2,3,3,2,2,2,2,3,2,2,2,1,1,3,3,3,3,1,1,3,3,2,3,3,3,1,3,4,2,1,2,2,2,3,2,3,2,3,3,3,3,2,1,3,2,1,3,3,2,2,3,3,3,1,1,4,1,3,3,2,2,2,4,3,2,203,766,2,13,4,82,155
1,203,767,2,5,3,4,6,4,1,1,4,3,4,4,1,2,1,1,1,1,2,2,2,2,3,4,3,3,2,1,4,2,3,1,1,2,1,1,1,3,4,4,2,2,2,1,1,2,3,1,1,1,4,1,2,1,2,2,2,2,3,1,1,4,1,3,4,1,1,1,1,1,2,203,767,2,13,4,82,225
1,203,768,2,5,4,10,6,7,2,1,3,1,1,1,2,3,2,3,2,2,3,2,2,3,1,1,1,3,2,2,3,3,3,1,2,2,3,4,4,5,5,3,4,0,0,0,0,0,0,0,1,0,7,4,1,3,3,3,3,3,3,1,1,2,1,3,4,1,1,1,1,2,2,203,768,2,13,4,82,219
1,203,769,2,1,4,6,4,5,2,2,3,2,2,2,1,2,1,1,2,2,1,2,1,1,3,2,3,3,2,2,2,2,3,1,3,3,1,2,2,2,2,3,2,2,3,1,1,4,3,3,1,3,5,1,4,2,1,1,1,2,2,0,1,3,4,3,3,1,1,1,1,2,2,203,769,2,13,4,81,113
1,203,770,2,2,5,3,6,7,1,3,3,2,2,2,4,1,2,1,1,2,1,3,1,2,3,3,3,0,2,3,3,3,2,1,2,5,1,3,2,2,3,2,2,3,4,1,1,1,2,3,2,2,4,1,4,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,4,1,2,203,770,2,14,4,71,527
1,203,771,2,1,3,11,1,0,5,1,0,5,5,6,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,2,3,1,3,1,1,3,1,3,1,5,5,5,4,3,3,1,1,3,3,3,4,1,4,1,3,3,3,3,3,3,3,0,0,4,1,1,4,0,1,1,1,1,2,203,771,2,4,4,54,49
1,203,772,2,1,2,1,5,7,1,2,1,1,1,1,4,0,2,1,1,2,2,2,2,1,3,1,1,3,4,4,4,0,4,2,3,2,5,0,5,0,6,5,5,0,0,0,0,0,0,0,4,0,7,4,6,4,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,3,2,203,772,2,0,8,71,451
1,203,773,2,4,6,9,7,4,1,3,3,2,2,3,4,1,1,2,2,1,1,1,2,1,3,2,3,3,2,4,3,4,1,1,2,2,1,1,3,2,2,2,2,3,3,4,1,4,4,3,1,3,2,1,4,4,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,3,2,203,773,2,0,8,71,569
1,203,774,2,2,4,7,8,0,1,3,4,1,1,1,2,2,2,1,1,2,2,1,2,2,3,2,1,1,2,2,2,3,3,1,3,2,3,1,3,2,2,3,1,2,2,2,2,3,3,2,2,2,3,2,5,2,2,2,2,2,2,2,1,4,5,3,4,1,1,1,1,1,2,203,774,2,0,8,71,417
1,203,775,2,3,3,7,6,1,1,2,3,2,3,1,2,2,2,1,1,1,4,2,2,3,1,1,1,3,2,3,3,1,4,4,3,2,2,3,1,3,3,4,5,2,2,1,1,3,3,3,1,2,1,4,1,2,1,1,1,1,2,1,1,4,1,3,4,1,1,1,1,2,2,203,775,2,12,8,25,41
1,203,776,2,3,3,3,5,4,1,2,1,2,2,2,2,2,1,1,3,2,1,1,2,1,3,3,1,3,2,4,2,3,4,1,3,2,3,1,2,2,2,4,2,2,4,3,3,3,4,1,1,3,2,1,3,1,3,1,1,1,2,2,1,4,1,2,3,3,2,2,4,2,2,203,776,2,12,8,25,32
1,203,777,2,4,4,9,5,6,5,4,4,2,2,3,3,3,3,3,2,3,3,3,2,3,3,4,3,1,2,2,3,4,4,1,5,2,5,5,4,5,5,4,4,3,3,4,4,3,3,3,1,0,2,1,3,3,3,3,3,3,3,0,0,4,1,3,4,1,1,1,1,2,2,203,777,2,13,8,82,148
1,203,778,2,2,5,4,6,3,3,1,5,5,5,6,2,3,2,3,3,3,3,3,2,3,2,4,3,3,2,2,3,3,2,1,3,2,2,2,1,4,3,4,4,2,3,4,2,0,0,2,4,3,3,1,3,3,3,3,3,3,3,0,1,2,4,2,3,3,2,2,1,2,2,203,778,2,13,8,81,104
1,203,779,2,1,5,7,6,6,2,2,3,2,3,3,3,2,0,0,2,0,2,0,0,2,3,2,1,0,3,4,4,1,1,4,3,3,1,0,5,0,6,5,5,0,0,0,0,0,0,0,4,0,7,4,6,4,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,2,2,203,779,2,13,8,81,163
1,203,780,2,2,4,8,6,4,1,1,4,3,3,3,2,1,1,2,1,2,2,1,2,3,3,4,3,3,3,3,2,3,3,1,3,4,2,5,4,5,5,4,4,3,3,1,1,3,3,3,1,3,5,1,2,3,3,3,3,3,3,1,1,3,3,4,0,0,5,0,0,2,2,203,780,2,13,8,82,235
1,203,781,2,2,4,10,4,6,4,4,5,5,5,6,4,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,4,5,0,1,3,4,4,5,4,3,0,0,0,0,0,0,0,4,0,7,4,2,2,0,2,0,0,0,2,1,4,5,3,2,3,5,0,0,2,2,203,781,2,13,8,82,217
1,203,782,2,4,6,7,5,7,5,4,2,2,2,3,2,2,2,0,2,0,4,2,2,2,3,4,0,3,4,4,3,4,4,1,2,3,1,1,2,2,2,4,1,3,4,4,4,4,4,4,1,2,4,2,3,2,3,3,2,3,2,1,1,4,4,2,4,3,2,2,3,2,2,203,782,2,13,8,81,108
1,203,783,2,4,4,7,7,7,1,2,4,2,2,2,2,3,2,3,2,2,2,3,2,3,3,2,1,3,2,2,2,3,3,1,3,2,2,2,3,2,2,3,3,2,3,3,3,2,3,2,1,3,3,1,2,3,2,1,3,2,2,2,1,4,1,2,3,3,3,2,3,2,2,203,783,2,13,8,82,136
1,203,784,2,4,6,6,6,4,1,3,1,1,1,1,1,1,2,1,2,2,1,3,2,2,1,2,1,3,1,3,3,2,2,2,3,5,3,3,2,5,2,2,3,3,1,2,2,4,3,3,1,2,2,1,1,1,1,1,1,2,1,1,1,3,1,3,4,1,1,1,1,1,2,203,784,2,13,8,81,155
1,203,785,2,2,4,7,7,5,1,1,2,2,2,1,3,2,2,3,2,3,2,2,2,3,2,3,3,0,2,3,3,2,3,1,4,2,2,4,3,1,1,3,2,2,2,1,2,2,3,3,1,3,2,1,2,1,1,1,1,1,1,1,1,4,5,1,3,4,1,1,1,1,2,203,785,2,13,8,82,146
1,203,786,2,4,4,8,5,2,1,3,1,1,1,1,2,2,2,2,2,3,1,2,2,3,3,2,1,3,4,1,3,2,3,2,1,2,1,3,4,5,5,4,4,4,4,4,4,4,4,4,1,2,2,1,3,3,3,2,3,3,3,1,1,4,1,3,4,1,1,1,1,1,2,203,786,2,13,8,82,175
1,203,787,2,4,3,2,6,2,2,2,3,2,2,2,4,0,0,0,2,0,4,2,0,0,3,2,1,1,2,1,3,2,1,2,2,4,3,2,2,2,2,3,2,3,3,1,2,3,3,3,1,2,3,1,1,4,0,0,0,0,0,1,1,3,2,3,3,1,1,1,1,1,2,203,787,2,13,8,82,157
1,203,788,2,3,1,4,6,2,5,1,4,2,3,2,4,0,0,0,2,0,4,0,0,0,3,3,3,3,4,4,3,4,2,1,3,2,2,5,1,2,2,3,2,4,3,4,4,2,4,2,1,3,2,1,3,3,3,3,1,1,3,1,1,4,1,3,4,1,2,2,1,1,2,203,788,2,13,8,82,184
