CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.3..1,Q.3..2,Q.3..3,Q.3..4,Q.3..5,Q.3..6,Q.3..7,Q.3..8,Q.4.,Q.5A.,V.5B.,V.5B..1,V.5B..2,V.5B..3,V.5B..4,V.5B..5,V.5B..6,V.5B..7,V.5B..8,Q.6.,Q.7.,Q.8.,Q.8..1,Q.8..2,Q.9.,Q.9..1,Q.9..2,Q.10.,Q.11A.,V.11B.,V.11B..1,V.11B..2,V.11B..3,V.11B..4,V.11B..5,V.11B..6,V.11B..7,Q.12.,Q.12..1,Q.13.,Q.13..1,Q.13..2,Q.13..3,Q.13..4,Q.13..5,Q.13..6,Q.13..7,Q.13..8,Q.13..9,Q.13..10,Q.14.,Q.16.,Q.16..1,Q.16..2,Q.16..3,Q.16..4,Q.16..5,Q.16..6,Q.16..7,Q.16..8,Q.16..9,Q.16..10,Q.16..11,CARD..1,DECK..1,BALLOT..1,V.17.,V.18.,V.19.,V.20.
1,199,68,1,3,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,0,0,0,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,2,0,1,0,0,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,68,1,10,2,1
1,199,69,3,7,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,4,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,2,0,1,0,0,4,1,7,2,2,2,2,2,2,2,2,2,2,2,1,2,199,69,1,2,86,1
1,199,70,3,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,0,2,8,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,2,0,1,8,0,2,1,3,2,2,2,2,2,1,2,1,2,2,2,2,2,199,70,1,10,51,1
1,199,71,2,3,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,4,0,1,8,0,4,2,2,2,2,2,2,2,1,2,2,4,2,1,1,8,2,0,1,1,0,2,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,199,71,1,2,27,1
1,199,72,1,3,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,4,0,4,2,2,2,2,2,2,2,1,2,2,3,2,1,1,8,2,0,1,0,0,2,4,1,2,1,2,2,2,1,2,1,2,2,2,2,2,199,72,1,2,68,1
1,199,73,3,6,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,4,0,3,6,0,4,2,2,2,2,2,2,2,1,2,2,3,1,1,1,8,2,0,1,0,0,2,2,3,2,2,2,2,2,1,2,2,2,2,2,1,2,199,73,1,2,34,1
1,199,74,2,3,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,8,2,0,1,1,0,2,1,3,1,1,2,2,2,2,2,1,2,2,2,2,2,199,74,1,10,3,1
1,199,75,1,8,1,1,1,2,2,2,2,2,1,1,8,2,2,2,2,2,2,2,1,2,1,1,2,4,0,1,0,0,4,2,2,2,2,2,2,2,1,2,4,0,1,1,1,8,2,0,1,0,0,2,9,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,75,1,2,98,1
1,199,76,1,6,2,1,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,1,2,1,1,2,4,0,2,8,0,4,3,2,2,2,2,2,2,1,2,4,0,1,3,1,8,2,0,1,0,0,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,76,1,2,104,1
1,199,77,3,7,2,1,1,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,2,4,0,1,0,0,4,1,2,2,2,2,2,2,1,2,4,0,1,1,1,8,2,0,1,0,0,2,4,4,1,1,2,2,2,1,2,1,2,2,2,2,2,199,77,1,2,11,1
1,199,78,1,9,2,1,2,2,2,2,2,2,1,5,2,2,2,2,2,2,2,2,1,2,3,1,0,0,0,0,0,0,4,2,2,2,2,2,2,2,1,2,1,5,8,8,0,10,7,0,6,7,0,5,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,78,6,2,80,1
1,199,79,1,5,2,1,1,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,6,0,1,2,0,4,0,2,2,2,2,2,2,1,2,1,2,7,7,7,10,7,0,6,0,0,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,199,79,6,2,63,1
1,199,80,5,6,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,2,0,0,4,1,2,2,2,2,2,2,1,2,4,1,3,3,1,8,2,0,1,0,0,2,0,3,2,2,2,1,2,1,2,2,1,2,2,2,2,199,80,1,4,16,1
1,199,81,13,8,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,0,0,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,81,2,4,20,1
1,199,82,13,8,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,0,0,0,0,0,4,1,2,2,2,2,2,2,1,2,1,4,1,3,1,8,2,0,1,0,0,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,199,82,2,4,14,1
1,199,83,10,6,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,8,0,1,2,2,2,2,2,2,2,1,2,1,0,1,1,1,8,2,0,1,0,0,2,1,3,2,2,2,2,2,2,2,2,2,2,1,1,2,199,83,2,2,54,1
1,199,84,1,6,2,1,2,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,5,8,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,2,0,1,8,0,2,0,1,2,2,2,2,2,2,2,1,2,2,2,1,2,199,84,2,2,30,1
1,199,85,1,7,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,2,0,0,2,4,2,2,2,2,2,2,1,2,2,0,1,1,1,8,2,0,1,0,0,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,85,2,2,14,1
1,199,86,1,8,2,1,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,0,0,2,1,2,2,2,2,2,2,1,2,2,3,1,1,1,8,2,0,1,0,0,5,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,86,2,2,41,1
1,199,87,15,8,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,3,0,4,3,2,2,2,2,2,2,1,2,2,3,5,5,1,8,2,0,1,0,0,3,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,199,87,2,9,21,1
1,199,88,2,3,2,1,1,2,2,2,2,2,1,7,2,2,2,2,2,2,2,2,1,2,1,1,7,8,0,2,8,0,4,2,2,2,2,2,2,2,1,2,4,0,1,1,1,8,2,0,1,0,0,2,9,3,2,2,1,2,2,2,2,1,2,2,1,2,2,199,88,2,1,11,1
1,199,89,6,8,2,1,2,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,0,0,0,0,0,4,1,2,2,2,2,2,2,1,2,4,0,1,1,1,8,2,0,1,0,0,2,1,3,2,2,2,2,2,2,1,2,2,2,2,1,2,199,89,2,1,5,1
1,199,90,1,6,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,0,0,5,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,90,3,2,30,1
1,199,91,1,7,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,1,2,2,2,2,2,2,1,2,1,4,2,1,1,8,2,0,1,1,0,5,4,3,2,2,2,2,2,2,2,1,2,2,2,1,2,199,91,3,2,6,1
1,199,92,2,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,5,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,4,0,5,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,92,3,1,2,1
1,199,93,3,5,2,1,1,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,1,2,1,1,4,8,0,2,8,0,3,1,2,2,2,2,2,2,1,2,1,3,1,1,1,8,2,0,1,4,0,5,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,199,93,3,9,25,1
1,199,94,7,8,1,1,1,2,1,2,2,2,2,1,4,2,2,2,2,2,2,2,1,2,1,1,1,4,0,3,8,0,4,2,2,2,2,2,2,2,1,2,1,3,1,1,7,8,2,0,1,4,0,5,2,3,2,2,2,2,2,2,2,2,1,2,2,1,2,199,94,3,9,18,1
1,199,95,7,6,1,1,2,2,2,2,1,2,2,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,0,0,4,5,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,0,0,5,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,95,3,9,11,1
1,199,96,7,8,1,1,2,2,2,2,1,2,2,4,1,2,2,2,2,2,2,2,1,2,1,1,4,2,0,0,0,0,4,3,2,2,2,2,2,2,1,2,1,4,3,3,1,8,2,0,1,4,0,5,1,3,2,2,2,2,2,2,2,2,2,2,1,1,2,199,96,3,9,4,1
1,199,97,17,8,1,1,2,2,1,2,2,2,2,1,0,2,2,2,2,2,2,2,1,2,1,1,1,0,0,0,0,0,4,3,2,2,2,2,2,2,1,2,1,4,7,7,1,8,2,0,3,0,0,5,7,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,97,3,9,34,1
1,199,98,10,8,1,2,1,2,2,1,1,1,2,1,6,2,2,2,2,2,2,2,1,2,1,1,1,0,0,0,0,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,0,0,5,4,3,2,2,2,2,2,2,1,2,2,2,2,1,2,199,98,3,4,29,1
1,199,99,14,8,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,4,0,0,0,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,2,0,1,4,0,3,5,3,2,2,2,2,2,2,2,2,1,2,2,1,2,199,99,3,9,16,1
1,199,100,7,6,1,1,1,2,2,2,1,2,2,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,4,0,0,0,2,3,2,2,2,2,2,2,1,2,2,0,5,5,1,8,2,0,1,3,0,5,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,199,100,3,9,14,1
1,199,101,3,6,1,1,1,2,2,2,2,1,2,1,5,2,2,2,2,2,2,2,1,2,1,1,5,8,0,2,8,0,4,3,2,2,2,2,2,2,1,2,2,4,1,5,1,8,2,0,1,3,0,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,101,5,6,53,1
1,199,102,7,6,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,2,2,2,2,2,2,2,1,2,2,4,5,5,1,8,2,0,1,3,0,2,0,3,2,2,2,2,2,1,2,1,1,2,1,2,2,199,102,5,5,69,1
1,199,103,7,6,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,3,8,1,5,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,2,0,1,3,0,2,0,4,2,2,2,2,2,1,2,1,2,2,1,2,2,199,103,5,5,63,1
1,199,104,20,6,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,4,2,2,2,2,2,2,2,1,2,2,4,5,1,1,8,2,0,1,3,0,5,1,3,2,2,2,1,2,2,2,2,2,2,1,2,2,199,104,5,7,24,1
1,199,105,20,6,2,1,2,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,2,2,2,2,2,2,2,1,2,2,4,5,5,2,8,2,0,1,1,3,5,0,3,2,2,2,1,2,1,2,2,2,2,2,2,2,199,105,5,7,30,1
1,199,106,1,6,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,3,2,2,2,2,2,2,1,2,2,3,1,1,1,8,2,0,1,3,4,5,0,3,2,2,2,1,2,1,2,2,2,2,2,2,2,199,106,5,6,45,1
1,199,107,1,6,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,2,3,0,4,2,2,2,2,2,2,2,1,2,2,3,5,5,1,8,2,0,1,3,0,2,6,6,1,2,2,1,2,1,2,2,2,1,2,2,2,199,107,5,6,28,1
1,199,108,2,6,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,5,0,2,1,2,2,2,2,2,2,1,2,2,3,1,1,1,8,2,0,1,3,0,1,0,6,2,2,2,2,2,1,2,2,2,2,2,1,2,199,108,5,5,88,1
1,199,109,20,6,2,1,1,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,2,2,2,2,2,2,2,1,2,2,3,1,1,1,8,2,0,1,3,0,2,1,4,2,2,2,2,2,2,2,1,2,2,2,1,2,199,109,5,7,16,1
1,199,110,1,6,1,1,2,2,2,2,1,2,2,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,2,0,4,2,2,2,2,2,2,2,1,2,4,0,1,3,1,8,2,0,1,3,0,2,2,4,1,2,2,1,2,1,2,2,2,2,2,2,2,199,110,5,6,5,2
1,199,111,1,6,1,1,1,2,2,2,2,1,2,1,7,2,2,2,2,2,2,2,1,2,1,1,1,8,0,7,0,0,4,2,2,2,2,2,2,2,1,2,4,0,2,1,1,8,2,0,1,3,0,2,4,3,1,1,2,1,2,1,2,2,2,2,2,2,2,199,111,5,6,8,2
1,199,112,1,3,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,8,0,4,2,2,2,2,2,2,2,1,2,4,2,5,5,1,8,2,0,1,3,0,5,0,4,2,2,2,1,1,2,2,1,2,1,2,2,2,199,112,5,5,30,1
1,199,113,1,8,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,8,0,1,0,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,0,8,2,0,1,0,0,2,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,113,6,2,121,1
1,199,114,1,6,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,4,8,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,0,0,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,199,114,6,2,91,1
1,199,115,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,0,1,1,8,0,6,0,0,4,1,2,2,2,2,2,2,1,2,1,4,2,1,1,8,2,0,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,115,6,2,10,1
1,199,116,1,6,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,8,0,4,3,2,2,2,2,2,2,1,2,1,4,2,2,1,8,2,0,1,0,0,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,199,116,6,2,96,1
1,199,117,1,3,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,6,8,0,4,5,2,2,2,2,2,2,1,2,1,4,1,1,2,8,2,0,1,0,0,2,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,199,117,6,2,94,1
1,199,118,1,7,2,1,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,6,8,0,0,0,4,3,2,2,2,2,2,2,1,2,1,4,2,1,1,8,2,0,1,0,0,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,118,6,2,22,1
1,199,119,1,6,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,2,2,2,2,2,2,2,1,2,2,3,1,1,1,8,1,0,1,8,0,2,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,199,119,1,10,30,1
1,199,120,1,4,1,2,2,2,2,2,2,1,2,1,4,2,2,2,2,2,2,2,1,2,1,1,2,4,0,1,8,4,2,4,2,2,2,2,2,2,1,2,2,3,1,1,1,8,1,0,1,0,0,2,9,3,2,2,2,2,2,2,2,2,2,2,1,1,2,199,120,1,2,83,1
1,199,121,1,5,2,1,2,2,2,2,2,2,1,6,1,2,2,2,2,2,2,2,1,2,1,1,1,0,8,1,8,0,4,2,2,2,2,2,2,2,1,2,1,4,2,1,1,8,2,0,1,1,0,2,4,6,2,2,2,1,2,1,2,2,2,2,2,2,2,199,121,6,2,20,1
1,199,122,1,6,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,8,8,0,0,0,4,3,2,2,2,2,2,2,1,2,1,4,2,0,1,8,2,0,1,0,0,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,199,122,6,2,95,1
1,199,123,2,6,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,4,5,0,4,2,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,1,0,2,4,3,2,2,2,1,2,1,2,2,2,2,2,2,2,199,123,6,1,24,1
1,199,124,2,6,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,4,2,2,2,2,2,2,2,1,2,1,4,8,8,7,8,2,0,6,0,0,5,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,124,6,1,19,1
1,199,125,2,7,2,1,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,1,1,1,8,0,3,8,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,125,6,1,47,1
1,199,126,2,9,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,3,0,2,8,0,4,2,2,2,2,2,2,2,1,2,1,4,2,1,1,8,2,0,1,0,0,2,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,126,6,1,53,1
1,199,127,2,8,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,8,0,4,3,2,2,2,2,2,2,1,2,1,4,2,2,1,8,2,0,1,0,0,2,8,4,2,2,1,2,2,2,2,2,1,2,2,2,2,199,127,6,1,31,1
1,199,128,1,6,2,2,1,2,2,2,2,2,1,2,6,2,2,2,2,2,2,2,1,2,1,1,2,8,0,0,0,0,1,3,2,2,2,2,2,2,1,2,1,3,1,1,1,8,2,0,1,0,0,2,8,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,128,6,2,146,1
1,199,129,1,6,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,0,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,2,0,1,0,0,2,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,199,129,6,2,137,1
1,199,130,1,6,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,6,0,4,6,0,4,3,2,2,2,2,2,2,1,2,2,4,2,2,1,8,2,0,1,0,0,2,0,2,2,2,2,1,2,1,2,2,2,2,2,2,2,199,130,6,2,53,1
1,199,131,2,9,2,1,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,6,0,1,2,0,4,2,2,2,2,2,2,2,1,2,2,4,8,8,1,8,2,0,1,0,0,5,0,3,1,1,2,2,2,2,2,2,2,2,2,2,2,199,131,6,1,43,1
1,199,132,2,8,2,2,1,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,1,1,4,8,0,4,0,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,2,0,1,0,0,2,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,132,6,1,15,1
1,199,133,1,6,2,1,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,6,8,0,4,3,2,2,2,2,2,2,1,2,2,3,1,1,1,8,2,0,4,0,0,5,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,133,6,2,82,1
1,199,134,1,3,2,1,2,2,2,2,2,2,1,6,2,2,2,2,2,2,2,2,1,2,1,1,6,8,0,2,8,0,5,2,2,2,2,2,2,2,1,2,2,5,2,2,1,8,2,0,1,0,0,2,6,6,2,2,2,2,2,2,2,2,2,2,2,1,2,199,134,6,2,127,1
1,199,135,2,8,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,4,8,0,4,2,2,2,2,2,2,2,1,2,4,0,1,1,1,8,2,0,1,0,0,2,9,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,135,6,1,22,1
1,199,136,2,9,2,1,1,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,5,0,0,4,3,2,2,2,2,2,2,1,2,4,0,7,7,7,8,2,0,7,0,0,5,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,199,136,6,1,5,1
1,199,137,1,1,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,4,8,0,4,5,2,2,2,2,2,2,1,2,4,5,1,1,2,8,2,0,1,0,0,5,1,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,137,6,2,15,1
1,199,138,5,4,2,1,2,2,1,2,2,2,2,4,1,2,2,2,2,2,2,2,1,2,1,1,2,4,0,0,0,0,1,2,2,2,2,2,2,2,1,2,3,1,5,1,1,8,2,0,1,3,0,5,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,199,138,3,4,9,1
1,199,139,17,8,1,2,1,2,2,2,1,2,2,6,1,2,2,2,2,2,2,2,1,2,1,1,4,6,0,0,2,4,4,1,2,2,2,2,2,2,1,2,4,0,5,3,1,8,2,0,1,0,0,5,5,3,2,2,2,2,2,2,2,1,2,2,2,1,2,199,139,3,9,37,1
1,199,140,6,2,2,1,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,1,2,1,1,2,4,8,4,8,0,4,2,2,2,2,2,2,2,1,2,1,4,5,1,1,8,2,0,4,0,0,5,4,3,2,2,2,2,2,1,2,2,2,2,2,1,2,199,140,4,9,17,1
1,199,141,7,4,2,1,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,1,1,2,4,8,1,8,0,4,2,2,2,2,2,2,2,1,2,1,4,5,5,1,8,2,0,4,0,0,5,5,4,2,2,1,2,2,1,2,2,2,2,2,2,2,199,141,4,9,8,1
1,199,142,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,4,0,4,2,2,2,2,2,2,2,1,2,1,4,1,3,1,8,2,0,1,0,0,5,8,3,2,2,2,2,2,1,2,2,2,2,2,1,2,199,142,4,2,45,1
1,199,143,1,3,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,2,2,2,2,2,2,2,1,2,1,4,5,5,1,8,2,0,1,4,0,2,4,4,1,2,2,2,2,2,2,2,2,2,2,1,2,199,143,4,2,4,1
1,199,144,1,4,2,1,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,1,2,2,4,0,1,8,0,4,2,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,4,0,5,7,4,2,2,2,1,2,2,2,2,2,2,2,1,2,199,144,4,2,18,1
1,199,145,1,4,2,1,2,2,2,2,2,2,1,4,5,2,2,2,2,2,2,2,1,2,1,1,4,5,0,1,5,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,1,8,2,0,1,4,0,5,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,199,145,4,2,24,1
1,199,146,5,8,2,1,1,2,2,2,2,1,2,4,1,2,2,2,2,2,2,2,1,2,1,1,2,4,8,1,4,8,4,2,2,2,2,2,2,2,1,2,1,4,1,1,1,8,10,3,1,0,0,2,4,1,2,2,2,1,2,2,2,2,1,2,2,2,2,199,146,1,4,13,1
1,199,147,5,7,2,2,1,2,2,2,2,1,2,6,1,2,2,2,2,2,2,2,1,2,1,1,2,4,8,1,5,0,4,5,2,2,2,2,2,2,1,2,2,4,1,1,6,8,10,7,1,1,8,5,6,4,2,2,1,1,2,1,2,2,1,2,1,2,2,199,147,1,4,12,1
1,199,148,4,4,1,2,2,2,2,2,2,2,1,7,1,2,2,2,2,2,2,2,1,2,1,1,1,4,0,1,8,0,4,2,2,2,2,2,2,2,1,2,1,4,5,5,1,8,10,1,1,4,0,5,6,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,148,4,3,43,1
1,199,149,4,4,1,1,1,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,5,8,0,4,2,2,2,2,2,2,2,1,2,1,1,1,1,1,8,10,1,1,0,0,3,5,1,2,2,2,2,2,1,2,2,1,2,2,2,2,199,149,4,3,28,1
1,199,150,1,8,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,1,4,2,2,2,2,2,2,1,2,1,0,1,1,1,11,2,0,1,0,0,5,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,150,2,2,21,1
1,199,151,1,5,2,2,1,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,4,0,4,2,2,2,2,2,2,2,1,2,2,5,1,1,1,11,3,0,1,0,0,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,151,2,2,32,1
1,199,152,1,5,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,1,11,7,0,1,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,152,2,2,9,1
1,199,153,1,8,2,1,2,2,2,2,2,1,2,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,5,8,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,11,7,11,6,0,0,2,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,153,2,2,28,1
1,199,154,1,4,1,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,1,2,2,2,2,2,2,2,1,2,0,0,1,1,0,11,0,0,1,0,0,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,154,2,2,1,1
1,199,155,4,4,1,2,1,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,1,1,1,8,0,3,5,0,4,2,2,2,2,2,2,2,1,2,1,4,6,6,1,11,1,0,3,4,0,3,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,155,4,3,83,1
