CARD.,DECK.,BALLOT.,Q.0.,Q.1.,Q.2.,Q.3.,Q.4A.,Q.5.,Q.6A.,Q.6B.,Q.7A.,Q.7B.,Q.8A.,Q.8B.,Q.9A.,Q.9B.,Q.10A.,Q.10B.,Q.11A.,Q.11B.,Q.12A.,Q.12B.,Q.13A.,Q.13B.,Q.14A.,Q.14B.,Q.15A.,Q.15B.,Q.16A.,Q.16B.,Q.17A.,Q.17B.,Q.18A.,Q.18B.,Q.19A.,Q.19B.,Q.20.,Q.21A.,Q.21B.,Q.22A.,Q.22B.,Q.23A.,Q.23B.,Q.24A.,Q.24B.,Q.25A.,Q.25B.,Q.26A.,Q.26B.,Q.27A.,Q.27B.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30A.,Q.30B.,Q.31A.,Q.31B.,Q.32A.,Q.32B.,Q.33A.,Q.33B.,Q.34A.,Q.34B.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,Q.37A.,Q.37B.,Q.38A.,CARD..1,DECK..1,BALLOT..1,Q.0..1,Q.38B.,Q.39A.,Q.39B.,Q.40A.,Q.40B.,Q.41A.,Q.41B.,Q.42A.,Q.42B.,Q.43A.,Q.43B.,Q.44A.,Q.44B.,Q.45A.,Q.45B.,Q.46A.,Q.46B.,Q.47A.,Q.47B.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.51A.,Q.51B.,Q.52A.,Q.52B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.55A.,Q.55B.,Q.56A.,Q.56B.,Q.57A.,Q.57B.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.61A.,Q.61B.,Q.62A.,Q.62B.,Q.63A.,Q.63B.,Q.64A.,Q.64B.,V.65.,V.66.,V.67.,V.68.,V.69.
1,215,932,0,3,3,6,2,7,1,4,1,4,2,4,1,4,4,4,1,4,1,4,1,4,2,4,1,4,2,2,3,3,4,4,3,4,85,4,4,3,3,3,3,3,3,5,4,3,4,1,4,3,4,3,4,2,3,3,3,3,3,3,4,3,4,4,3,4,4,5,4,1,2,215,932,0,4,1,4,1,4,2,3,3,4,2,4,2,4,2,4,1,4,2,4,2,4,2,4,3,4,1,4,1,4,5,3,1,3,3,4,5,4,3,4,5,4,4,5,2,5,1,5,4,4,4,4,4,4,10,3,4,9,1
1,215,933,0,3,3,6,2,7,2,4,2,3,2,4,2,4,2,4,1,4,2,4,2,4,2,4,2,4,2,4,2,4,5,4,2,4,85,1,4,2,4,4,4,3,4,3,4,2,4,1,4,2,4,2,4,2,4,3,4,2,4,1,4,2,4,3,4,2,4,3,4,2,2,215,933,0,4,3,4,2,4,3,4,4,4,3,4,2,4,3,4,3,4,2,4,3,4,3,4,3,4,3,4,2,4,2,4,2,4,4,4,5,4,3,4,3,4,4,5,2,5,1,5,4,4,4,4,5,1,26,8,12,11,5
1,215,934,0,3,4,5,2,7,4,1,4,1,2,1,4,1,4,1,1,4,2,4,1,4,2,4,3,1,3,3,2,4,5,3,2,3,85,4,4,4,4,4,4,3,4,5,4,3,4,1,4,3,4,3,4,2,3,4,4,3,3,1,4,1,3,4,4,4,4,2,3,3,2,215,934,0,4,3,4,2,4,3,4,3,4,2,4,3,4,3,4,2,4,2,4,1,4,3,4,3,4,3,4,2,4,4,4,1,4,4,3,1,4,1,4,4,4,1,5,1,5,4,5,1,4,1,4,1,4,21,5,11,7,6
1,215,935,0,3,4,6,2,7,1,4,1,4,2,4,2,4,1,4,1,4,2,3,1,4,2,4,1,4,4,3,3,4,5,3,2,4,85,2,4,1,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,1,3,1,4,1,4,1,4,1,4,1,4,2,3,1,4,2,2,215,935,0,2,2,4,1,4,2,4,3,4,1,4,3,4,2,3,1,4,3,4,2,4,1,4,1,4,1,4,2,4,1,3,2,3,4,2,3,4,2,2,1,4,3,4,1,5,3,5,1,4,1,4,1,4,12,3,5,7,6
1,215,936,0,2,2,5,2,7,2,4,2,3,1,4,2,4,2,3,1,4,3,4,1,0,2,3,2,4,3,3,2,4,2,3,2,4,85,2,3,3,4,3,4,2,3,4,4,2,4,1,4,2,4,2,3,2,4,3,4,1,4,1,4,2,4,3,4,2,4,2,3,2,2,215,936,0,3,3,3,2,3,2,4,3,4,2,3,3,4,2,4,2,4,3,4,3,4,3,4,1,4,3,4,3,4,5,2,2,3,4,3,4,3,3,4,3,4,4,5,1,5,3,5,2,3,2,4,2,4,22,8,9,6,1
1,215,937,0,3,3,7,1,7,2,4,1,4,2,4,1,4,2,4,1,4,1,4,3,2,2,4,1,4,5,4,4,4,4,4,3,4,86,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,2,4,3,4,4,4,2,4,2,4,3,4,4,4,4,4,5,4,2,2,215,937,0,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,1,4,3,4,5,4,3,4,2,4,4,5,1,5,1,5,5,1,1,4,1,4,30,11,0,8,6
1,215,938,0,3,2,4,2,7,2,4,1,4,2,3,2,3,2,2,1,4,2,3,1,4,2,4,2,3,3,3,2,3,3,4,2,3,86,2,3,2,3,3,4,2,4,3,3,3,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,2,3,2,4,3,4,3,3,1,2,215,938,0,4,2,4,1,4,1,4,2,4,2,4,2,4,1,4,2,4,1,4,1,4,2,3,2,4,2,4,1,4,3,4,4,4,2,4,3,4,2,4,2,4,3,5,2,5,1,5,4,4,4,4,4,4,7,1,4,9,3
1,215,939,0,3,5,6,2,7,3,3,3,3,2,3,2,3,3,3,2,3,2,3,1,4,2,4,2,3,3,3,3,3,3,3,2,3,86,2,3,3,3,3,3,3,3,4,4,3,4,1,4,2,4,3,3,2,3,3,4,3,4,2,4,3,3,3,3,4,4,4,3,1,2,215,939,0,4,3,4,3,4,2,4,3,3,3,4,3,4,2,3,3,4,2,3,1,3,2,3,2,3,3,4,1,4,1,4,1,4,3,4,5,4,3,4,2,3,4,5,1,5,4,5,1,4,1,4,1,4,18,4,9,6,2
1,215,940,0,3,2,5,2,7,2,3,2,3,2,4,2,2,2,3,1,1,2,3,2,4,2,3,2,3,2,3,2,3,4,4,2,3,86,2,3,2,3,2,3,1,3,2,4,3,4,1,3,2,3,2,3,1,3,3,3,2,3,1,1,1,2,2,3,3,3,2,3,2,2,215,940,0,3,2,3,2,2,2,4,2,4,2,3,3,4,3,4,3,3,2,3,2,4,2,3,2,3,3,4,2,3,1,3,3,2,3,1,4,3,2,2,3,2,4,5,1,5,2,2,1,3,2,3,4,3,19,4,7,1,6
1,215,941,0,3,4,7,1,7,1,3,2,3,1,2,1,3,1,3,1,4,1,4,1,2,2,4,1,3,2,3,2,3,5,1,1,2,86,2,2,2,3,3,2,2,3,2,3,2,3,2,3,1,1,1,2,1,2,2,3,1,3,2,3,2,3,2,3,2,3,2,3,2,2,215,941,0,3,2,3,1,4,2,3,3,3,2,2,2,2,1,4,2,3,2,2,2,2,2,3,3,4,3,4,2,2,5,2,1,3,2,3,4,3,4,2,3,2,3,3,1,4,4,4,1,2,1,3,1,4,16,4,6,1,3
1,215,942,0,3,3,8,2,7,2,3,2,3,1,3,1,3,2,3,1,4,1,4,2,4,1,4,2,3,4,2,2,3,3,4,1,3,87,4,4,3,3,4,4,3,4,5,4,3,4,1,4,3,4,2,3,3,4,1,4,3,4,2,3,2,4,4,4,3,3,4,4,1,2,215,942,0,4,2,4,2,4,3,4,1,4,3,3,3,3,3,3,2,4,1,4,3,4,3,4,1,4,2,4,1,4,1,3,2,3,2,3,4,2,3,3,1,3,4,5,3,3,3,3,2,3,5,2,5,3,16,5,8,5,6
1,215,943,0,1,4,6,4,7,2,3,2,3,1,3,2,4,2,3,1,4,3,3,1,3,2,4,2,3,2,3,2,4,2,3,2,3,87,2,3,3,3,2,3,2,3,3,4,3,4,1,4,2,3,2,4,2,3,2,3,3,4,2,4,2,4,2,4,2,4,4,4,2,2,215,943,0,4,3,2,1,4,3,4,3,4,2,4,3,4,3,4,3,4,2,4,2,4,3,4,3,4,2,4,2,4,1,4,2,4,4,4,3,3,2,3,2,4,3,5,1,5,4,5,2,4,2,3,2,4,22,5,12,8,1
1,215,944,0,3,3,6,1,7,4,4,4,4,2,4,2,3,4,4,1,4,1,3,2,4,2,4,4,4,4,3,5,3,3,4,2,4,88,2,3,3,4,4,4,3,4,3,3,2,4,1,4,2,4,2,4,2,4,2,3,4,3,2,3,2,3,3,3,3,3,3,3,2,2,215,944,0,3,3,3,2,4,2,4,2,4,3,4,3,4,2,4,3,4,2,4,2,4,2,4,3,4,3,4,2,4,2,4,1,4,4,3,5,4,3,4,4,4,4,5,3,3,4,5,3,3,5,2,5,2,21,4,8,6,3
1,215,945,0,3,2,6,2,7,2,4,2,4,1,3,2,4,2,4,1,4,2,4,1,4,2,4,1,4,4,3,2,3,3,4,2,4,88,1,4,2,4,2,4,2,4,3,4,1,4,1,4,2,4,2,4,2,4,2,4,3,4,2,4,2,4,2,4,2,4,2,4,1,2,215,945,0,3,2,4,1,4,3,4,3,4,2,4,3,4,2,4,3,4,3,4,2,4,2,4,2,4,3,4,2,4,2,3,1,4,2,3,4,3,3,4,3,4,4,5,1,4,3,5,2,3,2,3,2,3,18,4,9,8,1
1,215,946,0,3,3,6,1,7,2,3,1,3,1,3,2,3,1,3,1,4,1,4,1,3,2,1,1,3,4,2,5,2,4,4,2,3,88,2,2,2,3,4,4,3,3,3,2,1,3,1,4,1,3,2,3,1,4,1,4,1,2,1,3,1,3,3,4,2,3,2,3,2,2,215,946,0,4,3,4,2,3,2,3,3,3,3,4,3,4,3,4,2,3,2,3,1,2,1,3,1,4,2,3,1,3,1,3,3,3,3,3,4,3,3,4,4,4,4,5,1,5,4,5,1,4,1,4,1,4,16,2,7,6,6
1,215,947,0,2,3,5,1,7,2,1,1,1,2,4,1,2,2,3,1,4,1,4,2,4,2,4,1,4,4,4,3,4,5,2,1,4,89,2,2,4,4,4,4,3,4,5,4,3,4,1,4,3,4,2,4,3,4,4,4,3,4,3,4,3,4,4,4,4,4,5,4,1,2,215,947,0,4,3,4,1,4,1,4,1,4,1,4,3,4,3,4,3,4,3,4,2,3,1,4,3,4,3,4,1,4,1,4,1,4,4,3,5,4,3,4,4,4,4,5,1,5,3,5,5,4,2,3,1,4,15,1,6,9,2
1,215,948,0,3,4,5,2,7,3,3,5,2,1,3,2,3,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,93,2,3,2,2,2,2,2,3,2,3,1,3,2,3,1,3,1,2,1,0,2,3,1,3,1,2,1,3,2,3,2,2,3,3,2,2,215,948,0,3,2,3,3,4,2,3,2,3,3,3,3,3,2,3,3,4,3,4,2,3,3,4,3,4,3,4,2,3,2,4,1,4,4,4,3,3,2,3,2,3,4,5,2,4,2,4,3,3,3,3,5,3,23,6,8,2,6
1,215,949,0,3,3,6,2,7,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,3,2,4,1,4,4,2,2,3,4,4,2,3,93,2,3,3,4,2,4,2,4,3,4,1,4,1,4,1,2,1,4,2,4,3,4,3,4,1,3,1,4,1,4,2,3,1,4,2,2,215,949,0,3,3,4,2,3,2,4,4,4,3,4,3,4,3,4,2,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,3,3,4,4,3,3,5,1,4,5,1,5,3,5,1,4,1,4,2,3,27,9,11,8,6
1,215,950,0,3,4,5,2,7,5,4,5,4,2,4,2,4,4,4,1,4,1,4,2,4,2,4,2,4,3,4,5,4,4,4,1,4,93,1,4,3,4,4,4,3,4,1,4,3,4,1,4,1,4,2,4,1,4,1,4,3,4,2,4,2,4,4,4,1,4,1,4,3,2,215,950,0,3,3,3,1,4,2,4,1,4,3,4,2,4,2,4,2,4,2,4,2,4,3,4,3,4,2,4,2,4,2,3,5,4,5,4,4,4,4,4,4,4,5,5,1,5,3,5,1,4,1,4,1,4,17,4,7,12,2
1,215,951,0,3,4,4,2,7,2,2,2,3,1,3,2,3,2,4,1,4,2,4,1,4,2,3,2,3,3,3,2,3,2,3,1,3,93,2,3,3,3,3,3,3,4,3,3,3,4,1,4,2,4,2,4,2,3,2,3,3,4,2,3,2,3,1,4,1,4,2,4,2,2,215,951,0,3,2,4,3,4,2,4,1,4,2,4,2,4,2,4,2,4,2,3,1,4,2,4,1,4,2,3,1,4,2,4,2,3,3,3,4,3,2,3,3,4,3,4,1,5,2,4,1,4,1,4,3,4,13,3,5,5,6
1,215,952,0,3,3,6,2,7,2,3,2,4,1,4,2,4,1,4,1,4,2,4,1,4,2,4,2,4,1,3,2,3,1,4,1,4,93,1,4,1,4,2,4,1,4,2,4,3,4,1,4,2,4,1,4,2,4,3,4,2,4,1,4,2,4,3,4,2,4,3,4,2,2,215,952,0,4,3,4,3,3,3,4,2,3,3,4,3,4,3,4,2,3,3,4,3,4,3,4,2,4,2,3,3,4,1,2,5,1,4,3,3,3,4,2,5,1,3,4,1,5,2,4,1,2,1,3,2,1,25,8,9,6,6
1,215,953,0,3,2,5,2,7,1,4,2,3,1,3,1,3,2,3,2,3,2,3,2,2,2,4,2,3,4,3,2,3,5,2,1,3,93,2,3,3,3,5,3,4,3,3,3,2,3,1,4,1,3,2,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,2,3,2,2,215,953,0,4,3,4,1,4,2,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,2,4,3,4,2,4,1,4,1,2,1,3,4,3,3,3,4,3,5,3,3,4,1,4,3,4,3,2,5,3,5,3,21,3,9,1,6
1,215,954,0,3,3,7,2,7,1,4,1,4,1,3,1,4,1,4,1,4,1,3,3,2,2,4,1,4,3,2,2,3,3,3,2,3,93,2,3,2,3,2,3,1,3,3,3,1,3,1,3,1,3,2,3,1,3,1,3,1,3,1,3,2,3,2,3,2,3,1,3,2,2,215,954,0,4,2,3,1,3,2,4,3,4,2,4,2,4,2,4,3,4,3,3,2,4,3,4,2,4,2,4,2,4,5,3,2,2,3,2,3,2,4,2,2,3,4,5,3,3,2,4,2,2,2,3,2,3,18,5,8,3,6
1,215,955,0,4,2,5,2,7,2,3,2,3,3,3,1,3,1,3,2,3,2,3,2,3,2,3,1,3,3,3,2,3,2,3,1,3,93,1,4,2,3,1,3,1,3,1,4,1,3,2,3,2,4,2,3,1,3,1,4,1,3,1,3,1,4,2,3,2,3,2,4,2,2,215,955,0,4,3,4,1,4,3,4,3,4,2,4,2,4,3,4,2,4,2,4,3,4,2,4,3,4,3,4,1,4,5,2,5,2,2,3,3,4,2,3,1,4,1,5,1,5,1,5,1,4,1,4,1,4,20,4,8,4,6
1,215,956,0,3,5,7,2,7,2,4,2,4,2,4,2,4,3,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,3,4,2,4,93,1,4,2,4,2,4,1,4,2,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,0,2,215,956,0,0,0,0,4,0,2,4,3,4,2,4,3,4,2,4,2,4,2,4,2,4,2,4,3,4,2,4,2,4,3,4,4,4,2,4,3,4,2,4,1,4,3,5,1,5,3,5,1,4,1,4,1,4,14,4,6,12,6
1,215,957,0,2,3,5,2,7,2,3,2,3,2,4,2,4,1,4,1,4,1,4,1,4,2,4,1,4,3,4,3,4,4,4,3,4,92,4,4,4,4,4,4,3,4,5,4,3,4,1,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,4,4,4,4,5,4,1,2,215,957,0,3,3,4,1,4,2,4,2,4,3,4,3,4,1,4,1,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,5,4,5,4,3,4,4,4,4,5,1,5,3,4,1,4,1,4,1,4,8,1,5,9,1
1,215,958,0,3,3,6,1,7,3,4,2,3,2,3,2,4,4,4,1,4,2,2,1,3,1,3,2,3,3,4,5,4,4,4,2,4,92,2,4,3,4,3,4,2,3,5,4,2,4,1,4,2,4,3,4,2,4,4,4,1,4,2,4,2,4,3,4,2,3,4,3,1,2,215,958,0,4,3,4,2,4,3,4,3,4,2,4,3,4,2,3,1,3,2,1,2,2,3,4,3,4,1,4,3,4,5,2,2,4,4,2,4,3,4,3,3,3,3,5,1,3,3,3,2,2,2,3,1,4,18,7,9,5,6
1,215,959,0,3,3,6,1,7,1,4,1,4,2,3,2,4,2,3,1,4,1,4,3,3,2,4,2,3,4,4,2,3,3,4,1,3,92,3,3,2,2,2,3,1,3,4,4,2,3,1,4,2,4,2,4,2,4,3,3,3,3,2,4,2,4,2,4,2,4,4,4,1,2,215,959,0,3,1,3,1,4,1,4,2,4,1,4,2,3,2,3,2,3,2,3,2,2,1,3,3,4,1,3,1,4,1,4,1,4,3,3,4,3,3,4,5,3,4,5,2,5,3,5,3,3,3,3,3,3,7,1,2,8,6
1,215,960,0,3,3,5,2,7,3,4,3,4,2,4,3,4,3,3,1,4,3,4,1,4,1,4,3,4,4,3,3,4,3,4,3,4,92,2,3,2,3,2,3,1,3,3,3,1,3,2,3,2,3,1,3,2,3,2,3,1,3,1,3,2,3,2,3,2,3,3,3,1,2,215,960,0,4,1,4,1,4,2,4,3,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,3,4,1,4,1,4,5,1,3,3,3,3,3,3,4,3,5,3,3,4,2,3,2,3,3,3,3,3,3,3,6,3,3,2,6
1,215,961,0,3,3,6,2,7,1,4,1,4,1,3,1,4,1,4,1,4,1,4,2,4,2,3,1,4,3,3,2,3,1,4,1,4,92,2,3,2,3,2,3,1,3,2,3,1,3,1,3,2,3,1,3,2,3,2,3,2,3,1,3,3,3,2,3,2,3,1,4,2,2,215,961,0,4,2,4,2,4,2,4,3,4,3,4,2,4,2,4,3,4,2,4,2,4,3,4,3,4,3,4,3,4,2,3,3,3,3,3,2,3,4,3,1,3,3,4,1,4,2,4,1,3,2,3,2,3,22,7,8,3,6
1,215,962,0,3,3,6,5,7,1,2,2,2,1,3,2,3,2,3,1,3,2,3,3,3,3,2,2,3,2,3,2,3,2,2,2,2,42,2,3,2,3,2,3,2,3,2,3,2,4,2,3,2,3,1,3,2,3,2,3,4,3,2,3,1,3,2,3,2,3,2,3,2,2,215,962,0,3,3,4,2,3,2,3,3,3,2,3,3,4,2,3,2,3,2,3,3,4,2,3,3,4,2,3,2,3,5,3,3,3,3,3,2,3,4,3,5,3,3,4,1,4,3,4,1,3,2,3,2,3,20,6,8,10,6
1,215,963,0,2,4,7,5,7,3,4,2,4,2,3,2,3,3,3,1,4,2,4,1,3,3,0,2,3,3,3,3,3,3,4,2,3,48,3,3,2,3,2,3,2,3,3,4,2,3,1,4,2,3,1,3,2,4,3,3,3,3,2,3,2,3,3,3,0,0,3,3,1,2,215,963,0,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,3,4,3,4,2,4,2,4,3,4,2,4,2,4,1,4,1,4,4,3,4,4,3,4,2,3,4,5,2,5,1,5,4,4,4,4,2,4,22,6,11,6,2
1,215,964,0,3,5,5,5,7,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,4,2,3,3,3,3,3,5,3,5,3,2,3,41,4,4,2,3,3,3,4,3,4,3,2,3,1,4,2,3,2,4,2,3,3,3,3,3,2,3,2,3,3,4,2,4,4,3,2,2,215,964,0,2,2,3,3,4,3,4,3,3,3,4,3,4,2,3,3,4,3,4,2,3,2,4,3,4,3,4,2,4,1,4,1,3,4,3,3,3,3,3,1,4,4,5,1,5,4,5,5,4,4,4,5,3,24,6,9,5,2
1,215,965,0,3,3,7,5,7,2,2,2,2,1,3,3,2,2,2,1,4,1,4,1,4,1,4,2,3,4,3,2,3,2,3,2,4,41,2,4,3,3,3,3,2,3,4,4,1,3,1,4,1,3,1,4,1,4,2,3,2,4,2,3,2,4,3,4,3,4,3,3,1,2,215,965,0,4,2,4,2,3,3,4,3,4,3,4,3,4,2,3,3,4,2,4,3,4,3,4,3,4,2,4,3,4,2,4,2,4,4,4,6,5,5,5,6,5,0,0,0,6,5,0,0,5,6,5,6,0,22,8,11,4,3
1,215,966,0,3,3,6,5,7,2,3,2,3,1,4,1,4,2,4,2,3,1,4,3,1,2,4,1,4,2,3,1,4,2,4,1,3,43,2,4,2,4,2,4,2,3,3,3,3,4,1,4,2,4,2,4,1,3,2,4,2,4,2,4,3,4,3,4,3,4,3,3,3,2,215,966,0,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,3,3,4,2,4,3,4,3,4,2,3,2,3,2,2,3,1,4,1,1,4,3,3,0,3,4,5,1,1,2,3,2,4,26,8,12,4,4
1,215,967,0,3,2,6,5,7,2,3,2,3,1,4,2,3,2,3,1,4,2,3,1,4,2,3,1,4,4,3,2,3,5,3,1,4,46,2,3,2,3,2,3,1,4,2,3,1,4,1,3,2,3,2,4,2,3,1,4,2,3,1,3,1,4,1,4,2,3,3,3,2,2,215,967,0,3,2,3,2,3,3,4,3,4,3,4,3,4,2,4,3,4,3,4,3,4,3,4,3,4,3,4,2,3,2,3,2,3,3,2,4,2,4,3,2,3,4,5,1,5,3,5,2,4,4,4,4,4,25,7,11,4,3
1,215,968,0,3,3,6,5,7,2,3,2,3,3,2,2,3,5,3,1,4,5,3,1,4,2,3,2,3,1,3,2,3,5,2,1,3,43,2,3,2,3,2,3,2,3,3,3,3,4,1,4,2,4,2,4,2,4,3,3,2,3,2,3,2,3,3,3,2,3,3,3,1,2,215,968,0,4,3,4,2,4,2,4,3,4,2,4,3,4,3,4,2,4,2,4,2,4,3,4,2,4,2,4,2,4,1,4,2,3,4,3,4,3,3,3,3,3,4,5,1,5,4,5,2,2,2,3,2,3,18,6,9,4,2
1,215,969,0,2,2,4,5,7,2,4,3,4,1,4,1,4,1,4,1,4,2,4,3,3,2,4,3,4,1,3,1,4,2,3,1,4,41,1,4,1,4,1,4,3,4,3,3,1,4,2,4,1,4,2,4,1,4,1,4,2,4,2,4,2,4,3,4,1,4,1,4,2,2,215,969,0,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,6,5,6,5,6,5,6,5,5,5,6,5,3,2,1,5,3,4,1,3,2,3,1,3,29,11,0,6,3
1,215,970,0,3,5,5,5,7,3,3,2,3,1,3,2,3,2,3,1,4,2,3,1,4,2,4,2,3,2,3,2,3,5,4,1,3,40,2,4,2,3,2,3,2,3,3,4,3,4,1,4,2,4,2,4,2,4,3,4,2,4,2,3,2,4,2,3,3,4,2,4,2,2,215,970,0,4,3,4,3,4,2,3,3,4,3,4,3,4,2,4,2,4,2,4,2,4,3,4,3,4,2,4,3,4,1,3,2,3,3,3,2,2,2,3,4,4,3,5,1,5,4,5,1,4,2,3,1,4,23,8,9,7,4
1,215,971,0,3,3,6,5,7,3,4,3,4,3,4,3,4,3,4,1,4,4,4,1,4,2,4,3,4,3,3,2,3,3,4,1,4,40,4,4,2,3,1,4,1,4,5,4,2,3,1,4,2,4,3,4,2,4,3,3,3,4,2,3,2,3,3,4,3,4,3,3,1,2,215,971,0,4,3,4,3,4,3,4,2,4,3,4,3,4,1,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,5,3,3,3,3,3,2,3,2,3,2,4,4,5,1,5,1,5,2,2,2,2,3,4,23,7,11,7,3
1,215,972,0,3,3,7,5,7,2,2,2,2,3,3,2,4,3,3,1,3,2,2,1,3,2,2,2,2,3,3,5,3,5,3,2,3,45,2,3,1,2,2,2,1,2,4,4,2,3,1,4,2,3,2,3,2,4,3,4,2,2,2,3,1,3,3,3,2,3,1,4,2,2,215,972,0,3,2,4,2,4,3,4,3,4,2,4,2,4,2,4,3,4,2,4,2,4,3,4,3,4,3,4,2,4,5,3,3,2,4,3,3,3,4,3,2,3,4,5,2,3,3,3,4,3,3,2,5,2,21,6,9,3,6
1,215,973,0,3,3,6,5,7,2,4,3,4,3,4,2,3,1,4,1,4,1,4,2,4,2,4,1,4,3,3,1,4,1,4,1,4,45,1,4,1,4,1,4,1,4,2,4,1,4,1,4,2,4,1,4,1,4,1,4,2,4,2,4,1,4,2,4,1,3,3,4,0,2,215,973,0,0,0,0,4,0,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,1,4,2,3,2,3,1,3,4,3,2,3,4,5,1,5,3,4,2,3,2,3,1,4,24,8,11,6,3
1,215,974,0,3,3,7,5,7,2,3,2,3,1,2,2,3,2,3,1,4,3,3,3,2,3,3,2,3,4,3,2,2,2,2,1,3,44,2,3,2,3,1,4,2,3,2,3,1,4,2,3,1,3,2,4,1,3,1,3,1,3,1,3,1,3,2,3,2,3,1,3,3,2,215,974,0,1,3,2,3,3,3,3,3,3,3,3,3,4,2,3,2,4,3,4,3,4,3,4,3,4,2,4,2,4,1,4,3,3,3,3,3,3,4,3,5,3,3,4,1,5,4,5,1,4,1,4,1,4,24,8,11,4,3
1,215,975,0,2,3,6,5,7,1,4,1,4,1,4,1,4,1,4,1,4,2,4,1,4,2,4,1,4,2,4,1,4,1,4,1,4,42,1,4,1,4,1,4,2,3,1,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,1,4,1,4,2,2,215,975,0,4,3,4,3,4,1,4,3,4,2,4,3,4,3,4,2,4,3,4,2,4,3,4,2,4,3,4,2,4,5,5,4,4,2,4,6,5,5,5,6,5,3,5,1,5,2,5,1,4,1,4,1,4,22,7,8,12,4
1,215,976,0,1,4,5,5,7,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,1,4,1,4,1,4,1,4,1,4,48,2,2,1,4,2,4,1,4,2,4,1,4,2,4,1,4,1,4,1,4,1,1,1,4,1,4,3,4,2,3,2,2,1,4,1,2,215,976,0,4,1,4,1,4,3,4,4,4,3,4,3,4,2,4,3,4,2,4,2,4,3,4,3,4,3,4,3,4,1,4,1,4,1,4,1,4,1,4,1,2,1,5,1,5,1,5,2,4,1,4,1,4,21,7,11,11,5
1,215,977,0,3,3,7,5,7,2,3,2,3,1,3,2,3,2,3,1,4,2,3,1,3,2,4,2,4,2,4,1,4,1,4,1,3,45,1,4,1,4,2,4,1,4,2,4,1,4,2,4,1,4,1,4,1,3,1,3,1,4,1,4,1,3,1,4,1,4,1,3,2,2,215,977,0,2,3,4,2,4,3,4,2,4,3,4,3,4,3,4,2,4,3,4,3,4,3,4,3,4,2,4,2,3,2,4,2,3,3,3,3,3,2,4,2,3,4,5,1,5,2,4,2,4,1,4,1,4,24,6,9,7,3
1,215,978,0,3,3,6,5,7,2,3,2,3,1,3,1,3,1,3,1,4,2,3,2,3,2,4,2,3,4,3,5,2,1,4,1,3,45,2,3,3,3,3,3,3,2,2,3,2,4,1,4,2,3,1,4,2,4,2,3,1,3,2,4,2,4,3,4,2,3,2,3,2,2,215,978,0,4,3,4,2,4,2,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,3,4,2,4,3,4,2,4,1,3,2,4,4,4,5,4,3,4,2,3,4,5,1,5,3,4,2,4,2,4,5,3,25,7,11,5,6
1,215,979,0,3,5,5,5,7,2,3,2,3,1,3,2,3,2,3,1,4,2,3,1,4,3,0,2,3,3,4,2,3,2,3,1,4,50,1,4,2,4,2,4,1,3,3,4,3,4,1,4,2,4,2,4,1,3,2,4,2,4,1,4,1,3,2,3,2,4,2,4,0,2,215,979,0,0,2,3,2,4,2,4,3,4,2,4,3,4,2,4,3,4,3,4,3,4,3,4,2,4,2,4,2,4,1,3,3,4,2,4,4,4,3,4,1,4,3,5,1,4,3,4,1,4,5,1,5,2,19,7,9,9,4
