COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122
1,232,50,1,0,3,3,4,1,4,2,2,2,4,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,3,2,1,0,0,0,0,0,0,2,,22,3200,5,0,2,2,2,2,2,1,4,1,5,4,2,2,2,2,1,2,4,1,5,3,27,1,1,2,2,2,2,2,12,0,0,1,2,2,1,3,2,2,2,2,2,2,2,1,3,11
1,232,51,0,0,3,4,0,0,3,1,0,1,3,5,0,0,2,0,0,0,3,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,3,1,0,0,4,4,4,4,3,0,,22,3200,5,1,2,2,2,2,2,1,1,6,5,4,2,2,2,2,1,2,0,2,6,1,8,1,1,2,2,2,2,2,12,0,0,0,2,0,0,0,1,2,2,2,2,2,2,2,1,11
1,232,52,1,8,3,3,4,1,4,2,2,0,2,4,1,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,0,1,4,4,4,4,0,2,,22,3200,5,2,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,2,1,5,3,38,0,0,2,2,2,2,2,21,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,11
1,232,53,3,8,3,3,10,1,4,1,1,2,2,5,1,3,2,1,1,3,3,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,3,1,0,1,2,4,4,4,2,2,,22,3200,5,3,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,4,2,5,1,28,1,1,2,2,2,2,2,12,0,0,2,2,3,4,3,1,2,2,2,2,2,2,2,4,13
1,232,54,1,8,3,6,9,1,4,2,2,2,3,4,1,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,6,1,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,1,2,3,2,2,2,4,4,4,4,2,2,,22,3200,5,4,2,2,2,2,2,1,2,3,5,3,2,2,2,1,2,2,1,1,5,2,11,1,1,2,2,2,2,2,12,0,0,2,2,3,1,3,1,2,2,2,2,2,2,2,4,11
1,232,55,1,8,3,5,9,3,4,3,3,1,3,5,1,2,1,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,5,5,5,5,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,1,4,3,2,1,2,2,2,2,2,2,2,,22,3200,5,5,2,2,2,2,2,1,2,6,5,2,2,2,2,2,1,2,4,2,5,3,28,1,1,2,2,2,2,2,12,0,0,4,3,3,4,3,1,2,2,2,2,2,2,2,5,11
1,232,56,3,8,3,6,7,2,4,3,3,1,1,5,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,5,2,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,1,1,1,1,2,,22,3200,5,6,2,2,2,2,2,1,2,1,3,0,2,2,2,2,2,1,3,4,5,3,18,1,1,2,2,2,2,2,12,0,0,4,1,3,1,3,2,2,2,2,2,2,2,1,1,11
1,232,57,1,8,3,3,7,4,1,3,1,2,1,3,2,3,1,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,5,6,3,3,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,3,2,1,3,1,1,1,1,3,1,,22,3200,5,7,2,2,2,1,2,2,2,6,3,1,2,2,2,1,2,2,3,4,5,3,18,1,1,2,2,2,2,2,12,0,0,4,3,3,1,3,1,2,2,2,2,2,2,2,4,12
1,232,58,1,8,3,4,9,1,4,2,2,3,3,3,2,2,1,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,6,6,6,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,3,1,0,1,4,4,4,4,2,2,,22,3200,5,8,2,2,2,2,2,1,2,2,5,3,2,2,2,1,2,2,4,1,5,3,28,0,1,1,2,2,2,2,22,0,8,3,2,2,1,3,1,2,2,2,2,2,2,2,4,13
1,232,59,2,0,4,4,10,1,4,1,1,1,2,3,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,1,2,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,3,0,0,0,1,4,4,4,4,0,2,,22,3200,5,9,2,2,2,2,2,1,2,1,5,3,2,2,1,2,2,2,4,1,5,3,18,1,1,2,2,2,2,2,12,0,0,0,0,3,2,3,2,2,2,2,2,2,2,1,0,11
1,232,60,1,8,4,5,4,4,4,2,2,2,3,5,1,3,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,6,3,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,1,0,2,2,2,2,1,3,2,,22,3200,6,0,2,2,2,2,2,1,2,3,3,1,2,2,2,2,2,1,4,1,5,3,18,1,1,2,2,2,2,2,12,0,0,0,2,2,4,3,1,2,2,2,2,2,2,2,5,13
1,232,61,1,8,4,3,4,1,4,3,2,1,3,5,1,1,1,1,1,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,3,2,2,3,4,2,4,2,3,2,,22,3200,6,1,2,2,2,2,2,1,4,1,5,4,2,2,2,2,1,2,4,2,5,3,18,0,2,1,2,2,2,2,22,1,9,3,3,4,1,3,1,2,2,2,2,2,2,2,1,11
1,232,62,1,8,4,6,4,1,3,3,3,1,4,3,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,1,1,0,2,2,2,2,2,2,1,,22,3200,6,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,2,2,4,1,5,3,38,1,1,2,2,2,2,2,12,0,0,4,3,4,4,2,1,2,2,2,2,2,2,2,2,13
1,232,63,1,8,4,3,4,1,2,3,3,1,5,5,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,5,5,5,5,3,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,4,2,2,1,3,1,1,1,1,2,2,,22,3200,6,3,2,2,2,2,2,1,2,3,3,1,1,2,2,2,2,2,4,1,5,0,18,1,1,2,2,2,2,2,12,0,0,4,3,4,4,3,2,2,2,2,2,2,2,1,4,13
1,232,64,1,8,4,3,4,1,4,2,2,1,3,5,2,3,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,3,1,0,3,4,4,4,4,3,1,,22,3200,6,4,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,1,5,3,31,0,1,1,2,2,2,2,22,0,8,3,3,4,1,3,1,2,2,2,2,2,2,2,2,11
1,232,65,1,8,4,3,4,1,2,2,2,2,4,3,2,3,2,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,1,2,1,1,0,2,2,2,1,1,3,1,,22,3200,6,5,2,2,2,2,1,2,2,3,5,1,2,2,2,2,2,1,4,2,4,3,22,0,2,1,2,2,1,2,22,1,9,3,2,3,4,2,1,2,2,2,2,2,2,2,5,13
1,232,66,1,8,4,3,4,1,4,2,2,1,4,3,2,1,2,3,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,6,6,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,1,1,1,3,2,,22,3200,6,6,2,2,2,2,2,1,2,6,3,1,2,2,1,2,2,2,4,2,3,1,28,1,1,2,2,2,2,2,12,0,0,0,3,4,1,3,1,2,2,2,2,2,2,2,4,11
1,232,67,1,8,4,3,4,3,4,2,2,1,3,3,2,3,1,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,3,1,2,2,2,3,2,,22,3200,6,7,2,2,2,2,2,1,2,3,1,3,2,2,1,2,2,2,1,1,5,1,11,0,1,1,2,2,2,2,22,0,8,3,3,4,4,3,1,2,2,2,2,2,2,2,5,11
1,232,68,1,8,4,3,4,1,4,1,2,1,4,4,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,2,4,2,2,2,3,2,,22,3200,6,8,2,2,2,2,2,1,2,3,4,3,2,2,2,1,2,2,1,1,0,3,27,0,1,2,2,2,2,2,12,0,0,3,2,4,1,3,1,2,2,2,2,2,2,2,2,11
1,232,69,1,8,4,3,4,1,4,2,2,2,4,3,2,3,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,6,6,6,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,4,4,4,3,1,,22,3200,6,9,1,2,2,2,2,2,4,3,5,3,2,2,1,2,2,2,4,1,5,3,28,0,2,1,2,2,2,2,22,1,9,1,2,3,4,3,1,2,2,2,2,2,2,2,3,11
1,232,70,1,8,4,3,4,2,4,2,3,1,4,5,2,3,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,6,2,3,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,4,2,2,,22,3200,7,0,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,4,1,5,3,18,1,1,2,2,2,2,2,12,0,0,4,2,3,0,3,1,2,2,2,2,2,2,2,2,13
1,232,71,3,8,4,3,4,2,4,2,1,2,2,5,2,4,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,1,0,2,2,2,2,2,2,2,,22,3200,7,1,2,2,2,2,2,1,2,6,3,1,1,1,2,2,2,2,4,1,5,3,28,1,1,2,2,2,2,2,12,0,0,3,3,4,2,3,2,2,2,2,2,2,2,1,3,11
1,232,72,3,8,4,6,10,2,4,3,3,1,2,5,1,3,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,22,3200,7,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,2,2,21,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,11
1,232,73,2,8,4,1,10,3,1,2,2,1,2,3,2,2,1,2,1,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,6,1,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,4,2,2,,22,3200,7,3,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,2,5,3,28,0,1,2,2,2,2,2,21,0,8,3,2,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,74,4,8,4,4,10,3,4,2,2,1,2,5,2,2,1,1,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,4,2,2,,22,3200,7,4,2,2,2,2,2,1,2,2,3,2,2,2,1,2,2,2,2,2,5,3,10,1,1,2,2,2,2,2,12,0,0,0,0,3,1,3,2,2,2,2,2,2,2,1,2,11
1,232,75,3,8,4,6,9,1,4,2,2,1,1,5,2,3,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,2,5,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,3,1,0,2,4,4,4,2,2,2,,22,3200,7,5,2,2,2,2,2,1,2,1,2,3,1,2,2,2,2,2,1,1,5,3,11,0,2,1,2,2,2,2,22,1,9,3,3,4,4,3,1,2,2,2,2,2,2,2,4,11
1,232,76,2,8,4,6,9,1,4,3,3,1,3,5,3,2,2,1,1,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,1,0,1,4,4,1,2,2,2,,22,3200,7,6,2,2,2,2,2,1,2,1,4,3,2,2,1,2,2,2,3,1,5,2,28,0,2,1,2,2,2,2,22,1,9,2,2,3,1,3,1,2,2,2,2,2,2,2,2,11
1,232,77,0,8,4,6,9,1,4,2,2,1,1,5,2,2,3,1,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,5,5,4,3,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,4,1,1,2,1,,22,3200,7,7,2,2,2,1,2,2,2,3,3,3,1,2,2,2,2,2,1,4,5,1,18,1,1,2,2,2,2,2,12,0,0,4,1,3,1,2,1,2,2,2,2,2,2,2,5,11
1,232,78,1,8,4,2,9,1,4,2,2,3,5,4,2,2,2,2,1,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,4,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,1,2,3,3,0,2,2,2,2,1,3,1,,22,3200,7,8,2,2,2,2,1,2,2,2,4,3,2,2,2,2,2,1,2,1,5,3,16,1,1,2,2,2,2,2,12,0,0,0,0,1,1,0,2,2,2,2,2,2,2,1,0,11
1,232,79,1,8,4,4,7,1,4,2,2,1,4,5,2,2,2,1,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,6,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,0,2,1,1,2,0,3,2,,22,3200,7,9,2,2,2,2,2,1,2,3,2,3,2,2,1,2,2,2,3,3,5,1,18,1,1,2,2,2,2,2,12,0,0,4,3,3,4,0,1,2,2,2,2,2,2,2,2,12
1,232,80,4,8,5,2,10,1,3,1,1,2,1,3,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,4,2,2,,22,3200,8,0,2,2,2,2,2,1,2,3,3,4,2,2,2,2,1,2,4,1,5,3,18,1,1,2,2,2,2,2,12,0,0,1,2,3,3,3,1,2,2,2,2,2,2,2,5,11
1,232,81,3,8,5,2,2,2,4,2,2,1,1,3,3,1,3,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,4,3,4,2,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,1,0,2,2,1,2,4,2,2,,22,3200,8,1,2,2,2,2,2,1,2,3,3,2,2,2,1,2,2,2,4,1,5,3,28,1,1,2,2,2,2,2,12,0,0,3,3,4,1,3,1,2,2,2,2,2,2,2,3,11
1,232,82,3,8,5,2,2,1,4,2,1,1,3,4,3,3,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,1,0,2,2,4,4,4,2,2,,22,3200,8,2,2,2,2,2,2,1,2,1,3,2,2,2,2,1,2,2,3,2,5,3,12,1,1,2,2,2,2,2,12,0,0,0,2,3,1,3,1,2,2,2,2,2,2,2,3,11
1,232,83,3,8,5,4,7,1,4,2,2,2,4,5,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,6,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,1,1,0,1,2,2,2,0,2,2,,22,3200,8,3,2,2,2,2,2,1,2,3,2,3,2,2,1,2,2,2,3,2,5,3,20,1,1,2,1,2,2,2,22,9,9,3,3,3,2,3,1,2,2,2,2,2,2,2,3,12
1,232,84,1,8,5,2,7,1,1,2,2,0,0,2,3,4,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,0,1,4,4,4,2,2,0,,22,3200,8,4,2,2,2,2,2,1,2,1,5,1,2,2,1,2,2,2,4,2,5,3,0,1,1,2,2,2,2,2,12,0,0,0,2,3,4,3,2,2,2,2,2,2,2,1,4,12
1,232,85,2,8,5,1,9,1,1,1,1,1,3,3,2,3,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,1,2,2,,22,3200,8,5,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,4,1,5,1,18,0,2,1,2,2,2,2,22,1,9,3,3,3,4,3,2,2,2,2,2,2,2,1,4,11
1,232,86,1,8,5,2,9,2,2,2,2,3,2,3,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,0,2,2,4,2,2,1,2,,22,3200,8,6,2,2,2,2,2,1,2,1,3,1,2,2,1,2,2,2,3,2,5,3,11,1,1,2,2,2,2,2,12,0,0,1,2,3,2,3,1,2,2,2,2,2,2,2,1,12
1,232,87,1,8,5,1,9,2,1,2,2,2,2,2,3,3,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,1,2,1,0,1,1,2,1,0,0,2,,22,3200,8,7,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,3,1,5,2,18,0,2,1,2,2,2,2,22,1,9,1,2,3,1,3,2,2,2,2,2,2,2,1,1,12
1,232,88,3,8,5,4,9,3,4,2,1,2,2,2,2,2,2,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,1,1,3,1,0,2,1,4,4,4,2,1,,22,3200,8,8,1,2,2,2,2,2,2,3,3,3,2,2,1,2,2,2,3,1,5,1,18,1,1,2,2,2,2,2,12,0,0,3,2,3,1,3,2,1,2,2,2,2,2,2,1,12
1,232,89,2,8,5,4,9,1,4,1,2,2,5,5,2,4,1,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,3,1,0,1,1,4,1,1,2,2,,22,3200,8,9,2,2,2,2,2,1,2,3,3,3,2,2,2,2,2,1,3,2,5,2,21,1,1,2,2,2,2,2,12,0,0,2,2,3,1,3,2,1,2,2,2,2,2,2,1,12
1,232,90,1,8,5,5,9,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,6,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,1,2,3,1,3,2,4,4,4,4,2,2,,22,3200,9,0,2,2,2,2,2,1,2,1,3,3,2,2,1,2,2,2,1,1,5,3,18,1,1,2,2,2,2,2,12,0,0,4,2,3,2,3,1,2,2,2,2,2,2,2,3,13
1,232,91,1,8,5,1,9,3,3,1,1,3,1,1,3,4,3,3,3,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,3,3,1,0,1,4,4,4,0,0,2,,22,3200,9,1,2,2,2,2,2,1,2,3,3,3,2,1,2,2,2,2,3,1,5,3,12,0,7,1,2,2,2,2,22,2,6,3,2,3,1,0,1,2,2,2,2,2,2,2,3,11
1,232,92,2,8,5,6,9,2,4,2,2,1,2,5,2,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,1,3,3,1,0,2,2,2,2,2,2,2,,22,3200,9,2,2,2,2,2,2,1,2,3,3,2,1,2,1,2,2,2,4,2,5,1,17,1,1,2,2,2,2,2,12,0,0,4,1,3,2,3,1,2,2,2,2,2,2,2,2,11
1,232,93,1,5,4,2,9,1,4,2,2,2,2,3,2,3,3,2,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,1,1,2,2,,22,3200,9,3,2,2,2,2,2,1,2,1,1,3,2,1,2,2,2,2,3,2,5,2,18,1,1,2,2,2,2,2,12,0,0,4,0,3,4,3,1,2,2,2,2,2,2,2,2,22
1,232,94,2,8,6,2,9,1,4,0,1,2,2,2,3,2,3,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,6,4,2,4,2,2,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,1,1,1,2,4,4,4,4,2,2,,22,3200,9,4,1,1,1,1,2,2,2,6,5,4,2,2,2,2,1,2,1,1,5,3,24,1,1,2,2,2,2,2,12,0,0,0,2,3,4,4,2,2,2,2,2,2,1,2,1,22
1,232,95,3,4,1,2,9,2,4,2,2,1,3,5,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,5,4,5,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,1,4,3,2,1,2,2,2,2,2,3,2,,22,3200,9,5,2,2,2,2,2,1,2,1,5,4,2,1,2,2,2,2,4,2,5,2,23,1,1,2,2,2,2,2,12,0,0,4,2,3,1,3,2,2,2,2,2,2,2,1,1,22
1,232,96,1,3,2,2,12,2,3,2,3,2,4,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,6,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,4,3,2,3,2,2,,22,3200,9,6,2,2,1,2,2,2,3,6,2,2,2,2,1,2,2,2,3,3,5,2,28,1,1,2,2,2,2,2,12,0,0,2,2,3,3,3,2,2,2,2,2,2,2,1,4,22
1,232,97,2,8,6,2,9,1,4,2,2,2,2,3,2,4,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,6,4,2,4,2,2,0,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,3,4,1,2,2,,22,3200,9,7,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,1,5,3,11,1,1,2,2,2,2,2,12,0,0,4,2,3,4,3,1,2,2,2,2,2,2,2,2,22
1,232,98,2,3,4,2,7,1,4,2,1,1,1,1,1,3,2,3,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,3,0,2,2,4,4,4,2,2,,22,3200,9,8,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,3,1,5,3,18,1,1,2,2,2,2,2,12,0,0,4,2,1,0,0,1,2,2,2,2,2,2,2,2,22
1,232,99,1,3,4,2,9,1,4,2,2,2,1,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,4,3,2,,22,3200,9,9,2,2,2,2,2,1,2,1,5,3,2,2,1,2,2,2,2,1,5,3,17,1,1,2,2,2,2,2,12,0,0,4,2,2,1,3,1,2,2,2,2,2,2,2,1,22
1,232,100,1,6,1,2,9,2,4,1,2,2,1,1,2,3,2,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,4,3,3,3,2,1,2,4,1,3,0,,22,3201,0,0,2,2,2,2,2,1,0,0,5,4,2,2,2,2,1,2,4,1,5,3,18,0,9,2,2,2,2,2,12,0,0,0,2,3,0,4,1,2,2,2,2,2,2,2,1,22
1,232,101,2,4,6,2,9,1,4,2,2,0,1,3,2,3,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,5,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,4,3,3,0,3,1,1,1,1,3,2,,22,3201,0,1,2,2,2,2,2,1,2,4,5,3,1,2,2,2,2,2,3,1,5,2,11,0,2,1,2,2,2,2,22,0,0,2,2,1,2,3,1,2,2,2,2,2,2,2,2,22
1,232,102,1,8,6,5,2,1,4,1,2,1,4,4,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,5,1,4,2,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,0,3,4,4,2,2,2,2,,22,3201,0,2,2,2,2,2,2,1,2,3,5,4,1,2,2,2,2,2,1,3,5,3,17,0,8,2,2,2,2,2,12,0,0,0,0,1,4,3,1,2,2,2,2,2,2,2,3,22
1,232,103,1,8,3,0,9,1,4,1,1,3,1,1,3,3,3,3,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,1,1,1,1,1,4,4,4,4,2,2,,22,3201,0,3,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,1,5,3,11,1,1,2,2,2,2,2,12,0,0,0,0,1,4,3,2,2,2,2,2,2,2,1,0,22
1,232,104,2,3,6,2,9,1,4,1,1,3,1,2,3,3,3,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,1,1,2,1,0,0,4,4,4,2,2,2,,22,3201,0,4,2,2,2,2,2,1,2,1,1,4,2,2,1,2,2,2,4,1,5,1,18,1,1,2,2,2,2,2,12,0,0,0,2,2,4,3,1,2,2,2,2,2,2,2,1,22
