COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71
1,135,97,1,6,10,10,8,4,2,1,1,11,1,4,1,2,3,1,2,8,3,6,1,4,1,2,1,3,2,4,1,2,1,3,1,10,10,10,10,2,4,2,5,1,1,1,1,5,8,2,2,1,3,,213,5009,7,1,1,1,2,1,6,4,3,3,2,50,20,700
1,135,98,1,6,10,10,8,5,2,1,1,11,1,3,3,3,3,1,2,8,2,11,1,1,1,1,1,3,2,4,2,3,0,3,3,10,10,10,10,2,4,5,5,1,1,3,1,1,6,3,2,1,2,,213,5009,8,1,3,1,2,1,6,1,1,3,3,60,0,609
1,135,99,1,8,4,1,8,10,2,2,15,11,2,1,3,1,1,1,2,8,3,6,2,2,1,1,3,1,2,2,2,1,2,2,2,5,1,2,10,2,4,1,1,1,4,5,1,1,8,3,2,3,3,,213,5009,9,1,3,1,3,3,2,1,3,3,2,51,0,800
1,135,100,1,7,8,8,8,4,3,1,11,11,6,1,1,6,4,1,2,8,5,11,2,2,1,1,5,2,2,2,1,2,1,3,3,1,10,1,10,3,4,2,5,1,1,5,1,5,9,3,1,3,1,,213,5010,0,1,1,1,3,1,5,1,3,4,2,11,0,701
1,135,101,1,8,7,2,8,3,2,2,18,5,5,0,2,2,3,1,2,8,6,4,2,3,1,2,5,3,2,2,2,1,1,3,2,3,1,10,1,2,4,2,5,1,2,2,1,1,7,2,2,1,1,,213,5010,1,1,3,1,1,3,2,1,3,3,2,51,11,9
1,135,102,1,5,10,9,8,9,2,1,2,11,1,1,1,1,1,1,1,8,10,2,2,6,1,1,1,3,2,4,1,1,1,0,2,10,10,10,10,3,4,2,5,3,1,2,1,0,6,2,4,1,2,,213,5010,2,1,3,1,1,1,5,4,3,4,2,50,0,803
1,135,103,1,6,10,9,8,4,2,2,6,11,3,1,2,3,3,1,2,8,10,2,6,7,11,1,3,3,2,2,1,2,1,3,1,10,10,10,10,3,4,1,5,2,2,5,4,3,5,3,4,1,3,,213,5010,3,1,3,1,1,1,4,3,3,4,2,50,0,700
1,135,104,1,9,6,9,8,5,1,1,30,11,4,1,2,2,4,1,2,8,3,8,7,9,1,1,6,2,1,2,2,1,2,2,1,10,10,10,10,3,4,1,5,2,2,2,1,5,4,1,2,3,3,,213,5010,4,1,3,1,3,3,5,3,3,3,1,10,20,809
1,135,105,1,6,10,9,8,9,1,1,7,11,4,3,1,2,2,1,2,8,4,6,7,7,1,1,5,3,2,4,1,1,0,0,1,10,10,10,10,1,4,2,5,3,3,5,2,5,7,3,2,3,3,,213,5010,5,1,3,1,1,1,4,2,3,1,2,10,20,806
1,135,106,1,7,6,6,8,7,2,2,24,11,5,3,2,2,2,1,3,8,2,8,5,5,1,1,3,3,2,2,2,1,2,2,3,3,10,10,10,3,4,2,5,3,2,2,1,3,6,2,2,2,2,,213,5010,6,1,3,1,3,3,2,1,2,1,2,50,10,907
1,135,107,1,8,6,6,8,3,1,1,27,11,6,1,2,6,4,1,3,8,2,8,5,5,1,1,4,3,2,2,2,1,2,0,2,3,10,10,10,3,4,1,5,1,4,4,1,1,6,2,2,4,3,,213,5010,7,1,3,1,2,3,3,3,3,3,2,20,90,907
1,135,108,1,10,8,8,8,3,2,2,12,11,3,4,2,2,1,1,2,8,3,6,6,6,2,2,5,3,2,2,2,1,1,2,3,10,1,10,10,1,4,5,2,1,2,4,1,5,7,3,3,1,1,,213,5010,8,1,1,1,1,2,2,1,3,1,1,20,70,708
1,135,109,1,5,10,9,8,2,1,2,6,11,3,1,1,5,6,1,1,8,3,0,6,9,2,3,3,3,2,4,1,1,1,3,1,10,10,10,10,2,4,1,5,3,1,5,1,5,7,3,1,1,2,,213,5010,9,1,3,1,1,1,5,4,2,3,2,50,20,706
1,135,110,1,5,9,9,8,3,2,2,3,11,3,1,2,3,4,1,2,8,4,6,5,8,2,3,1,3,2,4,3,3,1,2,3,1,10,3,10,1,4,1,5,3,2,3,1,1,4,2,1,3,3,,213,5011,0,1,3,1,1,1,1,1,3,3,2,10,50,909
1,135,111,1,5,10,9,8,5,1,1,5,11,3,2,2,3,3,2,2,8,3,8,5,9,2,3,2,3,2,4,2,1,1,3,2,10,10,10,10,1,4,5,5,1,0,5,1,5,6,1,2,1,1,,213,5011,1,1,3,1,1,1,6,2,2,1,2,50,0,707
1,135,112,1,5,10,10,8,4,2,1,5,11,3,1,1,2,2,1,1,9,2,2,5,10,2,3,3,3,2,4,5,2,1,3,3,10,10,10,10,2,4,1,5,1,2,4,1,1,6,1,2,3,3,,213,5011,2,1,3,4,4,1,6,4,4,3,2,50,1,10
1,135,113,1,6,10,10,8,9,2,1,5,11,3,2,1,3,3,2,2,8,9,2,5,10,2,3,3,3,2,4,1,3,0,0,2,10,10,10,10,1,4,2,5,2,2,2,1,0,8,3,1,4,3,,213,5011,3,1,3,4,1,1,5,4,4,3,2,50,51,10
1,135,114,1,5,10,9,8,3,1,1,4,11,2,1,1,4,4,1,1,8,3,11,4,8,1,2,2,3,2,4,2,1,1,3,3,10,10,10,10,1,4,3,5,3,2,2,1,5,4,3,1,1,3,,213,5011,4,1,1,4,1,1,6,4,4,3,2,51,0,704
1,135,115,1,8,10,9,8,4,2,1,4,1,2,2,2,2,3,1,3,8,3,6,4,5,1,1,3,3,2,4,2,2,1,2,3,10,10,10,10,1,4,2,5,3,2,5,1,0,6,3,2,1,3,,213,5011,5,1,3,4,1,1,3,1,2,1,2,20,0,709
1,135,116,1,8,5,8,8,6,3,2,34,11,3,2,2,5,4,1,2,8,3,6,4,6,1,2,3,2,2,4,3,1,1,3,2,10,10,10,10,4,4,1,5,3,4,1,1,3,8,1,1,4,3,,213,5011,6,1,1,1,1,1,6,4,4,3,3,60,0,900
1,135,117,1,5,5,10,8,2,3,1,20,11,2,2,2,2,4,1,2,8,3,6,4,6,1,2,3,3,2,4,2,1,2,2,1,10,10,10,10,4,4,3,5,2,2,2,1,3,8,3,2,1,3,,213,5011,7,1,1,1,1,1,6,4,3,3,2,50,50,900
1,135,118,1,8,4,2,8,4,2,2,22,3,5,4,1,2,5,2,2,8,2,8,4,4,1,1,2,3,2,2,5,1,1,2,3,5,1,10,10,3,4,1,5,3,4,3,1,5,6,1,4,1,3,,213,5011,8,1,3,1,3,3,2,1,3,3,2,50,0,906
1,135,119,1,5,10,10,8,9,1,2,3,11,2,1,2,3,6,1,1,8,3,8,3,7,3,3,3,3,2,4,1,1,2,2,2,10,10,10,10,3,3,1,5,1,1,1,1,3,5,1,1,1,3,,213,5011,9,1,1,1,1,3,3,3,3,1,2,50,0,908
1,135,120,1,9,8,8,8,6,3,2,10,6,3,4,2,2,1,1,2,8,4,6,4,8,2,3,4,3,2,2,2,3,1,3,2,2,10,2,10,1,3,2,5,2,2,3,1,2,8,1,1,1,3,,213,5012,0,1,3,1,1,3,5,2,2,3,1,11,10,711
1,135,121,1,10,7,2,8,3,2,2,19,1,3,1,2,4,6,1,3,3,8,11,3,3,2,2,3,1,2,2,2,1,1,1,1,4,10,1,10,3,3,1,5,2,3,3,1,5,10,1,2,3,3,,213,5012,1,1,3,1,1,3,5,3,2,3,1,50,1,6
1,135,122,1,10,7,7,8,5,1,1,20,2,4,3,1,2,2,1,2,3,3,2,3,9,2,3,5,1,2,2,1,1,3,1,3,4,1,1,1,3,3,2,5,1,2,2,1,5,4,1,2,3,3,,213,5012,2,1,3,1,3,3,1,1,2,4,2,50,20,609
1,135,123,1,9,5,4,8,5,2,1,21,5,3,3,1,0,3,1,2,8,2,11,3,3,2,2,4,1,2,3,2,1,1,2,3,4,1,1,10,2,3,1,5,1,4,1,1,3,3,3,4,1,3,,213,5012,3,1,3,1,3,3,5,3,3,3,2,50,20,606
1,135,124,1,7,5,4,8,6,2,1,21,5,3,3,2,2,2,2,2,8,2,2,3,4,2,2,4,1,2,2,2,1,2,2,3,5,1,1,10,2,3,2,5,1,3,2,1,5,8,3,3,1,3,,213,5012,4,1,3,1,3,3,2,1,3,3,2,50,0,606
1,135,125,1,8,5,4,8,4,5,0,22,5,3,3,1,4,4,1,3,3,2,11,3,4,2,2,4,1,2,2,2,1,1,2,3,4,1,1,10,2,3,2,5,1,4,3,1,3,5,3,3,1,3,,213,5012,5,1,3,1,3,3,3,3,3,3,2,50,30,606
1,135,126,1,8,4,1,8,4,2,2,23,1,3,3,2,2,3,2,2,8,3,8,3,3,2,2,1,1,2,1,3,2,1,3,3,5,1,1,10,2,3,3,5,1,2,5,1,5,9,3,2,1,2,,213,5012,6,1,1,2,3,2,1,1,1,3,2,51,0,901
1,135,127,1,9,5,4,8,3,2,1,16,8,2,1,3,5,1,1,3,8,3,6,3,4,2,3,3,1,1,3,2,1,2,2,5,3,1,1,10,3,3,3,1,1,4,2,1,5,8,1,4,3,3,,213,5012,7,1,2,1,3,3,2,2,3,3,2,50,0,701
1,135,128,1,7,4,3,8,10,2,2,24,11,1,3,2,2,5,1,2,8,1,6,0,0,0,0,4,1,2,2,2,1,1,3,4,7,1,2,10,3,3,1,5,1,4,5,1,3,9,3,2,3,3,,213,5012,8,1,3,1,1,3,5,3,3,1,2,50,20,607
1,135,129,1,7,5,1,8,6,3,2,22,11,11,1,1,1,4,1,3,8,3,8,0,0,0,0,5,1,2,1,1,1,2,2,1,7,1,1,10,3,3,2,1,1,4,4,1,5,8,3,2,2,3,,213,5012,9,1,3,1,1,3,4,1,3,3,2,10,80,801
1,135,130,1,9,2,2,8,4,2,2,25,4,2,3,2,2,2,1,2,8,5,11,3,3,0,0,3,1,2,2,2,2,2,2,2,4,1,10,10,3,3,2,2,2,2,2,1,1,7,3,3,1,1,,213,5013,0,1,3,1,1,1,1,1,2,3,1,50,20,703
1,135,131,1,6,10,9,8,8,3,1,2,11,1,1,2,6,4,1,1,8,10,4,2,10,11,3,2,3,2,2,2,1,1,3,2,10,10,10,10,2,3,1,5,2,1,1,1,5,9,3,1,1,3,,213,5013,1,1,1,1,3,2,2,1,3,3,2,51,1,6
1,135,132,1,8,4,1,8,3,2,1,24,4,3,1,2,2,6,1,3,8,5,6,2,2,11,11,2,1,2,1,1,1,1,2,3,5,1,10,1,3,3,1,5,1,2,1,2,3,6,1,3,1,1,,213,5013,2,1,1,1,1,3,4,1,3,3,2,50,20,905
1,135,133,1,9,5,2,8,8,2,2,26,1,4,2,3,2,3,1,2,8,3,8,4,4,2,2,4,3,2,3,5,3,1,2,4,8,1,1,10,2,3,2,5,3,3,3,1,1,6,2,2,1,3,,213,5013,3,1,3,1,3,3,3,1,2,3,2,50,20,904
1,135,134,1,9,6,5,8,10,2,1,26,1,5,2,3,2,2,2,2,8,2,6,4,7,2,3,3,3,2,1,2,2,2,2,3,5,1,2,10,2,3,2,5,2,3,3,1,4,5,1,3,1,3,,213,5013,4,1,3,1,1,3,5,3,3,4,2,50,0,906
1,135,135,1,10,6,6,8,3,2,2,26,3,5,0,1,2,2,1,2,8,2,11,4,5,2,3,4,1,2,2,2,1,1,3,3,4,1,10,10,3,3,1,5,2,2,2,1,0,5,2,2,1,3,,213,5013,5,1,3,1,3,3,4,3,3,3,2,10,0,606
1,135,136,1,7,7,0,8,3,2,2,27,11,6,1,2,3,3,1,2,8,7,8,4,4,2,2,5,3,2,1,5,3,1,0,2,2,1,10,10,1,3,3,5,1,2,2,1,5,6,3,1,2,4,,213,5013,6,1,1,1,4,1,1,1,2,3,2,50,1,10
1,135,137,1,9,7,2,8,5,2,1,27,11,5,1,2,3,3,1,1,8,3,6,4,5,2,3,5,3,2,2,1,1,1,2,2,2,1,10,10,1,3,2,5,1,3,3,0,0,5,3,1,2,3,,213,5013,7,1,3,1,3,1,5,3,1,3,2,50,81,4
1,135,138,1,8,4,1,8,6,2,2,29,1,4,2,2,3,3,2,2,8,3,8,4,4,2,2,5,3,2,2,2,1,2,2,3,8,1,1,10,2,3,2,5,3,3,5,1,0,6,4,2,1,2,,213,5013,8,1,3,1,1,2,4,1,2,4,2,50,70,903
1,135,139,1,6,5,10,8,4,2,2,30,11,2,4,3,1,3,1,3,8,2,6,4,9,2,3,6,0,2,2,2,1,2,2,5,10,10,10,10,3,3,1,5,2,4,1,1,4,4,2,4,1,3,,213,5013,9,1,1,2,3,1,5,3,3,4,2,10,10,900
1,135,140,1,11,7,7,8,6,2,2,20,1,3,3,2,2,2,1,2,8,2,11,3,10,2,3,3,1,2,2,2,2,1,2,3,3,1,10,1,1,3,2,5,3,3,3,2,1,7,3,1,3,3,,213,5014,0,1,3,1,2,3,3,1,3,3,2,20,0,903
1,135,141,1,11,8,8,8,6,1,1,20,11,7,1,1,1,2,1,1,8,4,9,4,4,2,2,7,1,2,2,2,1,1,3,1,1,10,10,10,2,2,4,5,2,1,1,1,1,6,3,1,1,3,,213,5014,1,1,3,1,1,1,1,1,1,3,1,11,0,705
1,135,142,1,11,6,9,8,3,3,2,16,3,1,4,3,4,4,2,2,8,2,6,1,1,1,1,4,1,1,2,2,1,2,2,3,0,11,10,10,3,5,1,5,2,4,1,1,5,9,3,2,1,2,,213,5014,2,1,3,1,2,1,4,3,3,1,2,50,0,608
1,135,143,1,11,7,2,8,6,3,3,22,1,1,1,1,4,4,1,3,8,2,4,9,10,2,2,3,1,2,2,1,1,2,2,2,6,10,2,10,3,3,2,5,1,2,3,1,5,8,3,4,1,2,,213,5014,3,1,1,1,1,3,2,2,1,4,2,50,1,5
1,135,144,1,11,8,8,8,3,2,2,21,5,6,1,2,6,6,1,1,8,3,6,5,6,3,4,5,3,2,2,2,1,3,2,3,3,1,1,1,2,3,3,5,1,3,3,1,1,6,3,3,1,3,,213,5014,4,1,3,1,2,3,5,2,2,1,2,50,1,11
1,135,145,1,11,5,5,8,7,3,2,19,5,4,4,2,2,1,1,3,8,3,6,4,7,1,3,4,3,2,3,3,1,2,1,4,4,1,10,1,3,3,1,5,3,3,3,1,2,4,2,3,2,3,,213,5014,5,1,3,1,1,3,5,2,3,1,2,10,40,802
1,135,146,1,11,8,8,8,3,2,2,10,11,5,3,2,2,4,1,3,1,6,2,2,1,1,0,10,3,2,3,2,2,1,2,2,10,1,10,1,3,3,2,5,1,2,3,1,5,5,1,3,3,3,,213,5014,6,1,1,1,3,3,5,2,2,4,2,50,10,707
1,135,147,1,8,9,8,8,10,2,2,12,11,6,1,1,3,4,1,2,8,3,2,6,7,2,3,8,3,2,2,1,1,1,3,2,1,10,1,10,3,3,1,5,1,1,5,1,3,6,3,1,2,3,,213,5014,7,1,3,1,1,1,3,2,3,3,2,50,10,706
1,135,148,1,6,10,9,8,4,2,2,6,11,3,2,1,2,2,1,2,8,5,11,6,8,2,3,4,3,2,2,2,1,1,3,2,10,10,10,10,3,3,2,5,1,4,2,1,5,5,1,1,1,3,,213,5014,8,1,3,1,3,2,2,1,3,3,2,50,11,1
1,135,149,1,8,6,5,8,4,2,2,29,1,5,2,2,2,2,1,3,8,3,6,7,8,2,3,4,3,2,3,2,1,1,2,3,5,1,10,1,3,3,2,5,2,3,2,1,3,6,3,2,1,3,,213,5014,9,1,2,1,1,3,3,2,2,1,2,10,10,905
1,135,150,1,8,1,7,8,5,3,3,67,0,6,1,1,1,1,1,2,8,4,0,7,7,2,2,4,3,2,2,1,1,2,2,3,2,10,10,10,3,3,3,5,2,4,5,1,5,5,1,4,1,3,,213,5015,0,1,3,1,1,3,3,1,1,1,1,10,0,603
1,135,151,1,8,7,7,8,4,2,2,22,3,5,1,2,1,4,1,3,8,2,11,10,11,2,3,4,3,2,3,2,1,2,2,2,6,1,1,1,3,3,1,5,2,3,3,1,1,6,1,2,3,3,,213,5015,1,1,3,1,3,3,6,3,3,3,2,10,90,608
1,135,152,1,6,7,2,8,3,2,2,18,8,5,4,2,2,3,1,3,8,2,11,5,9,2,3,5,3,2,3,3,1,2,2,2,3,1,10,1,3,3,1,5,1,3,3,1,3,4,2,3,1,3,,213,5015,2,1,3,1,3,3,4,3,3,3,2,50,11,8
1,135,153,1,8,4,1,8,10,1,1,24,5,4,2,1,2,2,1,3,8,2,4,5,6,2,2,3,3,2,2,2,3,3,2,2,8,1,2,10,3,3,2,5,1,2,3,1,1,6,3,4,1,3,,213,5015,3,1,3,1,1,3,3,3,3,3,2,50,0,909
1,135,154,1,4,5,1,8,4,1,1,24,5,4,3,2,6,5,1,2,8,5,11,6,6,2,2,10,2,2,2,1,1,1,2,2,6,1,10,10,3,3,2,5,2,3,2,1,5,6,1,4,3,1,,213,5015,4,1,2,1,1,1,0,5,0,4,3,60,0,707
1,135,155,1,9,7,6,8,8,1,1,27,3,8,1,2,1,2,0,2,9,4,6,6,7,2,3,3,3,2,1,2,3,1,0,1,6,11,1,11,3,3,5,1,1,2,2,4,2,5,3,1,1,3,,213,5015,5,1,3,1,1,1,5,4,1,3,2,50,71,3
1,135,156,1,8,6,6,8,3,1,1,28,3,5,2,2,2,2,1,2,8,3,11,6,7,2,3,4,3,2,2,2,1,1,2,4,0,1,1,1,3,3,1,5,1,2,4,1,5,6,1,2,1,3,,213,5015,6,1,3,1,3,3,5,2,2,3,2,10,0,605
1,135,157,1,9,4,2,8,3,3,1,29,3,7,1,1,2,4,1,1,9,8,11,6,7,2,2,5,3,2,2,1,2,1,3,1,8,1,10,10,1,3,2,5,4,3,3,1,5,6,3,4,1,3,,213,5015,7,1,1,1,1,3,4,2,3,1,2,50,30,910
1,135,158,1,9,7,6,8,10,2,2,19,2,5,4,2,2,3,1,2,8,3,6,6,6,2,2,3,3,2,2,2,3,1,2,3,4,10,1,10,2,3,2,5,2,2,2,1,1,6,3,2,1,3,,213,5015,8,1,3,1,1,3,4,3,2,3,2,50,20,604
1,135,159,1,7,7,6,8,9,2,2,16,5,7,1,2,1,1,1,2,8,2,6,6,7,3,3,5,3,2,1,2,3,2,2,3,4,10,2,10,1,3,2,5,1,2,2,1,5,5,1,2,3,3,,213,5015,9,1,1,1,3,2,2,1,2,3,2,40,11,2
1,135,160,1,9,7,3,8,7,1,1,27,2,6,4,1,2,2,1,2,8,3,6,5,7,3,3,5,3,2,2,2,1,2,2,3,2,1,10,1,2,3,1,5,1,1,3,1,1,6,1,4,1,3,,213,5016,0,1,3,2,3,1,3,1,3,3,2,50,71,9
1,135,161,1,9,8,8,8,3,2,2,12,11,5,4,2,2,4,2,2,8,1,6,2,2,2,2,8,3,2,3,2,1,2,2,3,10,1,10,1,1,2,1,5,3,1,3,1,5,6,1,4,3,3,,213,5016,1,1,3,1,1,3,3,1,3,3,2,50,20,708
1,135,162,1,7,7,8,8,3,2,2,18,3,4,1,1,3,4,1,1,8,2,6,2,2,2,2,4,1,2,2,1,1,1,2,3,3,10,2,10,2,2,1,5,3,3,2,1,5,7,3,2,1,1,,213,5016,2,1,3,1,3,3,2,1,1,1,2,10,0,603
1,135,163,1,8,7,3,8,5,1,1,24,11,4,1,1,5,5,2,2,8,2,6,2,2,2,2,4,1,2,2,1,2,1,2,2,6,1,1,1,1,2,1,1,1,2,2,1,1,8,2,2,1,1,,213,5016,3,1,3,1,1,3,2,1,3,3,2,50,1,2
1,135,164,1,9,2,1,8,5,2,2,21,8,2,1,2,3,1,1,1,8,3,8,2,3,2,2,3,1,1,1,2,2,1,2,2,8,1,10,10,3,2,1,5,3,3,2,1,3,7,3,2,1,3,,213,5016,4,1,3,1,1,1,3,3,3,3,2,10,90,700
1,135,165,1,8,8,8,8,5,2,2,12,11,3,2,1,1,1,1,2,8,3,4,4,4,2,2,5,3,2,2,1,2,1,3,2,1,10,1,10,2,2,1,1,1,2,2,1,1,8,3,2,1,2,,213,5016,5,1,1,1,1,2,3,1,2,3,2,10,20,709
1,135,166,1,9,6,5,8,3,1,2,25,6,5,4,3,2,2,1,3,8,2,11,3,5,2,2,3,3,2,2,2,1,3,2,3,10,1,6,10,2,2,1,5,2,4,3,1,5,8,3,1,3,3,,213,5016,6,1,3,2,3,3,2,1,1,3,2,30,30,903
1,135,167,1,9,7,6,8,4,2,2,28,11,6,2,2,2,1,1,2,1,1,0,10,10,2,2,4,3,2,2,2,1,2,3,3,4,1,2,10,1,2,3,5,3,2,2,1,1,4,3,2,1,3,,213,5016,7,1,3,1,1,3,3,4,4,3,1,50,0,611
1,135,168,1,8,0,9,8,4,2,2,6,11,3,4,1,2,5,2,2,8,2,11,5,6,2,3,2,3,2,4,2,2,2,2,3,10,10,10,10,2,2,3,5,3,3,5,3,3,7,1,2,3,3,,213,5016,8,1,3,4,4,3,1,4,3,3,2,10,10,809
1,135,169,1,7,9,9,8,9,3,2,8,2,4,1,2,1,4,1,2,8,3,6,5,7,2,2,3,3,2,3,2,3,1,3,2,1,10,1,10,1,2,3,5,1,0,5,2,3,6,3,2,3,3,,213,5016,9,1,3,4,0,3,3,2,3,3,2,10,90,805
1,135,170,1,9,6,6,8,5,1,1,25,2,4,4,2,2,2,1,2,8,3,11,5,6,2,3,4,3,2,2,1,2,1,2,3,0,11,4,1,3,2,2,5,2,2,3,1,5,5,2,2,1,3,,213,5017,0,1,3,1,1,3,4,3,3,3,2,10,0,600
1,135,171,1,8,6,6,8,4,1,2,26,11,5,1,2,2,6,1,0,8,3,4,5,5,2,2,3,3,2,2,2,1,1,2,2,3,10,10,10,3,2,2,5,1,3,2,1,1,7,3,1,1,1,,213,5017,1,1,3,1,3,1,2,1,2,4,1,60,0,611
1,135,172,1,5,7,2,8,8,3,3,27,11,5,4,2,2,2,1,3,8,3,11,5,5,2,2,6,3,2,1,2,1,2,2,3,5,1,1,1,3,2,1,5,2,4,4,1,2,4,2,2,1,3,,213,5017,2,1,3,2,3,1,4,2,3,4,2,50,51,5
1,135,173,1,7,7,7,8,10,2,2,30,11,5,4,2,2,2,1,3,8,3,6,5,5,2,2,5,3,2,2,1,3,1,3,4,4,1,2,10,1,2,3,5,2,2,2,1,3,6,1,2,2,2,,213,5017,3,1,3,1,3,1,4,2,3,3,2,10,10,605
1,135,174,1,10,7,7,8,4,3,2,20,11,4,1,1,4,4,1,2,8,2,11,5,6,2,3,5,3,2,1,1,1,2,2,2,3,1,1,10,3,2,2,5,3,3,2,2,1,4,2,3,1,3,,213,5017,4,1,3,1,3,3,4,1,2,3,2,10,0,600
1,135,175,1,8,7,2,8,4,2,2,21,10,7,4,2,3,3,2,2,8,3,8,5,5,2,2,4,3,2,2,2,1,1,2,3,3,10,1,10,1,2,2,5,1,2,2,1,5,8,1,2,3,3,,213,5017,5,1,3,3,1,1,2,1,3,3,2,50,71,0
1,135,176,1,9,7,6,8,9,2,2,23,6,6,4,3,2,2,2,3,8,2,8,6,6,3,3,5,3,2,3,2,1,2,2,4,3,10,1,10,3,2,3,5,1,4,5,1,5,5,2,3,3,1,,213,5017,6,1,1,1,1,1,5,4,3,4,2,11,10,702
1,135,177,1,9,8,8,8,8,1,1,23,5,5,4,2,2,1,1,2,8,3,6,7,7,3,3,4,0,0,2,2,1,0,0,3,3,1,1,10,3,2,1,5,2,4,2,1,1,6,2,4,1,3,,213,5017,7,1,3,1,3,3,1,1,3,4,2,10,0,601
1,135,178,1,9,7,2,8,3,2,2,21,10,6,3,1,6,6,1,2,8,2,2,5,5,2,2,3,3,2,2,1,1,2,2,3,3,11,1,11,2,2,1,5,1,1,5,1,1,5,3,1,2,3,,213,5017,8,1,3,1,3,1,6,1,1,3,2,50,21,1
1,135,179,1,10,8,6,8,6,2,1,12,11,5,3,1,2,5,1,3,1,2,6,5,5,2,2,3,2,2,3,2,3,1,2,2,10,10,10,10,3,2,1,5,3,1,3,1,5,6,1,2,1,1,,213,5017,9,1,3,1,1,3,3,3,3,3,2,10,40,611
1,135,180,1,6,9,9,8,4,3,1,5,2,3,3,2,3,4,1,3,8,10,2,5,8,3,4,6,3,2,4,2,3,1,2,2,10,10,10,10,3,2,2,5,2,3,3,1,1,6,2,2,3,3,,213,5018,0,1,3,1,1,1,4,2,2,3,2,50,20,809
1,135,181,1,10,10,9,8,9,2,2,5,11,3,1,1,1,1,1,2,8,2,11,5,7,3,3,3,3,2,4,2,1,1,3,2,10,10,10,10,3,2,3,5,2,1,0,1,5,6,3,2,1,3,,213,5018,1,1,2,4,3,3,6,4,4,3,2,10,0,602
1,135,182,1,7,6,6,8,5,5,0,27,6,6,4,3,2,2,2,3,8,2,8,6,6,3,3,5,3,2,1,2,1,2,2,4,3,10,2,10,3,2,1,5,1,3,5,1,5,5,1,2,1,3,,213,5018,2,1,1,1,1,1,2,1,3,4,2,10,10,702
1,135,183,1,8,7,2,8,4,1,1,22,2,5,4,1,3,3,2,3,8,3,6,4,5,1,1,5,1,2,2,2,1,2,2,4,4,10,1,10,3,2,2,5,1,4,5,1,5,5,1,2,1,3,,213,5018,3,1,3,3,3,3,2,2,3,3,2,50,21,5
1,135,184,1,8,8,8,8,5,2,1,15,2,5,4,2,2,3,2,2,8,4,2,4,4,1,1,4,3,2,3,2,1,1,3,3,2,10,1,10,1,2,2,5,1,3,3,1,5,6,3,2,1,3,,213,5018,4,1,3,1,1,1,1,1,3,3,2,10,0,607
1,135,185,1,9,8,8,8,6,2,2,16,11,1,4,2,2,2,1,2,8,3,11,4,5,1,2,7,1,2,2,2,1,1,3,2,1,10,10,10,1,2,2,5,1,3,3,1,5,6,1,2,1,2,,213,5018,5,1,2,1,1,1,3,4,1,1,2,50,0,705
1,135,186,1,8,6,4,8,3,2,2,25,11,5,4,1,2,5,1,2,8,2,2,3,3,1,1,4,3,2,0,0,0,0,0,0,6,2,10,1,1,2,2,5,2,2,2,1,5,6,3,1,1,1,,213,5018,6,1,3,1,1,3,3,2,3,1,1,40,0,605
1,135,187,1,10,2,1,8,6,2,1,14,5,3,1,2,3,1,1,2,8,2,6,2,2,2,2,5,1,2,1,2,1,1,2,1,8,10,2,10,3,1,2,5,3,3,2,1,1,8,3,1,1,3,,213,5018,7,1,3,3,1,1,5,2,2,3,2,10,0,602
1,135,188,1,8,2,6,8,4,2,2,32,2,2,1,1,2,4,2,3,8,3,6,2,2,2,2,6,1,1,2,2,1,3,1,3,2,1,1,10,2,1,3,1,2,4,5,1,5,9,3,3,3,3,,213,5018,8,1,1,1,1,1,2,1,3,4,2,10,20,701
1,135,189,1,8,7,2,8,4,3,2,25,2,0,1,1,1,0,1,2,8,3,2,3,3,3,3,6,3,2,2,2,1,2,2,3,5,10,1,10,1,1,2,5,1,2,2,1,1,7,1,2,1,3,,213,5018,9,1,1,1,3,3,2,1,3,3,2,50,1,4
1,135,190,1,5,8,7,8,9,2,2,14,11,3,1,2,2,1,1,2,8,4,6,1,2,11,1,3,1,2,2,2,1,3,1,2,10,1,10,1,2,1,3,5,1,4,2,1,5,8,2,4,1,3,,213,5019,0,1,3,1,2,1,2,1,1,3,2,10,50,707
1,135,191,1,8,7,7,8,7,2,1,11,1,2,1,2,3,3,1,1,8,2,6,11,11,11,11,2,1,1,3,1,1,1,3,1,2,10,10,10,1,1,2,5,1,3,5,1,5,8,3,2,1,3,,213,5019,1,1,3,1,2,2,4,4,3,2,2,50,0,600
1,135,192,1,9,7,7,8,8,2,2,12,1,2,2,2,3,1,1,2,8,10,6,11,3,11,2,2,1,1,2,2,1,1,2,1,3,10,1,10,1,1,2,5,1,4,5,1,5,8,3,2,1,1,,213,5019,2,1,3,1,1,3,4,2,3,3,3,60,0,600
