CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,V.18.,Q.0.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24B..1,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27B..1,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.40B.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.60C.,Q.60D.,Q.60E.,Q.60F.,Q.60G.,Q.60H.,V.61.,V.62.,V.63.,V.64.,V.65.,V.66.,V.67.,V.68.,V.69.,V.70.,V.71.
1,157,349,2,3,4,9,1,5,3,7,5,4,1,1,2,1,1,1,2,2,5,2,0,8,10,2,4,2,4,16,10,1,4,9,14,12,9,2,1,0,2,1,1,3,4,2,4,1,2,1,6,4,2,3,2,4,1,4,3,3,2,157,349,2,1,3,2,4,1,2,2,1,2,1,3,2,2,1,2,1,2,1,3,2,5,7,2,1,1,5,34,123
1,157,350,2,3,8,7,1,5,3,7,5,5,1,2,2,1,1,1,2,2,5,2,0,8,10,4,4,6,4,16,5,2,3,9,14,12,9,2,1,0,2,2,1,3,4,2,4,3,2,1,2,6,3,2,2,1,4,2,1,9,2,157,350,2,2,3,2,3,1,2,4,1,3,1,2,3,1,2,2,1,2,1,3,2,5,7,2,1,1,5,34,22
1,157,351,2,3,6,7,2,4,2,6,5,5,1,2,2,1,1,1,2,2,5,2,0,8,10,3,1,2,3,5,15,2,1,9,14,12,9,2,1,0,2,3,1,3,4,3,3,2,2,2,1,2,3,3,2,1,1,4,4,10,2,157,351,2,2,3,2,3,2,2,2,1,2,2,1,2,2,1,2,2,2,3,4,3,5,6,2,1,4,8,37,13
1,157,352,2,3,7,8,1,5,3,7,5,5,1,3,2,1,1,1,1,2,5,2,0,8,9,3,4,12,3,7,15,2,2,9,14,12,9,2,1,0,2,3,1,5,4,2,3,1,3,1,1,3,2,3,3,1,1,4,2,4,2,157,352,2,2,2,2,4,1,2,3,1,1,1,1,1,3,2,2,1,2,1,4,3,2,7,2,1,1,5,34,119
1,157,353,2,3,7,6,1,5,3,6,5,4,1,2,2,1,1,1,2,2,5,2,0,7,8,2,4,2,4,16,2,6,3,9,14,12,9,2,1,0,1,2,3,3,3,2,6,2,1,2,1,6,2,4,3,1,1,3,2,8,2,157,353,2,3,2,2,3,2,2,2,3,3,1,3,2,2,1,2,2,2,3,2,2,1,6,2,1,4,8,37,20
1,157,354,2,3,7,4,2,4,2,6,5,4,1,2,2,1,1,1,2,2,5,2,0,6,8,2,4,6,3,6,15,3,1,9,14,12,9,2,1,0,3,3,1,5,4,3,4,3,4,2,6,2,3,2,2,1,1,4,2,8,2,157,354,2,2,1,2,2,2,2,3,1,1,2,2,3,2,2,2,2,2,3,5,3,2,8,2,1,1,5,34,45
1,157,355,2,2,9,9,2,4,1,6,5,5,1,2,2,1,1,1,2,2,5,2,0,6,9,2,4,11,2,8,15,3,0,9,14,12,9,2,1,0,2,2,1,3,5,2,2,1,2,2,3,3,2,2,3,1,1,2,3,0,2,157,355,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,3,3,1,7,2,1,4,7,36,3
1,157,356,2,4,9,9,2,4,1,7,5,4,1,3,2,1,1,1,2,2,5,2,0,6,10,4,4,6,4,16,7,6,3,9,14,12,9,2,4,0,3,3,1,5,4,3,3,2,2,2,1,3,3,2,1,1,1,5,2,9,2,157,356,2,2,1,3,2,2,2,3,2,2,2,3,1,3,2,2,2,2,3,5,2,3,8,2,1,4,7,36,76
1,157,357,2,3,7,6,1,5,3,6,5,4,1,2,2,1,1,1,1,2,5,2,0,6,9,2,4,2,4,16,10,3,1,9,14,12,9,2,1,0,1,2,1,3,4,3,3,2,2,1,2,2,3,3,2,3,1,3,2,8,2,157,357,2,2,3,2,4,1,2,2,1,1,1,3,1,2,1,1,1,1,1,2,2,1,8,2,1,4,6,43,3
1,157,358,2,3,7,8,1,5,3,7,5,5,1,2,2,1,1,1,2,2,5,2,0,5,7,2,4,0,4,16,6,1,3,9,14,12,9,2,1,0,2,1,1,3,3,2,2,1,4,2,5,4,2,3,2,1,1,4,1,7,2,157,358,2,1,3,2,2,3,2,0,1,2,2,3,2,3,1,3,1,2,3,3,2,5,8,2,1,4,6,43,32
1,157,359,2,3,8,6,2,4,1,7,5,5,1,2,2,1,1,1,2,2,5,2,0,5,7,1,4,2,4,16,7,6,3,9,14,12,9,2,1,0,1,2,1,3,4,3,3,1,4,1,1,4,3,2,3,1,1,4,3,7,2,157,359,2,2,1,2,4,1,1,3,1,0,2,2,1,2,1,3,1,2,1,2,2,4,5,2,1,4,6,43,59
1,157,360,2,4,7,8,2,4,1,7,5,5,1,1,2,1,1,1,2,2,5,2,0,2,2,1,6,2,4,16,2,6,3,9,14,12,9,2,1,0,1,1,2,3,5,2,2,1,4,1,1,4,1,3,1,1,1,2,1,7,2,157,360,2,3,2,2,4,3,2,3,1,1,3,4,1,2,1,3,2,2,3,1,2,2,7,2,1,4,6,43,69
1,157,361,2,3,7,5,2,4,1,6,5,4,1,1,2,1,1,1,2,2,11,2,0,8,9,0,4,2,4,16,11,3,3,9,14,12,9,2,1,0,2,4,1,2,4,3,4,2,2,2,2,4,3,2,2,1,1,2,2,7,2,157,361,2,2,1,2,4,2,2,2,1,2,1,3,2,1,2,2,2,1,3,4,2,5,7,2,1,4,7,36,112
1,157,362,2,4,5,8,2,4,1,7,5,5,1,2,2,1,1,1,2,2,11,2,0,8,10,2,4,2,2,5,15,6,3,9,14,12,9,2,1,0,1,2,1,2,5,3,4,3,1,3,4,2,3,3,2,1,1,5,3,9,2,157,362,2,3,3,2,2,1,1,3,1,3,2,2,2,2,1,2,1,2,1,2,4,2,7,2,1,1,11,66,52
1,157,363,2,3,8,9,1,5,3,6,5,5,1,2,2,1,1,1,2,2,11,2,0,4,6,2,4,2,2,1,15,2,3,9,14,12,9,2,1,0,1,1,3,3,4,2,3,2,3,1,2,4,2,2,2,4,4,3,2,9,2,157,363,2,2,1,2,2,2,2,3,1,1,2,2,1,2,2,2,2,1,3,2,4,2,7,2,1,1,5,34,21
1,157,364,2,4,9,7,2,4,1,8,5,4,1,2,2,5,1,1,2,2,11,2,0,3,5,2,4,2,4,16,5,2,3,9,14,12,9,2,1,0,2,2,1,3,4,2,3,1,4,2,2,3,2,2,2,1,1,4,2,8,2,157,364,2,2,2,1,3,3,2,3,1,2,1,3,1,2,2,3,2,2,3,3,1,4,5,2,1,1,5,34,44
1,157,365,2,3,5,9,2,1,1,6,5,4,1,2,2,1,1,1,2,2,11,2,0,9,10,2,4,2,4,16,7,3,3,9,14,12,9,2,1,0,1,2,2,3,4,3,3,3,1,1,6,6,2,3,2,1,1,4,3,9,2,157,365,2,2,3,2,4,1,1,3,1,2,3,2,1,3,1,3,2,2,1,1,2,4,6,2,1,4,7,36,28
1,157,366,2,3,5,9,2,4,1,7,5,4,1,2,2,1,1,1,2,2,11,2,0,8,10,2,4,6,2,2,15,2,1,9,14,12,9,2,1,0,1,2,1,4,4,2,2,2,2,1,6,4,3,1,2,1,1,2,2,8,2,157,366,2,2,1,2,3,1,1,3,1,2,2,3,1,3,1,2,1,2,1,2,3,4,8,2,1,4,6,43,119
1,157,367,2,4,5,9,2,1,1,7,5,4,1,2,2,1,1,1,1,2,11,2,0,8,9,3,4,6,3,6,15,3,1,9,14,12,9,2,1,0,2,2,1,2,4,4,3,2,2,2,3,6,3,2,2,3,1,4,2,3,2,157,367,2,1,4,2,3,2,2,2,1,2,2,2,2,3,2,2,2,2,3,3,3,5,8,2,1,1,5,34,97
1,157,368,2,3,7,9,1,5,3,7,5,5,1,2,2,1,1,1,2,2,11,2,0,7,10,4,4,6,2,2,15,3,3,9,14,12,9,2,3,0,3,3,1,5,3,2,3,1,1,3,5,4,4,3,4,1,1,4,3,3,2,157,368,2,1,3,2,4,2,2,3,1,2,1,2,2,3,2,2,2,1,3,5,4,4,8,2,1,4,7,36,84
1,157,369,2,3,7,9,3,5,2,6,5,4,1,2,2,1,1,1,1,2,11,2,0,5,6,2,4,2,2,5,15,2,3,9,14,12,9,2,1,0,1,3,1,4,3,2,2,2,3,2,2,6,2,2,1,1,1,4,2,9,2,157,369,2,3,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,3,4,1,5,2,1,4,6,43,132
1,157,370,2,3,7,9,1,5,3,7,5,5,1,2,2,1,1,1,1,2,5,2,0,8,9,2,4,2,3,1,15,2,2,9,14,12,9,2,1,0,1,2,1,3,2,2,2,1,2,1,1,4,2,3,3,3,1,2,1,9,2,157,370,2,1,2,2,4,1,1,1,1,1,3,3,2,3,2,2,1,2,1,2,3,1,11,3,1,4,6,43,35
1,157,371,2,3,6,6,1,5,3,7,5,6,1,3,2,1,1,1,2,2,5,2,0,8,9,4,4,6,1,3,15,1,1,9,14,12,9,2,1,0,3,3,1,4,3,4,6,3,2,2,6,6,4,3,3,4,4,4,2,9,2,157,371,2,2,2,2,2,2,2,4,1,1,3,1,1,3,2,1,1,2,3,5,3,5,10,3,1,4,6,43,112
1,157,372,2,3,6,7,2,4,1,7,5,3,1,1,1,1,1,1,2,2,5,2,0,8,9,4,4,6,3,6,15,3,2,9,14,12,9,1,1,0,3,3,1,2,3,3,3,2,1,2,1,4,4,3,1,1,1,2,2,9,2,157,372,2,2,3,2,3,3,3,1,1,1,2,3,3,3,3,2,2,3,4,5,3,1,10,3,1,2,8,39,11
1,157,373,2,3,6,6,1,5,3,7,5,3,1,2,2,1,1,1,2,2,5,2,0,8,10,4,4,2,2,2,15,2,1,9,14,12,9,2,1,0,3,3,1,5,4,3,3,3,1,0,6,4,4,2,1,2,1,0,2,11,2,157,373,2,2,2,2,3,2,0,1,1,1,0,3,1,3,3,1,2,1,4,5,3,1,10,3,1,4,8,41,16
1,157,374,2,3,7,9,1,5,3,6,5,4,1,1,2,1,1,1,2,2,5,2,0,8,9,3,4,6,1,2,15,3,1,9,14,12,9,2,1,0,2,3,1,5,4,3,3,2,2,2,2,3,4,3,2,1,1,4,2,1,2,157,374,2,3,2,3,4,2,2,1,1,1,2,4,3,3,3,1,3,3,3,4,3,1,11,3,1,1,5,34,8
1,157,375,2,3,5,6,1,5,3,6,5,4,1,1,2,1,1,1,2,2,5,2,0,8,9,4,4,6,2,4,15,6,1,9,14,12,9,2,1,0,2,2,1,3,4,2,3,3,2,1,6,4,4,2,3,1,1,2,1,3,2,157,375,2,1,1,2,4,2,2,1,1,1,2,3,2,3,2,2,1,1,3,3,3,1,11,3,1,1,5,34,129
1,157,376,2,4,7,9,1,5,3,7,5,4,1,3,2,1,1,1,2,2,5,2,0,8,10,2,1,9,3,5,15,1,3,9,14,12,9,2,1,0,2,3,1,3,3,3,3,2,2,1,1,3,2,2,2,1,1,4,3,9,2,157,376,2,2,2,2,2,2,1,1,1,1,1,3,2,3,3,1,2,2,2,4,4,1,10,3,1,1,5,34,110
1,157,377,2,3,5,9,2,4,2,7,5,5,1,3,2,1,1,1,2,2,5,2,0,8,9,3,4,2,3,6,15,1,3,9,14,12,9,2,1,0,3,3,1,5,3,2,4,1,2,1,6,6,3,3,4,1,1,3,2,9,2,157,377,2,2,2,2,4,1,2,3,1,1,1,4,2,3,3,1,2,1,1,5,4,2,12,3,1,4,6,43,21
1,157,378,2,3,5,8,1,5,3,8,2,4,1,1,2,1,1,1,2,2,5,2,0,8,9,2,4,6,2,5,15,6,3,9,14,12,9,2,1,0,1,2,1,3,4,2,4,2,2,2,2,6,3,3,4,3,4,4,2,6,2,157,378,2,2,1,2,4,2,1,1,1,1,1,3,2,3,3,1,1,1,2,2,4,1,12,3,1,2,8,39,14
1,157,379,2,3,7,6,1,5,3,7,5,4,1,2,2,1,1,1,2,2,5,2,0,8,9,2,4,2,2,11,15,2,3,9,14,12,9,2,1,0,2,2,1,4,4,2,3,1,2,1,3,6,3,3,2,4,3,2,1,7,2,157,379,2,2,3,2,1,2,2,2,1,1,1,3,3,2,1,1,1,1,3,3,4,1,10,3,1,1,5,34,89
1,157,380,2,3,5,6,1,5,3,7,5,4,1,1,2,1,1,1,2,2,5,2,0,8,9,2,4,2,3,11,15,3,3,9,14,12,9,2,1,0,1,2,1,4,4,3,3,1,3,2,1,2,3,3,2,1,1,4,3,8,2,157,380,2,3,1,2,4,2,2,2,1,1,1,4,2,3,2,1,2,2,3,2,4,1,10,3,1,4,6,43,11
1,157,381,2,4,6,9,2,4,1,7,5,5,1,2,2,1,1,1,1,2,5,2,0,2,3,1,4,11,4,16,5,3,3,9,14,12,9,2,1,3,2,2,3,3,4,3,4,2,5,2,5,4,1,3,2,1,1,4,2,10,2,157,381,2,1,2,2,4,2,2,3,1,2,2,3,3,2,2,2,2,2,3,3,2,4,9,3,1,1,11,66,70
1,157,382,2,3,7,7,3,4,2,5,5,4,1,2,2,1,1,1,2,2,5,2,0,8,9,2,4,5,2,5,15,2,3,9,14,12,9,2,1,0,1,2,3,3,4,2,3,1,2,3,4,6,2,3,3,1,1,2,2,8,2,157,382,2,3,2,2,4,1,1,2,1,1,2,3,2,3,2,1,1,2,1,2,4,1,11,3,1,4,7,36,1
1,157,383,2,4,7,9,2,1,2,7,1,6,1,2,2,1,1,1,2,2,5,2,0,8,10,3,4,6,3,13,15,2,3,9,14,12,9,2,1,0,2,2,1,3,4,2,2,2,2,2,6,6,3,3,4,4,4,4,2,8,2,157,383,2,2,1,2,4,2,2,1,1,1,1,3,2,3,3,1,1,1,3,3,4,1,12,3,1,2,8,39,13
1,157,384,2,3,5,7,2,4,1,6,5,5,1,1,2,1,1,1,2,2,5,2,0,8,10,2,2,9,2,5,15,3,3,9,14,12,9,2,1,0,2,2,1,4,4,2,2,2,2,2,1,2,3,3,2,1,1,4,3,9,2,157,384,2,3,1,2,4,2,2,3,1,1,2,3,2,2,2,2,1,2,3,3,4,2,9,3,1,4,6,43,9
1,157,385,2,4,9,11,2,2,1,6,6,5,1,1,2,1,1,1,2,2,5,2,0,8,9,2,7,10,2,4,15,4,3,9,14,12,9,2,1,0,1,2,1,3,3,3,3,2,2,1,1,4,3,2,2,1,1,3,2,4,2,157,385,2,3,2,2,2,2,2,3,1,3,2,4,3,2,2,2,2,1,3,2,4,2,11,3,1,1,5,34,56
1,157,386,2,4,7,9,2,4,1,7,5,5,1,2,2,1,1,1,2,2,5,2,0,8,9,2,4,2,2,13,15,1,3,9,14,12,9,2,1,0,1,2,1,3,3,2,2,1,2,1,3,4,2,3,4,4,1,2,2,0,2,157,386,2,1,2,2,3,1,1,3,1,1,2,3,3,3,2,2,2,1,1,2,4,2,11,3,1,4,6,43,43
1,157,387,2,4,7,9,2,4,1,6,5,4,1,3,2,1,1,1,2,2,5,2,0,8,9,2,4,6,3,6,15,4,3,9,14,12,9,2,3,0,2,3,1,3,4,3,3,2,3,3,2,2,3,1,2,3,1,4,3,10,2,157,387,2,2,2,3,4,2,1,5,1,1,3,3,1,3,3,2,1,2,2,4,4,5,11,3,1,4,7,36,62
1,157,388,2,3,4,9,2,4,1,6,5,5,1,1,2,1,1,1,2,2,5,2,0,8,9,3,4,2,2,2,15,3,3,9,14,12,9,2,1,0,1,3,1,3,3,3,4,3,2,3,6,6,3,2,4,4,3,3,2,6,2,157,388,2,3,2,2,4,1,1,2,1,1,2,3,3,2,2,1,2,1,1,3,4,1,11,3,1,4,8,41,1
1,157,389,2,4,7,7,2,4,1,8,5,4,1,2,2,1,1,1,2,2,5,2,0,8,9,2,7,10,5,11,15,6,3,9,14,12,9,2,1,0,2,2,1,3,0,2,3,2,3,2,1,3,3,0,2,3,1,2,0,3,2,157,389,2,2,2,0,4,3,2,2,1,1,2,4,3,3,3,2,2,2,3,3,4,1,12,3,1,1,5,34,11
1,157,390,2,3,8,6,1,5,3,7,5,4,1,3,2,1,1,1,1,2,5,2,0,8,10,2,4,5,4,16,5,3,3,9,14,12,9,2,1,0,1,2,1,5,3,2,3,2,2,1,1,4,3,1,4,4,1,4,2,9,2,157,390,2,1,2,2,3,2,1,3,1,1,3,3,2,3,2,1,2,2,2,2,2,2,11,3,1,1,5,34,63
1,157,391,2,3,5,8,2,1,2,6,5,4,1,2,2,1,1,1,2,2,5,2,0,8,10,2,4,2,4,16,7,3,3,9,14,12,9,2,1,0,1,2,1,3,3,2,3,2,2,1,6,2,1,3,1,1,1,3,2,9,2,157,391,2,2,3,2,3,2,1,3,1,1,1,3,3,3,2,1,1,1,2,2,2,2,12,3,1,4,6,43,87
1,157,392,2,3,4,7,1,5,3,7,3,5,1,2,2,1,1,1,2,2,5,2,0,8,10,3,4,12,4,16,2,2,3,9,14,12,9,2,1,0,1,2,1,3,3,2,2,1,2,2,1,4,2,2,2,1,1,3,2,10,2,157,392,2,2,2,2,4,2,2,3,1,1,2,4,1,2,2,1,2,2,3,2,2,2,9,3,1,1,5,34,51
1,157,393,2,3,7,5,2,4,1,6,5,5,1,2,2,1,1,1,2,2,5,2,0,8,9,2,4,6,4,16,11,3,3,9,14,12,9,2,1,0,1,1,1,3,4,2,3,1,2,1,2,4,2,3,4,3,1,2,2,4,2,157,393,2,1,4,2,2,1,2,2,1,1,3,2,2,2,2,2,2,1,1,2,2,1,9,3,1,4,6,43,67
1,157,394,2,3,8,9,1,5,3,7,5,5,1,2,2,1,1,1,2,2,5,2,0,8,10,2,4,5,4,16,12,3,2,9,14,12,9,2,1,0,1,1,3,3,5,2,6,1,2,1,6,4,2,2,2,1,1,4,2,6,2,157,394,2,3,3,2,4,1,1,3,1,1,1,3,3,2,3,1,2,2,1,2,2,2,10,3,1,1,5,34,98
1,157,395,2,2,8,8,1,5,3,6,5,3,1,1,2,1,1,1,2,2,5,2,0,8,10,5,5,7,4,16,2,4,3,9,14,12,9,2,1,0,2,2,1,3,4,3,3,2,1,6,2,6,3,3,4,1,1,4,2,7,2,157,395,2,2,1,2,2,2,2,3,1,1,2,3,2,3,2,2,2,2,3,3,2,2,9,3,1,4,8,82,3
1,157,396,2,3,4,9,1,5,3,6,5,5,1,1,2,1,1,1,2,2,5,2,0,8,9,1,4,2,4,16,5,3,3,9,14,12,9,2,1,0,1,1,3,3,3,2,2,2,2,3,4,6,2,3,3,1,1,2,2,7,2,157,396,2,1,2,2,4,1,1,3,1,1,2,3,3,3,0,1,1,2,1,2,2,2,11,3,1,4,7,36,35
1,157,397,2,3,7,9,1,5,3,6,5,5,1,2,2,1,1,1,2,2,5,2,0,8,10,3,4,8,4,16,12,2,3,9,14,12,9,2,1,0,2,2,1,3,4,2,4,1,0,1,2,2,3,2,3,1,1,4,2,8,2,157,397,2,2,1,2,4,2,2,2,1,1,3,3,3,3,2,2,2,2,3,3,2,1,11,3,1,4,7,36,36
1,157,398,2,3,5,6,2,1,1,6,5,4,1,1,2,1,1,1,2,2,5,2,0,8,9,4,4,6,4,16,11,3,3,9,14,12,9,2,1,0,1,1,1,3,3,3,3,3,1,2,2,4,3,2,3,1,3,3,2,7,2,157,398,2,2,3,2,4,2,2,3,1,1,2,3,1,3,3,1,2,1,3,2,2,2,11,3,1,2,8,39,12
1,157,399,2,4,4,7,1,5,3,6,5,4,1,2,2,1,1,1,2,2,5,2,0,8,8,2,0,2,4,16,12,3,3,9,14,12,9,2,1,7,1,1,1,1,3,1,2,1,2,1,2,2,1,1,3,1,1,4,2,9,2,157,399,2,2,2,2,4,1,1,2,1,1,1,3,2,3,2,1,1,2,1,2,2,1,10,3,1,2,8,39,19
1,157,400,2,4,6,7,1,5,2,8,5,4,1,2,2,1,1,1,2,2,5,2,0,8,10,4,4,6,4,16,10,3,2,9,14,12,9,2,1,0,2,4,1,0,4,3,4,2,2,2,3,3,3,3,2,4,1,4,3,4,2,157,400,2,2,1,2,3,2,2,3,1,1,2,3,2,3,2,2,2,2,3,4,2,2,9,3,1,1,5,34,94
1,157,401,2,3,4,9,2,4,1,6,5,4,1,1,2,1,1,1,2,2,5,2,0,8,10,3,4,12,4,16,2,1,3,9,14,12,9,2,1,0,1,1,1,4,4,2,2,2,2,1,1,6,3,3,2,1,1,2,1,10,2,157,401,2,2,2,2,1,2,2,2,1,1,3,3,2,2,2,1,1,1,3,2,2,1,12,3,1,4,6,43,116
1,157,402,2,4,4,9,2,4,1,6,5,5,1,2,2,1,1,1,2,2,5,2,0,8,10,3,4,6,4,16,7,6,3,9,14,12,9,2,1,8,1,3,1,3,2,2,4,2,2,1,2,4,2,3,3,4,1,2,1,9,2,157,402,2,2,1,2,2,2,1,2,1,3,1,3,3,3,2,2,2,2,2,3,2,1,9,3,1,4,6,43,131
1,157,403,2,3,4,9,2,1,1,6,5,5,1,2,2,1,1,1,2,2,5,2,0,8,10,1,4,2,4,16,2,4,3,9,14,12,9,2,1,0,1,1,2,3,2,1,1,1,2,3,6,4,1,1,2,1,1,4,3,9,2,157,403,2,2,2,2,4,2,1,2,1,1,3,3,2,3,1,3,1,2,2,1,2,1,9,3,1,4,7,36,24
1,157,404,2,3,4,9,2,1,1,6,5,3,1,1,2,1,1,1,2,2,5,2,0,8,10,2,4,8,4,16,2,3,3,9,14,12,9,2,1,0,1,2,1,3,3,2,2,2,2,2,6,4,2,2,2,1,1,4,2,8,2,157,404,2,2,1,2,4,2,2,2,1,1,1,3,2,2,2,2,1,1,3,2,2,1,9,3,1,1,5,34,72
1,157,405,2,3,5,6,2,4,1,7,5,4,1,1,2,1,1,1,2,2,5,2,0,8,10,2,4,2,4,16,2,3,3,9,14,12,9,2,1,0,1,2,3,3,3,3,3,2,2,1,1,5,1,2,2,1,1,4,3,8,2,157,405,2,2,2,2,4,2,2,1,1,1,2,3,2,3,3,2,2,2,3,2,2,1,10,3,1,1,5,34,76
1,157,406,2,4,4,9,2,4,1,6,5,5,1,2,2,1,1,1,2,2,5,2,0,8,9,2,4,2,4,16,1,2,3,9,14,12,9,2,1,0,1,3,1,3,5,4,4,3,2,2,1,4,2,2,3,4,4,4,2,8,2,157,406,2,1,2,2,4,2,1,2,1,1,2,3,1,3,3,2,1,1,2,3,2,1,11,3,1,1,5,34,125
1,157,407,2,3,5,9,1,5,3,6,5,5,1,1,2,1,1,1,2,2,5,2,0,8,9,2,4,2,4,16,12,3,3,9,14,12,9,2,1,0,1,1,1,3,3,3,3,2,3,2,6,4,2,3,3,1,2,3,2,8,2,157,407,2,3,3,1,4,1,1,2,1,1,2,3,2,3,1,2,1,1,1,2,1,1,10,3,1,4,6,43,64
1,157,408,2,4,9,9,1,5,3,8,5,4,1,2,2,1,1,1,2,2,5,2,0,4,7,3,4,6,4,16,5,2,3,9,14,12,9,2,1,0,3,2,1,3,4,4,4,2,4,1,2,4,3,3,2,1,1,4,3,8,2,157,408,2,1,2,3,1,1,1,2,1,2,1,3,3,2,2,1,2,1,1,3,2,5,10,3,1,4,6,43,24
1,157,409,2,4,7,9,2,4,1,6,2,4,1,2,2,1,1,1,2,2,5,2,0,4,8,2,4,5,4,16,2,3,3,9,14,12,9,2,3,0,1,1,3,3,3,2,2,2,2,3,6,6,2,3,4,1,1,2,2,7,2,157,409,2,3,2,2,3,1,1,2,1,1,2,3,3,3,2,2,2,1,1,2,2,1,11,3,1,4,7,36,23
1,157,410,2,3,8,6,2,4,1,6,5,5,1,2,2,1,1,1,2,2,5,2,0,4,7,2,4,6,4,16,1,3,3,9,14,12,9,2,1,0,2,1,1,1,4,2,2,1,4,2,2,4,2,3,3,1,1,4,2,9,2,157,410,2,2,2,2,4,2,2,1,1,1,2,2,2,3,3,1,1,1,3,3,2,1,12,3,1,2,8,39,5
1,157,411,2,3,9,9,2,4,1,7,5,4,1,2,2,1,1,1,2,2,5,2,0,4,7,2,4,2,4,16,7,4,3,9,14,12,9,2,1,0,1,1,2,3,1,2,2,1,4,2,2,3,1,3,1,1,1,3,2,6,2,157,411,2,1,3,2,4,1,1,3,1,1,2,1,2,3,2,2,2,1,1,1,2,2,9,3,1,2,8,39,1
1,157,412,2,4,9,9,2,1,1,7,5,4,1,2,2,1,1,1,2,2,5,2,0,4,7,2,4,6,4,16,7,3,3,9,14,12,9,2,1,0,1,1,3,3,0,2,3,1,4,1,1,3,2,3,1,4,1,2,2,6,2,157,412,2,2,2,2,4,2,3,2,1,1,2,3,1,3,2,1,1,2,4,2,2,1,10,3,1,4,6,43,51
1,157,413,2,3,8,6,2,4,2,7,5,4,1,2,2,1,1,1,1,2,5,2,0,4,5,1,4,2,2,4,15,2,3,9,14,12,9,2,1,0,1,2,2,3,3,2,3,1,2,1,2,3,2,3,3,4,1,2,3,6,2,157,413,2,1,2,2,2,1,1,3,1,1,2,3,3,2,2,1,1,1,1,1,4,2,12,3,1,4,8,37,28
1,157,414,2,3,8,8,1,5,3,6,5,4,1,2,2,1,1,1,2,2,5,2,0,4,5,1,4,2,2,5,15,3,3,9,14,12,9,2,1,0,1,2,3,3,4,2,3,1,2,2,6,4,2,1,3,1,1,3,2,5,2,157,414,2,1,2,2,3,2,1,3,1,1,2,3,3,3,2,2,1,1,2,2,4,2,12,3,1,1,5,34,10
1,157,415,2,4,8,7,1,5,3,7,5,4,1,2,2,1,1,1,2,2,5,2,0,4,8,2,1,2,3,6,15,2,2,9,14,12,9,2,1,0,1,2,2,3,3,2,3,2,2,1,1,3,2,3,1,1,1,2,1,10,2,157,415,2,2,1,2,3,2,2,2,1,1,2,4,2,3,2,2,1,1,3,1,3,1,12,3,1,1,5,34,28
1,157,416,2,4,8,7,2,4,1,6,5,5,1,2,2,1,1,1,2,2,5,2,0,4,6,2,4,11,2,5,15,2,1,9,14,12,9,2,1,0,1,2,1,3,3,2,3,1,4,1,1,3,2,2,1,4,1,2,2,7,2,157,416,2,3,2,2,2,2,1,2,1,1,1,3,3,3,2,2,1,2,2,2,3,1,10,3,1,4,6,43,18
1,157,417,2,3,7,9,2,4,2,6,5,5,1,1,2,1,1,1,2,2,5,2,0,4,7,2,4,6,4,16,2,3,3,9,14,12,9,2,1,0,2,2,1,5,4,3,4,3,4,1,6,6,3,2,3,1,1,2,2,9,2,157,417,2,2,1,2,2,2,2,1,1,1,1,3,2,3,2,1,2,1,3,3,2,1,10,3,1,4,8,37,3
1,157,418,2,4,7,7,1,5,3,6,5,4,1,2,2,1,1,1,2,2,5,2,0,4,8,4,4,12,1,13,15,1,2,9,14,12,9,2,1,0,2,2,1,3,4,2,2,2,4,2,1,3,3,3,1,1,2,3,2,4,2,157,418,2,2,1,2,2,2,2,3,1,1,3,3,3,3,3,2,2,2,3,3,3,2,12,3,1,1,5,34,18
1,157,419,2,4,5,7,2,1,1,7,5,5,1,2,2,1,1,1,2,2,5,2,0,2,3,2,4,2,4,16,6,3,4,9,14,12,9,2,1,0,1,2,1,3,2,2,3,1,5,1,1,6,1,4,1,1,1,2,2,9,2,157,419,2,2,2,2,4,2,2,2,3,2,2,3,3,3,3,2,2,1,3,2,2,5,12,3,1,4,6,43,39
1,157,420,2,4,9,6,2,1,1,7,5,4,1,2,2,1,1,1,2,2,5,2,0,2,3,1,1,6,4,16,2,3,3,9,14,12,9,2,1,0,1,1,3,3,2,2,2,1,6,2,3,4,1,3,3,1,3,2,1,8,2,157,420,2,1,2,2,4,2,1,2,1,3,2,3,2,3,2,2,2,2,2,2,2,1,9,3,1,2,8,39,6
