CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.70.,Q.71.,Q.72.,CARD..1,DECK..1,BALLOT..1,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,V.80.,V.81.
1,113,77,1,1,1,4,3,1,1,5,4,2,3,4,1,2,4,2,2,2,2,1,1,2,1,1,4,1,1,3,1,4,1,1,1,2,4,3,3,2,5,4,1,2,1,1,1,2,4,3,2,1,2,1,2,4,2,2,2,1,2,1,2,2,3,3,2,1,4,3,2,7,2,113,77,3,2,1,2,1,2,3,9,0
1,113,78,1,2,1,4,2,2,5,3,2,2,4,5,1,1,1,3,1,2,2,2,3,1,5,4,3,1,5,1,3,3,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,5,2,5,0,0,0,3,0,1,0,0,1,6,3,0,3,2,3,9,2,113,78,2,2,1,1,1,1,1,30,2
1,113,79,1,1,1,4,2,1,5,3,1,2,4,3,1,1,1,3,1,2,1,1,2,1,1,1,1,1,5,1,1,4,1,2,2,2,1,1,1,2,1,1,3,3,2,2,2,3,2,4,2,2,1,1,4,3,2,3,2,2,1,1,1,1,5,3,2,3,2,1,1,11,2,113,79,1,3,1,3,1,1,1,28,0
1,113,80,1,1,1,4,2,1,1,5,4,2,3,2,1,3,2,2,2,2,2,1,1,1,2,3,2,2,1,1,1,4,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,1,2,113,80,1,2,1,1,1,1,2,14,0
1,113,81,1,1,1,4,2,1,3,5,4,2,4,4,1,2,4,3,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,4,1,3,2,4,4,3,2,1,1,1,2,2,3,1,1,2,1,1,4,2,1,2,2,1,1,2,3,6,3,5,3,2,3,3,9,2,113,81,1,2,3,1,1,1,1,9,0
1,113,82,1,1,1,4,2,1,3,2,4,3,4,4,3,1,1,2,2,3,2,1,2,1,5,4,2,1,5,5,1,4,2,1,5,1,1,1,2,1,2,3,3,3,3,3,2,3,3,3,3,3,2,1,2,0,3,3,0,3,0,0,3,2,3,6,4,4,4,2,4,11,2,113,82,3,3,1,1,2,3,2,9,0
1,113,83,1,1,1,4,2,1,3,1,1,2,4,5,2,2,2,3,5,2,2,3,3,2,3,3,3,1,2,2,1,4,2,2,2,2,2,3,3,3,5,3,3,2,2,4,3,4,3,4,3,2,2,4,4,3,3,3,2,3,0,1,4,2,3,0,2,3,3,3,2,11,2,113,83,2,3,2,1,1,1,3,7,2
1,113,84,1,1,2,4,2,1,3,1,3,2,3,2,1,2,2,1,3,2,1,3,2,1,1,3,3,1,2,2,1,4,2,1,2,2,1,2,2,2,1,3,2,2,1,1,1,2,2,2,2,1,2,3,1,2,3,1,2,1,1,1,3,3,2,6,2,2,2,3,2,10,2,113,84,3,3,1,2,1,1,1,12,0
1,113,85,1,1,1,4,2,2,3,4,0,2,4,3,1,2,2,2,2,3,1,3,1,1,1,1,1,2,2,2,1,4,1,1,1,2,2,2,2,1,2,1,1,3,3,3,1,2,3,3,1,1,3,2,1,2,2,4,2,4,0,1,2,1,3,3,3,3,3,2,2,7,2,113,85,1,1,1,1,1,1,1,1,0
1,113,86,1,2,2,4,2,2,3,3,1,2,4,2,2,2,2,2,3,3,1,3,2,2,5,1,1,2,2,1,1,4,2,1,1,1,2,1,1,2,2,3,2,2,2,2,1,2,2,3,2,1,2,1,2,2,2,3,2,1,2,2,4,4,1,3,2,2,2,2,2,11,2,113,86,1,1,1,1,1,1,1,3,0
1,113,87,1,1,1,4,3,2,2,5,4,4,4,4,1,5,4,5,3,1,2,1,1,3,5,1,3,1,1,2,2,1,1,1,1,2,4,3,3,4,5,4,3,3,3,1,1,4,3,4,2,1,1,1,1,3,4,4,3,2,3,1,1,1,3,3,4,4,4,4,4,11,2,113,87,2,0,1,1,3,0,2,11,1
1,113,88,1,1,1,4,3,2,2,5,0,2,4,3,2,2,3,4,3,2,2,3,3,3,3,1,3,2,3,3,2,3,1,2,1,2,4,2,2,2,5,3,2,2,2,2,2,4,3,3,2,1,2,2,3,5,3,4,2,1,2,2,3,2,1,3,2,3,3,3,4,11,2,113,88,3,0,2,0,2,0,2,11,1
1,113,89,1,2,1,4,3,2,5,2,3,3,4,4,2,1,1,1,4,1,2,1,1,1,1,1,3,1,1,1,1,3,2,1,1,2,1,2,2,2,1,3,2,1,1,1,0,0,0,3,1,1,1,1,5,5,4,0,0,3,1,1,0,0,6,0,2,0,5,2,3,11,2,113,89,2,1,4,0,1,0,4,12,0
1,113,90,1,2,2,4,2,2,1,5,4,1,3,4,3,1,4,5,5,4,3,5,4,4,1,1,2,1,4,4,2,4,1,1,1,1,4,1,3,3,5,4,2,2,4,4,1,1,4,1,2,2,4,4,4,4,4,4,3,1,1,1,0,2,3,3,4,2,2,1,2,1,2,113,90,2,2,3,1,1,1,1,35,0
1,113,91,1,1,1,4,2,2,3,1,2,2,3,2,2,3,2,2,3,3,2,2,2,1,2,1,3,2,2,1,1,3,1,1,2,1,1,2,2,2,2,2,3,2,1,1,1,2,2,3,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,3,2,3,2,2,2,11,2,113,91,2,2,1,1,1,3,2,35,0
1,113,92,1,1,1,4,2,1,3,1,2,2,3,3,4,1,2,2,2,3,1,3,2,2,5,3,1,2,3,1,3,4,1,2,1,2,2,1,1,2,2,4,3,1,1,3,3,3,4,4,2,1,1,2,3,5,2,0,0,3,0,1,4,4,1,3,2,3,1,2,2,11,2,113,92,1,1,1,0,1,2,2,35,0
1,113,93,3,1,1,4,5,4,4,1,5,4,4,5,3,5,4,5,5,5,2,5,4,2,5,3,2,4,5,4,2,4,2,1,1,3,4,4,3,4,5,4,3,2,1,1,2,4,4,2,1,2,1,1,3,5,4,2,4,3,2,1,1,1,3,6,1,4,3,4,4,11,2,113,93,1,1,1,3,1,1,1,26,1
1,113,94,3,1,1,4,5,4,4,1,2,4,4,4,2,5,4,5,5,5,2,3,4,2,5,3,2,4,5,4,2,4,2,2,1,1,4,4,3,4,5,4,3,2,2,2,2,4,4,3,2,2,2,2,3,5,4,3,4,3,3,2,2,1,3,6,1,4,4,4,4,11,2,113,94,1,1,1,3,1,1,1,26,1
1,113,95,3,2,1,4,5,4,5,3,1,2,4,1,1,2,2,3,4,2,1,2,2,2,2,1,3,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,4,3,4,4,1,2,2,2,2,2,3,3,3,4,3,2,1,1,4,2,3,1,3,4,1,2,3,12,2,113,95,1,1,1,2,1,1,1,26,1
1,113,96,3,1,1,4,5,4,4,3,2,2,2,2,1,2,2,2,3,2,2,1,2,1,1,1,3,1,2,2,1,4,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,4,2,1,2,2,2,3,2,4,4,3,2,1,2,2,1,1,4,2,2,2,3,8,2,113,96,2,2,1,2,2,2,2,26,1
1,113,97,3,2,4,3,4,4,5,3,1,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,1,3,2,1,4,3,2,1,1,2,1,1,2,2,2,2,1,4,4,4,3,1,3,2,3,4,3,4,2,2,3,1,3,2,3,4,3,3,3,1,1,11,2,113,97,3,1,3,3,2,2,1,26,1
1,113,98,3,3,1,2,4,4,4,3,3,2,3,3,2,2,1,2,2,1,1,1,1,1,1,3,3,1,2,1,1,4,2,3,2,3,1,1,1,2,1,2,3,2,1,2,1,2,2,4,2,1,1,1,2,2,2,2,2,2,2,1,4,2,3,3,3,2,2,2,3,5,2,113,98,1,1,1,3,2,3,2,26,1
1,113,99,3,3,1,5,4,4,5,2,3,2,3,5,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,4,2,2,5,3,1,1,1,1,1,2,1,1,2,2,2,4,3,3,3,1,1,2,2,3,3,4,2,2,0,2,4,4,1,2,2,3,3,2,3,10,2,113,99,1,1,3,3,1,3,1,26,1
1,113,100,3,2,2,5,4,4,5,1,0,2,5,3,1,1,1,6,2,2,1,1,2,3,1,1,3,1,5,4,1,4,2,2,1,1,1,2,2,1,1,2,2,2,3,0,1,2,3,3,2,3,3,5,2,3,3,4,2,2,4,2,4,4,3,3,2,3,3,2,3,11,2,113,100,2,1,1,2,2,1,2,26,1
1,113,101,3,2,1,2,5,4,4,1,3,2,4,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,3,3,1,1,3,2,1,2,1,1,4,2,3,2,2,2,1,2,1,2,2,1,3,1,1,3,4,5,3,2,3,3,1,3,11,2,113,101,1,1,1,3,1,1,1,26,1
1,113,102,3,2,1,4,5,4,4,3,2,4,4,2,1,2,2,2,3,2,2,1,2,1,1,3,3,1,1,1,1,3,2,2,1,1,1,1,2,1,2,2,3,1,1,2,1,2,2,3,2,1,2,2,2,5,2,3,3,3,1,1,4,3,1,2,3,2,1,2,3,7,2,113,102,1,1,1,2,2,1,1,26,1
1,113,103,3,1,1,4,5,4,4,3,3,2,4,3,1,2,2,2,3,2,1,1,2,2,3,3,3,3,2,1,1,4,2,2,2,3,2,2,2,2,2,4,2,1,2,3,1,4,3,2,1,2,1,2,2,2,3,4,3,3,2,2,4,2,6,3,3,4,3,4,3,10,2,113,103,1,1,2,3,3,1,3,26,1
1,113,104,3,4,1,2,4,4,4,3,3,2,2,1,2,3,2,2,2,1,2,2,2,2,2,1,3,2,2,2,1,1,1,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,2,4,5,3,3,2,2,2,2,11,2,113,104,2,2,2,2,2,2,2,26,1
1,113,105,3,3,3,4,4,4,4,3,2,4,4,1,2,2,3,2,2,2,2,3,2,2,1,3,3,2,2,2,1,4,2,2,1,2,3,3,2,3,2,1,2,2,2,2,1,4,3,3,2,1,2,1,2,2,3,4,3,1,2,1,3,1,3,3,3,3,4,3,2,11,2,113,105,1,2,2,2,2,1,1,26,1
1,113,106,3,3,1,4,4,4,4,3,2,2,4,3,2,1,1,2,3,2,1,3,2,1,1,3,3,2,2,2,1,4,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,3,3,4,3,1,1,3,3,3,3,4,3,3,3,2,3,2,3,2,2,3,4,2,2,4,2,113,106,1,1,2,2,2,2,1,26,1
1,113,107,3,3,1,4,4,4,4,3,3,3,4,3,2,3,2,3,3,2,2,2,1,1,1,2,3,1,3,3,1,3,1,2,2,2,2,3,2,3,2,3,3,3,3,3,1,4,4,4,4,2,3,2,3,2,4,4,4,1,3,2,1,1,3,3,3,3,4,2,1,10,2,113,107,1,2,2,2,1,1,1,26,1
1,113,108,3,2,3,3,4,4,4,2,1,3,2,3,1,2,3,4,3,2,2,3,2,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,3,2,2,2,2,1,3,2,4,3,2,2,2,3,3,3,3,3,2,0,2,1,2,3,2,3,3,4,2,2,12,2,113,108,1,1,2,3,1,1,2,26,1
1,113,109,3,1,1,5,4,4,4,2,3,3,3,2,3,2,2,3,4,3,2,3,1,2,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,3,3,4,2,2,2,2,2,3,4,4,3,2,3,2,2,2,3,2,3,3,3,2,2,10,2,113,109,2,2,3,3,1,1,3,26,1
1,113,110,4,2,1,3,5,3,1,3,1,3,3,5,2,2,2,3,3,2,2,2,2,2,2,3,3,2,1,1,1,4,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,3,3,2,3,3,2,2,1,4,2,1,3,4,2,3,2,2,11,2,113,110,1,2,1,1,3,2,2,29,0
1,113,111,4,1,1,4,5,3,2,2,1,2,5,2,2,1,2,2,3,2,1,3,2,2,4,2,3,2,2,2,1,4,1,3,1,2,3,3,3,4,3,4,2,1,1,0,2,2,2,3,1,1,1,1,1,0,1,0,1,4,2,1,4,4,5,5,2,2,1,3,1,11,2,113,111,1,2,1,1,2,2,1,30,2
1,113,112,4,1,3,3,5,3,1,1,3,2,2,2,1,1,2,2,4,2,1,1,1,3,3,2,1,1,1,4,1,3,1,2,2,2,1,2,2,2,1,3,2,1,4,1,1,4,3,2,3,1,4,1,2,4,3,2,1,1,2,1,4,2,3,3,4,3,3,2,2,11,2,113,112,4,1,1,1,1,1,1,30,2
1,113,113,4,2,1,3,5,3,1,3,3,2,5,1,1,1,1,1,2,1,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,2,2,1,1,2,2,2,1,2,2,2,3,1,2,4,3,6,6,2,3,2,2,3,4,2,113,113,3,3,1,1,2,0,1,30,2
1,113,114,4,2,1,3,5,3,1,3,3,2,3,2,1,2,2,3,2,1,2,2,2,2,3,2,3,1,1,2,1,4,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,3,3,2,1,2,2,2,1,3,3,2,3,2,1,3,1,3,3,3,3,3,3,2,12,2,113,114,2,2,2,2,1,1,3,30,2
1,113,115,4,1,1,4,5,4,2,3,2,3,4,2,1,2,1,1,1,1,2,1,1,1,3,2,3,1,1,3,1,4,1,1,2,2,1,1,1,1,1,2,2,1,4,1,2,2,4,3,1,1,2,1,2,4,3,3,2,1,1,1,2,1,3,3,5,3,3,4,2,11,2,113,115,2,1,1,1,1,1,2,30,2
1,113,116,4,1,1,4,5,3,1,3,3,2,3,2,1,2,1,3,2,1,2,1,2,2,4,2,3,1,1,2,1,4,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,3,2,1,1,2,2,1,2,4,2,3,2,1,3,1,3,3,3,3,3,4,3,12,2,113,116,3,2,2,2,1,1,2,30,2
1,113,117,4,2,1,4,5,3,1,3,3,2,3,2,1,2,1,3,2,1,2,1,2,2,4,2,3,1,1,2,1,4,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,3,2,1,2,2,2,1,3,3,2,3,2,1,3,1,3,3,3,3,3,3,3,12,2,113,117,2,2,2,2,1,1,3,30,2
1,113,118,4,1,1,4,5,3,1,3,1,2,3,2,1,2,2,3,3,2,2,1,2,1,4,2,3,1,2,1,1,4,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,3,2,1,2,2,2,2,3,3,2,1,2,1,3,2,5,6,3,3,2,0,0,12,2,113,118,4,0,4,0,4,2,2,30,2
1,113,119,4,1,1,3,5,3,3,3,3,2,3,5,1,3,1,2,3,1,1,1,1,2,2,2,3,1,0,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,2,0,1,3,2,3,2,1,1,2,2,3,3,3,2,3,2,1,2,0,1,2,3,3,2,2,2,12,2,113,119,2,1,1,1,1,2,2,30,2
1,113,120,4,1,1,4,5,3,1,3,3,2,4,4,1,1,3,4,3,4,2,2,3,2,4,3,3,3,3,3,3,4,1,1,1,2,1,1,1,2,1,4,3,1,3,4,4,4,3,4,3,2,2,4,4,4,4,5,4,1,1,1,1,1,3,0,4,4,3,4,2,10,2,113,120,1,2,1,2,2,1,3,30,2
1,113,121,4,1,1,0,5,3,2,2,3,2,3,1,1,1,2,2,2,2,1,2,2,2,2,2,3,2,2,1,1,4,1,2,1,2,2,3,3,3,2,1,2,1,1,2,3,2,2,3,1,1,2,2,1,2,2,2,2,2,2,1,4,4,1,5,1,2,2,2,4,1,2,113,121,2,1,1,1,2,1,2,30,2
1,113,122,4,1,1,4,5,3,2,2,3,2,4,3,1,3,1,2,3,2,2,3,2,1,3,2,2,2,2,1,1,4,1,2,1,2,2,1,1,2,2,2,2,2,1,1,3,3,2,3,2,1,2,2,4,3,2,4,2,3,4,1,3,2,5,3,2,2,2,2,1,11,2,113,122,3,3,1,1,2,2,3,30,2
1,113,123,4,3,1,5,4,3,3,2,3,2,3,2,2,0,0,6,0,0,0,3,2,1,3,2,3,0,0,0,4,0,4,0,1,1,2,2,2,2,2,3,2,1,2,2,3,2,1,1,2,1,2,1,2,2,3,4,2,4,0,0,0,0,6,0,6,0,5,0,0,12,2,113,123,4,0,4,0,4,0,4,30,2
1,113,124,4,1,1,4,4,3,2,2,1,2,2,1,1,1,2,3,1,3,2,2,1,2,2,1,3,1,3,2,1,4,2,2,2,3,2,3,2,2,2,1,3,1,2,2,3,3,2,2,1,2,1,1,1,1,3,3,2,1,1,1,4,4,5,3,3,2,2,2,1,2,2,113,124,1,1,1,1,1,1,2,30,2
1,113,125,4,2,3,4,5,3,2,1,3,3,4,3,1,4,1,3,2,2,3,1,1,1,1,1,2,1,1,2,1,4,1,1,1,1,2,4,1,2,2,1,2,1,2,2,2,3,3,3,1,2,3,2,3,2,2,4,2,2,1,1,3,2,1,3,3,3,2,4,2,11,2,113,125,2,2,1,0,2,0,3,30,2
1,113,126,4,1,3,3,5,3,1,3,1,2,4,1,1,2,1,1,2,1,2,1,1,1,2,1,0,1,1,2,1,4,2,2,1,0,5,1,1,1,2,2,1,1,2,2,2,3,1,4,1,1,1,2,3,0,3,4,1,2,2,1,4,1,3,6,4,4,3,2,2,11,2,113,126,1,3,1,2,1,1,3,30,2
1,113,127,4,1,1,4,5,3,1,3,3,2,2,2,1,1,1,2,3,1,2,1,1,2,1,3,3,1,2,3,1,4,3,1,1,3,1,3,1,2,2,3,1,1,3,2,1,4,2,4,0,1,2,2,2,1,4,5,2,3,2,1,3,2,2,3,4,4,4,4,3,2,2,113,127,3,3,3,0,2,3,3,30,2
1,113,128,4,2,1,5,5,3,1,3,1,2,3,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,4,1,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,4,4,1,3,2,1,1,2,2,11,2,113,128,1,1,1,2,1,1,1,30,2
1,113,129,4,3,3,3,5,3,3,3,2,2,4,2,2,3,2,2,3,1,2,1,2,1,5,1,3,1,2,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,3,2,3,3,2,2,2,3,3,3,3,3,2,2,11,2,113,129,2,2,1,2,1,1,2,30,2
1,113,130,4,2,1,3,5,3,2,3,2,2,5,2,1,1,2,2,3,1,1,1,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,3,4,3,2,2,2,2,2,2,2,3,3,3,2,1,2,2,5,3,3,4,3,4,3,1,3,2,2,6,3,3,2,2,4,11,2,113,130,2,1,2,0,1,1,1,30,2
1,113,131,4,4,4,4,4,3,3,3,3,1,5,1,1,2,2,2,3,2,1,1,2,1,3,1,1,1,2,3,1,3,1,0,1,2,1,1,2,1,2,2,2,1,0,1,3,2,4,4,4,1,2,2,3,3,4,4,2,1,2,1,2,2,3,4,5,4,4,2,3,10,2,113,131,2,2,1,1,1,2,1,30,2
1,113,132,4,2,1,3,5,3,3,3,2,0,5,2,1,2,1,1,3,1,2,1,2,0,1,4,1,1,2,2,1,3,1,1,1,2,1,3,2,2,2,1,1,1,2,2,0,3,3,4,2,1,1,2,2,1,2,3,2,3,2,2,1,1,6,6,4,3,4,2,3,11,2,113,132,2,1,1,1,1,1,1,30,2
1,113,133,4,1,3,4,4,3,1,3,1,2,3,1,1,1,1,2,2,1,1,1,2,2,4,3,3,0,0,0,4,0,4,0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,3,2,1,1,2,3,2,2,2,1,1,2,1,4,4,1,4,2,1,2,3,2,10,2,113,133,2,2,2,1,1,1,1,30,2
1,113,134,4,2,1,4,5,3,1,3,4,1,1,4,4,1,3,4,4,2,2,4,4,3,3,3,3,2,3,3,2,4,2,2,2,3,4,3,3,3,5,4,2,3,3,3,4,4,3,4,2,1,2,3,3,3,3,4,3,2,2,2,2,2,3,2,3,4,3,3,2,1,2,113,134,3,2,3,2,2,1,3,28,0
1,113,135,4,1,3,2,5,4,1,3,2,1,1,1,1,1,1,1,5,2,2,1,4,1,1,2,3,0,3,3,1,4,2,1,1,3,1,2,0,2,4,2,3,1,0,4,2,4,4,4,0,2,4,4,4,4,4,5,4,1,1,1,1,1,3,0,2,4,4,4,4,12,2,113,135,3,1,3,0,1,2,2,28,0
1,113,136,4,1,3,4,5,3,1,1,1,2,2,3,1,2,2,2,2,3,1,1,2,2,2,1,3,1,3,2,1,3,2,2,2,2,3,3,3,2,5,1,1,1,3,3,2,2,2,3,2,2,1,2,2,2,2,2,3,1,3,2,4,3,3,5,3,3,3,2,3,1,2,113,136,2,3,1,1,1,1,1,28,0
1,113,137,4,2,3,5,5,3,1,2,3,2,3,2,1,1,1,2,2,2,1,1,1,1,1,1,3,1,1,1,1,4,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,4,4,1,3,2,2,2,2,3,11,2,113,137,1,1,1,1,1,1,1,28,0
1,113,138,4,1,3,5,5,4,1,6,1,2,2,1,1,1,1,2,3,2,2,2,1,1,3,2,3,1,1,2,1,3,1,2,1,2,1,3,3,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,3,3,4,2,1,1,1,4,4,1,4,3,2,3,2,3,11,2,113,138,1,2,1,2,1,1,1,28,0
1,113,139,4,2,3,4,5,3,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,3,1,2,3,1,3,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,3,2,2,1,1,4,2,5,5,3,1,1,2,3,1,2,113,139,2,3,2,1,1,1,2,28,0
1,113,140,4,1,3,5,5,4,2,3,3,2,4,1,2,1,1,3,5,2,2,1,1,1,1,1,3,1,4,3,1,4,1,2,1,2,1,2,1,1,1,1,1,1,3,4,0,4,2,3,0,2,4,3,1,4,3,3,4,1,1,1,3,2,3,0,3,4,3,2,3,10,2,113,140,1,1,2,2,1,1,2,28,0
1,113,141,4,2,1,4,5,3,1,3,3,2,2,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,3,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,3,1,1,2,2,1,3,4,1,3,2,1,10,2,113,141,1,1,1,1,1,1,1,28,0
1,113,142,4,1,1,4,5,3,1,3,1,2,2,2,1,1,1,1,4,2,2,1,1,1,1,1,3,1,1,1,1,4,2,2,2,1,1,2,2,1,1,1,2,1,1,2,1,4,2,2,1,1,2,3,3,1,2,2,0,4,2,1,4,4,1,1,4,4,1,1,2,8,2,113,142,3,1,3,1,1,1,2,28,0
1,113,143,4,2,1,4,5,3,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2,2,2,2,2,2,3,1,1,3,3,1,3,2,2,2,1,2,11,2,113,143,1,1,1,1,1,1,1,28,0
1,113,144,4,1,1,4,5,3,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,3,1,1,1,1,3,2,2,2,2,1,3,2,1,1,2,2,1,1,2,2,4,1,3,2,2,2,3,3,3,3,4,3,3,2,2,3,2,3,3,2,3,1,3,2,11,2,113,144,2,2,3,1,1,1,1,28,0
1,113,145,4,2,1,4,4,3,2,3,1,2,3,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,4,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,3,2,1,2,2,2,3,2,3,2,1,2,1,3,3,1,3,2,2,2,2,3,11,2,113,145,1,2,2,1,1,1,1,28,0
1,113,146,4,2,1,4,5,3,2,3,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,3,1,2,1,1,3,2,2,1,2,2,3,2,2,1,1,2,2,1,2,2,4,2,2,3,1,1,3,4,3,2,2,1,3,2,1,4,2,1,3,2,2,2,2,1,11,2,113,146,2,2,2,2,2,2,2,28,0
1,113,147,4,1,3,4,5,4,1,3,3,2,5,2,1,1,2,3,2,2,2,1,2,1,1,2,3,1,2,3,1,4,2,2,4,1,2,2,2,1,1,1,1,1,3,2,2,4,1,3,2,1,1,1,2,1,2,2,2,1,2,1,4,3,3,4,2,4,1,2,3,10,2,113,147,2,2,3,3,2,1,2,28,0
1,113,148,4,2,3,4,5,3,2,3,1,2,3,2,1,2,1,1,2,1,2,1,1,2,1,1,3,2,3,1,1,4,2,2,1,2,1,2,1,1,1,1,1,1,1,4,2,4,2,2,1,1,1,3,1,1,2,2,2,1,2,1,4,3,1,4,3,4,2,2,3,11,2,113,148,2,3,3,3,2,1,2,28,0
1,113,149,4,4,2,3,4,3,2,2,3,2,5,2,1,1,1,2,2,2,1,1,1,2,1,1,3,1,3,2,1,4,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,3,2,2,3,2,2,2,1,2,2,2,3,1,1,1,2,2,1,3,2,3,3,2,2,2,2,113,149,2,1,1,1,1,1,1,28,0
1,113,150,4,2,1,4,4,3,3,3,2,1,5,2,1,2,1,2,2,2,2,3,2,1,1,1,3,1,2,2,1,3,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,4,4,1,3,3,4,4,1,2,11,2,113,150,2,1,1,1,1,1,2,28,0
1,113,151,4,2,1,4,5,3,1,3,2,3,3,2,1,2,1,1,2,2,2,1,1,2,2,2,3,2,3,2,1,4,2,6,2,2,2,2,2,2,2,2,3,2,3,4,4,3,2,3,2,1,2,3,2,2,3,4,2,2,2,1,3,2,3,3,3,3,2,2,2,1,2,113,151,3,3,3,2,1,1,2,28,0
1,113,152,4,1,1,3,5,3,1,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,4,2,1,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,3,2,1,1,3,2,5,2,2,2,1,1,1,3,2,3,3,2,4,2,2,2,11,2,113,152,1,1,1,1,1,1,2,28,0
1,113,153,4,2,1,4,5,4,1,2,3,3,5,4,1,2,1,3,2,4,2,2,2,3,1,1,3,1,3,4,1,4,1,3,2,2,3,3,3,3,4,3,1,1,4,3,1,4,4,3,2,1,3,2,2,3,3,2,2,1,3,1,3,2,3,3,2,4,4,2,3,1,2,113,153,3,2,1,1,1,1,1,29,0
1,113,154,4,2,1,4,5,3,3,2,3,4,2,4,1,2,4,4,5,3,3,1,2,4,1,2,1,1,4,4,1,4,2,1,1,1,1,3,1,4,5,3,2,2,4,4,1,4,4,5,2,2,2,2,3,4,4,5,2,3,1,1,1,1,3,5,2,4,4,2,3,11,2,113,154,3,3,3,1,2,3,3,29,0
1,113,155,4,1,3,3,5,3,1,5,2,0,5,3,1,2,1,3,4,3,0,3,3,4,1,2,3,2,0,0,4,3,3,6,1,1,1,3,2,4,3,0,0,1,0,0,1,0,4,4,2,3,1,2,4,0,3,4,2,4,1,1,3,0,6,0,3,0,4,2,2,11,2,113,155,3,1,1,1,4,3,3,29,0
