CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.25.,Q.26A.,Q.26B.,Q.26C.,Q.26D.,Q.26E.,Q.27.,Q.27..1,Q.27..2,Q.27..3,Q.27..4,Q.27..5,Q.27..6,Q.27..7,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.54.,Q.55.,CARD..1,DECK..1,BALLOT..1,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,N.80.,N.81.,N.82.,N.83.,N.84.
1,170,64,5,10,7,5,3,1,1,1,2,6,1,1,10,3,4,3,0,0,1,2,3,3,1,2,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,4,0,3,1,5,3,2,2,3,4,4,1,1,2,2,2,1,2,2,2,2,3,2,1,1,2,170,64,2,1,4,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,10
1,170,65,2,10,3,1,5,1,1,1,1,4,4,3,10,3,3,3,3,3,2,2,3,3,1,1,2,1,2,1,3,1,3,3,1,3,1,2,2,2,2,2,2,2,2,2,2,3,1,5,5,2,1,3,3,2,2,2,2,3,2,2,2,1,3,1,5,3,2,3,1,2,170,65,1,1,3,2,2,3,2,2,3,3,2,1,1,1,2,2,1,2,2,1,1,1,2,1,11
1,170,66,2,9,7,5,5,2,3,2,2,5,2,1,10,2,4,1,2,2,3,2,3,3,1,1,2,1,1,1,3,2,3,3,3,3,1,2,2,2,2,2,2,2,2,4,4,0,3,6,6,3,1,2,3,4,2,1,2,3,2,1,1,2,2,2,2,3,1,3,1,2,170,66,1,1,5,2,2,3,4,1,3,3,1,2,1,1,2,2,1,2,2,1,1,1,2,1,12
1,170,67,5,9,7,3,5,1,1,1,2,5,6,5,10,2,2,1,3,3,2,3,2,3,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,2,1,1,3,6,3,2,2,1,4,2,1,2,3,1,2,2,2,2,2,4,3,1,1,1,2,170,67,1,1,2,2,2,4,3,1,3,3,3,3,4,1,1,2,1,2,1,1,1,1,2,1,13
1,170,68,6,7,6,5,2,1,1,1,2,6,4,2,10,2,2,1,4,3,1,2,1,2,1,1,2,1,2,1,1,1,3,1,3,3,1,2,2,2,2,2,2,2,2,3,6,2,3,4,3,3,1,2,2,2,2,2,1,3,2,2,1,2,1,2,2,3,1,1,1,2,170,68,1,1,2,2,2,2,3,1,1,3,3,3,1,1,1,2,1,2,2,1,1,1,2,1,14
1,170,69,6,3,5,7,2,3,1,2,2,4,5,4,10,3,2,1,4,3,2,2,2,2,1,1,1,1,1,1,2,1,3,3,1,3,1,2,2,2,2,2,2,2,2,5,5,2,3,4,1,3,2,2,3,4,4,2,2,3,2,2,1,2,2,2,2,1,1,1,1,2,170,69,1,1,3,3,3,5,3,1,2,2,2,3,2,1,1,0,1,2,2,1,1,1,2,1,15
1,170,70,2,9,6,9,3,1,1,1,1,4,2,2,10,2,2,3,2,1,2,1,3,3,1,1,2,1,2,1,3,1,3,3,3,3,1,2,2,2,2,2,2,2,2,5,6,3,1,3,1,2,1,2,2,2,4,2,2,3,2,2,1,1,2,2,3,1,2,1,1,2,170,70,3,5,5,2,2,4,3,1,4,1,2,1,2,1,2,2,2,2,1,2,1,1,2,1,16
1,170,71,4,11,6,3,4,1,1,1,1,5,5,4,10,1,2,1,2,2,1,2,3,3,1,1,2,1,2,1,3,1,1,3,1,3,1,2,2,2,2,2,2,2,2,5,2,3,1,4,2,2,2,2,3,2,4,2,1,2,1,2,1,2,3,1,3,1,1,1,1,2,170,71,3,6,2,2,2,3,3,3,4,3,1,1,1,1,2,2,1,2,2,2,1,1,2,1,17
1,170,72,4,10,6,2,2,1,1,1,2,5,2,1,10,1,1,2,3,3,2,2,3,3,1,1,2,1,2,1,3,2,3,3,3,3,2,2,2,2,2,2,2,1,2,5,5,1,1,6,1,3,2,2,1,2,2,1,2,1,2,2,2,1,2,2,3,1,2,1,1,2,170,72,3,6,2,2,2,2,4,1,3,4,4,3,1,1,1,2,1,2,2,1,1,1,2,1,18
1,170,73,1,8,5,3,4,1,1,1,1,4,2,1,10,1,1,3,2,3,3,3,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,3,3,1,1,6,2,2,3,3,2,3,1,1,2,2,2,2,2,2,2,2,3,1,3,1,2,170,73,3,2,5,3,3,4,2,1,3,3,1,1,1,1,2,2,1,2,2,2,1,1,2,1,19
1,170,74,1,10,6,7,5,2,2,4,2,5,3,2,10,3,1,3,1,2,2,2,3,3,1,1,2,1,1,1,3,2,3,3,3,3,1,2,2,2,2,2,2,2,2,4,3,3,2,5,3,3,1,2,1,2,3,2,2,1,2,1,2,2,1,2,1,3,1,3,1,2,170,74,3,7,3,2,2,5,2,2,3,3,2,4,3,1,2,2,2,2,2,1,1,1,2,1,20
1,170,75,4,9,6,2,2,1,1,1,1,6,2,1,10,2,2,3,2,2,2,1,2,3,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,2,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,3,1,2,170,75,3,6,2,2,2,4,2,1,3,4,1,2,1,1,2,2,1,2,2,1,1,1,2,1,21
1,170,76,5,9,5,1,5,1,1,1,2,5,1,1,10,1,1,3,2,2,2,2,2,0,1,1,2,1,1,1,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,3,2,1,3,3,1,3,1,2,3,4,2,2,2,3,3,1,1,2,2,2,4,3,1,3,1,2,170,76,3,2,3,2,2,4,2,2,3,3,1,2,2,1,1,2,2,2,2,1,1,1,2,1,22
1,170,77,1,5,6,3,5,1,1,1,2,5,4,1,10,3,2,2,4,3,2,1,1,1,1,1,2,1,2,1,1,3,3,3,2,3,1,2,2,2,2,2,2,2,2,0,1,3,1,4,2,2,2,2,0,2,2,3,2,3,1,2,1,2,2,2,3,2,3,3,1,2,170,77,3,2,5,2,2,5,4,1,3,3,2,2,2,1,2,2,2,2,2,1,1,1,2,1,23
1,170,78,1,5,6,3,5,1,1,1,1,5,4,3,10,3,2,1,4,3,1,1,3,3,1,1,2,1,2,1,3,3,1,3,2,1,1,2,2,2,2,2,2,2,2,4,4,1,3,5,2,3,1,2,3,1,4,0,2,2,2,2,1,2,1,2,3,2,3,3,1,2,170,78,1,1,5,1,1,4,3,1,1,3,1,2,1,1,2,2,1,2,2,1,1,1,2,1,24
1,170,79,3,4,7,2,2,1,1,1,2,4,5,4,10,2,1,2,2,1,3,2,1,3,1,1,2,1,2,1,1,3,1,3,1,3,1,2,2,2,2,2,2,2,2,3,3,3,2,4,2,3,2,3,2,2,2,1,1,3,2,2,1,2,2,2,3,3,1,3,1,2,170,79,1,1,1,2,3,5,3,2,3,3,2,2,2,1,2,2,1,2,2,1,1,1,2,1,25
1,170,80,3,4,6,3,3,1,1,1,2,4,3,3,10,2,4,1,2,2,3,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,5,3,2,3,6,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,1,1,3,1,2,170,80,3,5,5,2,2,3,3,3,3,4,2,1,3,1,2,2,2,2,2,1,1,1,2,7,0
1,170,81,5,5,5,4,4,1,1,1,2,5,5,5,10,1,2,3,4,2,1,1,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,3,1,1,4,2,2,2,2,3,2,2,3,2,3,1,2,1,2,2,2,3,1,1,3,1,2,170,81,3,6,4,2,2,4,2,4,3,3,2,1,2,1,0,2,1,2,2,2,1,1,2,7,1
1,170,82,4,10,5,3,5,1,1,1,1,6,5,1,10,3,1,1,2,2,1,1,3,3,1,2,2,1,2,1,3,3,1,3,1,3,1,2,2,2,2,2,2,2,2,2,5,1,3,5,1,3,1,2,2,2,2,2,3,1,2,2,1,2,1,2,3,3,1,3,1,2,170,82,1,1,2,3,3,3,3,1,3,3,1,1,2,1,2,2,1,2,2,1,1,1,2,7,2
1,170,83,2,7,7,4,3,2,2,2,2,5,2,1,10,2,4,3,0,3,2,1,3,3,1,1,2,1,2,1,3,3,3,1,3,3,2,2,2,2,2,2,2,1,2,2,2,3,1,1,2,2,1,2,2,4,2,2,2,2,1,1,2,2,1,2,3,1,1,3,1,2,170,83,3,8,2,3,3,4,2,1,3,3,2,2,4,0,0,0,2,1,1,2,1,1,2,7,3
1,170,84,4,11,7,7,5,2,2,2,1,5,5,5,10,2,3,3,4,3,1,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,4,2,3,6,1,3,2,0,3,4,4,2,2,3,2,1,2,2,1,2,2,0,3,3,1,2,170,84,3,3,3,2,2,1,0,1,5,2,3,2,2,1,0,2,1,2,1,1,1,1,2,7,4
1,170,85,4,6,6,4,3,1,1,1,1,5,5,1,10,2,1,1,2,3,3,1,1,1,1,1,2,1,2,1,1,1,1,3,1,3,1,2,2,2,2,2,2,2,2,3,6,2,2,4,1,3,2,2,3,4,2,2,2,2,2,2,1,1,1,2,3,1,2,3,1,2,170,85,3,3,3,2,2,4,2,3,4,3,3,2,4,1,2,1,1,1,1,1,1,1,2,7,5
1,170,86,1,7,6,5,4,2,3,2,2,6,2,2,10,2,2,3,3,2,2,1,2,3,1,1,2,1,2,1,1,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,4,3,1,6,2,2,1,2,2,4,2,2,2,1,3,1,1,2,2,2,2,1,1,3,1,2,170,86,3,2,2,3,2,4,3,1,4,3,2,1,1,1,2,2,1,2,1,1,1,1,2,7,6
1,170,87,2,6,7,2,3,1,1,1,2,5,5,5,10,1,2,0,2,2,0,1,1,1,1,1,2,1,2,1,1,1,1,3,3,3,1,2,2,2,2,2,2,2,2,5,2,1,1,1,2,3,2,2,1,1,2,1,3,2,1,1,2,2,1,2,2,1,1,2,1,2,170,87,3,6,2,2,2,4,3,2,3,4,2,1,3,1,1,2,1,2,1,2,1,1,2,7,7
1,170,88,3,7,6,3,1,1,1,1,1,5,3,1,10,2,2,3,4,3,2,1,3,3,1,2,2,1,2,1,3,1,3,3,2,3,1,2,2,2,2,2,2,2,2,3,3,1,1,4,2,3,1,3,1,2,2,1,1,3,1,2,1,2,2,2,4,1,1,1,1,2,170,88,3,2,4,3,3,4,3,1,4,2,2,2,3,1,2,2,1,1,1,2,1,1,2,7,8
1,170,89,3,9,2,3,1,1,1,1,1,5,2,1,10,2,2,3,2,2,2,2,3,3,1,1,2,1,1,1,3,1,3,3,3,3,2,2,2,2,2,2,2,1,2,3,5,1,1,3,2,3,1,3,2,2,3,2,1,3,3,2,1,2,2,2,2,1,1,1,1,2,170,89,3,6,4,3,3,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,7,9
1,170,90,4,10,5,5,4,2,3,2,1,5,5,5,10,2,2,3,1,2,2,1,2,2,1,1,2,1,2,1,2,2,1,3,2,3,1,2,2,2,2,2,2,2,2,0,3,2,3,6,1,3,2,2,0,2,2,2,1,2,2,1,1,2,2,2,2,1,1,3,1,2,170,90,3,7,3,2,2,4,2,1,4,3,2,1,0,1,1,2,2,2,2,2,1,1,2,7,10
1,170,91,3,6,7,5,1,2,2,4,1,5,5,5,12,1,3,2,4,3,2,2,2,2,1,1,2,1,2,1,2,2,2,3,2,3,1,2,2,2,2,2,2,2,2,5,2,1,1,3,2,3,2,3,0,2,2,2,1,3,3,2,1,2,2,2,3,2,3,3,1,2,170,91,3,3,5,2,2,5,1,2,0,4,2,2,0,1,2,2,1,2,2,1,1,1,3,0,0
1,170,92,2,6,7,8,5,2,3,2,2,5,5,4,10,4,3,3,4,4,2,2,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,3,1,2,170,92,3,6,3,3,2,3,3,3,5,3,4,1,1,1,1,2,2,1,1,2,1,1,3,0,1
1,170,93,2,4,6,3,5,1,1,1,1,4,5,2,10,2,2,2,3,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,2,1,3,3,2,2,2,2,2,2,2,3,3,2,1,2,2,2,3,1,3,3,1,2,170,93,3,3,3,3,2,2,3,2,4,2,3,2,2,1,2,2,1,2,2,2,1,1,3,0,2
1,170,94,3,6,1,7,1,1,1,1,1,4,4,4,5,2,2,3,4,2,3,1,3,3,1,1,2,1,2,1,3,1,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,3,0,3,2,2,2,2,2,2,4,2,2,3,3,1,2,2,1,2,2,2,1,1,1,2,170,94,3,3,0,0,0,4,2,1,4,3,1,2,2,1,2,2,1,2,1,1,1,1,3,0,3
1,170,95,2,6,5,2,4,1,1,1,2,5,5,4,5,1,1,3,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,3,2,3,1,2,2,2,2,2,2,2,2,5,6,2,3,6,6,3,1,2,3,4,4,1,2,3,2,2,1,2,2,2,4,3,1,1,1,2,170,95,3,7,4,3,2,3,3,1,3,4,1,1,2,1,2,1,2,2,2,1,1,1,3,0,4
1,170,96,4,5,6,9,4,1,1,1,1,4,5,3,10,3,2,1,2,2,1,3,2,2,1,1,2,1,2,1,2,3,3,3,2,3,1,2,2,2,2,2,2,2,2,3,2,1,1,5,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,3,1,1,1,1,2,170,96,3,4,1,3,2,4,2,1,4,3,2,2,2,1,2,2,1,2,2,2,1,1,3,0,5
1,170,97,3,4,6,5,1,1,1,1,1,4,5,4,10,2,4,1,3,2,1,2,2,3,1,1,0,1,1,2,0,1,3,3,3,3,1,2,2,2,2,2,2,2,2,5,5,1,2,4,6,0,1,2,0,2,2,2,2,3,3,2,2,2,1,2,4,3,2,1,1,2,170,97,3,3,0,2,2,1,3,1,4,2,1,1,1,1,2,2,1,2,2,1,1,1,3,0,6
1,170,98,3,2,5,5,5,2,3,2,1,4,5,4,10,2,2,1,1,2,1,3,2,2,1,1,2,1,1,1,2,1,3,3,1,3,1,2,2,2,2,2,2,2,2,4,3,2,3,6,6,3,1,2,3,4,4,2,2,1,2,1,2,2,1,2,2,2,3,3,1,2,170,98,3,8,3,2,2,3,2,2,3,3,2,1,1,1,2,2,1,2,1,2,1,1,3,0,7
1,170,99,4,7,5,2,5,1,1,1,2,4,5,5,10,3,4,1,2,2,3,3,3,3,1,1,2,1,1,1,3,1,1,3,1,3,1,2,2,2,2,2,2,2,2,1,0,1,2,2,1,0,2,2,0,2,2,2,2,1,0,1,2,2,2,2,1,2,1,1,1,2,170,99,1,1,1,2,2,3,4,3,2,4,3,3,4,2,2,1,2,1,1,2,1,1,3,0,8
1,170,100,4,11,6,8,1,2,2,2,1,5,5,2,10,2,2,3,4,3,2,1,3,3,1,1,2,1,1,1,3,1,3,3,2,3,1,2,2,2,2,2,2,2,2,1,4,0,0,4,0,3,0,2,3,3,4,2,3,3,2,1,2,2,1,2,2,1,1,3,1,2,170,100,3,6,2,1,0,3,2,0,4,4,0,2,1,1,0,2,1,1,1,2,1,1,3,0,9
1,170,101,6,6,6,6,5,1,1,1,2,6,6,5,10,1,1,1,4,0,1,1,1,1,1,2,2,1,2,2,1,1,1,0,3,3,2,1,2,2,2,2,2,2,1,4,3,2,3,4,2,0,1,0,3,4,3,1,2,3,2,2,1,2,1,2,2,2,3,1,1,2,170,101,3,3,2,2,2,4,0,3,4,4,2,1,3,1,1,2,1,2,1,1,1,2,2,6,0
1,170,102,3,8,8,5,1,1,1,1,1,5,5,5,10,2,2,3,4,2,2,2,2,3,1,1,2,1,2,1,2,3,1,3,1,3,2,2,2,2,2,2,2,1,2,5,4,3,2,4,2,3,2,3,2,2,2,1,2,2,2,2,1,2,2,2,2,3,1,3,1,2,170,102,1,1,3,2,2,4,2,1,4,1,4,1,1,1,2,1,2,2,2,2,1,2,2,6,1
1,170,103,4,9,6,2,3,1,1,1,1,5,6,1,10,2,2,1,4,3,3,3,2,2,1,1,2,1,2,1,2,3,1,3,2,3,1,2,2,2,2,2,2,2,2,5,6,1,2,3,1,0,0,2,2,2,4,0,2,1,1,2,1,2,2,2,2,3,1,2,1,2,170,103,3,6,3,2,2,3,2,2,3,3,2,2,4,1,1,2,1,2,1,1,1,2,2,6,2
1,170,104,7,10,6,2,2,1,1,1,2,5,6,5,10,1,2,3,3,2,2,2,2,3,1,1,2,1,2,1,1,1,3,3,3,3,1,2,2,2,2,2,2,2,2,5,3,3,1,5,4,3,2,3,2,2,2,0,2,2,2,2,1,2,1,2,2,3,3,3,1,2,170,104,3,2,1,2,3,3,2,2,4,3,1,1,2,1,1,2,1,2,2,1,1,2,2,6,3
1,170,105,3,2,6,4,3,1,1,1,2,4,2,1,10,2,1,1,1,2,3,1,1,3,1,1,2,1,2,2,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,2,3,1,5,6,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,3,1,1,1,1,2,170,105,3,2,5,3,3,5,2,2,4,3,1,3,1,1,2,2,1,2,2,1,1,2,2,6,4
1,170,106,3,11,4,5,3,1,1,1,1,5,6,2,10,2,1,3,1,1,2,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,1,1,3,2,2,2,3,2,2,4,2,2,3,1,1,2,2,3,1,2,3,1,3,1,2,170,106,1,1,5,2,2,5,2,1,3,3,2,1,2,1,1,2,1,2,2,1,1,2,2,6,5
1,170,107,3,6,4,8,1,1,1,1,2,5,6,4,12,2,1,3,3,2,1,2,2,2,1,1,2,1,2,2,2,2,1,3,2,3,1,2,2,2,2,2,2,2,2,1,1,3,1,4,5,2,2,2,1,1,4,2,2,3,1,2,1,1,3,1,1,3,1,1,1,2,170,107,3,7,2,3,2,5,1,3,1,3,3,2,1,1,2,2,1,1,1,2,1,2,2,6,6
1,170,108,5,4,7,6,2,1,1,1,2,4,2,1,10,2,2,1,2,2,1,2,3,2,1,1,2,1,2,1,3,2,3,3,3,3,1,2,2,2,2,2,2,2,2,2,3,3,2,4,2,3,2,2,2,1,2,3,2,2,3,2,1,2,1,2,2,1,1,1,1,2,170,108,3,2,2,1,2,3,2,1,4,2,2,2,0,0,0,0,2,1,1,1,1,2,2,6,7
1,170,109,4,9,2,7,2,1,1,1,1,5,6,3,12,2,1,3,3,2,1,1,3,3,1,1,2,1,2,1,3,1,1,3,1,3,1,2,2,2,2,2,2,2,2,5,6,1,2,4,2,2,2,2,2,3,2,0,2,3,1,2,1,2,3,1,3,3,1,1,1,2,170,109,1,1,2,2,2,4,2,1,3,3,1,1,1,1,1,2,1,2,2,1,1,2,2,6,8
1,170,110,3,7,3,5,1,1,1,1,1,5,6,2,10,1,1,3,2,2,2,1,3,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,3,0,1,6,1,2,3,2,4,4,2,2,1,3,2,1,2,2,2,2,2,1,3,1,2,170,110,3,7,4,2,2,1,3,4,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,6,9
1,170,111,7,9,6,4,5,1,1,1,2,5,6,5,10,1,2,1,3,3,1,2,2,2,1,1,2,1,2,2,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,6,4,2,2,2,3,4,2,2,1,2,1,2,1,2,2,2,3,2,3,3,1,2,170,111,3,8,2,2,2,3,2,2,3,3,1,2,1,1,1,2,1,2,2,1,1,2,2,6,10
1,170,112,2,9,6,7,2,2,3,0,1,5,2,2,10,2,1,1,2,2,1,3,3,3,1,1,2,1,1,1,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,5,6,1,2,2,1,3,0,2,1,2,2,0,2,1,3,1,2,2,1,2,2,2,3,1,1,2,170,112,3,5,2,2,2,5,2,1,4,3,1,2,2,2,1,2,1,2,2,1,1,2,2,6,11
1,170,113,3,9,6,1,3,1,1,1,1,6,3,3,10,2,2,1,2,2,2,1,3,3,1,1,2,1,2,1,3,2,3,3,2,3,1,2,2,2,2,2,2,2,2,4,4,2,3,1,6,3,1,2,1,1,2,1,2,3,2,2,2,1,1,2,3,1,2,3,1,2,170,113,3,5,1,2,2,5,2,2,3,3,2,1,1,1,1,2,2,2,2,1,1,2,2,6,12
1,170,114,4,7,6,1,2,1,1,1,2,5,6,4,10,1,1,3,4,3,3,3,3,3,1,1,2,1,2,1,2,1,1,3,2,3,1,2,2,2,2,2,2,2,2,5,4,2,3,1,6,3,2,2,3,1,2,2,2,1,2,2,1,2,3,1,3,1,1,3,1,2,170,114,3,2,1,1,1,3,3,4,4,2,3,2,1,1,2,2,2,2,2,1,1,2,2,6,13
1,170,115,5,3,5,7,3,1,1,1,1,4,1,1,10,3,1,3,2,1,1,1,1,3,1,1,2,1,2,1,1,1,3,3,3,3,1,2,2,2,2,2,2,2,2,1,0,3,1,3,2,1,2,2,0,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,170,115,3,2,3,3,3,5,3,2,4,3,1,1,2,1,1,2,2,2,2,1,1,2,2,6,14
1,170,116,3,7,7,4,4,1,1,1,2,5,6,4,10,2,1,3,3,3,3,1,1,2,1,1,2,1,1,1,2,0,1,3,1,3,1,2,2,2,2,2,2,2,2,2,3,1,2,1,2,3,2,2,3,2,2,0,2,3,3,2,2,2,1,2,2,1,3,3,1,2,170,116,3,5,1,2,2,5,1,1,3,3,2,4,4,0,0,2,2,0,2,2,1,2,2,6,15
1,170,117,4,6,6,1,4,1,1,1,1,5,6,5,10,2,1,3,3,2,2,3,3,3,1,1,2,1,2,1,3,1,1,3,1,3,1,2,2,2,2,2,2,2,2,5,3,2,3,3,2,3,2,2,1,4,4,0,2,2,3,2,1,2,2,2,3,1,3,3,1,2,170,117,3,8,3,2,2,5,2,1,3,3,3,2,2,1,1,2,1,2,2,1,1,2,2,6,16
1,170,118,5,5,7,3,5,1,1,1,1,4,2,2,10,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,3,3,3,3,1,2,2,2,2,2,2,2,2,1,1,3,2,3,5,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,3,3,3,1,2,170,118,3,3,3,3,3,4,2,2,3,3,3,1,2,1,2,2,2,1,1,2,1,2,2,6,17
1,170,119,5,8,6,2,5,2,3,2,1,6,2,2,10,1,1,3,2,4,3,2,3,3,1,1,2,1,2,1,3,1,3,3,3,3,1,2,2,2,2,2,2,2,2,4,4,2,3,6,1,3,2,2,3,4,4,0,2,3,2,1,1,2,1,2,3,1,1,3,1,2,170,119,3,2,5,3,3,4,2,1,3,3,1,2,1,1,2,2,1,2,2,1,1,2,2,6,18
1,170,120,5,3,5,2,4,1,1,1,2,5,4,4,10,1,1,1,2,1,1,2,2,0,1,1,2,1,1,1,0,1,3,3,1,3,1,2,2,2,2,2,2,2,2,1,2,1,0,2,6,2,1,2,1,1,2,2,2,3,1,2,1,2,2,2,2,3,1,3,1,2,170,120,3,3,3,2,2,4,2,4,3,3,1,2,2,1,1,2,1,2,2,1,1,2,2,6,19
1,170,121,5,10,5,7,2,2,2,2,2,4,4,4,10,4,1,3,2,1,3,1,0,3,1,1,2,1,2,1,0,1,3,3,1,3,1,2,2,2,2,2,2,2,2,5,2,3,1,3,6,2,2,2,0,2,4,0,2,3,3,1,2,2,1,2,2,1,3,3,1,2,170,121,3,3,3,2,2,4,3,1,4,3,1,3,3,2,1,2,1,2,2,2,1,2,2,6,20
1,170,122,4,7,6,4,1,1,1,1,2,5,6,2,10,2,1,1,2,2,3,1,3,3,1,1,2,1,2,1,3,2,1,3,1,3,1,2,2,2,2,2,2,2,2,2,5,1,2,4,4,2,2,2,3,2,2,2,1,3,3,2,1,2,2,2,2,5,3,3,1,2,170,122,3,3,5,2,2,5,2,1,2,3,2,2,1,1,1,2,1,1,1,2,1,2,2,6,21
1,170,123,5,10,5,4,5,2,2,3,1,4,1,1,10,1,2,1,2,2,2,1,2,3,1,2,2,1,2,1,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,5,3,2,0,3,6,2,0,2,2,4,4,0,2,2,2,1,2,1,1,2,2,2,2,3,1,2,170,123,3,2,2,1,2,5,0,1,2,4,1,2,0,1,1,2,2,2,2,1,1,2,2,6,22
1,170,124,6,9,6,3,5,2,3,2,1,6,6,1,12,4,1,3,2,2,3,1,2,2,1,1,2,1,2,1,2,1,1,3,1,3,1,2,2,2,2,2,2,2,2,1,6,1,2,6,2,0,0,0,0,4,4,0,2,3,1,2,1,2,2,3,2,3,3,3,1,2,170,124,3,8,2,2,2,5,4,1,3,3,2,0,2,1,1,2,1,2,2,1,1,2,2,7,0
1,170,125,7,9,6,7,5,1,1,1,2,6,5,1,10,1,4,1,2,3,1,1,2,2,1,1,2,1,2,1,2,3,1,3,1,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,2,1,2,2,1,2,2,3,2,3,1,1,1,2,170,125,1,1,2,2,2,2,4,4,3,4,1,2,2,1,2,2,1,2,2,1,1,2,2,7,1
1,170,126,6,9,6,4,3,1,1,1,2,6,5,1,10,2,2,0,3,3,3,1,2,2,1,1,2,1,0,1,2,1,1,3,1,3,1,2,2,2,2,2,2,2,2,2,3,0,3,6,1,3,1,2,0,0,2,0,2,1,2,2,1,2,2,2,3,0,3,1,1,2,170,126,3,3,0,2,2,0,3,1,3,3,4,2,4,0,2,1,1,2,2,1,1,2,2,7,2
1,170,127,7,7,6,9,4,1,1,1,2,6,5,1,10,2,4,3,3,3,1,1,3,3,1,1,2,1,2,1,3,2,2,3,2,3,1,2,2,2,2,2,2,2,1,3,6,1,3,5,2,3,1,2,3,1,2,1,2,1,2,2,2,2,2,2,2,2,3,1,1,2,170,127,3,0,5,1,2,5,4,1,2,4,1,4,2,1,1,2,1,1,2,1,1,2,2,7,3
1,170,128,4,9,7,4,4,3,1,2,1,5,2,1,10,4,2,1,4,2,1,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,6,2,3,1,6,0,0,0,1,1,2,0,2,1,3,2,2,2,2,2,3,2,3,1,1,2,170,128,3,3,5,2,2,0,2,4,4,2,3,3,1,1,1,2,2,2,2,1,1,2,2,7,4
1,170,129,4,6,6,2,5,1,1,1,1,5,5,1,10,1,1,1,2,2,3,1,3,3,1,1,2,1,2,1,3,1,3,3,1,3,1,2,2,2,2,2,2,2,2,3,0,3,2,4,2,3,2,2,2,2,2,0,3,3,2,2,2,2,1,2,3,5,2,3,1,2,170,129,1,1,3,2,3,2,3,2,3,3,2,4,1,1,2,2,1,2,1,1,1,2,2,7,5
