CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.15..2,Q.15..3,Q.15..4,Q.15..5,Q.15..6,Q.15..7,Q.15..8,Q.15..9,Q.15..10,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30.,Q.31.,Q.32A.,Q.32C.,Q.33A.,Q.34A.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47A.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.48.,Q.49.,Q.50.,Q.51.,Q.52A.,Q.52A..1,Q.52A..2,Q.52A..3,Q.52A..4,Q.52A..5,Q.53A.,Q.54.,Q.55.,Q.55..1,Q.55..2,Q.55..3,Q.55..4,Q.55..5,Q.55..6,Q.55..7,Q.55..8,Q.55..9,Q.55..10,Q.55..11,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,V.71.
1,132,246,3,2,2,4,5,4,1,5,4,5,1,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,7,2,0,0,0,0,0,0,0,0,2,2,11,5,0,2,1,2,2,1,1,1,1,4,4,5,1,1,1,1,1,2,1,1,10,2,132,246,3,1,2,3,2,1,2,2,2,2,2,0,1,2,1,2,2,2,2,1,2,2,2,2,2,2,3,3,1,2,3,2,2,2,3,2,1,2,1,278
1,132,247,3,2,2,1,9,5,1,4,4,4,2,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,6,6,7,5,3,2,2,0,1,2,1,2,4,2,6,1,1,2,4,1,4,2,1,17,2,132,247,3,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,10,1,3,2,1,2,2,1,1,3,3,3,3,1,435
1,132,248,3,2,2,6,9,5,2,4,4,4,1,0,4,4,3,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,5,5,1,3,3,1,2,3,9,2,5,4,2,2,2,3,3,1,2,3,4,6,1,3,1,1,1,2,1,1,0,2,132,248,3,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,5,0,2,3,3,2,2,4,2,4,3,2,8,3,94
1,132,249,3,3,3,5,10,6,1,5,4,5,1,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,1,1,6,12,0,4,2,2,2,3,1,3,1,7,10,7,2,4,1,3,3,4,1,2,12,2,132,249,3,1,3,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,3,2,3,3,2,4,2,381
1,132,250,3,8,8,4,9,6,1,5,4,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,3,11,6,5,1,2,2,2,2,2,2,2,3,5,1,2,3,1,2,1,3,1,2,5,2,132,250,3,3,1,4,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,4,2,3,3,2,2,2,19
1,132,251,3,3,3,3,9,5,2,5,4,5,2,1,3,1,3,2,2,2,1,2,2,2,2,2,2,2,7,2,0,0,0,0,0,0,0,0,2,3,7,4,0,1,1,2,3,2,1,1,2,4,5,2,3,3,1,2,1,1,1,2,16,2,132,251,3,1,3,1,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,4,3,3,3,2,2,2,229
1,132,252,3,2,2,6,7,5,1,5,4,5,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,3,6,8,4,5,4,2,2,0,3,2,2,0,4,5,1,0,0,0,0,0,0,0,1,3,2,132,252,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,2,3,2,3,2,4,3,1,4,1,643
1,132,253,3,2,2,0,10,8,1,6,4,6,2,0,4,3,1,2,2,2,1,2,2,2,2,2,2,2,3,2,0,0,0,0,0,0,0,0,1,3,8,4,3,1,1,2,2,3,3,3,2,4,4,1,2,2,0,0,3,3,1,1,17,2,132,253,3,3,1,1,2,2,2,2,2,1,2,0,3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,3,2,473
1,132,254,3,6,6,3,7,6,1,5,4,5,2,0,3,3,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,1,6,8,7,5,3,1,2,2,2,2,2,1,5,7,1,1,2,2,4,1,3,1,2,3,2,132,254,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,3,1,1,2,4,3,2,2,2,3,2,3
1,132,255,3,6,6,3,6,5,1,5,4,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,0,3,11,5,5,1,2,1,0,4,2,2,2,6,10,2,2,4,2,4,1,4,1,2,15,2,132,255,3,1,2,3,2,2,2,2,2,1,2,0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,2,2,2,3,3,2,2,2,1,7
1,132,256,3,6,6,6,9,6,2,5,4,4,1,0,4,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,2,5,1,2,1,3,3,6,8,2,5,3,1,1,2,2,1,2,1,3,4,11,2,3,1,0,3,3,0,0,0,2,132,256,3,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,2,2,2,2,2,3,3,2,4,2,565
1,132,257,3,2,2,4,8,4,1,5,4,5,1,0,4,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,5,6,1,1,3,1,5,3,11,5,5,2,3,3,3,2,3,2,3,3,4,6,2,2,1,3,1,4,1,1,3,2,132,257,3,2,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,3,2,2,4,2,3,3,2,2,2,576
1,132,258,3,2,2,6,8,5,1,5,4,4,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,1,5,9,5,4,1,2,2,2,1,1,1,3,2,1,3,3,1,3,1,4,1,1,16,2,132,258,3,1,3,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,1,3,3,3,2,4,2,604
1,132,259,3,1,1,3,9,3,2,5,4,6,1,1,4,1,3,2,2,2,2,2,2,2,2,2,2,1,6,2,0,0,0,0,0,0,0,0,4,5,10,1,1,3,2,3,3,4,1,2,2,4,3,4,1,1,2,4,2,4,1,1,17,2,132,259,3,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,1,2,1,3,4,3,1,2,3,3,1,366
1,132,260,3,6,6,6,10,6,2,4,4,5,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,4,0,0,1,3,3,4,3,3,3,2,1,3,5,3,7,3,4,2,4,3,3,2,2,4,2,132,260,3,3,3,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,3,3,4,1,1,1,2,4,2,2,2,2,3,0,240
1,132,261,3,6,6,5,8,6,1,5,4,5,1,0,4,3,3,2,1,1,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,1,4,8,5,4,2,3,3,2,1,1,3,5,5,1,2,4,2,4,1,3,1,1,3,2,132,261,3,2,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,2,3,2,2,2,2,4,3,1,1,2,261
1,132,262,3,2,2,4,9,4,1,4,4,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,8,1,2,3,2,2,1,3,2,1,2,2,8,1,0,1,2,3,2,2,2,2,2,3,4,7,2,2,2,4,2,4,1,1,17,2,132,262,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,3,4,3,2,2,2,2,4,3,3,3,1,2,1,642
1,132,263,3,10,10,6,8,4,1,6,4,1,2,1,2,6,2,2,2,1,2,2,2,2,2,2,2,2,7,1,2,3,1,4,1,1,3,3,1,3,8,8,5,1,2,2,2,3,2,1,2,3,2,1,3,2,2,4,1,2,1,1,17,2,132,263,3,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,4,1,1,1,1,4,3,1,2,2,3,2,470
1,132,264,3,6,6,3,7,7,1,4,4,4,2,0,4,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,1,6,1,1,3,2,1,2,8,1,1,2,1,2,1,3,1,1,2,5,7,2,1,2,2,4,1,4,1,1,16,2,132,264,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,0,2,2,1,3,3,2,1,2,3,1,276
1,132,265,3,1,1,2,7,4,1,5,4,5,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,3,11,3,5,1,1,2,2,1,2,1,1,5,8,1,2,2,1,3,1,1,1,1,14,2,132,265,3,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,3,1,3,2,2,2,2,2,3,3,2,1,2,1,27
1,132,266,3,6,6,4,7,7,2,3,4,1,2,0,4,1,2,2,1,1,2,2,2,2,2,2,2,2,6,1,2,2,4,3,1,5,2,2,0,7,5,8,0,2,2,2,2,3,1,2,2,4,6,2,3,3,1,2,1,1,2,2,16,2,132,266,3,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,3,3,3,2,3,2,2,3,3,4,3,1,2,2,172
1,132,267,3,6,6,2,9,5,1,5,4,5,1,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,4,7,8,12,5,4,2,2,2,3,2,2,2,7,10,2,3,3,1,3,1,4,1,1,11,2,132,267,3,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,1,2,2,4,3,3,3,1,4,1,291
1,132,268,3,1,1,4,7,6,1,4,4,4,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,3,6,5,5,0,4,1,2,2,3,1,3,1,7,2,10,2,3,1,2,1,1,2,1,12,2,132,268,3,3,3,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,3,2,3,1,2,2,2,2,3,3,3,1,2,1,329
1,132,269,3,4,4,5,9,5,2,5,4,6,1,0,6,2,1,2,2,2,1,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,5,0,11,6,5,1,2,3,3,2,2,2,2,2,3,4,2,3,2,4,2,2,1,1,14,2,132,269,3,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,3,1,1,2,2,3,3,2,2,4,3,2,2,2,603
1,132,270,3,2,2,6,9,4,1,5,4,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,6,9,5,5,3,1,2,2,1,2,2,2,4,6,2,3,4,1,3,2,4,1,2,0,2,132,270,3,1,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,3,2,1,2,2,3,2,3,3,1,2,1,153
1,132,271,3,1,1,3,5,5,2,4,4,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,6,11,12,5,4,2,2,2,3,1,1,1,4,6,2,1,3,1,3,2,2,1,1,6,2,132,271,3,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,1,3,3,2,2,3,4,2,3,3,0,2,2,207
1,132,272,3,2,2,6,9,7,1,4,4,0,2,0,3,0,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,9,12,5,1,0,2,2,3,1,0,0,0,3,4,3,2,0,0,0,2,1,1,4,2,132,272,3,0,0,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,1,2,0,2,3,1,2,2,2,0,2,144
1,132,273,3,2,2,6,4,5,1,5,4,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,3,11,3,5,1,1,2,2,2,2,2,2,3,4,2,0,0,0,0,0,0,0,1,14,2,132,273,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,3,2,1,2,2,3,2,3,2,3,2,263
1,132,274,3,2,4,0,5,1,1,5,4,6,2,0,3,3,3,2,2,2,2,2,2,1,2,2,2,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,2,2,1,1,1,2,2,0,0,2,3,2,4,1,2,1,1,10,2,132,274,3,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,4,2,4,2,2,1,1,650
1,132,275,3,3,3,6,7,5,1,5,4,5,2,1,3,3,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,3,11,7,5,1,1,2,2,2,2,2,2,4,6,3,2,2,2,4,1,2,1,1,11,2,132,275,3,1,3,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,2,2,2,0,2,3,2,3,3,2,249
1,132,276,3,1,1,3,5,6,1,5,4,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,3,11,5,5,2,1,1,1,3,1,3,1,4,7,2,3,4,2,4,3,1,1,1,6,2,132,276,3,1,1,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,3,2,1,3,2,2,3,3,2,3,2,40
1,132,277,3,10,10,6,9,6,1,4,4,4,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,3,8,1,1,2,1,2,2,2,2,2,2,6,6,6,3,2,2,4,1,2,1,1,17,2,132,277,3,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,1,2,1,1,1,1,3,2,1,2,3,3,1,243
1,132,278,3,2,2,4,10,6,1,4,4,5,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,9,4,5,3,1,2,3,2,2,2,2,3,4,5,2,4,2,4,2,3,2,2,12,2,132,278,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,2,2,2,2,3,3,3,3,2,4,3,164
1,132,279,3,2,2,6,9,5,1,4,4,5,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,7,9,4,5,1,1,2,2,2,2,2,2,3,5,1,3,4,2,4,2,3,1,1,12,2,132,279,3,3,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,3,3,2,2,1,2,4,3,3,2,2,4,3,166
1,132,280,3,8,8,3,9,5,2,5,4,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,8,8,0,1,1,1,2,1,2,2,2,3,4,1,3,2,2,4,2,4,1,1,12,2,132,280,3,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,1,2,2,2,4,3,3,3,3,4,1,178
1,132,281,3,2,2,6,8,6,2,5,4,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,4,6,8,4,5,3,3,1,2,2,2,2,1,4,7,1,1,2,2,4,2,4,1,1,0,2,132,281,3,1,1,3,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2,1,2,2,4,2,2,2,2,3,2,12
1,132,282,3,2,2,4,9,6,1,5,4,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,6,8,7,5,1,1,2,2,2,2,2,2,5,7,2,2,3,2,4,1,1,1,1,0,2,132,282,3,2,3,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,3,2,3,2,2,3,2,37
1,132,283,3,3,3,5,9,4,2,4,4,4,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,7,8,3,0,1,1,2,2,2,2,2,2,3,3,1,0,3,2,4,2,4,1,1,0,2,132,283,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,10,1,3,2,2,2,2,4,2,2,2,2,3,2,141
1,132,284,3,3,3,6,8,6,1,4,9,4,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,8,5,5,1,1,2,2,3,2,2,3,3,5,2,3,2,1,2,2,2,1,1,17,2,132,284,3,1,1,0,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,3,2,3,2,3,2,3,3,3,2,2,2,124
1,132,285,3,2,2,3,10,3,1,4,5,4,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,8,0,0,1,3,3,2,2,2,2,2,3,2,1,2,3,1,3,2,3,1,1,1,2,132,285,3,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,3,2,1,1,2,4,3,2,2,2,0,2,437
1,132,286,3,3,3,6,11,3,1,4,5,4,2,1,8,6,1,2,2,2,1,2,2,2,2,2,2,2,5,3,0,0,0,0,0,0,0,0,1,7,3,1,4,2,2,3,2,1,1,1,1,4,3,2,1,1,2,4,1,4,1,2,3,2,132,286,3,1,3,1,0,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,4,1,0,2,1,2,0,4,2,3,3,3,4,1,227
1,132,287,3,1,4,6,9,5,2,5,5,4,2,1,2,6,2,1,1,2,2,2,2,2,2,2,2,2,8,1,3,0,1,5,1,3,1,1,5,7,2,3,5,2,2,2,2,2,1,2,2,3,5,1,3,3,1,1,2,4,1,1,17,2,132,287,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,5,1,1,3,2,3,2,4,3,4,3,1,4,2,129
1,132,288,3,5,5,5,10,7,2,4,5,4,2,1,8,1,2,2,2,1,2,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,4,6,7,3,5,3,1,1,1,3,1,1,1,3,5,1,2,4,1,2,2,3,1,1,17,2,132,288,3,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,2,5,1,3,2,3,3,3,2,1,3,3,1,2,3,484
1,132,289,3,3,3,4,5,6,1,4,5,5,1,1,6,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,7,4,4,5,2,3,1,2,2,1,2,2,3,5,2,3,3,2,4,2,1,1,1,17,2,132,289,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,5,1,2,2,1,1,1,3,3,2,2,3,3,1,475
1,132,290,3,4,4,6,7,5,3,5,5,3,1,9,1,2,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,5,6,8,8,4,1,3,2,2,4,3,3,3,3,4,2,3,2,2,4,3,4,2,2,3,2,132,290,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,5,1,2,2,3,3,3,2,1,3,3,2,2,3,590
1,132,291,3,7,7,6,9,8,1,4,5,5,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,2,8,6,5,0,2,2,2,3,1,3,3,4,7,1,3,4,1,3,1,1,2,1,17,2,132,291,3,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,1,2,1,1,1,3,3,1,2,2,65
1,132,292,3,3,3,3,9,7,1,4,5,5,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,4,4,9,5,3,1,2,3,0,2,2,2,2,1,2,3,4,1,3,2,3,1,1,0,2,132,292,3,1,3,1,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,2,3,3,3,3,4,3,1,4,3,353
1,132,293,3,5,5,5,9,3,1,4,5,5,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,4,11,9,5,3,3,3,3,2,1,2,1,3,3,2,2,2,1,3,1,2,2,1,17,2,132,293,3,1,3,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,5,1,2,2,2,2,1,4,3,3,3,1,4,1,541
1,132,294,3,3,3,4,6,7,1,5,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,0,2,7,6,5,1,1,2,2,3,1,2,0,5,8,9,1,3,1,3,1,3,1,1,5,2,132,294,3,1,3,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,5,1,1,2,2,2,2,2,2,4,0,0,1,3,186
1,132,295,3,5,5,3,5,5,2,3,5,3,2,0,8,1,3,2,2,2,2,2,1,2,2,2,2,2,4,3,0,0,0,0,0,0,0,0,2,3,2,1,1,2,4,2,3,3,1,2,2,5,6,1,2,4,1,2,1,2,1,1,17,2,132,295,3,2,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,5,1,2,3,2,2,2,3,2,3,3,1,4,2,481
1,132,296,3,0,4,6,10,6,1,4,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,5,8,6,5,1,1,2,2,2,2,1,1,3,6,1,2,3,1,3,2,2,1,1,17,2,132,296,3,1,3,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2,5,1,2,2,3,3,3,1,3,4,3,1,4,1,106
1,132,297,3,5,5,4,8,5,1,4,5,5,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,2,3,2,1,2,2,0,0,2,2,8,8,5,1,1,2,2,1,1,1,1,4,3,3,1,2,0,0,1,2,1,1,17,2,132,297,3,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,5,1,2,1,1,1,1,4,3,2,2,2,4,1,192
1,132,298,3,3,3,6,9,4,2,3,5,3,2,0,8,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,7,8,5,4,2,2,1,1,1,2,1,3,5,1,3,2,2,4,1,2,1,1,17,2,132,298,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,5,1,2,3,2,2,2,4,3,2,2,2,3,1,557
1,132,299,3,5,5,5,5,6,2,5,5,4,2,0,1,1,1,2,2,2,1,2,1,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,4,8,9,5,1,1,2,2,1,1,1,1,3,3,1,1,1,2,4,1,2,1,1,17,2,132,299,3,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,5,1,2,1,2,2,1,4,2,3,3,1,3,1,551
1,132,300,3,7,7,4,8,7,2,5,5,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,3,11,5,0,1,1,2,2,3,2,1,1,5,7,1,3,3,2,4,3,4,1,1,10,2,132,300,3,1,3,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,1,3,3,2,1,2,2,2,3,3,2,3,2,49
1,132,301,3,1,1,1,7,6,1,4,5,5,2,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,2,8,7,5,3,2,2,2,2,2,2,2,5,3,11,3,2,2,4,2,4,0,0,0,2,132,301,3,0,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,3,2,3,1,2,2,2,2,2,2,3,3,2,79
1,132,302,3,5,5,3,9,6,1,4,5,5,2,0,6,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,5,1,4,12,0,0,1,2,2,3,2,2,2,4,7,2,3,3,2,4,2,1,2,1,17,2,132,302,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,1,2,2,2,1,3,2,2,0,3,2,4,1,297
1,132,303,3,8,8,6,7,6,1,4,5,3,2,1,8,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,5,8,7,5,1,4,1,1,2,1,1,1,4,5,1,3,3,2,4,1,2,1,1,17,2,132,303,3,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,5,1,2,1,1,1,1,4,3,1,2,3,3,1,417
1,132,304,3,7,7,6,9,8,1,4,5,5,2,1,3,1,3,2,2,2,2,2,2,1,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,7,8,6,0,1,1,2,2,3,2,2,2,3,4,5,2,3,2,4,2,4,1,1,17,2,132,304,3,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,5,1,2,3,3,1,3,2,1,2,3,3,2,2,33
1,132,305,3,4,4,3,9,7,1,4,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,8,7,5,1,1,2,2,2,2,1,2,3,4,1,1,2,2,4,0,3,1,1,16,2,132,305,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,6,1,2,1,1,2,1,0,3,2,2,3,3,3,28
1,132,306,3,1,1,6,8,1,1,3,5,3,2,1,8,2,3,2,1,2,2,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,7,8,9,0,1,1,2,2,1,1,2,1,3,6,2,3,2,1,3,1,4,1,1,17,2,132,306,3,1,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,7,3,2,2,3,3,2,4,3,3,3,1,5,1,567
1,132,307,3,3,3,5,7,4,2,4,5,2,2,0,2,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,2,4,2,4,2,1,2,2,9,3,5,1,3,2,2,2,2,2,2,1,4,4,1,2,1,3,1,4,2,1,17,2,132,307,3,2,3,1,2,1,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,7,1,2,3,2,2,2,4,1,5,3,2,2,2,377
