COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78
1,230,177,1,9,5,6,2,3,3,3,2,2,1,1,2,3,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,4,3,1,1,1,2,2,2,1,2,1,2,2,2,2,5,2,3,1,1,2,4,3,1,2,1,3,2,2,1,2,2,2,2,2,2,1,1,1,,223,17,70,52
1,230,178,3,9,5,1,3,5,3,1,2,4,1,1,2,3,4,5,3,3,1,4,4,2,2,2,1,2,2,1,4,2,1,3,3,2,1,2,2,2,1,1,2,1,2,2,1,2,5,2,1,1,1,2,3,2,2,1,2,2,2,3,3,2,2,1,1,1,1,1,1,2,,223,17,80,53
1,230,179,3,10,4,6,3,5,5,1,2,4,1,1,2,3,3,4,3,3,1,4,4,2,2,2,1,2,2,2,4,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,2,1,3,3,2,5,0,1,3,0,4,5,1,2,0,0,0,0,0,,223,17,90,53
1,230,180,3,10,4,6,3,3,8,2,3,2,1,1,2,3,2,3,2,3,1,3,2,1,2,2,1,1,1,2,2,2,1,2,3,1,1,2,2,2,1,2,2,1,1,2,2,2,5,2,1,1,1,2,4,2,1,3,1,2,1,3,2,3,2,1,2,1,2,1,1,2,,223,18,0,51
1,230,181,3,6,3,6,3,3,7,2,3,4,1,1,2,3,0,4,3,3,1,4,4,2,1,0,0,2,1,3,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,4,1,2,3,1,4,3,4,5,0,0,0,0,5,0,3,0,0,0,3,0,1,,223,18,10,50
1,230,182,2,6,3,1,4,4,7,2,4,4,1,1,2,3,4,5,3,4,1,4,4,2,2,2,1,1,1,1,4,1,2,2,3,1,1,1,2,2,1,2,2,2,2,2,1,2,5,5,4,1,1,2,4,2,1,1,2,3,1,3,2,1,2,3,1,2,2,1,1,2,,223,18,20,41
1,230,183,2,6,1,4,1,3,1,1,4,2,1,1,2,0,2,2,2,3,1,4,2,0,1,2,1,1,1,2,0,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,2,1,3,1,1,0,5,2,2,2,2,2,2,1,1,2,2,1,0,0,,223,18,30,40
1,230,184,2,7,3,5,1,2,7,2,4,2,1,1,2,3,2,2,2,2,1,1,3,1,2,1,1,1,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,3,1,2,1,3,1,1,1,2,2,2,2,2,2,2,1,1,2,2,3,2,0,,223,18,40,41
1,230,185,2,9,4,6,1,3,5,2,3,1,1,1,2,3,2,3,1,2,1,2,2,1,2,2,1,1,1,2,4,2,2,5,3,2,1,2,2,2,2,1,2,1,1,2,1,2,5,1,1,1,1,2,4,1,1,1,1,2,2,2,1,1,2,1,1,2,1,3,1,2,,223,18,50,43
1,230,186,2,9,4,4,1,4,9,1,0,2,1,1,2,3,2,4,3,3,1,2,4,2,2,2,1,1,1,2,4,2,1,2,5,2,1,1,2,2,1,1,2,1,2,2,2,2,5,3,1,1,2,1,3,1,1,3,5,1,2,2,2,2,2,1,2,2,2,1,1,2,,223,18,60,40
1,230,187,2,9,4,1,1,2,3,2,4,5,1,1,2,3,2,2,3,3,1,1,4,1,2,2,1,1,1,1,4,1,2,3,2,2,1,2,2,2,1,1,2,1,2,2,2,2,4,2,1,2,1,1,4,1,1,1,2,2,2,2,2,2,2,3,0,1,2,3,1,2,,223,18,70,42
1,230,188,4,11,3,6,2,3,7,2,2,3,1,1,2,3,1,4,3,3,1,4,3,1,2,2,1,1,1,2,4,2,1,2,3,2,1,2,2,1,2,2,2,1,2,2,1,2,4,2,2,1,1,2,1,3,1,1,5,0,0,0,0,0,5,1,2,0,0,0,0,0,,223,18,80,41
1,230,189,4,11,4,6,2,0,2,1,4,1,1,1,2,3,2,1,1,2,1,2,2,1,2,2,1,2,1,2,4,2,1,2,3,2,2,1,2,2,2,1,2,1,2,1,2,2,4,2,3,1,2,2,2,2,1,1,5,2,1,2,2,3,2,2,0,2,2,1,1,1,,223,18,90,40
1,230,190,4,10,2,1,1,3,10,1,1,1,1,1,2,3,3,3,2,1,1,4,1,1,2,2,1,2,1,2,2,2,1,3,3,2,2,1,2,1,1,2,2,1,2,1,2,2,5,5,4,2,1,1,1,1,3,2,5,2,2,2,0,1,5,3,2,1,1,1,1,0,,223,19,0,40
1,230,191,5,6,5,6,2,2,7,2,4,2,1,1,2,3,2,3,2,3,1,3,3,2,2,2,1,1,1,1,4,1,2,2,3,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,2,2,2,2,1,1,1,2,3,2,3,3,5,3,1,1,2,3,1,2,,223,19,10,43
1,230,192,2,11,4,4,3,4,7,2,2,2,1,1,2,3,2,3,1,2,1,2,2,0,2,2,1,1,2,2,4,2,1,3,3,2,1,2,2,2,2,1,1,1,2,2,1,2,5,2,2,1,1,2,2,3,1,2,5,0,0,0,0,0,0,0,0,1,1,1,1,0,,223,19,20,42
1,230,193,2,4,4,3,1,3,7,2,4,4,1,1,2,3,2,4,3,3,1,3,4,1,2,2,1,1,1,1,4,1,2,2,3,1,1,2,2,2,2,1,2,2,1,2,1,2,5,3,3,1,2,2,4,1,2,1,3,3,1,2,2,1,1,2,1,1,1,1,2,2,,223,19,30,40
1,230,194,1,4,5,3,2,4,5,2,3,2,1,1,2,3,2,3,2,2,1,3,2,1,1,2,1,1,1,2,4,2,1,3,3,2,1,2,2,1,1,1,2,1,2,2,2,2,5,2,1,1,1,2,4,3,1,1,1,1,3,3,1,1,4,1,1,1,2,3,2,2,,223,19,40,43
1,230,195,2,3,3,2,5,2,10,1,4,1,1,1,2,2,3,2,1,2,1,3,2,1,2,2,1,2,1,2,4,1,1,3,2,1,1,2,1,2,1,2,1,2,2,2,2,2,5,1,2,1,2,3,4,1,2,1,3,1,2,2,2,2,1,1,1,3,2,1,1,2,,223,19,51,30
1,230,196,2,3,4,2,3,5,3,2,4,2,1,1,2,2,3,3,2,3,1,3,2,0,2,2,1,1,1,2,2,3,2,2,3,2,1,1,2,2,1,2,1,1,2,2,2,2,5,5,4,2,1,2,2,3,1,1,3,1,1,3,3,3,4,3,2,1,2,1,2,0,,223,19,61,33
1,230,197,2,4,4,1,1,2,5,2,2,1,1,1,2,2,3,3,2,2,1,3,2,1,2,1,1,1,1,2,4,2,1,2,5,1,1,2,2,2,2,1,1,1,2,2,2,2,5,1,1,1,2,2,2,2,2,2,5,2,2,3,3,3,5,1,1,3,3,1,2,2,,223,19,71,51
1,230,198,2,4,4,7,1,2,2,1,1,5,1,1,2,2,1,1,1,1,1,4,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,5,2,1,1,1,2,4,1,2,1,4,2,2,2,2,1,2,1,1,1,1,2,1,2,,223,19,81,52
1,230,199,1,3,3,1,1,3,3,2,3,2,1,1,2,2,2,3,1,2,1,2,3,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,1,1,1,0,0,0,0,0,0,0,0,3,1,3,1,1,2,2,2,1,2,0,,223,19,91,54
1,230,200,1,4,4,1,2,3,2,2,4,1,1,2,2,2,2,3,2,3,2,2,2,1,2,2,1,1,1,2,1,1,1,3,2,2,1,2,2,2,2,1,2,1,1,2,1,2,5,1,1,1,1,3,1,1,3,2,5,2,2,2,2,3,0,1,1,3,1,0,0,0,,223,20,1,51
1,230,201,2,9,4,6,3,5,4,2,3,4,1,1,2,2,2,3,3,3,1,2,2,1,2,2,1,1,2,1,0,1,0,4,0,2,2,1,1,2,2,1,2,1,2,1,2,2,5,5,4,1,1,2,2,2,1,1,1,2,1,3,1,1,2,2,0,0,0,0,2,0,,223,20,11,63
1,230,202,2,10,3,6,2,5,7,2,1,4,1,1,2,2,2,4,3,3,1,3,1,1,2,1,1,1,2,1,4,2,1,1,4,2,1,1,2,2,1,1,2,1,2,2,2,2,5,3,3,1,1,2,2,1,2,1,4,1,1,3,2,1,2,1,1,3,3,1,2,1,,223,20,21,61
1,230,203,2,10,4,6,2,4,5,2,4,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,4,1,1,3,2,2,1,1,1,2,2,1,2,1,2,2,2,2,5,5,4,1,2,2,1,2,2,1,4,3,2,2,2,2,2,1,1,2,1,1,1,0,,223,20,31,63
1,230,204,4,7,4,2,4,3,4,2,4,2,1,1,2,2,1,2,2,2,1,4,2,2,2,2,1,1,2,1,4,2,1,3,5,2,2,2,2,1,1,1,2,1,2,1,2,2,5,5,4,1,1,3,2,1,1,2,5,2,2,3,1,2,2,2,0,2,1,1,2,2,,223,20,41,64
1,230,205,4,9,5,6,4,5,7,2,4,3,1,1,2,2,1,2,3,3,1,2,2,2,2,2,1,1,2,2,2,2,1,4,3,2,1,1,1,1,2,1,2,2,2,2,2,2,5,3,3,1,1,2,2,4,3,2,1,3,1,3,1,2,3,2,2,1,3,1,3,1,,223,20,51,61
1,230,206,4,8,3,2,1,2,7,2,4,5,1,1,2,2,2,2,3,3,1,2,2,1,2,2,1,1,1,2,4,1,2,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,2,1,1,3,3,1,1,1,2,2,2,2,2,1,1,3,0,1,2,1,1,0,,223,20,61,61
1,230,207,1,5,4,4,2,3,7,2,1,2,1,1,2,2,2,2,3,3,1,1,2,1,2,2,1,1,1,1,4,2,1,2,3,2,1,1,1,2,1,2,2,1,2,2,2,2,5,3,3,1,4,2,2,4,3,2,5,3,1,2,3,2,4,1,1,3,3,1,2,1,,223,20,71,60
1,230,208,1,6,4,5,1,3,3,2,4,2,1,1,2,2,1,2,1,2,1,2,2,0,1,1,1,2,2,2,0,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,5,2,1,1,1,2,3,3,1,1,1,3,1,1,2,2,2,1,2,2,2,1,2,2,,223,20,81,64
1,230,209,2,11,4,6,1,2,5,2,4,2,1,1,3,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,4,0,1,4,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1,1,0,2,3,3,3,1,1,1,2,0,1,1,1,1,2,,223,20,91,55
1,230,210,1,6,3,1,2,2,6,1,3,2,1,1,3,2,2,3,1,1,1,2,2,1,2,2,1,1,1,2,4,3,2,3,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,2,2,2,1,5,5,3,4,5,1,3,3,1,5,5,1,1,5,4,2,4,2,,223,21,2,23
1,230,211,2,6,2,2,2,3,7,1,2,3,1,1,3,2,2,3,3,3,1,2,3,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,2,2,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,3,3,2,2,0,,223,21,12,3
1,230,212,4,10,2,6,5,4,7,1,3,5,1,1,3,2,2,4,3,3,1,3,3,2,2,2,1,1,1,2,2,2,2,2,3,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,4,1,3,2,1,2,5,3,2,3,2,3,5,3,1,3,2,1,2,2,,223,21,21,60
1,230,213,2,3,4,1,0,4,7,1,2,1,2,1,3,2,2,2,3,2,1,3,2,2,2,2,1,1,1,1,0,3,2,1,5,2,2,1,1,2,2,1,2,2,2,2,1,2,4,5,4,2,1,2,2,4,1,1,5,3,2,2,3,1,2,2,1,5,0,0,2,1,,223,21,32,1
1,230,214,2,3,2,4,1,3,0,2,4,1,1,1,3,2,3,3,3,2,1,2,2,2,2,1,2,1,1,2,4,3,2,1,3,2,1,2,2,2,1,1,2,1,1,2,2,2,5,2,2,2,2,2,2,2,1,1,1,1,1,3,1,3,2,2,0,3,3,1,2,2,,223,21,42,24
1,230,215,5,11,2,5,2,3,2,2,1,5,1,1,3,2,2,2,3,2,1,2,2,1,2,2,1,1,1,2,4,1,2,4,2,2,1,1,1,2,1,2,2,1,2,2,2,2,5,5,4,1,1,2,2,1,2,1,5,2,2,2,1,1,1,1,1,1,1,1,1,2,,223,21,52,4
1,230,216,2,10,3,4,1,3,3,2,4,1,1,2,3,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,3,2,3,3,2,1,2,1,2,1,1,2,1,2,2,2,2,5,5,4,1,2,2,1,2,2,1,3,2,2,2,2,2,2,1,1,5,0,1,1,2,,223,21,62,22
1,230,217,1,3,4,3,2,4,3,2,3,1,1,1,3,2,2,3,2,4,1,3,2,2,2,2,1,2,1,2,2,1,2,2,3,1,1,2,2,2,2,1,1,1,2,2,2,2,5,5,4,1,1,3,2,1,2,1,4,2,1,3,2,2,2,1,2,1,1,1,2,2,,223,21,72,22
1,230,218,1,4,4,3,3,4,3,2,4,1,1,1,3,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,4,2,2,2,3,2,1,2,2,2,1,2,1,1,2,2,1,2,5,5,4,1,1,3,3,1,1,2,2,2,1,2,2,3,2,1,1,1,2,1,1,2,,223,21,82,23
1,230,219,3,6,4,1,2,4,3,2,4,3,1,1,3,2,2,4,2,2,2,3,2,1,2,0,1,1,1,2,3,1,2,1,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,1,1,2,5,5,3,4,4,2,3,2,1,5,5,1,1,5,4,2,3,0,,223,21,92,1
1,230,220,4,8,4,1,2,5,3,2,3,3,1,1,3,2,2,4,3,3,1,3,3,1,2,2,1,1,1,2,2,3,2,3,5,2,1,2,2,2,1,1,2,1,1,2,2,2,5,5,4,1,3,1,3,2,2,2,3,2,1,3,1,3,2,3,1,3,2,3,3,2,,223,22,2,1
1,230,221,1,3,3,3,2,2,4,2,4,1,1,3,3,2,2,3,1,2,1,2,1,1,2,2,1,1,1,2,2,3,2,2,3,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,4,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,,223,22,12,23
1,230,222,1,3,3,3,2,2,4,2,4,1,1,3,3,2,2,3,1,2,1,3,2,2,2,1,0,1,1,1,4,3,2,2,3,1,1,1,2,2,1,2,2,1,2,2,2,2,5,5,4,1,2,1,4,1,1,1,2,2,2,2,2,2,2,1,0,3,3,3,2,2,,223,22,22,22
1,230,223,3,11,2,6,2,4,5,2,0,1,1,1,3,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,4,2,1,4,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,1,2,1,1,2,0,2,1,1,1,2,2,3,1,1,2,3,1,0,0,0,0,0,,223,22,32,22
1,230,224,2,9,4,6,2,5,5,2,1,1,1,1,3,2,3,4,3,2,1,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,5,2,3,1,2,3,1,2,1,2,5,2,2,2,2,4,5,3,0,5,0,1,2,0,,223,22,40,93
1,230,225,3,9,4,2,2,2,3,1,3,5,1,1,3,2,2,3,2,3,1,4,2,2,2,2,1,1,2,2,0,1,2,2,3,2,1,2,2,2,2,1,1,2,1,2,1,2,5,5,2,1,2,2,2,3,1,1,2,2,2,3,2,4,5,1,0,3,0,1,2,1,,223,22,51,12
1,230,226,2,11,2,1,1,5,7,3,1,3,2,1,3,2,1,1,1,2,1,3,3,1,1,1,1,1,2,2,1,3,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,5,2,3,2,1,1,5,2,2,1,4,1,2,2,3,3,2,1,1,2,2,1,2,0,,223,22,60,22
1,230,227,1,3,4,4,2,4,2,2,3,1,1,1,3,2,2,2,2,3,1,1,2,1,2,2,1,1,2,0,4,2,1,3,3,2,2,2,1,1,2,1,1,1,2,2,2,2,5,1,1,1,2,1,2,2,3,2,1,1,2,2,3,2,2,1,2,4,3,0,0,0,,223,22,70,20
1,230,228,3,9,2,5,1,4,2,2,2,2,2,1,1,2,2,2,2,3,1,3,2,2,2,1,1,2,1,2,1,1,1,4,2,2,1,1,2,2,1,2,2,1,1,2,2,2,5,2,1,1,1,1,3,1,2,1,3,1,2,2,2,3,1,2,1,4,2,3,3,0,,223,22,81,60
1,230,229,1,3,3,1,3,3,5,2,4,2,1,1,1,2,2,3,2,3,1,3,2,2,2,2,1,1,1,1,4,1,2,3,3,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,1,2,2,1,1,1,4,2,2,3,1,2,2,1,2,3,3,2,2,2,,223,22,91,63
1,230,230,1,3,4,1,2,3,1,2,4,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,3,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,1,2,3,2,5,3,3,2,2,2,2,2,2,2,2,2,1,4,2,1,3,2,,223,23,1,63
1,230,231,1,2,2,1,1,3,7,2,3,2,1,1,1,2,2,2,2,3,1,2,2,2,2,1,1,1,2,2,2,1,2,3,1,2,2,2,2,1,2,1,1,2,2,2,2,2,3,2,2,1,1,1,3,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,223,23,11,64
1,230,232,1,10,3,1,3,4,10,2,1,4,1,1,1,2,1,3,3,4,1,4,2,1,2,1,1,2,2,2,3,3,2,2,3,1,1,2,2,2,2,1,2,1,2,2,2,2,4,5,4,1,2,1,4,1,2,0,2,2,2,3,2,2,2,2,2,3,3,1,1,2,,223,23,21,61
1,230,233,1,10,2,4,4,5,7,1,1,4,1,1,1,2,1,4,3,2,1,3,2,1,2,1,1,1,1,1,4,3,2,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,4,1,2,3,4,3,1,2,1,2,2,2,1,3,2,3,1,3,2,3,2,2,,223,23,31,61
1,230,234,2,6,4,1,2,5,2,1,3,4,1,1,1,2,3,4,3,3,1,2,4,1,2,2,1,1,1,1,4,3,2,4,2,2,1,2,2,2,1,2,2,1,2,1,1,2,5,5,4,1,2,1,2,1,2,2,3,3,2,2,2,2,2,2,1,1,1,1,1,2,,223,23,42,0
1,230,235,2,9,5,1,4,4,7,2,1,4,1,1,1,2,3,5,3,3,2,5,4,2,1,2,2,2,1,2,4,1,1,3,3,2,1,2,2,2,1,1,1,2,2,1,2,2,5,2,1,1,2,1,3,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,,223,23,51,61
1,230,236,2,8,1,4,2,2,3,1,3,1,1,1,1,2,1,2,3,4,1,2,4,1,2,2,2,2,2,2,0,3,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,4,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,223,23,61,91
1,230,237,1,3,2,3,1,2,3,3,3,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,1,2,5,1,1,1,1,2,4,1,1,1,2,3,2,3,2,1,1,1,1,5,2,1,2,1,,223,23,71,4
1,230,238,1,6,4,3,1,3,2,1,2,2,1,1,1,2,2,3,2,1,1,2,1,1,2,2,1,2,1,1,4,2,1,4,2,1,1,2,2,2,2,1,2,1,2,2,1,2,5,2,1,1,1,1,2,2,1,1,3,2,3,3,1,2,2,1,1,2,2,1,2,2,,223,23,81,1
1,230,239,3,9,5,4,2,5,5,2,2,3,1,1,1,2,1,4,3,1,1,1,4,2,2,2,1,1,1,1,0,2,1,4,3,1,1,2,2,2,1,1,2,2,2,2,1,2,5,3,3,1,2,1,3,2,1,3,2,3,2,3,3,1,2,3,2,1,1,1,1,1,,223,23,90,61
1,230,240,1,3,3,3,2,4,5,2,4,1,1,1,1,2,2,2,2,2,1,3,2,1,2,2,1,1,1,2,1,2,1,3,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,3,1,1,2,3,2,1,1,2,1,2,1,3,1,3,2,1,2,3,2,3,2,2,,223,24,0,63
1,230,241,1,5,5,1,2,3,4,2,3,1,1,1,1,2,2,3,2,2,1,1,2,1,2,2,1,1,1,1,4,2,1,4,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,1,1,1,1,1,3,2,2,1,4,2,1,3,1,2,2,1,0,2,2,1,1,0,,223,24,10,51
1,230,242,1,9,3,5,4,4,6,2,3,2,1,1,1,2,2,3,3,4,1,4,2,2,2,1,1,2,2,2,4,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,4,1,4,3,1,3,3,2,5,0,1,3,3,4,5,1,1,4,0,1,4,0,,223,24,20,33
1,230,243,2,8,1,5,1,3,7,2,4,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,4,1,2,3,2,1,1,2,1,2,1,2,2,1,2,2,2,2,5,2,2,1,2,2,3,2,1,1,3,3,2,2,3,3,2,3,2,2,2,3,2,2,,223,24,30,31
1,230,244,2,10,4,3,4,5,5,2,4,4,1,1,1,2,3,4,3,4,1,4,4,1,2,2,1,1,2,3,3,1,2,2,3,2,1,2,2,2,1,1,2,1,1,2,2,2,5,5,4,1,3,1,1,4,1,1,1,0,0,2,1,3,3,3,1,4,3,3,2,1,,223,24,40,33
1,230,245,1,8,4,1,2,3,4,2,3,4,1,1,4,2,2,2,3,2,1,1,2,1,2,2,1,1,1,2,4,2,1,5,2,2,2,1,1,2,2,1,2,1,2,1,2,2,5,5,2,1,4,1,5,5,3,4,5,2,2,2,2,5,5,3,0,5,0,1,0,2,,223,24,51,64
1,230,246,1,9,3,4,1,5,7,2,4,4,3,1,2,2,1,2,3,4,1,2,2,2,2,1,1,1,1,1,4,3,2,2,3,2,2,2,2,2,1,1,2,1,1,2,1,2,5,2,2,1,2,0,0,0,0,1,3,2,2,2,2,1,2,1,1,2,2,2,2,0,,223,24,60,62
1,230,247,1,9,4,4,5,5,10,1,2,2,1,1,2,2,1,2,2,2,1,3,2,1,2,2,1,1,1,1,4,2,1,2,3,2,2,1,2,1,1,2,1,1,2,2,2,2,5,2,1,1,3,1,1,2,3,3,5,2,2,3,3,4,5,3,1,5,0,1,2,0,,223,24,70,63
1,230,248,2,5,4,4,1,3,4,2,2,4,1,1,2,2,2,4,3,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,4,1,3,3,4,2,2,1,2,2,1,2,3,2,2,1,1,3,2,1,1,1,,223,24,80,62
1,230,249,3,6,4,4,1,5,4,2,4,4,1,1,2,2,2,4,3,3,1,4,4,2,1,2,1,2,1,2,1,1,1,2,5,2,1,1,1,2,2,1,2,1,2,2,2,2,5,5,4,3,3,1,1,3,3,2,5,3,1,3,2,3,2,1,2,5,0,0,4,0,,223,24,90,61
1,230,250,3,7,4,1,4,5,3,2,4,5,2,2,2,2,1,2,1,3,2,4,2,1,1,2,1,2,1,1,1,3,2,3,2,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,4,2,1,3,2,2,2,1,3,2,2,2,1,1,1,1,1,1,1,1,2,0,,223,25,0,74
1,230,251,3,9,5,1,5,5,7,2,3,2,1,1,2,2,2,2,2,2,1,2,3,1,2,2,1,1,2,1,4,2,1,2,5,1,1,1,2,2,2,1,2,1,2,2,2,2,5,5,3,1,3,0,3,1,2,2,5,2,2,2,2,2,2,3,1,2,2,1,2,2,,223,25,10,74
1,230,252,2,7,1,5,1,2,7,2,4,2,1,1,2,2,2,3,3,2,1,4,2,1,1,2,1,1,1,2,4,3,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,5,2,3,1,2,1,4,1,1,1,5,2,1,2,2,3,2,2,1,2,2,1,2,2,,223,25,20,51
1,230,253,4,11,5,6,2,2,5,2,4,5,1,1,2,2,3,3,2,3,1,1,2,1,2,2,1,1,1,2,2,3,2,3,5,2,1,1,2,2,1,2,1,1,2,2,2,2,5,5,4,1,1,2,4,1,1,0,1,2,2,2,1,1,1,1,2,1,1,1,1,2,,223,25,30,50
1,230,254,4,9,4,6,3,3,3,1,4,2,1,1,2,2,3,4,2,3,1,2,2,1,2,2,1,1,1,2,3,2,1,3,3,2,1,2,2,2,2,1,2,1,2,1,1,2,5,2,1,1,1,2,1,3,3,2,2,3,2,3,2,3,5,1,1,3,3,3,2,1,,223,25,40,51
1,230,255,2,11,4,6,2,3,3,2,2,2,1,1,2,2,2,4,2,2,1,2,3,1,2,2,1,1,1,2,3,2,1,3,2,2,1,2,1,1,2,1,2,2,2,1,2,2,5,2,3,1,1,2,4,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,2,1,,223,25,50,50
1,230,256,1,8,3,6,2,5,7,2,3,3,1,1,2,2,2,3,2,2,1,4,2,1,2,1,1,1,1,2,4,2,1,3,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,2,1,1,2,2,3,2,0,1,2,3,2,2,3,3,2,1,2,1,2,1,2,2,,223,25,60,50
1,230,257,2,10,4,1,1,2,7,2,4,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,4,1,2,3,5,1,1,2,1,2,2,1,2,1,2,2,2,2,5,2,2,2,1,2,4,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,,223,25,70,42
1,230,258,2,10,2,5,2,3,7,1,4,5,1,1,2,2,2,2,2,1,1,3,2,1,2,1,1,1,1,2,4,2,1,3,2,2,1,2,2,1,1,2,1,1,2,2,2,2,5,2,2,1,2,2,3,2,1,1,1,2,1,1,2,2,2,3,1,2,2,2,2,2,,223,25,80,40
1,230,259,5,11,4,3,2,3,3,2,4,2,1,1,2,2,2,3,2,3,1,2,2,1,2,1,1,1,1,2,4,2,1,3,3,1,2,1,2,2,1,2,1,2,2,1,2,2,5,2,1,1,1,2,2,1,1,1,3,3,3,1,1,1,1,1,2,2,2,1,1,2,,223,25,90,43
1,230,260,1,4,2,2,2,4,3,2,4,2,2,1,2,2,2,4,2,2,1,2,2,1,1,2,1,2,1,1,4,2,1,3,3,2,1,2,1,2,1,2,1,2,2,1,2,2,5,2,2,1,2,2,3,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,,223,26,0,41
1,230,261,1,5,3,2,5,4,7,2,4,2,1,1,2,2,2,2,2,4,1,4,1,1,2,2,1,2,1,1,0,2,1,2,3,1,1,1,2,2,1,2,2,2,1,2,2,2,5,0,4,1,2,1,1,2,1,2,1,2,2,2,3,3,5,1,1,5,0,1,1,2,,223,26,10,42
1,230,262,3,2,4,2,1,2,2,1,4,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,0,1,2,3,2,2,1,2,1,2,2,1,2,1,1,2,2,2,5,5,4,1,1,1,3,1,1,2,2,2,2,3,1,2,2,2,1,2,2,1,1,2,,223,26,21,31
1,230,263,3,2,4,2,4,3,4,2,1,2,1,1,2,1,3,4,2,3,1,4,2,1,2,2,1,2,2,2,3,3,2,3,2,2,1,1,2,2,2,1,1,2,2,2,1,2,5,2,4,1,1,1,4,1,1,1,4,3,2,2,1,2,1,1,1,2,1,2,1,2,,223,26,31,35
1,230,264,1,3,4,2,2,2,7,2,4,3,1,1,2,1,2,3,1,2,1,3,2,1,2,2,1,2,1,2,2,1,2,3,2,2,1,2,2,1,1,2,1,2,2,2,1,2,5,1,2,1,1,2,3,1,2,1,3,2,2,3,2,3,2,2,1,3,3,1,1,2,,223,26,41,35
