COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166,COL167,COL168,COL169,COL170,COL171,COL172,COL173,COL174,COL175,COL176,COL177,COL178,COL179,COL180,COL181,COL182,COL183
1,35,3288,1,3,4,1,4,5,1,3,1,11,3,5,835,2,3,2,3,4,2,3,1,2,2,6,3,2,2,2,2,9,0,0,3,5,1,6,3,1,3,3,2,5,9,4,99,10,6,8,2,4,2,3,2,,203,5328,8,10,10,1,1,1,5,5,1,3,1,1,1,1,1,1,1,1,6,4,7,2,6,6,20,21,1,11,11,1,10,9,70,9,4,5,79,99,9,9,99,99,99,99,99,99,99,99,9,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3289,1,5,2,1,5,1,1,3,1,11,3,5,0,0,3,1,1,2,2,2,3,4,6,8,5,2,2,3,2,9,9,8,12,1,2,4,2,2,2,1,2,5,9,2,99,10,8,6,4,2,2,4,1,,203,5328,9,10,11,1,2,1,5,5,1,3,1,3,1,1,1,1,1,1,3,4,7,2,6,6,21,11,11,21,21,1,10,7,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3290,1,2,5,1,2,4,2,2,1,11,3,5,17,2,3,1,1,1,2,2,1,2,1,6,3,1,2,2,2,9,9,11,0,1,2,1,1,1,1,2,1,4,9,2,99,6,4,8,10,2,2,4,2,,203,5329,0,10,10,6,1,1,5,5,3,3,1,1,1,1,1,1,1,1,6,4,1,2,6,6,11,1,1,1,11,1,10,1,70,8,1,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3291,1,4,5,1,2,3,3,2,2,6,1,4,821,2,2,1,1,4,2,3,1,2,3,6,3,2,2,2,2,9,9,0,4,1,1,3,3,3,3,1,3,5,9,2,99,8,6,10,4,2,2,6,1,,203,5329,1,10,11,1,1,2,5,1,2,2,1,1,1,1,1,1,1,1,1,5,2,2,6,6,21,11,11,21,21,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3292,1,5,4,1,4,4,1,3,3,11,3,5,55,2,3,2,2,1,1,1,2,4,1,6,3,2,2,4,3,9,9,4,6,1,2,5,3,1,1,3,1,5,9,2,99,8,6,10,4,2,2,8,2,,203,5329,2,10,20,1,1,1,5,5,1,3,1,1,1,1,1,1,1,1,6,5,8,3,7,7,30,90,91,21,21,11,21,0,80,2,1,0,9,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3293,1,2,5,1,3,3,1,2,2,5,1,4,0,0,6,3,2,4,1,1,1,4,1,6,3,2,2,2,2,9,4,10,9,3,3,2,1,1,1,2,1,1,9,3,99,8,6,4,10,2,2,2,1,,203,5329,3,10,11,1,1,1,5,5,3,3,1,1,1,1,1,1,1,1,6,4,2,2,6,6,21,1,0,31,11,1,10,9,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3294,1,2,1,1,2,5,1,2,1,11,3,5,0,0,2,1,3,2,2,2,3,2,1,6,3,2,3,2,1,9,9,0,7,1,2,2,1,1,1,3,3,4,9,8,99,6,8,10,4,2,2,8,1,,203,5329,4,10,40,5,1,1,1,1,1,1,1,3,3,1,1,1,1,3,6,4,2,1,6,6,21,11,11,21,21,1,10,9,70,2,1,2,49,99,9,9,99,99,99,99,99,99,99,99,9,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3295,1,1,4,3,2,3,1,2,1,11,3,5,521,3,3,1,2,4,1,1,2,5,10,7,4,2,2,3,3,9,10,8,9,3,2,1,1,1,1,2,1,1,9,8,99,5,11,11,3,1,1,5,2,,203,5329,5,10,20,1,1,1,1,1,2,4,1,3,3,1,1,1,1,1,6,4,1,2,6,6,21,1,0,21,11,1,10,9,70,8,3,2,79,99,9,9,99,99,99,99,99,99,99,99,9,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3296,1,4,2,1,6,3,1,2,3,11,3,2,17,2,3,2,2,4,3,1,1,2,1,6,3,2,2,2,4,9,9,7,1,1,1,2,3,3,3,1,2,8,9,2,99,6,8,10,4,2,3,7,1,,203,5329,6,10,11,1,1,1,5,1,2,3,1,1,1,1,1,1,1,1,6,4,7,2,6,6,21,11,11,21,20,91,0,9,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3297,1,1,1,2,5,2,1,2,5,10,4,6,17,2,1,2,2,4,1,1,2,5,1,6,3,3,2,4,2,9,1,8,1,4,3,1,3,1,3,2,1,1,9,8,99,6,10,8,4,2,2,3,3,,203,5329,7,10,21,1,2,1,5,5,5,3,1,3,3,1,3,3,3,3,6,4,7,2,6,6,21,11,11,21,20,90,11,0,81,0,5,0,9,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3298,1,2,3,1,7,1,1,3,1,11,3,5,17,2,3,2,2,4,1,1,2,5,4,1,2,3,1,4,1,9,7,2,5,4,3,1,1,1,2,1,2,5,9,2,99,6,10,8,4,2,3,2,1,,203,5329,8,10,11,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,6,4,7,2,6,6,21,11,11,21,20,20,90,2,70,9,4,7,79,99,9,9,99,99,99,99,99,99,99,99,9,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3299,1,4,3,1,2,5,1,3,1,11,3,5,17,2,3,2,2,1,1,1,1,4,4,2,2,2,2,3,5,9,9,12,1,1,3,1,1,1,1,2,1,4,9,3,99,10,4,8,6,2,2,4,2,,203,5329,9,10,30,7,1,1,1,1,2,3,1,1,1,1,1,1,1,1,7,2,2,2,6,6,21,11,11,21,21,1,10,9,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3300,1,2,5,1,6,1,1,2,1,11,3,5,17,2,3,1,2,1,1,1,1,3,1,6,3,1,3,2,2,9,11,2,1,4,3,1,1,1,1,3,1,1,9,2,99,4,10,8,6,2,3,4,1,,203,5330,0,10,11,1,1,1,1,5,2,3,1,1,1,1,1,1,1,1,6,4,2,2,7,7,21,11,11,21,21,1,10,9,70,9,4,4,79,99,9,9,99,99,99,99,99,99,99,99,9,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3301,1,3,7,1,4,2,2,3,1,11,3,5,55,2,3,1,2,2,1,1,1,2,2,6,3,2,1,2,2,9,9,0,1,1,2,10,2,2,2,1,2,5,9,2,99,10,4,6,8,2,2,5,1,,203,5330,1,10,70,1,1,1,5,1,3,1,1,1,1,1,1,1,1,1,6,4,6,2,6,6,21,11,11,21,21,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3302,1,4,4,1,3,5,3,3,1,11,3,5,653,1,3,1,2,1,1,1,1,4,4,1,2,1,2,2,2,9,7,0,1,5,2,1,1,1,1,2,1,1,9,1,99,6,8,10,4,2,3,6,1,,203,5330,2,10,10,8,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,4,5,2,1,3,20,71,1,11,10,20,10,9,70,1,3,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3303,1,1,5,3,2,2,1,2,1,11,3,5,0,0,6,1,2,1,1,1,2,5,1,6,3,3,2,3,2,9,3,11,4,4,3,1,3,1,1,3,1,1,9,8,99,6,8,10,4,2,2,7,3,,203,5330,3,10,50,2,1,1,5,5,1,3,1,1,1,1,1,1,1,1,6,4,5,2,6,6,21,1,1,1,11,1,10,9,70,2,1,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3304,1,4,4,1,3,4,2,3,1,11,3,5,652,1,3,2,2,1,1,1,2,4,2,6,3,2,2,3,2,9,2,11,9,3,3,2,1,3,3,2,1,1,9,2,99,4,11,10,6,2,3,8,2,,203,5330,4,10,11,1,1,1,5,5,2,3,1,1,1,1,1,1,1,1,6,4,3,2,6,6,20,11,1,11,11,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3305,1,2,5,1,7,2,3,3,1,11,3,5,653,1,3,1,2,1,1,2,1,2,4,2,2,1,1,1,3,9,4,0,2,5,3,1,1,1,1,2,1,1,9,2,99,6,8,10,4,2,3,5,1,,203,5330,5,10,11,1,1,2,1,5,2,3,1,1,1,1,1,1,1,1,6,4,1,2,6,6,21,1,1,1,11,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3306,1,1,5,2,4,5,1,3,1,11,3,5,835,2,3,1,1,1,2,1,1,2,1,6,3,4,4,2,2,9,9,11,1,1,1,1,1,1,1,2,1,1,9,2,99,8,4,10,6,2,2,8,1,,203,5330,6,10,10,7,1,1,1,6,2,3,1,2,2,1,1,1,1,1,6,2,1,2,6,6,21,11,11,21,21,1,10,9,70,9,4,7,79,99,9,9,99,99,99,99,99,99,99,99,9,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3307,1,5,6,1,2,5,3,4,1,11,3,5,502,2,5,1,2,4,1,4,1,6,1,6,3,1,2,2,2,9,12,0,10,5,3,10,3,3,3,3,3,9,9,3,99,6,8,10,4,2,3,3,1,,203,5330,7,10,11,1,1,2,6,2,3,3,1,1,1,1,1,1,1,1,6,4,3,2,6,6,21,1,1,0,21,1,10,9,70,2,1,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3308,1,2,6,1,4,5,3,3,1,11,3,5,653,1,3,2,2,1,1,1,1,2,4,1,2,1,2,2,3,9,9,2,10,1,3,3,3,3,3,3,3,5,9,3,99,8,10,6,4,2,2,3,1,,203,5330,8,10,11,1,1,2,6,6,3,3,1,1,1,1,1,1,2,1,6,4,3,2,6,6,21,1,0,21,11,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3309,1,2,1,1,9,3,2,3,1,11,3,5,734,2,3,1,2,1,1,1,2,3,6,8,5,2,2,3,3,9,11,9,1,2,2,1,1,1,1,3,1,1,9,2,99,6,10,8,4,2,3,8,1,,203,5330,9,10,41,0,3,1,1,2,3,3,1,1,2,1,1,1,1,1,6,2,4,2,6,6,21,11,11,21,21,1,10,9,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3310,1,5,2,1,2,5,1,3,2,5,1,4,17,2,2,1,3,1,1,3,2,5,1,6,3,3,2,5,2,9,6,8,9,3,3,1,1,1,1,2,1,1,9,2,99,5,11,11,3,1,3,5,1,,203,5331,0,10,51,1,2,1,5,1,2,3,1,1,1,1,1,1,1,1,6,4,6,3,6,6,21,11,11,21,21,1,10,9,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3311,1,3,8,1,7,1,1,3,2,2,2,4,835,2,4,3,2,1,1,1,2,1,1,6,3,3,2,1,5,9,9,0,1,1,1,4,2,1,2,1,2,5,9,2,99,8,10,6,4,2,1,8,2,,203,5331,1,10,31,0,1,1,4,5,2,2,1,3,3,1,3,3,3,3,7,5,8,3,7,7,31,21,21,21,21,11,21,0,81,0,5,0,9,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3312,1,3,2,1,4,1,1,3,2,7,1,4,357,2,2,1,3,4,2,1,3,2,3,6,3,2,3,3,5,9,9,0,4,1,3,3,2,2,2,1,2,5,9,2,99,6,8,10,4,2,2,4,3,,203,5331,2,10,20,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,6,4,4,2,6,6,20,11,1,11,10,20,70,9,70,9,4,2,79,99,9,9,99,99,99,99,99,99,99,99,9,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3313,1,4,4,1,4,5,3,3,1,11,3,5,821,2,2,2,1,2,2,2,1,2,4,1,1,2,1,2,2,9,9,11,4,1,2,1,1,1,1,2,1,4,9,2,99,4,8,10,6,2,3,6,1,,203,5331,3,10,50,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,6,4,6,2,6,6,20,90,91,21,21,1,10,9,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3314,1,2,2,1,2,4,2,2,1,11,3,5,0,0,6,3,1,2,2,3,1,2,2,6,3,2,2,2,1,9,9,8,12,1,3,1,2,3,1,3,1,1,9,8,99,6,8,10,4,2,2,8,1,,203,5331,4,10,21,1,1,2,5,5,5,1,1,3,1,1,1,1,3,1,6,4,6,2,6,6,21,11,11,21,21,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3315,1,6,8,1,3,2,1,2,3,11,3,2,0,0,6,3,1,5,3,4,4,6,10,7,4,4,4,6,6,9,0,0,0,5,4,12,4,4,4,4,3,8,9,8,99,6,8,10,4,2,7,9,4,,203,5331,5,10,41,1,3,1,5,1,5,3,1,1,1,1,1,1,1,1,6,5,6,2,6,6,21,11,11,21,21,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3316,1,2,3,1,2,5,2,2,1,11,3,5,17,2,3,1,1,4,2,2,1,1,1,6,3,2,3,2,2,9,9,2,10,1,3,3,3,3,3,2,3,5,9,3,99,6,4,10,8,2,2,2,1,,203,5331,6,10,11,1,1,2,5,1,2,3,1,1,1,1,1,1,1,1,6,4,1,2,6,6,20,11,1,11,11,1,10,9,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3317,1,5,5,1,8,5,1,3,2,9,1,4,0,0,4,1,2,4,1,1,2,5,1,6,3,2,2,3,2,9,9,2,4,1,3,3,2,3,3,3,3,4,9,3,99,10,6,8,2,4,2,6,2,,203,5331,7,10,30,2,1,1,5,1,2,3,1,1,1,1,1,1,2,1,6,4,1,2,6,6,21,1,1,1,11,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3318,1,4,5,1,2,2,1,3,1,11,3,5,0,0,4,3,2,1,1,1,2,4,4,1,2,2,2,3,3,9,9,11,4,1,1,2,1,1,3,2,1,1,9,3,99,10,4,6,8,2,2,3,2,,203,5331,8,10,20,8,1,1,2,1,3,3,1,1,1,1,1,1,1,1,6,4,2,2,6,6,20,90,91,21,20,91,0,9,70,2,1,1,79,99,9,9,99,99,99,99,99,99,99,99,9,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3319,1,2,8,3,6,1,1,3,1,11,3,5,0,0,6,3,1,3,3,4,1,3,3,6,3,2,2,1,5,9,0,0,0,5,2,3,3,3,3,3,3,9,9,8,99,11,11,11,11,1,3,6,1,,203,5331,9,10,31,1,2,1,5,5,1,3,1,1,2,1,1,1,3,3,6,4,7,2,6,6,21,11,11,21,20,91,1,0,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3320,1,4,2,1,7,1,1,3,2,9,1,6,0,0,4,2,1,1,1,1,2,4,1,6,3,2,2,4,4,9,9,7,4,1,2,4,2,2,2,1,2,5,9,8,99,6,8,10,4,2,2,4,2,,203,5332,0,10,60,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,6,4,7,2,6,6,20,90,91,21,21,1,10,9,70,8,3,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3321,1,3,6,1,3,5,1,3,1,11,3,5,0,0,4,3,2,4,1,1,2,4,4,1,2,2,2,4,3,9,0,9,4,2,1,2,3,3,3,1,3,5,9,4,99,8,4,6,10,2,2,8,2,,203,5332,1,10,20,5,1,1,5,5,2,3,1,1,1,1,1,1,1,1,6,4,3,2,6,6,21,11,11,21,21,1,10,9,70,2,1,1,59,99,9,9,99,99,99,99,99,99,99,99,9,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3322,1,3,5,1,8,3,2,3,1,11,3,5,324,2,2,2,2,4,1,1,1,4,4,1,2,2,2,3,2,9,0,9,1,2,3,3,3,3,3,3,3,5,9,2,99,6,8,10,4,2,2,2,1,,203,5332,2,10,11,1,1,1,1,5,3,3,1,1,1,1,1,1,2,1,7,5,8,3,7,7,31,21,21,21,21,11,21,0,80,2,1,0,9,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3323,1,2,2,1,2,2,1,2,1,11,3,5,17,2,1,2,2,1,1,1,2,4,2,6,3,2,3,4,2,8,8,0,9,1,3,3,1,1,1,4,4,5,9,1,99,6,8,10,4,2,2,6,2,,203,5332,3,10,21,0,1,1,1,5,1,1,1,1,1,1,1,1,1,1,6,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3324,1,1,6,3,2,5,1,2,2,7,1,1,247,2,2,1,2,4,1,1,1,4,1,6,3,1,3,4,2,9,9,0,5,1,1,2,1,1,3,1,1,4,9,2,99,6,4,10,8,2,2,5,1,,203,5332,4,10,10,1,1,1,1,5,3,3,1,2,2,2,1,1,1,1,6,4,5,2,6,6,21,1,1,1,11,1,10,9,70,9,4,7,79,99,9,9,99,99,99,99,99,99,99,99,9,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3325,1,1,5,3,2,2,1,1,1,11,3,5,521,3,6,1,3,4,1,1,3,5,10,7,4,3,2,5,3,9,11,1,9,3,3,1,1,1,1,3,1,1,9,1,99,6,8,10,4,2,1,4,1,,203,5332,5,10,11,1,1,1,5,5,1,3,1,1,1,1,1,1,1,1,6,4,2,2,6,6,21,11,11,21,21,1,10,9,70,2,1,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3326,1,6,4,1,8,3,1,2,1,11,3,5,0,0,6,3,2,4,3,1,4,5,10,7,4,2,2,3,2,9,0,0,0,5,4,5,4,4,4,4,4,9,9,3,99,8,6,10,4,2,2,9,2,,203,5332,6,10,21,0,2,1,5,5,1,4,1,1,1,1,1,1,3,1,6,4,7,2,6,6,21,1,1,1,10,21,0,9,71,0,5,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3327,1,2,5,1,3,5,1,2,1,11,3,5,629,2,6,3,1,4,1,1,1,2,9,4,5,4,2,2,4,9,11,9,4,2,2,2,3,3,1,3,3,5,9,2,99,11,5,11,3,1,1,8,1,,203,5332,7,10,11,1,1,1,5,5,2,3,1,1,1,1,1,1,3,3,6,4,5,2,6,6,21,1,0,21,11,1,10,9,70,9,4,2,39,99,9,9,99,99,99,99,99,99,99,99,9,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3328,1,6,7,3,0,5,3,3,2,9,1,2,651,1,3,1,2,2,1,1,1,4,1,6,3,3,2,1,2,9,4,10,7,4,3,1,3,3,3,2,1,1,9,3,99,10,4,8,6,2,3,3,2,,203,5332,8,10,11,1,1,1,5,5,1,3,1,1,1,1,1,1,1,1,6,4,6,2,6,6,21,11,11,21,21,1,10,9,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3329,1,3,7,1,4,1,3,3,1,11,3,5,566,2,3,1,1,1,2,3,3,3,1,6,3,2,3,2,2,9,7,9,3,2,3,3,1,1,1,3,3,5,9,1,99,6,2,8,10,4,2,4,3,,203,5332,9,10,21,1,1,1,5,5,2,3,1,1,1,1,1,1,2,1,6,4,7,2,6,6,21,11,11,21,20,20,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3330,1,3,5,1,2,5,2,2,2,7,1,4,17,2,2,2,2,1,1,1,2,4,1,6,3,4,4,3,1,9,9,11,4,1,1,3,3,1,1,1,3,5,9,2,99,10,8,6,4,2,2,5,1,,203,5333,0,10,20,2,3,1,5,1,1,3,1,1,1,1,1,1,1,1,6,4,7,2,6,6,21,21,21,21,21,1,10,8,70,9,4,6,69,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,3331,1,6,4,1,2,4,2,3,1,11,3,5,0,0,3,1,1,1,2,2,1,5,4,1,2,1,2,1,2,9,7,0,3,5,2,5,3,3,1,3,3,5,9,1,99,10,4,8,6,2,3,5,1,,203,5333,1,10,11,1,1,1,5,1,2,3,1,1,1,1,1,1,1,1,6,4,5,2,6,6,21,11,11,21,21,1,10,9,70,9,4,8,89,99,9,9,99,99,99,99,99,99,99,99,9,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
