COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166,COL167,COL168,COL169,COL170,COL171,COL172,COL173,COL174,COL175,COL176,COL177,COL178,COL179
1,40,2468,1,2,6,3,6,1,9,4,3,3,10,4,2,8,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,204,246,8,1,1,2,2,2,2,2,2,2,2,2,1,3,0,2,2,1,3,3,3,2,0,0,5,20,30,10,2,2,2,3,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2469,1,1,6,5,3,1,9,3,1,3,4,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,246,9,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,1,2,2,2,3,1,4,3,30,41,10,0,3,3,2,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2470,1,1,0,6,1,5,3,3,1,3,5,2,1,8,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,,204,247,0,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,3,0,0,3,20,60,80,8,2,3,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2471,1,2,2,3,4,1,9,4,1,3,2,2,1,8,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,,204,247,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,3,3,5,4,5,2,30,80,20,1,2,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2472,1,4,6,4,4,1,9,4,1,3,4,2,4,8,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,247,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,3,2,2,3,4,2,2,20,20,20,3,2,3,2,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2473,1,1,2,5,4,1,9,3,1,3,4,2,1,8,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,247,3,1,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,0,2,1,2,3,1,5,5,20,70,10,1,2,1,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2474,1,1,2,3,4,1,9,4,1,3,2,5,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,,204,247,4,1,2,2,2,2,2,2,2,2,2,1,3,1,2,2,3,2,3,2,3,1,3,4,5,20,20,40,4,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2475,1,6,3,4,6,1,9,4,1,3,5,3,1,8,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,247,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1,3,2,2,3,2,20,20,60,7,3,3,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2476,1,1,6,3,5,5,4,3,1,3,6,2,1,8,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,247,6,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,4,3,3,20,20,20,4,3,2,2,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2477,1,4,6,3,6,1,9,4,2,3,10,4,1,7,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,204,247,7,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,3,3,3,3,4,1,20,20,40,5,3,3,3,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2478,1,8,9,3,7,6,4,4,3,3,8,3,2,8,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,,204,247,8,1,2,2,2,2,2,2,2,2,2,1,3,3,2,2,3,2,3,3,3,2,2,4,1,30,20,60,7,3,3,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2479,1,4,6,5,5,1,9,4,3,3,2,2,4,8,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,204,247,9,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,3,1,2,1,3,2,2,4,3,30,20,40,4,2,3,3,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2480,1,1,2,4,6,1,9,3,1,3,6,2,1,4,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,248,0,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,3,2,3,3,3,3,4,3,3,20,20,0,0,2,3,3,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2481,1,1,2,6,5,1,9,3,1,3,7,2,1,8,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,,204,248,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,1,3,3,5,4,1,10,10,20,5,3,2,4,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2482,1,2,6,4,1,6,4,4,1,3,4,2,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,204,248,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,3,0,3,30,41,11,1,3,3,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2483,1,1,0,3,1,1,9,3,1,3,3,0,4,7,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,248,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,3,4,2,3,30,20,0,0,2,1,1,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2484,1,4,6,3,4,6,4,4,3,3,4,3,2,4,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,204,248,4,1,2,2,2,2,2,2,2,2,2,2,3,2,1,3,3,1,3,2,3,2,1,2,2,30,20,20,4,3,1,3,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2485,1,2,0,4,1,6,9,1,2,3,6,2,1,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,248,5,1,2,2,2,2,2,2,2,2,2,1,2,1,1,3,3,2,3,2,3,3,0,0,2,10,10,20,3,1,1,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2486,1,2,1,4,5,1,9,3,1,3,6,2,2,8,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,248,6,1,2,2,2,2,2,2,2,2,2,1,3,1,2,3,3,1,3,2,3,3,2,4,5,30,20,20,4,3,3,2,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2487,1,1,7,3,2,1,9,3,1,3,4,3,2,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,204,248,7,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,4,5,3,20,20,40,6,2,3,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2488,1,6,6,4,4,1,9,4,3,3,7,3,3,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,248,8,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,3,2,2,1,5,20,20,20,4,3,2,4,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2489,1,1,5,5,1,6,4,4,1,3,11,2,1,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,248,9,1,2,2,2,2,2,2,2,2,2,1,3,1,0,3,3,2,3,3,2,3,1,0,3,20,40,10,2,3,3,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2490,1,2,3,4,5,1,9,4,1,3,2,3,4,8,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,204,249,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3,0,2,2,3,3,3,4,2,3,20,20,30,4,3,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2491,1,2,6,3,3,1,9,4,1,3,0,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,204,249,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,3,3,1,3,2,3,2,2,4,1,20,30,40,6,2,1,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2492,1,2,3,3,6,1,9,4,2,3,11,2,2,8,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,249,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,2,2,2,2,0,0,3,20,10,10,1,2,2,2,4,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2493,1,1,5,3,3,1,9,3,1,3,5,2,2,8,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,249,3,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,2,2,2,3,3,0,0,3,20,20,10,2,3,2,3,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2494,1,2,2,3,6,1,9,4,1,3,2,3,3,8,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,204,249,4,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3,3,2,3,3,3,2,3,2,2,20,20,30,4,3,3,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2495,1,6,6,3,5,1,9,4,1,3,4,2,1,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,,204,249,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,1,3,2,2,1,3,10,30,60,6,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2496,1,2,2,5,5,1,9,4,1,3,5,3,2,8,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,249,6,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,3,2,4,2,3,30,30,20,3,2,3,3,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2497,1,1,2,1,4,1,9,4,2,3,11,2,2,7,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,249,7,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,1,3,3,2,3,3,2,3,20,40,20,1,1,2,1,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2498,1,2,6,3,1,1,9,4,1,3,4,2,2,8,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,204,249,8,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,4,1,2,30,30,10,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2499,1,1,6,4,4,1,9,4,1,3,0,0,2,8,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,204,249,9,1,2,2,2,2,2,2,2,2,2,1,3,1,0,2,2,2,2,2,3,2,1,0,3,20,30,0,0,1,1,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2500,1,1,2,4,6,1,9,3,1,3,4,2,1,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,,204,250,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,3,2,1,1,5,3,30,60,81,0,3,3,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2501,1,8,6,4,6,5,1,4,3,3,5,2,4,8,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,250,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,3,2,4,3,2,10,10,40,6,3,3,3,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2502,1,5,6,3,4,1,9,4,3,3,4,5,1,8,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,250,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,4,1,3,20,10,20,1,1,1,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2503,1,1,6,4,5,5,3,4,3,3,2,3,2,8,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,250,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,1,3,2,2,2,4,2,3,10,30,20,2,3,3,2,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2504,1,1,6,3,2,1,9,4,2,3,4,5,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,250,4,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,2,3,2,3,5,3,20,30,31,1,2,3,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2505,1,1,0,2,0,1,9,1,0,3,0,0,2,8,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,204,250,5,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,2,0,0,1,2,3,0,2,20,40,0,0,2,0,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2506,1,1,0,0,0,1,9,1,3,3,0,0,2,8,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,204,250,6,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,2,0,2,20,20,0,0,2,1,4,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2507,1,1,2,4,5,6,4,3,1,3,8,2,1,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,204,250,7,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,3,2,3,1,1,3,4,20,20,40,6,3,2,1,3,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2508,1,3,6,4,5,1,9,4,1,3,2,2,1,8,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,,204,250,8,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,1,3,2,3,3,4,2,3,10,80,10,3,3,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
