CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46A.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,CARD..1,DECK..1,BALLOT..1,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,V.79.,V.80.
1,112,1749,2,1,2,4,3,2,4,4,3,2,4,2,3,5,0,3,3,3,3,3,3,2,3,4,3,1,1,2,4,2,1,3,4,4,3,2,1,4,3,2,2,3,1,1,1,2,3,2,2,5,2,4,3,2,4,3,3,4,5,2,3,2,3,1,3,3,3,3,2,2,2,2,112,1749,2,3,2,3,3,3,91,16
1,112,1750,3,1,4,1,4,2,3,3,2,2,3,4,4,5,1,3,3,2,3,3,2,3,1,3,3,2,4,3,2,2,2,3,4,4,2,1,2,3,4,3,4,3,2,2,2,3,3,3,4,5,4,5,4,3,4,3,4,2,4,3,3,3,3,2,4,4,2,2,4,2,3,2,112,1750,2,3,2,3,3,3,74,7
1,112,1751,3,2,1,2,4,2,3,4,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,4,2,1,2,2,2,2,1,1,2,2,2,1,1,2,3,1,3,1,2,2,1,2,2,1,2,3,4,2,2,1,2,3,2,3,4,2,4,4,3,2,3,3,2,2,2,2,3,2,112,1751,2,2,2,3,2,3,74,4
1,112,1752,3,2,1,2,4,2,2,3,2,1,2,1,3,2,1,2,2,1,3,2,2,1,2,3,2,2,1,2,2,1,1,1,2,3,2,2,1,1,2,3,4,2,2,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2,3,4,1,3,2,2,3,3,2,0,3,2,112,1752,2,2,1,1,2,3,74,38
1,112,1753,3,2,1,3,4,1,2,4,2,2,2,2,3,2,2,1,3,2,3,2,5,2,2,4,3,2,2,1,2,2,1,2,4,4,1,1,2,2,3,2,2,2,3,3,2,3,1,2,3,4,2,2,3,2,3,2,3,2,3,1,5,4,1,3,3,3,2,2,3,0,3,2,112,1753,3,3,2,1,3,3,81,62
1,112,1754,3,1,1,4,4,2,4,4,2,3,5,4,0,6,0,0,5,5,3,2,2,2,1,3,2,2,1,1,4,2,2,3,5,4,3,3,2,3,4,3,6,3,3,2,2,1,2,2,3,5,5,4,3,0,4,4,3,2,3,3,4,4,1,3,3,3,4,2,3,0,3,2,112,1754,1,3,3,2,3,3,51,10
1,112,1755,3,1,1,4,4,2,2,4,3,1,2,2,3,2,1,2,2,2,3,3,2,2,2,3,3,2,2,3,3,2,1,3,4,3,2,1,2,3,3,2,3,3,2,2,2,3,3,2,3,4,2,3,3,2,2,2,3,2,4,2,4,3,5,0,3,2,2,2,2,2,2,2,112,1755,2,2,2,3,1,3,73,33
1,112,1756,3,2,1,4,4,2,2,3,2,2,2,2,3,3,1,1,4,2,1,2,3,2,2,3,2,2,1,2,3,2,1,2,4,3,2,2,1,2,4,4,2,2,2,1,2,2,2,2,3,3,2,2,2,2,2,2,5,2,2,2,4,3,1,6,4,3,2,3,1,2,2,2,112,1756,2,2,1,3,1,2,71,12
1,112,1757,3,4,4,5,4,3,2,3,2,2,2,1,3,2,1,1,1,1,3,1,2,2,1,4,3,2,1,1,1,1,1,1,4,4,2,2,1,2,3,1,2,2,3,2,1,2,2,2,3,4,2,2,4,1,3,3,3,3,4,1,4,3,1,3,2,1,1,1,3,0,1,2,112,1757,2,1,2,2,2,1,93,48
1,112,1758,3,3,3,3,3,3,2,4,2,1,1,1,3,2,1,2,1,2,3,1,2,2,2,5,3,1,2,2,1,1,1,2,2,2,3,2,1,3,2,1,2,1,2,1,1,2,0,1,3,2,2,2,3,2,2,2,2,3,4,2,4,2,1,2,2,1,1,2,2,2,1,2,112,1758,1,0,4,1,1,1,91,13
1,112,1759,3,3,3,3,3,2,3,4,3,4,2,2,3,3,1,2,4,2,3,3,2,2,3,2,3,2,2,2,3,2,2,2,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,1,1,1,1,1,1,1,5,4,1,1,3,3,1,1,1,2,1,2,112,1759,1,1,1,1,1,1,63,43
1,112,1760,3,3,1,4,3,2,2,3,2,1,2,1,2,2,3,2,1,2,3,1,2,1,2,2,3,1,1,2,1,3,1,2,2,2,2,1,3,3,3,3,2,1,3,1,2,1,1,1,1,1,1,2,1,1,1,2,5,3,1,1,2,2,1,3,3,3,2,2,4,2,3,2,112,1760,3,3,3,3,1,3,73,35
1,112,1761,3,3,3,4,3,2,4,3,2,2,2,2,4,3,4,3,2,2,3,3,5,2,2,4,1,5,3,3,3,2,2,2,4,4,3,1,2,2,4,3,3,3,3,3,2,4,2,1,1,5,4,3,3,1,2,2,4,2,3,3,3,4,3,1,4,4,1,1,1,2,3,2,112,1761,3,3,3,3,2,2,23,47
1,112,1762,4,1,2,5,3,2,4,4,4,3,5,3,4,4,1,2,4,4,5,4,4,2,3,3,3,6,1,2,4,2,2,3,5,4,3,1,4,3,4,2,5,3,3,3,0,3,3,1,4,3,4,4,4,2,3,4,3,3,3,3,2,1,0,2,3,2,2,2,2,0,1,2,112,1762,3,3,3,3,2,3,31,82
1,112,1763,5,4,3,2,4,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,4,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,2,1,3,1,2,2,2,1,1,2,2,2,2,2,1,2,5,4,1,3,2,4,2,1,2,0,1,2,112,1763,2,2,1,1,1,2,74,37
1,112,1764,5,2,4,4,4,3,4,4,3,0,1,0,4,4,4,0,3,4,2,5,4,4,3,4,2,4,0,5,3,3,0,3,4,3,0,0,4,5,5,3,7,0,3,0,2,4,3,3,5,4,4,3,3,4,4,4,3,4,5,3,2,1,3,1,4,4,3,2,1,2,3,2,112,1764,1,3,3,3,3,3,21,14
1,112,1765,2,2,1,3,5,2,4,4,4,3,3,2,4,5,1,1,3,3,2,4,3,3,1,2,2,2,3,3,3,1,1,4,3,3,2,2,4,3,4,4,2,2,2,1,3,1,2,2,2,4,5,5,3,4,4,4,5,4,5,4,3,1,3,3,4,4,3,3,0,2,3,2,112,1765,3,3,3,2,3,3,54,18
1,112,1766,2,2,1,3,5,2,3,4,3,2,2,2,3,5,1,2,1,2,3,1,3,2,1,3,3,2,1,2,1,1,1,2,2,3,2,2,1,2,3,4,1,2,2,2,1,2,2,2,2,2,3,4,3,2,2,3,3,3,3,2,3,1,3,2,2,3,2,3,2,2,1,2,112,1766,3,2,3,3,2,3,94,3
1,112,1767,2,1,1,3,5,2,3,4,3,2,2,1,2,4,1,2,1,2,2,1,2,3,3,5,0,7,5,5,5,0,1,4,1,4,2,2,3,4,4,4,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,1,2,2,2,1,2,3,1,4,4,1,2,3,2,2,2,112,1767,1,1,4,1,3,4,52,61
1,112,1768,2,1,1,3,5,2,2,4,2,2,2,2,2,3,1,2,2,2,1,2,2,2,3,4,3,2,2,2,2,2,1,2,3,4,2,2,1,1,2,2,3,2,2,1,2,3,2,1,4,4,3,3,3,2,2,2,2,2,2,3,2,3,1,3,2,2,3,2,2,2,1,2,112,1768,2,1,1,3,1,2,81,15
1,112,1769,2,1,1,3,5,2,2,3,3,1,1,2,3,4,1,2,1,2,3,1,2,2,2,3,2,2,1,2,2,3,1,2,2,3,2,2,2,2,3,2,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,3,2,2,1,1,2,1,2,2,112,1769,2,3,3,2,1,2,43,23
1,112,1770,2,1,1,3,5,2,2,3,3,2,2,2,2,2,1,1,3,2,3,2,2,2,3,4,3,6,3,2,2,2,2,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,2,4,3,2,3,3,4,2,3,3,2,2,2,3,2,1,3,2,112,1770,2,2,1,2,1,1,43,69
1,112,1771,2,1,1,3,5,2,3,3,4,1,4,3,3,3,1,2,2,2,3,2,2,2,3,4,3,2,1,3,2,2,2,3,3,4,2,2,2,2,3,4,4,2,2,2,2,2,2,2,3,4,3,4,3,2,2,4,3,3,4,3,2,2,3,0,4,3,2,2,2,0,2,2,112,1771,2,3,4,2,3,3,53,46
1,112,1772,2,2,1,3,5,2,2,5,2,1,2,2,3,4,1,3,4,3,3,3,2,3,3,3,3,2,1,2,2,2,2,2,4,4,2,2,2,2,4,3,3,2,2,2,2,3,2,3,3,4,3,3,4,2,3,4,3,2,5,3,3,2,3,1,1,4,2,3,3,2,1,2,112,1772,2,3,3,2,2,3,44,55
1,112,1773,2,1,1,3,5,2,2,3,3,2,2,2,3,4,2,1,2,1,3,1,2,2,2,4,3,1,1,2,1,2,2,2,3,2,2,2,2,1,1,2,2,2,1,3,2,2,2,2,3,2,4,4,2,2,2,3,2,3,3,3,2,3,1,4,3,4,1,1,2,2,1,2,112,1773,1,3,3,1,3,3,23,56
1,112,1774,2,2,1,3,5,2,2,3,5,2,3,4,4,3,1,2,1,2,1,2,2,2,2,3,3,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,4,2,1,1,2,2,2,3,4,2,2,5,3,2,2,3,3,3,4,2,2,2,3,3,2,3,2,2,2,2,2,2,112,1774,1,3,1,2,1,1,71,46
1,112,1775,2,1,1,3,5,2,3,5,3,1,2,2,2,2,1,2,2,3,3,1,3,2,2,4,3,3,1,1,3,2,2,3,5,4,2,2,2,3,4,3,2,1,0,1,2,1,2,2,2,4,3,3,3,2,2,3,4,3,5,3,3,4,3,4,4,3,2,2,2,1,3,2,112,1775,3,3,1,2,2,3,62,32
1,112,1776,2,2,3,3,5,2,4,4,5,2,2,3,4,3,1,2,3,2,2,2,2,2,2,1,3,2,1,1,3,2,2,1,4,2,2,2,2,3,4,3,2,2,1,1,1,2,2,2,3,3,3,3,2,2,2,2,3,2,3,2,4,2,3,5,4,4,3,3,4,0,3,2,112,1776,2,3,1,3,1,3,74,25
1,112,1777,2,1,1,3,5,5,3,4,3,4,2,2,4,4,1,2,2,3,3,3,5,3,2,3,3,2,1,1,2,2,2,3,4,4,2,2,3,3,4,4,4,2,2,1,2,1,3,2,4,4,4,4,3,3,3,4,4,3,3,4,3,1,3,3,4,4,1,2,2,3,2,2,112,1777,2,3,3,3,1,2,12,14
1,112,1778,2,3,1,3,5,2,3,4,4,3,4,2,4,5,1,3,2,3,3,3,3,3,1,4,3,2,2,3,3,2,2,4,4,4,2,2,3,3,4,3,5,4,0,1,2,1,2,2,4,5,4,4,3,3,3,4,3,3,4,4,2,2,2,3,4,3,2,3,1,2,2,2,112,1778,2,3,3,3,3,3,32,79
1,112,1779,2,2,1,3,5,2,4,4,4,3,5,4,5,5,1,3,4,3,2,3,4,3,2,3,3,0,5,5,0,3,2,3,2,1,2,2,1,2,4,2,2,1,1,1,1,1,1,2,1,4,2,2,2,2,3,2,2,3,2,2,3,3,2,3,2,2,2,2,4,2,1,2,112,1779,2,1,1,1,3,3,33,24
1,112,1780,2,2,3,3,5,2,2,2,2,2,4,3,3,4,1,3,4,3,2,3,3,2,3,1,1,2,1,2,3,1,1,2,5,4,3,2,3,2,3,2,6,3,1,1,1,3,2,2,2,4,4,4,2,2,2,1,3,3,4,2,3,2,3,2,3,3,3,4,1,1,2,2,112,1780,3,3,3,3,1,3,53,39
1,112,1781,2,3,1,3,5,2,2,4,3,2,1,2,3,4,1,2,2,2,1,1,3,2,2,3,3,2,1,2,2,1,1,1,3,4,3,2,2,5,5,5,7,5,0,1,1,2,1,2,2,5,2,2,3,2,3,4,4,3,4,2,2,2,3,2,4,2,1,2,3,0,1,2,112,1781,1,2,2,2,0,4,51,67
1,112,1782,2,1,1,3,5,3,4,4,1,1,1,1,3,2,1,1,1,1,1,1,2,1,1,4,2,2,1,2,1,1,1,2,1,2,3,2,1,2,2,1,2,1,1,1,1,1,1,1,2,3,2,2,2,2,3,3,3,3,3,3,4,3,1,3,3,1,2,2,2,2,2,2,112,1782,1,2,3,2,2,3,63,25
1,112,1783,2,1,1,3,5,2,3,4,4,1,4,2,4,3,1,2,2,2,2,1,3,2,2,4,3,2,2,3,2,2,1,3,2,3,3,2,2,2,3,2,4,3,2,2,2,3,3,3,3,4,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3,2,2,2,2,2,2,2,112,1783,3,2,2,3,3,2,14,21
1,112,1784,2,3,2,3,5,3,4,4,4,2,2,1,2,5,1,2,3,4,3,3,3,3,1,4,3,1,2,2,4,2,1,3,5,4,3,2,3,3,4,2,2,1,1,1,2,1,2,1,4,4,3,5,4,3,3,4,4,3,4,4,1,2,3,5,4,2,1,1,1,0,1,2,112,1784,1,1,2,2,1,3,32,1
1,112,1785,2,1,1,3,5,2,2,2,3,2,2,2,3,3,1,2,2,1,2,3,3,2,2,3,3,2,2,2,2,3,1,2,2,4,3,2,2,3,2,2,4,3,1,1,1,2,2,3,2,4,4,4,4,3,4,4,4,3,4,2,2,2,3,3,4,3,4,3,1,1,3,2,112,1785,2,3,3,3,1,3,23,61
1,112,1786,2,1,1,3,5,2,4,4,3,3,5,3,5,4,1,2,3,2,3,3,3,2,3,3,3,2,4,3,3,2,2,3,5,4,3,2,3,3,4,4,5,4,3,3,3,3,3,3,4,5,4,5,4,4,3,4,4,4,5,3,1,2,1,0,4,4,2,3,1,3,3,2,112,1786,3,2,3,3,3,3,13,58
1,112,1787,2,2,1,3,5,2,3,4,1,3,2,2,2,5,2,2,3,2,2,3,3,2,2,2,3,3,2,3,2,2,2,3,2,4,3,2,4,4,4,3,5,4,3,3,3,3,3,3,5,5,5,4,3,4,4,3,4,3,4,4,2,2,3,1,4,3,1,1,2,2,1,2,112,1787,1,3,3,3,1,3,21,51
1,112,1788,2,3,1,3,5,2,3,4,3,1,3,3,4,4,1,2,2,2,2,2,3,2,1,4,3,3,1,2,3,2,2,3,3,4,3,2,2,3,3,2,6,2,2,1,2,2,2,2,2,3,2,3,3,2,2,3,3,3,4,3,2,3,3,3,4,2,2,2,1,2,2,2,112,1788,2,2,2,2,1,2,11,35
1,112,1789,2,1,1,3,5,2,1,1,3,2,1,1,1,2,1,1,4,1,1,1,1,2,2,1,3,2,2,2,1,2,2,1,1,4,3,3,4,4,4,4,1,1,1,1,1,4,1,1,2,2,2,4,2,2,2,2,2,3,3,2,1,1,3,1,4,4,1,1,1,0,3,2,112,1789,3,2,2,2,3,3,61,58
1,112,1790,2,1,2,3,5,3,4,4,4,3,5,4,5,5,1,3,4,4,4,4,5,5,2,4,3,1,2,3,4,2,2,4,5,4,3,3,4,4,4,4,5,4,3,3,1,3,3,3,5,5,5,5,4,4,4,4,5,4,5,4,2,1,2,5,4,4,4,1,3,2,3,2,112,1790,3,3,3,3,3,3,22,46
1,112,1791,2,4,1,3,5,2,3,4,4,2,1,3,3,3,2,1,2,2,3,3,2,2,1,4,3,2,1,2,2,2,2,2,5,4,3,3,1,2,4,1,2,2,1,2,1,3,2,2,2,3,2,2,3,2,2,4,2,2,2,4,4,4,2,3,4,4,1,1,2,0,3,2,112,1791,3,1,1,1,1,3,32,74
1,112,1792,2,2,1,3,5,2,2,3,2,1,2,2,3,3,1,2,2,2,1,1,2,2,1,3,3,2,3,3,2,2,2,2,2,4,3,3,3,2,2,2,4,2,2,2,2,2,2,2,4,2,3,3,3,2,2,2,3,2,3,1,2,2,1,3,2,3,3,3,1,2,3,2,112,1792,3,2,3,2,2,2,93,51
1,112,1793,2,2,1,3,5,3,3,3,2,2,2,4,3,5,1,3,3,2,3,1,2,2,1,3,3,2,3,2,4,2,2,3,5,4,3,3,2,3,4,3,5,3,2,1,2,3,3,2,3,5,4,4,3,3,3,4,3,3,4,2,3,3,4,6,4,3,2,3,1,0,3,2,112,1793,3,3,3,3,2,3,91,61
1,112,1794,2,4,1,3,5,2,2,3,4,2,4,1,1,5,1,3,4,2,1,3,3,2,1,1,3,6,1,1,2,3,3,3,4,4,3,3,2,3,4,2,2,2,2,2,1,2,2,2,4,4,3,4,3,3,3,4,3,3,4,3,3,1,3,2,4,4,2,2,2,2,3,2,112,1794,2,3,3,2,1,2,34,18
1,112,1795,2,3,2,3,5,2,3,4,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,4,3,3,1,2,2,2,2,2,4,3,1,1,2,2,2,2,4,2,2,2,2,2,2,3,4,2,2,2,3,2,2,3,3,3,3,2,4,2,5,3,2,2,2,2,2,2,1,2,112,1795,1,1,1,1,2,1,83,50
1,112,1796,2,2,1,3,5,1,2,2,2,2,2,2,2,3,1,2,1,2,1,2,2,2,2,4,3,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,0,2,1,2,2,2,1,2,2,2,2,2,2,2,3,4,1,3,2,2,2,2,2,2,1,2,112,1796,1,0,0,2,0,0,41,17
1,112,1797,2,3,2,3,5,2,3,4,1,2,2,2,5,5,1,3,2,2,3,3,2,2,0,4,3,1,1,1,2,2,2,2,4,3,1,1,2,2,2,2,5,3,3,2,2,3,3,2,4,4,4,4,1,2,2,3,2,2,3,3,2,2,1,0,2,2,1,2,3,0,3,2,112,1797,3,2,3,3,1,3,33,70
1,112,1798,2,1,1,3,5,5,2,2,5,2,1,1,1,5,1,2,1,3,3,1,3,2,3,1,2,2,1,1,2,3,2,3,3,4,1,1,1,2,4,1,2,1,2,2,2,2,1,2,4,4,2,3,3,3,3,3,4,4,4,3,3,2,2,1,3,2,2,2,2,0,2,2,112,1798,3,3,3,3,3,0,24,39
1,112,1799,2,1,1,3,5,2,2,4,2,1,2,1,2,4,2,2,5,2,1,5,2,0,2,5,3,3,1,5,4,2,0,3,4,4,1,1,2,5,1,1,6,2,1,1,1,2,3,2,3,3,2,2,2,2,2,1,2,2,1,2,4,2,5,3,3,2,1,2,1,0,1,2,112,1799,1,2,1,1,2,3,42,61
1,112,1800,2,1,1,3,5,2,2,5,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,3,3,1,2,2,3,0,2,1,2,1,1,5,5,2,2,4,2,1,1,2,1,2,2,2,4,4,4,3,2,2,3,2,2,3,3,1,4,3,0,4,4,1,2,2,0,1,2,112,1800,1,2,2,2,3,3,31,33
1,112,1801,2,3,1,3,5,2,2,3,2,1,1,1,1,2,1,1,1,1,3,1,1,2,2,4,3,1,1,2,1,1,1,5,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,4,4,5,3,2,1,1,2,3,0,1,2,112,1801,2,1,1,1,1,1,31,22
1,112,1802,2,2,1,3,5,2,1,1,2,1,1,2,3,2,1,1,2,2,2,1,1,2,2,4,2,3,1,1,2,1,1,1,2,3,2,1,2,2,2,2,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2,2,3,2,3,1,4,3,1,3,2,2,1,2,2,2,1,2,112,1802,2,2,1,1,1,1,44,4
1,112,1803,2,2,1,3,5,2,4,4,2,1,2,1,1,1,1,1,2,2,2,3,2,2,2,1,3,2,1,3,1,1,1,1,4,3,2,1,2,2,2,4,2,2,1,2,1,2,2,2,3,3,2,2,2,1,2,1,2,3,3,2,5,4,1,4,1,2,2,1,3,1,3,2,112,1803,3,3,3,3,2,3,23,35
1,112,1804,2,2,1,3,5,3,2,2,3,2,1,2,3,4,1,2,3,2,3,1,3,2,3,3,3,2,2,2,2,2,1,2,4,4,2,1,1,3,4,2,4,2,2,1,1,1,2,0,6,4,3,4,4,2,3,4,4,3,4,3,2,1,3,0,3,2,2,1,3,2,3,2,112,1804,2,3,3,2,2,2,73,76
1,112,1805,2,1,1,3,5,3,1,2,4,3,2,4,3,5,1,3,4,1,2,2,3,2,3,1,2,2,2,1,1,2,1,2,2,4,2,1,1,4,4,1,2,2,1,1,1,1,1,1,1,4,1,4,3,2,3,3,4,2,3,3,4,3,3,1,4,1,2,1,1,2,3,2,112,1805,3,2,3,3,2,3,52,71
1,112,1806,2,2,1,3,5,2,2,5,4,1,1,1,4,1,1,2,2,2,2,1,1,1,1,3,3,1,1,2,3,2,1,2,4,3,2,1,2,2,4,2,3,2,2,2,1,3,1,1,1,2,1,2,2,1,2,2,1,1,2,3,4,4,1,3,4,1,1,1,3,0,1,2,112,1806,1,1,1,1,1,3,62,3
1,112,1807,2,2,1,3,5,2,2,3,2,3,2,1,2,5,2,3,1,1,3,1,2,2,2,3,3,1,1,2,1,3,1,1,4,3,2,1,2,2,2,1,2,5,2,2,2,3,3,3,0,5,2,2,3,2,2,2,3,3,2,2,2,4,0,6,3,2,2,3,1,0,1,2,112,1807,2,1,3,3,1,3,34,47
1,112,1808,2,3,1,3,5,2,3,4,3,4,3,2,3,3,2,2,3,2,3,3,2,2,3,0,3,7,2,2,2,2,2,2,4,3,2,1,2,2,2,2,6,3,2,2,3,3,3,2,3,4,3,2,3,2,3,2,3,2,3,2,4,2,3,6,3,2,1,2,4,0,1,2,112,1808,2,1,3,1,2,3,31,23
1,112,1809,2,2,1,3,5,2,2,3,5,2,2,1,2,4,2,2,2,3,3,3,3,3,3,4,3,2,2,2,2,2,2,3,4,4,2,1,3,3,4,3,6,2,2,1,2,2,2,2,3,4,4,4,3,3,3,3,3,3,4,2,2,2,3,6,4,4,2,2,1,2,1,2,112,1809,1,2,1,3,1,3,93,43
1,112,1810,2,1,1,3,5,2,3,5,4,1,1,1,2,3,1,2,2,2,3,1,1,2,1,4,2,1,1,2,1,2,2,1,2,4,2,1,1,3,4,4,2,1,1,2,1,1,2,2,2,2,1,5,2,4,3,4,3,4,4,2,2,2,3,1,4,4,3,3,2,2,1,2,112,1810,3,3,3,3,3,3,54,48
1,112,1811,2,1,1,3,5,2,2,4,5,1,1,2,3,3,2,2,1,2,3,1,4,2,2,3,3,1,1,3,2,3,2,1,2,4,2,1,1,3,3,1,3,2,3,2,2,3,2,2,4,4,2,4,2,2,3,3,5,4,5,2,2,2,2,2,4,3,2,2,4,2,3,2,112,1811,3,2,3,1,1,2,14,17
1,112,1812,2,2,1,3,5,3,2,3,2,1,3,2,3,5,1,2,2,1,1,1,1,1,2,3,3,1,1,2,2,3,2,1,1,2,2,1,1,3,3,2,2,2,1,1,2,2,2,2,1,4,3,2,4,2,3,3,3,3,4,2,3,2,1,2,4,2,2,2,4,3,3,2,112,1812,2,2,2,1,3,3,91,42
1,112,1813,2,2,1,3,5,2,3,5,1,3,1,2,2,3,1,1,1,2,3,1,2,3,2,4,3,2,1,1,3,2,3,3,4,3,2,1,3,2,3,3,2,2,2,1,3,2,2,2,4,6,3,3,2,3,2,2,3,2,3,2,4,2,5,4,3,3,2,2,2,2,2,2,112,1813,2,2,1,2,1,2,71,47
1,112,1814,2,1,1,3,5,2,2,3,3,2,4,2,4,4,1,3,2,3,2,1,4,3,2,4,3,1,2,1,4,1,1,3,3,4,3,1,3,4,4,3,2,2,3,1,1,1,2,1,4,4,4,5,3,2,3,3,3,3,4,3,2,1,3,2,4,2,2,2,2,2,1,2,112,1814,2,3,1,2,3,3,64,32
1,112,1815,2,1,1,3,5,2,3,4,4,1,4,2,3,4,1,3,2,2,2,1,4,2,3,4,3,2,2,2,2,2,1,3,4,4,3,1,2,2,3,1,4,5,1,2,1,2,2,2,3,4,2,4,4,1,3,3,3,3,4,1,3,2,2,3,4,1,2,3,3,2,3,2,112,1815,2,2,3,2,3,2,14,7
1,112,1816,2,1,1,3,5,2,2,4,4,3,4,1,2,4,1,2,1,4,1,2,3,2,2,4,3,2,3,2,2,2,1,2,4,4,3,1,1,1,3,4,4,2,3,1,2,1,3,2,3,4,4,4,3,3,3,3,3,4,4,2,2,3,3,0,0,0,2,2,2,1,3,2,112,1816,3,3,3,1,1,3,14,38
1,112,1817,2,1,1,3,5,2,2,2,2,1,2,2,3,2,1,1,1,1,1,1,1,2,2,4,3,1,1,3,2,1,1,1,2,3,1,2,2,1,1,1,2,1,2,2,1,4,1,1,2,2,2,2,3,2,1,2,2,3,4,2,4,3,3,3,2,2,2,2,3,2,2,2,112,1817,1,3,3,2,2,3,61,53
1,112,1818,2,2,2,3,5,2,5,3,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,4,3,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,1,3,3,2,1,2,2,2,2,2,112,1818,3,1,1,2,3,3,31,77
1,112,1819,2,2,1,3,5,2,1,1,3,1,2,1,4,2,1,1,2,3,1,1,1,2,2,3,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,4,2,1,3,2,3,2,2,2,1,2,2,3,2,1,1,2,3,3,2,2,1,2,2,2,1,2,112,1819,2,2,2,2,2,2,61,36
1,112,1820,2,2,3,3,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,5,4,1,3,1,1,1,1,3,2,1,2,112,1820,1,1,1,1,1,1,33,72
1,112,1821,2,1,1,3,5,2,1,5,2,1,1,2,3,2,2,2,2,2,1,2,2,2,2,1,3,2,2,2,2,1,1,2,3,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,3,2,2,2,2,2,2,4,2,4,2,1,3,2,2,1,1,4,2,1,2,112,1821,1,1,1,1,1,1,62,23
1,112,1822,2,2,1,3,5,2,3,4,3,1,1,1,3,2,1,2,1,1,2,2,2,1,2,4,3,2,1,2,3,1,1,1,3,4,1,1,1,2,3,1,4,2,2,1,1,2,2,1,4,5,2,3,4,1,3,4,2,2,2,2,3,4,2,3,3,1,1,2,1,2,1,2,112,1822,3,2,1,1,1,1,92,25
1,112,1823,2,1,1,3,5,2,4,4,3,3,2,1,3,4,1,3,3,4,2,3,4,3,3,4,3,2,1,2,3,2,1,1,4,4,1,1,4,4,4,3,2,2,3,1,1,3,2,2,4,4,5,5,4,4,3,4,4,4,5,3,2,1,3,6,4,4,1,2,2,0,2,2,112,1823,3,3,3,2,2,3,54,31
1,112,1824,2,2,3,3,5,2,3,4,3,3,2,3,3,4,2,1,4,4,3,3,4,3,1,4,1,2,1,2,2,2,1,3,4,4,1,1,3,4,4,3,2,2,1,1,1,1,1,2,2,5,4,4,3,3,3,4,3,2,4,4,1,3,3,0,0,0,0,5,2,0,1,2,112,1824,1,1,1,1,1,3,52,68
1,112,1825,2,1,1,3,5,2,3,5,2,1,2,1,3,2,2,1,4,2,1,3,1,1,2,4,2,1,2,1,2,3,1,1,2,2,1,1,1,2,1,2,6,3,2,3,1,2,3,2,3,2,2,2,2,1,1,2,3,2,2,2,4,2,3,4,3,2,4,3,2,0,2,2,112,1825,2,3,1,1,1,3,71,79
1,112,1826,2,1,1,3,5,1,4,4,3,3,3,2,4,5,4,2,2,1,3,2,2,1,1,2,3,2,1,2,2,1,2,1,2,3,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,3,2,4,3,1,2,2,3,4,4,2,4,4,1,3,4,3,2,3,1,0,1,2,112,1826,1,2,3,1,0,4,34,56
