COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166,COL167,COL168,COL169,COL170,COL171,COL172,COL173,COL174,COL175,COL176,COL177
1,44,127,,3,4,10,3,1,4,1,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,10,50,41,30,40,31,11,30,3,2,2,2,1,20,441,2,7,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,0,5,54,40,10,40,40,2,0,9,2,2,2,2,1,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,128,,3,3,10,7,2,5,4,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,10,40,11,30,91,20,91,30,9,2,2,2,2,20,441,2,8,,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,0,0,1,0,0,80,70,70,5,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,129,,3,5,10,5,1,3,1,1,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,50,0,40,50,10,70,10,70,4,2,2,2,2,20,441,2,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,130,,3,4,20,3,1,5,2,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,21,0,0,0,0,0,0,41,41,0,2,1,2,2,20,441,3,0,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,0,0,0,0,50,70,60,70,7,0,7,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,131,,3,5,10,0,1,5,1,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,10,10,40,50,91,10,91,41,1,2,1,2,2,20,441,3,1,,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,22,2,0,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,4,2,5,44,30,0,40,20,0,1,1,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,132,,3,3,10,4,1,4,1,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,0,0,0,0,0,0,0,0,9,2,2,2,2,20,441,3,2,,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,0,0,11,20,70,40,60,7,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,133,,3,6,10,5,1,4,3,5,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,10,40,90,91,30,91,30,9,2,1,2,2,20,441,3,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,4,0,60,70,50,7,1,2,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,134,,3,3,20,9,1,3,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,10,41,30,70,30,41,31,2,2,2,2,2,20,441,3,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0,0,70,70,70,8,1,1,1,2,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,135,,3,3,10,3,1,5,5,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,11,30,10,90,40,30,91,21,1,2,2,2,2,20,441,3,5,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,0,0,5,55,30,30,40,40,4,0,8,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,136,,3,0,10,0,2,5,2,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,10,40,40,10,90,40,30,91,31,3,2,2,2,2,20,441,3,6,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,33,50,40,40,30,5,0,7,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,137,,3,5,10,0,1,4,1,3,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,90,90,61,30,91,30,91,30,6,2,2,2,2,20,441,3,7,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,0,0,21,20,60,60,60,7,0,6,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,138,,3,6,10,3,1,4,1,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,51,41,40,41,41,41,40,91,41,4,2,2,2,2,20,441,3,8,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,2,12,0,70,30,40,7,0,9,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,139,,3,4,20,2,3,5,4,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,40,41,30,41,10,91,31,4,2,2,2,2,20,441,3,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,44,40,30,50,40,3,1,2,2,2,2,2,2,1,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,140,,3,5,10,2,3,5,4,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,51,0,50,41,30,91,30,91,30,9,2,2,2,2,20,441,4,0,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,4,12,10,60,60,40,3,1,2,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,141,,3,3,10,2,3,5,4,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,40,40,90,41,10,91,31,4,2,2,2,2,20,441,4,1,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,10,80,60,50,8,1,1,2,1,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,142,,3,4,10,2,3,5,4,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,10,10,40,41,20,51,10,91,20,4,2,2,2,1,20,441,4,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,3,1,0,0,10,0,80,60,70,6,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,143,,3,5,10,2,3,5,2,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,10,40,41,30,60,80,41,30,4,2,2,2,2,20,441,4,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,3,1,0,70,70,60,9,1,1,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,144,,3,3,10,3,1,3,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,10,41,30,11,30,91,30,9,2,2,2,2,20,441,4,4,,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,22,2,0,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,2,4,4,44,40,20,20,10,1,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,145,,3,4,10,3,1,5,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,50,50,41,30,11,30,31,30,9,2,2,2,2,20,441,4,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,0,3,44,40,30,20,20,1,1,1,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,146,,3,7,10,2,1,4,5,5,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,40,40,40,0,41,30,41,30,4,2,2,2,2,20,441,4,6,,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,22,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,0,1,22,10,50,60,40,9,0,7,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,147,,3,6,10,2,1,5,5,5,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,90,40,41,40,61,30,41,31,4,2,2,2,2,20,441,4,7,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,0,0,20,0,80,50,60,9,1,0,2,1,2,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,148,,3,3,10,3,2,3,3,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,10,50,40,50,11,30,91,30,9,2,2,2,2,20,441,4,8,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,0,3,44,40,30,40,10,2,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,149,,3,3,30,3,1,4,4,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,90,60,31,30,91,30,91,30,0,2,2,2,2,20,441,4,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,0,1,20,10,80,70,30,7,1,2,2,1,2,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,150,,3,3,20,3,1,3,4,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,40,41,30,41,10,41,30,9,2,1,2,2,20,441,5,0,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,0,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,12,40,70,60,70,0,1,2,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,151,,3,3,10,2,3,5,2,6,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,20,90,60,41,30,11,30,91,30,9,2,1,2,2,20,441,5,1,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,0,0,80,60,80,8,1,2,2,1,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,152,,3,4,20,2,3,5,4,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,50,10,41,30,90,30,91,30,4,2,2,2,2,20,441,5,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,153,,3,3,10,6,1,4,4,4,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,30,30,10,40,50,40,30,40,70,2,2,2,2,2,20,441,5,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,1,10,10,70,80,70,5,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,154,,3,3,10,6,2,5,1,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,10,40,40,50,41,30,91,30,0,2,2,2,2,20,441,5,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,155,,3,5,10,2,1,4,1,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,0,40,40,50,41,30,81,30,0,2,2,2,2,20,441,5,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,5,4,4,44,40,0,0,10,0,1,0,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,156,,3,3,20,3,1,3,5,6,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,0,41,41,40,11,30,61,41,4,2,2,2,2,20,441,5,6,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,4,2,4,54,50,10,20,30,0,1,0,2,2,2,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,157,,3,4,10,0,1,4,3,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,0,40,11,30,11,30,91,30,9,2,2,2,2,20,441,5,7,,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,0,1,11,40,50,50,60,1,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,158,,3,3,10,6,2,5,2,5,20,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,20,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,10,40,40,50,40,30,91,30,4,2,1,2,2,20,441,5,8,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,1,0,2,2,20,80,20,80,9,0,4,1,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,159,,3,4,10,2,1,3,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,40,41,10,41,10,91,20,9,2,1,2,2,20,441,5,9,,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,22,2,0,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,44,40,0,0,0,0,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,160,,3,3,10,6,1,3,1,1,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,10,60,41,30,50,60,41,30,5,2,2,2,2,20,441,6,0,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,4,5,43,50,0,0,0,0,0,8,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,161,,3,3,10,3,0,3,1,2,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,51,40,40,41,40,41,41,41,30,9,2,2,2,2,20,441,6,1,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,162,,3,3,10,3,1,2,1,4,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,51,41,40,41,40,91,40,40,41,4,2,2,2,2,20,441,6,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3,3,1,32,0,40,30,30,5,1,0,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,163,,3,6,10,2,1,4,5,6,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,11,41,40,41,31,41,40,61,31,4,2,2,2,2,20,441,6,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,4,0,0,0,40,60,60,60,5,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,164,,3,3,10,0,1,4,5,4,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,30,40,40,40,91,10,91,10,9,2,2,2,2,20,441,6,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1,2,0,11,10,20,60,80,8,1,2,2,1,2,1,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,165,,3,7,10,2,1,4,4,2,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,20,10,40,41,41,21,30,41,40,4,1,2,2,2,20,441,6,5,,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,166,,3,3,10,2,1,4,5,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,30,40,41,30,91,30,91,30,9,2,2,2,2,20,441,6,6,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,0,3,20,70,50,50,6,1,1,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,167,,3,3,10,2,3,5,4,7,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,11,30,41,30,41,30,41,30,9,2,2,2,2,20,441,6,7,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,0,0,0,0,0,70,70,70,7,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,168,,3,6,10,3,1,3,5,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,30,10,10,51,41,30,90,80,9,2,1,2,2,20,441,6,8,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,40,40,60,60,60,6,1,2,2,2,2,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,169,,3,4,10,3,2,2,5,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,40,41,31,41,30,91,30,9,2,1,2,2,20,441,6,9,,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,22,2,0,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1,0,1,11,10,40,80,60,6,1,1,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
