CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11A.,Q.11B.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28B..1,Q.28B..2,Q.28B..3,Q.28B..4,Q.28B..5,Q.28B..6,Q.28B..7,Q.28B..8,Q.28B..9,Q.28B..10,Q.29.,Q.30.,Q.31.,Q.32.,Q.32..1,Q.32..2,Q.32..3,Q.32..4,Q.32..5,Q.32..6,Q.32..7,Q.32..8,Q.32..9,Q.32..10,Q.32..11,Q.33A.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.43A.,Q.44A.,Q.45.,CARD..1,DECK..1,BALLOT..1,Q.46.,Q.47.,Q.48.,Q.48..1,Q.48..2,Q.48..3,Q.48..4,Q.48..5,Q.48..6,Q.48..7,Q.48..8,Q.48..9,Q.48..10,Q.48..11,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,V.57.,V.58.,V.59.
1,193,326,1,4,6,2,4,1,1,1,3,4,2,2,4,1,2,3,1,1,3,4,3,3,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,193,326,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,5,1164,1
1,193,327,1,10,6,3,4,1,0,1,3,4,3,2,2,1,2,3,0,3,1,4,1,2,5,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,193,327,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,3,1,3,3,0,1,8,1110,2
1,193,328,1,10,5,1,3,1,1,2,2,2,1,1,4,3,3,3,1,2,1,0,1,4,1,1,3,1,3,0,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,0,3,1,1,0,0,0,0,0,0,2,193,328,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,2,1,1,2,1134,2
1,193,329,1,8,1,0,0,2,3,1,1,2,2,1,2,3,2,1,2,3,0,1,7,1,5,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,3,3,0,3,7,0,0,0,0,2,193,329,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,6,2121,3
1,193,330,1,9,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,3,3,3,2,5,1,0,0,0,2,193,330,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,5,3,3,0,5,1114,1
1,193,331,2,0,5,5,10,1,2,0,3,4,0,3,0,1,0,0,0,3,0,4,0,2,0,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,193,331,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,6,2149,3
1,193,332,1,10,6,1,6,2,4,1,3,2,2,3,3,1,2,2,5,2,4,2,8,3,4,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,3,3,2,0,0,0,0,0,0,2,193,332,0,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,6,1161,2
1,193,333,1,11,7,3,11,3,3,1,3,2,3,3,4,1,2,3,1,1,4,3,2,4,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,193,333,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,5,1102,1
1,193,334,0,10,1,4,10,1,2,1,2,3,2,2,4,0,2,0,5,2,6,1,0,2,2,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,3,1,1,7,3,0,0,0,2,193,334,3,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,1,0,2,0,2,1131,2
1,193,335,0,6,3,4,7,2,3,2,3,4,3,3,4,2,2,3,2,3,7,3,4,3,4,2,2,2,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,3,3,2,4,1,7,1,0,0,0,2,193,335,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,5,1163,2
1,193,336,1,4,6,1,1,3,3,2,3,2,2,2,4,2,3,2,5,3,3,1,5,4,3,3,0,2,3,0,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,3,1,3,3,3,4,1,5,2,0,0,3,2,193,336,2,2,2,2,1,1,2,1,2,2,2,2,2,2,0,0,2,3,3,5,2,6,2163,3
1,193,337,1,11,4,1,9,1,2,2,1,3,2,2,2,2,2,4,5,3,0,1,1,2,1,1,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,1,1,2,1,1,0,0,0,2,193,337,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,2,3,3,3,1,1,12,2129,3
1,193,338,1,4,6,2,4,1,1,2,2,2,2,1,3,2,3,3,1,2,3,1,4,1,2,2,1,0,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,0,3,2,3,3,3,1,2,7,0,0,0,3,2,193,338,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,1,5,1221,2
1,193,339,1,3,5,2,4,1,1,3,3,3,2,1,4,2,3,2,1,1,3,2,3,3,3,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,3,3,2,3,3,1,1,1,7,3,0,0,0,2,193,339,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,5,4,1,12,1117,1
1,193,340,3,9,6,3,4,1,1,2,2,2,1,1,4,2,1,3,1,1,0,1,6,1,2,3,2,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1,1,3,0,2,2,2,2,2,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,7,0,1,0,3,2,193,340,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,5,1,1,2,1183,1
1,193,341,1,11,3,1,1,2,1,1,3,0,1,1,2,3,2,2,2,3,3,3,6,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,3,3,0,2,7,1,1,0,3,2,193,341,3,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,3,1,5,3,1,5,2101,3
1,193,342,1,0,5,1,5,2,4,3,2,3,2,2,1,3,2,3,3,3,1,1,1,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,1,1,1,2,1,2,1,0,2,2,193,342,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,3,3,3,2,1,1,10,1102,2
1,193,343,4,11,4,5,3,1,1,2,1,1,2,2,4,2,3,3,0,0,0,3,5,1,2,3,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,1,2,6,2,2,0,2,2,193,343,1,2,2,2,2,2,2,1,2,2,2,2,2,2,5,2,1,3,5,1,1,5,2150,3
1,193,344,1,5,1,3,8,1,2,2,2,3,2,2,4,0,3,0,5,3,4,5,3,3,3,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,0,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,3,1,2,0,7,2,2,0,3,2,193,344,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,3,4,4,1,1,11,2124,3
1,193,345,1,4,2,2,3,2,1,3,2,1,2,3,4,2,1,3,1,1,3,3,1,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,3,3,3,1,2,2,2,2,0,0,2,193,345,0,0,2,2,2,2,2,2,2,1,2,2,2,2,0,2,0,2,2,3,1,6,1155,1
1,193,346,1,9,5,5,8,3,4,2,3,4,2,2,4,2,3,3,4,3,1,1,1,1,1,3,3,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,1,3,2,2,7,2,2,0,0,2,193,346,0,2,2,2,2,1,2,1,2,2,2,2,2,2,0,0,2,3,4,1,0,2,1113,2
1,193,347,1,3,4,3,5,3,4,3,3,3,3,2,3,2,2,1,0,3,0,1,6,0,4,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,3,3,1,1,2,1,4,2,0,3,2,193,347,1,3,2,2,2,2,2,2,2,2,2,2,2,1,4,2,0,4,4,0,0,12,1104,2
1,193,348,2,0,5,3,1,1,2,2,2,1,1,2,0,2,2,0,0,2,1,4,0,1,4,1,0,0,3,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,1,0,7,2,3,0,2,2,193,348,1,0,2,2,2,2,2,2,2,2,2,2,2,1,0,3,2,0,3,2,1,2,1153,2
1,193,349,1,9,4,4,4,1,1,1,3,2,2,2,4,1,2,3,1,1,3,4,3,2,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,2,4,2,7,1,3,0,0,2,193,349,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,3,5,1,7,1145,1
1,193,350,1,8,4,2,4,3,2,2,2,3,2,2,4,1,3,4,1,1,3,1,2,3,1,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,3,0,0,0,7,0,3,0,3,2,193,350,1,0,2,2,1,2,2,2,2,2,2,2,2,2,0,0,2,5,3,3,0,5,1162,1
1,193,351,1,9,1,3,9,2,0,1,3,3,2,3,3,2,2,2,5,3,3,2,4,1,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,1,3,1,3,0,7,3,3,0,3,2,193,351,3,0,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,4,4,0,0,12,2101,3
1,193,352,1,9,5,6,2,3,2,3,2,2,2,2,4,2,2,4,1,1,3,4,5,4,4,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,3,1,2,7,1,3,0,3,2,193,352,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,0,5,4,3,0,7,1109,1
1,193,353,1,6,6,4,4,2,2,2,3,4,3,3,2,1,2,3,1,1,3,2,3,3,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,0,2,5,3,3,0,1,2,193,353,2,3,2,2,2,2,2,2,2,2,2,2,2,1,0,3,2,5,3,5,1,6,1253,1
1,193,354,3,8,5,2,14,3,1,2,2,3,2,1,1,2,1,3,1,1,3,1,2,1,2,1,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,5,3,3,0,0,2,193,354,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,11,1112,1
1,193,355,1,11,5,2,8,3,2,3,2,2,2,2,4,3,3,2,3,3,1,6,1,2,4,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,1,1,2,2,2,2,2,2,3,0,0,3,3,3,0,0,7,0,3,0,3,2,193,355,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,3,2,3,3,3,1,2,1187,2
1,193,356,4,9,6,5,2,3,2,2,3,2,2,2,3,2,3,2,3,2,1,3,1,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,3,3,1,2,1,1,3,0,2,2,193,356,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,3,2,1,1,10,1103,2
1,193,357,1,7,6,4,4,3,1,2,2,4,2,3,4,1,2,1,5,3,3,2,3,2,1,3,1,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,3,0,3,3,3,0,2,7,3,3,0,3,2,193,357,2,3,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,4,5,5,1,11,1165,2
1,193,358,1,4,1,3,4,3,1,3,3,3,3,2,1,1,2,3,2,2,0,2,2,4,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,1,3,2,4,3,7,4,4,0,3,2,193,358,1,3,2,2,2,2,1,2,2,2,2,2,2,2,5,1,2,5,3,2,1,11,1109,2
1,193,359,2,11,6,1,3,2,3,2,3,4,2,2,3,2,2,2,5,3,1,5,6,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,3,2,4,2,7,2,2,1,1,2,193,359,3,1,2,2,2,2,2,2,2,1,2,2,2,2,5,2,3,3,3,2,1,5,2139,3
1,193,360,1,7,5,5,4,1,1,1,2,1,2,3,2,1,2,3,1,2,1,9,5,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,3,7,1,2,1,3,2,193,360,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,5,2,1,7,1121,2
1,193,361,2,8,3,1,14,3,1,2,2,2,2,1,4,2,3,3,1,1,3,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,3,2,4,2,3,2,2,1,2,2,193,361,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,1182,1
1,193,362,3,9,6,4,9,2,1,3,2,3,1,1,3,1,1,3,1,1,3,4,1,4,2,1,3,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,3,2,2,5,1,2,1,1,2,193,362,3,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,5,1,4,1,5,1274,1
1,193,363,3,9,6,5,3,2,2,3,2,3,2,1,2,3,2,3,5,3,6,3,2,1,2,1,3,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,4,2,2,1,3,2,193,363,3,2,1,2,2,2,2,2,2,2,2,1,2,2,3,3,2,1,1,2,1,5,2109,3
1,193,364,1,7,6,4,1,1,4,1,3,4,3,3,2,1,2,1,5,3,3,2,2,3,4,3,1,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,0,3,1,1,2,2,7,3,3,1,2,2,193,364,2,0,2,2,2,2,2,2,2,2,2,2,2,1,5,4,2,4,4,4,1,12,2107,3
1,193,365,3,3,7,2,5,2,0,1,2,3,1,1,2,0,3,1,5,3,4,5,4,2,2,1,3,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,0,0,2,3,3,2,4,0,7,2,3,1,1,2,193,365,3,3,2,2,2,2,2,2,2,1,2,2,2,2,4,4,1,2,2,1,1,7,2138,3
1,193,366,2,6,7,3,9,1,3,2,2,3,2,2,2,2,2,2,2,2,6,2,2,2,4,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,3,1,1,1,2,3,3,3,1,1,2,193,366,2,1,2,2,2,1,2,1,2,2,2,2,2,2,5,1,3,2,5,2,1,1,1114,2
1,193,367,1,11,2,0,14,3,1,2,2,1,1,1,2,2,1,1,5,3,0,5,1,3,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,3,3,0,2,7,2,2,1,1,2,193,367,2,1,2,2,2,2,1,2,2,2,2,2,2,2,5,2,2,3,2,1,1,5,2123,3
1,193,368,1,10,5,2,4,2,1,3,3,4,3,2,4,1,1,2,1,1,3,2,1,4,2,1,3,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,2,2,7,2,2,1,2,2,193,368,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,0,5,3,3,1,5,1170,1
1,193,369,3,10,4,2,4,1,2,3,1,2,1,1,4,1,2,3,1,1,3,2,2,4,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,1,2,7,2,2,1,2,2,193,369,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,5,3,3,0,11,1101,1
1,193,370,2,10,7,2,11,3,2,1,2,3,2,2,3,1,2,1,5,3,4,5,5,2,1,3,1,0,1,1,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,2,3,3,0,2,7,1,2,1,3,2,193,370,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,3,3,3,3,4,1,5,2106,3
1,193,371,2,4,7,2,14,3,1,3,2,2,1,1,4,3,1,3,1,1,3,2,4,1,1,1,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1,4,2,2,1,3,2,193,371,2,3,2,1,2,2,2,2,2,2,2,2,2,2,5,2,2,5,4,0,1,11,1167,1
1,193,372,2,9,6,1,9,3,1,3,1,2,1,1,4,2,2,3,1,1,3,2,2,4,1,1,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,3,3,1,2,5,2,2,1,2,2,193,372,3,2,2,1,2,1,2,2,2,2,2,2,2,2,5,1,2,5,3,6,0,11,1102,1
1,193,373,1,5,4,1,4,3,1,3,1,2,1,1,3,2,2,3,1,1,3,4,0,2,1,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,3,1,2,7,2,2,1,3,2,193,373,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,5,2,4,1,6,1232,1
1,193,374,1,2,5,2,4,0,1,1,2,2,2,2,3,2,2,4,1,1,3,6,2,4,1,1,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,1,2,7,1,2,1,3,2,193,374,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,5,3,5,1,5,1271,1
1,193,375,1,6,5,3,6,1,1,2,2,2,1,2,4,1,2,3,2,2,1,5,1,3,2,1,3,0,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,1,1,2,4,2,2,1,2,2,193,375,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,5,2,1,1,2,1167,2
1,193,376,3,9,5,4,4,2,2,2,1,2,1,1,4,2,2,2,1,1,3,2,3,1,2,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,3,3,1,2,7,2,2,1,3,2,193,376,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,5,1,6,1228,1
1,193,377,1,6,3,1,3,3,3,1,3,2,2,3,4,3,3,3,4,3,1,5,1,1,1,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,3,2,7,1,2,1,3,2,193,377,3,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,7,2,7,2148,3
1,193,378,1,11,3,1,8,3,2,2,2,3,2,2,2,1,2,2,5,3,10,4,1,2,2,3,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,1,3,1,2,3,3,1,2,7,2,2,1,2,2,193,378,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,1,1,2,1184,2
1,193,379,1,11,4,2,1,1,2,2,3,3,2,2,3,2,2,2,4,3,4,1,1,3,4,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,2,0,2,2,2,2,2,1,2,2,2,2,2,2,3,3,0,2,3,1,2,2,7,3,2,1,3,2,193,379,2,0,2,2,2,2,2,2,2,2,2,2,1,2,5,0,2,5,3,1,1,11,2130,3
1,193,380,3,11,5,4,1,2,2,2,2,2,2,1,2,2,2,2,5,3,6,8,1,1,1,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,4,3,7,3,2,1,3,2,193,380,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,5,1,5,1246,2
1,193,381,2,8,6,1,9,3,1,2,2,3,1,1,2,2,3,2,1,1,4,4,2,1,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,3,1,2,7,2,2,1,2,2,193,381,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,3,2,1,6,1124,1
1,193,382,3,0,4,1,5,1,4,1,3,3,2,2,1,1,2,1,2,2,0,2,4,1,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,3,4,3,7,2,2,1,1,2,193,382,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,5,3,1,6,2156,3
1,193,383,2,11,5,3,9,3,2,2,2,3,2,1,4,1,2,3,1,1,3,1,5,4,2,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,3,0,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,3,2,1,2,3,2,2,1,2,2,193,383,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,1,0,6,1132,1
1,193,384,1,6,7,2,4,3,1,2,3,3,2,3,3,1,2,3,1,1,5,5,3,1,2,1,3,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,3,3,4,2,7,4,2,1,3,2,193,384,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,3,1,2,5,3,1,5,1160,1
1,193,385,0,3,2,2,8,2,4,2,2,3,2,2,4,2,2,3,2,2,1,5,2,1,4,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,3,3,1,7,2,2,1,3,2,193,385,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0,2,1,2,2,2,1,8,1117,2
1,193,386,3,5,4,1,4,3,3,2,2,2,1,2,4,3,1,4,1,1,3,5,4,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,2,4,3,7,3,2,1,2,2,193,386,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,5,3,1,1,5,1256,1
1,193,387,1,9,2,5,3,1,2,2,2,2,2,2,3,2,3,4,5,3,0,2,1,3,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,7,2,2,1,2,2,193,387,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2116,3
1,193,388,1,2,1,2,4,3,4,1,3,2,2,3,4,1,2,4,1,1,3,1,4,4,2,3,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,3,2,3,2,7,2,2,1,3,2,193,388,2,3,2,2,1,1,2,2,2,2,2,2,2,2,3,0,2,5,3,3,1,5,1125,1
1,193,389,1,9,5,3,1,1,1,1,2,2,1,2,4,2,2,2,5,3,1,3,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,7,2,2,1,1,2,193,389,1,2,1,2,2,2,1,1,2,2,2,2,2,2,5,3,2,3,3,2,1,3,2122,3
1,193,390,1,5,6,3,4,1,1,1,3,4,2,2,3,1,2,2,6,3,10,1,5,2,4,3,2,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,1,4,3,5,3,2,1,3,2,193,390,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,4,5,2,1,9,2102,3
1,193,391,1,6,2,3,11,1,3,2,0,3,2,2,4,2,2,3,0,2,6,2,1,2,2,3,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,3,1,2,2,1,3,0,7,1,2,1,3,2,193,391,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,2,3,3,3,1,1,6,1130,2
1,193,392,1,5,3,3,13,1,1,2,2,1,1,2,1,2,3,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,3,3,2,2,3,1,1,2,7,2,2,1,3,2,193,392,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1168,2
