COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98
1,116,60,3,3,1,4,4,1,5,5,1,1,2,3,3,1,1,2,2,1,2,4,5,2,1,1,1,1,1,3,3,3,4,4,3,0,1,1,6,2,1,1,1,4,1,2,5,6,2,1,3,3,3,1,1,3,3,2,4,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6006,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,74
1,116,61,2,3,1,4,4,5,3,3,3,3,2,2,3,2,4,2,1,1,6,3,6,1,1,1,0,5,1,6,3,4,0,3,2,5,2,2,5,2,2,2,2,4,5,3,4,7,5,4,3,2,2,1,1,2,4,2,3,1,1,2,4,2,3,9,3,9,9,1,3,3,,211,6006,1,1,1,4,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,22,10
1,116,62,5,3,1,4,4,3,6,2,2,3,2,2,1,1,1,3,2,1,2,4,2,3,1,1,1,1,2,2,3,2,0,2,3,1,2,2,6,2,1,2,2,4,3,2,3,3,2,4,3,4,3,1,2,3,2,4,2,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6006,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,63,5,3,3,5,4,3,5,3,1,2,2,2,1,1,2,3,2,2,1,3,4,2,2,3,4,3,0,5,3,4,1,4,0,0,2,3,0,1,1,1,2,3,3,2,2,5,2,4,2,4,3,1,1,1,2,1,3,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6006,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,81
1,116,64,3,3,1,3,5,3,4,2,2,3,0,1,1,2,2,2,0,2,0,3,5,1,1,1,1,0,2,1,3,2,3,2,2,4,2,2,6,2,2,4,3,4,3,2,4,3,2,3,3,2,1,1,3,2,2,1,4,2,4,9,9,9,9,9,9,0,9,9,9,9,,211,6006,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,23
1,116,65,4,3,1,5,5,3,2,3,3,4,1,1,2,2,2,2,2,1,2,3,3,2,1,1,1,1,1,3,3,2,4,3,4,6,1,1,6,1,2,6,2,4,2,1,3,6,2,2,3,3,3,3,2,2,1,2,2,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6006,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,66,4,3,1,5,5,3,2,2,2,3,1,1,1,1,2,2,2,1,3,3,5,1,2,3,0,1,2,1,3,3,5,3,2,4,2,2,6,1,1,3,2,4,2,2,3,6,2,3,1,4,3,1,2,2,2,1,2,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6006,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,81
1,116,67,3,5,1,4,4,3,3,2,2,2,2,2,1,1,1,3,2,2,5,3,2,2,1,1,1,1,1,2,2,1,4,3,4,0,1,1,6,2,2,4,4,3,3,1,2,3,1,1,1,4,1,1,1,1,4,1,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6006,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,68,3,5,1,4,4,2,2,3,2,3,2,1,2,1,2,2,2,3,0,5,0,0,1,3,1,1,1,3,2,2,4,3,4,6,2,1,6,2,2,2,2,3,2,2,3,3,3,3,2,3,1,2,2,2,2,2,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6006,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,23,6
1,116,69,2,5,2,2,4,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,6,1,1,1,1,1,1,3,2,1,4,3,4,6,2,1,6,2,2,5,2,2,2,2,3,3,2,2,2,3,2,2,3,3,2,1,4,1,0,9,9,9,9,9,9,0,9,9,9,9,,211,6006,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,34
1,116,70,4,5,0,2,4,1,3,3,1,3,2,2,3,1,3,2,2,1,4,4,2,2,1,1,1,4,3,4,2,1,4,2,3,1,2,1,6,2,3,2,2,2,2,3,3,3,4,2,4,2,1,1,2,2,4,1,4,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6007,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,84
1,116,71,2,5,1,2,4,1,2,3,4,4,1,1,2,1,3,2,1,1,3,3,2,2,1,2,1,1,2,1,2,1,4,4,2,1,2,1,6,2,1,3,2,4,4,3,5,1,4,4,4,1,3,3,4,2,1,3,3,3,1,2,5,2,6,2,3,2,2,2,1,1,,211,6007,1,1,2,4,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,92
1,116,72,5,5,2,4,4,2,3,3,1,3,2,2,2,2,4,2,1,2,0,4,5,0,1,1,1,1,1,3,2,1,4,3,2,4,1,2,6,1,1,2,2,3,2,2,4,3,2,4,4,2,1,2,2,3,1,3,1,3,4,9,9,9,9,9,9,9,9,9,9,3,,211,6007,2,9,9,9,9,9,0,9,2,2,2,2,2,2,2,2,2,2,2,2,23,4
1,116,73,2,5,2,2,4,1,4,2,1,2,1,1,2,1,2,3,1,1,6,2,3,3,1,1,1,1,1,2,2,3,4,2,1,4,2,1,6,2,1,1,1,2,2,2,3,3,2,2,1,3,3,1,2,3,2,2,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6007,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,75
1,116,74,2,5,1,2,6,3,9,3,3,3,2,1,1,1,3,3,2,2,1,2,5,1,1,1,1,1,1,2,2,1,4,3,2,4,2,1,6,2,2,2,3,3,3,2,4,1,3,4,3,2,1,2,2,3,4,1,3,1,1,2,2,2,1,1,5,2,2,2,2,3,,211,6007,4,1,1,4,5,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,23
1,116,75,5,5,1,3,6,2,2,3,2,3,2,3,3,1,4,2,1,2,1,3,5,2,1,1,1,1,1,3,2,1,4,2,1,5,2,1,4,1,3,4,3,4,3,2,3,4,2,3,3,3,2,3,3,3,1,3,3,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6007,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,23,4
1,116,76,3,5,4,3,6,1,9,3,2,3,1,1,3,1,3,3,1,1,4,3,5,0,1,2,1,1,1,2,2,3,4,3,3,4,2,1,6,2,2,4,3,2,1,1,3,2,3,3,3,4,3,1,3,3,2,1,4,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6007,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,72
1,116,77,2,5,2,3,5,3,5,3,3,3,2,3,3,1,3,3,1,2,0,3,5,2,1,2,1,1,2,3,2,3,4,3,4,6,1,1,6,2,2,4,3,3,3,3,3,4,3,4,4,2,3,3,1,2,3,2,2,1,3,5,1,3,2,3,5,0,4,4,1,3,,211,6007,7,1,1,5,5,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,10
1,116,78,2,5,1,4,5,3,3,4,1,1,1,1,2,1,2,3,1,1,2,3,3,3,1,1,1,1,3,4,2,3,4,3,3,2,1,1,6,2,2,6,2,3,2,2,4,5,2,1,1,2,3,1,1,2,3,2,3,1,2,1,3,2,1,2,5,2,2,3,2,1,,211,6007,8,4,3,4,4,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,22,1
1,116,79,2,5,1,2,5,1,2,2,1,3,1,1,3,1,2,3,1,1,6,3,5,2,1,2,1,1,1,2,2,3,4,2,1,4,2,1,5,2,1,4,2,2,3,3,3,2,3,3,3,2,3,2,2,2,3,2,4,2,1,4,4,2,6,1,3,2,2,2,1,1,,211,6007,9,1,2,4,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,92
1,116,80,3,5,1,3,5,2,4,2,2,2,2,1,2,1,2,3,2,1,6,3,3,2,1,1,1,1,1,3,2,1,4,3,2,2,2,1,6,2,2,2,2,2,2,2,2,3,3,3,2,4,1,2,1,2,3,2,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6008,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,23,5
1,116,81,2,5,1,3,5,3,5,4,3,3,2,1,3,1,4,3,1,2,4,3,5,1,1,1,1,1,3,2,2,1,4,2,1,4,2,2,6,2,2,2,2,4,2,3,5,5,3,4,4,1,1,1,2,3,4,1,4,3,2,1,4,2,1,1,4,2,3,3,3,1,,211,6008,1,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,23
1,116,82,3,5,3,4,5,1,2,3,1,1,1,2,1,1,1,3,2,1,6,3,5,2,1,1,1,1,1,3,2,3,4,3,4,6,2,1,6,2,1,2,2,1,2,2,2,3,2,2,2,4,1,1,2,2,2,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6008,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,75
1,116,83,5,5,2,4,5,3,8,1,2,2,1,1,1,1,1,4,0,1,2,4,5,2,1,1,1,1,1,3,2,1,4,2,3,6,1,1,5,1,2,2,2,3,4,1,3,2,3,4,3,3,3,1,1,3,2,1,4,3,3,1,4,1,2,4,5,2,4,2,3,1,,211,6008,3,3,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,22,26
1,116,84,3,4,3,3,4,1,3,2,1,2,1,1,2,1,1,2,2,1,2,3,2,2,1,1,1,1,1,3,2,3,4,4,3,1,2,1,6,2,2,4,2,1,2,1,2,3,2,2,2,4,2,1,1,2,3,2,4,1,1,1,4,2,2,1,1,1,2,1,1,1,,211,6008,4,2,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,21,88
1,116,85,2,4,3,3,4,1,2,2,2,4,1,2,2,1,2,3,3,1,6,3,2,3,1,2,1,1,1,4,2,2,4,3,2,3,2,2,6,2,2,6,2,3,3,2,4,3,2,3,3,3,1,1,3,4,3,2,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6008,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,47
1,116,86,3,4,2,5,4,4,2,3,2,4,1,1,3,1,4,3,1,3,0,3,2,1,1,2,3,1,1,4,2,3,4,1,3,1,1,1,0,2,4,2,4,4,4,3,4,5,3,4,4,4,1,3,1,2,4,1,1,1,2,3,2,2,5,4,5,2,3,4,1,1,,211,6008,6,3,2,3,5,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,75
1,116,87,2,4,2,3,4,2,6,2,1,3,2,1,1,1,1,2,1,2,0,3,2,2,1,1,1,1,1,2,2,2,4,3,2,1,2,1,6,2,1,2,2,1,2,1,4,5,1,2,1,2,2,2,1,2,4,1,3,2,2,4,4,2,6,1,5,2,1,1,1,1,,211,6008,7,3,4,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,56
1,116,88,3,4,1,4,4,3,4,2,3,3,1,1,2,1,2,3,2,1,1,4,0,3,1,1,1,1,2,2,2,2,4,3,3,1,2,1,6,2,2,4,3,4,3,2,3,3,3,3,4,3,2,3,2,3,3,2,2,2,3,3,4,3,3,1,2,1,0,2,1,1,,211,6008,8,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,21,11
1,116,89,2,4,1,4,4,3,9,4,3,5,2,2,3,2,4,3,1,1,4,4,1,2,1,1,1,2,3,1,2,1,4,2,1,1,1,1,5,2,4,1,4,4,4,3,4,1,4,4,4,1,2,3,2,2,4,3,1,3,1,5,3,1,2,4,5,2,3,4,1,3,,211,6008,9,1,1,5,5,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,14
1,116,90,2,4,1,4,4,1,4,2,4,5,2,1,2,1,2,2,2,1,4,4,2,1,1,1,1,1,3,3,2,1,4,3,3,1,2,1,6,2,1,4,2,4,2,2,3,1,3,4,3,2,3,3,3,3,3,1,2,3,1,1,2,2,1,3,4,0,9,2,1,3,,211,6009,0,3,3,3,5,0,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,82
1,116,91,3,4,1,5,4,4,3,3,2,4,2,1,1,1,2,3,1,1,6,2,2,2,1,1,1,1,1,3,2,2,4,3,4,6,1,1,6,1,2,4,2,2,2,1,2,3,2,2,3,4,1,3,2,2,4,1,4,1,2,4,4,2,4,1,2,1,2,2,2,1,,211,6009,1,1,2,4,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,31
1,116,92,2,4,1,3,4,2,3,2,2,2,2,1,1,2,1,3,2,2,0,3,2,0,0,1,1,1,3,4,2,3,4,3,4,6,1,1,6,1,2,4,2,1,1,1,2,4,1,2,2,4,1,3,1,2,4,4,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6009,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,56
1,116,93,2,4,1,3,4,3,5,2,2,2,1,1,2,1,1,3,2,1,3,3,6,2,1,1,1,1,1,3,2,1,4,3,2,2,2,1,6,2,2,6,2,4,3,2,3,3,2,2,2,2,1,2,2,2,4,2,0,2,2,3,3,2,4,2,3,1,2,1,2,3,,211,6009,3,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,34
1,116,94,2,4,1,3,4,1,10,4,3,5,2,2,3,1,4,3,1,2,1,3,2,1,1,1,1,1,1,3,2,2,4,2,1,1,1,1,6,2,2,2,4,4,4,3,5,1,4,4,4,5,3,3,4,4,4,4,4,3,3,5,6,3,6,4,5,2,4,4,4,3,,211,6009,4,5,5,5,5,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,21,86
1,116,95,3,4,2,3,4,1,7,2,1,3,2,1,1,1,2,2,2,1,2,5,0,1,1,1,1,1,1,3,2,3,4,3,4,0,2,1,6,2,1,1,2,2,1,1,2,3,2,2,2,4,3,1,2,2,3,1,4,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6009,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,72
1,116,96,3,4,2,4,4,3,5,3,1,1,2,1,2,1,2,2,2,1,3,1,3,2,1,1,1,1,1,3,2,3,4,3,4,6,2,2,6,2,2,4,1,1,1,2,2,3,1,2,2,4,2,1,2,2,4,1,4,1,1,1,1,2,2,1,2,1,1,1,1,1,,211,6009,6,3,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,22,0
1,116,97,3,4,2,4,4,1,1,4,3,3,2,4,3,2,4,4,3,3,6,5,0,0,1,2,1,1,1,3,2,3,4,3,4,6,2,1,6,2,3,4,4,4,4,3,4,2,4,4,2,3,1,2,2,3,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6009,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,28
1,116,98,2,4,2,4,4,3,3,3,2,3,2,2,3,1,4,3,1,2,1,3,3,2,1,1,1,1,1,1,2,3,4,2,2,2,2,1,6,2,1,4,2,2,2,2,2,3,2,2,2,4,3,1,2,2,4,2,2,1,2,1,4,2,1,1,2,1,1,1,3,2,,211,6009,8,3,5,4,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,22,24
1,116,99,2,4,1,4,4,3,4,2,1,2,1,1,2,2,2,2,1,1,5,1,3,1,1,1,3,1,1,2,2,2,4,3,2,2,2,1,6,2,2,3,2,3,2,2,4,3,3,3,2,3,3,2,3,3,2,1,4,2,2,1,4,2,2,1,4,2,3,3,2,3,,211,6009,9,3,3,4,4,2,1,3,2,2,2,2,1,2,2,2,2,2,2,2,22,1
1,116,100,3,4,1,5,4,1,5,2,1,3,2,3,1,1,2,3,1,2,1,3,3,2,1,1,3,1,1,2,2,2,4,3,3,2,1,1,6,2,1,2,2,2,2,1,2,2,2,2,3,4,3,1,2,3,2,1,3,3,4,9,9,9,9,9,9,0,9,0,9,0,,211,6010,0,4,9,9,9,0,0,3,2,2,2,2,2,2,2,2,2,1,2,2,22,73
1,116,101,2,4,2,2,4,1,1,3,3,3,2,2,1,1,1,3,2,2,0,3,3,3,1,1,1,1,1,2,2,3,4,3,4,6,2,1,6,2,1,4,3,3,3,2,3,5,2,4,3,3,3,2,3,3,2,1,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6010,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,102,2,4,2,2,4,1,2,2,1,4,1,1,1,2,2,2,3,2,5,5,3,2,1,1,1,1,1,3,2,1,4,3,4,6,1,1,6,2,1,4,1,0,4,1,2,3,5,2,2,2,3,3,2,2,4,1,4,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6010,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,103,2,4,1,3,4,2,3,5,4,2,1,1,1,1,1,4,0,1,3,3,2,2,1,3,1,1,1,2,2,3,4,3,4,1,2,3,6,0,0,7,6,1,5,4,3,7,2,0,3,0,3,4,3,3,3,0,0,0,2,5,4,9,4,9,2,1,3,2,2,9,,211,6010,3,3,5,9,1,9,1,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,104,2,4,1,4,4,3,5,4,0,2,2,2,2,1,3,2,1,1,4,3,2,2,1,2,1,1,2,3,2,3,4,2,2,1,1,1,6,2,1,4,2,4,2,3,4,3,2,4,4,3,3,3,1,3,1,1,4,1,3,1,1,1,2,9,4,9,0,2,1,3,,211,6010,4,3,2,4,5,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,22,2
1,116,105,3,4,1,4,4,2,3,4,1,3,3,1,3,2,4,2,1,1,6,4,3,2,1,1,2,1,2,1,2,3,4,3,4,6,2,2,6,2,3,2,3,4,4,3,3,3,4,2,2,4,1,1,2,3,2,4,1,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6010,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,23,5
1,116,106,4,4,2,4,4,3,3,2,2,1,2,2,3,1,2,2,1,1,4,3,2,1,1,1,3,2,2,1,2,0,5,2,1,6,1,2,6,2,4,2,4,2,1,2,0,2,4,2,4,0,1,0,0,4,1,0,0,0,4,5,0,9,4,9,5,0,2,2,1,0,,211,6010,6,2,5,5,4,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,22,0
1,116,107,3,4,3,5,6,4,2,4,3,3,2,2,2,1,4,2,1,2,1,1,5,2,1,1,1,1,1,2,2,3,4,3,2,5,1,1,6,1,3,2,4,3,4,3,2,6,3,4,4,2,1,1,3,3,3,1,4,1,2,3,3,2,5,3,5,2,1,3,1,3,,211,6010,7,2,2,3,2,3,1,3,2,2,2,2,2,1,2,2,2,2,2,2,11,70
1,116,108,3,4,2,3,6,3,7,3,2,3,1,1,2,1,3,2,1,1,5,3,2,2,1,1,1,1,1,3,2,3,0,3,4,6,2,1,3,2,2,2,2,3,2,2,3,3,2,3,3,3,3,1,2,2,2,1,4,1,1,9,9,9,9,9,9,9,9,9,9,9,,211,6010,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,81
1,116,109,4,4,1,3,6,3,5,3,2,3,2,2,3,0,3,2,1,1,5,3,5,2,1,1,1,1,3,1,2,2,4,3,2,5,1,1,1,2,3,5,2,2,2,1,3,3,3,3,2,3,3,1,2,3,3,2,3,2,1,1,2,2,1,4,5,9,1,2,4,3,,211,6010,9,3,1,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,22,23
1,116,110,3,4,1,4,6,3,1,3,3,3,2,2,1,2,1,2,1,2,1,4,5,2,1,1,1,1,1,3,2,3,4,3,4,6,1,1,6,1,1,5,3,4,1,1,3,3,1,4,4,4,1,3,4,3,1,1,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6011,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,111,3,4,1,4,6,1,3,2,1,1,1,2,2,1,2,2,2,1,3,3,5,1,1,1,1,1,2,1,2,3,3,2,1,5,2,1,6,2,1,1,1,1,1,2,2,3,2,1,1,4,3,1,2,2,3,2,3,3,4,9,9,9,9,9,9,1,4,9,9,9,,211,6011,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,73
1,116,112,2,4,2,3,5,3,3,4,1,2,1,1,2,1,4,3,1,2,1,2,2,2,1,1,1,1,1,3,2,3,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,3,2,1,2,4,2,3,1,3,3,1,1,1,3,1,2,2,1,4,5,2,2,2,3,2,,211,6011,2,1,1,2,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,10
1,116,113,2,4,2,3,5,2,2,2,2,3,0,0,3,1,2,2,2,1,4,3,2,2,1,2,3,1,1,4,2,1,4,2,3,0,2,1,6,2,2,3,2,4,3,3,3,6,2,2,3,3,1,2,2,3,3,1,4,1,4,9,9,9,9,9,9,9,9,9,9,2,,211,6011,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,42
1,116,114,2,4,2,3,5,3,4,4,3,4,1,1,3,2,4,2,1,2,0,4,2,2,1,1,1,1,1,3,2,2,4,3,3,6,1,1,6,2,2,3,4,3,4,3,4,1,4,4,4,3,3,1,3,4,2,1,4,1,3,5,1,3,2,2,2,9,2,2,1,3,,211,6011,4,1,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,10
1,116,115,3,4,2,3,5,1,2,2,1,2,1,1,2,1,2,3,2,3,0,3,6,1,1,1,1,1,2,3,2,1,4,3,2,1,2,1,6,1,1,2,2,3,3,1,3,0,3,4,3,3,3,2,1,2,3,1,4,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6011,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,93
1,116,116,3,4,1,3,5,2,1,2,1,5,1,1,2,1,2,2,2,1,4,3,2,2,1,1,1,1,1,2,2,1,4,2,2,1,2,1,6,2,1,2,4,4,4,2,4,1,4,4,3,2,2,2,2,2,2,2,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6011,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,42
1,116,117,2,4,4,3,5,1,4,2,2,3,2,2,3,1,2,3,1,2,0,3,3,2,1,3,0,1,1,2,2,2,4,3,2,2,3,1,6,2,1,4,2,2,2,2,3,3,3,2,3,2,2,1,3,3,2,3,3,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6011,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,86
1,116,118,2,4,2,2,5,1,5,3,2,3,2,1,3,1,0,3,1,2,1,3,5,2,1,1,1,1,1,3,2,3,4,3,2,4,2,1,6,2,1,4,2,4,2,3,3,3,1,1,1,3,2,1,2,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6011,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,91
1,116,119,4,4,2,3,5,1,7,1,1,2,1,1,2,1,2,2,2,1,2,1,5,2,1,2,1,1,1,2,2,3,4,2,3,6,1,1,6,2,1,2,3,1,1,2,3,3,3,3,4,2,3,1,2,4,4,1,3,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6011,9,9,9,9,4,3,0,9,2,2,2,2,2,2,2,2,2,1,2,2,22,73
1,116,120,3,4,2,3,5,1,3,2,3,3,2,2,2,1,2,2,1,1,3,5,0,0,1,2,1,0,1,3,2,2,4,4,4,6,2,1,6,1,4,5,3,3,3,2,4,5,2,4,3,3,3,1,2,2,4,2,3,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6012,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,22
1,116,121,3,4,1,3,5,3,2,4,1,2,1,1,1,1,1,2,1,1,2,3,5,1,1,1,1,1,1,2,2,3,4,4,2,4,2,2,3,2,1,1,3,4,2,1,4,5,2,2,2,3,3,2,3,2,4,1,2,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6012,1,3,3,3,3,9,3,1,2,2,2,2,2,2,2,2,2,1,2,2,22,80
1,116,122,4,4,1,3,5,1,8,2,2,2,2,1,2,1,2,2,1,1,2,3,5,1,1,1,1,1,1,1,2,3,3,2,1,4,2,1,6,2,2,4,2,3,2,2,3,5,2,2,1,4,3,1,2,2,4,4,2,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6012,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,74
1,116,123,2,4,3,3,5,1,2,4,4,3,3,2,3,1,3,2,1,1,5,3,3,2,1,1,1,1,1,2,2,3,4,4,2,4,2,1,6,2,0,1,2,2,5,3,2,4,2,4,2,4,2,1,3,3,4,1,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6012,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,75
1,116,124,3,4,1,3,5,3,2,4,3,3,2,1,3,1,4,2,1,2,1,1,5,2,1,1,3,1,3,2,2,3,4,3,2,5,1,1,5,2,2,6,3,3,3,3,3,6,2,4,2,3,3,1,2,2,2,1,4,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6012,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,81
1,116,125,3,4,1,4,5,1,3,4,2,3,2,2,3,1,3,2,1,2,1,3,5,1,1,1,1,5,1,1,2,3,4,2,1,4,1,1,6,1,1,4,2,2,2,2,4,3,1,3,1,3,1,1,5,2,0,1,0,1,4,9,9,9,0,9,9,0,0,9,9,9,,211,6012,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,41
1,116,126,4,4,1,4,5,1,3,2,2,3,2,1,0,2,0,3,2,1,2,3,5,2,1,1,1,1,1,3,2,3,4,2,1,4,2,1,6,2,3,2,3,3,2,1,4,5,3,4,4,3,2,3,1,2,4,1,3,1,4,9,9,9,9,9,9,0,0,9,9,9,,211,6012,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,41
1,116,127,4,4,1,4,5,3,9,2,2,3,2,2,1,1,2,3,1,1,2,1,5,2,1,1,1,1,1,2,2,2,4,3,1,4,2,1,6,2,1,4,5,3,3,2,2,6,2,4,2,4,3,1,2,2,4,2,4,1,2,1,4,2,1,2,5,2,2,4,2,3,,211,6012,7,3,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,2
1,116,128,2,4,1,4,5,3,3,4,2,2,1,1,3,1,2,2,1,1,6,4,5,1,1,1,1,1,1,3,2,2,4,3,1,4,2,1,5,2,1,2,2,2,2,1,3,4,2,4,2,3,3,1,1,3,4,1,3,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6012,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,81
