CARD.,DECK.,BALLOT.,Q.1.,Q.2.,V.3.,Q.3A.,Q.3A..1,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19A.,Q.19B.,Q.21.,Q.22.,V.23.,V.24.
1,136,941,3,1,1,46,140,1,2,2,3,3,1,1,3,1,7,1,2,2,2,1,4,5,2,1,5,64
1,136,942,3,1,1,46,140,1,1,3,2,3,3,3,2,2,2,3,2,2,1,1,4,4,1,1,5,30
1,136,943,2,1,1,98,40,1,1,1,3,2,1,3,1,1,7,1,2,3,1,1,3,3,4,4,4,210
1,136,944,3,1,1,5,40,1,1,1,3,4,3,3,1,3,1,3,1,2,1,1,5,5,1,1,1,28
1,136,945,3,1,1,14,40,1,1,2,2,3,1,2,1,1,6,1,1,3,1,1,4,5,4,4,6,162
1,136,946,2,1,1,10,40,1,2,1,3,3,1,1,1,1,7,1,2,3,1,1,3,5,3,1,7,4
1,136,947,3,1,1,7,40,1,1,2,3,4,2,2,1,2,2,1,2,4,1,1,5,2,1,1,2,236
1,136,948,3,1,1,7,40,1,1,2,2,3,3,3,1,1,4,1,2,4,2,2,3,5,1,1,2,219
1,136,949,3,1,1,12,40,1,1,2,2,3,1,3,3,2,1,3,2,2,1,1,5,6,2,2,5,59
1,136,950,3,1,1,15,100,1,1,1,3,3,1,1,1,1,4,1,2,1,1,1,3,5,1,1,1,118
1,136,951,2,1,1,25,100,1,2,2,3,2,1,3,1,2,3,1,2,1,1,1,4,5,1,1,7,44
1,136,952,2,1,1,25,100,2,2,2,3,3,1,1,1,2,3,1,2,2,1,1,1,5,2,5,7,45
1,136,953,4,1,1,25,100,1,2,2,3,3,1,1,1,1,7,1,2,3,4,2,4,5,1,1,6,197
1,136,954,3,1,1,25,100,1,1,2,2,4,1,3,2,2,6,3,1,2,1,1,5,5,1,1,5,98
1,136,955,2,1,1,25,100,1,2,1,3,3,2,3,1,2,1,1,2,3,1,1,4,4,1,1,4,128
1,136,956,3,1,1,25,100,1,1,1,2,1,1,3,1,2,2,3,2,3,1,1,2,5,1,1,6,199
1,136,957,3,1,1,35,100,1,2,2,3,4,1,1,1,2,6,1,1,3,1,1,4,5,4,4,6,186
1,136,958,3,1,1,35,100,1,1,2,2,3,1,2,2,1,9,3,1,2,1,1,4,5,5,1,5,36
1,136,959,3,1,1,35,100,1,2,2,2,4,1,3,1,1,7,1,2,3,1,1,3,5,1,1,6,194
1,136,960,3,1,1,35,100,1,2,2,3,5,1,1,1,2,5,3,2,2,1,1,5,5,1,3,6,198
1,136,961,3,1,1,28,100,2,1,1,4,5,4,0,1,1,7,1,2,3,1,1,5,5,4,1,6,120
1,136,962,3,1,1,38,100,1,1,1,2,2,3,3,1,2,3,3,2,3,1,1,3,4,4,4,6,185
1,136,963,4,1,1,4,800,0,2,1,3,2,3,3,4,2,6,3,2,3,1,1,2,5,4,4,9,194
1,136,964,4,1,1,1,600,1,1,1,3,4,1,3,2,1,2,1,2,3,1,1,3,5,3,4,9,122
1,136,965,4,1,1,10,500,1,2,1,1,5,1,1,1,2,7,3,3,2,2,4,6,6,1,1,9,11
1,136,966,4,1,1,5,500,2,2,3,4,5,1,3,4,2,5,3,1,2,2,1,3,5,1,1,9,141
1,136,967,3,1,1,21,300,1,2,2,2,3,2,3,1,2,1,3,1,2,1,1,4,5,4,4,1,227
1,136,968,4,1,1,98,300,2,1,2,3,2,1,1,4,2,4,3,1,3,3,1,2,5,2,2,9,68
1,136,969,3,1,1,60,200,1,1,2,2,2,1,1,2,1,0,3,2,3,1,3,5,5,1,1,5,79
1,136,970,3,1,1,60,200,1,2,2,3,3,1,1,3,2,7,1,2,2,1,1,5,4,4,4,5,57
1,136,971,2,1,1,60,200,1,2,3,3,3,1,1,2,1,7,1,2,4,4,2,4,5,4,4,4,307
1,136,972,2,1,1,50,200,1,1,2,2,4,1,1,2,1,7,1,2,3,1,1,2,4,1,1,7,24
1,136,973,2,1,1,50,200,1,1,1,3,4,2,3,2,2,3,1,2,3,1,1,4,5,2,2,7,50
1,136,974,3,1,1,61,200,1,2,2,3,4,1,1,2,1,6,1,1,2,1,1,3,6,1,4,5,5
1,136,975,3,3,2,0,0,1,1,4,3,2,1,1,1,1,9,3,1,3,1,1,4,3,1,1,6,27
1,136,976,2,2,2,0,0,2,1,3,2,3,1,1,2,2,0,3,2,2,1,1,5,5,1,1,7,127
1,136,977,4,3,2,0,0,3,2,2,3,4,1,2,3,1,5,3,1,2,3,2,0,5,1,1,10,57
1,136,978,1,2,2,0,0,2,2,1,3,4,4,0,2,1,5,3,2,4,2,4,4,5,5,1,8,137
1,136,979,2,2,2,0,0,2,2,2,2,3,1,3,2,2,7,3,1,3,1,1,4,5,1,2,7,137
1,136,980,4,3,2,0,0,1,2,2,4,3,4,0,4,2,5,3,1,2,1,1,5,5,1,1,10,237
1,136,981,2,2,2,0,0,1,2,2,3,3,1,3,2,1,4,3,1,3,1,1,2,5,2,2,7,237
1,136,982,4,3,2,0,0,2,2,3,4,4,1,1,4,2,8,3,1,4,2,4,1,5,4,4,9,37
1,136,983,3,2,2,0,0,1,2,2,2,3,1,1,1,1,7,3,1,2,1,1,6,5,1,1,6,37
1,136,984,3,1,1,18,45,1,1,2,3,2,1,0,2,2,5,3,2,2,1,1,4,4,4,5,5,122
1,136,985,3,1,1,8,45,2,1,2,4,5,1,1,1,1,4,1,2,3,1,1,4,4,2,2,3,58
1,136,986,2,1,1,17,45,1,1,3,2,1,2,2,2,1,2,1,2,2,2,1,5,5,1,1,4,129
1,136,987,3,1,1,23,145,1,1,1,3,4,1,1,2,1,3,1,2,3,1,1,5,5,4,4,3,83
1,136,988,3,1,1,15,45,1,2,2,2,3,2,2,1,2,3,1,2,3,1,1,5,4,1,2,6,174
1,136,989,3,1,1,14,45,2,3,2,3,4,1,1,1,1,6,1,2,3,1,2,3,4,1,1,5,92
1,136,990,3,1,1,7,45,1,1,4,3,2,1,3,1,2,1,3,1,2,1,1,6,5,4,1,3,28
1,136,991,3,1,1,16,45,1,1,2,2,3,1,1,1,1,7,1,2,3,1,1,1,5,4,4,6,163
1,136,992,3,1,1,13,45,1,1,2,3,3,1,2,3,2,1,3,2,2,1,1,5,2,1,1,5,48
1,136,993,4,3,2,0,0,1,1,1,3,4,3,3,2,2,1,3,2,1,1,3,1,5,1,1,4,418
1,136,994,2,2,2,0,0,1,1,1,4,5,3,3,4,1,7,3,2,3,1,1,5,5,2,2,4,518
1,136,995,4,3,2,0,0,1,4,3,2,3,1,3,4,2,9,3,1,2,1,1,3,3,1,1,10,118
1,136,996,4,3,2,0,0,1,1,3,2,3,1,1,3,1,7,3,2,2,1,1,5,5,2,2,2,118
1,136,997,4,2,2,0,0,1,1,4,2,3,2,3,3,2,11,3,1,3,1,1,4,4,2,2,2,18
1,136,998,4,3,2,0,0,3,3,1,3,4,1,2,2,2,6,3,3,3,3,2,2,5,1,1,5,128
1,136,999,3,2,2,0,0,1,2,1,3,3,1,1,2,1,4,3,1,3,1,1,4,4,1,1,3,128
1,136,1000,2,2,2,0,0,1,1,2,4,3,1,1,2,2,2,3,2,3,1,2,3,4,4,1,4,428
1,136,1001,2,3,2,0,0,1,1,2,1,2,3,3,1,2,3,3,1,1,5,1,2,3,2,2,4,528
1,136,1002,4,3,2,0,0,2,2,1,1,2,1,3,1,2,4,3,1,3,5,1,6,6,2,1,10,128
1,136,1003,4,3,2,0,0,1,1,3,3,3,1,1,2,1,8,3,1,4,4,0,5,4,1,1,2,128
1,136,1004,3,3,2,0,0,1,1,3,4,5,1,1,3,1,7,3,1,2,2,1,6,5,2,1,2,28
1,136,1005,3,2,2,0,0,1,1,2,3,4,2,3,4,2,8,3,2,3,1,1,5,5,1,1,1,128
1,136,1006,4,3,2,0,0,2,1,1,1,3,1,3,1,2,0,0,0,0,0,0,0,0,5,5,10,28
1,136,1007,1,2,2,0,0,1,1,1,2,3,1,1,2,2,3,3,2,3,2,1,3,5,3,2,3,138
1,136,1008,3,2,2,0,0,1,1,2,2,3,1,2,3,2,7,3,1,3,1,1,3,5,4,4,5,138
1,136,1009,1,2,2,0,0,2,2,4,3,2,1,3,3,2,7,3,2,3,1,2,4,4,2,2,4,438
1,136,1010,4,3,2,0,0,3,3,2,2,1,1,3,4,2,7,3,1,1,1,0,3,6,1,1,10,138
1,136,1011,3,3,2,0,0,2,2,3,3,4,1,1,4,2,3,3,2,2,1,1,2,5,2,2,1,138
1,136,1012,3,3,2,0,0,1,1,1,2,2,1,3,3,2,7,3,1,3,1,1,4,5,1,1,2,38
1,136,1013,4,3,2,0,0,3,4,4,3,3,1,3,2,1,3,3,1,3,1,1,1,5,1,1,10,38
1,136,1014,2,2,2,0,0,1,1,1,3,4,3,3,2,2,2,3,2,3,1,1,3,5,1,1,7,128
1,136,1015,1,2,2,0,0,2,2,1,2,2,1,2,2,1,5,3,1,1,1,1,2,5,1,1,8,128
1,136,1016,4,3,2,0,0,1,1,1,3,3,1,1,4,2,8,3,1,4,3,4,1,5,1,2,10,228
1,136,1017,1,3,2,0,0,1,1,1,3,4,3,3,3,2,4,3,2,1,1,1,3,5,2,2,5,229
1,136,1018,4,3,2,0,0,2,2,4,3,2,1,3,1,2,1,3,1,1,2,2,2,5,1,1,6,229
1,136,1019,2,2,2,0,0,1,1,3,2,3,1,3,2,1,4,3,1,3,1,1,3,3,2,2,7,229
1,136,1020,4,3,2,0,0,1,1,1,1,2,1,1,3,2,5,3,1,3,1,1,6,6,2,2,9,29
1,136,1021,3,2,2,0,0,1,3,3,3,3,3,3,1,2,6,3,1,4,3,1,3,4,1,1,6,29
1,136,1022,4,3,2,0,0,1,1,3,2,4,3,3,3,2,4,3,2,2,1,2,3,5,4,4,9,139
1,136,1023,2,3,2,0,0,1,0,4,2,3,1,3,2,2,2,3,1,3,2,2,1,5,2,2,7,139
1,136,1024,1,2,2,0,0,1,2,4,2,2,1,3,2,2,10,3,1,0,1,1,6,4,2,1,8,139
1,136,1025,4,3,2,0,0,0,3,3,2,3,0,3,3,2,1,3,2,4,5,4,4,3,1,1,10,239
1,136,1026,2,2,2,0,0,2,2,1,4,4,1,1,2,2,4,3,1,1,3,3,2,2,3,1,7,239
1,136,1027,3,2,2,0,0,1,1,1,4,4,2,2,4,1,9,3,2,3,1,1,4,5,5,5,1,149
1,136,1028,4,3,2,0,0,1,1,1,2,2,1,3,4,2,6,3,1,2,3,3,3,3,1,1,10,149
1,136,1029,4,3,2,0,0,2,2,2,3,2,1,3,2,2,5,3,1,3,1,1,2,4,2,1,10,49
1,136,1030,3,2,2,0,0,2,1,4,3,5,3,3,3,2,7,3,1,3,1,1,4,4,2,4,2,49
1,136,1031,4,3,2,0,0,1,2,3,3,5,1,1,4,2,7,1,1,2,3,2,1,5,1,1,9,159
1,136,1032,1,3,2,0,0,2,2,1,2,2,1,3,2,1,4,3,3,3,1,1,2,4,2,2,7,159
1,136,1033,2,3,2,0,0,1,1,1,2,2,3,3,1,2,1,3,1,1,1,1,3,4,2,4,8,159
1,136,1034,4,3,2,0,0,1,1,1,3,3,1,1,2,2,2,3,2,3,3,2,1,4,4,4,10,259
1,136,1035,4,3,2,0,0,3,1,3,3,3,1,0,4,2,4,3,2,2,1,1,4,5,4,4,9,59
1,136,1036,3,3,2,0,0,2,2,2,3,4,1,1,4,1,7,3,2,3,4,2,5,5,3,3,5,159
1,136,1037,3,2,2,0,0,1,1,3,3,4,1,1,2,1,8,3,1,2,1,1,4,4,1,1,3,159
1,136,1038,4,3,2,0,0,2,2,1,3,4,1,1,3,2,5,3,2,3,2,4,6,5,2,2,4,459
1,136,1039,4,3,2,0,0,1,1,1,3,3,1,3,2,1,0,3,1,2,3,1,3,3,2,2,7,59
1,136,1040,4,3,2,0,0,1,1,0,2,2,3,3,2,2,7,3,1,4,1,4,6,6,1,1,10,159
1,136,1041,1,3,2,0,0,1,2,3,2,4,3,3,3,2,5,3,0,2,2,2,6,3,1,3,2,59
1,136,1042,4,2,2,0,0,1,1,1,3,3,1,1,4,2,7,3,2,2,1,1,5,5,1,1,1,159
1,136,1043,4,3,2,0,0,1,1,1,2,3,3,3,1,2,2,3,1,2,1,1,6,5,3,3,10,59
1,136,1044,2,2,2,0,0,1,1,1,2,2,1,3,1,1,0,3,1,3,1,1,3,3,2,5,8,149
1,136,1045,4,3,2,0,0,1,1,2,3,0,3,3,4,2,7,3,1,1,1,1,3,5,1,1,10,249
1,136,1046,4,3,2,0,0,2,1,2,3,3,3,3,3,2,7,3,1,2,3,4,6,5,4,4,9,49
1,136,1047,2,2,2,0,0,1,2,2,3,3,1,2,2,2,7,3,1,1,1,1,2,5,1,1,7,149
1,136,1048,3,2,2,0,0,1,1,1,2,1,1,3,2,2,5,3,2,2,1,1,4,4,3,1,3,149
1,136,1049,3,3,2,0,0,1,1,2,3,1,1,1,3,2,6,3,1,3,4,1,2,4,2,2,5,149
1,136,1050,1,3,2,0,0,1,1,2,5,5,1,1,3,2,7,3,2,3,1,1,2,5,1,1,4,449
1,136,1051,4,3,2,0,0,1,1,1,3,4,1,1,3,3,7,1,1,3,1,1,3,5,2,2,9,189
1,136,1052,2,2,2,0,0,1,1,1,5,5,3,3,1,2,7,3,2,4,1,1,1,5,1,1,8,189
1,136,1053,4,3,2,0,0,1,1,4,2,1,3,3,2,2,3,3,1,4,5,1,2,6,1,1,6,89
1,136,1054,4,3,2,0,0,1,1,1,4,5,3,3,2,2,7,3,1,3,1,1,6,6,1,1,7,189
1,136,1055,4,3,2,0,0,1,1,1,2,2,3,3,2,2,1,3,2,3,1,1,1,5,2,2,3,189
1,136,1056,1,3,2,0,0,1,1,2,3,4,1,1,3,1,7,3,1,2,1,1,3,5,1,1,5,189
1,136,1057,2,2,2,0,0,1,1,3,2,3,1,1,2,1,5,3,1,3,1,1,4,5,1,1,4,489
1,136,1058,4,3,2,0,0,1,1,1,2,3,1,1,1,2,1,3,1,3,1,1,4,5,1,1,7,89
1,136,1059,3,1,1,35,125,1,2,2,2,3,1,1,1,3,8,3,1,3,2,1,2,4,1,1,6,146
1,136,1060,3,1,1,35,125,2,2,1,2,3,1,2,4,2,8,3,3,3,2,1,4,4,1,1,5,78
1,136,1061,3,1,1,19,125,1,1,4,0,0,4,0,1,2,2,3,1,3,1,0,4,4,1,1,2,238
1,136,1062,3,1,1,18,125,2,2,0,5,0,4,0,1,2,4,1,3,4,1,1,0,0,5,1,2,205
1,136,1063,3,1,1,18,125,1,1,3,2,4,1,1,1,2,2,1,2,4,3,2,4,5,3,3,2,243
1,136,1064,3,1,1,18,125,1,1,4,3,0,1,1,1,2,2,3,1,2,1,1,4,4,4,4,2,240
1,136,1065,3,1,1,18,125,2,1,3,3,3,1,3,1,2,4,1,2,4,2,1,5,4,1,1,2,200
1,136,1066,3,1,1,18,125,1,1,1,0,0,1,2,1,2,6,3,1,2,2,1,4,5,5,1,2,242
1,136,1067,3,1,1,18,125,2,1,1,4,5,1,3,1,2,3,1,2,3,1,1,5,5,1,1,1,182
1,136,1068,4,3,2,0,0,2,2,3,3,2,1,3,2,2,2,3,1,3,5,2,1,5,4,4,4,429
1,136,1069,4,3,2,0,0,2,2,3,2,3,1,1,3,1,7,3,1,4,1,1,6,5,4,4,10,129
1,136,1070,3,3,2,0,0,1,1,1,3,3,1,1,3,1,2,3,1,3,1,1,6,5,1,1,1,129
1,136,1071,4,3,2,0,0,1,1,1,2,2,1,3,1,1,7,3,1,3,1,1,1,4,2,2,10,29
1,136,1072,3,1,1,50,185,1,1,2,2,4,1,0,2,2,3,1,2,2,4,1,4,5,2,5,5,44
1,136,1073,3,1,1,27,85,2,2,1,3,2,1,3,4,2,5,3,2,3,1,1,4,1,1,1,6,141
1,136,1074,3,1,1,37,85,1,2,2,2,2,1,3,1,2,4,3,2,2,1,1,3,1,1,1,6,121
1,136,1075,2,1,1,21,85,1,1,1,3,3,1,1,1,1,2,1,2,2,1,1,4,5,1,1,4,105
1,136,1076,3,1,1,12,85,1,1,1,2,3,1,1,1,2,5,3,2,3,1,1,3,5,2,2,1,14
1,136,1077,3,1,1,12,85,1,1,2,3,3,1,1,1,2,3,3,2,3,1,1,3,5,1,1,1,101
1,136,1078,3,1,1,12,85,1,1,1,3,2,2,2,1,1,5,3,1,2,3,1,6,6,2,2,1,99
1,136,1079,3,1,1,13,85,1,1,2,2,3,1,2,1,2,9,3,2,3,1,1,4,4,4,4,1,13
1,136,1080,3,1,1,13,85,1,1,2,2,3,1,2,1,2,1,3,1,3,1,1,3,5,1,1,1,33
1,136,1081,3,1,1,13,85,1,1,3,3,2,1,3,1,2,0,3,1,3,1,1,3,5,1,1,1,32
1,136,1082,3,1,1,13,85,1,1,2,2,2,1,3,1,2,8,3,1,2,2,1,6,4,1,1,1,12
1,136,1083,2,1,1,23,85,1,1,1,3,4,1,1,1,2,5,1,2,2,1,1,3,5,1,1,8,101
1,136,1084,2,1,1,55,195,1,1,3,3,3,2,3,2,1,4,1,2,2,1,1,6,6,4,3,7,33
1,136,1085,3,1,1,30,195,1,2,2,3,4,1,1,2,1,3,1,2,3,2,1,4,6,1,1,3,85
1,136,1086,3,1,1,90,195,1,2,2,3,3,2,3,3,2,7,1,2,3,2,1,5,5,1,1,5,87
1,136,1087,3,1,1,14,95,1,1,2,2,4,1,3,1,2,7,1,1,2,1,1,4,5,1,1,3,13
1,136,1088,4,3,2,0,0,1,2,3,2,4,4,3,2,2,11,3,1,1,5,3,6,6,2,2,10,189
1,136,1089,1,3,2,0,0,1,1,1,4,5,1,1,4,2,7,3,1,2,1,1,1,5,3,3,1,189
1,136,1090,3,3,2,0,0,1,1,4,3,4,1,3,2,2,9,3,1,2,1,1,5,0,1,1,2,89
1,136,1091,1,2,2,0,0,2,1,2,3,3,1,3,2,1,7,3,0,3,1,1,3,4,2,2,7,199
1,136,1092,2,3,2,0,0,1,1,1,2,3,1,2,1,2,10,3,1,2,1,1,1,5,1,1,8,199
1,136,1093,4,3,2,0,0,1,1,2,2,4,1,1,2,2,5,3,1,2,1,1,4,4,1,1,3,99
1,136,1094,4,3,2,0,0,2,2,2,3,4,1,1,2,2,6,3,1,3,3,2,3,4,1,1,5,199
1,136,1095,4,3,2,0,0,1,1,3,3,4,1,2,2,3,7,3,2,4,0,2,3,5,2,2,4,499
1,136,1096,4,3,2,0,0,2,2,2,2,2,1,1,4,2,5,3,1,3,1,1,1,5,1,1,9,99
1,136,1097,1,3,2,0,0,1,1,1,1,2,1,1,2,2,1,3,2,1,1,1,3,3,1,1,7,99
1,136,1098,3,3,2,0,0,1,1,3,4,3,1,2,4,2,8,3,2,3,1,1,4,5,1,1,1,199
1,136,1099,3,2,2,0,0,1,1,1,3,2,1,3,3,2,7,3,2,2,1,1,4,4,1,1,2,99
1,136,1100,4,2,2,0,0,2,1,1,3,3,1,3,4,2,8,3,1,3,1,1,3,5,4,4,9,169
1,136,1101,2,2,2,0,0,1,1,1,2,2,3,3,1,2,1,3,2,3,1,1,2,4,1,1,8,169
1,136,1102,4,3,2,0,0,1,1,4,2,3,4,0,4,2,7,3,1,3,1,2,0,4,2,2,10,269
1,136,1103,4,0,2,0,0,2,2,2,3,3,2,2,3,3,10,3,1,0,1,1,4,4,1,2,6,69
1,136,1104,2,3,2,0,0,1,1,1,3,4,1,1,1,1,7,3,2,3,2,1,6,5,1,1,7,169
1,136,1105,3,2,2,0,0,1,2,1,2,3,1,1,3,2,5,3,2,3,1,1,2,5,2,1,5,169
1,136,1106,1,3,2,0,0,1,1,4,2,2,1,3,3,2,7,3,1,2,1,1,6,6,4,4,4,469
1,136,1107,1,3,2,0,0,2,3,2,2,2,1,1,2,2,6,3,2,2,3,4,3,3,1,1,7,69
1,136,1108,0,2,2,0,0,2,1,2,3,1,1,3,2,2,1,3,1,2,5,3,1,5,1,1,3,169
1,136,1109,4,3,2,0,0,1,1,1,3,2,1,1,4,2,7,3,1,2,1,1,3,3,1,1,10,169
1,136,1110,3,2,2,0,0,1,1,1,2,2,1,1,4,2,7,3,1,2,5,1,3,2,4,4,1,169
1,136,1111,3,2,2,0,0,1,1,2,2,3,1,1,1,2,1,3,1,3,1,1,4,5,4,1,2,69
1,136,1112,4,3,2,0,0,2,2,1,3,3,3,3,1,2,4,3,1,3,4,2,1,4,1,2,7,179
1,136,1113,2,3,2,0,0,1,1,1,2,2,1,2,1,1,2,3,1,2,1,1,3,3,1,1,8,179
1,136,1114,4,1,2,0,0,1,3,4,3,4,1,2,1,1,3,2,2,3,2,1,6,5,1,2,9,79
1,136,1115,3,3,2,0,0,2,3,3,2,1,1,3,1,2,4,3,1,3,1,1,3,4,1,1,6,79
1,136,1116,3,3,2,0,0,1,1,2,3,3,1,1,2,2,3,3,2,3,5,4,4,2,1,1,3,179
1,136,1117,4,2,2,0,0,2,1,1,3,3,1,1,3,2,8,3,1,2,3,2,2,5,2,2,5,179
1,136,1118,1,2,2,0,0,1,1,2,3,3,3,3,3,1,4,3,2,1,4,2,6,5,4,4,4,479
1,136,1119,4,3,2,0,0,2,2,4,2,2,3,3,1,2,1,3,1,2,1,4,4,4,1,2,7,79
1,136,1120,4,3,2,0,0,2,2,3,3,3,1,1,2,2,11,3,2,0,1,2,6,6,2,2,10,179
1,136,1121,3,3,2,0,0,1,1,3,1,2,1,1,3,2,9,3,1,4,2,1,3,5,2,2,2,79
1,136,1122,3,2,2,0,0,1,3,3,2,3,1,3,4,2,7,3,1,4,1,1,3,6,4,4,1,179
1,136,1123,4,3,2,0,0,2,1,1,2,3,1,1,1,1,2,3,1,3,1,1,0,0,4,1,10,19
1,136,1124,4,3,2,0,0,2,3,3,3,3,1,1,1,2,1,3,1,2,1,1,2,5,1,1,1,139
1,136,1125,4,3,2,0,0,2,3,3,2,2,1,1,1,1,7,3,1,4,5,1,6,3,1,1,10,39
1,136,1126,2,2,2,0,0,1,1,1,2,3,3,3,2,1,7,3,1,3,1,1,4,5,2,2,7,129
1,136,1127,4,3,2,0,0,2,3,3,2,3,2,2,2,2,4,3,2,3,4,4,1,5,1,2,8,129
1,136,1128,4,3,2,0,0,1,1,2,3,5,1,3,4,2,9,3,1,3,5,1,5,5,1,2,10,229
1,136,1129,3,3,2,0,0,1,3,2,3,4,1,3,3,2,4,3,1,2,1,1,4,5,2,2,5,227
1,136,1130,1,3,2,0,0,2,2,3,2,3,1,1,2,2,2,3,1,4,2,2,2,3,4,4,6,227
1,136,1131,4,1,1,2,998,1,2,1,3,3,1,2,2,2,1,1,2,3,1,1,3,5,1,4,9,54
1,136,1132,2,3,1,98,998,1,2,4,2,2,1,1,2,1,7,1,1,2,1,1,3,3,3,4,4,123
1,136,1133,2,1,1,98,998,1,1,2,2,3,1,3,1,1,4,1,2,3,1,1,4,5,1,1,7,23
1,136,1134,2,1,1,98,998,1,1,2,4,5,2,2,1,1,7,1,2,3,1,1,4,5,5,5,8,144
1,136,1135,2,1,1,98,998,1,1,1,3,4,1,1,1,1,6,1,2,2,1,1,3,3,1,1,4,216
1,136,1136,2,1,1,98,998,1,1,2,3,3,1,1,1,1,5,1,2,4,1,1,3,3,2,2,4,126
1,136,1137,3,1,1,98,998,1,1,1,5,0,4,3,1,2,2,1,3,2,1,1,4,4,1,1,1,65
1,136,1138,2,1,1,98,998,1,1,2,3,3,3,3,1,2,6,1,2,3,1,1,4,4,4,1,7,46
1,136,1139,2,1,1,98,998,1,1,1,3,4,3,3,1,1,2,1,2,3,1,1,2,4,1,1,7,53
1,136,1140,2,1,1,98,998,1,1,1,3,3,1,3,1,1,2,1,2,3,1,1,6,6,1,1,4,101
1,136,1141,2,1,1,98,998,1,1,1,0,3,2,3,1,1,4,1,2,1,1,1,1,5,2,1,7,11
1,136,1142,2,1,1,98,998,1,2,2,3,4,2,3,1,1,7,1,2,2,1,1,4,5,1,4,7,42
1,136,1143,2,1,1,98,998,2,1,1,3,3,2,3,1,1,7,2,2,2,5,1,6,1,1,1,4,102
1,136,1144,2,1,1,98,998,1,1,1,3,5,1,1,1,1,5,1,2,1,1,1,3,3,1,1,7,22
1,136,1145,2,1,1,98,998,1,1,1,3,3,1,3,1,1,2,1,2,3,1,1,3,3,1,1,4,109
1,136,1146,2,1,1,98,998,1,1,4,3,5,1,1,1,1,7,1,2,1,1,1,6,6,1,1,4,107
1,136,1147,2,1,1,98,998,1,1,1,4,3,1,2,1,2,7,1,2,3,1,1,4,4,4,4,7,17
1,136,1148,2,1,1,98,998,1,1,1,3,4,1,1,1,1,5,1,2,3,1,1,4,5,2,1,7,38
1,136,1149,3,1,2,0,998,2,2,2,3,5,3,3,2,2,1,3,1,3,1,3,4,4,2,2,1,154
1,136,1150,3,1,1,24,998,1,2,1,3,4,1,1,2,1,7,3,2,3,1,1,5,4,1,1,1,219
1,136,1151,4,1,1,4,998,1,1,3,3,3,1,0,4,2,5,3,1,2,0,1,6,4,2,2,9,137
1,136,1152,3,1,1,54,998,2,3,2,3,4,1,3,2,2,4,1,2,2,1,1,4,5,5,5,5,10
1,136,1153,3,1,1,36,998,1,1,2,3,4,1,1,2,2,8,3,1,2,1,1,4,5,1,1,5,71
1,136,1154,3,1,1,46,998,1,3,2,3,2,1,0,2,2,1,3,2,2,5,1,4,0,1,1,5,80
1,136,1155,3,1,1,6,998,1,1,4,3,3,4,0,1,1,8,3,1,4,1,0,6,6,5,5,2,203
1,136,1156,3,1,1,15,998,2,1,1,4,3,1,1,1,2,0,3,1,2,2,1,3,5,1,4,3,6
1,136,1157,3,1,1,25,998,1,0,3,3,3,1,3,1,2,2,3,2,2,1,1,2,5,1,1,6,170
1,136,1158,3,1,1,25,998,1,1,3,3,4,1,1,1,2,7,3,1,3,1,1,6,5,1,1,1,59
1,136,1159,3,1,1,35,998,1,1,1,3,1,1,2,1,1,9,3,2,3,1,1,6,4,1,1,6,189
1,136,1160,3,1,1,17,998,1,1,1,3,3,1,0,1,1,7,1,2,3,1,1,4,5,1,1,3,39
1,136,1161,3,1,2,0,998,1,1,1,2,2,3,3,1,2,1,3,1,2,1,1,0,6,1,1,3,92
1,136,1162,3,1,1,0,998,2,1,1,2,2,3,3,1,1,3,3,1,2,3,1,4,5,4,4,2,228
1,136,1163,3,1,1,12,998,1,1,1,2,2,1,3,1,2,6,2,2,3,1,1,3,4,2,2,2,132
1,136,1164,3,2,2,0,0,1,1,1,2,3,2,3,0,2,3,3,2,1,1,1,2,4,1,2,3,106
1,136,1165,4,3,2,0,0,1,1,4,3,2,1,3,4,1,5,3,1,2,1,1,1,3,1,1,10,106
1,136,1166,3,3,2,0,0,1,1,2,3,4,3,3,3,1,7,3,1,2,1,1,4,5,1,1,2,106
1,136,1167,1,3,2,0,0,2,2,1,3,3,1,3,2,1,3,3,1,3,5,1,2,5,4,4,2,6
1,136,1168,1,3,2,0,0,1,1,2,3,4,2,3,4,2,7,3,2,3,4,1,5,5,1,1,1,106
1,136,1169,4,3,2,0,0,2,4,3,3,2,3,3,2,1,3,3,1,2,1,1,4,2,1,1,10,6
1,136,1170,3,3,2,0,0,1,1,1,3,3,1,1,4,2,2,3,2,3,5,1,3,4,4,4,1,6
1,136,1171,4,3,2,0,0,2,2,2,2,3,2,2,3,2,5,3,1,2,1,2,3,4,1,1,10,258
1,136,1172,2,3,2,0,0,1,1,1,3,5,2,1,2,1,7,3,1,2,1,1,1,5,1,1,7,58
1,136,1173,4,2,2,0,0,1,1,1,2,3,1,2,2,2,9,3,1,3,2,3,3,1,5,5,3,158
1,136,1174,1,3,2,0,0,2,3,3,2,3,1,3,2,3,8,3,1,2,1,4,1,6,2,2,5,158
1,136,1175,2,3,2,0,0,1,1,1,5,5,3,3,2,1,8,3,1,1,1,1,1,5,0,0,4,458
