COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134
1,76,49,3,3,3,1,1,1,1,3,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,3,1,1,1,3,1,1,1,1,2,2,2,2,2,5,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,1,1,2,2,,207,6004,9,3,2,2,2,2,2,3,2,2,2,3,2,2,1,4,1,2,1,2,2,1,3,2,1,2,2,2,2,4,4,4,2,2,1,1,1,2,1,3,4,4,1,1,2,5,2,5,5,9,1,1,9,2,99,9,9
1,76,50,3,3,3,2,1,1,3,3,1,3,1,3,1,1,2,3,3,3,3,3,2,1,3,2,3,3,3,3,1,2,3,3,3,3,1,3,2,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,3,1,2,2,1,3,,207,6005,0,3,1,2,1,2,3,2,3,2,2,3,3,3,2,4,1,3,1,2,1,1,1,1,3,2,1,2,3,2,3,3,3,3,3,3,2,2,3,4,2,3,1,0,0,2,2,7,5,9,1,2,9,2,99,9,9
1,76,51,3,3,3,3,1,1,3,3,1,1,1,1,1,1,2,1,3,2,1,3,2,1,3,3,2,2,2,2,1,1,2,3,3,3,2,1,2,2,2,2,4,1,3,1,1,1,1,1,2,2,1,1,0,1,1,2,2,1,2,1,2,2,2,2,2,5,2,3,1,2,2,,207,6005,1,3,3,3,2,3,2,2,2,2,2,2,2,1,2,4,1,3,3,2,2,3,6,4,1,2,1,1,2,3,3,3,2,2,1,2,0,1,3,4,3,3,1,1,5,3,2,6,1,9,1,1,9,1,99,9,9
1,76,52,3,3,3,1,1,1,2,3,1,1,1,1,1,2,2,1,3,1,1,2,3,2,2,1,3,3,2,1,1,1,3,3,2,1,3,1,3,4,2,2,3,2,1,3,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,207,6005,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,1,1,1,3,2,1,2,1,1,2,4,1,1,2,2,1,1,0,0,2,1,3,1,1,0,0,0,0,9,0,9,8,0,9,7,99,9,9
1,76,53,3,3,3,3,1,1,3,3,1,3,1,3,1,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,3,3,3,3,2,1,2,1,2,2,5,2,3,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,2,2,3,1,3,,207,6005,3,3,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,3,1,2,2,1,3,2,1,2,2,2,3,3,3,3,3,2,2,2,1,1,1,2,2,2,1,5,2,1,1,6,3,9,2,2,9,1,99,9,9
1,76,54,3,1,3,3,1,1,3,3,1,3,1,3,1,1,1,1,3,1,3,3,2,1,3,1,3,3,3,3,1,3,3,3,3,3,1,2,1,2,2,2,4,2,3,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,5,2,2,2,1,3,,207,6005,4,3,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,2,1,1,3,2,3,2,3,2,1,2,1,3,1,1,3,2,1,1,2,1,1,3,1,1,5,2,1,7,5,9,1,0,9,2,99,9,9
1,76,55,3,3,1,3,1,1,3,3,1,1,2,3,1,1,3,3,3,1,1,3,1,1,1,1,3,3,3,3,1,3,3,3,3,3,3,3,1,1,2,2,5,2,3,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,5,3,3,3,3,1,,207,6005,5,3,3,2,2,3,3,2,2,2,2,3,2,2,2,3,1,2,1,1,1,1,2,2,3,2,1,1,3,3,4,3,1,3,3,2,1,1,2,4,3,2,2,3,2,2,1,6,5,9,3,2,9,1,99,9,9
1,76,56,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,3,3,3,3,1,3,1,3,1,3,3,2,3,3,2,2,2,5,2,3,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,1,2,1,,207,6005,6,3,2,2,2,2,1,2,2,2,2,3,2,3,1,3,1,3,1,2,1,1,3,1,2,3,2,1,3,3,4,3,1,3,2,3,3,2,4,4,3,3,2,4,2,4,2,5,4,9,1,1,9,1,99,9,9
1,76,57,3,3,3,1,1,1,3,3,1,3,1,1,1,1,3,1,3,3,3,3,0,1,3,1,1,3,3,1,3,1,3,3,3,3,2,1,3,4,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,3,1,1,2,2,1,,207,6005,7,3,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,3,1,2,1,1,2,1,1,2,2,2,2,1,4,1,3,3,2,3,3,2,1,4,3,4,1,1,5,3,2,5,3,9,1,2,9,2,99,9,9
1,76,58,3,1,1,3,1,1,0,1,1,3,1,1,1,1,3,3,1,3,1,1,1,3,1,1,3,1,3,3,1,3,3,1,1,1,2,3,1,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,1,3,1,3,,207,6005,8,3,1,1,1,1,2,1,1,1,1,1,1,2,1,4,3,3,3,1,1,1,2,2,1,2,0,1,4,3,2,2,2,1,1,1,3,1,2,1,3,1,1,1,1,1,1,2,1,9,1,1,9,2,99,9,9
1,76,59,3,3,1,1,1,1,3,3,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,1,3,3,1,1,2,3,3,3,2,1,2,2,2,2,4,2,3,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,5,1,2,1,1,3,,207,6005,9,3,3,1,1,2,1,2,2,2,2,2,2,3,2,3,1,2,1,1,1,1,4,3,1,3,1,1,2,3,3,1,2,2,1,1,1,2,1,2,3,3,2,5,2,2,2,5,4,9,2,2,9,2,99,9,9
1,76,60,3,1,3,2,1,1,3,0,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,3,1,2,3,3,1,2,3,2,2,4,2,1,3,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,3,2,2,2,0,3,,207,6006,0,3,3,3,2,2,3,3,2,2,2,2,1,2,1,2,3,3,3,2,1,2,9,2,2,2,1,2,3,2,3,2,1,2,3,3,1,2,2,2,3,1,2,4,1,1,1,3,4,9,1,2,9,1,99,9,9
1,76,61,3,3,3,1,1,1,3,3,1,3,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,3,3,1,1,1,3,3,3,1,2,1,3,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,4,2,1,2,2,3,,207,6006,1,3,3,2,3,2,3,3,3,3,2,2,1,1,1,2,3,3,2,2,1,1,3,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,3,1,1,1,5,4,2,4,1,9,1,1,9,1,99,9,9
1,76,62,3,3,1,3,1,1,3,3,1,3,1,1,1,1,1,3,3,3,3,3,1,3,1,1,3,3,3,1,1,1,3,1,3,3,2,3,2,2,2,2,4,2,3,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,3,2,2,2,2,2,,207,6006,2,3,2,2,2,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,0,9,7,99,9,9
1,76,63,3,1,3,3,1,1,3,3,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,2,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,2,2,1,,207,6006,3,3,3,3,2,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,0,9,7,99,9,9
1,76,64,3,3,3,1,1,1,1,3,1,3,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,2,1,3,1,3,3,1,3,2,1,3,1,2,1,5,1,3,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,3,1,1,1,3,2,,207,6006,4,3,3,1,3,1,3,3,2,1,1,1,2,3,2,4,2,3,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,0,9,7,99,9,9
1,76,65,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,3,3,1,1,1,3,3,1,3,3,1,2,2,2,2,5,2,3,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,5,2,2,1,3,1,,207,6006,5,3,3,3,2,2,3,2,3,2,3,3,2,2,1,2,2,2,3,2,1,1,4,1,1,2,1,1,1,3,2,2,2,1,1,2,2,2,1,2,3,4,1,0,0,0,0,9,0,9,8,0,9,7,99,9,9
1,76,66,3,3,3,3,1,1,3,3,1,3,1,3,3,3,1,3,3,1,3,3,2,1,3,1,3,3,1,1,1,3,3,3,3,3,2,3,3,2,2,2,4,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,3,1,3,2,3,2,,207,6006,6,3,3,1,2,2,2,3,2,2,3,2,2,2,1,3,3,3,1,1,1,1,3,2,3,4,1,1,3,3,3,3,1,2,2,2,3,2,4,3,3,4,1,5,0,5,2,7,5,9,1,2,9,2,99,9,9
1,76,67,3,3,3,3,1,1,3,3,1,3,1,1,1,3,1,1,3,1,1,1,1,1,3,2,3,3,3,1,3,3,3,3,3,3,3,3,2,2,2,2,5,2,3,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,4,1,2,1,2,3,,207,6006,7,3,3,2,1,2,2,2,3,3,2,2,2,2,1,4,1,3,3,1,1,1,6,2,1,2,2,1,1,3,2,1,2,2,2,3,2,1,4,1,2,2,1,2,1,2,2,4,3,9,1,1,9,2,99,9,9
1,76,68,3,3,3,1,1,1,1,3,1,2,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,3,1,3,3,3,2,1,3,3,1,2,3,2,2,2,2,3,2,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,1,2,2,4,2,2,2,2,2,,207,6006,8,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,3,3,1,1,1,1,3,2,1,3,2,1,2,3,1,1,1,2,3,2,3,2,4,3,1,3,1,3,5,4,2,6,2,9,3,2,9,1,99,9,9
1,76,69,3,3,3,3,1,1,1,3,1,1,1,1,1,1,3,2,3,1,2,2,3,1,1,1,3,3,3,2,1,1,3,3,3,3,2,3,1,2,2,2,5,2,3,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,5,1,2,1,3,3,,207,6006,9,3,3,1,1,3,3,2,1,1,1,2,1,1,1,4,1,3,1,2,1,1,3,2,2,2,2,2,3,2,4,1,1,3,2,2,1,1,1,1,1,1,1,1,5,2,1,5,2,9,1,2,9,2,99,9,9
1,76,70,3,3,3,3,1,1,3,3,1,1,1,1,1,1,3,3,3,3,1,3,3,1,1,1,3,3,3,1,1,3,3,3,3,3,3,3,3,4,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,3,2,3,2,,207,6007,0,3,3,2,2,3,3,3,3,2,2,3,2,2,2,1,3,3,1,2,2,1,2,1,1,3,2,1,2,4,3,2,1,2,1,2,2,2,3,3,3,4,1,1,3,2,2,7,4,9,1,2,9,1,99,9,9
1,76,71,3,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,1,3,4,2,2,3,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,3,1,1,2,2,2,,207,6007,1,3,1,3,0,2,3,3,2,1,2,3,2,3,2,4,2,2,1,2,2,1,3,2,1,2,1,1,2,4,2,2,2,2,1,1,2,2,1,1,2,2,1,4,5,3,2,6,5,9,1,1,9,2,99,9,9
1,76,72,3,3,2,3,1,1,3,3,1,1,1,1,1,3,2,3,3,3,1,3,3,1,1,1,3,3,3,1,1,1,3,3,3,3,2,3,3,2,2,2,5,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,3,1,1,2,2,3,,207,6007,2,3,2,2,1,1,2,2,2,1,2,2,3,3,3,4,1,2,1,1,1,1,2,1,1,3,2,2,3,2,2,1,2,2,1,1,1,2,2,2,3,4,1,4,5,2,3,7,5,9,1,2,9,2,99,9,9
1,76,73,3,3,3,3,1,1,3,3,3,3,1,1,1,2,3,1,3,1,3,3,1,1,3,1,3,3,3,3,1,3,3,3,3,3,1,3,2,2,2,2,5,1,3,1,1,1,2,1,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,6,3,3,1,3,1,,207,6007,3,3,3,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,1,2,1,1,3,2,0,3,3,3,3,2,4,4,3,2,1,1,1,2,3,2,2,2,1,5,5,3,2,3,4,9,1,1,9,1,99,9,9
1,76,74,3,1,3,3,1,1,3,3,1,3,1,1,1,1,1,1,3,1,3,3,3,1,1,1,3,3,3,1,1,1,1,3,3,3,3,1,3,2,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,2,2,3,3,1,,207,6007,4,3,1,2,1,2,2,3,1,2,1,2,3,3,4,4,1,2,1,2,1,1,4,2,1,2,1,2,3,3,3,1,2,1,2,1,2,1,2,2,3,2,1,4,2,3,2,6,3,9,3,0,9,2,99,9,9
1,76,75,2,3,2,3,1,1,3,3,1,1,1,1,1,1,2,3,3,1,1,2,3,1,1,3,3,3,3,1,1,3,3,3,3,3,2,3,1,2,2,2,4,2,3,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,0,2,2,2,5,1,1,3,2,2,,207,6007,5,2,3,3,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,3,2,1,1,2,3,1,1,4,3,3,1,2,3,2,2,2,1,4,3,3,2,5,1,2,2,5,3,9,2,1,9,3,99,9,9
1,76,76,2,1,3,1,1,1,1,3,1,1,1,1,1,1,3,1,3,1,1,3,3,1,3,3,3,1,3,1,1,3,3,3,1,3,2,1,3,2,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,6,2,3,3,3,2,,207,6007,6,2,3,2,2,3,3,2,2,3,2,2,2,2,3,1,1,1,1,2,1,1,3,2,1,3,2,1,1,4,2,1,2,2,1,1,2,1,1,1,3,4,1,1,5,4,2,4,4,9,3,2,9,2,99,9,9
1,76,77,2,3,1,1,1,1,3,3,1,1,1,1,1,1,3,1,3,3,3,3,3,1,1,1,3,3,3,1,1,1,3,3,3,3,2,1,2,3,2,2,4,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,4,1,1,1,2,2,,207,6007,7,2,3,2,2,2,3,3,3,2,2,3,3,2,1,1,2,2,1,2,2,1,2,1,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,4,1,1,5,3,1,6,5,9,3,1,9,2,99,9,9
1,76,78,2,3,3,3,1,1,1,3,1,1,1,1,1,1,3,1,3,1,1,3,1,1,1,1,1,3,3,1,3,1,3,1,1,3,3,3,2,2,2,2,5,1,3,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,4,3,3,1,2,3,,207,6007,8,2,3,3,2,1,2,3,3,3,2,3,3,1,1,3,3,3,1,2,1,1,3,2,3,4,2,2,3,4,4,3,1,2,2,3,3,2,3,2,1,4,2,5,2,1,1,5,3,9,1,2,9,2,99,9,9
1,76,79,2,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,3,0,1,1,1,1,3,3,3,1,1,3,3,1,3,3,1,2,2,2,2,4,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,2,3,2,1,1,3,2,,207,6007,9,2,3,2,2,1,3,2,2,2,2,2,3,3,1,3,3,3,1,2,1,1,3,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,5,3,3,1,3,5,3,2,4,5,9,2,2,9,2,99,9,9
1,76,80,2,3,3,1,1,1,3,3,2,1,1,1,1,2,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,5,2,0,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,2,2,0,2,2,4,3,2,1,3,1,,207,6008,0,2,3,2,1,3,3,3,3,3,2,2,2,2,1,1,1,2,1,2,2,1,6,2,2,2,2,3,2,3,1,2,2,2,2,2,3,2,2,1,3,3,1,1,5,3,1,4,1,9,2,1,9,2,99,9,9
1,76,81,2,3,1,1,1,1,3,3,1,3,1,2,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,3,3,3,3,2,1,3,2,2,2,4,1,3,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,4,1,2,2,2,2,,207,6008,1,2,2,2,1,2,2,2,2,2,2,3,3,3,2,2,1,1,1,2,1,1,3,2,1,3,1,1,2,4,4,3,2,1,1,1,2,2,3,2,3,4,1,0,5,4,1,7,3,9,1,2,9,1,99,9,9
1,76,82,2,0,1,1,1,1,1,3,1,3,1,1,1,1,1,1,3,1,1,3,3,1,1,3,0,3,3,1,1,1,3,3,1,3,2,3,3,2,2,2,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,2,2,3,2,3,,207,6008,2,2,3,3,3,3,3,3,2,3,2,3,3,3,2,1,3,3,3,1,1,1,3,2,2,4,2,1,2,2,4,2,2,3,2,3,2,2,3,1,3,0,0,3,1,1,1,5,4,9,1,1,9,2,99,9,9
1,76,83,2,3,1,3,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,2,1,1,2,2,2,5,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,4,1,2,1,2,2,,207,6008,3,2,3,2,3,3,3,3,2,3,2,3,1,3,1,3,3,2,1,1,1,1,3,2,2,3,2,1,3,3,4,3,1,3,2,2,3,2,4,3,3,4,2,5,2,4,2,4,5,9,1,2,9,1,99,9,9
1,76,84,2,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,1,3,3,3,3,1,3,3,3,3,2,1,3,3,3,1,3,3,1,3,0,2,2,5,1,3,2,1,1,1,1,2,1,1,0,1,1,2,1,1,1,1,1,2,2,0,2,1,5,1,1,1,3,1,,207,6008,4,2,3,3,3,2,2,3,3,2,1,3,3,3,2,4,2,2,3,2,2,1,4,2,2,4,1,1,1,4,4,3,1,2,1,1,2,2,2,4,1,3,1,0,0,0,0,9,0,9,8,0,9,7,99,9,9
1,76,85,2,2,1,2,1,1,2,3,1,3,1,1,1,1,1,1,3,1,2,2,3,2,1,1,3,3,3,2,1,2,3,3,3,3,3,0,2,2,2,2,4,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,5,1,1,1,1,3,,207,6008,5,2,1,1,1,1,1,1,1,1,1,1,2,2,1,4,3,1,1,0,1,3,1,2,1,2,1,1,4,4,1,1,3,2,1,1,1,2,1,1,3,1,1,0,5,4,1,3,5,9,3,1,9,2,99,9,9
1,76,86,2,1,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,1,3,3,3,1,3,1,1,3,3,1,1,1,3,3,3,3,2,1,3,2,2,2,5,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,3,1,3,2,,207,6008,6,2,3,3,3,2,3,3,3,2,2,2,2,2,1,2,1,3,1,2,1,2,9,9,1,2,1,1,3,3,2,1,2,2,1,2,3,1,2,1,2,3,1,1,5,4,2,6,1,9,5,1,9,4,99,9,9
1,76,87,2,3,3,3,1,1,3,3,1,1,1,1,1,3,3,1,3,1,1,1,3,1,3,1,1,3,3,1,3,1,3,3,3,3,2,1,3,4,2,2,4,2,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,4,1,1,2,2,3,,207,6008,7,2,2,1,1,1,2,1,1,1,1,1,3,3,1,0,1,1,1,2,2,1,3,2,1,1,1,1,2,4,1,1,2,2,2,2,3,2,2,1,2,2,1,3,5,4,1,6,4,9,5,1,9,3,99,9,9
1,76,88,2,3,3,1,1,1,3,3,1,3,1,1,1,1,3,3,3,1,1,3,0,1,2,1,1,3,3,1,1,1,3,3,1,1,3,3,2,2,2,2,4,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,5,1,2,1,2,3,,207,6008,8,2,2,1,1,2,1,3,2,1,1,1,2,2,2,2,1,1,1,1,1,1,3,1,1,2,1,1,2,4,2,1,2,2,1,2,3,2,1,2,3,3,2,0,2,4,2,5,5,9,7,1,9,3,99,9,9
1,76,89,2,3,3,3,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,0,1,1,1,3,3,3,1,1,1,3,3,3,3,2,1,2,2,2,2,5,2,3,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,3,,207,6008,9,2,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,3,2,2,2,1,1,2,3,1,2,2,3,2,1,1,3,2,1,6,3,9,4,1,9,3,99,9,9
1,76,90,2,3,1,1,1,1,3,3,1,1,1,1,1,1,3,3,3,1,1,3,3,1,3,1,3,3,1,1,1,1,3,3,3,3,1,3,2,2,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,3,2,1,1,2,1,2,2,2,2,1,4,1,1,2,1,3,,207,6009,0,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,3,1,1,1,3,6,1,1,2,1,1,2,3,1,1,2,2,2,1,2,3,2,2,3,2,2,4,5,4,3,2,3,9,7,1,9,3,99,9,9
1,76,91,2,3,3,3,1,1,1,3,1,3,1,1,1,1,3,1,3,1,1,3,1,1,2,1,3,3,3,2,3,3,3,3,3,3,3,1,3,3,2,2,4,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,1,1,2,3,,207,6009,1,2,1,3,1,2,1,1,1,1,1,1,2,2,1,1,1,0,1,0,0,1,3,1,1,2,2,0,1,0,2,2,2,1,1,1,1,0,1,1,3,1,1,4,5,2,1,7,3,9,5,1,9,3,99,9,9
1,76,92,2,3,3,3,2,1,3,3,1,1,1,1,1,3,1,3,3,1,1,3,3,1,3,3,3,3,1,3,3,3,2,3,3,3,2,3,2,2,2,1,4,1,3,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,4,1,3,1,2,3,,207,6009,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,4,1,2,1,2,2,1,5,2,1,3,2,1,2,3,2,4,2,2,1,2,2,2,4,3,2,2,1,1,2,4,1,7,5,9,6,1,9,4,99,9,9
1,76,93,2,3,1,1,1,1,3,3,1,1,1,1,1,1,3,3,3,1,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,1,3,2,3,2,2,5,2,3,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,3,2,2,2,1,3,,207,6009,3,2,3,2,1,2,3,2,2,2,1,1,3,3,2,3,3,2,1,2,2,1,3,2,1,2,1,1,2,3,1,1,2,1,2,2,2,1,2,1,2,2,1,4,5,2,2,7,5,9,7,2,9,3,99,9,9
1,76,94,2,3,3,1,1,1,3,3,1,3,1,1,1,1,3,3,3,1,1,3,3,1,1,1,3,3,3,3,2,3,3,3,3,1,4,1,3,4,2,2,5,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,3,,207,6009,4,2,2,1,1,1,3,1,2,1,2,2,3,3,1,2,1,3,1,2,1,1,1,2,1,2,2,2,2,3,1,1,2,2,1,2,1,2,2,1,4,2,1,4,5,3,2,5,4,9,5,2,9,5,99,9,9
1,76,95,2,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,3,0,1,3,1,3,3,1,1,3,3,1,1,1,3,3,0,1,0,1,3,2,2,2,4,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,2,2,3,2,,207,6009,5,2,3,3,3,3,3,3,2,2,2,2,3,2,1,4,3,3,1,1,1,1,3,2,1,2,1,1,1,3,1,1,2,2,2,2,2,2,4,1,3,4,2,5,0,0,2,6,2,9,7,1,9,3,99,9,9
1,76,96,2,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,3,3,1,1,3,1,3,1,1,3,1,3,1,3,3,1,3,2,2,2,5,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,,207,6009,6,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,1,2,2,1,3,2,1,2,1,1,2,4,1,1,2,1,1,1,2,1,2,1,4,1,1,1,5,4,2,5,3,9,4,1,9,3,99,9,9
1,76,97,2,3,3,1,1,1,3,3,1,3,1,1,1,1,3,3,3,1,1,1,3,1,3,1,3,3,3,1,1,3,3,3,3,3,2,3,2,3,2,2,4,2,3,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1,2,2,3,2,3,3,1,2,,207,6009,7,2,3,3,1,2,2,3,3,2,3,3,3,3,2,3,1,3,1,2,2,1,1,2,2,4,2,2,2,2,3,2,1,3,2,2,3,2,3,2,2,4,1,4,4,4,2,6,3,9,6,1,9,3,99,9,9
1,76,98,2,3,3,1,1,1,3,3,1,1,1,3,3,1,3,1,3,3,1,3,3,1,3,1,3,3,3,3,3,3,2,3,2,3,2,1,2,2,2,2,4,2,3,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,1,3,,207,6009,8,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,3,2,1,2,1,1,3,2,1,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,1,0,4,2,5,3,9,4,1,9,3,99,9,9
