CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3A.,Q.3B.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,CARD..1,DECK..1,BALLOT..1,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72E.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74C..1,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100A.,Q.100B.,Q.100C.,Q.100D.,Q.100D..1,Q.101A.,Q.102E.,Q.103I.,Q.104E.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,V.112.,V.113.,V.114.,V.115.,V.116.,V.117.,V.118.
1,85,47,1,2,3,2,9,6,2,1,1,4,1,3,5,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,3,3,2,3,2,1,3,1,1,3,3,4,1,1,1,3,1,1,2,2,1,3,3,4,1,2,2,3,2,3,3,1,2,3,2,85,47,1,2,2,1,1,2,2,5,2,3,1,2,2,1,3,1,1,3,2,3,1,1,3,1,2,2,1,3,2,2,1,2,1,2,3,1,1,1,1,1,4,2,5,9,2,3,3,3,5,2,3,4,0,2,3,1,9,25321
1,85,48,2,5,3,2,9,6,1,5,1,4,4,4,5,1,2,1,1,3,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,3,1,2,3,1,2,2,3,3,2,1,1,3,1,1,2,3,2,2,3,2,2,1,1,4,1,3,3,3,1,2,2,85,48,1,2,2,1,2,1,3,6,4,5,1,2,1,1,3,2,1,2,3,2,2,1,2,1,2,1,1,3,2,2,3,4,2,2,3,2,2,1,2,1,2,3,1,9,2,4,6,6,3,2,3,3,5,2,3,3,9,12152
1,85,49,3,6,2,2,11,6,4,3,3,9,1,4,7,1,1,2,1,1,1,4,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,3,1,4,1,2,2,1,1,4,1,1,1,4,1,1,1,1,3,3,3,3,3,2,1,1,1,1,1,1,1,1,2,85,49,3,1,2,1,1,1,2,5,1,3,1,2,3,1,2,3,1,2,3,3,2,2,3,1,2,3,1,2,3,2,3,2,3,1,2,3,1,1,1,1,4,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,10,51429
1,85,50,2,4,3,2,11,6,4,1,3,4,1,3,3,1,1,2,2,1,1,3,1,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,4,2,1,1,4,1,1,2,2,2,3,3,3,3,3,2,3,3,3,3,2,0,0,2,85,50,2,2,2,1,1,1,2,2,5,4,1,4,1,1,3,1,2,4,1,4,1,2,3,1,3,1,2,3,1,2,3,2,1,2,4,1,1,1,1,1,4,3,2,9,1,3,3,7,4,3,5,3,5,2,1,2,8,25101
1,85,51,1,4,3,2,11,6,4,1,2,2,3,3,3,2,4,1,1,3,3,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,4,3,4,2,3,5,2,1,1,3,2,3,2,3,1,3,3,2,2,1,1,2,1,3,3,3,2,2,2,85,51,3,2,2,1,1,1,2,5,1,2,1,3,3,2,2,3,1,2,3,2,2,2,3,1,2,3,1,2,3,2,2,2,3,2,2,3,1,1,1,1,4,2,1,5,3,2,9,4,3,4,1,2,0,3,4,2,8,23072
1,85,52,1,2,3,2,11,6,4,1,3,7,1,3,4,1,2,1,2,1,3,0,2,4,8,3,3,3,2,3,3,3,4,3,1,3,3,2,2,2,2,2,2,3,3,3,3,4,2,3,1,3,1,1,2,1,1,4,4,3,2,3,1,3,2,3,4,2,0,0,2,85,52,1,2,2,1,1,1,2,5,2,1,1,3,2,2,4,1,1,4,1,2,2,2,2,2,3,1,2,3,2,2,3,2,3,1,3,2,1,1,1,1,4,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,8,33212
1,85,53,1,4,3,2,11,6,4,3,3,1,2,3,2,2,4,1,1,2,1,2,2,2,1,3,1,1,2,1,1,2,3,3,1,2,1,1,1,2,2,3,1,1,1,3,3,4,2,1,1,3,1,3,1,1,1,2,3,4,2,1,2,4,3,3,3,3,1,3,2,85,53,2,0,0,0,0,1,2,1,4,6,1,2,2,1,4,2,2,3,3,4,1,2,3,2,2,2,2,4,3,2,3,2,3,2,3,1,2,2,2,2,5,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,10,65062
1,85,54,3,6,3,2,10,6,4,2,3,9,1,6,3,2,4,1,1,1,1,2,2,2,1,1,3,2,2,3,3,2,2,2,2,3,3,3,2,2,1,4,3,2,2,2,3,5,1,0,2,3,2,1,1,1,1,3,3,4,1,3,2,2,5,5,3,3,2,3,2,85,54,4,2,2,1,1,1,2,5,2,1,1,3,1,2,3,2,2,3,2,4,2,4,2,2,4,3,2,2,3,3,2,4,2,3,2,3,1,1,1,1,4,2,5,9,4,0,0,0,0,0,0,0,0,0,0,0,8,42309
1,85,55,1,5,3,2,10,6,4,1,3,7,2,3,4,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,2,3,3,1,2,1,2,3,2,2,3,2,3,3,1,1,1,3,1,1,1,1,2,3,3,4,3,1,2,3,2,2,2,2,2,1,2,85,55,3,2,2,1,1,1,2,5,2,1,1,3,1,2,2,3,2,3,2,2,2,3,3,2,4,3,1,2,3,3,3,4,1,2,3,2,1,1,1,1,4,2,4,9,5,0,0,0,0,0,0,0,0,0,0,0,8,32082
1,85,56,2,4,3,2,10,6,4,1,3,4,3,3,6,1,2,1,1,1,1,2,2,2,1,1,3,2,1,2,1,2,2,2,1,4,2,3,1,2,2,2,3,2,2,2,2,3,2,3,2,3,2,1,2,2,1,3,3,4,2,3,1,4,2,2,4,2,2,1,2,85,56,4,2,2,1,1,1,2,5,2,1,1,3,3,2,2,2,1,3,2,4,1,1,3,1,3,2,1,3,3,2,3,1,3,1,4,1,2,1,2,1,2,7,3,8,1,3,3,4,5,2,3,1,3,4,3,1,8,22021
1,85,57,1,3,3,2,10,6,4,1,3,7,2,3,4,1,1,1,1,2,1,4,2,3,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,3,1,4,1,1,2,1,3,4,1,1,1,4,1,2,2,2,3,3,3,4,2,3,2,3,2,2,1,2,2,2,2,85,57,3,2,2,1,1,1,3,2,5,3,1,4,2,1,3,3,1,3,3,4,2,3,3,1,3,1,1,3,3,3,2,4,3,1,2,3,1,1,1,1,4,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,8,71032
1,85,58,2,3,3,2,10,6,4,2,2,4,3,3,4,1,1,2,2,2,2,1,3,2,1,3,2,1,1,3,1,1,2,1,1,1,3,1,1,2,3,2,1,2,2,3,3,4,2,2,2,4,2,1,1,1,3,3,3,2,2,1,1,3,3,3,3,3,1,3,2,85,58,2,2,2,1,1,1,2,2,5,4,1,3,1,1,4,1,1,3,1,2,3,2,3,1,4,1,1,4,1,1,4,2,1,2,3,1,1,1,1,1,4,3,5,9,4,4,3,1,6,3,4,1,6,0,2,5,8,25111
1,85,59,1,4,3,2,10,6,4,3,3,4,1,3,2,2,4,1,2,2,2,2,3,2,1,3,2,2,2,3,3,2,3,5,2,3,2,4,2,2,2,3,1,3,3,2,2,4,2,3,2,3,2,1,4,2,1,2,2,3,4,2,2,3,2,2,1,2,2,3,2,85,59,3,2,2,2,2,2,4,2,3,5,1,2,1,2,4,1,4,4,1,2,1,2,1,3,3,1,3,2,1,3,1,2,1,3,3,1,2,2,2,2,5,2,5,5,3,2,3,3,1,4,1,1,1,4,3,1,10,12022
1,85,60,1,3,3,2,10,6,4,1,3,4,3,3,3,1,2,3,1,2,1,3,1,2,1,2,2,2,1,3,2,2,3,5,2,4,2,2,1,2,1,3,3,1,2,2,2,4,1,1,1,3,2,3,1,3,1,3,3,4,2,3,1,3,2,2,2,1,2,2,2,85,60,3,2,2,1,1,1,2,2,4,3,1,4,3,2,3,3,1,4,1,3,2,3,4,1,3,2,1,3,1,2,3,2,2,2,4,1,2,1,2,1,2,2,2,6,3,3,2,6,5,1,3,3,1,5,3,2,8,62151
1,85,61,1,4,3,2,8,6,4,1,3,7,1,3,4,1,2,1,1,3,1,3,2,2,4,2,2,3,2,2,2,2,2,2,1,2,2,1,2,3,2,3,4,2,2,2,2,5,2,1,1,4,1,2,2,3,1,2,2,3,3,1,1,2,1,3,2,2,2,2,2,85,61,3,2,2,1,1,1,2,2,5,3,1,3,2,1,3,1,2,3,2,4,1,2,3,2,2,2,3,2,3,2,3,4,2,2,2,2,1,1,1,1,4,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,8,72091
1,85,62,2,4,3,2,8,6,4,1,2,4,3,3,4,1,1,2,1,2,1,3,1,2,1,2,2,2,1,1,1,2,2,1,1,3,3,2,2,3,1,3,2,3,3,1,2,5,1,1,1,3,1,1,2,1,1,3,3,3,1,2,2,3,2,1,3,1,2,1,2,85,62,3,2,2,1,1,1,2,5,2,3,1,3,3,1,3,1,1,3,1,2,3,2,3,1,3,2,1,2,3,3,3,2,3,2,3,2,1,1,1,2,3,2,3,8,4,3,3,7,4,5,5,4,5,4,4,3,8,21351
1,85,63,2,4,3,2,8,6,4,1,3,2,3,3,4,1,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,1,2,2,1,2,3,3,2,2,2,2,3,2,1,2,3,2,3,2,3,1,3,3,3,1,3,2,2,2,2,3,2,2,2,2,85,63,3,2,2,1,1,2,2,5,3,2,1,2,3,2,3,2,2,3,2,3,2,3,2,3,4,1,2,2,3,3,2,2,2,2,2,2,1,1,1,2,3,4,5,6,4,2,4,3,4,1,3,1,1,4,3,5,9,63261
1,85,64,1,3,3,2,8,6,4,2,3,7,2,3,3,1,1,2,2,1,1,2,2,2,4,2,2,2,2,3,1,1,2,1,1,2,2,2,2,3,1,3,3,1,2,1,2,5,1,1,1,4,2,1,4,1,2,3,3,4,2,1,1,4,2,2,3,1,1,2,2,85,64,4,2,2,1,1,1,2,5,1,3,1,0,1,1,4,1,1,3,2,3,2,3,3,1,4,3,1,3,2,3,2,3,3,1,2,3,1,1,1,1,4,4,5,9,3,0,0,0,0,0,0,0,0,0,0,0,8,33031
1,85,65,2,5,2,2,9,6,4,2,3,11,4,3,6,1,1,2,1,1,1,2,1,3,1,2,1,2,2,2,1,2,2,2,2,2,2,4,3,3,1,2,2,2,2,2,2,3,2,1,1,3,1,3,4,10,1,3,3,4,3,1,2,2,2,1,3,2,4,4,2,85,65,2,2,2,1,1,1,2,2,3,4,1,3,2,2,2,3,2,3,2,3,2,2,3,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,1,1,2,4,9,3,0,0,0,0,0,0,0,0,0,0,0,8,51049
1,85,66,2,5,3,2,9,6,4,1,3,1,4,3,4,1,2,3,1,2,2,2,3,2,5,2,1,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,3,2,2,1,3,4,2,1,1,4,1,1,2,1,1,3,3,4,2,2,2,2,2,2,3,3,1,2,2,85,66,3,2,2,1,1,1,2,1,5,2,1,2,1,2,3,1,2,3,1,2,2,3,3,1,3,1,2,2,3,2,3,2,2,2,3,3,1,1,1,1,4,2,4,8,3,0,0,0,0,0,0,0,0,0,0,0,8,65341
1,85,67,1,4,3,2,9,6,4,1,2,4,3,3,5,1,2,1,1,2,1,3,3,2,1,2,3,2,1,2,1,2,2,1,1,3,2,3,2,2,2,1,4,2,2,2,2,4,2,1,1,2,1,1,1,1,1,1,1,4,2,3,2,2,3,1,3,1,2,2,2,85,67,2,2,2,1,1,1,2,2,1,5,1,2,1,2,3,1,2,4,1,2,2,2,3,2,2,3,2,2,2,2,3,4,3,2,2,3,2,1,1,2,2,6,3,9,3,3,9,4,2,2,3,3,4,3,3,1,8,22271
1,85,68,2,5,3,2,9,6,4,1,2,1,3,3,3,1,4,1,1,1,1,2,3,2,1,2,1,1,2,1,1,2,3,2,1,1,2,2,1,2,2,3,2,2,3,4,4,4,2,2,1,4,2,1,2,2,3,3,3,4,1,3,1,3,2,3,3,2,4,4,2,85,68,1,2,2,1,1,1,2,5,2,1,1,2,1,1,3,3,1,2,1,3,1,3,3,2,3,1,1,4,2,2,3,2,1,2,4,1,1,1,1,2,2,7,3,6,4,0,0,0,0,0,0,0,0,0,0,0,8,65321
1,85,69,2,5,3,2,9,6,4,2,3,1,4,3,3,2,2,3,1,3,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,3,4,1,1,1,3,2,2,1,2,2,2,3,3,3,1,2,2,2,2,2,4,2,2,2,85,69,2,2,2,1,2,1,2,5,2,3,1,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,9,65121
1,85,70,1,2,3,2,9,6,4,1,3,4,1,3,4,2,4,1,2,3,1,2,2,2,1,2,2,1,1,2,2,2,2,5,1,2,1,3,2,1,3,2,2,2,1,2,3,3,2,3,1,2,2,1,2,2,1,3,3,2,1,1,3,3,2,2,3,3,1,3,2,85,70,3,2,2,1,1,1,2,5,2,1,1,2,2,1,3,1,1,4,1,3,2,4,2,2,3,2,1,3,2,3,3,2,3,2,3,2,2,1,1,1,3,3,3,5,2,4,2,1,4,2,2,2,2,2,2,5,8,64072
1,85,71,1,3,3,2,9,6,4,2,3,1,2,3,4,2,4,1,2,2,2,1,3,4,1,1,3,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,3,2,2,2,2,3,1,1,2,3,2,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,2,2,85,71,3,2,2,1,1,1,2,2,1,5,1,3,1,1,2,1,1,2,3,4,2,2,3,2,2,1,1,3,3,1,3,2,3,1,4,1,1,1,1,1,4,4,3,9,1,0,0,0,0,0,0,0,0,0,0,0,8,65032
1,85,72,1,3,3,2,9,6,4,2,3,1,2,3,4,1,2,2,2,1,1,2,2,2,4,2,1,1,2,2,3,1,2,2,1,3,1,2,1,1,1,3,1,2,3,1,2,3,2,3,2,3,1,3,2,2,1,2,2,4,3,3,1,1,1,2,3,1,3,5,2,85,72,3,2,2,1,1,2,2,2,3,5,2,2,3,1,3,1,1,2,3,2,1,2,2,1,2,1,1,3,1,2,3,2,3,1,3,2,1,1,1,0,3,0,0,4,6,3,6,4,3,5,4,2,3,3,4,1,9,27099
1,85,73,1,4,3,2,9,6,4,1,2,9,3,1,4,1,2,1,1,2,1,3,2,2,5,2,2,2,2,1,1,2,2,2,2,1,2,2,2,3,2,3,3,1,2,3,2,4,2,1,2,3,2,3,2,3,3,2,3,3,2,1,2,3,2,2,3,1,1,2,2,85,73,2,2,2,1,1,1,2,5,3,2,1,3,2,1,3,2,1,4,2,4,2,3,3,1,3,2,2,2,2,2,3,2,3,2,3,3,1,2,1,1,3,2,4,7,4,0,0,0,0,0,0,0,0,0,0,0,8,92459
1,85,74,1,3,3,2,9,6,4,1,3,2,2,3,5,3,5,1,2,2,2,1,3,2,1,1,3,2,2,3,3,2,3,3,1,3,1,1,1,2,1,1,3,2,2,2,4,3,1,1,3,1,3,1,1,2,1,3,3,4,2,2,1,3,3,4,3,3,1,2,2,85,74,4,2,2,1,1,1,2,3,5,1,1,4,2,1,4,1,4,2,3,3,3,4,2,2,4,1,1,3,2,3,4,2,3,3,3,2,1,1,1,1,4,2,1,9,2,2,1,3,6,2,1,2,1,2,3,1,8,0
1,85,75,2,3,3,2,9,6,4,2,3,4,3,3,2,1,2,1,1,3,1,2,2,2,1,2,5,1,2,1,1,2,2,2,1,1,1,3,2,3,2,3,2,2,2,2,2,4,2,1,1,3,2,0,2,3,1,2,4,4,2,3,1,2,1,2,3,1,2,2,2,85,75,3,2,2,1,1,1,2,2,5,1,1,2,2,2,3,1,2,2,3,2,2,2,3,2,3,3,0,3,1,2,3,3,2,2,4,1,0,0,0,0,0,2,3,9,3,3,3,4,2,2,3,2,4,4,4,1,8,25032
1,85,76,1,3,3,2,9,6,4,2,3,7,2,3,3,1,2,2,1,1,1,3,2,2,1,2,2,2,2,1,1,2,2,3,3,1,2,3,2,3,1,1,1,3,1,1,2,4,1,3,1,3,1,2,1,1,2,3,3,3,2,2,1,2,2,2,1,1,3,5,2,85,76,3,2,2,1,1,2,2,5,6,4,1,2,1,1,3,1,2,3,3,2,2,3,2,2,2,2,1,2,2,2,3,2,3,2,3,2,1,1,1,1,4,2,2,9,3,0,0,0,0,0,0,0,0,0,0,0,9,71081
1,85,77,1,2,3,2,9,6,4,1,3,1,2,3,3,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,3,2,2,2,1,4,2,1,1,2,1,3,1,3,1,2,2,4,2,1,1,2,1,1,1,1,2,2,2,85,77,3,2,2,1,1,2,2,1,3,2,1,2,1,1,3,1,1,4,3,3,2,2,3,1,2,3,1,3,3,2,3,2,3,2,4,3,1,1,1,2,3,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,65042
1,85,78,3,6,2,2,11,6,5,0,2,9,2,6,5,2,4,1,1,2,2,3,3,2,1,1,3,2,2,1,1,1,2,1,1,1,2,1,2,3,1,4,1,3,4,1,4,4,1,1,1,3,1,1,1,1,3,3,3,4,2,2,1,3,2,2,3,3,2,2,2,85,78,3,2,2,1,1,1,2,5,2,3,1,4,1,1,4,2,1,4,3,4,2,4,2,1,3,2,1,4,2,3,2,4,3,2,4,3,1,1,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,92149
1,85,79,3,6,3,2,10,6,5,1,3,5,3,4,2,1,1,2,3,2,2,3,1,2,1,2,1,2,2,1,1,2,2,1,2,1,2,1,2,3,1,3,3,1,2,2,2,4,2,1,1,3,1,0,1,1,1,3,3,4,1,0,2,2,2,2,3,3,2,2,2,85,79,3,2,2,1,1,1,2,2,5,1,1,3,1,2,3,3,2,2,2,2,2,1,4,2,2,2,2,2,3,1,4,1,3,2,2,3,1,1,1,1,4,3,4,9,3,3,9,7,6,1,4,3,5,3,3,3,8,61061
1,85,80,2,5,3,2,10,6,5,1,3,7,2,3,5,1,1,1,1,1,1,2,1,2,4,2,1,2,2,2,1,1,2,2,1,2,1,2,2,3,1,4,0,2,3,2,2,3,2,1,1,3,1,3,1,3,2,3,3,4,2,2,1,1,1,2,3,3,2,2,2,85,80,3,2,2,1,1,1,2,5,2,1,1,2,1,2,3,1,1,3,2,2,2,2,3,1,2,3,1,2,2,2,3,2,3,2,2,2,1,1,1,1,4,4,4,9,5,0,0,0,0,0,0,0,0,0,0,0,8,33151
1,85,81,0,5,3,2,10,6,5,1,2,1,4,3,5,2,4,1,2,2,1,3,2,2,1,2,1,2,1,3,2,2,5,4,1,3,1,1,1,2,2,1,1,2,3,1,3,3,3,1,1,3,2,1,2,1,1,3,3,4,4,2,2,3,2,1,3,1,4,4,2,85,81,3,2,2,1,2,1,2,5,1,4,1,2,1,2,3,1,2,3,2,3,1,3,3,1,3,2,1,3,2,4,3,3,2,2,3,1,1,1,1,1,4,4,5,8,5,0,0,0,0,0,0,0,0,0,0,0,9,65231
1,85,82,1,5,3,2,10,6,5,1,3,4,1,3,5,3,4,1,2,2,2,2,3,2,1,1,2,2,2,3,3,2,2,2,1,3,2,3,2,2,4,3,3,2,4,3,3,4,2,1,2,3,2,1,4,3,3,3,3,3,3,3,2,2,2,2,2,3,4,4,2,85,82,3,2,2,1,1,1,2,5,1,3,1,2,2,1,3,1,1,2,2,2,3,2,1,1,3,3,2,3,3,2,3,3,3,2,3,4,1,1,1,1,4,2,0,7,3,2,3,3,3,3,1,1,2,3,3,1,8,62082
1,85,83,3,5,3,2,10,6,5,1,2,1,3,3,7,1,5,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,4,2,1,1,1,1,1,2,1,4,1,3,3,1,2,4,1,1,1,4,1,1,1,1,3,3,3,4,3,1,2,3,3,3,3,1,1,3,2,85,83,2,2,2,1,1,1,3,6,1,3,1,3,3,1,2,3,1,2,3,3,3,3,3,1,3,3,1,2,3,4,3,1,3,1,3,3,1,1,1,1,4,2,4,7,2,0,0,0,0,0,0,0,0,0,0,0,8,65141
1,85,84,1,5,3,2,10,6,5,1,3,4,3,3,7,1,1,2,2,2,2,3,3,2,1,2,1,1,1,3,1,1,2,2,1,1,3,3,2,2,2,3,1,3,3,2,3,4,2,3,1,3,2,1,2,5,1,3,2,2,3,3,1,2,3,4,3,4,2,3,2,85,84,4,2,2,1,1,1,2,2,1,5,1,0,1,1,2,4,1,4,2,4,1,2,2,1,4,3,1,3,2,3,3,3,1,3,2,3,1,1,1,2,3,2,3,9,4,5,4,1,2,5,4,2,4,2,3,5,8,64131
1,85,85,1,4,1,2,10,6,5,1,2,7,1,3,6,3,4,1,1,2,2,2,3,1,1,1,3,2,2,3,3,2,2,2,2,2,2,3,1,2,2,3,1,3,2,2,4,2,1,3,1,3,2,3,2,10,1,2,2,3,3,3,1,2,2,3,2,3,1,2,2,85,85,2,2,2,2,1,2,2,4,6,2,1,4,1,2,4,5,1,4,1,2,3,2,4,2,4,2,1,3,3,2,3,2,3,2,4,1,1,1,1,1,4,4,4,8,5,0,0,0,0,0,0,0,0,0,0,0,10,72039
1,85,86,1,4,3,2,10,6,5,2,3,4,3,3,6,1,4,1,1,2,2,2,2,4,1,2,2,2,2,2,1,2,3,3,1,4,1,2,2,2,2,3,2,2,2,2,3,3,3,1,2,3,1,2,4,4,1,2,3,3,2,3,2,3,2,2,2,3,2,2,2,85,86,3,2,2,1,1,1,2,5,1,3,1,2,3,1,3,3,1,3,3,2,1,2,3,2,3,3,1,3,2,3,3,2,3,1,2,2,2,2,2,2,5,2,4,9,4,2,3,2,2,2,2,2,2,4,2,5,8,12162
1,85,87,1,5,3,2,10,6,5,1,3,7,1,3,6,1,2,1,3,2,2,1,3,1,1,3,3,3,2,3,3,3,3,2,2,3,1,3,2,2,3,3,4,2,3,2,3,4,1,2,2,3,2,3,2,3,1,3,3,4,1,3,1,2,1,2,3,2,2,2,2,85,87,3,2,2,1,1,2,2,2,6,1,1,3,1,2,3,3,2,4,3,3,1,3,2,2,3,2,2,3,2,2,1,3,1,1,2,1,1,1,1,1,4,4,2,7,5,0,0,0,0,0,0,0,0,0,0,0,9,33332
1,85,88,2,5,3,2,10,6,5,1,3,4,3,3,6,3,4,1,2,2,2,2,3,2,1,2,2,2,1,4,4,2,3,3,1,4,3,3,2,2,3,1,2,3,3,2,3,4,3,1,2,1,2,1,2,2,1,2,3,3,2,3,3,2,2,2,3,1,2,2,2,85,88,3,2,2,2,1,1,2,5,4,6,1,3,2,2,3,3,1,3,2,3,2,2,3,2,3,2,1,3,3,2,3,2,3,2,3,2,1,2,1,2,2,4,4,4,3,3,3,2,2,4,1,1,1,4,3,5,10,63191
1,85,89,2,4,3,2,10,6,5,1,2,9,1,3,4,2,3,1,2,2,2,2,3,3,1,3,5,1,2,1,1,2,3,2,2,3,2,3,2,2,2,1,3,1,2,2,4,4,1,2,1,4,1,1,4,2,1,3,3,2,1,1,1,1,2,3,3,2,4,4,2,85,89,4,2,2,1,1,1,2,6,1,2,1,2,1,1,2,2,1,3,2,3,1,2,3,2,3,3,2,2,3,3,1,3,1,1,3,2,1,1,1,1,4,2,4,9,3,0,0,0,0,0,0,0,0,0,0,0,8,93089
1,85,90,1,5,3,2,8,6,5,2,2,1,4,3,7,1,5,1,3,2,2,1,3,2,1,1,1,1,4,4,4,4,5,4,1,3,1,2,2,2,1,2,3,2,2,4,5,5,1,1,1,1,1,1,2,2,1,3,3,1,2,1,1,4,3,4,3,2,1,2,2,85,90,2,2,1,2,2,2,1,2,5,1,1,4,3,2,4,3,2,2,3,3,2,3,4,1,2,3,2,2,3,2,4,4,2,4,2,4,1,1,1,1,4,6,1,3,6,0,0,0,0,0,0,0,0,0,0,0,6,31022
1,85,91,1,2,3,2,8,6,5,1,3,2,1,3,7,2,4,1,3,2,2,3,2,1,1,3,2,2,2,2,1,1,2,2,1,1,2,3,2,3,2,2,2,2,2,2,2,4,3,1,2,2,2,1,2,2,1,3,3,3,2,1,3,3,3,2,3,3,2,2,2,85,91,4,2,2,1,1,1,2,5,2,3,1,3,1,2,3,1,1,3,2,3,1,2,1,1,2,1,1,2,2,3,1,3,1,2,3,1,1,2,2,2,1,5,2,9,4,2,4,5,3,2,1,1,4,2,1,2,8,62131
1,85,92,2,3,3,2,8,6,5,1,2,7,1,5,6,1,1,2,2,1,1,3,1,2,1,2,2,3,2,3,2,1,4,3,1,1,1,1,2,2,1,3,2,3,3,2,3,3,1,1,1,4,1,1,1,1,1,3,3,4,1,1,2,4,2,3,1,1,2,2,2,85,92,1,2,2,1,1,2,2,5,2,1,1,4,3,1,3,2,1,4,1,4,1,4,3,1,3,3,1,4,2,4,3,3,2,2,3,1,1,1,1,2,3,2,3,9,3,0,0,0,0,0,0,0,0,0,0,0,9,33093
1,85,93,1,5,3,2,8,6,5,1,3,7,1,3,6,1,2,1,1,2,2,3,2,3,1,2,1,1,2,1,1,2,2,2,1,1,2,3,2,3,2,2,2,2,3,1,3,3,3,1,1,3,1,1,2,1,1,3,3,3,3,3,1,1,2,2,3,2,2,2,2,85,93,2,2,2,1,1,1,2,2,5,3,1,2,3,1,2,3,1,3,3,2,1,3,3,1,3,2,2,2,1,2,3,2,2,2,3,2,1,1,1,1,4,2,2,8,4,0,0,0,0,0,0,0,0,0,0,0,8,32252
1,85,94,2,6,2,1,8,6,5,1,3,9,1,1,6,1,1,2,1,1,1,3,2,3,0,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,3,3,2,3,2,3,4,2,3,2,2,2,3,2,5,3,3,3,3,3,1,3,4,4,3,3,2,1,3,2,85,94,4,2,1,1,1,1,3,2,3,1,1,3,2,1,3,1,1,3,1,3,1,1,3,1,4,2,1,3,2,2,3,3,2,1,4,1,1,1,1,1,4,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,10,42349
1,85,95,2,5,3,2,8,6,5,2,3,7,4,3,3,2,4,1,2,2,2,3,3,2,8,1,3,3,2,3,0,3,4,4,1,4,3,3,2,2,3,3,2,4,4,1,3,3,1,2,1,3,2,1,2,2,3,3,3,2,2,1,3,3,3,2,3,1,2,2,2,85,95,3,2,2,1,1,1,2,5,1,2,1,4,1,1,4,1,1,4,1,4,1,1,4,1,4,2,1,4,1,1,3,4,1,3,4,1,1,1,1,1,4,5,5,9,5,0,0,0,0,0,0,0,0,0,0,0,8,31042
