CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,V.12A.,Q.13.,Q.14.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.41.,Q.44.,Q.45.,Q.46.,Q.47A.,Q.47B.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61A.,Q.61B.,Q.62.,Q.63.,Q.65.,Q.66A.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.66B.,Q.66B..1,Q.66B..2,Q.66B..3,Q.67.,Q.68.,Q.69.,Q.70.,Q.71A.,Q.71B.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.76.,Q.77A.,Q.77B.,Q.77C.,Q.78.,Q.81.,Q.82.,Q.83.,Q.84A.,Q.85A.,Q.85B.,V.87.,V.88.,V.89.,V.90.
1,115,1275,2,2,8,5,2,5,1,5,8,1,7,25,1,1,24,4,2,3,1,2,3,1,3,3,2,3,3,1,4,2,1,2,1,3,2,3,3,2,1,3,4,4,4,2,1,1,3,5,4,5,4,4,3,4,3,3,1,3,6,0,1,2,3,2,2,115,1275,2,0,0,0,0,2,1,2,4,1,1,3,1,1,3,3,4,2,1,2,1,3,3,2,3,2,1,1,14,174,5
1,115,1276,2,2,8,5,2,5,1,7,3,1,6,25,1,1,10,2,2,2,1,3,3,1,3,3,3,2,1,1,3,3,9,2,4,3,1,3,3,3,1,1,3,5,2,1,3,1,1,2,2,2,2,1,1,1,2,4,1,2,1,6,1,3,2,2,2,115,1276,2,0,0,0,0,4,1,1,4,1,2,3,3,1,2,3,4,2,2,2,2,3,3,3,2,2,1,1,14,23,4
1,115,1277,2,2,8,5,8,3,1,8,8,5,8,25,1,1,21,6,1,1,3,2,2,2,1,2,2,2,1,1,4,2,9,2,3,2,2,2,3,2,1,1,4,3,3,1,3,2,3,3,2,2,3,4,1,1,2,3,2,1,1,2,5,2,3,1,2,115,1277,2,1,2,2,2,4,1,1,4,2,2,3,3,1,3,3,2,1,1,1,1,3,4,3,2,3,2,1,11,2,1
1,115,1278,2,4,8,4,2,3,1,5,7,1,7,25,1,1,6,4,1,1,1,2,1,2,1,3,1,1,1,1,2,3,1,2,3,2,1,1,3,3,1,1,4,2,3,1,3,1,1,2,2,4,3,3,3,2,1,3,1,1,6,0,1,2,1,2,2,115,1278,2,0,0,0,0,1,4,1,4,2,2,9,3,1,3,3,1,1,1,1,1,3,1,1,1,2,1,1,14,152,5
1,115,1279,2,3,8,5,2,5,1,5,8,1,7,25,1,1,5,4,1,3,1,2,2,3,3,3,3,2,1,1,1,2,2,2,2,3,1,3,3,3,1,1,4,4,2,1,1,2,2,4,4,4,2,1,3,2,1,4,1,1,6,0,1,2,3,2,2,115,1279,2,0,0,0,0,3,2,2,4,1,2,1,3,1,3,3,3,1,1,1,1,2,3,2,1,2,1,1,14,177,5
1,115,1280,2,4,9,5,2,4,1,8,8,2,4,14,1,1,14,4,1,1,2,1,1,2,1,3,1,2,1,1,4,1,1,2,2,3,1,3,3,4,4,3,2,2,4,1,3,2,3,1,3,4,1,3,3,1,2,4,1,1,1,2,3,2,3,2,2,115,1280,2,0,0,0,0,2,2,1,4,2,1,7,3,1,3,3,2,1,1,1,2,2,3,2,1,2,1,1,11,106,1
1,115,1281,2,3,9,5,4,1,1,8,8,2,5,14,1,1,13,4,2,2,1,2,2,3,3,3,2,2,3,1,3,1,1,2,3,3,1,3,4,3,1,2,1,3,2,1,3,1,3,4,4,4,3,3,2,1,2,3,1,1,1,6,3,2,3,2,2,115,1281,2,0,0,0,0,2,4,1,4,1,2,1,3,1,3,3,4,2,1,2,1,3,3,3,1,2,1,1,11,10,1
1,115,1282,2,4,9,5,4,5,1,8,8,2,5,14,1,1,8,9,2,1,2,2,2,3,2,2,2,2,1,1,4,3,1,1,4,2,2,3,4,3,1,1,2,1,2,1,3,1,4,5,4,5,2,3,3,2,1,4,1,1,1,1,1,2,3,1,2,115,1282,2,2,2,1,2,2,2,1,4,1,1,11,3,5,4,4,2,1,1,2,1,3,3,1,0,2,2,1,11,26,1
1,115,1283,2,2,9,4,3,4,2,3,3,2,5,14,1,1,14,2,2,1,2,2,2,2,3,1,1,1,2,1,1,1,1,2,4,2,1,2,3,4,1,1,4,6,3,2,1,3,3,4,2,2,4,2,1,3,1,4,1,1,1,2,5,3,3,2,2,115,1283,2,0,0,0,0,2,1,3,3,1,1,7,3,1,3,3,4,2,1,2,1,3,1,2,1,3,3,1,11,80,2
1,115,1284,2,2,9,5,2,4,2,7,8,2,4,15,1,1,12,6,2,2,1,2,2,3,3,3,2,2,2,1,4,5,2,1,3,2,1,2,4,4,1,2,4,5,3,1,3,1,3,4,3,3,3,1,3,1,2,3,1,1,1,2,2,2,3,2,2,115,1284,2,0,0,0,0,1,1,1,4,1,1,3,3,1,3,2,2,1,1,1,1,1,3,2,1,3,2,1,10,1,4
1,115,1285,2,1,9,5,2,4,1,7,8,2,4,15,1,1,14,9,1,2,2,1,2,2,2,2,2,2,1,1,4,5,2,2,4,2,1,2,3,4,1,1,4,5,2,1,3,1,4,4,2,3,3,4,2,1,1,3,2,2,1,6,4,2,1,2,2,115,1285,2,0,0,0,0,2,2,1,4,1,1,0,3,2,3,3,2,0,1,1,1,3,4,3,1,1,1,1,7,13,4
1,115,1286,2,2,9,5,2,5,2,8,8,4,4,15,1,1,11,2,1,1,2,1,2,1,1,3,3,3,2,1,4,2,9,2,3,2,1,2,3,4,1,1,4,4,3,1,3,1,3,3,0,5,2,4,2,1,2,3,2,3,1,2,1,3,1,2,2,115,1286,2,0,0,0,0,3,1,3,3,1,1,11,3,5,4,4,1,1,1,1,1,3,3,3,2,2,2,1,10,147,1
1,115,1287,2,2,9,4,4,1,1,3,8,2,5,16,1,1,16,4,2,2,0,2,2,3,2,2,3,2,2,1,2,2,1,2,3,3,1,2,4,3,1,1,2,6,0,1,3,1,4,4,4,5,1,4,3,2,2,3,1,1,1,1,6,3,3,1,2,115,1287,2,2,2,1,1,3,2,1,4,1,2,6,3,1,3,3,3,1,1,1,1,3,4,2,3,2,1,1,13,108,5
1,115,1288,2,4,5,6,2,4,1,9,9,4,5,10,1,1,10,4,2,1,2,2,2,2,1,1,1,2,2,1,4,1,1,1,4,2,1,3,3,4,1,1,4,4,4,2,1,1,1,1,1,1,2,2,3,2,2,3,1,1,4,5,2,2,3,2,2,115,1288,2,0,0,0,0,0,0,0,0,1,1,11,3,5,4,4,2,2,2,2,2,3,1,3,1,3,1,1,10,132,5
1,115,1289,2,3,4,6,2,4,1,8,8,2,2,5,1,1,4,8,2,1,2,1,1,2,1,1,1,1,1,1,0,6,9,1,1,2,1,2,3,2,1,1,3,3,1,1,3,3,2,2,2,4,1,3,4,1,1,3,4,1,1,3,2,2,2,2,2,115,1289,2,0,0,0,0,3,3,1,4,1,2,7,3,1,3,3,1,1,1,1,1,3,5,1,3,2,2,1,4,52,1
1,115,1290,2,2,10,1,2,4,1,6,6,1,8,21,1,1,21,6,1,2,3,2,2,2,2,1,1,2,2,1,3,2,1,1,2,3,1,2,2,4,1,1,2,4,2,2,1,2,3,2,2,3,2,2,3,1,3,2,1,3,2,1,3,3,3,2,2,115,1290,2,0,0,0,0,2,2,3,2,1,1,5,1,1,2,1,2,1,2,2,1,3,1,2,3,3,3,1,13,61,5
1,115,1291,2,3,10,5,2,3,1,9,1,2,5,21,1,1,21,3,1,2,1,3,3,1,3,2,2,3,2,1,4,4,9,2,4,3,1,3,4,4,5,4,3,3,2,2,3,2,4,4,5,5,3,3,5,2,2,3,1,2,1,2,4,3,3,2,2,115,1291,2,0,0,0,0,1,3,1,2,1,1,7,3,1,3,3,4,2,2,2,2,3,5,3,2,3,0,1,13,35,5
1,115,1292,2,4,10,5,1,4,1,8,8,4,6,23,1,1,16,9,2,1,2,1,1,2,1,1,1,1,1,1,2,3,9,1,4,1,1,2,5,4,1,1,2,1,3,1,3,1,2,3,3,2,1,1,3,1,1,2,1,1,1,6,2,1,2,2,2,115,1292,2,0,0,0,0,2,1,1,2,1,1,9,2,1,3,3,1,1,1,1,1,1,2,1,3,2,2,1,11,71,1
1,115,1293,2,3,11,5,1,4,3,7,1,2,3,14,1,1,4,4,2,1,2,1,2,2,2,2,1,2,2,1,2,2,0,1,2,2,1,2,3,3,1,1,3,3,2,2,2,3,1,1,1,1,2,1,4,1,1,3,2,1,1,6,3,1,2,2,2,115,1293,2,0,0,0,0,3,2,1,4,1,1,4,3,2,3,3,1,1,1,1,1,3,5,2,3,3,3,1,8,81,4
1,115,1294,2,2,11,3,2,4,1,7,3,2,3,14,1,1,13,2,1,2,1,2,2,3,2,0,2,2,3,1,0,3,9,1,4,1,2,3,3,3,2,2,2,4,2,2,1,2,2,4,3,3,2,4,3,2,2,3,4,1,3,6,2,1,1,2,2,115,1294,2,0,0,0,0,1,2,3,4,2,1,6,3,1,2,3,4,1,1,1,2,3,4,2,1,3,1,1,8,91,4
1,115,1295,2,4,11,4,2,4,2,7,10,2,4,15,1,1,15,9,2,1,3,2,2,2,1,3,1,2,2,1,4,2,9,1,3,2,1,3,2,2,2,2,4,4,4,1,3,1,4,4,4,4,3,4,3,1,2,4,1,2,1,3,5,1,2,2,2,115,1295,2,0,0,0,0,4,2,1,4,1,1,9,3,1,3,3,2,1,1,2,2,3,2,3,2,2,2,1,12,86,4
1,115,1296,2,5,11,5,4,1,2,6,6,2,5,15,1,1,10,9,2,1,3,2,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,2,5,3,1,1,2,1,1,2,1,3,2,2,2,1,2,4,5,2,2,3,1,1,1,2,3,2,1,2,2,115,1296,2,0,0,0,0,2,2,1,4,1,1,7,1,1,3,3,1,1,1,1,1,2,2,3,3,2,1,1,6,6,5
1,115,1297,2,2,11,5,4,4,1,8,8,2,5,18,1,1,17,4,1,2,1,1,2,3,4,2,2,2,2,1,3,6,9,2,4,3,1,2,4,4,1,1,2,4,2,1,2,3,3,4,4,4,3,4,2,1,3,1,1,1,1,6,3,3,1,2,2,115,1297,2,0,0,0,0,4,4,1,4,1,1,1,3,1,3,3,1,1,1,1,1,3,4,3,3,2,1,1,4,27,1
1,115,1298,2,1,11,3,4,3,1,8,8,2,5,18,1,1,17,9,2,2,1,1,2,1,5,1,2,2,2,1,1,1,9,2,1,3,2,3,3,2,1,1,2,3,1,1,3,3,1,1,2,2,2,3,3,1,2,3,1,1,1,6,1,3,1,2,2,115,1298,2,0,0,0,0,1,4,2,2,2,1,2,3,1,3,3,1,1,1,1,1,3,5,1,1,3,3,1,4,47,1
1,115,1299,2,3,11,5,3,5,2,7,8,2,5,18,1,1,1,3,1,2,1,2,2,2,2,3,2,2,2,1,4,3,9,2,3,3,1,3,3,4,1,1,3,5,2,1,3,2,2,3,2,2,2,1,2,2,1,3,1,1,1,2,1,2,2,2,2,115,1299,2,0,0,0,0,3,1,1,4,1,1,11,2,5,4,4,2,2,2,2,1,3,3,3,2,2,3,1,8,57,4
1,115,1300,2,3,11,5,2,5,1,8,8,2,5,18,1,1,18,4,1,2,2,1,2,2,3,3,3,2,2,3,2,1,1,2,2,3,2,3,3,3,2,1,4,4,2,2,1,1,3,4,4,4,3,4,4,2,2,3,1,1,1,1,4,2,1,2,2,115,1300,2,0,0,0,0,2,2,1,4,1,1,11,3,5,4,4,4,1,1,1,2,2,3,3,2,2,1,1,10,104,1
1,115,1301,2,4,11,5,3,5,1,8,8,2,5,18,1,1,17,9,2,1,2,1,2,2,2,2,2,2,3,1,4,5,9,1,4,2,1,2,5,3,2,2,4,3,4,1,3,1,2,3,4,3,1,4,3,2,1,3,1,1,1,6,0,3,3,2,2,115,1301,2,0,0,0,0,3,2,2,4,1,1,3,3,1,3,3,4,2,2,2,2,3,5,3,3,3,1,1,4,37,1
1,115,1302,2,3,11,4,4,1,1,8,8,2,5,18,1,1,18,2,2,1,2,1,2,2,1,3,1,2,2,1,4,3,1,2,2,2,1,1,4,4,5,1,4,3,1,1,3,3,2,1,2,2,2,3,3,2,3,3,1,1,1,6,1,1,2,2,2,115,1302,2,0,0,0,0,4,1,1,4,2,1,3,3,1,3,3,1,1,1,1,1,2,2,2,3,3,3,1,11,127,1
1,115,1303,2,3,11,1,2,5,3,8,8,2,5,18,1,1,3,6,2,2,1,1,1,2,1,1,1,1,1,1,2,6,9,1,2,2,1,2,3,2,1,1,1,3,2,1,2,3,3,2,1,1,2,2,3,2,2,1,2,1,1,6,2,2,1,2,2,115,1303,2,1,1,1,2,3,1,2,4,1,1,1,3,1,3,3,1,1,1,1,1,3,2,2,3,3,3,1,11,145,1
1,115,1304,2,2,11,5,2,5,1,7,7,2,5,18,1,1,1,4,2,2,3,2,2,2,2,3,1,2,2,1,4,1,9,2,4,2,2,2,3,3,1,1,2,2,2,2,1,3,3,2,4,2,3,2,3,3,2,3,2,2,1,2,6,1,1,2,2,115,1304,2,0,0,0,0,3,2,1,2,1,1,3,3,2,3,2,2,1,1,1,1,3,3,3,3,2,1,1,7,9,4
1,115,1305,2,1,11,4,2,5,1,6,6,2,5,12,1,1,11,4,2,2,3,1,2,3,5,3,3,2,2,1,2,3,1,1,2,2,2,2,3,2,1,1,1,6,2,2,1,3,2,2,2,2,2,1,3,2,1,2,2,2,2,6,3,3,1,2,2,115,1305,2,0,0,0,0,2,1,1,4,1,1,2,3,1,3,2,1,1,1,1,1,3,3,2,3,3,3,1,15,31,2
1,115,1306,2,2,11,4,2,5,1,8,0,2,5,13,1,1,13,4,1,2,2,3,2,2,4,3,3,2,3,4,1,1,1,2,2,2,6,3,4,3,5,1,2,6,1,2,1,1,2,4,4,4,3,1,3,1,2,0,3,2,1,2,4,3,3,2,2,115,1306,2,0,0,0,0,2,2,0,4,1,2,2,3,1,3,3,1,1,1,1,1,3,4,3,3,3,3,1,10,121,1
1,115,1307,2,1,11,3,2,5,2,7,7,2,3,13,1,1,5,9,2,1,2,1,2,2,2,1,1,1,1,1,1,6,1,1,1,1,1,2,3,4,1,1,2,1,2,1,3,3,2,2,2,2,3,2,3,1,1,4,2,3,1,6,2,1,1,2,2,115,1307,2,0,0,0,0,3,2,1,4,1,1,0,1,1,1,2,1,1,2,2,1,3,3,2,1,1,1,1,8,28,4
1,115,1308,2,2,11,2,1,3,1,7,7,2,3,13,1,1,6,3,2,1,2,1,1,2,1,2,1,2,2,1,1,6,1,2,1,2,1,3,3,4,1,1,1,1,1,2,1,3,1,1,1,1,2,1,5,1,1,4,2,1,1,1,2,2,2,2,2,115,1308,2,0,0,0,0,3,2,1,4,1,1,8,3,1,3,3,1,1,1,1,1,3,5,2,2,3,3,1,12,53,4
1,115,1309,2,2,11,2,2,5,4,8,8,2,4,14,1,1,9,3,2,1,2,1,2,3,5,1,1,2,2,1,1,1,9,0,0,3,6,2,3,2,1,1,4,6,2,1,4,0,2,1,1,1,2,1,3,1,1,1,1,1,2,6,3,2,1,2,2,115,1309,2,0,0,0,0,3,1,3,4,1,1,7,3,1,3,3,1,1,1,1,1,3,2,1,3,3,3,1,11,140,1
1,115,1310,2,3,8,5,2,4,2,7,9,2,5,15,1,1,15,4,2,1,3,1,2,2,3,1,1,3,2,1,4,3,9,1,4,3,1,1,4,4,1,4,4,5,4,2,1,2,4,4,4,4,2,4,3,1,2,3,1,3,1,3,4,2,1,2,2,115,1310,2,0,0,0,0,3,2,1,0,1,0,11,3,5,4,4,1,2,2,2,2,3,5,3,1,2,3,1,8,31,4
1,115,1311,2,2,8,5,4,3,2,8,8,2,5,15,1,1,10,6,1,2,2,1,2,2,2,3,2,2,2,1,2,2,1,2,3,3,2,2,3,4,2,1,1,4,3,1,3,1,4,4,4,4,3,3,3,2,2,4,3,1,1,3,4,3,1,1,2,115,1311,2,1,2,1,2,3,2,1,4,2,2,5,3,1,3,3,2,1,1,1,2,3,3,3,1,2,1,1,11,146,1
1,115,1312,2,2,8,4,4,1,1,8,8,2,5,18,1,1,18,4,1,1,1,1,2,2,2,1,1,2,2,1,3,2,1,2,1,2,1,2,4,3,1,1,2,2,2,2,1,2,2,2,3,3,2,2,3,2,2,3,1,1,1,6,2,1,1,2,2,115,1312,2,0,0,0,0,2,1,2,2,1,1,3,3,1,3,1,2,1,1,1,1,3,3,2,1,3,1,1,11,59,1
1,115,1313,2,4,8,5,2,5,1,8,8,2,5,18,1,1,15,3,1,1,3,2,2,2,2,1,1,3,2,1,4,3,9,1,3,2,2,2,4,4,1,2,4,6,4,1,3,1,1,2,2,2,1,4,3,1,1,3,2,1,1,2,1,2,3,2,2,115,1313,2,0,0,0,0,3,2,1,4,1,1,11,3,5,4,4,0,1,1,1,1,3,4,2,1,2,1,1,10,87,1
1,115,1314,2,2,8,5,2,4,1,5,5,2,5,12,1,1,11,6,2,1,2,2,2,2,2,2,3,2,3,1,3,3,2,2,3,2,1,3,3,3,2,2,2,3,4,1,3,1,3,5,5,5,3,4,3,3,3,3,1,1,6,0,1,2,3,2,2,115,1314,2,0,0,0,0,1,2,1,4,2,2,4,3,1,3,3,3,2,2,2,1,3,3,2,3,3,1,1,5,34,5
1,115,1315,2,2,8,5,4,4,3,5,8,2,3,13,1,1,12,4,2,2,1,3,2,2,2,2,2,2,2,1,4,3,9,1,2,2,2,2,3,4,1,2,4,3,4,2,1,1,3,4,4,4,2,3,3,2,2,3,2,1,6,0,3,4,2,2,2,115,1315,2,0,0,0,0,2,0,1,4,2,2,6,1,1,3,3,2,1,1,2,1,3,2,3,3,3,1,1,8,114,4
1,115,1316,2,2,8,5,3,1,1,5,8,2,5,20,1,1,7,8,1,2,1,2,3,3,3,3,3,2,3,1,3,6,7,2,3,3,1,2,5,2,2,1,2,3,3,1,3,1,3,3,3,4,3,4,4,1,3,3,1,1,6,0,2,2,2,2,2,115,1316,2,0,0,0,0,2,1,1,4,2,2,11,3,5,4,4,2,1,1,1,1,3,1,3,3,1,0,1,10,138,5
1,115,1317,2,1,8,5,2,5,1,6,1,1,6,21,1,1,21,7,2,2,3,2,2,2,2,3,2,2,3,1,4,5,7,2,3,3,1,1,3,2,1,2,4,5,2,2,1,1,3,3,3,4,2,4,3,3,1,2,2,1,1,2,1,2,3,1,2,115,1317,2,1,1,2,1,3,1,3,3,1,1,6,3,1,3,2,2,1,1,1,1,2,3,1,2,2,1,1,5,27,2
1,115,1318,2,3,8,4,1,1,1,9,8,2,5,21,1,1,21,6,2,1,3,2,3,3,3,2,2,2,2,1,4,3,2,2,4,3,2,3,3,4,1,1,3,5,2,2,1,2,4,4,4,4,3,4,3,3,3,3,1,1,1,1,2,1,2,1,2,115,1318,2,1,2,1,1,3,1,3,4,2,1,11,3,5,4,4,2,2,1,1,2,3,1,3,3,2,1,1,13,128,5
1,115,1319,2,2,8,5,3,1,1,9,4,3,7,22,1,1,22,4,1,1,2,2,2,2,4,4,2,2,3,1,4,2,1,2,4,2,2,2,3,4,5,1,2,3,2,1,3,1,3,4,4,5,3,4,3,2,2,3,1,1,1,1,3,2,2,2,2,115,1319,2,0,0,0,0,2,2,1,4,1,2,3,3,1,3,3,2,2,1,2,2,3,3,3,1,3,1,1,13,137,5
1,115,1320,2,3,8,5,2,5,1,9,10,3,7,22,1,1,22,9,1,3,1,3,2,1,4,3,3,2,2,1,3,1,1,1,3,3,0,3,0,3,0,3,4,0,0,2,1,1,5,5,5,5,0,4,5,2,2,4,1,1,1,1,6,2,3,2,2,115,1320,2,0,0,0,0,3,1,2,4,1,1,11,3,5,4,4,2,2,1,2,2,3,5,3,3,2,1,1,13,93,5
1,115,1321,2,2,8,5,2,2,1,2,8,1,7,23,1,1,23,4,2,2,1,1,2,2,3,3,2,2,1,1,3,3,2,2,1,3,1,2,3,4,1,1,4,6,2,2,1,3,3,4,5,4,3,1,4,1,2,1,1,2,1,1,3,3,2,2,2,115,1321,2,0,0,0,0,3,1,1,4,1,2,6,1,1,3,3,2,2,1,1,2,3,3,2,1,2,1,1,13,83,5
1,115,1322,2,3,8,4,2,2,1,3,3,1,6,23,1,1,22,4,1,2,1,1,2,2,3,2,2,3,2,1,4,3,1,2,3,2,1,2,5,2,1,1,2,3,3,2,1,2,4,3,3,5,2,4,3,2,1,1,1,1,1,3,1,2,2,2,2,115,1322,2,0,0,0,0,3,2,4,1,1,2,6,3,1,3,2,2,2,1,1,1,3,3,2,1,2,3,1,13,27,5
1,115,1323,2,3,11,5,2,4,1,3,3,2,4,11,1,1,7,4,1,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,3,3,1,1,2,2,2,2,1,3,2,1,1,1,2,1,4,1,1,3,2,1,2,2,3,1,2,2,2,115,1323,2,0,0,0,0,2,2,1,4,1,1,6,3,1,3,3,1,1,1,1,1,2,5,2,1,2,2,1,15,44,5
1,115,1324,2,2,11,4,8,4,2,7,7,2,3,10,1,1,9,4,2,1,2,1,2,2,1,1,1,2,1,1,2,1,10,1,1,2,1,3,3,2,1,1,3,3,1,1,3,3,2,2,1,1,2,4,3,1,2,3,1,3,1,2,2,2,1,2,2,115,1324,2,0,0,0,0,3,2,4,4,1,1,2,3,1,3,3,1,1,1,1,1,3,3,1,1,3,1,1,8,42,4
1,115,1325,2,3,10,4,2,5,2,7,8,4,3,11,1,1,6,7,2,1,1,2,2,1,2,2,1,2,2,1,3,2,2,2,4,3,1,3,5,4,1,2,3,4,4,1,3,3,2,2,2,2,2,4,5,1,3,3,2,1,1,2,2,1,3,2,2,115,1325,2,0,0,0,0,3,2,1,2,1,1,4,3,1,3,3,3,1,1,1,1,2,3,2,2,3,2,1,14,13,4
1,115,1326,2,2,10,4,2,1,2,3,3,2,4,10,1,1,9,6,1,1,2,1,2,2,1,2,3,1,1,1,1,1,1,2,1,1,1,3,3,4,1,1,2,2,2,1,3,3,1,1,1,1,2,1,3,2,1,3,2,1,1,6,1,3,2,2,2,115,1326,2,0,0,0,0,3,2,3,3,1,2,5,3,1,3,3,2,1,1,2,2,3,2,3,3,2,2,1,13,123,5
1,115,1327,2,2,10,5,4,3,2,8,8,2,5,9,1,1,9,3,2,1,2,2,3,3,4,2,2,3,2,1,4,5,9,2,4,3,1,3,3,3,3,2,4,3,4,2,1,1,4,5,5,5,2,4,3,2,1,3,2,4,1,2,3,2,3,2,2,115,1327,2,0,0,0,0,2,2,1,2,1,1,5,3,1,2,3,2,1,1,2,1,3,2,3,2,2,1,1,11,70,1
1,115,1328,2,1,10,5,2,5,1,7,7,2,2,6,1,1,3,2,2,1,2,2,3,3,2,3,1,3,1,1,4,5,2,2,3,3,6,3,5,3,2,2,4,5,4,2,1,0,3,4,0,3,2,1,0,2,2,0,4,0,1,1,6,2,3,2,2,115,1328,2,0,0,0,0,3,2,3,4,2,1,3,3,1,3,1,2,1,1,1,1,3,5,3,1,2,3,1,12,41,4
1,115,1329,2,1,9,1,3,5,1,7,8,3,8,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,1,1,4,3,7,2,4,3,1,3,3,4,1,1,2,3,3,2,2,1,3,4,3,3,3,1,1,2,2,4,1,2,2,3,2,3,2,2,2,115,1329,2,0,0,0,0,3,4,4,4,2,1,7,2,4,2,1,3,2,2,2,0,1,2,2,1,1,1,1,8,9,4
1,115,1330,2,1,9,1,8,5,3,1,1,2,3,3,1,1,2,2,1,2,2,2,2,2,5,1,1,2,2,1,3,3,5,1,3,2,1,2,3,2,2,1,4,3,2,2,2,3,1,1,1,2,1,1,4,1,2,3,2,1,2,5,3,1,3,2,2,115,1330,2,0,0,0,0,3,4,3,2,1,2,6,3,1,2,3,1,1,1,1,1,3,1,2,3,3,3,1,8,24,5
1,115,1331,2,3,9,5,2,3,2,8,8,2,3,4,1,1,4,9,2,2,2,2,2,2,2,2,2,2,2,1,4,5,7,1,2,2,2,3,3,3,2,1,3,4,3,2,1,2,2,2,2,2,2,1,3,2,3,3,4,1,1,2,1,3,2,2,2,115,1331,2,0,0,0,0,0,0,0,0,1,1,11,3,5,4,4,2,1,1,1,1,3,3,3,3,2,3,1,10,139,1
1,115,1332,2,3,9,5,9,1,1,8,8,2,4,5,1,1,4,4,1,2,3,1,3,2,2,1,2,3,2,1,4,6,1,2,3,3,1,3,5,4,1,1,4,5,4,1,3,3,4,4,2,2,2,3,4,2,1,1,2,3,1,1,2,3,1,2,2,115,1332,2,0,0,0,0,2,2,1,4,1,2,11,1,5,4,4,2,1,1,1,1,3,2,2,3,3,3,1,11,115,1
1,115,1333,2,2,9,4,4,1,1,3,8,2,5,16,1,1,10,4,1,2,1,1,2,2,2,3,2,2,2,1,2,3,1,2,1,3,2,3,4,4,1,1,2,6,2,1,3,3,3,3,2,4,3,2,4,2,2,4,1,1,1,6,3,2,3,2,2,115,1333,2,0,0,0,0,3,2,4,4,1,1,2,3,1,2,1,2,1,1,1,1,3,3,2,2,3,3,1,13,120,5
1,115,1334,2,2,9,5,3,3,1,9,9,2,5,16,1,1,10,9,2,1,2,2,2,2,3,1,2,2,2,1,4,3,9,1,4,2,2,3,3,3,2,1,3,3,3,2,1,2,1,2,2,1,3,3,2,2,2,4,2,1,1,6,1,2,3,1,2,115,1334,2,1,1,2,2,3,2,3,3,1,1,6,3,1,2,3,1,1,2,1,1,3,4,3,1,3,3,1,10,149,5
1,115,1335,2,4,9,7,5,3,1,8,8,2,5,4,1,1,4,2,1,1,3,2,1,2,2,2,2,2,1,1,4,3,1,2,2,2,1,1,5,2,1,1,2,2,2,1,0,2,2,1,2,2,2,1,2,2,2,3,4,4,1,1,1,2,2,2,2,115,1335,2,0,0,0,0,3,1,1,4,2,2,7,3,1,2,2,2,1,1,1,1,3,5,3,1,2,3,1,10,82,1
1,115,1336,2,3,9,7,5,5,2,9,9,1,7,5,1,1,5,4,2,1,3,2,1,2,5,2,2,1,3,1,4,1,1,2,3,2,2,2,3,3,1,1,4,5,2,2,1,2,2,2,2,3,3,1,3,1,2,4,2,1,2,4,5,1,1,2,2,115,1336,2,0,0,0,0,0,0,0,0,1,1,7,3,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,13,142,5
1,115,1337,2,4,9,7,5,5,2,5,6,2,2,6,1,1,5,6,2,1,1,3,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,3,4,4,2,2,4,4,2,1,3,3,2,1,2,2,1,3,4,2,2,3,5,2,6,0,1,2,2,2,2,115,1337,2,0,0,0,0,2,1,1,4,2,1,2,3,1,3,3,1,1,1,1,1,3,3,3,1,2,1,1,8,37,4
1,115,1338,2,5,11,7,3,3,1,8,6,3,8,34,1,1,34,9,2,1,3,3,2,2,3,2,2,2,2,1,4,2,9,1,1,2,6,3,3,4,5,1,4,5,4,2,2,1,2,4,4,4,3,2,3,2,2,3,1,1,3,6,5,2,3,2,2,115,1338,2,0,0,0,0,3,2,1,4,1,1,7,3,1,2,1,3,2,1,2,1,1,3,3,3,2,2,1,11,147,1
1,115,1339,2,4,10,7,3,4,3,9,11,3,0,24,1,1,24,9,2,2,1,2,2,1,2,2,1,2,2,1,4,2,2,1,3,1,1,2,3,3,1,3,2,3,4,2,2,2,1,1,2,1,2,4,3,3,2,3,1,2,1,4,6,2,3,2,2,115,1339,2,0,0,0,0,2,2,1,4,0,1,4,3,1,3,3,2,1,2,2,1,3,4,2,1,2,1,1,10,120,5
