CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4A.,Q.4B.,Q.4C.,Q.5A.,Q.5B.,Q.6A.,Q.6B.,Q.6C.,Q.6D.,Q.6E.,Q.6F.,Q.7A.,Q.8.,Q.9.,Q.10A.,Q.10B.,Q.10C.,Q.12A.,Q.12B.,Q.12C.,Q.12D.,Q.13A.,Q.13B.,Q.14A.,Q.14B.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.18A.,Q.18B.,Q.19A.,Q.19B.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,V.26.,V.27.,V.28.
1,224,566,1,3,5,6,5,1,1,2,1,1,1,2,1,2,3,3,3,3,6,2,4,4,4,4,2,4,3,4,3,3,2,2,3,2,4,3,1,1,1,3,3,1,1,1,7
1,224,567,3,3,4,4,6,1,2,7,1,2,2,2,2,2,3,3,2,0,2,2,5,5,4,4,3,2,3,3,4,2,1,2,5,3,5,2,2,3,1,3,3,1,1,1,104
1,224,568,2,3,5,3,4,1,2,7,1,1,3,3,1,1,2,3,2,2,2,2,4,4,4,4,2,4,1,1,2,2,2,2,1,3,2,3,3,3,1,3,3,2,1,1,26
1,224,569,2,3,5,4,2,1,2,7,1,1,1,1,1,1,3,1,2,3,4,3,4,4,5,4,2,2,1,1,0,3,3,3,3,4,5,0,3,3,1,3,3,1,1,1,78
1,224,570,3,3,5,4,2,1,2,7,1,1,1,1,1,1,3,1,0,3,4,3,4,5,6,4,2,2,1,1,0,3,3,3,4,4,5,0,3,3,1,3,3,2,1,1,85
1,224,571,3,3,4,3,2,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,4,1,1,1,2,1,1,2,3,1,3,3,3,1,3,3,2,1,1,71
1,224,572,2,2,4,3,2,1,2,7,1,1,1,1,1,1,4,3,4,3,2,3,4,3,5,4,3,3,1,2,3,2,1,1,3,3,5,1,3,3,1,3,3,2,1,1,38
1,224,573,1,3,5,3,2,1,2,7,1,1,2,3,1,1,1,3,2,1,1,1,4,4,4,3,4,3,2,1,3,2,1,1,1,1,2,1,3,3,1,3,3,1,1,1,54
1,224,574,2,2,6,2,2,1,2,7,1,1,1,1,1,1,5,3,2,5,1,1,4,4,4,4,1,3,3,2,2,1,1,1,2,3,5,2,3,2,1,3,3,1,1,1,74
1,224,575,2,1,6,3,6,1,2,2,1,1,1,1,1,1,1,1,3,1,4,1,4,4,6,4,1,3,1,1,1,2,1,1,1,3,5,1,3,3,1,3,3,1,1,1,3
1,224,576,2,2,7,4,3,1,2,2,3,1,1,3,2,3,3,1,2,1,1,3,4,4,5,4,0,3,2,4,2,2,5,5,2,0,0,0,3,3,1,3,3,2,1,1,51
1,224,577,3,3,5,4,5,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,4,1,1,1,2,1,1,5,2,1,1,3,3,1,3,3,1,1,1,2
1,224,578,3,3,6,4,2,1,2,6,1,1,1,3,1,2,3,1,2,2,2,2,5,5,4,3,4,4,1,2,3,2,1,1,5,2,5,1,3,3,1,3,3,2,1,1,27
1,224,579,1,3,1,6,5,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,4,5,4,3,1,1,2,1,2,3,3,5,3,3,3,3,2,3,3,3,1,1,1,41
1,224,580,1,1,5,3,3,1,2,2,1,2,3,2,3,1,5,1,4,5,1,1,6,5,6,3,1,1,3,1,4,2,1,4,1,3,1,2,2,1,1,2,2,2,1,1,49
1,224,581,1,2,4,3,3,1,2,7,1,1,1,1,2,1,2,3,2,2,2,2,4,1,4,4,1,3,2,1,1,2,2,3,2,3,5,0,3,3,1,2,2,1,1,1,75
1,224,582,2,3,7,6,6,1,2,2,1,1,1,1,1,1,1,0,2,1,1,1,1,1,4,4,2,4,3,1,4,2,1,1,1,1,1,3,3,3,1,2,2,2,1,1,98
1,224,583,2,2,4,1,1,1,2,7,3,3,3,0,1,1,2,1,2,1,2,2,1,1,1,4,2,2,1,2,2,2,3,3,2,3,5,2,3,3,1,2,2,1,4,1,7
1,224,584,4,2,7,2,1,1,2,7,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,1,2,1,3,3,2,2,2,1,4,1,32
1,224,585,3,2,6,5,3,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,3,3,3,3,1,2,2,2,2,3,3,2,1,3,3,1,2,2,2,4,1,81
1,224,586,4,2,5,2,3,1,2,2,2,1,1,3,1,1,2,1,2,3,5,5,0,7,0,0,0,1,1,1,1,0,0,4,0,0,0,2,3,2,0,2,2,1,4,1,71
1,224,587,1,3,6,4,4,1,2,7,1,1,1,2,1,1,1,1,1,2,3,5,5,1,1,1,2,4,1,3,1,2,5,5,1,1,1,1,3,3,1,2,2,1,1,2,89
1,224,588,2,2,2,2,3,1,2,7,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1,1,3,3,1,1,3,2,1,1,2,1,3,1,1,3,1,2,2,2,2,8,102
1,224,589,2,1,7,1,1,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,1,1,2,5,5,1,1,1,3,3,3,1,2,2,1,2,8,44
1,224,590,2,3,7,1,2,1,2,7,1,1,1,1,1,1,2,3,2,2,2,2,1,1,4,4,3,3,1,1,0,2,5,5,1,1,5,0,3,3,1,2,2,1,2,8,19
1,224,591,1,0,3,3,0,1,2,0,1,2,1,3,3,2,3,2,2,2,2,2,1,1,1,1,3,3,1,1,1,2,5,5,4,3,3,1,3,3,2,2,2,2,3,8,49
1,224,592,2,2,7,1,2,1,2,2,2,1,1,0,1,1,1,3,2,1,1,1,1,1,1,1,3,4,3,4,0,2,5,5,1,1,5,1,3,3,1,2,2,1,3,8,35
1,224,593,2,2,8,3,4,1,2,7,1,2,2,1,2,1,5,3,3,3,3,5,4,1,4,4,3,1,3,3,4,1,2,4,1,1,2,2,2,2,2,3,2,1,1,2,83
1,224,594,2,3,6,1,2,1,2,7,2,2,2,3,2,1,5,3,4,2,6,5,1,7,4,3,3,3,3,3,4,2,5,5,1,1,4,1,3,3,1,3,2,1,1,2,48
1,224,595,2,3,5,1,5,1,2,1,1,1,1,0,0,1,2,1,2,1,1,1,1,7,1,1,1,4,1,1,0,0,5,5,0,3,1,1,1,3,0,3,2,1,1,2,2
1,224,596,2,3,5,1,1,1,1,7,3,1,0,3,1,1,3,1,4,0,6,3,1,1,1,1,2,1,1,1,0,1,5,5,1,0,5,1,3,3,2,3,2,1,1,2,34
1,224,597,3,3,5,1,6,1,1,7,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,3,4,1,1,1,2,1,1,5,3,5,1,3,3,1,3,2,1,1,2,69
1,224,598,1,1,5,1,1,1,2,0,1,1,1,1,1,1,1,1,2,2,3,1,4,4,1,4,3,5,1,1,1,2,1,4,4,3,2,1,3,3,1,3,2,2,4,2,18
1,224,599,3,2,5,3,2,1,2,7,1,1,1,3,2,1,2,3,2,2,2,2,1,1,1,1,4,4,1,3,4,1,3,3,3,3,5,0,3,3,0,3,2,2,4,2,41
1,224,600,3,2,5,1,3,1,2,7,1,2,2,1,2,1,2,1,2,1,1,1,1,1,6,4,4,1,1,1,2,4,0,1,1,1,1,3,3,3,1,3,2,2,4,2,36
1,224,601,3,2,5,1,1,1,2,7,3,3,3,3,3,3,1,1,2,3,1,3,1,1,1,0,0,5,2,4,3,0,5,5,0,0,5,0,3,3,0,3,2,2,4,2,12
1,224,602,1,3,7,1,1,1,2,7,1,1,1,1,2,1,1,1,2,1,1,1,0,7,0,0,3,3,1,1,4,2,5,5,0,0,0,0,3,3,1,3,2,2,2,3,24
1,224,603,1,1,8,2,1,1,2,7,1,1,1,3,1,1,2,3,2,2,2,2,1,1,1,1,2,2,1,1,2,2,5,5,1,1,5,0,3,3,1,3,2,1,2,3,65
1,224,604,4,2,5,3,2,1,2,7,1,1,1,3,1,1,2,1,2,2,2,3,1,1,1,1,3,1,1,1,4,1,2,2,1,1,5,0,3,3,1,3,2,1,2,3,52
1,224,605,4,2,5,2,1,1,2,7,1,1,1,3,1,1,1,1,2,1,1,1,4,4,4,4,4,3,1,4,1,2,5,5,1,3,5,3,3,3,1,3,2,2,3,3,38
1,224,606,2,3,6,6,5,1,1,2,2,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,4,4,1,1,1,2,4,2,1,1,5,3,3,3,2,3,2,1,3,3,44
1,224,607,3,3,7,5,5,1,1,5,1,1,1,3,2,1,2,3,2,1,3,1,1,1,1,1,3,3,3,3,0,2,2,2,1,1,3,3,3,3,1,3,2,1,3,3,23
1,224,608,2,3,7,6,5,1,2,7,1,1,3,2,2,1,2,3,2,1,5,1,6,5,4,4,3,3,3,3,3,3,1,1,1,1,5,0,3,0,2,3,2,1,1,3,40
1,224,609,3,3,6,6,5,1,2,7,2,1,1,1,2,1,1,1,2,1,1,1,4,3,4,4,2,3,1,3,2,3,1,2,3,3,5,1,1,3,1,3,2,1,1,4,9
1,224,610,1,3,2,5,3,1,2,8,3,3,3,1,1,1,1,0,2,1,1,1,4,3,4,4,4,3,1,1,2,2,2,1,1,1,1,1,3,3,1,3,2,2,1,4,20
1,224,611,2,2,6,1,1,1,2,2,1,1,1,3,1,1,3,1,2,2,2,2,4,4,4,4,3,4,1,1,0,2,3,2,5,3,5,0,3,3,1,3,2,1,1,4,24
1,224,612,2,3,7,2,5,1,1,2,1,1,2,1,1,1,2,3,1,1,1,1,4,4,4,4,3,4,3,3,3,2,2,2,5,3,1,1,3,3,1,3,2,1,1,4,40
1,224,613,1,3,6,5,3,1,2,7,1,1,1,3,3,1,1,1,4,2,1,2,4,4,4,4,1,3,1,1,4,3,1,1,1,1,1,2,3,2,1,3,2,2,1,5,1
1,224,614,2,3,5,1,3,1,2,7,1,1,1,1,1,1,3,1,2,1,3,2,4,4,4,4,3,3,1,1,2,2,1,1,2,4,1,1,3,3,1,3,2,1,1,5,20
1,224,615,2,3,7,6,6,1,1,1,1,1,1,0,0,1,2,3,3,1,1,2,4,4,4,4,1,1,1,1,2,3,2,2,2,3,1,2,3,2,1,3,2,1,1,5,9
1,224,616,4,2,5,3,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,5,5,4,4,1,4,1,1,1,2,5,5,5,3,1,3,2,2,1,3,2,1,4,5,4
1,224,617,3,2,6,3,6,1,2,7,1,1,1,3,2,1,1,3,2,1,1,1,1,1,1,1,1,4,1,3,2,2,5,5,5,3,5,1,3,3,1,3,2,2,4,6,41
1,224,618,3,2,6,3,6,1,2,7,1,1,1,3,2,1,1,3,2,1,1,1,1,1,1,1,1,4,1,3,2,2,5,5,5,3,5,1,3,3,1,3,2,2,4,6,41
1,224,619,3,3,5,2,6,1,2,7,1,1,1,1,1,1,3,3,2,2,2,3,1,1,1,4,1,3,1,1,3,2,5,5,5,3,5,1,3,3,1,3,2,1,4,6,58
1,224,620,3,3,5,1,5,1,2,7,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,3,4,1,1,0,2,5,5,5,3,5,0,3,3,0,3,2,1,4,6,11
1,224,621,4,2,6,2,1,1,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,4,4,4,1,1,4,2,5,5,1,1,5,3,3,3,1,3,2,2,4,6,10
1,224,622,4,2,6,1,3,1,2,2,3,1,0,3,3,3,2,1,2,2,1,1,1,1,1,1,3,4,1,4,0,2,5,5,1,1,2,2,3,3,1,3,2,1,4,6,1
1,224,623,3,2,4,2,1,1,2,6,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,3,4,1,1,4,2,2,2,5,3,0,0,3,3,1,3,2,2,4,6,13
1,224,624,1,1,8,2,3,1,2,7,2,2,1,1,2,2,3,1,4,3,1,1,4,4,4,4,1,3,1,1,3,2,5,5,1,1,1,3,3,3,1,3,2,1,2,7,2
1,224,625,2,3,4,6,5,1,2,0,1,1,1,1,2,2,3,2,0,3,3,2,1,1,4,4,1,3,1,1,2,3,2,2,2,1,2,1,3,3,1,3,2,2,2,7,95
1,224,626,2,3,6,1,5,1,2,7,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,0,2,4,1,4,4,2,5,5,1,1,2,3,3,3,1,3,2,1,2,7,38
1,224,627,1,1,8,1,3,1,2,7,3,1,2,3,2,1,3,1,4,3,2,2,5,5,4,4,2,2,3,1,4,3,2,2,1,1,5,1,3,3,1,3,2,1,2,7,101
1,224,628,3,3,3,1,6,1,2,4,1,1,1,2,1,1,3,3,4,2,2,1,5,5,4,4,2,2,1,1,3,2,5,5,5,3,5,3,3,3,1,3,2,1,2,7,65
1,224,629,2,3,6,3,2,1,2,6,2,3,3,3,2,3,2,1,2,2,2,1,1,1,4,1,4,2,3,3,4,2,4,4,1,3,1,1,3,3,2,3,2,2,2,7,90
1,224,630,5,2,6,1,5,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,1,3,2,5,5,3,3,2,0,2,2,1,3,2,1,3,7,16
1,224,631,3,2,6,2,1,1,2,7,3,1,1,3,3,1,2,1,2,2,2,2,1,1,1,1,0,5,1,4,0,2,5,5,1,1,5,0,0,0,1,3,2,2,4,1,39
1,224,632,3,2,7,2,1,1,2,2,1,1,1,3,3,1,2,0,2,2,1,1,1,1,1,1,3,1,3,3,1,2,5,5,1,1,1,0,0,0,0,3,2,2,4,1,75
1,224,633,3,2,2,2,1,1,2,0,1,1,1,1,1,1,1,0,0,1,1,1,2,2,2,3,1,1,1,1,1,2,1,0,1,2,1,1,1,1,1,3,2,2,1,1,82
1,224,634,2,2,5,5,3,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,1,1,1,2,1,1,2,3,1,3,1,3,1,3,2,2,1,1,80
1,224,635,2,2,3,3,3,1,2,3,2,1,1,0,0,1,5,1,2,3,1,1,4,4,4,4,3,3,1,1,2,2,5,5,1,0,1,2,1,2,1,3,2,2,1,1,50
1,224,636,3,1,5,5,6,1,2,7,1,1,1,1,1,1,1,1,4,3,2,1,2,5,3,6,3,3,3,1,3,2,4,4,2,4,1,2,2,2,1,3,2,2,1,2,40
1,224,637,2,3,6,4,2,1,2,7,1,1,1,3,2,2,2,1,3,3,1,2,2,4,5,4,3,1,1,2,4,1,2,2,1,3,2,3,3,1,1,3,2,1,1,1,47
1,224,638,2,1,5,3,2,1,2,7,1,1,1,1,1,1,1,0,0,1,1,1,4,4,4,4,2,3,1,1,0,1,1,1,3,3,3,0,3,3,1,3,2,2,1,1,57
1,224,639,2,3,5,5,3,1,2,7,2,1,2,1,1,2,2,1,2,3,3,3,4,4,4,4,2,4,1,1,1,1,1,1,5,3,5,1,3,3,1,3,2,2,1,1,91
1,224,640,1,1,7,2,2,1,2,7,1,2,2,3,2,2,2,3,2,2,2,2,1,4,1,1,0,5,3,1,4,2,2,2,1,1,5,0,3,3,1,3,2,1,1,1,83
1,224,641,2,3,7,2,6,1,2,1,1,1,1,1,2,1,5,1,2,5,1,2,1,4,4,4,1,3,1,1,1,2,1,1,1,1,1,1,3,3,1,3,2,1,1,1,42
1,224,642,2,3,5,5,3,1,2,2,2,1,1,1,1,1,2,0,1,1,1,1,1,1,4,5,3,2,1,1,2,2,1,1,1,1,1,2,3,2,1,3,2,1,1,1,52
1,224,643,2,2,7,1,3,1,2,7,2,1,1,0,1,1,1,1,1,1,1,1,0,7,0,0,4,4,1,0,0,0,5,5,0,0,5,0,3,3,0,3,2,1,4,1,4
1,224,644,4,2,7,1,1,1,2,7,3,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,0,5,1,1,1,2,5,5,1,1,5,0,3,3,1,3,2,2,4,1,38
1,224,645,4,2,6,1,1,1,2,7,1,1,1,3,1,1,2,1,2,2,1,1,1,1,1,1,4,3,1,3,1,2,5,5,1,1,5,0,3,3,1,3,2,1,4,1,3
1,224,646,1,3,3,1,5,1,1,2,1,1,1,3,1,2,2,1,1,2,2,2,1,4,4,3,3,3,1,4,1,2,5,5,1,1,0,0,0,3,0,7,1,1,1,9,13
1,224,647,3,1,5,3,2,0,2,0,1,1,1,1,1,1,1,0,2,1,1,1,1,1,4,4,4,2,1,1,2,2,2,2,3,3,5,1,3,3,0,7,1,2,2,9,40
1,224,648,6,2,5,2,4,1,2,7,1,3,3,2,1,1,2,1,4,3,1,1,1,1,3,1,3,4,1,4,1,1,5,5,1,3,5,1,3,3,1,7,1,2,2,9,43
1,224,649,1,1,4,2,5,1,2,7,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,4,1,2,2,1,1,2,4,0,1,0,2,1,3,3,2,7,1,2,2,9,32
1,224,650,3,2,3,1,4,1,2,2,1,1,1,1,1,1,2,0,0,1,1,1,1,7,4,4,1,2,1,1,2,2,1,0,1,0,5,1,3,3,1,7,1,2,2,9,35
1,224,651,2,3,7,1,5,1,1,1,3,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,4,4,1,1,1,2,5,5,5,3,5,3,3,3,1,7,1,2,2,9,4
1,224,652,1,3,5,1,4,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,5,5,5,3,3,3,1,1,2,4,3,3,1,1,3,2,3,3,1,7,1,2,2,9,36
1,224,653,1,1,8,1,3,1,2,7,0,1,1,0,0,2,2,1,2,1,1,1,0,1,1,1,2,3,1,4,0,0,5,5,0,0,2,2,3,3,1,7,1,1,3,9,7
1,224,654,5,2,6,5,3,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,3,1,1,1,2,5,5,0,0,5,3,3,3,1,7,1,2,3,9,22
1,224,655,2,2,6,1,1,1,2,7,3,1,1,3,1,3,2,1,2,1,1,1,4,1,1,1,3,2,1,1,2,2,2,2,1,1,2,1,3,3,1,7,1,2,3,9,3
1,224,656,4,2,7,4,4,1,2,8,1,1,1,3,2,1,1,3,2,1,2,1,1,1,1,1,4,4,1,4,2,2,5,5,2,3,5,3,3,3,1,7,1,2,3,9,54
1,224,657,4,2,5,1,6,1,2,8,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,3,4,1,3,2,2,5,5,1,1,2,0,3,3,1,7,1,2,3,9,60
1,224,658,1,3,3,5,6,4,2,7,1,1,1,1,1,1,3,1,2,2,2,3,4,4,4,4,1,3,3,1,2,1,5,5,5,3,2,0,3,3,1,7,1,2,3,9,29
1,224,659,5,2,3,1,3,1,2,6,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,3,3,1,1,1,2,1,1,2,3,1,1,3,3,1,7,1,2,3,9,76
1,224,660,2,3,6,3,6,1,1,5,1,1,1,1,1,1,2,1,2,2,2,1,1,1,4,0,3,3,1,1,2,2,5,5,1,1,1,0,3,3,1,7,1,1,3,9,90
1,224,661,2,3,7,2,5,1,1,5,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,5,1,1,1,2,5,5,1,1,5,3,2,2,1,7,1,2,3,9,72
1,224,662,1,3,5,6,5,1,1,6,2,2,1,2,2,2,3,3,2,2,5,4,6,6,6,5,1,4,3,3,1,4,4,4,0,4,1,3,2,2,0,0,2,2,1,3,44
1,224,663,1,1,5,5,3,1,2,2,1,1,1,1,1,1,1,1,2,1,1,3,4,4,4,4,3,3,2,1,1,2,5,5,2,4,5,3,3,3,1,0,2,2,1,4,26
1,224,664,1,1,3,1,4,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3,4,3,4,4,2,5,5,1,1,5,1,3,3,1,0,2,1,2,7,42
1,224,665,7,2,0,2,1,6,2,6,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,0,5,1,1,0,0,5,5,1,1,0,0,0,0,1,0,2,2,4,1,62
1,224,666,1,3,7,6,5,1,1,2,1,1,1,1,3,1,2,0,4,2,6,3,5,5,5,5,1,4,3,1,2,3,3,2,0,4,4,1,2,2,2,0,2,2,1,1,33
1,224,667,2,3,3,6,4,1,1,2,2,3,3,3,3,3,1,2,4,1,4,1,3,3,3,3,2,2,1,3,4,4,3,3,0,0,0,0,2,2,3,0,2,2,1,1,87
1,224,668,1,1,6,2,3,1,2,2,1,1,1,1,2,1,3,1,4,2,3,4,1,1,1,1,2,3,3,3,4,0,2,3,1,4,3,3,2,3,2,1,2,1,1,2,61
1,224,669,7,3,8,5,3,1,2,3,1,1,1,3,3,2,2,1,2,2,1,5,1,1,2,2,3,2,1,4,4,1,5,5,5,2,4,1,1,1,1,1,2,1,4,2,5
1,224,670,1,3,6,6,4,1,1,2,2,1,1,1,1,2,1,3,2,1,2,3,4,5,4,5,3,3,3,3,2,3,2,2,1,1,1,1,3,2,2,1,2,1,1,3,47
1,224,671,1,3,6,5,3,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,3,1,1,1,2,1,1,5,3,2,1,3,3,1,1,2,2,1,4,30
1,224,672,0,1,5,1,2,1,2,7,1,1,2,3,1,1,3,1,2,2,1,2,5,1,4,4,3,2,1,3,2,2,3,2,1,1,2,1,3,3,2,1,2,2,2,7,35
1,224,673,1,1,6,5,3,1,2,7,1,1,0,3,1,3,3,3,1,3,2,2,4,4,4,4,1,5,3,4,0,2,5,5,1,0,5,0,3,2,1,1,2,1,2,7,25
1,224,674,2,3,4,3,6,1,2,7,1,1,1,1,3,1,1,1,2,1,1,1,4,1,1,4,3,3,2,2,3,2,1,1,2,3,2,1,1,3,1,1,2,1,1,2,35
1,224,675,1,3,7,5,3,1,2,2,1,1,1,2,1,1,2,3,1,2,1,4,4,4,3,3,4,2,3,1,1,2,1,1,1,3,5,1,3,3,1,1,2,1,1,1,73
1,224,676,1,1,6,2,2,1,2,7,2,1,1,3,1,1,1,3,2,1,2,2,1,1,1,1,3,2,1,1,3,2,5,5,1,1,5,1,3,3,1,1,2,1,4,1,1
1,224,677,1,2,5,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,1,1,0,7,0,4,4,4,1,1,1,2,5,5,1,0,0,2,3,3,1,1,2,2,2,8,127
1,224,678,1,2,4,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,1,1,0,6,0,0,4,2,1,1,1,2,5,5,1,0,5,2,3,3,1,1,2,2,2,8,128
1,224,679,1,1,6,2,1,1,2,0,1,2,2,3,2,1,1,1,2,2,5,5,1,1,1,1,1,4,3,1,4,4,2,2,1,4,3,2,2,2,1,2,2,2,3,2,20
1,224,680,1,1,5,2,2,1,2,7,1,2,2,3,1,2,3,1,2,2,2,2,4,1,1,0,4,4,1,1,2,2,5,5,5,3,5,1,3,3,1,2,2,1,4,2,27
1,224,681,2,1,6,1,3,1,2,7,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,2,3,1,1,0,1,5,5,1,1,5,0,3,0,0,2,2,1,2,3,59
1,224,682,2,2,5,2,6,1,2,6,1,2,2,1,1,1,3,1,2,3,2,2,4,4,4,4,1,3,3,1,1,2,1,1,5,3,5,3,1,3,1,2,2,1,1,3,15
1,224,683,1,1,4,6,5,1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,6,5,6,3,1,3,3,1,2,3,2,2,5,3,2,3,3,3,1,2,2,1,1,3,24
1,224,684,2,3,5,6,4,1,1,6,1,1,1,2,2,1,1,3,2,1,2,3,4,4,2,2,2,3,1,3,2,3,1,1,0,3,3,1,3,1,2,2,2,1,1,3,41
1,224,685,2,3,8,5,3,1,2,7,2,3,1,1,1,1,2,0,2,2,2,2,4,4,4,4,4,3,1,1,0,3,4,4,0,0,2,1,3,3,0,2,2,2,1,4,36
1,224,686,2,3,6,4,2,1,2,0,1,1,1,3,1,1,3,1,2,3,1,1,4,4,0,0,1,5,3,1,4,2,5,5,0,3,0,2,2,0,1,2,2,2,1,4,52
1,224,687,1,3,6,5,3,1,2,7,3,1,1,2,1,3,1,3,2,2,2,3,1,4,4,4,3,4,3,3,4,2,1,1,5,3,5,0,3,3,2,2,2,2,1,4,41
1,224,688,1,3,5,6,5,1,1,6,1,1,1,1,1,1,1,1,2,1,1,2,4,4,4,4,2,3,1,1,1,2,1,2,5,3,5,3,3,3,1,2,2,2,1,4,19
1,224,689,2,1,6,2,1,1,2,7,1,1,1,1,1,1,1,3,2,1,1,2,4,4,4,4,3,3,1,1,3,2,1,1,1,3,5,3,3,3,2,2,2,2,4,6,32
1,224,690,3,2,5,1,1,1,2,7,3,1,1,3,1,2,1,3,2,1,1,1,1,1,1,1,2,5,2,4,0,3,5,5,1,1,5,0,1,3,1,2,2,1,4,6,33
1,224,691,2,1,6,1,2,1,2,7,1,1,1,1,1,1,3,1,2,1,1,1,4,4,4,4,3,3,1,1,4,2,2,2,1,3,2,1,3,3,1,2,2,1,1,7,18
1,224,692,1,3,5,1,5,1,2,7,1,1,1,3,3,3,3,1,2,3,1,2,0,7,0,0,3,3,3,4,4,1,1,2,1,1,5,1,1,3,0,2,2,2,1,7,22
1,224,693,3,3,2,1,6,1,1,2,1,1,1,3,1,3,3,1,2,4,3,3,5,5,4,4,4,3,2,2,4,3,5,5,2,3,5,3,1,1,0,2,2,2,1,7,17
1,224,694,2,3,7,5,3,1,1,4,1,1,1,2,1,1,1,3,2,3,3,2,4,4,4,4,2,4,1,1,4,2,1,1,1,3,1,1,3,3,1,2,2,1,1,7,28
1,224,695,2,2,6,1,2,1,2,6,1,1,1,1,2,1,2,1,2,2,2,2,4,4,4,4,2,3,2,1,2,2,1,1,1,3,2,1,3,3,1,2,2,2,2,7,21
1,224,696,1,1,7,1,3,1,2,1,1,2,1,3,3,1,2,1,2,1,1,2,1,1,1,1,3,3,1,4,4,2,5,5,1,3,5,3,3,3,2,2,2,1,3,7,13
1,224,697,1,3,5,2,2,1,2,7,1,1,1,1,2,1,3,0,2,2,4,1,1,1,1,1,4,2,1,3,0,1,5,5,1,1,5,2,1,1,1,2,2,1,1,1,24
1,224,698,1,1,6,6,4,1,2,6,3,1,1,2,3,1,1,1,4,1,1,1,4,4,5,4,2,4,4,1,2,2,2,2,3,3,2,3,1,3,1,2,2,2,1,1,66
1,224,699,2,2,6,2,1,1,2,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,3,3,1,1,1,2,1,2,3,3,2,1,1,2,1,2,2,2,4,1,73
1,224,700,1,3,2,5,3,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,3,1,1,1,2,1,1,1,1,5,3,3,3,1,3,3,2,1,4,28
1,224,701,2,3,7,3,6,1,1,4,2,1,1,2,1,1,3,3,3,3,1,2,4,4,4,4,1,3,2,1,4,2,3,3,5,3,2,2,2,2,2,3,3,1,1,4,23
1,224,702,2,3,5,5,6,1,1,7,1,1,1,1,1,1,3,1,2,2,2,2,5,4,5,5,3,3,1,4,3,3,5,5,1,0,2,0,3,3,1,3,3,2,1,4,44
1,224,703,2,2,6,5,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,4,4,4,4,3,4,1,1,1,2,1,1,2,3,2,1,3,3,1,3,3,2,1,5,17
1,224,704,2,3,8,2,5,1,1,0,1,1,1,1,2,1,2,1,4,2,3,2,5,6,4,4,1,4,1,1,4,2,1,1,2,4,1,2,2,2,1,3,3,2,1,5,25
1,224,705,3,2,7,6,5,1,2,7,1,1,1,1,1,1,1,0,0,1,1,1,4,1,4,4,3,3,1,1,2,2,5,5,1,1,5,3,3,3,1,3,3,2,1,6,4
1,224,706,4,2,1,2,6,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,0,3,1,1,2,4,1,1,1,1,0,0,3,3,1,3,3,2,4,6,56
1,224,707,2,2,5,1,1,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,2,1,2,1,3,1,1,3,3,1,3,3,2,4,6,60
