COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75
1,218,260,2,2,38,3,11,99,1,6,16,1,3,3,1,3,4,2,1,2,2,2,1,2,1,2,1,1,2,2,3,1,1,3,2,3,4,4,5,3,3,70,1,1,1,3,6,2,0,8,3,2,2,2,7,2,8,9,9,99,9,9,3,3,,22,182,6,2,36,0,8,41,26
1,218,261,2,2,39,3,11,99,1,6,16,1,2,2,2,4,5,2,1,3,3,5,2,2,1,2,2,2,3,3,2,1,4,2,2,2,1,1,2,3,3,70,1,1,1,3,6,3,7,7,1,2,1,3,6,3,2,9,9,99,9,9,5,3,,22,182,6,12,36,0,9,41,26
1,218,262,2,2,39,3,11,99,2,6,16,2,2,2,1,1,3,3,1,2,3,3,2,3,1,2,1,3,2,5,3,1,1,3,3,1,3,4,5,3,3,70,1,2,1,3,6,2,7,7,2,2,2,3,6,1,0,9,9,99,9,9,5,5,,22,182,6,22,36,1,0,41,26
1,218,263,2,2,38,3,11,99,1,1,16,2,3,3,1,3,0,2,3,2,3,5,1,3,1,2,2,3,3,3,2,1,3,3,2,3,3,2,2,3,2,82,1,1,1,3,6,3,7,3,3,2,2,3,7,1,5,9,9,99,9,9,4,5,,22,182,6,32,36,1,0,41,26
1,218,264,2,2,57,2,1,1,1,6,16,1,2,2,1,3,3,2,2,1,2,3,1,2,1,2,1,3,3,3,3,1,1,2,1,2,2,1,2,1,2,87,1,1,1,3,0,3,7,7,2,4,2,3,4,1,1,9,2,4,4,2,4,2,,22,182,6,42,43,0,7,41,26
1,218,265,2,2,54,3,11,99,1,6,14,2,2,2,2,3,5,2,1,2,3,0,0,2,1,2,2,3,2,2,3,1,2,2,5,2,0,3,5,3,2,83,1,2,1,3,6,2,0,7,3,2,2,2,7,2,5,9,9,99,9,9,5,4,,22,182,6,52,34,0,4,41,21
1,218,266,2,2,48,3,11,99,1,6,14,1,4,1,1,1,3,1,1,1,4,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,9,10,0,9,9,99,9,9,9,7,,22,182,6,62,0,1,0,41,21
1,218,267,2,2,34,3,11,99,1,6,12,1,4,1,3,4,6,2,1,2,4,4,2,2,1,2,2,0,3,3,3,2,2,2,2,2,1,5,2,3,2,59,1,1,1,3,6,2,7,7,1,2,2,1,2,8,6,9,9,99,9,9,6,2,,22,182,6,72,31,0,9,41,18
1,218,268,2,2,31,2,1,1,1,6,16,1,4,2,3,4,5,1,1,3,3,5,1,2,1,2,0,2,2,2,3,2,2,2,2,1,1,5,1,2,2,50,1,1,1,3,6,2,7,7,3,2,1,3,7,2,1,9,9,99,9,9,6,2,,22,182,6,82,20,0,8,43,26
1,218,269,2,2,33,2,2,2,1,6,12,1,4,2,3,3,4,2,1,3,4,5,1,2,1,2,1,3,3,3,4,3,2,3,2,2,2,3,2,2,2,60,1,1,1,3,6,3,7,7,2,3,2,3,7,8,5,9,9,99,9,9,7,3,,22,182,6,92,27,0,6,43,18
1,218,270,2,3,46,3,11,99,1,6,14,1,4,2,1,1,3,2,1,2,3,3,1,1,3,2,2,2,3,3,4,2,1,1,1,1,1,1,1,2,2,85,1,1,1,3,6,1,7,7,1,1,1,2,7,1,1,6,2,8,4,1,3,3,,22,182,7,2,45,0,6,41,21
1,218,271,2,4,43,3,11,99,1,6,14,2,4,2,3,3,4,2,1,3,2,3,1,2,1,2,2,3,3,4,3,2,2,1,1,1,4,5,2,1,1,78,1,2,1,3,0,2,0,8,3,2,2,2,7,1,1,9,9,99,9,9,5,3,,22,182,7,12,40,0,1,41,21
1,218,272,2,4,43,3,11,99,1,6,16,1,4,2,2,1,3,2,1,2,3,5,1,1,1,2,2,3,2,2,3,1,1,2,1,2,1,2,2,1,2,80,1,1,1,3,6,2,7,7,1,2,2,3,7,1,1,9,9,99,9,9,5,5,,22,182,7,22,40,0,7,41,26
1,218,273,2,3,29,3,11,99,1,6,12,1,4,2,3,3,5,1,3,3,5,7,2,2,3,2,2,4,3,3,4,3,2,2,2,3,2,4,2,3,3,50,1,1,1,3,6,2,3,5,2,2,2,2,1,8,7,9,9,99,9,9,7,2,,22,182,7,32,26,0,2,41,18
1,218,274,2,3,40,3,11,99,2,6,16,1,3,1,3,4,4,2,2,3,2,3,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,4,2,3,2,61,1,1,1,3,1,3,1,6,2,2,2,3,4,1,6,9,9,99,9,9,7,3,,22,182,7,42,25,0,7,41,26
1,218,275,2,4,28,2,1,1,2,6,16,1,3,2,1,3,0,3,2,2,4,7,2,3,1,2,2,3,3,3,3,1,2,2,2,2,4,5,2,1,3,43,1,1,1,3,6,2,7,7,1,2,2,2,7,5,5,9,9,99,9,9,7,5,,22,182,7,52,14,0,9,43,26
1,218,276,2,1,43,2,1,1,2,1,14,1,4,2,2,3,4,1,1,2,3,3,1,3,1,2,1,2,3,3,3,1,1,2,2,2,1,5,2,1,2,80,1,1,1,3,6,1,7,8,3,2,2,3,7,1,6,9,9,99,9,9,5,3,,22,182,7,62,38,0,8,41,21
1,218,277,2,2,28,3,11,99,1,6,14,2,4,2,3,3,4,1,1,3,2,3,1,2,1,2,2,2,2,4,3,2,1,2,2,1,2,5,1,2,2,43,1,2,1,3,1,2,1,7,1,2,2,1,6,1,1,9,9,99,9,9,5,2,,22,182,7,72,22,0,9,41,21
1,218,278,2,2,28,3,11,99,1,6,16,1,2,3,1,4,4,2,2,2,2,4,1,3,1,2,2,3,2,2,3,1,1,3,2,3,1,1,2,1,2,25,1,1,1,3,6,3,7,8,1,3,2,1,9,10,7,9,9,99,9,9,5,4,,22,182,7,82,2,0,8,41,26
1,218,279,2,2,42,3,11,99,3,1,14,2,3,2,1,2,3,1,1,1,2,1,1,2,2,0,2,2,2,3,0,1,2,0,2,1,1,1,1,3,2,83,1,1,2,2,0,2,7,7,2,2,1,3,7,1,4,9,9,99,9,9,4,4,,22,182,7,92,36,1,0,41,26
1,218,280,2,3,52,3,2,2,2,6,12,2,2,3,1,2,3,2,3,2,3,5,2,3,1,2,1,3,2,2,3,1,2,2,1,2,1,1,2,1,3,90,1,1,1,3,6,4,6,1,4,4,2,3,7,2,5,5,2,7,4,2,6,3,,22,182,8,2,37,0,7,43,18
1,218,281,2,4,39,3,11,99,2,0,12,2,3,2,2,2,0,2,3,2,3,2,1,2,3,2,1,3,0,0,4,2,3,3,2,0,3,5,0,3,3,65,1,2,1,0,6,5,6,8,2,3,2,3,9,8,0,9,9,99,9,9,6,5,,22,182,8,12,31,1,0,41,18
1,218,282,2,4,30,2,1,1,2,6,16,1,3,1,3,2,4,3,1,3,3,4,1,2,1,2,2,2,3,3,3,2,2,3,2,1,2,5,2,1,1,67,1,1,1,2,2,4,6,5,1,3,2,2,7,8,7,9,9,99,9,9,6,2,,22,182,8,22,30,0,8,43,26
1,218,283,2,4,35,3,11,99,3,2,12,1,4,1,2,1,3,1,1,2,4,4,1,1,1,2,2,3,4,3,3,1,2,2,2,1,2,2,1,3,2,84,1,1,1,3,6,1,6,1,3,5,1,3,2,8,0,9,9,99,9,9,6,5,,22,182,8,32,31,0,8,41,18
1,218,284,2,4,36,3,11,99,2,6,12,1,4,2,2,3,0,2,1,2,3,4,2,2,1,2,2,3,2,2,2,2,3,3,3,2,3,2,2,2,3,61,1,1,1,3,6,3,6,3,2,3,1,1,1,8,0,9,9,99,9,9,6,2,,22,182,8,42,31,1,0,41,18
1,218,285,2,3,34,3,11,99,1,6,16,2,4,1,3,3,5,2,1,2,2,3,1,1,1,2,2,2,3,4,3,2,2,1,2,1,2,1,1,3,2,40,1,2,1,3,6,2,7,7,2,2,1,1,5,2,2,9,9,99,9,9,6,2,,22,182,8,52,8,0,8,43,26
1,218,286,2,2,51,1,2,2,3,6,16,3,2,3,1,5,3,3,3,1,3,3,2,2,1,2,1,4,2,2,4,1,2,2,2,2,2,1,2,1,2,84,1,1,1,3,6,3,7,6,3,3,3,3,4,1,1,9,9,99,9,9,5,3,,22,182,8,62,27,0,7,41,26
1,218,287,2,2,37,1,1,1,1,6,16,1,4,2,3,3,4,1,3,3,5,2,2,0,1,2,2,2,2,2,3,2,3,2,2,1,2,5,1,2,2,59,1,1,1,3,6,2,7,5,2,2,2,1,8,9,7,9,9,99,9,9,6,3,,22,182,8,72,14,0,7,43,26
1,218,288,2,2,34,1,10,1,1,6,15,1,2,3,3,2,4,2,2,2,3,3,1,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,9,10,0,9,9,99,9,9,9,7,,22,182,8,82,0,1,0,36,13
1,218,289,2,2,25,1,2,2,1,6,16,1,4,2,3,3,5,0,1,3,3,10,2,2,1,2,2,3,3,3,3,0,2,3,3,1,3,5,2,1,1,42,1,1,1,3,6,5,4,5,2,3,0,2,9,10,2,9,9,99,9,9,7,2,,22,182,8,92,12,0,8,43,26
1,218,290,2,3,37,3,11,99,1,6,12,2,2,2,3,3,4,2,1,2,2,3,2,1,3,2,1,3,3,4,3,2,3,2,1,3,2,1,1,0,1,60,1,1,1,3,6,2,7,7,3,2,2,1,1,8,1,9,9,99,9,9,6,3,,22,182,9,2,30,0,7,41,18
1,218,291,2,3,53,2,2,2,1,6,12,1,4,2,1,1,1,1,1,2,3,5,2,2,1,2,2,4,2,2,0,1,1,1,1,2,1,1,2,2,2,90,1,1,1,3,6,2,7,7,2,3,2,3,7,2,5,6,2,7,4,3,6,3,,22,182,9,12,38,0,5,43,18
1,218,292,2,4,39,3,11,99,2,6,12,1,4,1,3,3,3,2,1,2,2,1,1,1,1,2,1,3,2,3,3,2,2,3,2,1,2,4,1,2,2,63,1,1,1,3,6,2,1,3,1,1,1,1,2,8,1,9,9,99,9,9,6,3,,22,182,9,22,30,0,8,41,18
1,218,293,2,4,32,2,1,1,1,6,16,1,4,1,3,3,4,1,1,2,3,3,1,1,1,2,1,2,3,3,3,2,2,1,1,1,1,5,1,2,2,47,1,1,1,3,6,2,1,7,1,2,1,2,6,1,4,9,9,99,9,9,6,2,,22,182,9,32,14,0,7,43,26
1,218,294,2,4,35,3,11,99,1,6,12,1,4,2,3,3,4,3,1,3,2,2,2,1,3,2,1,4,2,3,2,2,2,3,2,2,1,1,4,2,1,60,1,1,1,3,6,1,7,7,2,2,2,1,2,1,1,9,9,99,9,9,6,2,,22,182,9,42,31,0,7,41,18
1,218,295,2,4,36,3,11,99,1,6,12,2,2,2,1,2,3,2,3,3,5,8,2,2,1,2,2,3,2,2,3,1,1,3,2,2,2,2,3,1,1,60,1,1,1,3,0,2,0,3,3,3,2,3,2,8,4,9,9,99,9,9,6,5,,22,182,9,52,31,0,7,41,18
1,218,296,2,4,36,3,11,99,1,6,12,2,2,1,3,4,5,3,2,2,3,5,2,1,1,2,2,4,3,4,2,3,2,3,5,2,3,2,2,3,3,63,2,2,1,3,6,3,7,4,2,3,2,1,2,8,7,9,9,99,9,9,6,2,,22,182,9,62,31,0,8,41,18
1,218,297,2,4,30,3,11,99,1,6,12,1,1,2,3,4,7,3,2,3,4,7,2,3,1,2,2,3,2,3,3,2,3,3,3,2,3,1,4,2,1,30,1,1,1,3,6,4,1,4,1,4,3,1,2,8,7,9,9,99,9,9,6,2,,22,182,9,72,6,0,9,41,18
1,218,298,2,4,52,3,2,2,1,6,12,2,3,3,1,2,2,2,1,3,4,5,2,2,1,1,2,3,3,3,3,1,2,1,1,2,1,2,2,2,2,90,1,1,1,3,6,3,7,7,1,1,2,3,7,8,6,6,2,9,1,4,6,3,,22,182,9,82,37,0,7,43,18
1,218,299,2,3,32,3,11,99,1,6,14,2,3,2,3,3,5,2,1,3,3,5,1,2,2,2,2,3,2,4,3,2,1,2,2,2,2,4,2,2,1,50,1,1,1,3,6,4,4,0,4,3,2,1,7,1,1,9,9,99,9,9,7,2,,22,182,9,92,24,0,8,41,21
1,218,300,2,3,36,3,11,99,2,1,12,1,4,2,2,2,3,2,1,3,4,5,1,2,1,2,2,3,3,4,3,2,1,3,2,2,2,4,2,3,2,66,1,1,1,3,6,3,7,3,1,2,2,3,7,8,5,9,9,99,9,9,7,4,,22,183,0,2,12,0,8,43,18
1,218,301,2,3,34,2,2,2,1,6,12,2,4,1,3,3,4,2,1,3,2,3,1,1,1,2,1,2,2,2,3,2,1,2,1,1,1,4,1,1,2,61,1,1,1,3,6,2,7,7,2,2,2,2,7,8,7,9,9,99,9,9,7,2,,22,183,0,12,28,0,6,43,18
1,218,302,2,3,52,2,2,2,1,6,12,2,2,3,1,1,2,1,1,1,2,3,1,3,1,2,1,3,3,3,3,1,1,2,2,1,2,1,2,2,2,90,1,1,1,3,6,2,7,4,1,1,1,2,7,2,5,6,2,9,1,4,7,3,,22,183,0,22,37,0,5,43,18
1,218,303,2,4,31,3,11,99,2,6,16,1,4,1,3,4,4,1,1,3,3,3,2,1,3,2,2,3,3,4,1,3,2,3,1,2,2,4,2,1,3,31,2,1,1,3,6,3,3,4,2,3,2,1,7,8,8,9,9,99,9,9,8,4,,22,183,0,32,4,0,8,43,26
1,218,304,2,0,0,0,0,0,0,0,14,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,3,6,3,7,7,4,2,2,2,4,1,7,9,9,99,9,9,2,3,,22,183,0,42,23,0,6,41,21
1,218,305,2,0,0,0,0,0,0,0,14,1,4,2,3,4,5,1,1,3,3,4,1,1,1,2,2,3,2,2,3,2,1,1,5,1,2,5,1,2,2,47,1,1,1,3,1,5,7,7,2,1,1,1,5,1,1,9,9,99,9,9,5,3,,22,183,0,52,23,0,7,41,21
1,218,306,2,3,52,0,1,1,1,6,12,3,3,2,1,1,2,2,3,1,3,0,2,2,3,3,2,2,3,4,4,1,2,5,1,2,2,1,2,3,1,90,1,1,1,3,6,3,0,8,2,1,1,3,7,1,5,6,2,9,7,4,5,3,,22,183,0,62,37,0,6,43,18
1,218,307,2,0,0,0,11,99,0,0,16,2,2,1,3,3,4,1,1,2,2,3,1,1,1,2,2,3,2,4,3,2,3,2,2,1,2,5,2,0,1,44,1,1,1,3,6,5,0,4,2,2,2,1,6,1,1,9,9,99,9,9,8,3,,22,183,0,72,16,0,8,43,26
1,218,308,2,2,3,3,11,99,1,0,16,2,3,1,1,5,3,2,2,2,2,3,2,2,2,2,2,3,3,5,2,2,3,4,5,3,3,2,1,2,0,40,2,4,2,3,0,2,1,7,1,2,1,2,9,10,1,9,9,99,9,9,3,2,,22,183,0,82,1,1,0,41,26
1,218,309,2,3,11,3,11,99,1,6,16,1,4,1,3,4,6,1,1,3,3,10,2,1,1,2,1,2,3,4,3,3,1,2,2,1,2,5,1,2,1,15,1,1,1,3,6,2,6,5,1,1,1,2,9,10,1,9,9,99,9,9,6,1,,22,183,0,92,6,0,9,43,26
1,218,310,2,1,11,3,11,99,2,4,14,2,2,2,2,1,3,2,1,2,3,3,1,2,3,2,1,3,3,4,2,1,3,2,3,2,2,2,2,1,2,47,1,3,1,5,2,2,7,7,2,2,1,1,5,8,1,9,9,99,9,9,1,5,,22,183,1,2,2,0,8,41,21
1,218,311,2,3,12,3,11,99,2,2,16,1,4,1,1,3,5,2,1,2,3,5,2,2,1,2,1,1,2,4,3,1,2,3,3,1,3,5,3,2,2,27,1,1,1,3,6,2,7,7,2,3,2,3,7,2,1,9,9,99,9,9,6,3,,22,183,1,12,5,0,9,43,26
1,218,312,2,2,24,3,11,99,1,6,14,1,2,2,3,3,6,2,3,2,2,3,1,2,1,2,1,3,2,2,3,3,3,3,2,2,3,1,2,1,1,40,1,1,1,3,6,2,7,5,2,2,2,3,5,1,1,9,9,99,9,9,6,2,,22,183,1,22,20,0,8,41,21
1,218,313,2,2,22,3,1,1,2,6,12,1,4,2,1,2,3,3,1,1,2,3,1,2,1,2,1,3,2,2,3,1,2,2,2,1,2,4,1,1,2,39,2,1,1,3,6,2,1,4,1,1,2,3,7,10,5,9,9,99,9,9,5,4,,22,183,1,32,14,0,7,43,18
1,218,314,2,2,23,3,11,99,2,6,16,1,4,1,3,3,5,2,3,3,2,3,1,2,1,2,2,3,2,2,3,3,2,2,2,1,2,4,2,1,2,33,2,1,1,3,6,2,7,7,2,2,2,1,4,1,1,9,9,99,9,9,4,3,,22,183,1,42,17,0,9,41,26
1,218,315,2,3,23,3,11,99,2,6,12,1,4,1,3,4,4,1,1,3,3,3,2,1,1,2,2,3,3,2,3,3,2,2,2,1,2,1,1,1,2,23,1,2,1,3,3,2,7,7,2,2,1,1,2,1,0,9,9,99,9,9,9,7,,22,183,1,52,0,1,0,41,18
1,218,316,2,4,23,2,1,1,2,1,16,2,4,2,1,2,3,2,1,2,2,3,1,1,1,2,1,3,4,5,3,1,1,2,3,1,2,5,1,1,2,50,2,1,1,3,6,2,7,7,2,1,1,1,7,3,5,9,9,99,9,9,5,5,,22,183,1,62,17,0,8,43,26
1,218,317,2,2,25,3,11,99,2,6,16,1,4,3,1,3,0,2,3,3,2,3,1,2,1,2,2,4,2,4,3,1,1,4,4,2,3,3,2,3,2,44,1,1,1,3,6,5,7,7,1,3,3,3,9,6,1,9,9,99,9,9,6,3,,22,183,1,72,20,0,8,41,26
1,218,318,2,2,25,3,11,99,1,6,16,1,4,2,1,3,3,1,2,1,2,2,1,3,1,2,1,2,3,4,3,1,2,2,2,1,1,2,1,1,2,35,2,1,1,3,6,2,2,3,1,3,2,3,5,1,1,9,9,99,9,9,6,4,,22,183,1,82,11,0,7,41,26
1,218,319,2,2,28,3,11,99,1,6,16,2,4,1,3,4,6,2,1,3,3,3,2,3,1,2,1,2,4,4,3,2,3,2,2,2,1,5,2,2,2,30,1,1,1,3,6,2,7,7,2,2,1,1,5,1,7,9,9,99,9,9,6,2,,22,183,1,92,8,0,8,41,26
1,218,320,2,2,42,2,0,0,3,0,12,4,1,3,1,4,6,3,2,3,9,9,2,3,1,2,2,2,2,2,2,1,2,4,4,1,4,1,3,2,2,68,1,1,1,3,6,3,3,5,4,5,2,2,8,9,7,9,9,99,9,9,6,4,,22,183,2,2,24,0,8,41,26
1,218,321,2,1,25,3,11,99,2,6,14,2,4,3,3,2,3,2,1,3,2,2,2,2,1,2,1,2,4,3,3,2,1,1,1,1,2,4,1,3,3,24,1,1,1,3,6,1,5,8,1,1,1,1,2,1,1,9,9,99,9,9,1,2,,22,183,2,12,5,0,7,41,21
1,218,322,2,3,16,3,11,99,1,6,1,3,2,2,3,3,6,1,1,3,4,3,2,1,1,3,2,3,2,3,4,3,3,4,5,2,1,5,2,3,3,16,2,3,2,2,1,5,7,5,4,4,1,1,8,9,8,9,9,99,9,9,5,2,,22,183,2,22,16,0,7,41,22
1,218,323,2,4,14,3,11,99,1,6,1,1,1,1,3,1,6,1,1,1,2,2,1,1,1,1,2,3,2,3,3,2,4,1,2,1,2,1,1,1,1,99,2,0,0,1,4,1,0,8,1,4,1,1,8,9,3,9,9,99,9,9,4,7,,22,183,2,32,0,1,0,41,22
1,218,324,2,2,27,3,11,99,2,6,1,1,2,2,1,1,4,1,1,3,2,3,1,3,1,2,1,3,4,4,1,1,3,3,3,2,2,4,4,3,1,44,1,1,1,3,6,2,5,1,2,3,2,3,8,9,7,9,9,99,9,9,6,4,,22,183,2,42,19,0,7,41,22
1,218,325,2,2,28,3,11,99,1,6,1,1,4,2,3,3,4,1,3,3,3,4,2,2,1,2,2,2,3,4,3,3,1,1,2,1,2,4,2,1,2,46,1,1,1,3,6,2,5,7,3,2,1,2,1,8,1,9,9,99,9,9,6,2,,22,183,2,52,22,0,8,41,22
1,218,326,2,2,42,2,3,3,2,6,1,2,2,3,2,4,5,2,1,3,3,4,1,2,1,2,2,2,3,3,3,2,2,2,2,1,2,4,1,2,2,75,2,1,1,3,6,4,7,1,1,2,1,2,5,8,7,9,9,99,9,9,6,4,,22,183,2,62,24,0,8,36,14
1,218,327,2,3,36,3,11,99,1,6,1,1,1,2,1,4,6,1,3,3,4,5,2,3,1,2,2,3,2,3,3,2,1,2,2,1,2,5,1,1,0,48,1,1,1,3,6,2,7,3,1,2,1,1,1,8,7,9,9,99,9,9,6,3,,22,183,2,72,19,0,6,41,22
1,218,328,2,4,34,3,11,99,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,2,1,2,3,1,2,4,2,2,2,61,1,1,1,3,6,2,7,3,2,3,2,3,1,8,7,9,9,99,9,9,6,4,,22,183,2,82,30,0,9,41,18
1,218,329,2,2,39,3,11,99,1,6,0,1,4,2,3,4,4,2,1,3,3,4,2,2,1,2,2,3,3,3,3,2,1,2,2,2,2,3,2,2,2,51,1,2,1,3,6,2,7,7,2,2,1,2,4,1,1,9,9,99,9,9,5,2,,22,183,2,92,14,1,0,41,26
1,218,330,2,3,35,3,11,99,1,6,11,1,3,1,3,3,5,1,1,3,4,7,1,2,1,2,2,3,3,4,3,2,2,2,2,1,2,4,1,3,2,60,1,1,1,3,6,2,7,7,2,2,1,1,1,8,7,9,9,99,9,9,7,2,,22,183,3,2,30,0,9,41,18
1,218,331,2,4,32,3,11,99,1,6,11,1,4,2,1,3,4,1,3,3,2,3,1,2,1,2,2,3,3,3,3,2,2,2,5,1,2,5,5,3,3,47,1,1,1,3,6,2,1,3,2,2,1,2,1,8,7,9,9,99,9,9,7,4,,22,183,3,12,20,0,8,41,19
1,218,332,2,1,31,3,11,99,1,6,11,3,1,3,3,3,5,2,1,3,3,3,2,1,1,2,0,2,3,3,3,2,2,3,3,1,2,3,1,2,2,48,1,1,1,3,6,1,0,8,3,2,2,1,1,10,7,9,9,99,9,9,1,2,,22,183,3,22,21,0,9,41,19
1,218,333,2,2,30,3,11,99,1,6,11,1,2,3,3,4,0,2,3,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,9,10,0,9,9,99,9,9,5,2,,22,183,3,32,21,0,9,41,19
1,218,334,2,4,42,3,11,99,1,0,11,1,2,2,3,3,4,1,1,2,2,2,1,2,0,0,2,2,2,0,0,1,0,1,1,2,2,3,1,0,0,99,0,0,0,1,1,4,5,8,1,2,1,3,1,1,7,9,9,99,9,9,5,2,,22,183,3,42,20,0,8,41,19
1,218,335,2,3,27,3,11,99,1,6,11,1,3,2,3,4,5,2,3,3,4,3,2,2,1,2,2,2,3,2,3,2,2,1,1,1,2,4,1,3,2,44,1,1,1,3,6,1,7,7,1,1,1,2,9,10,7,9,9,99,9,9,4,2,,22,183,3,52,21,0,9,41,19
1,218,336,2,3,29,3,11,99,1,6,11,1,3,2,3,4,4,1,1,3,4,5,1,2,1,2,2,2,3,3,3,2,1,2,2,1,2,4,1,3,1,44,1,1,1,3,6,1,7,7,2,2,1,2,1,1,6,9,9,99,9,9,5,2,,22,183,3,62,20,0,9,41,19
1,218,337,2,4,28,3,11,99,1,6,11,1,4,1,1,3,4,2,1,3,3,3,1,1,1,2,2,2,2,3,3,2,2,1,1,1,1,5,1,2,2,44,1,1,1,3,1,1,7,7,1,1,1,1,1,8,1,9,9,99,9,9,4,2,,22,183,3,72,21,0,7,41,19
1,218,338,2,4,28,3,11,99,1,6,11,1,4,2,2,3,6,2,1,2,2,5,1,2,1,2,2,3,2,4,3,2,3,2,1,1,2,5,2,1,2,45,1,1,1,3,6,2,1,3,2,3,2,2,1,8,7,9,9,99,9,9,6,2,,22,183,3,82,21,0,8,41,19
1,218,339,2,3,28,3,11,99,1,6,11,4,2,3,3,4,7,1,3,3,5,8,2,2,1,2,2,3,2,2,3,2,2,2,2,1,2,3,2,3,3,43,2,5,1,3,6,5,7,7,2,2,2,3,1,8,0,9,9,99,9,9,8,2,,22,183,3,92,20,0,9,41,19
1,218,340,2,3,35,3,11,99,1,0,11,1,4,2,3,3,5,2,0,3,1,2,1,2,2,2,2,2,3,4,3,2,2,2,2,2,1,3,4,1,2,52,1,0,1,3,0,2,7,7,3,2,1,1,9,10,8,9,9,99,9,9,5,2,,22,183,4,2,20,1,0,41,19
1,218,341,2,3,31,3,11,99,1,6,11,2,3,2,2,3,4,2,2,3,3,4,2,2,3,2,2,3,3,3,4,2,3,3,5,2,2,1,2,1,3,50,1,1,1,3,6,3,7,3,2,3,2,2,2,8,7,9,9,99,9,9,4,3,,22,183,4,12,21,0,8,41,19
1,218,342,2,2,24,3,11,99,1,6,11,2,2,3,1,4,6,2,1,3,4,4,2,3,1,2,2,3,3,2,3,1,3,1,2,1,2,5,1,2,2,45,1,2,1,3,6,2,0,8,2,2,2,3,1,8,0,9,9,99,9,9,5,2,,22,183,4,22,20,0,9,41,19
1,218,343,2,2,24,3,11,99,2,6,11,2,4,2,3,4,5,2,1,2,2,3,1,3,1,2,2,1,2,2,2,0,1,2,2,1,1,4,2,2,2,41,1,1,2,5,0,3,7,3,1,3,2,3,1,1,5,9,9,99,9,9,5,2,,22,183,4,32,20,0,9,41,19
1,218,344,2,0,28,3,11,99,1,6,11,1,2,2,3,3,5,1,1,3,4,6,2,2,1,2,2,4,3,6,1,2,1,2,2,2,1,2,2,3,2,56,1,1,1,3,6,3,5,8,1,2,1,3,2,1,6,9,9,99,9,9,9,2,,22,183,4,42,21,0,9,41,19
1,218,345,2,4,29,1,2,2,1,6,8,3,2,2,3,3,4,2,1,3,4,5,2,2,1,2,2,3,2,2,3,3,1,2,2,1,2,5,1,2,2,48,1,1,1,3,6,2,7,7,1,1,1,2,1,8,7,9,9,99,9,9,6,2,,22,183,4,52,13,0,8,35,12
1,218,346,2,4,29,1,2,2,1,6,8,1,1,2,3,3,5,1,2,3,3,4,2,2,1,2,1,3,4,3,3,2,1,2,1,2,1,4,2,3,2,48,1,1,1,3,6,2,3,5,1,1,2,3,9,10,0,9,9,99,9,9,6,2,,22,183,4,62,13,0,7,35,12
1,218,347,2,4,30,1,1,1,1,6,8,1,4,2,2,3,0,1,1,3,3,5,2,2,1,2,2,3,3,3,3,1,2,1,1,1,1,5,2,2,2,51,1,2,1,3,6,3,1,5,1,1,2,2,2,8,0,9,9,99,9,9,6,2,,22,183,4,72,19,0,8,33,12
1,218,348,2,4,34,1,2,2,2,6,8,1,3,2,3,3,4,2,1,2,2,3,1,2,1,2,2,3,2,3,3,1,3,3,2,2,2,4,2,1,2,54,1,1,1,3,6,2,3,7,2,2,2,2,1,8,7,9,9,99,9,9,6,4,,22,183,4,82,14,0,7,35,12
1,218,349,2,4,30,1,1,1,1,6,8,2,3,1,3,3,4,2,1,2,3,5,2,1,1,2,1,3,3,3,3,2,2,2,2,2,2,5,1,2,2,50,1,1,1,3,6,2,7,7,2,2,1,1,1,8,7,9,9,99,9,9,7,3,,22,183,4,92,19,0,7,33,12
1,218,350,2,4,29,1,2,2,1,6,8,1,4,2,3,3,4,1,1,2,2,3,1,2,1,2,2,3,2,2,3,2,3,2,1,2,2,5,2,1,1,48,1,1,1,3,0,3,7,5,2,3,2,3,1,8,0,9,9,99,9,9,8,3,,22,183,5,2,14,0,7,35,12
