CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.51.,Q.52.,Q.53.,Q.53..1,Q.53..2,Q.53..3,Q.53..4,Q.53..5,Q.53..6,Q.53..7,Q.53..8,Q.53..9,Q.53..10,Q.53..11,Q.53..12,Q.53..13,V.54.,V.55.,V.56.,V.57.
1,210,464,4,9,6,3,5,2,1,4,1,5,6,6,3,2,3,3,3,4,3,1,2,3,2,2,3,1,4,4,4,4,1,2,2,2,2,3,2,2,2,2,2,1,1,1,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,1
1,210,465,6,8,6,3,3,1,3,5,1,6,5,1,1,2,1,3,2,2,2,1,1,1,2,2,2,3,4,5,4,4,2,1,2,2,2,3,3,2,2,2,2,2,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,1,1,2
1,210,466,7,7,6,5,4,2,2,1,1,6,3,2,15,1,1,1,2,2,2,1,1,1,1,2,2,6,5,1,4,4,2,1,2,2,2,1,2,1,3,2,2,2,1,1,1,2,5,4,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,4,1,1,3
1,210,467,6,8,8,7,2,2,1,4,1,5,5,5,1,1,2,3,2,2,2,3,2,3,2,2,2,4,4,4,4,4,3,1,2,2,2,2,2,1,3,2,3,2,1,1,1,2,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,4
1,210,468,2,4,5,6,1,1,3,5,1,4,5,5,15,2,1,3,2,1,2,2,1,3,1,1,2,4,5,5,1,3,1,2,1,2,1,2,2,1,3,2,2,2,1,1,1,1,5,4,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,4,1,1,5
1,210,469,4,3,7,2,5,2,2,4,2,5,6,5,15,4,2,3,1,4,3,1,2,3,1,2,2,5,4,5,4,4,1,1,2,1,1,1,3,3,1,2,2,2,1,1,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,6
1,210,470,6,5,7,2,3,1,3,5,1,5,6,6,15,1,2,3,2,2,2,1,1,1,1,1,5,4,2,4,4,4,1,0,2,1,1,2,3,3,3,2,1,1,2,2,1,2,5,4,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,4,1,1,7
1,210,471,3,10,3,5,2,2,1,4,1,5,6,6,3,2,1,3,1,2,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,2,3,1,3,2,1,1,1,1,1,2,5,4,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,1,8
1,210,472,3,5,7,3,2,1,3,5,2,5,5,5,1,2,2,2,3,3,3,1,1,1,1,2,2,6,4,5,4,4,2,1,2,2,2,3,2,3,2,1,3,3,2,2,1,2,5,4,3,1,1,2,2,1,2,1,2,2,2,1,2,1,2,4,1,1,9
1,210,473,5,9,7,7,5,2,2,4,1,6,5,3,15,2,3,3,3,4,3,1,2,1,2,3,2,6,4,4,2,2,5,2,2,2,3,2,3,2,3,2,4,4,1,1,1,1,5,4,3,1,2,2,1,1,2,2,2,2,1,2,2,1,2,4,1,1,10
1,210,474,3,9,7,3,4,2,1,1,1,4,5,3,1,2,2,3,2,3,2,1,2,1,3,2,3,3,4,1,4,3,5,1,2,2,2,2,3,3,3,2,3,2,2,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,11
1,210,475,2,9,7,2,5,2,1,1,2,5,6,5,3,2,2,2,2,1,2,1,2,3,3,1,2,3,4,5,4,4,5,1,2,2,1,2,3,2,1,2,2,3,1,1,1,1,5,4,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,4,1,1,12
1,210,476,5,9,8,2,5,1,3,5,1,5,2,1,15,1,2,3,1,2,2,2,1,1,2,2,2,4,4,5,4,4,1,1,2,2,2,2,3,1,1,1,2,3,1,1,1,1,5,4,1,1,2,2,2,1,2,1,2,2,1,1,2,1,2,4,1,1,13
1,210,477,7,6,6,6,1,2,2,4,2,7,3,2,12,2,2,1,3,4,3,1,2,1,1,2,2,5,4,5,4,3,5,1,2,2,2,2,3,2,3,1,2,2,1,1,1,2,5,4,3,1,2,2,1,1,2,1,2,1,2,1,2,1,2,4,1,1,14
1,210,478,3,8,4,7,1,1,3,5,2,7,2,1,15,2,1,1,2,2,2,1,2,3,1,2,2,4,3,3,4,4,2,1,2,2,2,3,3,2,2,2,2,2,1,1,1,2,5,4,3,1,1,2,1,1,2,2,2,1,1,1,2,1,2,4,1,1,15
1,210,479,2,8,8,5,4,2,2,1,1,6,3,3,3,4,2,2,3,2,4,1,2,3,2,4,2,4,4,4,1,3,2,1,2,2,2,3,3,2,3,2,1,2,2,2,1,1,5,4,3,2,2,2,1,1,2,2,2,1,2,1,2,1,2,4,1,1,16
1,210,480,3,7,7,2,5,1,3,5,1,6,4,2,15,4,4,3,4,3,2,2,2,3,2,3,2,4,4,4,4,4,2,2,2,2,1,3,2,3,1,2,3,2,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,1,1,1,2,1,2,4,1,1,17
1,210,481,5,8,6,9,5,2,2,4,1,5,6,3,5,1,2,3,1,1,2,1,1,1,3,1,2,1,4,4,4,4,1,1,3,2,2,2,3,3,2,2,2,1,1,1,2,4,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,1,1,18
1,210,482,2,10,5,2,5,1,3,5,1,4,5,5,3,1,2,3,4,0,0,2,2,3,2,2,2,2,6,6,4,4,2,2,2,2,1,1,2,3,3,2,1,2,1,1,1,2,5,4,3,1,2,2,1,1,2,1,2,1,2,1,2,1,2,4,1,1,19
1,210,483,3,10,7,5,5,1,3,5,1,6,5,1,8,1,2,3,2,1,2,2,2,3,2,1,3,4,4,4,4,1,2,2,1,1,2,3,3,3,3,2,4,2,2,2,2,4,5,4,3,2,2,2,2,1,2,2,2,2,2,1,2,1,2,4,1,1,20
1,210,484,7,5,7,7,3,1,3,5,2,5,6,6,15,1,2,3,1,3,2,2,2,3,1,2,1,5,5,1,4,3,5,2,1,1,1,2,2,2,1,2,2,3,2,2,1,2,4,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,1,1,21
1,210,485,2,2,7,9,5,2,1,1,1,5,4,2,5,2,2,1,1,4,3,1,1,1,1,1,1,6,5,5,4,4,3,1,3,2,2,3,2,3,1,2,2,2,1,1,1,1,5,4,3,1,1,2,1,1,2,2,2,1,1,1,2,1,2,4,1,1,22
1,210,486,4,6,6,5,5,1,3,5,1,5,6,6,15,2,1,2,2,3,2,1,2,1,2,2,1,4,4,5,4,3,6,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,5,4,3,1,2,2,1,1,2,2,2,1,1,1,2,1,2,4,1,1,23
1,210,487,5,10,6,3,5,2,1,4,1,5,5,5,15,2,2,3,3,3,2,3,1,2,2,3,2,3,4,4,4,3,2,1,2,2,2,2,3,2,1,2,3,2,1,1,1,1,5,4,3,1,2,2,1,1,2,1,2,1,1,1,2,1,2,4,1,1,24
1,210,488,4,9,4,6,1,1,3,5,1,6,7,6,5,2,4,3,2,3,2,3,2,3,2,2,2,5,4,4,5,5,3,2,4,2,5,3,3,2,2,2,2,2,1,1,3,0,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,1,1
1,210,489,5,8,7,2,5,1,3,5,1,6,2,1,5,1,1,3,2,1,1,1,1,1,1,1,1,6,4,5,4,4,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,5,4,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,1,2
1,210,490,3,8,4,2,3,2,1,1,1,6,6,5,5,4,4,3,2,4,3,2,2,3,2,5,5,4,6,5,2,4,3,1,2,4,3,1,3,2,2,2,2,2,1,1,1,3,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,3
1,210,491,4,10,7,9,4,2,1,4,2,5,4,4,5,1,3,3,2,1,3,3,1,3,1,2,5,1,5,5,1,3,2,1,4,2,2,3,3,3,3,2,2,2,1,1,1,2,5,4,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,4,2,1,4
1,210,492,1,5,7,3,5,1,3,5,1,5,4,1,5,4,3,1,3,3,2,3,1,3,2,2,2,5,4,4,4,4,5,1,2,2,2,2,3,3,3,2,2,1,1,1,1,2,5,4,1,1,2,2,1,1,2,1,2,1,1,1,2,1,2,4,2,1,5
1,210,493,4,9,6,6,2,2,1,4,1,5,6,5,5,1,2,3,2,1,2,1,1,1,1,1,1,4,4,4,4,4,3,1,2,1,1,2,2,2,1,2,2,2,1,1,2,4,5,4,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,1,6
1,210,494,2,8,6,4,4,2,1,1,1,3,2,1,5,1,1,3,2,2,2,3,1,1,1,1,1,4,4,4,3,4,3,2,2,2,2,3,3,1,1,2,2,2,2,2,1,1,5,4,3,1,1,2,1,1,2,2,2,1,1,1,2,2,2,4,2,1,7
1,210,495,4,8,5,3,4,1,3,5,1,5,7,6,5,2,2,2,2,3,3,3,2,3,2,1,2,4,4,4,4,4,3,1,2,2,2,4,2,1,2,2,1,1,1,1,1,1,5,4,3,1,2,2,1,1,2,1,2,1,1,1,2,1,2,4,2,1,8
1,210,496,3,9,5,9,5,1,3,5,1,6,6,5,5,2,2,3,2,4,3,2,1,3,1,2,3,2,3,1,5,5,1,1,4,2,2,1,2,3,1,1,2,2,2,2,2,4,5,4,0,1,2,2,1,1,2,2,2,2,2,2,2,2,2,4,2,1,9
1,210,497,4,5,6,3,5,2,2,1,1,5,3,3,5,1,2,3,2,3,2,1,2,1,1,1,2,6,4,1,4,4,5,1,2,2,3,2,3,3,1,2,2,2,1,1,1,1,5,4,3,1,2,2,1,1,2,1,2,1,2,1,2,1,2,4,2,1,10
1,210,498,5,9,4,1,5,1,3,5,2,7,4,1,5,5,4,3,2,2,3,2,1,1,3,2,3,6,4,5,4,4,7,2,3,4,2,2,2,1,1,2,2,2,1,1,1,2,5,4,3,1,2,1,1,1,2,2,2,2,2,2,2,1,2,4,2,1,11
1,210,499,3,9,5,4,3,2,1,2,1,4,2,2,5,2,2,3,3,4,2,2,1,3,3,2,2,3,4,4,4,4,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,5,4,3,1,2,2,1,1,2,1,2,1,2,1,2,1,2,4,2,1,12
1,210,500,2,5,4,9,1,1,3,5,1,6,1,1,5,2,2,1,2,3,3,2,1,3,2,3,2,5,4,1,4,2,3,2,2,4,2,4,3,2,1,2,1,2,1,1,1,3,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,13
1,210,501,5,4,5,9,5,1,3,5,1,5,6,5,5,2,2,3,2,5,3,2,2,3,1,1,2,2,4,1,1,3,1,1,2,2,2,2,3,1,2,2,1,2,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,1,1,1,2,1,2,4,2,1,14
1,210,502,4,5,6,3,3,1,3,5,2,5,6,5,15,2,3,3,2,4,2,1,1,3,1,3,2,2,5,4,4,1,1,1,2,2,2,2,2,2,3,2,2,1,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,1,1,1,2,2,2,4,6,1,0
1,210,503,1,2,5,2,1,1,3,5,1,4,5,5,15,2,4,0,2,3,3,2,1,3,2,2,2,2,4,1,4,4,1,1,4,2,2,4,2,1,2,2,2,1,1,1,1,3,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,6,1,1
1,210,504,3,4,4,2,3,2,1,4,1,4,5,5,15,5,2,3,3,2,2,3,1,1,1,5,1,4,4,6,4,5,2,1,1,1,2,3,2,2,1,2,2,2,3,3,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,6,1,2
1,210,505,7,9,8,8,3,1,3,5,1,7,5,1,3,1,3,3,2,4,3,2,1,1,1,4,4,5,4,5,4,4,2,2,2,2,1,1,3,2,2,2,4,2,3,3,1,1,5,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,3
1,210,506,2,10,5,9,4,2,1,1,2,7,3,1,3,2,1,1,1,3,3,1,1,3,1,1,1,4,3,1,4,4,5,2,2,2,2,3,1,1,2,2,2,2,2,2,1,1,5,4,3,2,1,2,1,1,2,2,2,1,1,1,2,1,2,4,6,1,4
1,210,507,5,5,6,4,2,2,1,1,1,5,6,4,12,2,3,3,3,5,3,2,1,1,2,2,3,5,5,1,1,4,1,2,2,2,3,1,3,3,3,2,2,2,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,4,6,1,5
1,210,508,7,9,7,9,4,2,2,4,1,5,6,6,12,2,1,3,2,4,2,1,1,3,2,5,5,6,4,5,4,4,7,1,2,2,2,4,2,1,1,1,2,2,4,4,1,1,5,4,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,3,7,2,1
1,210,509,1,9,5,7,4,2,2,4,1,5,2,1,12,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,7,2,0
1,210,510,2,9,1,6,1,1,3,5,1,6,6,6,3,4,1,3,1,4,3,2,2,2,3,4,4,5,0,3,5,5,7,2,1,1,4,1,4,5,3,3,3,3,4,2,1,2,1,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,2,11
1,210,511,2,6,2,3,5,2,1,4,1,6,6,6,3,5,2,3,2,4,3,3,2,3,2,2,3,6,4,4,4,3,7,2,2,3,5,4,3,1,1,2,2,1,2,2,1,1,5,4,3,1,2,2,2,1,2,2,2,1,1,2,2,1,2,3,6,2,10
1,210,512,2,9,4,4,1,1,3,5,1,5,6,6,3,4,1,3,1,3,3,2,2,3,3,4,3,1,4,4,4,4,4,2,2,2,1,2,3,2,2,2,4,2,2,2,2,4,5,4,6,1,2,2,2,2,2,1,2,1,2,1,2,1,2,3,6,2,9
1,210,513,2,8,5,3,4,1,3,5,1,5,6,6,3,5,3,2,3,3,3,2,2,3,3,3,4,1,3,3,4,4,1,1,3,1,1,2,3,1,3,2,1,3,1,1,2,4,5,4,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,3,6,2,8
1,210,514,5,9,5,3,3,2,2,1,2,7,6,6,3,2,2,2,1,2,2,2,2,1,3,4,3,4,5,1,4,4,1,2,2,2,2,3,2,1,3,2,3,2,2,2,1,2,5,4,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,3,6,2,7
1,210,515,2,6,6,5,1,1,3,5,1,6,6,6,3,2,4,3,2,3,3,2,2,3,3,1,3,1,4,6,4,5,1,1,2,2,2,2,3,1,2,2,2,1,2,2,1,3,5,4,3,2,2,2,2,1,2,2,2,1,2,2,2,1,2,3,6,2,6
1,210,516,3,8,6,3,5,2,2,4,1,6,6,6,3,4,3,2,3,4,3,2,2,3,2,3,2,1,2,5,4,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,5,4,3,1,2,2,1,1,2,2,2,1,1,2,2,1,2,3,6,2,5
1,210,517,2,4,5,3,5,1,3,5,1,5,6,6,3,5,1,1,1,3,3,3,2,3,2,2,2,1,5,5,4,1,1,2,2,1,2,1,3,1,1,2,3,2,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,1,2,2,2,1,2,3,6,2,4
1,210,518,2,2,5,2,5,2,2,4,2,5,6,6,3,2,1,3,1,1,1,3,2,2,2,2,4,1,6,6,1,1,1,1,2,2,1,4,3,1,1,2,2,3,2,2,1,2,5,4,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,3,6,2,3
1,210,519,2,10,7,8,1,1,3,5,1,5,6,6,3,2,3,1,2,4,2,2,2,3,2,2,2,1,5,5,4,4,2,1,2,2,1,2,3,1,3,2,1,2,2,2,1,2,5,4,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,3,6,2,2
1,210,520,4,0,5,1,4,1,3,5,1,6,6,6,3,2,2,2,1,2,2,2,2,3,1,2,2,1,6,4,4,4,1,1,2,2,1,2,3,2,3,2,3,2,1,2,1,1,5,4,3,1,1,1,1,1,2,1,2,1,2,1,2,1,2,3,6,2,1
1,210,521,3,10,0,5,1,1,3,5,1,6,6,6,3,1,1,3,1,2,1,2,2,0,1,0,0,5,6,6,5,0,0,0,0,0,1,0,0,1,0,0,3,1,1,1,1,3,5,4,8,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,6,2,0
1,210,522,4,7,4,4,1,1,3,5,1,5,4,4,1,1,1,3,1,1,1,3,2,3,1,1,1,5,6,4,1,1,6,2,3,1,2,4,2,1,1,2,1,2,2,2,1,3,5,4,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,5,2,5
1,210,523,3,10,5,3,2,1,3,5,1,5,6,4,12,2,2,2,1,4,2,2,1,3,1,1,2,3,4,1,1,3,2,1,2,2,2,2,2,1,3,2,2,1,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,6,1,10
1,210,524,3,8,5,2,3,2,2,1,1,6,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,5,4,5,4,3,2,2,1,1,2,2,2,1,1,2,2,2,3,3,1,2,0,5,3,1,2,2,1,1,2,2,2,1,1,1,2,1,2,4,6,1,11
1,210,525,4,7,6,2,5,2,2,4,1,5,6,5,13,4,3,3,3,4,2,2,1,4,3,2,2,5,4,4,4,4,1,1,4,2,2,1,2,2,1,2,3,2,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,2,2,4,6,1,12
1,210,526,1,6,6,1,5,1,3,5,1,5,4,1,11,5,3,3,1,1,1,2,1,2,3,3,1,3,4,5,2,1,2,1,2,2,3,1,3,1,2,2,1,3,2,2,1,1,4,5,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,4,6,1,13
1,210,527,5,10,7,3,5,2,1,4,1,5,6,5,15,2,1,3,2,2,2,2,1,1,2,2,2,2,4,4,4,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,6,1,14
1,210,528,2,4,2,6,1,1,3,5,1,5,6,6,14,2,1,2,1,1,2,3,1,3,2,1,5,4,4,1,4,5,3,2,1,2,1,3,2,2,2,2,2,1,2,2,2,4,5,4,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,9,1,0
1,210,529,2,5,5,6,5,1,3,5,1,5,6,6,14,1,1,3,1,1,1,1,1,3,2,1,1,2,4,3,4,4,1,2,1,1,2,2,3,1,2,2,2,2,1,1,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,9,1,1
1,210,530,3,5,5,3,3,2,1,1,1,5,6,6,14,2,1,3,2,2,1,2,2,3,2,1,1,4,3,4,4,1,1,1,1,1,1,3,3,1,1,1,1,2,2,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,9,1,2
1,210,531,2,10,6,6,2,2,1,4,1,5,6,4,14,2,1,3,2,2,1,2,1,1,1,1,1,1,4,4,4,3,1,1,2,2,1,3,2,1,1,2,2,1,1,1,1,1,5,4,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,4,9,1,3
1,210,532,2,4,6,3,1,2,1,4,1,5,6,4,14,2,3,3,1,2,1,2,1,3,2,2,2,2,4,4,4,4,2,1,2,2,1,2,3,1,1,2,3,1,1,2,1,2,5,4,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,4,9,1,4
1,210,533,6,4,6,5,1,2,2,1,2,7,1,1,10,4,2,3,2,0,2,2,1,3,1,1,2,2,4,6,4,4,7,1,2,2,1,3,2,1,1,1,4,1,1,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,4,4,2,1
1,210,534,4,5,5,9,4,1,3,5,2,5,5,5,10,4,2,3,3,4,2,2,1,4,2,1,2,2,4,5,1,3,1,1,1,2,1,1,3,2,1,2,1,2,1,2,2,4,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,2
1,210,535,6,6,6,4,1,1,3,5,2,6,7,7,10,2,1,3,2,4,3,2,2,3,3,2,3,1,4,1,4,4,1,2,2,2,1,1,3,1,2,1,2,2,2,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,3
1,210,536,4,9,7,6,2,2,2,4,1,6,2,2,10,2,3,3,1,4,3,3,1,3,4,1,2,1,4,5,4,4,3,1,1,2,4,3,4,1,1,2,4,1,2,2,2,4,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,4
1,210,537,3,8,4,4,1,1,3,5,1,5,1,1,10,1,1,2,1,2,1,1,1,1,1,1,2,5,4,4,3,3,3,2,1,2,1,2,2,2,2,2,2,3,1,1,1,2,5,4,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,5
1,210,538,3,5,6,3,3,1,3,5,1,5,4,3,10,2,2,3,4,4,2,2,1,3,2,2,4,4,4,5,4,4,2,1,1,2,2,1,2,3,1,2,3,2,1,1,1,2,5,4,3,1,1,1,1,1,2,2,2,1,1,2,2,1,2,4,4,2,6
1,210,539,4,7,1,6,1,2,1,4,1,6,7,4,10,2,1,3,2,1,4,2,2,2,3,1,5,1,6,6,4,5,3,0,3,2,5,4,3,1,4,3,1,3,4,4,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,7
1,210,540,3,6,5,8,2,2,1,1,1,5,2,1,10,2,2,2,1,3,2,1,2,3,3,2,2,4,6,6,5,3,3,1,2,2,1,2,3,1,1,2,2,1,2,2,1,2,5,4,3,1,1,1,1,1,2,2,2,1,1,1,1,1,2,4,4,2,8
1,210,541,3,8,7,3,3,2,2,4,1,6,6,5,10,1,2,1,1,4,2,3,2,3,1,1,2,2,5,5,4,4,3,1,2,4,1,3,1,1,1,2,2,2,1,1,1,2,5,4,3,1,2,2,1,1,2,1,2,2,2,1,2,1,2,4,4,2,9
1,210,542,4,3,5,6,2,2,2,1,2,6,1,1,10,2,2,3,2,2,2,2,1,3,2,1,2,5,5,2,4,4,5,1,1,1,2,3,2,1,1,2,2,1,1,2,1,1,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,10
1,210,543,5,4,6,2,5,1,3,5,1,5,6,5,10,1,1,3,1,3,2,2,1,1,3,2,2,2,4,4,4,4,3,1,1,1,1,2,3,2,1,2,3,2,2,2,1,2,5,4,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,4,4,2,11
1,210,544,3,7,4,9,3,2,2,4,1,6,3,2,10,2,1,3,1,2,2,2,2,2,2,1,1,4,4,1,4,4,2,1,1,1,1,2,3,1,1,2,1,2,2,2,1,2,5,4,3,1,2,2,2,1,2,2,2,2,1,2,2,1,2,4,4,2,12
1,210,545,3,9,6,4,3,1,3,5,1,5,2,1,10,1,1,2,2,2,2,1,1,1,1,2,2,5,1,4,4,4,1,2,1,2,1,3,2,1,1,2,2,1,1,1,1,1,5,4,0,1,2,2,1,1,2,2,2,1,2,2,2,1,2,4,4,2,13
1,210,546,2,4,7,3,5,1,3,5,1,5,1,1,10,1,1,2,1,2,1,1,2,1,1,2,2,5,4,1,4,4,3,0,1,2,1,3,3,1,1,3,1,1,1,1,1,1,5,4,0,1,1,2,1,1,2,2,2,2,1,2,2,1,2,4,4,2,14
1,210,547,2,6,6,3,1,1,3,5,2,4,1,1,10,2,2,2,2,2,2,1,1,2,2,2,2,5,4,5,4,4,2,1,2,2,1,3,2,1,3,2,2,1,2,2,2,4,5,4,3,1,1,2,1,2,2,2,2,2,2,1,2,1,2,4,4,2,15
1,210,548,2,8,6,6,3,2,2,1,1,5,1,1,10,1,1,3,2,1,1,2,1,3,3,2,5,5,4,6,4,5,1,1,2,1,1,3,2,2,1,1,4,3,2,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,16
1,210,549,2,3,5,2,4,1,3,5,2,4,6,5,10,2,4,3,2,4,4,2,3,2,2,3,4,3,6,6,4,4,3,0,3,2,5,1,3,4,2,2,3,1,2,2,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,17
1,210,550,5,8,7,3,4,1,3,5,1,5,3,2,10,2,4,3,3,4,2,2,2,3,2,2,4,5,4,4,4,4,3,1,2,2,2,2,3,1,1,2,3,2,1,1,2,4,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,4,2,18
1,210,551,4,5,6,2,3,2,2,4,2,7,6,6,10,2,2,3,1,4,4,2,1,3,1,2,3,2,4,5,3,4,7,2,3,2,1,1,3,4,3,2,3,2,1,1,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,19
1,210,552,1,5,5,2,5,2,2,4,1,5,2,1,10,2,4,3,2,5,3,2,2,2,2,2,3,4,3,1,4,1,1,1,4,3,2,3,3,3,2,1,2,1,3,3,2,4,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,4,2,20
1,210,553,1,5,6,7,5,2,1,4,1,4,2,1,10,1,1,1,1,1,1,1,1,3,2,2,2,5,5,5,4,1,2,1,2,2,2,3,3,1,1,2,2,1,2,2,1,2,5,4,3,2,2,2,2,1,2,1,2,1,2,2,2,1,2,4,4,2,21
1,210,554,4,7,7,9,5,3,3,4,1,4,6,5,10,2,1,3,2,1,4,2,1,1,1,2,2,3,1,2,4,4,3,1,1,2,1,1,3,1,3,2,3,1,2,2,1,2,5,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,22
1,210,555,3,4,5,5,2,1,3,5,1,5,2,1,10,1,1,2,1,2,2,3,2,3,2,1,2,6,4,4,4,1,5,2,1,2,1,4,3,1,1,2,3,2,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,23
1,210,556,2,7,6,5,5,2,1,4,1,4,2,1,10,1,1,3,2,2,2,2,1,3,3,2,1,4,4,6,5,4,3,2,4,2,2,1,3,1,3,1,3,2,3,3,2,4,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,24
1,210,557,3,9,3,2,5,2,2,4,1,6,3,3,10,5,2,3,2,3,1,2,1,1,3,1,0,0,6,6,5,5,7,0,2,2,2,4,2,1,4,2,4,1,1,1,1,3,5,4,0,1,1,2,1,1,2,2,2,2,2,2,2,2,2,4,4,2,25
1,210,558,3,8,5,9,3,1,3,5,2,6,6,6,10,4,2,1,1,4,3,1,2,2,2,3,3,2,5,4,4,4,2,1,2,2,2,1,3,1,1,2,2,2,2,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,26
1,210,559,4,5,6,9,4,2,2,1,2,6,7,7,10,1,1,3,1,1,1,3,1,2,2,3,2,1,5,5,1,1,1,1,2,2,1,1,3,1,1,2,3,2,3,1,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,27
