CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14A.,Q.14B.,Q.14C.,Q.14D.,Q.14E.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,V.41.,V.42.
1,181,873,1,2,6,1,4,4,2,1,1,3,2,1,2,1,3,1,1,2,5,2,1,1,2,1,3,3,3,1,4,2,2,2,3,1,2,4,1,1,2,1,4,5,3,26,137
1,181,874,1,2,2,1,5,3,2,1,1,3,2,1,2,2,2,2,1,2,5,3,1,2,2,2,3,2,2,2,4,2,3,3,2,1,2,4,2,3,2,2,4,2,1,26,138
1,181,875,1,3,4,1,4,4,2,4,1,2,3,1,2,2,1,1,1,2,5,2,1,2,2,1,4,3,2,2,2,2,4,2,2,1,1,2,1,4,2,3,3,5,2,26,145
1,181,876,1,3,5,3,4,6,3,1,1,3,1,2,1,1,2,2,1,2,2,2,1,1,1,2,3,2,3,3,5,2,2,2,2,1,2,3,1,2,3,1,3,1,1,26,8
1,181,877,1,3,8,1,3,4,3,1,1,3,1,1,2,1,2,2,1,1,2,1,1,2,1,3,3,2,3,1,3,2,2,2,1,1,2,2,1,2,2,1,2,5,1,26,20
1,181,878,1,2,6,1,2,5,3,4,1,3,1,1,1,1,1,1,1,2,5,1,1,1,1,2,3,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,26,23
1,181,879,1,4,5,1,4,5,3,1,1,1,1,1,2,1,2,2,1,2,5,2,2,1,1,2,3,2,2,3,3,2,1,2,1,1,2,1,2,2,2,3,4,4,3,26,26
1,181,880,1,2,6,3,4,4,3,1,1,1,3,1,0,1,2,2,1,3,4,0,1,2,1,2,4,2,2,2,3,2,2,2,3,1,2,3,1,3,2,2,2,2,1,26,97
1,181,881,1,4,4,3,5,2,3,2,2,1,2,1,0,1,1,2,1,2,5,2,2,2,4,1,3,2,2,4,3,2,4,2,3,3,1,3,4,2,2,1,3,3,1,26,99
1,181,882,1,4,6,2,5,3,3,1,1,1,2,2,3,3,1,2,1,4,3,2,2,2,4,1,4,2,2,3,4,2,4,1,2,1,2,2,2,3,3,3,4,2,1,26,100
1,181,883,1,1,5,3,2,2,3,2,0,3,2,1,0,1,1,2,1,0,1,2,1,2,4,1,5,2,2,0,3,2,1,2,2,1,1,2,2,2,2,3,4,0,2,26,101
1,181,884,1,3,4,1,4,5,3,2,4,4,2,2,3,2,3,3,2,3,3,3,2,2,4,1,3,2,2,3,4,2,4,2,2,2,2,4,2,2,4,3,4,4,2,26,105
1,181,885,1,2,6,1,3,4,3,1,2,2,1,2,3,2,3,3,1,3,5,1,1,2,2,2,3,2,1,3,2,2,2,1,1,2,2,4,3,0,2,3,2,3,1,26,110
1,181,886,1,3,4,2,3,5,3,1,1,2,1,1,1,1,2,2,1,3,2,2,1,2,2,3,3,2,2,1,3,2,2,1,2,3,2,3,1,4,1,1,2,5,1,26,111
1,181,887,1,4,6,1,4,6,3,1,3,3,3,2,0,1,2,2,1,2,1,2,1,2,4,1,3,2,2,3,3,2,4,2,2,3,1,3,2,5,2,3,2,5,1,26,112
1,181,888,1,2,6,1,3,4,3,1,2,3,2,2,2,2,1,1,1,4,5,2,1,2,2,2,1,1,2,3,3,3,2,1,2,1,1,1,1,2,3,2,3,3,2,26,16
1,181,889,1,3,1,1,5,2,2,1,1,4,2,1,2,1,1,1,0,1,0,3,1,1,3,1,4,1,3,3,3,2,1,3,2,1,2,1,1,1,2,2,4,1,2,26,9
1,181,890,1,3,7,2,6,3,2,1,2,3,2,1,2,1,2,1,1,2,2,2,1,1,3,1,3,2,2,3,3,2,4,2,1,2,2,1,1,2,2,3,3,2,2,26,11
1,181,891,1,2,4,1,4,3,2,1,1,3,1,1,1,1,1,1,1,1,5,1,1,2,2,2,3,1,1,1,1,3,1,1,1,3,1,1,1,1,1,2,2,2,1,26,12
1,181,892,1,2,5,1,6,2,2,1,1,4,2,2,2,1,1,1,1,2,5,3,3,2,2,3,3,2,2,4,3,2,2,3,3,1,2,4,3,2,2,2,2,2,2,26,14
1,181,893,1,5,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,28
1,181,894,1,3,5,2,6,2,2,1,2,3,1,2,2,1,1,1,1,2,2,2,1,1,4,1,2,2,2,4,2,2,1,1,1,3,1,1,1,0,2,3,2,1,1,26,33
1,181,895,1,2,5,1,5,4,2,1,2,1,2,2,2,1,3,3,1,3,3,2,3,2,3,1,5,2,3,4,2,2,4,2,2,3,2,1,3,2,3,3,4,4,1,26,47
1,181,896,1,3,2,1,5,4,2,1,2,1,4,2,3,2,1,2,2,2,5,3,1,1,4,1,2,2,2,3,4,2,2,2,2,2,2,4,1,2,3,2,2,1,1,26,49
1,181,897,1,4,5,1,5,2,2,1,2,1,2,2,3,1,1,1,1,3,5,3,1,2,4,1,3,3,2,3,5,2,4,3,2,1,1,4,1,4,3,3,3,5,1,26,53
1,181,898,1,4,6,1,4,3,2,1,4,1,2,2,1,1,1,1,1,0,3,0,1,2,1,3,5,2,3,4,3,2,0,2,1,1,1,0,2,0,0,2,0,0,1,26,57
1,181,899,1,4,5,1,4,2,2,1,2,1,4,1,2,1,1,1,1,2,1,2,1,2,1,2,3,1,1,1,2,2,1,1,1,2,1,5,1,1,1,1,2,1,2,26,58
1,181,900,1,2,5,1,6,3,2,1,4,1,2,2,2,1,1,3,1,2,5,3,2,2,4,1,2,2,1,3,4,2,4,2,2,3,2,4,4,2,0,3,0,2,3,26,78
1,181,901,1,3,4,3,5,4,2,1,3,1,2,1,3,2,1,1,1,3,4,1,1,2,2,3,3,2,2,2,3,2,2,3,1,3,2,2,1,1,1,1,4,2,2,26,80
1,181,902,1,2,4,3,6,2,2,1,4,1,2,2,1,1,2,2,1,2,5,1,2,1,4,1,5,2,3,3,3,1,2,3,2,1,2,1,1,4,2,3,4,1,1,26,88
1,181,903,1,2,7,1,5,3,2,1,1,1,1,2,1,1,1,1,1,4,5,3,1,2,3,1,3,1,1,3,5,2,4,1,2,3,2,5,3,4,4,3,3,3,2,26,96
1,181,904,1,5,5,1,4,4,3,2,4,3,1,1,2,2,1,3,1,3,5,2,1,2,2,3,4,2,2,2,3,2,1,2,1,3,2,1,2,2,2,2,3,2,3,26,125
1,181,905,1,2,5,1,3,5,3,1,0,1,1,2,0,2,2,2,2,3,5,3,2,2,2,3,4,2,2,2,4,2,4,2,2,1,2,3,0,2,3,2,3,4,0,26,143
1,181,906,1,5,5,1,4,6,3,1,3,1,2,2,2,1,1,2,1,2,5,2,1,1,2,1,1,2,1,2,3,2,2,3,1,1,1,4,1,2,2,1,2,4,2,26,144
1,181,907,1,2,6,1,3,5,3,1,1,3,2,2,1,1,2,2,1,3,2,2,1,1,2,2,3,2,2,2,3,2,3,2,2,1,2,1,1,1,2,2,2,3,2,26,146
1,181,908,1,2,6,1,3,5,3,1,0,3,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,2,1,2,3,2,1,2,1,3,2,1,1,1,2,2,2,3,2,26,149
1,181,909,1,4,5,3,4,6,3,2,1,4,1,1,3,2,2,2,1,2,3,2,2,1,2,2,4,2,2,2,4,2,2,2,1,1,2,5,3,2,0,3,4,3,1,26,154
1,181,910,1,2,5,1,6,2,0,4,1,4,2,0,1,1,1,1,1,1,0,1,1,1,4,1,1,1,1,2,3,2,1,3,2,2,1,4,1,4,2,1,4,1,1,26,1
1,181,911,3,3,7,2,4,5,3,1,1,3,2,1,2,3,1,1,1,3,2,2,2,2,1,2,3,1,2,1,2,2,1,1,1,3,1,5,2,4,0,1,2,1,3,25,40
1,181,912,3,3,5,1,5,3,2,1,1,1,1,1,0,2,1,3,2,4,3,2,2,2,2,3,3,2,3,2,3,2,2,2,2,3,2,2,1,2,3,2,3,3,2,25,75
1,181,913,3,2,6,1,4,3,2,1,1,3,1,1,1,1,1,2,1,2,5,1,1,2,2,2,3,1,1,2,2,2,1,1,1,3,1,2,2,1,1,1,2,2,1,25,6
1,181,914,3,3,3,1,5,3,2,1,1,4,2,1,0,3,1,1,1,2,1,2,3,1,1,3,5,3,3,4,5,2,4,2,2,1,1,5,2,0,4,3,4,1,1,25,41
1,181,915,3,5,6,3,4,4,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,4,2,3,1,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,25,47
1,181,916,3,4,5,1,5,6,3,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,2,2,1,2,3,2,1,1,3,2,1,0,1,1,1,1,2,1,2,25,42
1,181,917,3,3,4,3,4,6,3,4,3,1,1,1,3,2,3,3,1,2,3,2,2,1,2,2,3,2,3,2,2,2,1,2,2,3,2,5,3,1,1,1,2,1,1,25,63
1,181,918,3,3,5,1,3,5,3,1,3,2,1,1,0,1,2,2,1,4,5,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,5,1,1,1,1,1,1,3,25,70
1,181,919,3,3,4,1,6,3,1,4,2,4,2,0,0,0,0,0,0,3,5,1,3,2,4,1,1,3,1,4,3,2,4,2,2,3,2,4,2,2,1,3,4,2,2,25,4
1,181,920,3,3,5,1,6,4,1,1,2,1,2,1,3,2,1,3,1,4,2,3,1,2,2,1,5,3,3,1,5,2,1,3,1,1,1,4,2,2,1,2,1,1,1,25,14
1,181,921,3,3,6,1,5,4,1,1,1,2,1,1,2,3,1,1,1,2,5,1,0,2,2,3,3,2,2,2,3,2,1,2,1,2,1,4,1,1,1,2,2,1,1,25,16
1,181,922,3,3,5,1,5,3,1,1,4,1,1,1,0,2,1,1,1,2,5,2,1,2,2,1,4,2,3,2,4,2,1,2,2,1,1,5,4,1,2,2,3,2,1,25,25
1,181,923,4,5,5,2,0,6,3,1,1,4,1,1,1,1,2,2,1,1,0,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,2,25,48
1,181,924,4,3,6,2,6,6,3,1,1,3,1,1,1,2,2,3,1,2,4,2,1,2,1,2,3,1,2,1,2,2,1,1,1,3,1,5,1,1,1,1,2,2,1,25,1
1,181,925,4,4,6,2,6,6,3,1,3,4,1,1,3,3,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,5,2,1,1,1,1,1,1,25,12
1,181,926,4,2,5,1,6,6,3,1,2,3,1,1,3,2,3,2,1,4,3,2,1,1,2,1,3,1,2,2,3,1,2,1,1,2,1,4,1,1,1,2,3,2,1,25,21
1,181,927,4,6,7,1,4,6,3,1,1,4,1,1,1,1,2,2,1,2,5,1,1,2,1,2,3,1,1,2,2,3,1,1,1,2,1,5,1,1,1,1,1,1,2,25,27
1,181,928,4,3,6,1,5,6,3,1,3,3,1,1,2,2,2,2,1,2,5,1,1,2,1,3,3,2,2,1,2,2,2,2,1,3,2,5,2,1,2,1,2,2,1,25,5
1,181,929,4,4,3,4,6,6,3,1,1,3,1,1,1,1,3,2,1,2,3,1,1,2,2,2,3,2,2,1,2,2,1,1,1,2,1,5,1,1,1,1,1,2,2,25,11
1,181,930,4,3,6,1,5,6,3,1,4,3,4,1,1,1,3,2,1,2,5,2,1,2,2,2,2,2,1,1,2,3,2,1,1,2,1,5,2,4,2,2,2,2,1,25,19
1,181,931,4,5,5,4,4,4,2,1,2,3,1,1,1,1,1,2,1,2,5,2,1,2,4,1,1,1,1,3,2,1,1,2,2,2,1,2,1,1,1,3,2,1,1,25,51
1,181,932,4,3,6,2,4,5,3,1,1,4,1,1,1,1,3,2,1,1,2,1,1,2,1,2,3,1,2,1,1,3,1,1,1,3,1,1,1,1,1,1,2,1,3,25,33
1,181,933,4,3,3,2,6,6,3,1,3,3,1,1,1,2,2,2,1,2,2,2,1,1,1,2,3,1,2,2,2,1,1,1,1,2,2,5,1,1,2,1,2,2,1,25,36
1,181,934,4,3,5,2,5,6,3,1,1,1,1,1,0,2,2,2,1,4,3,2,1,2,2,1,3,2,3,2,2,2,1,2,2,1,2,5,1,1,2,1,2,2,3,25,54
1,181,935,4,3,6,1,5,6,3,1,1,1,1,1,2,1,3,1,1,4,3,2,1,2,1,2,2,2,2,1,3,3,1,1,1,2,2,5,1,1,1,1,2,1,1,25,55
1,181,936,4,3,6,3,5,4,1,1,2,1,1,1,3,2,2,2,1,2,2,2,1,2,4,1,2,2,2,4,3,2,1,1,2,3,1,0,1,1,2,2,2,2,2,25,60
1,181,937,4,4,5,2,6,4,1,0,1,3,4,1,3,2,2,2,2,2,5,3,2,2,1,2,4,2,2,1,2,2,1,2,1,3,1,3,2,3,1,2,3,3,1,25,20
1,181,938,4,3,7,1,5,4,1,1,1,3,4,1,0,1,1,3,1,3,1,1,2,2,2,2,3,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,25,30
1,181,939,1,5,4,3,5,3,3,2,1,4,3,1,0,1,1,1,1,3,5,2,3,2,2,2,4,2,3,1,2,2,1,3,2,1,1,3,1,0,1,2,3,1,3,25,32
1,181,940,1,3,6,1,4,3,3,4,2,1,1,1,0,3,2,1,1,4,5,2,1,2,3,1,2,3,2,3,3,2,4,3,2,1,2,1,2,0,2,3,4,3,1,25,53
1,181,941,1,2,5,1,4,4,3,1,1,3,1,1,1,1,1,3,1,3,1,2,2,1,1,3,3,2,3,1,3,2,1,1,2,1,2,1,2,1,1,1,2,2,1,25,29
1,181,942,1,3,2,2,4,4,2,3,1,1,1,1,2,2,1,1,1,3,4,2,2,2,2,2,4,2,3,2,2,2,1,2,1,1,2,3,2,1,2,2,3,3,1,25,62
1,181,943,1,2,5,2,6,4,2,1,2,3,1,1,0,0,2,1,1,0,2,1,3,1,2,3,3,2,3,3,3,2,1,2,2,2,2,5,0,0,1,1,4,3,2,25,65
1,181,944,1,5,6,3,3,3,2,1,1,1,4,1,0,2,3,1,2,2,2,2,2,2,2,1,4,2,2,1,3,2,1,2,1,1,1,1,1,4,1,3,3,3,1,25,74
1,181,945,1,3,6,3,6,5,2,2,1,4,4,1,0,2,1,2,1,4,3,2,2,2,1,2,5,1,3,1,1,2,1,1,2,3,1,1,1,1,1,1,2,2,1,25,24
1,181,946,1,2,6,1,3,3,3,1,1,3,4,1,2,2,1,1,1,3,5,2,1,2,2,2,4,2,1,2,2,2,1,1,1,3,1,2,1,1,1,2,2,2,3,25,50
1,181,947,2,3,6,2,2,3,3,1,4,3,1,1,0,1,2,1,1,3,4,2,2,2,2,3,3,2,2,3,4,2,2,2,3,3,1,3,2,3,2,2,3,2,1,25,46
1,181,948,2,2,6,2,2,3,3,1,1,4,1,1,1,1,3,1,1,2,2,1,1,2,1,2,5,2,3,4,3,2,1,2,1,1,2,5,1,4,2,1,2,2,2,25,49
1,181,949,2,4,6,2,3,3,3,1,1,1,4,1,0,3,2,2,1,2,3,3,1,2,1,2,4,2,3,1,2,2,1,1,2,1,1,1,1,1,1,3,3,1,2,25,52
1,181,950,2,4,6,3,4,3,3,1,1,3,1,1,0,1,1,1,1,2,5,1,1,1,2,3,4,2,2,2,2,2,1,2,3,1,1,5,1,1,1,2,3,1,1,25,56
1,181,951,2,2,5,1,5,4,3,1,4,1,1,1,2,2,2,2,1,3,5,2,2,2,2,1,3,2,2,2,2,2,2,2,2,1,1,3,2,2,2,3,3,3,3,25,64
1,181,952,2,6,2,1,0,5,0,0,4,4,1,1,1,1,1,1,1,1,5,1,1,2,2,2,4,2,2,1,3,2,1,1,3,1,1,5,1,1,1,1,1,1,1,25,59
1,181,953,2,5,8,1,4,4,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,3,3,3,2,3,2,1,2,3,1,1,0,2,3,1,1,2,1,1,25,71
1,181,954,2,3,5,1,5,4,1,1,1,3,1,1,1,1,1,2,1,4,3,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,3,25,39
1,181,955,3,3,6,2,4,6,3,1,1,4,1,1,3,2,2,1,1,1,1,2,1,2,1,2,2,1,1,4,2,2,1,2,1,2,1,5,1,4,1,1,2,2,1,25,8
1,181,956,3,4,4,2,4,5,3,1,1,4,1,1,0,1,1,2,1,2,3,2,1,2,2,1,3,1,2,1,2,2,1,2,2,2,1,3,1,0,1,1,3,1,2,25,9
1,181,957,3,3,3,2,6,6,3,1,1,4,1,1,0,3,2,2,1,1,2,3,1,2,1,2,3,1,1,1,1,2,1,2,1,2,1,5,2,1,1,1,2,1,1,25,26
1,181,958,3,2,7,1,4,5,3,4,2,3,1,1,1,1,2,2,1,2,5,2,1,2,1,2,4,1,3,1,1,1,1,2,1,2,2,2,1,2,3,1,3,3,1,25,28
1,181,959,3,2,6,2,6,6,3,1,1,3,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,2,1,2,1,1,25,31
1,181,960,3,4,5,3,5,6,3,1,1,2,1,1,0,1,1,2,1,3,4,3,2,1,1,2,3,3,3,2,3,2,1,1,1,1,2,5,1,1,1,1,1,1,3,25,58
1,181,961,3,2,5,3,6,4,3,1,2,1,1,1,0,1,2,2,1,3,5,1,2,1,2,3,3,2,3,2,3,2,1,1,2,1,1,3,2,2,2,2,2,2,1,25,2
1,181,962,3,3,5,3,3,5,3,1,3,1,1,1,1,1,1,2,1,2,3,2,1,1,4,1,2,2,3,3,3,2,1,2,2,1,1,1,2,2,3,2,3,2,1,25,17
1,181,963,3,4,2,2,4,5,3,4,1,2,1,1,0,2,2,1,1,2,2,2,1,2,2,3,3,2,2,1,3,3,1,1,1,2,2,0,1,1,1,1,2,2,2,25,18
1,181,964,3,4,6,3,3,5,3,1,1,3,1,1,1,1,1,2,1,2,5,2,1,2,2,2,4,2,2,2,2,2,1,1,1,1,1,3,2,1,1,2,1,2,1,25,22
1,181,965,3,3,7,2,5,6,3,1,1,3,1,1,0,1,1,2,1,1,1,2,2,2,2,3,2,1,1,2,2,3,1,1,1,2,1,3,2,1,2,2,3,1,3,25,37
1,181,966,1,4,5,3,5,1,3,1,2,2,1,0,2,2,3,2,2,0,5,1,1,2,3,1,4,2,2,2,4,2,4,1,3,3,2,5,2,1,2,2,2,3,3,34,74
1,181,967,1,3,3,1,4,5,3,1,2,1,2,2,2,2,3,3,1,4,5,2,3,2,2,3,4,2,3,4,5,2,2,3,2,1,3,5,3,2,3,3,4,4,3,34,9
1,181,968,4,2,2,4,6,6,3,1,1,3,1,1,1,1,2,1,1,2,2,1,1,2,1,3,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,9,8,36
1,181,969,4,3,5,1,5,6,3,1,1,4,1,1,1,1,3,1,1,2,3,1,1,2,1,1,3,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,9,8,39
1,181,970,2,6,3,3,6,3,2,2,2,4,3,1,2,2,2,1,2,1,5,2,2,2,2,1,4,3,3,2,3,2,1,1,1,1,1,4,1,3,1,1,4,3,9,8,22
1,181,971,2,5,5,4,6,1,2,1,2,1,3,1,2,2,3,2,2,2,5,3,1,2,1,2,4,2,3,1,2,2,4,1,1,1,2,5,1,0,1,1,2,2,9,8,34
1,181,972,1,3,6,3,3,2,2,1,1,1,1,1,2,2,2,2,1,2,3,1,1,2,2,2,4,3,3,2,3,2,2,2,2,1,1,2,2,4,2,2,4,2,9,7,45
1,181,973,1,2,4,1,4,2,2,1,4,2,2,2,2,3,3,2,3,3,5,3,1,1,4,1,5,3,3,3,5,2,4,3,2,1,1,3,4,5,2,3,4,3,9,7,74
1,181,974,1,3,4,3,1,1,0,1,1,3,1,0,2,2,2,2,2,1,5,1,1,2,2,1,4,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,3,2,9,7,54
1,181,975,1,4,5,3,4,1,0,1,1,3,1,2,0,2,2,2,1,2,5,2,1,2,1,2,4,2,2,1,3,2,4,1,1,2,2,5,1,0,1,3,2,5,9,7,97
1,181,976,1,4,6,3,2,3,3,1,1,3,1,1,1,1,1,1,1,1,4,2,2,2,2,1,2,1,1,4,3,2,1,1,1,2,1,2,2,2,1,3,3,3,9,7,40
1,181,977,1,5,3,3,2,3,3,1,1,4,1,1,2,2,3,1,1,1,4,2,3,2,1,2,3,1,1,1,3,2,1,1,2,1,1,2,1,3,2,3,3,4,9,7,51
1,181,978,1,2,3,1,3,2,3,1,1,4,1,1,1,1,1,1,1,1,4,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,9,7,63
1,181,979,1,3,4,1,3,6,3,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,2,1,1,9,7,78
1,181,980,1,4,6,2,2,4,3,2,1,3,1,1,2,1,3,2,1,1,4,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,4,2,3,3,3,9,7,3
1,181,981,1,2,5,2,4,5,3,1,1,4,1,1,1,1,3,2,2,2,1,1,1,2,1,2,3,1,2,1,2,2,2,1,1,2,1,5,1,3,1,1,2,3,9,7,14
1,181,982,1,4,5,2,2,4,3,1,2,3,1,1,2,1,2,2,2,3,3,3,2,2,4,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,9,7,31
1,181,983,1,5,6,3,6,2,3,1,1,2,1,1,1,2,3,2,1,2,3,2,1,2,1,2,3,3,3,2,2,2,1,2,3,1,1,5,2,1,1,1,2,1,9,7,48
1,181,984,1,4,5,3,2,3,3,4,1,2,1,1,2,2,2,2,1,2,4,1,1,2,3,1,4,3,2,4,3,2,4,1,2,1,2,2,1,1,2,2,2,2,9,7,50
1,181,985,1,2,3,1,4,6,3,1,1,2,1,1,2,1,3,1,2,3,5,2,2,2,2,3,3,3,3,3,3,3,3,1,3,3,2,5,2,0,3,2,2,5,9,7,65
1,181,986,1,6,5,1,4,5,3,1,1,4,1,1,2,1,2,2,1,2,5,2,2,2,4,1,3,3,1,2,4,2,3,3,2,1,2,2,2,2,2,3,4,3,9,7,81
1,181,987,1,5,5,2,2,4,3,1,1,4,1,2,2,2,2,2,1,1,2,2,1,2,2,3,3,2,2,2,3,2,4,2,3,1,2,5,1,0,2,1,2,2,9,7,27
1,181,988,1,5,6,3,2,4,3,4,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,3,2,2,2,3,2,1,2,3,1,1,3,1,3,1,2,2,1,9,7,35
1,181,989,1,5,6,3,3,3,3,1,2,2,1,1,2,1,1,1,1,2,3,2,1,2,3,1,3,2,3,2,3,2,1,3,2,1,1,1,1,1,1,3,2,2,9,7,37
1,181,990,1,3,4,3,1,1,3,1,4,4,1,1,1,1,1,1,1,1,5,1,1,2,1,3,4,2,2,1,2,2,1,2,3,2,2,5,1,1,0,3,2,2,9,7,46
1,181,991,1,3,5,3,3,5,3,4,3,3,1,1,1,1,3,2,1,4,3,2,2,2,1,3,3,2,1,1,2,2,1,1,1,3,2,2,1,1,1,1,2,1,9,7,47
1,181,992,1,3,5,3,2,3,3,1,1,4,1,1,2,2,2,2,1,2,3,2,1,2,1,3,3,2,2,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,9,7,53
1,181,993,1,4,4,3,2,3,3,1,1,3,1,1,1,2,3,2,1,3,4,2,1,2,2,3,2,2,2,2,2,3,2,1,1,3,2,2,1,4,2,1,2,2,9,7,59
1,181,994,1,5,4,3,2,3,3,1,1,4,1,1,1,2,3,2,1,1,5,2,2,2,3,3,4,2,3,4,3,2,4,2,2,1,1,3,3,0,3,3,4,3,9,7,60
1,181,995,1,2,4,1,4,6,3,1,1,1,1,1,2,2,2,2,1,3,5,1,1,2,2,3,3,2,2,2,2,3,2,2,3,1,2,2,2,4,2,2,2,5,9,7,61
1,181,996,1,2,5,1,3,4,3,2,1,3,1,1,2,2,2,1,1,3,4,2,1,2,2,3,2,2,2,4,2,1,2,1,1,3,1,3,1,0,2,1,2,3,9,7,68
1,181,997,1,2,4,1,3,5,3,1,2,2,1,1,1,1,3,3,1,4,4,2,2,1,4,1,4,2,3,3,4,2,1,2,2,1,1,5,3,5,2,3,4,4,9,7,69
1,181,998,1,3,2,1,3,4,3,1,4,1,1,1,1,1,1,1,1,2,0,1,1,2,1,2,3,2,2,2,3,3,2,2,1,3,2,2,2,1,1,1,3,5,9,7,70
1,181,999,1,3,6,1,0,6,3,1,0,4,1,1,1,1,3,3,1,2,3,2,1,2,2,2,3,2,2,2,4,3,2,3,1,1,2,5,3,2,2,2,3,5,9,7,77
1,181,1000,1,1,6,1,3,4,3,1,1,3,1,1,2,1,2,1,1,2,5,1,1,2,2,3,4,2,2,2,3,2,2,1,3,1,2,5,1,4,2,2,4,5,9,7,80
1,181,1001,1,2,5,1,2,4,3,4,1,3,1,1,1,1,2,1,1,2,5,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,5,1,1,2,2,0,2,9,7,82
1,181,1002,1,2,6,1,3,5,3,1,2,1,2,1,2,2,3,3,3,4,3,3,2,2,3,3,3,3,3,4,5,2,3,3,2,1,3,3,2,3,3,3,3,2,9,7,76
1,181,1003,1,2,5,1,4,3,3,1,2,0,2,2,3,2,3,2,2,4,5,3,3,2,4,1,2,3,3,3,5,2,4,3,3,3,1,5,3,0,4,2,2,4,9,7,87
1,181,1004,1,4,1,3,2,3,3,3,2,1,2,0,1,1,2,2,1,2,5,2,2,2,4,1,5,3,3,2,4,2,2,3,2,1,1,4,2,1,2,3,4,3,9,7,94
1,181,1005,1,3,5,2,4,6,3,1,1,4,4,2,1,1,2,2,1,3,4,3,2,2,2,2,3,2,2,2,2,2,3,1,2,1,2,3,2,2,2,2,4,2,9,7,29
1,181,1006,1,3,4,2,6,5,3,1,2,4,4,1,3,2,3,0,3,4,3,3,1,1,2,3,4,2,3,3,3,2,2,2,2,1,1,1,2,2,2,3,4,4,9,7,34
1,181,1007,1,5,1,3,3,4,3,4,2,3,4,2,3,2,3,2,2,4,3,3,2,2,3,1,4,2,2,3,4,3,3,2,3,3,2,1,2,0,3,2,3,3,9,7,52
1,181,1008,1,3,7,3,6,2,3,1,4,2,4,1,1,2,3,3,1,2,5,2,2,2,2,1,3,2,2,2,3,2,1,2,3,3,1,1,4,0,1,2,3,3,9,7,58
1,181,1009,1,2,5,1,4,6,3,1,3,3,4,1,2,2,3,3,2,4,4,3,2,2,2,3,4,2,2,2,4,2,2,2,3,3,2,5,2,3,2,3,3,5,9,7,79
1,181,1010,1,2,5,2,4,2,3,1,4,4,2,2,1,2,1,1,1,1,2,2,1,2,2,1,4,2,2,1,5,2,4,2,3,1,1,1,4,5,2,2,0,5,9,7,1
1,181,1011,1,4,4,2,4,2,3,1,4,4,2,2,1,2,1,1,1,1,2,2,1,2,2,1,4,2,3,1,5,2,4,2,3,1,1,1,4,0,2,2,2,1,9,7,2
1,181,1012,1,4,5,2,3,4,3,1,1,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,3,2,2,2,2,2,1,1,1,2,2,5,1,1,2,2,2,2,9,7,12
1,181,1013,1,3,6,2,0,3,3,1,1,3,2,2,2,3,3,1,3,4,3,2,2,2,3,1,5,2,2,2,4,2,1,3,1,1,2,3,3,2,3,3,4,3,9,7,20
1,181,1014,1,4,5,3,2,3,3,1,1,1,2,0,1,1,3,2,1,3,5,2,2,2,3,1,4,2,2,2,3,2,1,2,2,0,2,2,2,4,1,3,3,4,9,7,42
