COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106
1,86,52,1,4,3,2,10,21,5,3,4,3,3,7,3,1,2,2,7,4,2,2,1,2,4,1,3,1,2,4,2,4,1,2,2,2,4,5,3,2,3,2,2,1,1,1,3,3,5,5,5,5,6,5,1,2,2,3,7,3,3,1,1,1,,208,6005,2,2,1,4,2,2,1,1,1,1,5,1,4,1,2,2,3,6,1,1,2,2,1,2,1,5,1,40,50,70,9,3,1,4,7,30,31,1
1,86,53,2,6,3,2,9,14,3,6,5,3,3,7,3,1,2,5,7,4,2,2,1,2,2,1,2,2,3,4,4,3,1,2,2,1,4,4,1,5,5,2,2,1,1,1,2,2,2,3,4,5,2,2,2,1,1,2,6,2,1,3,3,6,,208,6005,3,2,1,5,2,4,1,1,2,1,4,1,2,1,2,2,4,2,2,2,2,6,1,1,0,2,1,40,30,70,9,3,1,4,7,30,20,3
1,86,54,2,5,3,2,9,32,1,6,5,3,3,7,3,1,3,4,5,8,2,2,1,2,2,1,2,2,2,3,1,3,3,2,1,2,3,3,1,2,4,1,2,1,1,2,2,3,4,4,4,3,4,2,2,1,2,2,2,2,2,2,1,7,,208,6005,4,2,1,4,2,2,1,1,1,1,5,2,2,2,2,3,4,6,2,1,1,3,1,2,1,4,1,40,10,30,8,3,1,6,3,30,32,9
1,86,55,1,3,3,2,8,32,3,4,1,1,1,7,3,2,2,5,2,4,2,1,1,2,1,1,2,1,3,4,1,3,3,2,2,1,2,4,1,2,5,2,2,1,2,1,2,4,1,3,4,3,5,5,1,1,2,4,2,3,2,3,4,7,,208,6005,5,2,1,4,2,2,1,1,1,1,5,1,2,1,2,2,3,2,2,2,2,5,1,2,1,4,5,40,30,51,1,3,1,5,8,30,30,9
1,86,56,1,3,3,2,10,44,2,5,4,4,3,7,3,2,1,4,7,3,3,2,1,2,1,1,2,2,2,3,2,3,2,2,3,2,3,4,3,2,4,2,2,1,1,1,2,4,4,3,5,3,3,5,2,2,2,3,7,3,3,1,1,1,,208,6005,6,2,1,4,1,2,1,1,1,1,5,2,4,2,2,2,3,3,2,1,2,5,1,2,1,4,2,40,10,30,8,3,1,4,7,70,10,6
1,86,57,1,5,3,2,9,21,5,5,1,1,1,7,3,1,2,3,5,4,3,2,2,4,4,10,1,2,2,3,4,3,2,2,2,2,4,3,1,3,5,2,2,1,1,1,2,2,2,2,2,6,4,5,1,2,2,3,7,0,0,1,1,1,,208,6005,7,3,1,4,2,2,1,1,1,1,5,1,3,1,2,3,3,2,2,1,1,5,1,2,1,4,5,20,30,81,1,3,2,4,7,30,20,5
1,86,58,1,5,3,2,9,33,4,6,1,1,1,7,3,1,1,4,7,4,3,2,2,2,1,2,2,2,2,3,3,2,1,3,3,2,3,3,1,2,2,2,1,2,2,2,3,4,2,3,2,2,3,1,2,1,1,1,1,1,1,2,2,7,,208,6005,8,2,1,4,2,2,2,1,1,1,4,1,4,1,2,2,3,4,2,1,1,5,1,2,1,3,4,40,10,30,9,3,1,2,5,30,30,6
1,86,59,1,4,1,1,9,93,5,4,1,1,1,7,3,3,1,6,7,4,4,2,1,2,1,1,3,1,2,4,3,3,2,2,2,3,3,4,1,2,4,2,2,1,1,1,2,3,3,3,3,2,5,5,1,1,1,1,5,2,2,3,2,4,,208,6005,9,1,1,4,2,4,1,1,1,1,5,1,3,1,1,2,4,6,2,1,1,5,1,2,1,3,5,40,20,30,5,3,2,4,7,70,11,0
1,86,60,1,4,3,2,9,22,3,3,5,2,3,7,3,3,1,5,4,4,4,3,1,2,1,1,2,2,2,3,1,3,1,3,3,1,2,4,1,2,5,2,2,1,1,1,2,5,5,5,5,6,1,5,1,1,2,2,0,0,0,0,0,0,,208,6006,0,0,1,3,2,2,1,1,1,1,5,2,4,2,2,2,3,2,2,1,2,5,1,2,1,1,2,40,50,91,1,3,2,4,7,30,10,7
1,86,61,1,3,3,2,9,33,5,5,1,1,1,7,3,1,1,3,4,8,4,1,2,1,1,3,2,1,3,3,3,1,2,2,2,2,4,4,1,2,2,2,2,1,1,2,2,4,1,3,4,4,6,5,2,2,2,3,7,3,2,1,1,1,,208,6006,1,1,1,4,2,2,1,1,1,1,5,1,4,1,1,2,3,2,2,2,2,5,1,2,1,4,0,10,10,80,9,3,2,5,8,30,30,6
1,86,62,2,5,3,2,10,31,5,5,5,2,3,7,3,2,1,3,7,4,4,2,1,2,1,10,2,2,2,3,2,2,2,2,3,2,2,4,1,4,6,2,2,1,1,1,2,3,1,5,4,2,6,5,2,2,2,3,7,3,3,1,1,1,,208,6006,2,3,3,2,2,1,1,1,1,1,5,2,4,2,2,2,5,5,2,2,2,3,1,2,3,4,0,10,50,91,1,3,3,4,7,70,11,4
1,86,63,1,3,1,2,4,31,5,4,5,2,3,7,3,1,3,6,4,8,4,1,2,2,4,2,1,1,2,2,2,1,2,1,4,2,2,3,3,2,5,2,2,1,1,1,2,4,6,2,6,6,6,2,1,1,2,2,6,1,4,3,1,6,,208,6006,3,1,1,4,2,2,1,2,1,1,4,2,2,1,2,3,4,2,2,1,2,3,1,2,1,4,3,40,90,0,0,1,2,4,7,30,30,5
1,86,64,1,5,3,2,10,74,3,2,5,5,2,7,3,4,2,6,4,9,4,1,1,2,1,1,2,2,3,4,1,3,2,2,2,1,1,4,1,4,5,2,2,1,1,1,2,6,6,5,5,3,5,3,1,2,2,3,7,3,3,1,1,7,,208,6006,4,2,1,4,2,2,1,1,1,1,5,1,4,1,2,2,3,4,4,1,2,5,1,2,1,4,1,40,50,71,1,3,1,4,7,30,21,5
1,86,65,1,4,3,2,10,21,5,7,5,2,3,7,3,1,2,4,7,4,5,2,2,2,1,1,3,2,2,3,2,2,1,2,3,2,3,4,1,2,4,2,2,1,1,2,2,5,5,6,4,6,6,5,2,2,2,3,7,3,3,1,1,1,,208,6006,5,2,1,4,2,2,1,1,0,0,3,1,4,1,1,2,4,6,3,2,2,7,1,2,1,2,4,40,30,91,1,3,1,5,8,70,11,5
1,86,66,1,5,3,2,6,91,3,4,5,2,3,7,3,1,2,6,7,4,6,2,1,2,1,1,2,2,2,3,3,3,2,1,2,1,3,5,1,4,5,2,2,1,1,2,2,3,4,3,3,4,6,3,1,1,2,2,5,3,1,4,3,6,,208,6006,6,1,3,0,2,2,2,2,2,2,1,4,3,4,2,3,4,2,1,2,2,3,1,2,1,3,4,40,50,80,9,3,3,5,8,30,33,1
1,86,67,2,5,3,2,7,23,5,4,5,2,3,7,3,1,1,5,11,5,6,1,1,2,1,1,2,2,3,3,1,2,2,3,3,1,2,4,1,2,4,2,2,1,1,2,2,2,4,2,3,2,5,4,1,1,2,3,7,3,3,1,3,6,,208,6006,7,1,2,1,1,2,1,1,1,2,4,1,2,1,2,3,4,3,2,2,2,2,1,2,1,5,4,40,20,50,8,3,4,5,8,30,33,0
1,86,68,1,5,3,2,10,32,3,6,4,2,3,7,3,3,2,6,0,4,6,2,1,1,2,10,3,3,2,4,4,3,4,3,3,1,3,4,1,4,4,2,2,1,1,1,2,4,5,6,3,2,6,5,2,2,2,4,7,3,3,1,1,7,,208,6006,8,1,1,4,1,2,1,1,1,1,5,1,4,1,2,3,4,2,2,1,2,3,1,2,1,5,4,40,70,91,1,3,2,4,7,30,20,2
1,86,69,1,3,3,2,10,64,3,7,4,2,2,7,3,1,1,3,14,4,7,2,2,2,1,9,2,2,2,4,3,2,3,2,1,2,3,4,2,1,3,2,2,1,1,1,3,3,2,3,3,2,4,4,2,1,1,3,3,2,1,2,2,7,,208,6006,9,1,1,2,1,2,1,1,1,1,5,1,4,1,1,2,3,6,3,2,3,5,1,2,1,3,5,40,50,81,0,3,3,4,7,70,20,2
1,86,70,3,5,3,2,9,23,5,7,5,2,3,7,3,1,1,4,7,4,7,1,1,2,1,2,2,1,3,3,2,2,2,2,2,2,3,3,1,2,4,2,2,1,1,1,2,5,5,6,5,1,5,4,2,2,2,3,7,3,3,1,1,1,,208,6007,0,2,1,4,3,2,1,1,1,1,5,1,2,1,2,2,3,4,2,1,3,5,2,2,1,2,4,40,50,81,1,3,1,4,7,70,10,1
1,86,71,2,5,3,2,9,22,5,7,1,1,1,7,3,2,1,2,7,4,7,1,1,2,1,2,2,2,2,4,2,2,2,2,2,1,3,5,2,2,5,2,2,1,1,1,2,1,4,5,3,3,4,1,2,1,1,1,2,0,0,4,3,7,,208,6007,1,1,1,4,2,1,1,1,1,1,5,1,2,1,2,2,4,2,2,2,2,6,3,2,3,4,2,40,30,91,1,3,2,4,7,30,20,9
1,86,72,3,6,2,1,11,74,5,7,4,2,3,7,3,2,2,3,4,2,7,2,1,2,1,1,2,3,0,3,4,4,2,3,3,1,3,5,0,4,6,2,2,1,1,1,2,2,4,5,2,3,6,1,2,1,1,1,6,0,2,2,2,7,,208,6007,2,1,1,4,1,2,2,2,2,2,1,4,4,1,2,2,2,0,4,2,2,1,1,2,1,4,5,40,10,51,0,3,2,4,7,30,21,4
1,86,73,1,4,3,2,6,22,2,4,5,2,2,7,3,3,2,4,7,8,7,1,2,2,1,1,2,3,3,4,1,2,2,2,2,2,2,4,1,2,4,2,2,1,1,1,2,4,5,4,5,6,5,4,1,2,2,3,7,3,4,1,1,1,,208,6007,3,1,1,4,3,2,1,1,1,1,5,1,4,1,1,2,4,6,2,2,3,3,1,2,1,5,1,40,20,50,8,3,2,4,7,70,10,1
1,86,74,1,3,3,2,7,31,5,4,4,2,3,7,3,3,1,6,7,8,7,1,1,2,4,1,2,2,3,4,1,4,2,2,2,1,2,3,1,2,4,2,2,1,1,1,2,5,5,5,5,5,5,4,1,1,3,1,5,2,2,4,3,6,,208,6007,4,2,1,4,2,2,1,1,1,1,5,1,2,1,2,2,3,2,2,1,2,2,1,1,1,5,3,40,50,91,1,3,1,4,7,70,10,9
1,86,75,1,5,3,2,8,21,5,4,1,1,1,7,3,1,1,5,7,6,7,1,1,2,1,2,2,2,3,3,1,4,1,3,3,1,3,5,1,1,2,2,2,1,1,1,2,4,5,4,4,5,6,4,1,2,2,3,7,3,3,1,1,1,,208,6007,5,1,1,4,4,2,2,2,1,1,3,2,4,1,2,2,4,1,1,1,2,3,1,2,1,2,4,40,40,61,1,3,2,4,7,30,11,9
1,86,76,1,5,3,2,8,14,3,4,4,4,3,7,3,1,2,3,7,4,7,2,1,2,1,1,3,2,2,4,2,3,1,3,3,2,3,4,1,2,4,2,2,1,1,1,3,3,4,2,5,3,5,4,1,3,2,4,7,3,4,3,3,4,,208,6007,6,2,1,4,4,2,1,1,1,1,5,1,3,1,2,2,4,2,6,2,2,3,1,2,1,5,0,10,50,81,1,3,1,4,7,30,10,3
1,86,77,2,5,1,2,9,21,5,4,5,2,2,7,3,3,3,6,2,6,7,1,1,2,1,1,2,2,3,3,2,3,2,2,2,2,2,5,1,2,4,2,2,1,1,2,2,4,5,2,3,2,5,5,1,2,2,3,6,3,3,1,1,1,,208,6007,7,1,1,4,2,2,1,1,2,2,3,2,2,2,2,3,4,5,3,1,2,2,1,2,1,1,4,40,30,50,9,3,2,5,8,70,10,7
1,86,78,1,5,3,2,10,59,5,4,5,3,3,7,3,2,2,6,7,10,7,1,1,3,2,3,1,3,3,3,1,1,3,2,2,1,2,4,1,2,4,2,2,1,1,2,2,3,4,4,3,2,2,5,1,1,2,2,6,3,1,2,3,6,,208,6007,8,2,1,4,2,2,1,1,1,1,5,1,2,1,2,3,4,0,2,1,2,5,1,2,1,4,5,20,20,50,7,3,1,5,8,30,10,4
1,86,79,1,3,3,2,7,34,5,4,5,2,3,7,3,2,1,4,7,3,7,2,1,1,1,3,1,2,2,4,2,1,4,2,2,3,3,4,1,2,6,2,2,1,1,2,4,3,2,4,4,2,6,5,1,2,2,3,5,4,1,1,3,6,,208,6007,9,1,1,4,2,1,1,1,1,1,5,2,6,1,1,3,4,2,2,3,3,6,1,2,1,5,0,10,30,50,9,3,2,6,8,70,11,2
1,86,80,2,5,3,2,7,21,3,4,5,3,3,7,3,1,2,5,7,6,7,1,1,2,2,2,2,2,3,3,1,3,1,2,3,1,2,5,1,4,6,2,2,1,1,1,2,4,3,4,2,4,5,4,1,1,2,4,7,3,2,1,3,7,,208,6008,0,1,1,2,2,2,1,1,1,1,5,2,4,1,1,3,3,2,2,2,1,5,3,2,3,5,2,40,30,51,1,3,3,4,7,30,10,3
1,86,81,2,5,3,2,10,14,4,4,5,2,2,7,3,3,2,5,2,4,7,1,1,2,1,1,2,2,3,3,2,2,1,2,3,2,3,4,1,2,4,2,2,1,1,1,2,2,2,2,3,2,5,5,1,2,2,3,7,3,3,1,3,7,,208,6008,1,2,1,2,2,2,1,1,1,1,5,1,1,1,2,2,4,2,2,2,1,5,1,2,1,2,5,40,51,1,1,3,2,4,7,30,10,6
1,86,82,2,6,3,2,6,34,3,5,5,2,3,7,3,2,2,5,7,2,7,1,1,2,1,1,2,2,3,3,1,2,4,2,3,2,3,5,1,2,5,2,2,1,1,1,2,4,5,3,5,6,6,1,2,1,3,2,6,2,2,4,4,6,,208,6008,2,2,1,4,2,2,1,1,1,1,5,1,3,1,2,2,3,6,2,2,2,5,1,3,1,5,0,10,30,91,1,3,1,4,7,70,10,4
1,86,83,1,5,3,2,8,93,3,5,5,2,2,7,3,2,2,6,7,6,7,2,1,2,2,2,2,2,3,3,1,3,1,2,3,1,2,4,1,2,4,2,2,1,1,1,2,5,5,4,5,4,5,3,2,1,1,1,1,1,1,2,2,6,,208,6008,3,2,1,4,1,4,1,2,1,1,4,1,2,1,2,2,3,2,2,1,2,5,1,2,1,1,0,10,40,50,6,3,1,4,7,30,11,8
1,86,84,2,5,3,2,10,74,4,6,5,2,3,7,3,4,1,4,7,9,7,2,1,2,2,3,2,2,3,4,1,3,3,2,2,2,2,5,1,4,6,2,2,1,1,2,2,4,4,5,5,4,5,5,2,2,2,3,7,3,4,1,1,1,,208,6008,4,1,1,4,5,2,1,1,1,1,5,2,4,1,2,2,4,1,1,1,1,3,1,2,1,5,4,40,30,91,1,3,2,5,8,30,10,1
1,86,85,1,3,3,2,9,74,3,5,1,1,1,7,3,2,1,6,2,6,7,2,1,2,1,1,2,1,2,3,3,2,2,1,1,2,3,4,1,2,4,2,2,1,1,2,2,5,3,3,4,2,2,4,2,1,2,2,4,2,2,3,3,6,,208,6008,5,2,1,4,2,3,1,1,1,1,5,2,3,1,2,2,4,4,4,3,3,2,1,2,1,2,5,40,50,81,1,3,1,5,8,70,11,2
1,86,86,2,5,3,2,5,23,1,5,1,1,1,7,3,3,3,6,4,6,7,1,1,2,1,1,2,1,3,4,2,3,2,2,2,2,2,3,0,2,4,2,2,1,1,2,2,4,5,4,2,3,4,1,2,1,1,1,2,2,1,3,2,6,,208,6008,6,1,1,4,2,1,1,1,1,0,4,1,2,2,2,2,3,5,1,1,1,0,1,2,1,3,4,40,50,91,1,3,2,5,8,30,31,5
1,86,87,2,5,3,2,11,32,3,5,4,2,3,7,6,1,0,0,0,0,7,1,1,2,1,1,1,2,1,4,1,2,3,2,3,2,3,4,1,2,4,2,2,1,1,2,2,4,4,4,5,5,6,5,2,2,2,3,1,3,3,1,1,1,,208,6008,7,2,1,4,3,2,1,1,1,1,5,2,4,1,2,2,4,2,2,1,2,3,1,2,1,4,1,40,50,81,1,3,1,5,8,30,30,7
1,86,88,2,5,3,2,7,93,4,5,5,2,3,7,3,3,1,4,7,4,7,1,1,2,1,1,2,2,3,4,1,2,3,2,2,2,2,4,1,2,4,2,2,1,1,2,2,4,4,5,4,6,6,3,2,2,2,3,7,3,3,1,1,3,,208,6008,8,2,1,4,2,2,1,1,1,1,5,1,3,1,1,2,4,5,4,2,2,3,1,2,1,5,4,40,10,41,1,3,1,5,8,30,31,0
1,86,89,1,4,3,2,11,23,3,5,4,3,3,7,6,3,2,5,7,1,7,1,1,4,1,5,2,3,3,4,1,3,1,3,4,1,2,5,1,2,4,2,2,1,2,2,3,5,5,5,6,5,5,5,2,2,2,4,6,3,0,1,1,1,,208,6008,9,2,1,4,3,2,0,1,1,1,4,1,4,2,2,2,3,6,4,1,2,5,1,2,1,4,0,10,50,91,1,3,1,5,8,30,21,8
1,86,90,1,5,3,2,11,74,5,5,5,5,2,7,3,2,2,5,0,5,7,1,0,2,1,10,2,2,3,3,1,3,1,3,3,1,2,4,1,2,6,2,2,1,1,2,2,4,3,4,3,4,5,5,2,2,2,3,7,3,3,1,1,1,,208,6009,0,3,1,4,3,2,1,1,1,1,5,2,3,1,2,3,4,2,2,1,2,3,1,2,1,1,5,40,50,70,8,3,2,5,8,30,10,7
1,86,91,1,3,3,2,10,64,2,5,1,1,1,7,3,1,1,3,7,3,7,1,1,2,1,1,3,2,1,3,2,3,1,2,2,2,3,4,2,2,4,2,2,1,1,2,0,3,3,2,3,4,4,5,2,1,2,2,4,1,1,2,1,6,,208,6009,1,2,1,4,4,2,1,1,1,1,5,2,4,2,1,3,5,6,2,1,2,5,1,2,1,4,5,40,50,91,0,3,1,6,8,30,31,4
1,86,92,1,5,3,2,10,14,3,5,1,2,1,7,3,3,1,3,7,4,7,1,1,2,1,2,2,1,2,4,1,2,1,2,2,2,3,3,1,4,6,2,2,1,1,2,2,3,3,2,3,2,4,5,2,1,1,1,1,1,1,2,2,6,,208,6009,2,1,1,2,1,2,1,1,1,1,5,2,4,1,2,2,4,2,2,1,2,6,2,3,3,4,0,10,30,91,1,3,3,5,8,30,22,3
1,86,93,3,5,3,2,11,93,5,5,4,4,3,7,6,4,0,0,0,0,7,1,1,3,1,1,2,2,2,3,1,4,2,2,2,1,1,4,1,2,5,2,1,2,1,2,3,4,5,1,5,1,6,5,2,1,2,2,5,2,2,4,3,6,,208,6009,3,1,1,3,4,4,1,1,1,1,5,1,4,1,2,2,5,5,2,1,2,5,1,2,1,4,5,40,11,1,2,3,2,6,0,30,32,1
1,86,94,2,5,3,2,9,22,4,5,1,1,1,7,3,4,1,5,4,4,7,3,1,2,1,1,2,3,3,3,1,3,2,2,2,2,2,4,1,2,4,2,2,2,2,2,3,6,5,6,4,4,6,5,2,2,2,3,7,3,2,1,1,1,,208,6009,4,1,1,2,0,2,1,2,2,1,3,2,4,1,2,2,3,3,2,2,2,0,1,3,1,2,4,40,50,80,9,3,3,6,0,70,20,4
1,86,95,1,5,3,2,7,42,5,5,5,2,3,7,3,3,1,5,7,8,7,1,2,2,2,3,1,1,3,3,2,3,2,2,2,2,3,3,1,2,2,2,1,2,1,2,1,4,4,5,4,2,3,4,2,2,2,3,7,3,2,1,1,1,,208,6009,5,1,1,2,2,2,1,1,1,1,5,1,4,1,1,2,4,2,2,2,2,2,1,2,1,1,0,10,30,91,0,3,3,6,0,30,20,6
1,86,96,1,5,3,2,10,52,5,5,1,1,1,7,3,4,1,5,4,4,7,2,1,2,1,1,2,2,3,4,1,4,3,2,2,2,5,5,1,5,6,2,2,2,2,2,4,1,5,2,5,3,6,5,2,2,2,3,7,3,3,1,3,1,,208,6009,6,2,1,4,2,2,1,1,1,1,5,2,2,1,2,2,3,2,1,3,3,2,1,2,1,5,0,10,20,50,9,3,1,6,0,30,20,1
1,86,97,1,4,3,2,8,42,4,5,4,2,3,7,3,2,2,3,7,4,7,1,1,2,1,1,1,2,1,3,2,3,2,2,2,2,3,4,1,4,5,2,2,2,2,1,3,4,5,5,5,5,4,4,2,1,2,2,4,3,2,3,1,6,,208,6009,7,2,1,4,1,2,1,1,2,2,3,2,2,1,1,3,4,5,4,3,2,2,1,2,1,1,5,40,40,51,1,3,1,6,0,30,31,8
1,86,98,2,6,3,2,7,21,3,7,4,3,3,7,4,1,0,0,0,0,7,3,3,2,2,3,2,2,3,3,1,3,1,2,2,1,2,5,1,4,6,2,2,1,1,2,2,5,1,2,1,1,5,1,2,1,3,1,2,1,1,2,2,6,,208,6009,8,1,3,3,2,2,1,1,2,1,4,1,4,1,2,2,4,2,4,3,4,3,1,2,1,1,2,40,30,50,9,3,2,5,8,30,10,8
1,86,99,1,3,3,2,5,55,4,6,1,1,1,7,3,2,0,0,0,0,7,1,3,4,2,3,3,2,2,3,3,2,1,2,3,2,3,5,1,2,5,2,2,1,1,2,2,4,2,2,2,2,4,1,2,2,2,4,7,3,4,1,1,7,,208,6009,9,3,3,4,2,1,1,1,1,1,5,2,4,1,2,2,4,2,2,1,2,3,1,2,1,4,0,10,50,91,1,3,2,5,8,70,11,3
1,86,100,1,5,3,2,9,23,4,5,1,1,1,7,6,3,0,0,0,0,7,3,2,2,1,5,2,3,3,3,2,2,3,2,2,2,3,4,2,2,4,2,2,1,1,2,2,4,5,6,5,5,6,5,2,3,2,2,4,4,2,4,3,6,,208,6010,0,3,3,5,3,1,1,1,1,1,5,1,4,1,1,2,4,5,5,2,2,3,1,2,1,4,6,40,30,51,1,3,2,5,8,70,11,1
1,86,101,1,5,3,2,10,32,1,6,5,2,3,7,3,1,1,5,2,3,7,2,1,4,2,1,3,3,2,3,3,2,3,2,3,3,3,3,2,2,5,2,2,1,1,2,4,5,5,4,3,4,6,5,2,2,2,3,7,3,3,1,1,1,,208,6010,1,1,2,1,2,2,1,2,2,2,2,2,3,2,1,3,4,6,4,2,2,5,1,2,1,4,3,40,30,50,7,3,4,6,8,30,32,8
1,86,102,1,5,3,2,8,61,1,4,5,2,3,7,3,1,2,6,7,9,7,1,1,2,1,1,2,2,3,3,1,4,1,3,3,2,2,4,1,2,4,2,2,1,1,1,2,5,3,1,5,3,3,4,1,2,2,4,7,3,2,1,1,8,,208,6010,2,1,2,1,5,1,1,1,1,1,5,2,4,1,2,2,4,2,2,2,2,3,1,2,1,4,5,40,50,91,1,3,4,4,7,70,20,2
1,86,103,2,5,3,2,10,33,5,5,1,1,1,7,3,4,1,5,7,8,7,2,1,2,1,1,2,2,2,4,1,4,1,2,2,2,3,3,1,2,4,2,2,1,1,1,2,3,3,4,3,4,5,5,2,2,2,4,7,4,4,1,3,3,,208,6010,3,1,2,1,5,2,1,1,1,1,5,1,3,1,2,2,3,2,2,2,2,2,1,2,1,3,5,40,10,50,9,3,4,4,7,30,20,3
1,86,104,2,5,3,2,9,23,5,5,1,1,1,7,3,1,2,6,2,10,7,2,1,2,1,1,3,1,1,4,3,4,4,1,1,1,3,3,1,7,2,2,2,1,1,1,2,1,1,4,5,2,6,4,2,1,2,2,5,2,2,3,3,6,,208,6010,4,1,2,1,3,2,1,1,2,1,4,1,4,2,2,3,3,2,4,1,4,3,1,2,3,2,3,20,50,81,1,3,4,4,7,30,11,7
1,86,105,1,5,3,2,7,16,3,4,4,2,3,7,3,4,1,5,6,8,7,1,1,2,1,1,2,3,3,4,1,3,3,2,2,1,3,4,1,4,6,2,2,1,2,1,2,5,5,5,5,3,5,4,1,1,3,2,4,1,1,3,3,6,,208,6010,5,1,2,1,1,2,2,1,1,1,4,2,4,1,1,3,3,2,2,1,1,2,1,2,1,2,4,40,90,0,0,1,4,5,8,30,10,4
1,86,106,1,3,3,2,8,23,2,4,5,2,2,7,3,2,2,6,7,8,7,1,1,2,2,1,2,2,3,4,1,2,2,2,3,1,4,4,1,1,3,2,1,1,2,1,2,5,5,4,5,5,6,2,1,2,3,4,7,4,4,4,1,1,,208,6010,6,1,2,1,2,4,1,1,1,1,5,2,4,2,1,3,4,6,4,1,2,3,1,2,1,3,4,40,10,50,8,3,4,6,6,70,10,6
1,86,107,1,3,3,2,9,33,5,5,1,1,1,7,3,1,1,5,7,6,7,1,1,4,1,1,3,2,2,3,3,2,3,3,3,2,3,4,3,5,6,2,2,1,1,1,2,5,5,3,3,6,5,5,2,3,2,3,7,3,3,3,3,6,,208,6010,7,1,1,4,2,4,1,1,1,1,5,1,4,1,1,3,4,6,2,2,2,2,1,3,1,4,0,10,60,80,9,3,2,4,7,30,30,7
1,86,108,1,2,3,2,9,33,2,6,5,2,3,7,3,1,2,3,7,3,7,2,0,2,1,2,2,2,2,3,4,3,1,2,3,2,3,4,3,2,4,2,2,1,1,1,0,1,1,4,5,4,6,4,2,1,1,2,4,1,1,2,2,7,,208,6010,8,1,1,3,2,2,1,1,1,1,5,1,4,1,1,2,2,2,3,1,1,0,1,2,1,4,0,10,10,91,1,5,2,6,7,30,30,3
1,86,109,1,3,3,2,9,93,5,6,1,1,1,7,6,1,0,0,0,0,7,3,2,3,1,3,2,2,2,3,1,2,2,2,2,4,2,4,3,4,6,2,2,1,1,1,2,3,3,6,2,6,6,2,2,2,2,2,3,3,1,4,1,7,,208,6010,9,1,1,4,2,2,2,2,1,1,3,1,3,1,1,3,3,6,3,2,2,5,1,2,3,5,3,40,10,40,9,3,2,4,7,30,30,4
1,86,110,1,2,3,2,4,42,4,6,1,1,1,7,3,1,1,2,7,4,7,3,2,2,1,1,2,2,0,3,2,3,2,1,2,2,2,4,3,2,4,2,2,1,1,1,4,3,2,4,3,2,6,1,2,2,2,3,7,3,1,1,1,1,,208,6011,0,3,1,4,2,2,2,1,1,2,3,1,4,2,2,2,4,6,1,1,2,7,1,2,1,4,1,40,10,80,9,3,2,6,7,30,31,4
1,86,111,3,6,3,2,10,23,4,4,5,3,3,7,3,2,2,6,7,10,7,3,1,2,4,1,1,2,2,4,2,3,4,2,2,2,3,3,3,4,6,2,2,1,1,1,2,4,5,5,4,6,6,2,1,1,2,2,4,4,4,4,1,6,,208,6011,1,2,1,4,3,2,1,1,1,1,5,2,2,1,2,3,4,4,4,1,2,3,1,2,1,1,4,20,10,50,9,3,1,4,7,70,20,6
1,86,112,2,6,3,2,8,21,4,4,5,2,2,7,3,1,2,6,7,6,7,2,1,2,4,1,2,2,3,4,2,4,1,3,3,2,3,5,3,3,6,2,2,1,1,1,2,4,4,4,3,3,5,4,1,2,2,3,7,3,3,1,1,1,,208,6011,2,2,1,4,2,2,1,1,1,1,5,1,4,1,2,3,4,1,2,2,2,3,1,2,1,5,0,10,30,81,1,3,1,4,7,30,21,3
1,86,113,2,6,3,2,11,53,5,6,4,4,3,7,6,3,1,5,7,6,7,2,3,2,1,9,3,1,2,4,1,4,1,2,3,1,3,4,3,5,6,2,2,0,1,1,4,5,5,5,5,5,5,5,2,2,2,4,7,3,3,1,1,1,,208,6011,3,2,1,4,1,4,2,1,1,2,3,1,4,1,1,3,4,2,2,2,3,5,2,1,2,5,2,40,30,51,1,3,1,6,0,30,22,0
1,86,114,1,4,3,2,9,53,5,4,4,2,3,7,3,1,1,3,7,4,7,1,1,2,2,2,2,2,2,3,2,3,1,3,3,1,2,4,3,4,5,2,2,1,1,1,2,4,5,5,5,3,5,5,1,2,2,3,7,3,3,1,1,1,,208,6011,4,2,1,4,4,4,1,1,1,1,5,1,4,1,1,3,3,6,2,2,2,2,1,2,1,4,5,40,50,80,9,3,1,4,7,30,32,2
1,86,115,1,5,3,2,9,32,4,4,5,3,2,7,3,1,1,5,14,6,7,1,2,2,2,3,1,2,2,3,0,2,2,2,2,2,3,4,3,2,5,2,2,1,1,1,2,4,3,2,3,2,5,4,1,3,2,3,7,3,2,1,1,3,,208,6011,5,1,1,3,2,2,1,1,1,1,5,1,4,2,2,2,3,2,2,1,2,7,1,2,1,4,5,40,50,91,1,3,2,4,7,30,31,2
