CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.8D.,Q.8E.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.9E.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,V.16.,V.17.
1,122,2664,2,1,3,3,4,4,3,2,3,3,3,3,3,2,2,2,2,3,1,3,1,2,2,2,8,2038
1,122,2665,2,1,3,3,4,3,3,2,3,3,1,3,2,3,11,6,3,3,3,3,3,2,2,1,8,6536
1,122,2666,2,1,3,3,5,11,3,1,2,1,2,4,2,2,4,12,3,3,4,4,2,3,2,2,8,4839
1,122,2667,2,2,3,3,5,1,4,1,3,3,3,3,3,3,7,3,3,3,2,1,2,3,3,2,8,6657
1,122,2668,2,1,3,3,5,9,4,1,3,3,3,4,2,3,2,3,2,3,1,3,2,1,4,2,8,8383
1,122,2669,2,1,3,3,5,3,3,1,1,1,3,3,3,1,9,8,5,3,1,1,2,2,1,1,8,6512
1,122,2670,2,2,3,3,4,1,2,1,2,4,1,1,3,3,2,1,3,3,1,6,2,2,3,2,8,8789
1,122,2671,2,1,3,3,4,5,3,1,2,2,1,2,2,4,2,3,2,3,1,4,2,5,4,1,8,8636
1,122,2672,2,4,3,3,4,3,3,1,4,3,4,3,3,1,3,6,1,1,1,1,2,2,3,2,8,8321
1,122,2673,2,2,3,3,4,5,3,1,3,3,3,2,3,2,6,8,1,3,1,4,2,1,4,1,8,8739
1,122,2674,2,1,3,3,4,3,3,1,1,3,3,3,3,1,3,3,3,3,4,4,2,2,2,2,8,6638
1,122,2675,2,1,3,3,4,9,4,1,1,1,1,1,1,3,3,1,1,3,5,3,2,2,2,2,8,8613
1,122,2676,2,1,4,3,5,9,4,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,2,8,2712
1,122,2677,2,2,4,3,5,11,2,2,1,1,1,2,1,2,5,11,3,3,1,3,1,1,3,1,8,6738
1,122,2678,2,1,4,3,5,5,3,2,1,1,1,1,1,1,1,1,1,3,4,5,2,3,3,2,8,6535
1,122,2679,2,2,4,3,5,6,2,2,4,1,1,1,3,3,1,1,3,3,2,2,1,2,1,1,8,8209
1,122,2680,2,1,4,3,5,6,4,2,3,3,4,2,4,3,8,6,3,3,2,4,3,3,2,1,8,8152
1,122,2681,2,2,4,3,5,3,3,2,3,2,2,2,3,1,4,1,1,1,2,2,2,2,2,2,8,8320
1,122,2682,2,1,4,3,5,1,4,2,3,3,3,3,4,3,7,6,3,3,1,4,2,2,1,2,8,8214
1,122,2683,2,4,4,3,4,5,3,2,2,3,2,3,2,2,2,6,2,3,1,4,1,1,2,2,8,8142
1,122,2684,2,1,4,3,4,5,1,2,2,3,2,3,3,3,2,4,3,3,1,1,2,2,4,2,8,8300
1,122,2685,2,2,4,3,4,5,3,2,2,3,3,1,3,2,2,9,1,3,1,5,2,2,1,2,8,8721
1,122,2686,2,1,4,3,4,1,3,2,2,1,2,1,1,2,2,2,1,3,1,1,1,1,2,2,8,5668
1,122,2687,2,1,4,3,4,1,3,2,4,2,1,2,2,3,11,12,3,3,1,1,3,2,3,2,8,8950
1,122,2688,2,2,4,3,4,6,2,2,3,3,1,2,3,3,2,6,1,3,1,1,1,2,1,1,8,8119
1,122,2689,2,2,4,3,4,9,2,2,3,3,2,2,3,2,2,2,2,3,1,2,3,2,4,2,8,8319
1,122,2690,2,1,4,3,4,3,3,2,3,3,2,4,3,3,7,11,2,2,4,5,2,2,4,1,8,8127
1,122,2691,2,1,4,3,4,9,3,2,3,4,4,4,2,2,2,10,2,2,1,3,1,1,4,2,8,8130
1,122,2692,2,1,4,3,4,8,2,2,3,3,2,3,3,3,4,4,2,3,4,5,4,5,1,2,8,5023
1,122,2693,2,1,4,3,4,9,3,2,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,8,6616
1,122,2694,2,1,4,3,4,5,3,2,3,4,3,3,3,3,5,6,3,3,1,1,1,2,4,1,8,6756
1,122,2695,2,2,4,3,5,3,3,1,4,4,4,4,4,3,8,3,3,3,4,4,2,1,2,1,8,1128
1,122,2696,2,2,4,3,5,11,3,1,3,3,3,3,3,2,6,2,2,2,1,4,2,2,2,2,8,4175
1,122,2697,2,1,4,3,5,9,3,1,3,3,4,4,1,1,2,2,2,2,3,1,2,1,1,2,8,6652
1,122,2698,2,1,4,3,5,9,3,1,1,1,1,2,1,1,1,9,3,1,1,3,1,2,4,2,8,7644
1,122,2699,2,2,4,3,4,3,4,1,4,4,4,3,3,3,3,6,3,3,1,1,2,3,4,2,8,8601
1,122,2700,2,2,4,3,4,3,3,1,3,3,3,2,3,3,9,3,2,3,1,1,2,2,4,2,8,8600
1,122,2701,2,1,4,3,4,9,4,1,3,2,3,3,3,2,2,5,1,1,1,3,2,2,4,2,8,8764
1,122,2702,2,1,4,3,4,11,5,1,3,4,3,4,1,1,2,11,1,2,2,3,1,1,4,2,8,4822
1,122,2703,2,1,1,1,2,9,2,1,3,3,1,2,3,2,2,2,1,3,1,3,1,1,4,2,1,1600
1,122,2704,2,1,1,1,2,10,1,1,3,4,3,1,1,2,3,3,3,3,2,3,1,1,3,2,1,2872
1,122,2705,2,2,1,1,1,1,1,1,1,1,4,4,1,1,1,7,1,1,1,1,1,1,3,1,1,8230
1,122,2706,2,1,1,1,2,1,2,2,3,4,3,3,3,2,2,2,2,2,1,1,1,2,4,2,1,2031
1,122,2707,2,1,1,1,1,9,2,2,3,4,4,4,4,2,2,2,2,2,1,4,1,2,3,2,1,1187
1,122,2708,2,1,1,1,1,9,2,2,4,4,2,3,3,2,2,2,2,2,1,1,2,2,2,2,1,6668
1,122,2709,2,1,1,1,1,9,2,2,4,4,4,3,3,2,2,2,2,2,2,1,1,2,2,2,1,2044
1,122,2710,2,1,1,1,1,1,1,2,4,4,4,4,4,3,3,3,3,3,2,2,1,1,4,2,1,5802
1,122,2711,2,3,1,2,2,9,3,3,2,3,3,3,3,3,3,6,1,2,1,4,2,2,4,1,4,2808
1,122,2712,2,1,1,1,1,9,1,4,3,4,5,3,3,2,1,2,2,4,1,4,2,5,2,2,4,8911
1,122,2713,2,2,1,1,2,9,4,3,3,2,3,3,3,2,10,2,2,2,1,4,1,1,4,1,4,8992
1,122,2714,2,1,2,2,1,1,2,3,3,3,1,2,3,2,2,2,2,2,2,4,1,2,3,2,4,1901
1,122,2715,2,2,2,2,2,12,2,3,2,3,2,3,3,3,2,3,2,2,1,4,1,2,2,2,4,2011
1,122,2716,2,1,2,2,2,1,2,3,3,2,1,1,3,2,2,1,3,2,1,1,2,1,3,2,4,2705
1,122,2717,2,2,2,2,2,9,3,3,3,4,1,1,3,2,2,1,2,4,1,2,1,1,3,2,4,8785
1,122,2718,2,1,2,2,2,9,3,3,3,3,2,3,3,2,2,2,2,2,2,4,2,2,2,2,4,8917
1,122,2719,2,2,2,2,2,1,2,3,3,3,3,4,3,2,2,2,2,2,1,1,1,1,4,2,4,8953
1,122,2720,2,1,2,1,1,9,2,3,3,4,3,3,3,3,2,3,2,2,1,4,1,1,4,2,4,1959
1,122,2721,2,2,3,2,2,1,2,3,1,2,2,1,3,1,5,2,2,2,3,3,1,2,4,2,4,6505
1,122,2722,2,1,3,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,1,4,1,1,3,2,4,4144
1,122,2723,2,1,3,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,2,3,2,4,8952
1,122,2724,2,1,3,2,2,9,3,3,3,2,2,4,3,1,1,3,3,3,2,2,1,3,3,2,4,2033
1,122,2725,2,1,3,2,2,9,2,3,3,4,2,3,3,3,3,3,3,3,1,4,1,1,4,2,4,8754
1,122,2726,2,1,3,1,2,1,2,4,4,3,3,4,3,2,2,2,2,2,2,4,1,2,2,2,4,2025
1,122,2727,2,1,3,1,2,12,3,3,3,2,2,3,3,2,2,4,2,3,1,4,1,1,4,2,4,1702
1,122,2728,2,1,3,1,2,9,1,3,3,3,2,4,3,2,3,3,2,3,1,4,1,1,2,2,4,8109
1,122,2729,2,2,3,1,1,1,2,3,3,3,1,2,3,2,4,9,3,3,1,4,1,1,4,1,4,8222
1,122,2730,2,2,3,2,2,1,2,4,3,3,3,3,3,3,8,6,3,1,1,4,4,2,2,1,4,6601
1,122,2731,2,2,3,2,1,1,2,4,3,1,1,2,3,3,3,3,2,2,2,2,1,1,3,2,4,1418
1,122,2732,2,1,3,2,1,9,3,4,3,3,2,2,3,2,2,7,3,1,1,1,2,1,2,2,4,1680
1,122,2733,2,1,4,2,1,1,3,3,1,3,3,1,3,2,2,2,2,2,1,1,1,1,4,2,4,7622
1,122,2734,2,2,4,2,1,1,2,3,3,3,1,1,3,2,1,1,2,2,1,1,1,1,2,2,4,7624
1,122,2735,2,1,4,2,2,8,1,3,2,3,3,3,3,2,2,7,3,2,1,4,1,2,1,2,4,1183
1,122,2736,2,2,4,2,2,1,2,3,2,2,3,3,3,2,2,2,2,2,2,2,1,2,3,1,4,2081
1,122,2737,2,1,4,2,2,2,2,3,2,3,3,3,3,3,2,11,2,3,2,4,2,3,3,2,4,8381
1,122,2738,2,1,4,2,2,9,2,3,3,3,2,2,3,2,2,2,2,1,2,4,2,2,2,2,4,1610
1,122,2739,2,1,4,2,2,1,1,3,3,1,1,3,3,2,2,9,3,1,1,1,1,1,4,1,4,7245
1,122,2740,2,1,4,2,2,8,2,3,3,1,1,1,3,1,1,2,1,1,1,4,2,2,3,2,4,7643
1,122,2741,2,1,4,2,2,2,2,3,3,3,2,3,3,2,4,12,2,3,2,2,2,2,1,1,4,8981
1,122,2742,2,1,4,2,2,9,2,3,4,4,4,3,3,3,2,3,3,2,1,1,1,1,3,2,4,4824
1,122,2743,2,1,4,2,2,2,2,3,4,2,1,2,3,2,2,2,2,3,2,2,1,1,4,1,4,8377
1,122,2744,2,1,4,1,1,9,3,4,4,3,2,3,3,2,3,3,2,2,1,1,1,5,4,2,4,8643
1,122,2745,2,2,4,1,1,1,2,4,4,3,3,4,3,2,2,2,2,2,1,4,1,1,4,2,4,1701
1,122,2746,2,1,4,1,1,8,2,3,3,2,1,2,3,2,5,2,2,2,1,4,1,1,4,1,4,2013
1,122,2747,2,1,4,1,1,5,3,3,3,3,1,3,3,3,4,4,3,3,1,5,2,2,4,2,4,8301
1,122,2748,2,1,4,1,1,11,1,3,3,3,2,3,3,2,2,2,2,2,1,3,1,1,4,2,4,3650
1,122,2749,2,1,4,2,2,11,4,4,3,3,2,2,3,2,2,11,2,2,3,2,1,1,1,1,4,8157
1,122,2750,2,1,5,2,1,1,2,3,3,3,2,3,3,2,2,2,2,2,4,2,1,1,4,2,4,7237
1,122,2751,2,1,5,2,1,11,3,3,3,3,3,3,3,2,2,5,2,3,1,1,1,2,2,1,4,8102
1,122,2752,2,1,5,2,2,1,2,3,3,4,2,3,3,3,2,3,3,3,2,2,1,2,3,1,4,7658
1,122,2753,2,1,5,1,2,2,1,3,4,3,2,2,3,2,2,11,2,2,1,6,2,1,2,1,4,8125
1,122,2754,2,1,5,1,1,9,3,3,3,3,3,3,3,3,2,11,3,3,1,4,1,1,4,2,4,8165
1,122,2755,2,1,5,2,1,1,4,4,2,3,3,3,3,2,3,3,1,2,1,3,2,2,2,2,4,7811
1,122,2756,2,2,6,2,2,2,3,3,2,3,3,1,3,2,2,2,2,2,1,4,1,2,2,1,4,5737
1,122,2757,2,1,6,2,2,1,3,3,3,2,2,3,3,2,2,2,2,2,1,4,2,2,4,2,4,7651
1,122,2758,2,1,2,2,2,1,3,3,2,3,3,3,2,2,4,2,2,2,1,1,1,1,4,2,4,1668
1,122,2759,2,1,2,1,1,9,2,3,2,2,1,2,2,2,2,2,2,1,2,2,1,1,4,1,4,1431
1,122,2760,2,1,3,2,1,8,3,3,2,3,1,2,2,2,2,1,3,1,1,4,1,1,4,2,4,2869
1,122,2761,2,2,3,2,2,1,2,3,1,3,1,1,2,1,2,2,2,2,1,4,1,2,4,2,4,8315
1,122,2762,2,1,3,2,2,1,4,3,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,4,8337
1,122,2763,2,1,3,2,2,1,2,3,2,3,4,4,2,3,5,2,2,1,1,4,3,1,2,2,4,2812
1,122,2764,2,2,3,2,2,8,2,3,3,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,4,7507
1,122,2765,2,1,4,2,2,1,2,3,2,2,3,3,2,2,5,2,2,3,1,4,2,1,2,2,4,2020
1,122,2766,2,1,4,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,4,1,2,3,2,4,8604
1,122,2767,2,2,4,2,2,1,2,3,3,2,2,3,2,3,2,11,3,3,1,3,2,2,2,2,4,7614
1,122,2768,2,1,4,2,2,8,4,4,1,1,1,1,2,2,1,1,2,3,2,2,1,1,3,2,4,7652
1,122,2769,2,2,5,2,2,1,3,3,3,3,2,3,2,3,3,3,3,3,4,3,2,1,2,2,4,1913
1,122,2770,2,2,5,2,2,1,2,3,2,3,3,2,2,2,3,2,2,3,1,3,1,1,3,1,4,1122
1,122,2771,2,1,3,2,3,9,2,1,3,2,1,2,3,3,11,8,3,2,4,2,1,2,2,1,9,1109
1,122,2772,2,1,3,2,3,6,3,1,3,2,3,2,3,1,2,3,3,3,1,4,3,2,1,2,9,8769
1,122,2773,2,2,3,2,3,9,2,1,3,3,3,3,2,2,2,2,2,2,2,3,1,1,4,2,9,7606
1,122,2774,2,4,3,2,3,9,3,1,3,2,2,2,1,3,3,3,3,2,1,1,2,2,2,2,9,1676
1,122,2775,2,2,3,2,3,9,2,1,3,3,2,1,3,2,2,1,1,1,1,1,2,2,3,2,9,8787
1,122,2776,2,1,3,2,3,9,1,1,1,1,3,3,3,1,1,2,2,4,1,1,1,1,4,2,9,1108
1,122,2777,2,1,3,2,3,9,3,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,9,8324
1,122,2778,2,4,1,2,3,9,2,1,3,2,1,2,3,2,2,2,2,3,1,4,1,1,2,2,9,8762
1,122,2779,2,1,1,2,3,9,2,1,1,3,2,3,3,4,2,3,2,2,1,1,2,2,3,2,9,8918
1,122,2780,2,1,1,2,3,9,1,1,1,1,1,2,1,1,2,2,1,3,1,1,2,1,4,2,9,5811
1,122,2781,2,1,2,2,3,9,2,1,2,2,2,3,3,2,3,3,3,3,2,1,1,1,2,2,9,8968
1,122,2782,2,1,2,2,3,9,1,1,2,2,2,3,1,2,4,5,2,2,1,1,1,1,3,2,9,3618
1,122,2783,2,4,2,2,3,9,4,1,3,2,1,3,3,3,1,6,3,2,1,1,2,1,1,2,9,6533
1,122,2784,2,1,3,2,2,9,2,1,2,1,1,2,2,2,9,11,2,1,2,3,1,1,3,2,9,2007
1,122,2785,2,1,3,2,2,12,3,1,3,4,3,4,3,2,2,3,2,4,1,4,1,1,3,2,9,2005
1,122,2786,2,1,2,2,2,9,1,1,3,1,3,2,1,2,1,3,2,1,1,3,1,2,2,1,9,5819
1,122,2787,2,1,1,2,2,9,3,1,3,2,4,3,3,3,3,2,2,2,2,1,2,2,3,2,9,1769
1,122,2788,2,1,3,2,2,10,2,1,1,1,1,1,1,1,5,3,1,1,2,4,1,1,2,2,9,1973
1,122,2789,2,2,3,2,2,9,1,1,1,3,2,2,1,1,2,2,1,1,2,4,1,2,3,2,9,8768
1,122,2790,2,2,3,2,2,9,2,1,1,3,3,4,3,2,2,2,2,3,1,2,2,2,4,2,9,8705
1,122,2791,2,2,1,2,2,11,2,1,1,3,3,3,2,1,2,1,1,1,1,1,2,2,2,2,9,2817
1,122,2792,2,1,4,2,2,9,2,1,3,2,1,3,3,1,3,3,3,1,3,4,2,4,2,2,9,8379
1,122,2793,2,1,4,2,2,9,2,1,1,1,2,3,1,1,2,2,2,2,1,1,1,2,3,2,9,2071
1,122,2794,2,1,3,2,1,1,1,1,4,4,4,4,3,2,2,2,2,3,2,1,1,1,4,2,9,2069
1,122,2795,2,1,3,2,1,12,1,1,3,3,3,3,3,3,3,3,3,3,1,2,1,1,3,2,9,8963
1,122,2796,2,1,3,2,1,9,2,1,3,4,3,3,3,2,2,2,2,2,1,4,1,1,4,2,9,2056
1,122,2797,2,1,2,2,1,9,2,1,3,1,3,3,3,2,1,3,3,2,2,3,1,2,3,2,9,8790
1,122,2798,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,4,2,9,6650
1,122,2799,2,2,1,2,1,9,2,1,1,1,1,1,1,1,2,2,2,3,1,1,3,2,2,2,9,8309
1,122,2800,2,1,4,2,1,3,2,1,3,3,1,3,3,2,11,2,2,2,1,4,1,5,3,2,9,8642
1,122,2801,2,1,2,2,2,9,2,2,2,2,1,3,2,2,2,2,2,2,2,4,1,1,3,2,1,1733
1,122,2802,2,1,2,2,2,1,2,2,4,3,3,4,3,3,11,3,1,3,3,4,2,3,3,2,1,8310
1,122,2803,2,1,2,2,2,9,1,2,3,3,4,4,3,2,5,2,1,1,2,3,1,1,3,2,1,6523
1,122,2804,2,1,2,2,2,9,2,2,3,3,3,3,3,2,2,3,2,3,1,1,2,1,3,2,1,2002
1,122,2805,2,1,1,2,2,9,2,2,2,1,1,2,4,2,1,2,2,2,1,3,2,1,4,1,1,2039
1,122,2806,2,1,1,2,2,1,2,2,2,1,2,3,2,2,2,2,2,3,1,4,2,2,2,2,1,8980
1,122,2807,2,1,1,2,2,10,1,2,3,2,1,3,2,3,3,2,2,3,1,4,2,1,3,2,1,5786
1,122,2808,2,1,1,2,2,1,1,2,3,3,3,1,3,1,2,3,0,1,1,1,1,1,4,2,1,8750
1,122,2809,2,1,2,2,2,1,2,2,1,2,1,3,3,1,2,11,1,3,2,1,1,2,2,2,1,8133
1,122,2810,2,2,2,2,2,9,1,2,2,1,1,2,1,1,1,2,1,1,5,3,1,2,2,2,1,8345
1,122,2811,2,3,1,4,5,10,3,2,3,3,3,3,3,3,9,3,1,1,1,1,1,2,1,2,8,1249
1,122,2812,2,1,1,4,5,11,3,2,1,2,2,2,1,1,3,3,1,3,1,6,2,2,1,1,8,4830
1,122,2813,2,1,2,4,4,9,4,1,3,4,3,4,1,2,3,3,2,3,1,1,2,1,2,2,8,8715
1,122,2814,2,2,2,4,5,3,3,2,3,4,3,4,3,3,2,6,2,2,1,3,1,1,2,2,8,4804
1,122,2815,2,1,2,4,5,11,4,2,4,3,3,4,4,3,6,6,3,3,2,3,3,4,1,1,8,8145
1,122,2816,2,2,3,4,5,9,3,1,3,2,2,1,2,1,2,8,2,2,1,5,3,2,2,2,8,6931
1,122,2817,2,1,3,4,5,3,4,1,1,1,3,2,1,1,2,6,1,2,1,4,4,1,2,2,8,6531
1,122,2818,2,1,3,4,5,9,3,2,3,3,2,3,2,3,3,3,3,3,1,1,2,2,2,2,8,8357
1,122,2819,2,1,3,4,5,3,4,2,3,3,1,1,3,3,3,3,3,3,1,1,3,2,2,2,8,8760
1,122,2820,2,1,3,4,5,9,4,2,3,3,3,4,3,3,3,3,3,3,1,1,3,4,1,1,8,4889
1,122,2821,2,2,3,4,5,11,1,2,3,2,3,3,2,2,2,2,1,4,4,4,2,1,3,2,8,4823
1,122,2822,2,1,3,4,5,9,4,2,3,3,2,3,3,3,3,3,1,1,4,4,3,2,2,2,8,8744
1,122,2823,2,1,3,4,5,1,4,2,2,3,3,3,2,2,2,6,2,3,1,4,3,2,1,2,8,6525
1,122,2824,2,2,3,4,5,5,4,2,4,4,2,2,1,3,8,8,5,3,4,5,3,4,1,1,8,8700
1,122,2825,2,1,3,4,5,3,3,2,4,3,1,3,3,3,8,6,3,3,1,1,3,3,1,1,8,4840
1,122,2826,2,1,3,4,5,9,3,2,4,3,3,3,3,2,2,3,3,3,1,4,2,2,2,2,8,1679
1,122,2827,2,4,3,4,5,3,4,2,4,3,3,2,3,3,11,6,3,3,1,3,3,4,1,1,8,8334
1,122,2828,2,2,3,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,5,6,1,2,5,2,8,8382
1,122,2829,2,1,3,4,4,3,4,2,1,1,4,3,3,4,9,4,5,3,1,1,2,1,1,1,8,6511
1,122,2830,2,1,3,4,4,3,4,2,1,1,2,2,1,1,2,3,1,1,1,4,2,2,4,1,8,6524
1,122,2831,2,2,4,4,5,9,4,1,4,3,1,3,3,3,3,3,3,3,1,2,3,2,2,2,8,8339
1,122,2832,2,1,4,4,5,3,4,2,1,1,1,2,2,1,1,6,1,3,2,1,2,2,2,2,8,6532
1,122,2833,2,2,4,4,5,1,1,2,4,4,4,4,4,3,3,3,1,3,4,4,3,3,3,2,8,6101
1,122,2834,2,2,4,4,5,1,4,2,3,3,3,3,1,3,8,6,1,3,4,4,3,4,4,2,8,6113
1,122,2835,2,2,4,4,5,3,4,2,3,3,1,1,1,3,7,1,3,3,3,2,2,3,2,1,8,7608
1,122,2836,2,1,4,4,5,9,4,2,3,2,3,3,2,3,3,3,3,3,1,4,2,2,2,2,8,6608
1,122,2837,2,4,4,4,5,12,2,2,3,3,2,3,4,3,2,6,3,3,2,2,3,4,1,1,8,8154
1,122,2838,2,1,4,4,5,9,4,2,3,2,3,3,2,3,6,3,2,3,1,4,3,3,2,1,8,6515
1,122,2839,2,1,5,4,5,3,3,1,4,4,3,5,4,2,2,2,3,3,5,2,3,2,1,2,8,6138
1,122,2840,2,1,1,3,4,6,2,4,3,2,1,3,3,3,2,3,2,2,2,4,3,2,2,2,9,8304
1,122,2841,2,1,4,2,2,1,2,2,4,4,3,4,4,3,2,4,2,2,2,2,1,1,2,2,1,1770
1,122,2842,2,1,3,2,4,1,3,2,4,2,4,4,3,2,2,11,2,1,1,1,1,1,2,2,3,6600
1,122,2843,2,1,2,2,2,9,2,2,3,2,3,3,3,1,2,2,2,1,1,3,2,2,3,2,1,4199
1,122,2844,2,1,2,2,1,1,2,2,1,2,3,3,2,2,2,6,1,2,1,1,1,1,4,2,1,1437
1,122,2845,2,1,2,2,1,9,2,2,2,2,2,2,2,3,3,2,2,3,1,1,1,2,1,2,1,1647
1,122,2846,2,1,3,2,1,1,2,2,4,3,4,3,3,2,2,11,2,1,1,4,1,1,4,2,1,7637
1,122,2847,2,2,3,2,1,3,3,2,3,1,1,3,3,3,11,11,3,3,2,3,2,2,3,2,1,8638
1,122,2848,2,1,3,2,2,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,4,2,1,2826
1,122,2849,2,2,3,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,3,1,1,4,2,1,1455
1,122,2850,2,1,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,4,2,1,2077
1,122,2851,2,1,3,2,2,9,2,2,2,1,1,2,2,1,1,3,3,3,2,4,2,2,2,2,1,8933
1,122,2852,2,2,3,2,2,9,2,2,2,1,1,3,2,2,1,2,2,2,1,4,2,1,1,2,1,5838
1,122,2853,2,1,3,2,2,9,1,2,4,4,4,4,3,2,2,2,3,3,4,2,2,2,2,2,1,2004
1,122,2854,2,1,3,2,2,10,2,2,4,4,4,4,4,3,7,6,3,3,1,1,1,2,3,1,1,1158
1,122,2855,2,1,3,2,2,9,3,2,4,2,3,3,3,2,2,3,2,3,1,3,1,1,4,2,1,7625
1,122,2856,2,1,3,2,2,1,1,2,3,1,2,2,3,3,1,2,1,1,1,1,1,2,3,2,1,5774
1,122,2857,2,1,3,2,2,9,3,2,3,2,3,2,3,2,3,3,3,3,1,2,1,2,2,2,1,8128
1,122,2858,2,1,3,2,2,9,2,2,1,1,1,1,1,1,2,1,1,2,5,6,1,1,3,2,1,2841
1,122,2859,2,1,3,2,2,9,3,2,3,1,3,3,3,3,2,6,1,3,4,3,2,2,3,2,1,4196
1,122,2860,2,1,3,2,2,2,4,2,3,2,3,3,2,2,2,2,1,1,1,1,1,1,2,1,1,7636
1,122,2861,2,2,1,3,5,1,3,1,3,3,3,3,3,3,2,6,2,2,1,4,1,1,4,1,8,6521
1,122,2862,2,2,2,3,5,3,3,2,2,1,2,2,1,2,1,3,1,1,1,4,2,2,1,2,8,8346
1,122,2863,2,2,2,3,4,10,5,2,2,3,1,3,3,2,6,4,1,1,5,1,2,2,5,2,8,5779
1,122,2864,2,2,2,3,5,9,3,1,1,1,1,1,1,1,6,1,1,3,5,4,3,2,2,1,8,8756
1,122,2865,2,1,2,3,4,9,3,1,3,3,1,1,3,1,1,1,3,3,1,4,2,2,2,2,8,8761
1,122,2866,2,1,2,3,4,9,3,1,1,3,3,4,2,1,2,4,1,1,1,1,2,2,1,1,8,8773
1,122,2867,2,1,2,3,4,3,3,1,1,3,2,2,1,1,3,8,1,3,2,1,2,1,2,1,8,8713
1,122,2868,2,1,3,3,5,9,3,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,1,2,8,6537
1,122,2869,2,2,3,3,5,9,3,2,1,1,2,3,4,3,1,3,1,1,1,4,3,3,1,2,8,8946
1,122,2870,2,1,3,3,5,1,2,2,2,1,3,3,2,4,1,11,2,3,4,4,2,2,1,2,8,1182
1,122,2871,2,2,3,3,5,11,3,2,3,4,3,3,3,3,2,6,3,3,1,1,1,2,2,1,8,7210
1,122,2872,2,1,3,3,4,3,1,2,1,1,1,1,1,1,3,3,3,3,1,4,2,3,2,2,8,2728
1,122,2873,2,1,3,3,4,9,3,2,2,3,3,3,3,3,3,3,2,3,2,2,3,2,5,1,8,6127
1,122,2874,2,1,3,3,4,5,2,2,2,3,3,3,4,2,9,9,5,2,1,4,1,1,4,2,8,1131
1,122,2875,2,1,3,3,4,1,3,2,2,3,3,2,2,3,9,8,3,3,1,4,2,2,1,2,8,8738
1,122,2876,2,1,3,3,4,9,3,2,2,2,3,3,2,2,11,2,2,1,1,4,1,1,3,2,8,1136
1,122,2877,2,1,3,2,3,9,2,2,2,1,1,3,3,2,3,2,2,2,2,2,1,2,2,2,2,1452
1,122,2878,2,1,3,2,3,9,4,2,1,1,3,3,1,1,3,3,1,3,1,4,1,3,1,2,2,6624
1,122,2879,2,1,3,2,3,9,2,2,1,2,1,1,1,2,7,2,2,3,1,1,2,3,4,2,2,8788
1,122,2880,2,1,3,2,3,9,3,2,1,2,1,3,2,2,2,3,3,2,1,4,1,2,3,2,2,7607
1,122,2881,2,2,3,2,3,9,2,2,1,1,1,1,1,2,2,3,2,2,1,1,1,1,4,2,2,6607
1,122,2882,2,1,3,2,3,9,2,2,1,2,1,1,1,1,2,1,1,1,5,6,2,2,2,2,2,5770
1,122,2883,2,2,3,2,3,9,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,3,2,2,2870
1,122,2884,2,2,3,2,3,9,3,2,1,1,1,1,1,1,1,1,1,1,5,4,1,1,2,2,2,7610
1,122,2885,2,2,3,2,3,9,2,2,1,1,1,2,1,1,2,3,1,3,3,3,2,2,3,2,2,8993
1,122,2886,2,1,3,2,3,9,2,2,3,1,2,2,1,1,1,2,1,1,3,3,2,2,4,2,2,8235
1,122,2887,2,1,3,2,3,9,2,2,3,3,2,4,2,2,2,2,2,2,1,1,4,2,2,2,2,7216
1,122,2888,2,1,3,2,3,9,2,2,3,3,3,3,3,2,2,2,2,2,1,4,1,1,2,2,2,2024
1,122,2889,2,2,3,2,3,9,3,2,3,4,3,3,5,2,3,3,3,4,1,4,2,2,4,2,2,1614
1,122,2890,2,1,3,2,3,9,3,2,3,2,3,3,1,1,2,6,1,1,1,3,1,1,3,2,2,2729
1,122,2891,2,2,3,2,3,9,3,2,3,4,3,3,3,2,3,3,3,3,1,4,2,2,4,2,2,1648
1,122,2892,2,1,3,2,3,9,2,2,3,3,1,2,3,2,2,2,2,2,1,2,2,2,3,2,2,1638
1,122,2893,2,1,3,2,3,9,2,2,3,3,2,3,3,2,2,2,2,2,1,4,1,1,4,2,2,2048
