CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.18.,Q.19.,Q.20.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.26..1,Q.26..2,Q.26..3,Q.26..4,Q.26..5,Q.26..6,Q.26..7,Q.26..8,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40.,Q.40F.,Q.40G.,Q.41.,Q.42A.,Q.42B.,Q.42C.,Q.42D.,Q.42E.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.51..1,Q.51..2,Q.51..3,Q.51..4,Q.51..5,CARD..1,DECK..1,BALLOT..1,X.,X..1,X..2,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69A.,Q.69B.,Q.69C.,Q.69D.,Q.69E.,V.71.
1,146,333,2,3,7,3,4,1,1,1,4,3,3,10,1,2,3,3,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,4,4,4,6,6,3,0,1,1,6,1,1,2,1,2,1,1,2,2,2,3,3,3,3,2,5,6,1,1,2,1,2,1,2,1,2,1,2,1,2,146,333,2,2,2,3,3,2,4,6,1,4,4,3,3,2,5,2,2,3,3,3,2,1,2,1,1,1
1,146,334,2,4,5,6,5,1,1,1,4,2,2,12,2,1,2,2,1,4,2,2,2,1,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,1,1,4,1,1,2,1,2,1,1,2,2,1,3,3,3,3,3,6,7,1,2,4,2,2,1,2,2,2,1,2,1,2,146,334,2,2,2,4,3,4,2,0,1,3,4,1,3,2,5,2,2,1,4,2,2,2,1,2,1,1
1,146,335,3,11,4,3,5,4,2,1,4,3,3,3,1,2,3,3,2,4,2,1,3,1,2,1,1,1,1,2,2,2,2,4,4,4,6,6,3,3,1,1,5,1,1,2,1,2,2,1,2,2,1,3,2,3,3,3,0,6,1,2,4,2,2,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,335,2,22,4,3,4,2,3,4,3,4,1,32,5,2,2,2,2,3,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,336,1,9,7,6,4,1,1,2,3,2,2,10,2,1,3,2,2,4,2,1,1,2,2,1,1,1,1,1,2,2,2,4,4,4,6,6,3,3,1,2,6,0,1,2,1,2,2,1,2,2,3,3,3,3,3,3,6,7,2,2,2,2,2,2,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,336,2,22,4,3,4,4,2,4,2,4,2,32,5,2,2,2,2,3,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,337,3,10,7,2,5,1,1,1,6,3,3,12,1,1,3,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,4,4,4,6,6,3,0,1,2,4,1,1,2,1,2,2,1,2,2,1,3,3,1,1,1,3,6,1,2,3,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,337,2,22,0,2,2,1,1,2,1,3,1,11,4,2,2,1,0,3,2,1,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,338,4,9,5,2,4,1,1,1,6,3,3,12,2,2,3,2,3,3,2,2,1,1,2,1,1,1,1,2,2,2,2,4,4,4,6,6,3,3,2,3,0,1,1,2,1,2,2,1,2,2,1,3,3,1,1,3,3,6,1,2,3,1,2,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,338,2,22,4,3,4,2,3,1,1,3,1,11,4,2,2,1,5,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,339,4,9,6,2,2,1,1,1,6,3,3,12,2,3,3,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,2,2,1,5,2,1,1,1,2,2,1,2,2,1,3,3,1,3,3,3,6,2,2,3,1,2,2,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,339,2,22,4,3,2,4,6,1,1,3,1,11,4,2,2,3,3,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,340,3,10,2,2,5,1,1,1,6,3,3,12,2,2,3,3,2,3,2,1,1,1,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,0,2,2,4,1,1,2,2,2,1,1,2,2,1,3,3,3,3,3,6,7,2,1,4,1,1,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,340,2,22,3,3,2,2,3,2,1,3,1,11,4,2,2,2,4,2,2,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,341,5,5,7,6,5,1,1,1,4,4,4,12,2,3,3,2,2,4,1,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,3,4,1,2,2,1,2,2,1,2,2,2,3,3,1,1,3,3,6,1,1,4,1,2,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,341,2,22,3,3,2,3,8,1,1,1,2,15,3,2,2,2,4,3,2,2,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,342,4,6,7,2,3,1,1,1,5,4,3,12,3,3,3,3,2,3,1,2,2,1,1,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,1,4,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,6,3,2,4,1,2,3,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,342,2,22,3,3,4,4,5,2,1,1,2,23,3,2,2,3,2,3,2,1,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,343,5,9,6,2,5,1,1,1,6,3,3,12,2,2,3,4,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,4,4,4,6,6,3,3,2,3,0,2,1,1,1,2,1,1,2,2,3,3,3,1,2,3,3,6,3,1,3,1,1,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,343,2,22,2,1,2,4,3,1,1,3,1,11,4,2,2,2,4,3,2,1,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,344,4,9,5,2,3,1,1,1,6,2,2,12,2,3,2,2,3,2,2,1,1,1,2,1,1,2,2,2,2,2,2,4,4,4,6,6,3,0,2,2,5,1,1,2,1,2,2,1,2,2,1,3,3,3,1,3,0,6,1,2,3,1,2,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,344,2,22,4,1,4,2,2,3,1,3,1,13,3,2,2,1,4,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,345,3,10,7,2,3,1,1,1,6,3,3,12,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,4,4,4,6,6,3,2,2,2,4,1,1,2,1,2,2,1,2,2,3,3,3,1,1,3,3,6,1,2,2,1,2,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,345,2,22,4,2,2,2,2,2,1,3,1,11,4,2,2,1,5,3,2,1,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,346,3,7,5,1,4,1,1,1,4,4,4,12,2,2,3,3,2,4,1,1,1,1,1,2,1,2,1,2,2,2,2,4,4,4,6,6,2,3,2,2,4,1,1,2,1,2,1,1,2,2,1,1,3,1,1,3,1,6,1,2,4,1,1,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,346,2,22,4,2,2,2,3,2,1,1,1,11,4,2,2,3,5,3,2,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,347,2,10,5,2,5,1,1,1,6,3,3,12,2,2,3,3,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,6,6,1,3,2,2,4,2,1,2,2,1,1,1,2,2,1,3,3,3,1,3,4,6,2,2,3,1,2,1,2,2,2,1,2,2,2,146,347,2,2,2,3,3,2,2,3,2,1,3,2,1,1,4,2,2,3,4,2,2,1,2,1,1,3
1,146,348,3,9,5,2,5,1,1,1,5,3,3,12,2,2,3,2,3,3,2,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,6,6,2,3,2,1,5,1,1,2,1,2,2,1,2,2,3,3,3,3,1,3,0,6,2,2,3,1,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,348,2,22,4,2,2,2,3,2,1,3,1,11,4,2,2,3,5,3,2,2,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,349,3,4,6,9,3,1,1,2,4,3,2,14,1,2,3,2,3,3,2,1,1,2,1,1,1,1,1,2,2,2,2,4,4,4,6,6,3,2,2,2,3,1,1,2,1,2,1,1,2,2,1,3,3,3,3,3,6,7,1,1,4,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,349,1,22,4,2,2,1,1,1,1,1,1,32,5,2,2,1,4,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,350,1,6,5,2,5,1,1,1,4,4,2,14,2,1,3,2,2,4,1,2,2,2,2,2,1,2,1,2,2,2,2,4,4,4,6,6,2,3,2,2,4,1,1,2,1,2,2,1,2,2,1,3,1,3,1,3,2,6,1,2,4,1,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,350,2,22,3,3,4,1,1,2,1,3,1,32,5,1,2,1,4,3,2,1,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,351,6,10,7,5,2,1,1,1,6,4,4,12,2,3,3,2,0,4,1,2,1,1,1,1,1,1,2,2,2,2,2,4,4,4,6,6,3,3,2,3,5,1,1,2,1,2,2,1,2,2,2,0,3,0,1,0,4,6,2,2,4,1,2,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,351,2,22,4,3,4,1,1,2,1,1,2,14,3,2,2,2,4,4,2,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,352,3,6,6,3,3,4,2,1,5,3,3,12,2,1,3,2,2,3,2,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,6,6,3,2,2,1,6,1,1,2,1,2,2,1,2,2,3,3,3,1,1,0,4,6,2,2,3,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,352,2,22,4,3,4,3,6,2,1,3,1,11,4,2,2,2,4,3,2,2,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,353,3,6,4,5,1,4,2,1,4,4,4,12,1,1,3,2,1,4,1,1,1,2,2,2,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,3,5,1,1,2,1,2,1,1,2,2,3,1,1,3,1,1,5,6,2,2,4,1,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,353,2,22,3,2,2,1,1,1,1,1,1,13,3,2,2,1,4,3,2,1,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,354,3,6,7,6,1,1,1,2,4,4,4,12,2,1,3,2,2,4,1,1,1,2,2,2,1,2,1,2,2,2,2,4,4,4,6,6,1,3,2,1,0,2,1,2,1,2,2,1,2,2,3,1,1,3,1,1,5,6,1,2,4,1,2,1,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,354,2,22,3,2,1,1,1,2,1,1,1,11,4,1,2,3,4,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,355,3,8,5,2,4,1,1,1,6,3,3,12,2,2,3,2,2,2,2,3,1,2,2,2,1,2,2,2,2,2,2,4,4,4,6,6,3,3,2,2,4,2,1,2,1,2,1,1,2,2,1,3,3,1,1,3,3,6,1,2,4,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,355,2,22,3,3,4,1,1,1,1,3,1,11,4,2,2,2,4,3,2,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,356,1,3,5,2,4,1,1,2,4,4,1,14,3,2,3,4,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,2,0,2,1,1,2,1,1,1,2,2,1,3,3,1,3,1,5,6,2,2,4,1,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,356,2,22,1,1,2,4,6,1,1,3,1,32,5,2,2,2,2,3,2,1,2,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,357,4,10,6,2,2,1,1,1,6,3,3,12,2,3,3,3,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,2,5,1,1,2,1,2,2,1,2,2,2,3,3,1,1,3,3,6,2,1,2,1,2,2,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,357,2,22,3,3,3,3,3,2,1,3,1,11,4,2,2,3,5,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,358,2,5,6,2,2,1,1,2,5,4,4,12,1,3,3,2,2,4,1,2,1,2,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,4,1,1,1,2,2,2,2,1,2,2,1,3,1,1,1,3,4,6,1,1,4,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,358,1,22,3,2,2,1,1,1,1,1,1,13,3,2,2,1,4,3,2,2,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,359,3,5,6,3,4,1,1,1,4,3,3,12,2,2,3,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,4,4,4,6,6,3,3,2,2,5,1,1,2,2,2,1,1,2,2,1,1,3,1,1,1,4,6,1,1,4,1,2,1,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,359,2,22,4,2,1,2,0,3,1,3,1,11,4,2,2,1,5,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,360,1,10,4,3,4,4,0,1,4,2,2,14,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,4,4,4,6,6,3,3,2,1,5,1,1,2,1,2,1,1,2,2,1,1,1,3,1,3,2,6,1,2,2,1,1,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,360,2,22,3,2,3,1,0,3,2,4,2,32,5,2,2,1,1,1,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,361,2,3,6,8,4,5,2,1,4,3,2,10,2,2,3,4,2,4,1,2,3,2,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,1,4,1,1,2,1,2,1,1,2,2,3,3,3,1,1,3,3,6,2,2,4,1,2,2,2,2,1,1,1,1,2,146,361,2,2,2,3,3,4,4,6,1,3,4,1,3,2,5,2,2,2,2,2,2,1,2,1,1,1
1,146,362,5,9,7,2,5,1,1,1,4,2,2,10,2,2,3,3,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,4,4,4,6,6,2,3,2,1,5,1,1,2,1,2,2,1,2,2,3,3,3,3,3,3,6,7,2,2,2,2,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,362,2,22,4,3,2,4,5,3,2,4,2,32,5,2,2,2,2,2,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,363,1,5,5,3,5,1,1,1,4,2,2,7,2,1,3,2,2,3,2,1,1,2,1,1,1,2,1,2,2,2,2,0,4,4,6,6,3,3,2,3,0,1,1,1,1,2,1,1,2,2,3,3,3,3,3,3,6,7,2,1,3,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,363,2,22,5,3,2,4,4,1,2,4,2,32,5,3,2,2,3,3,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,364,2,6,5,2,4,1,1,1,4,2,1,11,0,3,1,1,3,2,2,2,1,2,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,0,2,0,4,1,1,2,1,1,2,1,2,2,2,3,3,3,3,3,6,7,2,2,2,3,3,1,2,2,2,1,2,2,2,146,364,2,2,2,3,3,4,4,3,1,4,4,3,3,2,5,2,2,1,5,3,2,2,2,1,1,1
1,146,365,2,10,7,9,5,1,1,1,4,2,2,10,1,2,1,3,2,3,2,1,2,2,2,1,1,1,1,2,2,2,2,4,4,4,6,6,3,0,2,2,5,2,1,2,1,2,1,1,2,2,2,3,3,3,3,3,6,7,2,1,2,2,2,1,2,1,1,1,2,2,2,146,365,2,2,2,4,2,2,2,2,2,4,4,3,3,2,5,3,2,2,3,3,2,1,2,1,1,1
1,146,366,7,10,5,4,5,5,3,1,4,2,2,10,2,1,2,2,2,4,2,2,1,1,1,1,1,2,1,2,2,2,2,4,4,4,6,6,3,0,2,1,4,1,1,2,1,2,2,1,2,2,1,3,3,1,1,3,3,6,1,0,3,3,2,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,366,2,22,5,3,2,2,3,2,0,0,0,32,5,2,2,1,4,3,2,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,367,4,3,4,7,1,1,1,1,4,3,3,10,2,1,2,2,3,2,3,2,1,1,2,1,1,1,1,2,2,2,2,4,4,4,6,6,2,3,2,2,1,1,1,2,1,2,1,1,2,2,2,3,1,2,1,1,5,6,1,1,4,1,2,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,367,2,22,2,3,4,3,3,1,2,4,1,32,5,2,2,3,4,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,368,2,3,5,5,5,1,1,1,4,2,2,7,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,4,4,4,6,6,3,3,2,2,4,1,2,2,1,2,2,1,2,2,1,3,3,3,3,3,6,7,2,1,2,1,2,2,1,2,1,1,2,1,2,146,368,2,2,2,2,1,4,3,3,2,2,4,2,3,2,5,3,2,2,3,3,2,1,1,2,1,1
1,146,369,4,9,4,2,5,1,1,1,6,3,3,10,3,2,3,4,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,4,4,4,6,6,1,0,2,1,4,2,1,2,1,2,1,1,2,2,1,3,3,1,1,3,3,6,1,1,2,3,3,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,369,2,22,3,3,4,4,3,1,4,4,3,32,5,4,2,1,2,3,2,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,370,1,4,6,2,1,1,1,1,3,2,2,11,2,2,1,2,2,4,1,2,1,2,2,1,1,2,1,2,2,2,2,4,4,4,6,6,2,0,2,2,2,1,1,1,2,1,0,1,2,2,3,3,3,2,2,3,0,6,2,1,4,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,370,2,22,4,3,4,4,0,2,4,4,3,32,5,3,2,1,3,3,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,371,5,6,6,4,2,1,1,1,5,2,2,10,2,1,3,4,2,4,2,1,1,1,2,2,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,4,4,1,1,2,1,2,1,1,2,2,3,3,3,3,1,1,5,6,1,1,2,1,2,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,371,2,22,2,3,2,4,2,1,4,4,3,32,5,2,2,3,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,372,3,3,6,2,3,1,1,1,4,2,2,10,2,2,3,3,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,0,2,2,4,1,1,2,1,2,1,1,2,2,3,3,3,3,3,3,6,7,2,1,3,2,2,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,372,2,22,4,3,4,3,2,2,2,4,1,32,5,2,2,1,4,3,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,373,2,3,5,2,5,1,1,2,4,2,2,14,2,2,2,3,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,4,4,4,6,6,3,0,2,1,2,1,1,2,1,2,2,1,2,2,1,3,3,3,1,3,4,6,2,1,4,2,2,2,2,2,1,1,2,1,2,146,373,2,2,2,3,2,2,4,6,2,4,4,3,1,1,4,2,2,2,2,3,2,1,2,1,2,1
1,146,374,3,4,5,2,5,1,1,2,4,1,1,10,2,2,3,4,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,1,4,1,1,2,1,2,2,1,2,2,1,3,3,3,3,3,6,7,2,2,2,2,3,3,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,374,2,22,4,3,4,1,1,4,4,4,3,32,5,3,1,2,1,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,375,5,11,4,9,5,4,2,1,4,3,3,3,2,3,3,4,2,4,1,2,1,1,1,1,1,1,1,2,1,2,2,4,4,4,6,6,3,3,2,1,5,2,1,2,1,2,2,1,2,2,2,3,3,3,2,3,0,6,2,2,2,1,2,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,375,2,22,5,3,4,1,1,2,4,4,3,32,5,3,2,1,5,3,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,376,3,11,4,2,5,4,2,1,4,1,1,10,2,2,3,3,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,2,2,5,2,3,2,1,2,1,1,2,2,1,3,3,3,3,3,6,6,1,2,2,2,3,1,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,376,2,22,4,3,4,2,2,3,4,4,3,32,5,3,2,1,3,3,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,377,5,10,7,4,3,4,2,2,5,2,2,14,1,1,2,4,2,2,1,2,4,2,2,2,1,1,1,2,2,2,2,4,4,4,6,6,2,3,2,3,4,1,2,2,1,2,2,1,2,2,3,3,3,3,1,3,0,6,2,1,3,1,2,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,377,2,22,5,1,4,4,7,1,1,3,1,11,4,2,2,3,3,2,2,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,378,3,2,6,2,5,1,1,1,4,1,1,10,1,3,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,4,4,4,6,6,3,0,2,3,6,1,1,2,1,2,2,1,2,2,2,3,3,3,3,3,6,7,2,2,2,2,2,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,378,2,22,4,3,2,0,0,1,4,4,3,32,5,2,2,3,4,3,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,379,3,10,6,3,5,4,2,1,4,2,2,14,2,1,2,4,2,4,2,2,1,2,2,2,1,1,1,2,1,2,2,4,4,4,6,6,3,0,2,3,2,1,2,2,1,2,2,1,2,2,3,3,3,3,1,1,4,6,2,1,4,2,2,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
