COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107
1,106,3923,2,1,2,1,5,5,4,1,5,5,11,0,5,2,12,2,2,2,2,2,2,2,2,2,2,2,1,1,7,5,2,2,2,2,2,2,2,2,2,2,2,1,12,0,3,3,0,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,99,,210,6392,3,29,9,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,2,2,2,3,3,0,4,6,90,5,10,50,0,4,1,2,6,1,4,2
1,106,3924,2,1,0,1,5,2,0,1,3,3,1,0,5,1,3,2,2,2,2,2,2,2,2,1,2,2,2,6,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,9,3,3,0,2,1,2,2,2,2,2,2,2,2,2,2,0,6,5,99,,210,6392,4,29,9,2,2,2,2,2,2,2,2,2,1,2,0,0,0,4,4,3,9,3,3,6,4,9,90,0,30,60,0,5,1,5,0,1,4,5
1,106,3925,2,8,9,1,5,0,1,1,1,5,6,11,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,7,5,2,2,2,2,2,2,2,2,2,2,1,2,3,8,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,11,,210,6392,5,29,9,2,2,2,2,2,1,2,2,2,2,0,0,0,0,4,4,3,3,2,1,4,2,4,90,0,20,0,0,5,1,1,2,1,1,5
1,106,3926,2,2,8,4,3,6,0,6,7,6,0,0,5,4,12,2,2,2,2,2,2,2,2,2,1,2,2,0,7,5,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,9,,210,6392,6,20,3,1,2,2,2,2,2,2,2,2,2,0,3,4,2,3,9,9,9,9,3,6,0,9,91,1,11,11,1,1,1,1,6,1,1,5
1,106,3927,2,2,9,4,1,1,3,1,5,5,3,11,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,7,6,1,2,2,2,2,2,2,2,2,2,2,1,2,9,8,3,3,0,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,4,,210,6392,7,20,1,1,2,2,2,2,2,2,2,2,2,1,1,0,3,3,9,3,4,2,3,6,4,9,91,2,10,1,2,5,1,1,5,1,3,5
1,106,3928,2,2,2,1,5,2,4,1,6,5,3,11,5,3,3,2,2,2,2,2,2,1,2,2,2,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,12,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,6,5,6,,210,6392,8,20,1,1,2,2,2,2,2,2,2,2,2,0,0,0,0,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,6,1,1,5
1,106,3929,2,2,10,4,1,5,3,1,5,5,3,9,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,4,2,2,2,2,2,2,2,2,2,2,1,2,3,0,2,1,9,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,11,,210,6392,9,21,1,2,2,2,2,2,1,2,2,2,2,3,0,0,3,3,4,3,3,2,3,6,4,9,90,2,10,20,2,1,1,5,5,1,1,5
1,106,3930,2,1,11,6,2,2,4,1,2,3,3,11,5,3,3,2,2,2,2,2,2,2,2,2,2,2,1,0,7,5,2,1,2,2,2,2,2,2,2,2,2,2,10,4,2,3,9,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,,210,6393,0,29,9,2,1,2,2,2,2,2,2,2,2,0,1,4,3,3,3,3,4,2,1,5,1,3,10,2,10,20,2,1,1,1,1,1,4,5
1,106,3931,2,1,10,4,3,7,6,1,6,5,11,11,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,6,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6393,1,29,9,2,2,2,2,2,2,2,2,2,1,3,2,2,2,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,6,1,1,5
1,106,3932,2,6,6,1,5,6,6,1,5,5,11,9,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,5,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,,210,6393,2,20,6,1,2,2,2,2,2,2,2,2,2,5,1,2,1,3,4,3,3,2,3,6,4,9,90,2,10,20,2,1,1,1,5,1,3,5
1,106,3933,2,1,8,4,3,6,5,1,6,5,3,10,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,6,5,3,2,2,2,2,2,2,2,2,2,2,1,2,10,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,6,,210,6393,3,20,3,2,2,2,2,2,2,2,1,2,2,5,3,4,4,3,4,3,3,2,3,6,4,9,90,2,10,20,2,1,1,1,6,1,1,5
1,106,3934,2,2,4,1,5,6,3,1,3,5,3,11,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,6,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,1,,210,6393,4,20,4,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,3,2,4,3,3,20,2,10,20,2,1,1,1,3,1,1,4
1,106,3935,2,8,9,5,2,4,7,1,5,5,3,5,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,0,3,1,2,2,2,2,2,2,2,2,2,1,2,2,4,9,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,99,,210,6393,5,29,9,2,2,2,2,2,2,2,2,2,1,2,3,0,2,2,1,1,1,2,2,4,4,9,90,2,10,20,1,3,1,3,4,1,1,3
1,106,3936,2,2,10,4,1,5,3,1,6,5,3,11,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,5,5,4,2,2,2,2,2,2,2,2,2,2,1,2,1,5,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6393,6,29,9,2,2,2,2,2,2,2,2,2,1,5,1,3,3,3,4,3,3,2,3,6,4,9,90,2,20,30,3,2,1,2,6,1,1,5
1,106,3937,2,3,10,4,2,6,3,1,6,5,1,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,4,2,1,2,2,2,2,2,2,2,2,2,2,3,5,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,210,6393,7,20,2,2,1,2,2,2,2,2,2,2,2,3,3,4,2,3,4,3,3,2,1,3,1,3,10,2,10,20,5,3,1,3,4,1,1,5
1,106,3938,2,6,5,1,5,5,5,2,6,5,0,11,3,1,4,2,2,2,2,2,2,2,2,2,1,2,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,3,5,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,5,4,1,1,,210,6393,8,20,3,2,1,2,2,2,2,2,2,2,2,4,3,3,2,3,9,9,9,9,1,4,1,2,10,2,10,20,5,3,1,2,1,1,1,5
1,106,3939,2,4,6,4,1,3,3,1,6,5,3,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,5,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,,210,6393,9,20,2,2,2,2,1,2,2,2,2,2,2,4,3,4,4,3,4,3,4,2,3,6,4,3,30,2,10,20,2,1,1,1,2,1,1,5
1,106,3940,2,2,4,5,1,6,5,1,6,5,3,9,3,3,5,2,1,2,2,2,2,2,2,2,2,2,2,12,7,5,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,3,9,2,1,2,2,2,2,2,2,2,2,2,2,6,5,5,99,,210,6394,0,29,9,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,6,1,2,5
1,106,3941,2,2,2,5,2,6,5,1,6,5,1,8,5,1,3,2,2,2,2,2,2,2,2,2,1,2,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,0,6,5,99,,210,6394,1,29,9,2,2,2,2,2,2,2,2,2,1,2,3,3,2,3,9,3,9,3,3,6,4,9,90,2,10,20,2,1,1,4,6,1,1,5
1,106,3942,2,1,2,1,5,4,4,1,4,5,11,11,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,4,4,5,2,1,2,2,2,2,2,2,2,2,2,2,11,4,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,,210,6394,2,20,3,2,2,2,2,2,2,2,1,2,2,5,1,3,3,3,9,9,9,9,4,0,0,3,10,6,10,60,6,1,1,1,1,1,1,5
1,106,3943,2,3,11,4,1,5,3,1,4,5,11,11,3,1,3,2,2,2,2,2,2,1,2,2,2,2,2,6,5,2,2,2,2,2,2,2,2,2,1,2,2,2,11,5,2,3,6,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,7,,210,6394,3,20,3,2,1,2,2,2,2,2,2,2,2,4,1,4,3,3,4,3,4,2,3,6,4,9,90,6,10,60,6,1,1,1,4,1,1,5
1,106,3944,2,2,2,1,5,1,4,1,1,5,11,11,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,1,2,1,2,2,2,2,2,2,2,2,2,2,11,5,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,,210,6394,4,20,2,2,2,2,2,2,2,2,1,2,2,5,1,3,3,3,9,9,9,9,1,4,1,2,10,6,10,60,6,1,1,1,1,1,1,5
1,106,3945,2,3,3,4,1,2,4,1,1,5,10,9,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,,210,6394,5,20,1,2,2,2,1,2,2,2,2,2,2,5,3,4,4,3,9,9,9,9,1,4,1,4,20,6,10,60,6,1,1,1,1,1,4,5
1,106,3946,2,1,9,5,1,5,3,1,5,5,11,11,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,10,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,99,,210,6394,6,29,9,2,2,2,2,2,2,2,2,2,1,1,1,0,0,3,4,3,4,2,3,6,4,9,90,6,10,60,6,1,1,2,5,1,1,5
1,106,3947,2,2,2,1,5,4,5,1,1,5,11,11,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,,210,6394,7,20,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,4,3,4,1,1,4,1,1,10,6,10,60,6,1,1,1,1,1,1,5
1,106,3948,2,1,9,4,2,6,3,1,4,5,11,11,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,10,2,4,2,2,2,2,2,2,2,2,2,1,2,2,8,8,3,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,99,,210,6394,8,29,9,2,2,2,2,2,2,2,2,2,1,3,2,2,4,3,4,3,3,2,3,6,4,9,90,6,10,60,6,1,1,2,4,1,1,5
1,106,3949,2,4,2,1,5,5,4,1,4,5,11,11,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,6,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,,210,6394,9,20,3,2,2,2,1,2,2,2,1,2,2,1,1,3,3,3,4,3,3,2,3,6,3,6,90,6,10,60,6,1,1,4,4,1,2,5
1,106,3950,2,2,11,4,4,2,4,1,4,5,11,11,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,1,12,0,3,3,0,2,2,2,2,2,2,1,2,2,2,2,2,2,1,5,99,,210,6395,0,29,9,2,2,2,2,2,2,2,2,2,1,3,0,0,0,3,4,3,4,2,1,3,3,9,30,6,10,60,6,1,1,1,5,1,1,5
1,106,3951,2,1,10,4,6,5,4,1,5,5,11,11,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,6,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6395,1,29,9,2,2,2,2,2,2,2,2,2,1,4,3,4,2,3,3,3,4,2,2,4,4,9,90,6,10,60,6,1,1,1,5,1,1,5
1,106,3952,2,3,10,4,1,5,3,1,6,5,11,11,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,10,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,3,9,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,99,,210,6395,2,29,9,2,2,2,2,2,2,2,2,2,1,1,1,0,3,3,4,9,3,2,3,0,4,9,90,6,10,60,6,1,1,1,6,1,1,5
1,106,3953,2,1,11,1,5,5,4,1,5,5,3,11,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,12,0,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,99,,210,6395,3,29,9,2,2,2,2,2,2,2,2,2,1,1,3,4,4,2,2,9,9,9,4,0,0,9,90,6,10,60,6,1,1,4,7,1,1,4
1,106,3954,2,1,4,4,2,3,4,1,1,5,11,11,5,1,4,1,2,1,2,2,2,2,2,2,2,2,2,4,7,1,2,1,2,2,2,2,2,2,2,2,2,2,1,5,2,3,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,99,,210,6395,4,20,3,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,3,3,4,2,1,3,1,3,10,6,10,60,6,1,1,3,1,1,2,4
1,106,3955,2,2,0,4,1,3,4,2,4,5,11,11,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,3,5,3,2,2,2,2,2,2,2,2,2,2,2,1,12,0,3,1,0,2,2,2,1,2,2,2,2,2,1,2,2,1,1,5,99,,210,6395,5,29,9,2,2,2,2,2,2,2,2,2,1,3,3,4,2,2,2,2,1,1,3,0,4,6,90,6,10,60,6,1,1,1,5,1,3,2
1,106,3956,2,1,8,4,1,5,5,1,4,1,3,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,7,3,1,2,2,2,2,2,2,2,2,1,2,2,2,3,9,2,3,9,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,99,,210,6395,6,29,9,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,2,2,0,9,90,0,10,0,7,5,1,1,3,1,3,5
1,106,3957,2,1,10,4,1,3,4,1,1,5,11,11,3,1,12,2,2,2,2,2,2,2,2,2,2,2,1,0,6,5,2,2,2,2,2,2,2,2,2,2,2,1,12,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,6,5,9,,210,6395,7,20,3,2,1,2,2,2,2,2,2,2,2,0,3,0,0,4,3,2,3,3,1,5,0,1,90,0,10,0,7,5,1,1,1,1,4,5
1,106,3958,2,4,10,4,4,5,5,1,4,5,3,11,3,1,3,2,2,2,2,2,2,1,2,2,2,2,2,0,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,7,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,1,3,99,,210,6395,8,29,9,2,2,2,2,2,2,2,2,2,1,0,3,0,0,3,4,3,4,2,3,6,4,9,90,5,10,50,8,3,1,3,4,1,1,5
1,106,3959,2,2,9,1,5,2,4,1,6,5,11,5,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,0,4,1,2,2,2,2,2,2,2,2,2,2,2,1,12,9,2,2,9,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,,210,6395,9,20,3,2,2,2,2,2,2,2,1,2,2,2,3,0,2,2,2,2,2,1,1,5,2,3,30,5,10,50,8,3,1,2,4,1,1,2
1,106,3960,2,3,2,4,2,2,4,1,1,5,11,11,3,1,12,2,2,1,2,2,2,2,2,2,2,2,2,4,7,1,2,2,2,2,2,2,2,2,2,1,2,2,6,9,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,99,,210,6396,0,29,9,2,2,2,2,2,2,2,2,2,1,2,3,0,2,3,4,3,4,2,1,3,4,9,90,5,10,50,0,4,1,1,6,1,3,5
1,106,3961,2,1,2,1,5,5,5,1,6,5,3,9,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,10,,210,6396,1,20,7,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,2,5
1,106,3962,2,2,10,1,5,5,3,1,6,5,11,11,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,6,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,99,,210,6396,2,29,9,2,2,2,2,2,2,2,2,2,1,4,3,4,4,3,4,3,9,2,3,6,0,9,90,3,10,30,3,1,1,1,6,1,2,5
1,106,3963,2,8,10,4,1,7,3,1,6,5,11,5,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,7,3,2,2,2,2,2,2,2,2,2,2,1,2,2,8,8,2,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,99,,210,6396,3,29,9,2,2,2,2,2,2,2,2,2,1,2,3,2,4,3,9,9,9,9,1,5,4,9,90,3,10,30,3,1,1,2,6,1,1,5
1,106,3964,2,5,11,2,2,2,3,1,6,5,11,11,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,6,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6396,4,29,9,2,2,2,2,2,2,2,2,2,1,5,3,0,2,3,9,9,4,2,3,6,4,9,90,3,20,30,3,1,1,1,6,1,3,5
1,106,3965,2,3,10,1,5,5,4,1,6,5,3,11,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,6,6,4,2,2,2,2,2,2,2,2,1,2,2,2,11,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,7,,210,6396,5,20,3,2,1,1,2,2,2,2,2,2,2,5,3,3,3,2,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,3966,2,3,10,4,4,5,4,1,5,5,11,11,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,1,9,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,99,,210,6396,6,29,9,2,2,2,2,2,2,2,2,2,1,2,1,3,3,3,9,3,3,2,3,6,4,9,90,3,10,30,3,1,1,1,5,1,4,5
1,106,3967,2,1,11,4,1,6,5,1,5,2,3,1,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,6,3,3,2,2,2,2,2,2,2,2,2,1,2,2,9,3,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,11,,210,6396,7,20,2,2,1,2,1,2,2,2,2,2,2,1,1,4,3,3,9,9,9,9,1,4,0,9,90,3,10,30,3,1,1,1,5,1,1,5
1,106,3968,2,3,11,4,1,5,4,1,6,5,11,11,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,99,,210,6396,8,29,9,2,2,2,2,2,2,2,2,2,1,1,3,2,2,4,4,3,4,2,3,6,4,9,30,3,10,30,3,1,1,1,6,1,1,5
1,106,3969,2,2,2,1,5,5,4,1,4,4,11,9,3,2,5,2,1,2,2,2,2,2,2,2,2,2,2,12,7,5,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,1,0,2,2,2,2,1,2,2,2,2,2,2,2,6,5,1,10,,210,6396,9,20,3,2,2,2,2,2,2,2,1,2,2,3,2,2,1,2,2,2,2,1,3,6,4,6,90,3,10,30,3,1,1,4,4,1,3,2
1,106,3970,2,1,9,5,2,5,4,1,6,5,3,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,0,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,11,,210,6397,0,20,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,3,9,9,4,2,3,0,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,3971,2,6,10,2,6,3,3,1,6,5,3,4,5,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,7,5,2,2,2,2,2,2,2,2,2,2,1,2,3,0,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,5,6,5,99,,210,6397,1,29,9,2,2,2,2,2,2,2,2,2,1,0,0,0,0,4,2,2,2,2,1,5,4,6,90,3,20,60,3,1,1,1,2,1,1,5
1,106,3972,2,1,6,5,2,5,5,1,5,5,3,0,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,6,4,1,2,2,2,2,2,2,2,2,1,2,2,2,3,7,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,99,,210,6397,2,29,9,2,2,2,2,2,2,2,2,2,1,5,1,3,3,3,4,3,3,2,3,6,4,9,90,3,10,30,3,1,1,1,5,1,1,5
1,106,3973,2,2,11,4,1,3,5,1,6,5,1,11,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,99,,210,6397,3,29,9,2,2,2,2,2,2,2,2,2,1,2,3,3,3,4,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,3974,2,8,10,5,2,5,7,3,6,5,1,11,3,1,3,2,2,2,2,2,2,1,2,2,2,2,2,11,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,6,,210,6397,4,20,2,1,2,2,2,2,2,2,2,2,2,5,3,1,2,3,9,9,4,2,4,0,0,9,90,3,10,30,3,1,1,1,6,1,5,5
1,106,3975,2,4,5,5,1,5,5,1,6,5,11,10,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,5,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,99,,210,6397,5,20,3,2,1,2,2,2,2,2,2,2,2,3,3,2,2,4,9,9,9,9,1,2,4,9,90,3,10,30,3,1,1,1,6,1,2,5
1,106,3976,2,4,7,4,2,5,3,1,6,3,11,11,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,6,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,6,5,99,,210,6397,6,29,9,2,2,2,2,2,2,2,2,2,1,5,3,3,2,3,9,9,9,9,3,6,4,9,90,3,20,30,3,2,1,1,6,1,1,5
1,106,3977,2,1,3,1,5,7,5,1,6,5,1,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,3,2,8,2,2,2,2,1,2,2,2,2,2,2,2,1,3,1,6,,210,6397,7,20,2,2,1,2,2,2,2,2,2,2,2,5,2,2,1,3,4,3,4,2,3,6,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,3978,2,6,11,5,1,5,7,1,5,5,1,11,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,6,3,1,2,2,2,2,2,2,2,2,2,1,2,2,4,6,1,3,9,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,99,,210,6397,8,29,9,2,2,2,2,2,2,2,2,2,1,5,1,4,4,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,5,1,1,5
1,106,3979,2,4,2,1,5,7,5,1,6,5,11,9,3,2,7,2,2,2,2,2,2,2,2,2,2,1,2,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,99,,210,6397,9,29,9,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,3980,2,3,11,4,2,5,6,1,6,5,3,11,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,3,6,1,2,2,2,2,2,2,1,2,2,2,2,2,1,6,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,99,,210,6398,0,29,9,2,2,2,2,2,2,2,2,2,1,3,3,0,3,3,9,9,9,9,3,6,4,9,90,3,10,30,3,1,1,1,6,1,1,5
1,106,3981,2,1,3,1,5,5,4,1,3,5,3,11,5,1,3,2,2,2,2,2,2,2,2,2,1,2,2,5,3,4,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,9,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,99,,210,6398,1,29,9,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,3,3,2,2,3,6,4,9,90,3,10,30,3,1,1,1,6,1,2,4
1,106,3982,2,1,8,4,2,5,5,1,5,5,11,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,5,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,9,1,3,8,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,99,,210,6398,2,29,9,2,2,2,2,2,2,2,2,2,1,2,1,0,4,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,4,6,1,1,5
1,106,3983,2,2,3,1,5,6,5,1,6,5,3,11,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,6,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,9,2,2,2,1,2,2,2,2,2,2,2,2,2,1,5,99,,210,6398,3,29,9,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,4,1,1,5
1,106,3984,2,2,10,4,1,7,4,1,6,5,11,11,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,7,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,9,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,99,,210,6398,4,29,9,2,2,2,2,2,2,2,2,2,1,1,1,0,3,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,1,6,1,1,5
1,106,3985,2,2,3,1,5,6,4,1,6,5,11,11,3,3,5,2,1,2,2,2,2,2,2,2,2,2,2,12,7,5,2,2,2,2,2,2,2,2,1,2,2,2,3,4,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,6,5,1,8,,210,6398,5,20,3,2,2,2,2,2,2,2,1,2,2,4,1,3,3,3,9,9,9,9,3,6,4,9,90,2,10,20,2,1,1,4,7,1,1,5
