COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85
1,79,80,1,6,3,3,4,1,5,3,1,4,2,3,3,1,1,3,3,3,3,3,2,5,2,4,4,4,3,4,4,3,11,1,3,4,3,1,1,5,3,4,4,3,2,6,6,6,1,4,2,3,3,3,2,2,2,0,2,4,2,1,3,2,3,3,,207,9008,0,4,5,5,4,5,1,1,4,4,4,3,2,3,100399
1,79,81,5,6,7,3,4,4,2,2,1,4,2,2,1,3,2,1,2,1,2,2,1,1,2,1,2,1,3,3,1,1,2,1,2,2,3,1,2,2,2,1,1,1,1,10,4,5,2,3,3,4,2,3,2,1,1,1,3,4,2,2,2,1,2,4,,207,9008,1,3,5,4,4,4,2,4,1,2,2,3,2,2,400374
1,79,82,2,6,6,2,1,4,2,2,1,2,3,2,2,1,1,1,2,2,2,2,2,4,2,3,3,2,4,4,4,2,3,1,3,3,3,1,1,2,2,1,2,3,2,2,1,1,2,1,2,1,2,4,2,2,2,2,2,2,2,1,1,2,1,2,,207,9008,2,3,4,2,2,4,1,4,1,3,2,3,2,2,301120
1,79,83,3,7,4,5,1,1,5,3,1,5,2,4,2,1,3,2,2,2,2,3,2,2,1,2,2,2,1,4,4,3,4,2,3,4,3,1,1,2,3,2,3,1,3,2,3,2,1,3,3,3,3,3,2,2,2,2,1,1,1,1,2,1,1,3,,207,9008,3,3,5,4,2,3,1,2,2,4,2,3,1,2,400864
1,79,84,2,7,5,4,1,1,5,3,1,5,2,3,2,1,2,2,2,2,2,3,2,4,2,3,3,1,4,4,3,2,3,1,3,1,3,1,1,2,2,1,3,2,2,4,1,4,1,1,4,3,4,2,2,1,1,1,1,2,1,2,2,2,1,1,,207,9008,4,2,2,2,4,2,0,3,1,4,2,3,2,2,101249
1,79,85,2,7,4,2,4,1,5,3,1,5,1,1,1,1,2,1,2,2,2,3,2,4,2,1,2,2,2,2,4,2,3,3,2,6,1,1,1,2,3,1,2,2,2,5,1,5,1,4,5,1,3,3,1,2,1,1,1,3,2,1,1,1,2,4,,207,9008,5,4,4,3,1,3,3,3,1,4,3,3,1,2,300243
1,79,86,2,7,5,1,1,1,5,3,1,5,3,2,1,1,3,1,1,2,2,2,2,2,3,2,5,5,3,4,3,3,2,2,3,4,3,3,1,5,3,1,4,2,2,3,1,3,1,4,5,4,3,3,2,3,1,3,1,3,1,2,4,3,1,3,,207,9008,6,5,4,2,2,2,3,3,5,4,2,3,2,2,300204
1,79,87,1,7,8,3,5,1,5,3,1,3,2,4,1,1,1,1,1,1,2,2,2,5,2,3,4,3,3,4,3,4,4,1,3,6,3,1,1,3,3,1,3,3,1,10,2,5,2,4,4,3,3,3,2,1,1,2,2,4,1,1,3,1,1,3,,207,9008,7,4,3,4,4,4,2,3,3,4,3,3,2,1,400186
1,79,88,1,0,5,2,3,4,1,3,3,6,3,1,1,2,2,1,2,2,2,1,1,5,3,5,5,1,1,1,1,2,1,3,3,6,3,1,2,3,2,4,5,0,2,2,4,2,1,4,4,4,3,3,2,2,3,3,1,2,1,1,2,1,1,5,,207,9008,8,5,2,2,2,2,3,4,3,4,2,1,2,2,201080
1,79,89,1,0,4,0,4,5,1,2,2,6,3,4,1,2,2,1,2,2,2,3,2,3,2,1,1,1,1,4,4,1,1,2,2,4,1,2,1,1,1,1,1,1,2,5,2,5,1,2,4,3,2,1,2,1,1,1,1,1,3,1,3,2,2,1,,207,9008,9,2,1,2,1,1,3,4,1,2,1,1,2,2,201100
1,79,90,1,0,5,0,4,1,5,3,1,4,3,1,2,1,1,1,1,1,1,1,1,4,1,2,2,1,4,5,1,4,2,1,3,2,2,2,1,2,2,1,5,3,2,6,1,6,1,2,4,3,4,2,2,2,2,2,2,2,2,2,3,2,1,2,,207,9009,0,3,3,3,3,3,3,4,1,4,3,1,2,2,400078
1,79,91,5,0,5,0,5,1,5,3,1,2,3,2,1,1,2,1,2,2,2,3,3,3,3,2,2,1,4,3,2,2,3,2,2,3,2,2,3,2,2,1,2,1,2,8,1,2,1,4,2,4,2,1,2,2,2,3,1,2,2,2,3,2,2,2,,207,9009,1,2,2,2,2,2,3,4,5,5,2,1,2,2,400852
1,79,92,2,3,6,2,4,1,5,3,1,4,3,4,2,1,1,3,2,2,2,1,2,4,2,3,3,3,3,4,5,4,2,3,3,5,2,3,1,3,3,1,3,3,2,5,1,5,1,3,6,3,4,4,4,2,2,3,2,3,2,3,3,3,1,3,,207,9009,2,3,4,3,3,4,2,3,2,4,3,3,2,1,200475
1,79,93,4,3,6,3,4,1,5,3,1,4,2,1,2,1,2,1,2,2,1,2,2,4,2,2,3,1,2,4,2,2,2,1,1,2,2,2,1,2,2,1,2,3,2,2,1,2,1,3,3,1,2,2,2,2,2,2,2,3,2,2,3,1,0,3,,207,9009,3,3,3,2,2,2,2,4,2,2,2,3,2,1,100642
1,79,94,3,3,6,3,4,1,5,3,1,4,2,3,2,1,3,1,1,1,2,2,2,4,2,3,4,2,3,4,2,2,11,1,3,3,2,3,1,3,3,1,3,3,2,2,1,1,2,3,2,2,2,2,3,2,2,2,2,3,2,2,3,2,1,2,,207,9009,4,3,4,2,3,3,4,4,2,3,3,3,2,2,100928
1,79,95,1,3,3,5,3,4,1,2,1,3,3,1,1,2,2,1,2,2,2,3,3,2,3,1,3,5,4,4,4,2,3,1,1,2,2,1,1,2,2,1,2,1,2,4,3,2,2,3,3,3,2,2,2,1,1,1,1,2,1,3,3,2,2,1,,207,9009,5,3,3,2,1,2,1,4,2,4,1,3,2,2,100804
1,79,96,1,1,4,8,3,1,5,3,2,3,3,1,1,1,2,1,1,1,1,1,1,4,2,1,2,1,4,1,1,2,1,11,3,11,3,1,3,0,1,1,2,4,0,1,2,1,1,1,4,3,3,4,0,3,1,1,1,5,2,2,2,1,1,4,,207,9009,6,4,2,2,1,4,2,4,5,4,2,3,2,2,201438
1,79,97,1,2,4,6,1,5,1,1,1,3,2,2,2,3,3,3,2,2,2,3,1,3,3,2,2,2,2,1,1,4,3,2,2,3,1,1,3,2,2,2,2,2,2,4,1,2,2,2,6,3,4,3,2,2,2,2,2,1,2,3,4,2,2,1,,207,9009,7,1,2,2,2,3,1,3,1,4,3,3,2,2,100321
1,79,98,1,2,5,3,4,1,5,3,1,2,3,3,2,1,1,2,2,2,1,1,2,4,2,4,3,3,3,4,3,3,2,2,2,4,3,1,3,4,3,2,4,3,1,10,1,10,4,4,2,3,2,2,2,2,2,2,2,4,2,2,3,1,0,4,,207,9009,8,4,5,4,4,4,2,3,2,4,3,3,1,1,200490
1,79,99,1,2,5,1,3,1,5,3,1,2,2,4,3,1,3,1,2,2,2,3,2,4,2,3,3,2,3,2,2,4,2,11,3,11,3,1,3,5,3,1,5,3,2,2,2,1,1,1,5,4,4,2,4,3,3,3,3,2,1,1,4,1,1,2,,207,9009,9,2,2,2,2,2,2,2,5,4,4,3,2,1,200083
1,79,100,2,0,4,4,1,1,5,3,2,6,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,3,3,5,2,3,11,2,11,2,3,3,2,3,1,2,2,2,8,2,8,1,3,2,3,2,2,2,2,1,1,1,3,2,2,3,3,2,4,,207,9010,0,4,4,4,4,4,3,4,5,5,5,1,2,2,301264
1,79,101,2,0,3,0,2,1,5,3,2,6,3,2,2,1,2,3,2,2,2,1,3,3,3,2,2,2,2,3,3,2,2,0,3,4,2,1,1,2,2,1,2,2,3,3,4,3,1,1,5,3,3,3,2,3,2,1,1,2,2,2,2,1,2,2,,207,9010,1,2,2,2,2,2,2,4,3,4,2,3,1,2,300818
1,79,102,2,0,4,0,2,1,5,3,1,5,1,1,2,1,2,1,2,2,2,1,1,3,1,2,2,2,3,4,4,2,2,2,1,11,1,2,2,1,1,1,2,2,1,8,0,8,1,3,2,2,3,1,2,1,2,2,2,1,2,2,3,2,2,1,,207,9010,2,3,1,3,1,2,2,1,2,2,2,2,2,2,300997
1,79,103,2,0,3,0,1,4,1,2,1,5,1,1,0,2,1,3,3,3,3,3,2,5,2,2,4,2,4,4,4,3,0,1,1,2,3,1,1,2,2,2,4,3,2,6,1,6,1,4,5,3,1,3,2,2,2,2,2,3,3,3,0,0,0,0,,207,9010,3,0,4,4,4,4,1,1,4,4,2,2,1,2,100363
1,79,104,1,0,4,1,4,5,2,2,2,3,1,1,1,3,2,1,2,2,2,3,2,2,1,5,2,3,3,3,2,1,1,1,1,1,2,3,3,1,1,1,1,1,2,2,1,1,1,3,2,0,2,2,3,1,1,1,1,1,1,1,2,2,2,1,,207,9010,4,1,2,1,1,1,4,4,5,5,3,1,2,2,300863
1,79,105,1,0,4,0,1,4,1,1,1,4,1,1,1,3,2,1,2,1,2,1,3,3,1,1,1,1,3,3,1,1,1,1,2,2,2,2,1,2,2,1,1,1,3,2,4,2,1,1,3,1,1,2,4,1,1,1,1,1,1,1,1,2,2,1,,207,9010,5,1,1,1,1,1,4,4,1,1,1,1,2,2,300807
1,79,106,3,0,2,0,3,4,1,1,1,5,3,1,2,1,3,1,2,2,1,3,2,3,3,1,3,1,1,4,1,1,3,11,2,1,1,3,3,1,2,1,1,1,2,7,4,7,1,3,4,3,4,4,2,1,3,1,3,1,3,1,3,3,3,1,,207,9010,6,1,2,2,3,4,4,4,5,5,1,2,2,1,301103
1,79,107,2,0,4,0,1,1,5,3,1,6,3,1,1,2,2,2,1,2,1,1,1,2,1,2,2,3,4,5,5,1,1,0,2,0,2,2,2,2,2,1,2,2,3,1,3,8,1,3,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,,207,9010,7,4,3,1,1,1,3,4,1,4,3,1,2,3,300976
1,79,108,4,0,5,7,2,5,1,2,1,5,2,1,1,2,2,1,2,2,3,1,1,2,1,1,1,1,1,4,2,2,1,2,1,2,1,1,3,1,2,1,1,1,2,6,2,6,1,4,5,3,4,2,2,1,1,2,3,1,3,1,1,2,2,2,,207,9010,8,1,2,2,2,2,3,4,0,4,1,1,0,2,400021
1,79,109,2,0,2,0,5,1,5,3,1,4,1,1,2,2,2,3,2,2,2,1,2,3,1,3,1,1,4,3,2,2,2,2,2,4,2,3,1,1,2,1,1,2,2,5,4,5,1,2,2,4,4,3,2,2,2,2,2,2,2,2,3,2,2,3,,207,9010,9,1,2,1,1,1,3,4,3,3,3,2,1,2,301423
1,79,110,1,0,2,0,1,1,5,3,1,4,1,1,1,2,0,1,1,1,1,1,1,2,1,2,1,0,4,1,1,1,1,11,1,8,1,1,3,1,1,1,1,1,1,10,6,10,4,1,0,1,2,0,4,1,1,1,1,1,2,0,1,2,2,1,,207,9011,0,1,1,1,1,1,4,4,5,5,5,1,2,2,400476
1,79,111,1,0,3,7,1,1,5,3,2,6,1,1,1,2,2,1,1,2,2,3,1,2,1,1,2,2,2,5,4,4,3,11,3,0,2,3,2,1,1,1,1,1,2,6,3,4,2,3,4,3,4,3,2,2,2,2,1,1,1,1,2,2,1,2,,207,9011,1,3,2,2,2,2,4,4,1,5,5,1,2,1,400023
1,79,112,1,0,0,0,4,0,0,2,2,5,3,4,1,2,2,1,2,2,2,3,2,3,2,1,1,1,1,4,4,1,1,2,2,4,1,2,1,1,1,1,1,1,2,6,2,2,1,2,4,3,2,1,2,1,1,1,1,1,3,1,3,2,2,1,,207,9011,2,2,1,2,1,1,3,4,1,2,1,2,2,2,201101
1,79,113,2,0,5,2,1,4,4,1,1,4,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,5,3,3,1,1,2,1,2,1,2,1,3,2,2,2,1,2,2,2,1,2,1,1,4,3,4,2,2,2,2,1,1,3,1,2,3,2,4,5,,207,9011,3,4,3,1,1,1,2,4,3,4,1,1,2,2,400783
1,79,114,3,0,5,6,1,1,5,3,1,5,1,1,2,1,2,1,1,2,2,1,2,3,2,2,3,1,3,3,1,2,2,4,2,5,3,1,2,2,2,1,2,3,2,5,2,5,1,3,2,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,,207,9011,4,2,3,3,4,4,2,4,1,4,1,1,2,1,100931
1,79,115,1,0,3,0,3,4,1,2,1,4,2,1,1,2,2,1,2,2,2,1,1,3,1,1,1,1,3,3,5,2,1,2,2,2,2,3,1,2,2,1,1,1,2,3,3,1,2,3,4,2,4,4,2,1,2,2,2,1,3,1,4,2,1,1,,207,9011,5,1,1,1,1,1,1,4,1,4,1,1,2,2,301182
1,79,116,3,0,4,0,5,4,2,2,1,4,2,3,1,1,1,3,2,2,2,1,2,5,2,1,4,5,3,4,1,1,1,1,2,4,3,1,2,4,4,3,4,3,2,4,1,4,1,1,4,3,3,3,2,2,1,2,1,1,3,2,3,1,1,4,,207,9011,6,4,4,1,1,3,1,4,4,4,4,1,2,2,301177
1,79,117,1,0,4,0,4,1,5,3,1,4,2,1,3,3,1,1,1,1,1,1,2,2,1,3,3,1,4,4,1,2,1,3,2,5,3,2,1,2,2,1,2,3,2,6,2,1,2,3,3,3,2,2,2,2,2,2,1,3,2,1,1,2,1,3,,207,9011,7,2,3,1,2,1,1,4,1,2,2,1,2,1,300753
1,79,118,1,0,5,0,5,1,5,3,1,4,3,2,1,1,1,2,2,2,1,1,2,4,2,2,3,3,4,4,4,2,11,1,0,5,0,3,1,2,2,1,4,3,2,3,0,3,1,2,3,3,4,4,2,2,2,2,2,4,2,3,3,1,3,4,,207,9011,8,3,3,3,3,3,2,4,1,4,2,1,1,3,300152
1,79,119,1,0,0,4,1,4,2,1,1,5,1,2,1,1,2,2,3,2,3,3,2,4,2,1,3,2,4,3,3,2,2,1,2,2,3,2,1,1,2,1,1,2,1,8,2,1,2,4,4,2,3,0,2,1,1,1,1,2,2,0,3,2,1,2,,207,9011,9,3,4,3,5,3,3,4,1,3,1,1,2,1,200915
1,79,120,3,11,6,6,1,1,5,3,1,5,1,2,1,2,2,1,1,1,1,3,3,2,1,1,1,1,4,3,2,2,2,1,3,2,3,3,3,2,2,1,2,2,3,4,3,2,2,1,6,4,4,4,4,1,1,1,1,1,2,2,2,3,3,1,,207,9012,0,5,2,1,1,1,4,4,5,5,5,3,2,2,401185
1,79,121,1,6,3,6,3,1,5,3,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,4,2,2,1,1,0,0,0,0,3,3,2,2,1,1,1,3,3,2,3,1,3,3,2,4,4,4,1,1,1,1,1,2,2,1,2,3,3,,207,9012,1,1,2,2,1,1,4,4,5,5,5,1,2,2,400297
1,79,122,4,6,6,0,1,5,0,2,2,2,2,2,2,1,1,1,2,2,1,1,1,3,2,3,3,2,4,0,4,2,2,2,2,4,3,1,1,2,2,1,3,2,3,4,4,4,1,2,3,3,3,2,2,2,2,2,2,3,2,2,1,2,2,1,,207,9012,2,2,2,3,3,2,3,4,1,4,2,1,2,2,200682
1,79,123,2,6,6,3,5,1,5,3,1,5,2,2,2,1,2,3,2,1,2,1,3,4,3,1,3,2,4,4,2,2,1,1,3,4,3,1,3,2,2,2,2,4,3,2,3,1,2,1,4,2,4,3,2,2,2,1,1,2,2,2,2,3,2,2,,207,9012,3,3,4,2,2,2,3,4,1,3,2,1,2,2,201061
1,79,124,3,6,4,3,4,1,5,3,2,6,1,1,2,2,2,1,1,1,1,3,1,3,1,1,1,1,2,2,1,2,2,3,2,6,2,2,3,1,1,1,2,1,3,4,1,4,1,3,5,1,1,3,1,2,2,2,2,1,3,1,1,1,1,1,,207,9012,4,1,1,1,1,1,3,4,3,4,2,1,2,2,300998
1,79,125,3,6,3,6,2,4,1,2,1,5,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,2,1,1,1,3,2,1,2,2,1,3,1,2,8,2,8,1,3,1,3,1,3,2,1,1,1,1,3,1,1,2,1,1,3,,207,9012,5,3,5,5,5,4,3,4,1,4,1,1,2,2,301079
1,79,126,1,6,5,9,3,1,5,3,1,5,3,1,1,2,2,1,3,2,1,2,2,2,2,2,2,2,3,5,5,2,2,2,2,3,1,2,2,2,2,1,2,4,2,8,1,8,1,4,5,2,2,4,2,2,2,1,1,2,2,2,3,1,3,1,,207,9012,6,3,4,4,3,2,3,4,1,2,2,1,2,2,100949
1,79,127,1,6,7,3,4,1,5,3,1,3,2,1,1,1,2,1,1,2,2,1,2,3,2,2,3,3,1,4,2,1,1,1,2,2,3,1,1,2,2,1,2,1,2,1,4,1,1,3,4,3,3,3,2,2,1,1,1,2,2,1,3,2,1,1,,207,9012,7,1,2,5,5,5,3,4,2,4,3,1,2,2,101085
1,79,128,3,6,6,3,2,1,5,3,1,5,3,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,3,4,4,2,2,1,3,3,2,3,1,3,3,2,2,2,3,2,2,1,2,1,2,1,1,3,2,2,2,2,1,2,1,2,3,1,2,1,,207,9012,8,3,2,1,3,2,2,4,2,3,2,1,2,1,400289
1,79,129,3,6,6,6,5,1,5,3,1,4,3,2,2,1,1,1,1,1,2,1,2,4,2,2,2,2,1,4,1,1,2,2,3,5,3,1,1,2,2,1,3,3,2,6,1,2,2,3,2,3,2,3,2,2,2,2,2,2,2,1,2,1,2,2,,207,9012,9,1,2,4,2,3,2,4,1,4,1,1,2,2,401385
1,79,130,4,6,5,2,4,4,1,0,1,5,1,4,2,1,3,1,1,1,1,1,1,4,2,2,2,2,3,4,1,1,1,2,3,3,2,1,3,2,3,1,3,2,2,2,1,1,3,3,4,3,2,3,1,2,1,1,1,3,1,1,2,1,1,1,,207,9013,0,2,2,2,2,3,2,4,2,4,2,1,2,2,100867
1,79,131,4,6,7,4,3,1,5,3,2,5,2,2,2,1,1,1,3,2,2,1,1,5,2,4,4,2,4,4,4,2,2,1,1,1,2,1,2,1,2,2,4,3,3,2,1,2,1,4,5,3,3,2,1,2,2,2,3,4,2,1,3,1,1,2,,207,9013,1,1,1,4,5,5,1,4,1,4,3,1,2,2,301229
1,79,132,1,6,6,2,4,1,5,3,1,5,2,1,1,1,2,3,2,1,1,1,1,2,2,1,3,2,4,3,2,1,1,2,3,4,3,2,2,2,2,1,1,1,3,4,2,1,2,1,3,3,1,2,2,1,2,1,1,2,1,1,2,2,2,2,,207,9013,2,3,3,2,1,1,1,4,1,5,1,1,2,2,300061
1,79,133,1,6,6,4,4,1,5,3,1,5,2,2,2,1,2,1,2,2,1,1,1,2,1,3,3,3,3,4,4,3,2,1,3,4,3,1,1,1,2,1,3,2,3,3,2,3,1,2,2,3,3,1,2,2,2,2,2,3,3,1,3,1,2,2,,207,9013,3,3,3,3,3,4,1,4,1,3,3,1,2,2,947
1,79,134,2,6,3,5,1,1,5,3,1,5,3,2,3,1,2,1,2,2,2,2,2,2,2,1,2,1,4,3,2,3,3,1,2,2,1,1,1,1,2,1,2,1,2,6,4,1,2,4,3,4,4,4,4,1,1,2,2,2,2,2,3,2,2,1,,207,9013,4,5,2,2,2,1,2,4,5,5,5,1,2,2,301232
1,79,135,1,6,7,1,4,1,5,3,2,5,3,4,3,1,1,1,2,2,2,1,1,5,2,4,3,2,4,4,4,1,1,2,3,4,2,1,3,2,3,2,2,3,2,8,2,8,1,1,4,3,4,3,2,2,2,1,2,3,2,1,3,1,1,3,,207,9013,5,2,2,4,4,4,2,4,2,3,2,1,2,2,301076
1,79,136,2,6,6,8,3,2,2,3,2,5,0,4,1,1,2,1,2,1,2,1,2,2,2,3,2,2,3,5,2,1,1,1,2,1,2,3,1,3,2,2,2,2,2,7,1,1,3,3,2,3,1,2,2,2,2,2,2,3,2,1,1,1,1,3,,207,9013,6,3,2,2,2,1,2,4,3,2,2,1,2,2,300930
1,79,137,1,6,5,2,3,1,5,3,1,5,2,3,3,1,1,1,2,1,2,1,1,5,2,3,4,2,3,3,3,2,1,7,2,7,3,1,3,3,4,2,3,2,3,6,2,1,2,3,2,3,4,3,2,2,2,2,2,4,1,3,3,1,2,3,,207,9013,7,3,4,5,5,4,2,4,3,1,1,1,2,2,300902
1,79,138,2,6,5,2,5,1,5,3,1,3,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,1,4,4,2,2,3,2,3,3,2,1,1,2,2,1,2,1,2,3,2,1,2,1,1,3,2,3,2,2,2,1,1,2,1,1,2,1,1,2,,207,9013,8,2,2,2,2,2,2,4,1,4,2,1,2,3,200964
1,79,139,2,6,5,6,1,1,5,3,2,6,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,4,2,2,2,1,4,2,4,2,2,1,1,2,1,1,1,3,4,2,4,1,1,6,2,1,3,4,1,1,1,1,1,2,1,2,2,2,1,,207,9013,9,1,1,1,1,1,3,4,1,5,2,1,2,2,100661
1,79,140,5,6,5,5,4,1,5,3,1,4,1,1,2,1,1,1,2,1,1,1,2,4,1,3,1,2,4,2,1,2,1,1,1,2,2,2,2,2,3,1,2,1,2,4,1,2,2,2,5,3,2,3,2,1,1,2,1,2,1,2,3,1,1,1,,207,9014,0,3,1,4,4,4,3,4,1,4,2,1,2,2,101393
1,79,141,1,6,2,5,1,1,5,3,1,4,3,2,1,1,2,3,2,2,1,1,1,3,1,1,2,1,3,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,3,2,5,2,1,2,4,2,1,3,2,1,1,1,1,2,2,2,3,1,1,2,,207,9014,1,2,2,2,3,2,3,4,1,3,2,1,2,2,200552
1,79,142,1,6,2,6,1,5,0,1,1,5,1,1,1,2,1,2,2,2,1,1,1,3,1,1,1,1,4,3,2,1,1,1,1,2,3,1,1,1,2,1,4,2,3,4,3,4,1,1,4,3,2,2,2,1,1,1,1,1,1,1,2,2,2,1,,207,9014,2,2,2,1,1,1,3,4,2,3,2,1,2,2,400019
1,79,143,3,6,7,3,4,1,5,3,1,5,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,4,4,3,1,1,2,3,4,3,2,3,2,2,1,1,1,1,10,2,1,2,3,4,2,1,4,2,2,3,2,1,2,3,2,3,1,1,1,,207,9014,3,3,2,3,3,3,3,4,1,3,1,1,2,2,400158
1,79,144,3,6,5,9,4,1,5,3,1,5,2,2,2,2,3,2,2,2,2,1,2,2,3,5,5,1,3,4,5,2,2,1,2,2,3,1,1,2,3,2,2,2,2,3,1,3,1,1,4,3,2,4,3,3,2,2,2,2,1,2,4,2,2,2,,207,9014,4,1,2,4,4,4,3,4,2,3,3,1,2,2,301269
1,79,145,3,6,6,4,4,1,5,3,1,4,1,1,1,2,2,1,1,2,1,1,3,2,1,2,1,1,3,2,1,2,3,1,2,3,2,1,1,2,2,1,2,1,2,4,1,4,1,1,4,3,2,2,1,1,1,2,1,2,2,2,3,1,2,1,,207,9014,5,1,1,2,2,2,3,4,2,3,2,1,2,2,301139
1,79,146,2,6,4,5,1,1,5,3,1,5,3,2,1,1,2,2,2,2,1,1,3,4,2,1,3,2,1,4,3,1,1,10,3,2,2,3,2,3,3,2,4,1,3,3,3,1,2,4,4,3,2,2,2,2,1,1,1,3,2,2,3,2,1,2,,207,9014,6,3,4,4,4,4,1,4,3,4,2,1,2,2,400048
1,79,147,3,6,7,2,3,5,1,2,1,5,2,1,1,2,2,1,2,2,1,2,1,3,1,1,3,3,4,4,4,2,3,2,3,4,2,1,1,3,3,1,2,2,2,4,1,1,2,4,1,2,1,2,4,2,2,1,1,4,3,1,3,2,1,4,,207,9014,7,4,3,1,1,1,1,4,1,3,2,1,2,2,300156
1,79,148,3,7,7,4,5,1,5,3,1,5,2,2,2,1,2,1,2,1,2,2,3,2,2,2,3,2,4,3,5,4,11,3,3,5,2,1,3,2,3,1,5,3,2,6,3,6,1,3,2,1,4,3,1,2,2,2,2,2,2,1,3,1,1,2,,207,9014,8,5,4,5,5,4,1,2,2,3,2,1,2,1,400592
1,79,149,3,7,3,2,5,1,5,3,1,5,1,1,3,1,1,1,2,2,2,1,2,5,2,3,4,4,0,4,4,2,3,2,3,4,3,1,3,2,3,2,5,3,3,4,4,1,2,2,5,3,3,1,2,1,2,2,2,4,2,2,3,2,2,4,,207,9014,9,4,3,2,2,2,1,2,4,4,3,1,2,2,400096
1,79,150,1,7,6,3,3,4,2,2,1,2,2,2,2,1,2,2,2,2,2,3,3,3,2,5,3,3,3,4,2,2,3,1,3,3,3,3,1,3,3,1,3,3,1,10,1,10,4,4,4,3,3,2,2,2,2,2,1,2,3,2,3,1,1,2,,207,9015,0,2,3,3,3,4,3,2,2,2,2,1,2,2,300494
1,79,151,2,7,4,2,5,1,5,3,1,5,1,2,1,2,3,2,3,1,1,1,1,2,1,2,3,3,3,1,1,2,1,1,3,3,3,1,3,1,2,1,2,2,3,2,1,1,2,4,6,3,4,4,3,2,2,2,2,2,3,1,1,1,1,2,,207,9015,1,3,2,3,4,3,3,3,2,2,3,1,2,2,100991
1,79,152,3,7,6,4,1,1,5,3,2,5,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,4,4,3,2,2,1,3,3,2,1,2,2,2,1,2,2,2,8,6,3,2,3,5,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,,207,9015,2,2,2,4,4,4,3,3,2,4,4,1,2,2,400170
1,79,153,1,7,5,9,5,4,1,2,1,2,2,3,3,1,1,2,2,3,3,2,2,4,2,3,4,3,2,4,4,4,4,1,3,11,3,1,1,3,4,1,5,3,1,10,4,10,4,0,6,4,4,1,2,2,2,2,2,3,3,3,2,1,1,3,,207,9015,3,2,4,4,3,3,1,3,5,5,5,1,1,3,100344
1,79,154,3,7,6,3,5,5,1,2,1,5,2,2,2,1,2,1,3,2,2,3,2,4,2,3,4,2,4,4,4,1,3,4,3,6,3,1,1,1,3,2,3,3,3,2,1,2,1,3,4,3,2,1,2,2,2,2,2,2,2,2,3,1,1,2,,207,9015,4,3,3,2,3,3,1,3,5,2,1,1,2,1,401220
1,79,155,1,7,7,8,1,1,5,3,1,5,1,2,2,2,2,1,2,1,1,3,2,2,2,2,2,1,2,3,3,1,1,1,2,2,2,2,1,2,2,1,2,2,3,5,2,5,1,1,3,2,2,2,1,1,1,1,1,2,2,2,2,2,3,2,,207,9015,5,3,3,2,2,2,3,3,1,2,2,1,2,2,300143
1,79,156,3,7,4,9,3,5,1,1,3,6,3,4,1,3,2,1,2,2,2,3,2,2,1,1,1,1,3,4,4,1,3,1,2,1,2,1,1,1,2,1,2,2,2,4,1,4,1,3,2,3,1,4,2,2,1,2,1,1,2,2,3,2,2,2,,207,9015,6,3,3,3,4,4,2,3,2,5,3,1,2,2,101252
1,79,157,2,7,3,3,3,4,2,2,1,4,3,2,1,2,1,1,2,1,1,2,1,2,2,3,4,3,4,4,4,2,3,3,2,7,2,3,1,3,2,1,3,2,2,5,1,5,1,3,4,3,3,2,2,2,1,2,2,3,2,1,2,1,2,3,,207,9015,7,2,3,1,1,2,2,3,1,4,3,1,2,2,401050
1,79,158,1,7,3,8,1,1,5,3,1,6,1,1,1,2,2,2,1,2,1,1,1,3,1,1,1,1,3,2,1,1,1,1,2,4,2,1,2,2,2,2,2,2,2,6,1,6,1,3,2,3,2,2,1,2,1,1,1,3,3,2,2,1,1,3,,207,9015,8,3,4,1,2,2,2,3,1,4,1,1,2,1,301006
