CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.6C.,Q.6D.,Q.6E.,Q.6F.,Q.6G.,Q.6H.,Q.6I.,Q.6J.,Q.6K.,Q.6L.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,V.9A.,Q.10.,Q.11.,Q.12.,V.13.,V.14.
1,189,1097,3,2,2,3,3,1,2,2,1,1,2,2,1,1,2,2,1,3,2,1,1,2,2,3,5,1,3,8
1,189,1098,3,2,2,2,3,1,2,1,1,3,3,1,1,1,1,3,1,1,1,2,2,3,0,8,5,2,3,11
1,189,1099,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,3,6,2,0,7
1,189,1100,1,3,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,4,4,7,1,0,8
1,189,1101,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,3,7,1,0,8
1,189,1102,1,3,5,0,0,1,4,0,1,4,4,4,4,4,4,0,4,0,2,2,2,1,4,3,1,1,0,6
1,189,1103,1,3,3,2,1,4,0,0,0,0,0,0,0,0,4,4,1,2,2,2,2,2,4,3,4,1,0,7
1,189,1104,1,1,2,3,2,1,3,3,1,1,3,3,1,1,1,4,1,1,1,1,2,1,3,4,6,1,3,8
1,189,1105,1,1,1,3,3,1,2,3,1,3,2,3,1,1,2,2,1,1,1,2,1,2,2,3,7,1,1,7
1,189,1106,1,1,3,2,2,1,1,3,1,1,3,3,1,1,3,3,1,3,0,0,0,0,4,0,5,1,0,7
1,189,1107,1,1,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,0,1,2,2,1,4,8,5,2,0,11
1,189,1108,1,2,2,3,2,1,3,2,1,3,3,1,1,1,2,4,4,1,2,1,2,1,3,3,6,1,0,7
1,189,1109,1,2,1,3,3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2,3,3,3,6,2,0,8
1,189,1110,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,4,3,6,1,3,8
1,189,1111,1,2,2,3,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,3,7,1,0,7
1,189,1112,1,2,1,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,2,2,1,4,3,7,1,0,8
1,189,1113,1,2,2,2,3,1,1,2,3,1,4,2,1,1,4,1,1,1,3,0,1,0,4,3,7,1,3,8
1,189,1114,1,2,1,3,3,1,2,2,1,1,2,1,1,3,3,2,1,1,2,1,1,2,2,3,7,1,1,8
1,189,1115,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,8
1,189,1116,1,2,2,2,3,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,4,1,4,1,2,7
1,189,1117,1,2,1,3,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,0,2,1,3,3,5,0,0,7
1,189,1118,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,8,6,1,3,3
1,189,1119,2,3,3,3,2,1,0,1,1,0,0,0,1,0,0,0,1,1,2,1,2,1,4,3,6,1,0,3
1,189,1120,2,3,3,3,2,1,1,1,1,1,4,4,1,4,4,4,4,1,0,0,0,0,4,0,6,1,0,4
1,189,1121,2,3,1,2,3,1,3,3,1,1,1,3,1,1,2,1,1,1,2,2,2,3,4,3,6,1,0,6
1,189,1122,2,3,1,3,2,1,2,2,1,3,2,3,1,1,2,2,3,1,2,2,2,1,3,2,6,1,0,7
1,189,1123,2,3,2,3,3,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,3,3,6,1,0,7
1,189,1124,2,3,3,3,2,1,2,3,1,2,2,1,1,1,2,1,1,1,1,1,2,3,4,3,6,1,0,7
1,189,1125,2,3,1,3,3,1,2,3,3,1,1,2,1,3,4,3,1,1,3,1,1,2,4,3,6,1,3,7
1,189,1126,2,3,1,3,2,1,2,2,1,2,2,3,1,1,3,3,1,1,3,2,2,2,2,3,6,1,3,8
1,189,1127,2,3,5,2,2,1,1,2,1,3,2,2,1,1,2,2,1,1,3,2,2,3,4,1,6,1,3,8
1,189,1128,2,3,1,3,2,1,1,2,1,3,3,1,1,1,3,1,1,1,2,2,2,1,3,3,6,1,3,8
1,189,1129,2,3,3,2,3,1,2,2,1,3,4,4,1,1,4,2,1,1,3,2,1,1,3,3,6,1,3,8
1,189,1130,2,3,2,2,2,1,2,3,3,3,3,4,1,4,4,4,4,1,2,2,2,3,3,3,6,1,0,8
1,189,1131,2,3,2,3,2,1,3,2,1,2,2,4,1,1,3,3,1,1,1,2,2,1,3,3,6,1,0,8
1,189,1132,2,3,1,3,2,1,2,2,1,3,3,3,1,1,2,3,1,1,1,1,2,2,2,3,6,1,1,8
1,189,1133,2,3,5,2,2,1,4,3,1,4,4,4,4,4,4,4,4,1,3,1,2,3,4,3,7,1,3,3
1,189,1134,2,3,1,3,2,1,1,1,1,1,1,3,1,1,3,4,4,1,1,2,2,1,3,3,7,1,3,7
1,189,1135,2,3,3,3,2,1,2,2,1,1,3,3,1,1,1,2,1,1,2,2,2,3,3,3,7,1,0,7
1,189,1136,2,3,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,4,7,1,3,8
1,189,1137,2,3,1,2,3,1,2,2,1,2,2,2,1,1,2,2,2,1,3,2,1,3,3,4,7,1,0,8
1,189,1138,2,3,1,3,3,1,2,2,1,3,4,2,1,1,2,2,1,1,2,2,1,2,2,3,8,1,3,7
1,189,1139,2,3,5,3,2,1,0,0,0,0,0,0,1,0,0,0,0,3,1,2,2,0,4,3,0,0,0,4
1,189,1140,2,3,5,0,4,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,2,0,4,3,0,0,0,4
1,189,1141,2,3,3,1,1,1,2,2,1,2,2,1,1,1,2,2,1,3,2,2,2,1,4,8,0,0,0,8
1,189,1142,2,3,3,2,2,1,0,0,1,1,0,0,1,0,0,0,1,1,3,2,2,2,2,3,1,1,0,3
1,189,1143,2,3,3,2,2,1,2,3,1,1,2,1,1,3,2,3,1,2,1,2,3,3,4,3,1,1,0,8
1,189,1144,2,3,1,3,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,1,4,8,3,1,3,3
1,189,1145,2,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,2,2,1,4,4,3,1,0,7
1,189,1146,2,3,3,2,2,1,3,3,1,1,1,1,1,1,4,4,1,1,2,2,2,1,3,4,3,1,0,8
1,189,1147,2,3,4,3,2,1,4,1,1,1,4,4,1,3,3,4,1,1,1,3,2,1,4,3,4,2,0,3
1,189,1148,2,3,2,3,2,3,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,4,4,1,0,3
1,189,1149,2,3,3,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,2,0,2,3,3,4,1,0,5
1,189,1150,2,3,1,3,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,4,8,4,1,0,7
1,189,1151,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,1,0,7
1,189,1152,2,3,3,2,2,1,3,2,1,2,2,3,1,1,3,3,1,1,2,2,2,3,3,8,4,1,0,7
1,189,1153,2,3,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,4,3,4,1,0,8
1,189,1154,2,3,3,0,0,1,4,0,1,0,0,0,1,1,0,0,1,1,2,0,0,2,2,3,5,1,0,3
1,189,1155,2,3,0,3,3,1,2,2,1,1,2,1,1,1,2,2,1,1,3,2,1,2,3,1,5,1,3,3
1,189,1156,2,3,4,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,2,0,8,5,1,0,4
1,189,1157,2,3,5,3,2,1,2,3,1,1,1,1,1,1,3,2,1,1,2,2,2,1,4,3,5,1,0,4
1,189,1158,2,3,1,2,2,1,3,1,1,3,3,1,1,3,3,3,1,1,2,2,2,1,4,4,5,1,0,6
1,189,1159,2,3,1,3,2,1,4,3,1,1,3,3,1,2,2,3,1,1,2,2,2,1,4,3,5,1,0,7
1,189,1160,2,3,3,1,2,1,3,3,1,3,3,1,1,1,1,1,1,3,1,2,2,1,4,3,5,1,0,7
1,189,1161,2,3,2,0,0,1,2,1,1,3,2,0,1,3,3,2,1,1,1,0,1,2,1,3,5,1,0,7
1,189,1162,2,3,3,2,2,3,3,2,1,1,2,3,1,1,1,3,1,1,2,2,2,2,4,3,5,1,0,7
1,189,1163,2,3,2,2,2,1,2,3,1,3,2,1,1,2,2,2,1,1,1,2,2,1,4,3,5,1,0,8
1,189,1164,2,3,3,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,3,5,1,0,8
1,189,1165,2,3,3,1,2,1,3,3,1,1,1,2,1,1,3,3,1,1,2,2,2,1,3,3,5,1,3,8
1,189,1166,2,3,3,2,2,0,0,3,1,1,0,0,0,0,0,0,1,1,3,2,2,2,2,3,5,1,0,8
1,189,1167,2,3,2,2,2,1,3,1,1,3,3,1,1,1,3,2,1,1,1,2,2,1,4,8,5,2,0,11
1,189,1168,2,4,1,1,2,1,2,1,1,3,3,1,1,1,2,2,1,1,2,2,2,1,4,3,6,1,0,3
1,189,1169,2,4,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,3,4,3,6,1,0,4
1,189,1170,2,4,4,3,2,1,3,3,1,2,2,3,1,1,3,2,3,1,2,2,2,2,3,3,6,1,0,5
1,189,1171,2,4,3,3,2,4,4,2,1,1,1,1,1,1,1,4,4,2,1,2,2,1,3,4,6,1,3,7
1,189,1172,2,4,5,2,3,1,0,0,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,3,6,1,1,7
1,189,1173,2,4,5,1,1,3,2,1,1,1,1,0,1,3,3,3,3,2,0,0,1,1,3,3,7,1,3,3
1,189,1174,2,4,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,0,4,8,3,1,0,3
1,189,1175,2,4,5,1,1,1,2,0,1,0,0,0,0,0,0,0,0,3,2,2,2,3,4,8,4,1,0,3
1,189,1176,2,4,1,3,2,1,2,1,1,1,2,2,1,2,2,2,1,1,3,2,2,1,3,3,4,1,0,4
1,189,1177,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,4,3,4,1,3,5
1,189,1178,2,4,4,1,1,1,3,3,1,1,3,3,1,1,4,4,1,1,2,2,2,3,4,3,4,1,0,7
1,189,1179,2,4,3,2,2,1,4,1,1,3,3,1,1,1,1,3,3,1,2,2,2,3,3,3,5,1,0,3
1,189,1180,2,4,1,3,2,1,2,2,1,2,2,1,1,1,1,4,4,1,2,1,1,2,2,8,5,1,2,4
1,189,1181,2,4,0,1,3,0,0,2,1,0,0,0,1,1,0,0,1,1,2,0,1,2,2,3,5,1,3,6
1,189,1182,2,4,1,3,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,3,3,5,1,0,7
1,189,1183,2,4,2,2,2,1,2,3,1,2,2,2,1,1,4,4,1,3,1,2,2,3,3,3,5,1,3,7
1,189,1184,2,1,1,3,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,3,3,6,1,0,7
1,189,1185,2,1,3,2,2,1,3,3,1,1,3,3,1,1,3,3,1,1,2,2,2,3,3,3,6,1,3,8
1,189,1186,2,1,2,3,3,1,2,3,1,1,1,3,1,3,2,3,1,1,2,1,2,1,3,3,7,1,0,7
1,189,1187,2,1,1,3,2,1,3,3,1,1,1,3,1,1,3,2,1,1,2,2,2,3,4,3,7,1,0,8
1,189,1188,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,8,0,0,8
1,189,1189,2,1,2,3,3,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,3,4,3,1,1,0,3
1,189,1190,2,1,3,3,0,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,0,4,3,1,1,0,8
1,189,1191,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,4,3,2,1,0,6
1,189,1192,2,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,3,2,1,3,8
1,189,1193,2,1,3,2,2,1,3,3,1,1,3,3,1,1,4,1,1,3,2,2,2,3,3,3,4,1,0,7
1,189,1194,2,1,5,3,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2,1,4,3,5,1,0,7
1,189,1195,2,1,2,3,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,3,2,1,3,3,5,1,3,7
1,189,1196,2,1,2,3,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,3,5,1,0,8
1,189,1197,2,1,1,3,3,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,3,5,1,3,8
1,189,1198,2,2,1,3,2,1,3,3,1,2,2,1,1,1,1,3,1,1,2,1,2,1,3,3,6,1,0,7
1,189,1199,2,2,1,3,3,1,2,3,1,3,3,3,1,1,2,3,1,1,2,1,2,2,2,4,6,1,3,7
1,189,1200,2,2,2,2,2,1,3,3,1,3,3,3,1,3,3,3,1,1,1,2,2,1,4,3,6,1,0,7
1,189,1201,2,2,2,2,2,1,2,1,1,3,3,3,1,3,3,1,1,2,2,2,2,2,2,3,6,1,0,7
1,189,1202,2,2,1,3,3,1,3,3,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,3,6,1,1,7
1,189,1203,2,2,1,2,3,1,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,3,6,1,2,8
1,189,1204,2,2,3,3,3,1,2,3,1,1,1,3,1,1,2,3,1,1,2,1,1,2,2,3,6,1,0,8
1,189,1205,2,2,1,3,3,1,2,2,1,2,2,2,1,1,2,2,1,1,3,2,1,2,2,3,6,1,1,8
1,189,1206,2,2,1,3,3,1,2,3,1,3,2,3,1,1,2,2,1,1,2,2,2,2,2,3,6,2,1,8
1,189,1207,2,2,2,3,2,1,2,3,1,1,1,1,1,1,3,2,1,1,2,1,2,1,3,3,7,1,3,7
1,189,1208,2,2,1,3,3,1,3,2,1,3,3,3,1,1,2,2,1,1,2,1,1,2,2,3,7,1,1,7
1,189,1209,2,2,1,3,3,1,2,3,1,1,1,3,1,3,2,2,3,1,1,2,2,2,1,4,7,1,0,7
1,189,1210,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,3,7,1,0,7
1,189,1211,2,2,1,3,3,1,2,2,1,1,3,2,1,1,2,2,1,1,2,2,1,2,2,3,7,1,3,7
1,189,1212,2,2,1,3,3,1,3,3,1,1,1,1,1,1,3,2,1,1,2,1,1,1,3,3,7,1,0,7
1,189,1213,2,2,1,0,3,1,4,3,1,1,4,1,1,1,3,3,1,1,4,2,3,2,4,4,7,1,0,7
1,189,1214,2,2,2,3,3,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,3,7,1,1,7
1,189,1215,2,2,2,3,2,1,1,3,1,1,3,3,1,1,4,4,1,1,2,1,2,3,3,3,7,0,0,8
1,189,1216,2,2,3,2,3,1,2,2,1,1,2,2,1,1,2,2,1,1,4,2,0,2,4,3,7,1,0,8
1,189,1217,2,2,2,3,2,1,3,3,3,1,1,1,1,1,2,2,1,1,2,2,2,1,4,3,7,1,0,8
1,189,1218,2,2,1,3,3,1,2,3,1,3,3,2,1,1,4,2,1,1,4,1,1,2,2,3,7,1,3,8
1,189,1219,2,2,1,3,3,1,2,1,1,1,1,2,1,2,2,3,4,1,2,1,1,3,3,3,7,1,3,8
1,189,1220,2,2,2,3,2,1,0,1,1,0,0,0,0,0,0,0,1,1,2,2,2,1,4,3,2,1,0,6
1,189,1221,2,2,5,2,0,1,2,0,1,2,2,3,0,3,3,3,1,1,1,0,0,2,2,4,3,1,0,7
1,189,1222,2,2,3,3,2,1,1,0,1,3,3,1,1,2,2,4,4,1,1,1,2,1,3,3,4,1,3,3
1,189,1223,2,2,1,3,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,3,4,1,3,3
1,189,1224,2,2,3,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,4,1,4,1,3,8
1,189,1225,2,2,5,2,2,3,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,3,3,4,1,0,8
1,189,1226,2,2,3,3,0,1,3,2,1,3,2,0,0,0,0,0,0,1,1,1,0,0,3,3,5,1,3,3
1,189,1227,2,2,1,3,3,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,3,5,1,0,3
1,189,1228,2,2,1,2,2,1,3,3,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,3,5,1,3,7
1,189,1229,2,2,5,1,1,1,2,3,1,1,3,3,1,3,3,2,1,3,3,2,2,3,4,3,5,1,0,7
1,189,1230,2,2,3,3,3,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,3,5,1,2,7
1,189,1231,2,2,3,3,2,1,3,3,1,3,3,3,1,1,3,3,1,0,1,2,2,1,4,3,5,1,0,7
1,189,1232,2,2,1,3,2,1,2,1,1,2,2,1,1,4,4,4,4,1,2,0,1,1,3,3,5,1,0,7
1,189,1233,2,2,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,2,3,3,3,5,1,3,7
1,189,1234,2,2,2,3,2,1,3,1,1,0,0,3,1,1,0,4,4,1,2,2,2,0,4,3,5,1,0,8
1,189,1235,2,2,1,3,3,1,2,1,1,3,3,2,1,1,2,2,1,1,2,3,1,2,2,3,5,1,1,8
1,189,1236,2,2,1,3,2,1,3,1,1,3,3,1,1,1,3,1,1,1,1,1,2,2,3,8,5,2,0,11
1,189,1237,0,3,3,2,2,1,3,3,1,1,3,3,1,1,3,3,1,3,3,3,2,2,1,8,1,1,0,4
1,189,1238,0,3,3,2,2,4,4,3,3,4,4,4,1,1,4,4,1,3,2,2,2,3,4,4,5,1,0,7
1,189,1239,0,5,0,0,1,2,2,1,1,1,1,1,1,2,2,2,2,0,3,2,2,3,3,4,4,1,0,3
1,189,1240,4,3,2,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,4,4,4,1,0,7
1,189,1241,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,8,4,2,0,11
1,189,1242,4,3,1,3,3,1,2,2,1,2,2,3,1,3,3,2,1,1,2,0,0,3,4,3,5,1,0,3
1,189,1243,4,3,1,3,0,1,2,3,1,3,3,2,1,1,3,3,1,1,3,1,1,1,4,8,5,1,0,3
1,189,1244,4,3,3,3,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,1,3,8,5,1,0,3
1,189,1245,4,3,1,3,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,3,5,1,0,3
1,189,1246,4,3,2,3,3,1,2,1,1,3,3,1,1,1,3,3,1,3,1,2,2,1,3,3,5,1,0,3
1,189,1247,4,3,3,3,0,0,0,1,1,0,0,0,1,1,0,2,2,1,1,1,2,0,4,0,5,1,0,3
1,189,1248,4,3,2,3,3,1,1,1,1,2,2,1,1,1,2,3,1,1,1,2,2,2,2,4,5,1,3,3
1,189,1249,4,3,3,0,0,1,4,3,1,2,4,4,1,1,4,4,1,1,2,2,1,1,3,3,5,1,0,4
1,189,1250,4,3,3,3,2,1,2,2,1,1,2,2,1,3,3,3,1,3,0,0,0,0,4,0,5,1,3,4
1,189,1251,4,3,1,0,0,1,0,0,1,2,2,0,1,3,3,2,1,1,1,2,2,1,4,4,5,1,3,4
1,189,1252,4,3,4,2,2,3,2,2,1,2,2,2,1,1,3,3,4,1,3,2,1,2,2,3,5,1,2,4
1,189,1253,4,3,3,2,2,1,0,3,1,2,2,1,1,1,1,1,1,1,1,1,2,0,4,3,5,1,3,4
1,189,1254,4,3,3,2,2,1,3,1,1,3,3,1,1,1,4,4,4,1,1,1,2,1,3,8,5,1,0,4
1,189,1255,4,3,1,0,0,1,3,0,1,2,2,2,1,1,2,2,2,1,2,1,2,2,4,1,5,1,3,4
1,189,1256,4,3,1,3,3,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,8,5,1,0,4
1,189,1257,4,3,3,3,0,1,0,1,1,1,0,0,1,1,0,1,1,1,2,3,3,2,4,3,5,1,0,5
1,189,1258,4,3,3,2,2,1,3,3,1,1,3,0,1,1,3,2,1,1,2,2,2,2,4,3,5,1,0,5
1,189,1259,4,3,1,1,1,1,2,1,1,2,2,1,1,1,0,1,1,1,1,1,2,2,3,3,5,1,0,6
1,189,1260,4,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0,4,8,5,1,0,6
1,189,1261,4,3,2,2,2,1,3,3,1,2,2,1,1,1,1,3,1,1,2,2,1,1,4,2,5,1,0,7
1,189,1262,4,3,3,2,0,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,3,3,8,5,1,0,7
1,189,1263,4,3,5,2,2,1,3,2,1,2,2,3,1,1,3,2,1,1,2,1,2,2,2,1,5,1,3,8
1,189,1264,4,3,1,3,2,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,2,2,2,4,5,1,3,8
1,189,1265,4,3,1,3,2,1,3,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,3,3,5,1,0,8
1,189,1266,4,3,2,3,2,1,3,1,1,3,3,1,1,1,4,4,1,1,1,1,2,1,4,8,5,2,0,11
1,189,1267,4,3,2,3,2,1,3,1,1,3,3,3,1,1,3,3,3,0,1,2,2,0,4,8,5,2,3,11
1,189,1268,4,3,1,3,2,1,1,1,1,3,2,1,1,1,2,3,1,1,2,3,2,1,4,0,5,2,0,11
1,189,1269,4,3,3,2,2,3,3,1,1,2,2,3,3,3,3,3,3,1,1,3,2,3,4,8,5,2,0,11
1,189,1270,4,3,2,0,2,1,2,0,1,0,2,0,1,1,0,0,1,1,1,2,2,2,2,8,5,2,3,11
1,189,1271,4,3,2,3,2,1,2,2,1,2,2,3,1,1,2,3,1,1,1,1,2,2,2,8,5,2,3,11
1,189,1272,4,3,3,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,3,8,5,2,3,11
1,189,1273,4,4,2,2,0,1,3,3,1,4,4,1,1,3,4,2,2,1,0,0,0,0,4,0,6,2,0,3
1,189,1274,4,4,1,3,2,1,2,2,1,1,2,2,1,1,2,2,1,3,2,1,2,2,2,3,6,1,0,3
1,189,1275,4,4,5,0,2,1,2,2,1,2,2,3,1,3,2,2,2,1,3,2,2,2,2,8,6,1,0,3
1,189,1276,4,4,3,2,2,1,3,3,1,3,3,3,3,3,3,3,3,1,3,2,2,2,4,3,6,1,0,3
1,189,1277,4,4,1,3,0,4,2,2,1,1,1,1,1,1,3,2,4,1,2,2,2,2,2,4,6,1,3,3
1,189,1278,4,4,4,1,1,1,2,3,1,2,2,1,1,1,1,2,2,1,2,0,0,1,4,8,6,1,3,4
1,189,1279,4,4,0,3,3,1,2,1,1,2,2,3,1,1,3,3,1,2,1,2,2,2,2,8,6,1,0,4
1,189,1280,4,4,3,3,2,1,2,3,1,3,3,3,1,1,3,2,1,1,1,1,2,1,3,1,6,1,0,4
1,189,1281,4,4,4,3,3,1,2,3,1,3,2,3,1,1,3,3,1,1,2,2,1,2,1,3,6,1,1,5
1,189,1282,4,4,1,2,3,1,2,2,1,1,2,2,1,2,2,2,1,1,3,2,1,2,2,8,6,1,0,7
1,189,1283,4,4,5,2,0,1,3,1,1,2,0,1,1,1,1,2,1,1,2,2,2,1,4,3,6,1,0,7
1,189,1284,4,4,1,2,2,3,3,1,1,1,1,1,1,1,3,3,3,1,1,2,2,1,3,8,6,2,0,11
1,189,1285,4,4,4,2,2,1,3,3,1,3,1,3,1,1,2,3,1,1,1,2,2,2,1,3,7,1,2,4
1,189,1286,4,4,4,1,1,1,2,1,1,1,1,2,1,3,2,2,1,1,2,2,0,2,2,8,7,1,1,5
1,189,1287,4,4,3,2,0,1,3,1,1,1,1,3,3,2,3,1,1,1,3,2,1,3,3,1,7,1,3,6
1,189,1288,4,4,2,3,2,1,2,3,1,1,2,2,1,1,3,4,1,2,1,1,2,2,2,3,8,1,3,5
1,189,1289,4,4,4,1,2,1,2,2,1,1,2,2,1,1,2,2,1,3,1,2,2,2,2,3,8,1,3,7
1,189,1290,4,4,5,1,1,0,0,0,0,0,0,3,0,0,1,0,0,1,1,2,2,2,4,8,8,1,0,8
1,189,1291,4,4,3,0,2,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,2,3,3,3,0,0,0,3
1,189,1292,4,4,5,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,4,3,0,0,0,4
1,189,1293,4,4,4,3,3,1,2,2,1,1,2,0,1,1,2,2,1,1,3,2,2,2,1,3,0,1,2,5
1,189,1294,4,4,1,3,2,1,1,3,1,3,3,3,3,1,3,4,3,1,3,2,2,3,4,8,1,1,3,3
1,189,1295,4,4,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,2,2,1,4,1,2,1,3,4
1,189,1296,4,4,3,1,0,3,4,3,3,1,3,3,1,1,2,2,1,3,3,2,2,2,4,3,4,1,0,4
1,189,1297,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,0,4
1,189,1298,4,4,4,2,2,1,3,1,1,1,0,1,1,1,4,4,1,1,1,0,2,2,4,3,4,2,0,4
1,189,1299,4,4,4,2,1,0,3,0,0,0,0,0,0,0,2,0,1,3,1,2,2,3,3,8,4,1,3,4
1,189,1300,4,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,8,4,1,3,7
1,189,1301,4,4,1,3,2,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,1,4,1,4,1,0,7
1,189,1302,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,0,8
1,189,1303,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,8,4,2,0,11
1,189,1304,4,4,5,1,0,1,4,3,1,2,4,4,1,4,4,4,4,2,0,0,0,2,4,3,5,1,0,3
1,189,1305,4,4,3,3,2,1,2,2,1,3,3,1,2,2,2,2,1,1,1,1,2,1,3,4,5,1,3,4
1,189,1306,4,4,5,1,1,1,2,2,1,0,2,0,1,0,0,0,1,3,1,2,2,2,4,8,5,1,0,4
1,189,1307,4,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,2,0,4,3,5,1,0,4
1,189,1308,4,4,3,1,1,0,2,0,0,0,0,3,1,0,0,0,0,2,2,2,2,3,4,3,5,1,0,4
1,189,1309,4,4,4,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,4,8,5,1,0,4
1,189,1310,4,4,4,3,0,1,3,3,1,2,2,3,1,1,3,4,4,1,2,0,0,0,4,3,5,1,0,4
1,189,1311,4,4,4,3,2,1,1,0,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,3,5,1,2,4
1,189,1312,4,4,4,3,3,1,2,2,1,1,1,2,1,1,2,2,1,1,3,0,1,3,3,1,5,1,3,5
1,189,1313,4,4,5,3,3,1,2,2,1,2,2,2,1,1,2,2,1,0,5,1,2,2,2,3,5,1,3,6
1,189,1314,4,4,1,3,3,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,4,5,1,3,7
1,189,1315,4,4,5,2,2,1,2,3,1,2,2,1,1,1,2,2,1,1,2,0,0,2,1,3,5,1,1,7
