CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.54..1,Q.54..2,Q.54..3,Q.54..4,Q.54..5,Q.54..6,Q.54..7,Q.54..8,Q.54..9,Q.54..10,Q.54..11,CARD..1,DECK..1,BALLOT..1,NA.1,X.,X..1,X..2,X..3,Q.55.,Q.56.,Q.57.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65A.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78A.,Q.78B.,Q.78C.,V.82.,V.83.,V.84.
1,115,240,3,1,4,5,3,1,4,3,4,7,12,1,2,3,1,2,2,2,4,3,2,3,4,3,1,4,1,1,3,1,4,1,2,2,3,2,2,3,3,3,5,5,5,5,5,2,2,1,3,2,2,1,4,3,1,1,2,1,2,2,2,1,2,1,2,2,2,115,240,3,2,2,2,2,3,2,2,3,2,1,3,1,1,1,4,4,3,5,4,4,6,1,5,3,1,2,2,2,1,3,65
1,115,241,3,1,8,5,3,1,4,5,3,1,1,1,1,3,1,2,0,1,4,3,3,3,1,2,3,4,2,1,3,4,5,3,4,2,2,2,1,3,4,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,115,241,3,2,2,2,2,2,2,2,5,4,3,3,1,1,4,1,2,3,5,4,1,6,2,7,3,1,1,1,1,1,8,190
1,115,242,3,1,9,5,4,2,4,7,3,1,1,1,1,2,1,3,3,1,3,3,4,1,1,3,3,4,2,1,3,1,5,3,3,2,10,3,3,3,2,3,4,2,4,4,4,1,1,1,2,1,1,1,0,1,2,2,2,1,2,2,2,2,1,2,2,2,2,115,242,3,2,2,2,2,4,2,2,3,3,3,1,1,1,1,1,1,2,5,4,4,3,1,3,3,1,1,1,1,1,8,79
1,115,243,3,3,4,5,3,1,4,11,4,8,12,1,1,1,3,1,2,2,2,2,3,3,4,3,3,4,1,3,5,1,2,1,1,1,4,4,1,3,3,2,5,2,3,3,4,0,2,1,3,2,2,1,2,3,1,1,2,1,2,2,1,2,2,2,1,2,2,115,243,3,2,2,2,2,2,1,2,3,2,1,2,1,1,1,1,2,5,5,4,4,3,1,4,3,1,2,2,2,1,3,67
1,115,244,3,3,9,5,4,2,4,9,1,9,1,1,1,2,1,2,2,2,4,2,4,3,2,2,2,4,1,3,5,1,5,3,4,2,4,4,3,3,0,3,3,4,4,4,5,2,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,115,244,3,2,2,2,2,3,2,3,5,2,3,2,1,1,1,2,2,5,5,4,1,10,2,2,3,1,1,1,1,1,8,82
1,115,245,3,4,5,5,4,1,4,8,1,8,1,1,1,2,1,2,2,2,3,2,3,2,4,3,1,4,1,3,4,1,4,1,2,2,3,3,2,3,4,3,5,5,4,4,5,2,2,1,1,3,2,2,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,115,245,3,2,2,2,2,3,1,2,5,3,3,2,1,1,1,2,2,5,5,4,1,9,2,7,1,1,1,1,1,1,8,47
1,115,246,3,1,2,5,4,1,3,3,3,1,1,1,1,2,2,1,2,2,3,2,4,3,4,2,1,4,2,1,4,1,1,4,2,2,3,2,3,3,2,4,3,1,4,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,115,246,3,2,2,2,2,3,2,2,2,2,3,2,1,1,1,1,3,3,5,4,4,4,2,6,3,1,1,1,1,1,7,23
1,115,247,3,2,6,5,4,1,4,6,1,8,12,1,1,1,3,1,1,2,2,2,3,4,4,3,1,5,1,1,5,1,2,1,2,2,3,4,1,3,1,2,2,1,1,1,1,2,2,1,3,2,2,1,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,115,247,3,2,2,2,2,1,1,1,5,3,3,3,1,1,1,1,2,5,5,4,4,6,1,2,2,1,1,1,1,1,3,70
1,115,248,3,2,4,5,3,1,4,8,1,8,12,1,1,2,1,2,2,2,3,2,3,3,3,2,4,5,1,1,5,1,2,2,4,1,5,3,3,3,4,1,4,4,4,4,4,2,0,1,2,1,1,1,2,3,2,1,1,2,2,2,1,2,1,2,2,1,2,115,248,3,2,2,2,2,2,1,3,3,2,1,2,1,2,4,1,1,2,5,4,4,7,2,3,2,1,1,1,1,1,3,94
1,115,249,3,3,3,5,4,1,4,11,4,8,12,1,1,2,1,2,2,2,2,2,2,3,2,2,1,5,1,3,5,1,1,3,2,1,7,4,1,3,4,3,1,3,4,4,4,2,2,1,4,3,2,1,2,3,2,1,2,1,1,2,1,1,2,2,1,2,2,115,249,3,2,2,2,2,2,1,2,5,3,3,4,1,1,1,1,5,5,5,4,4,3,1,1,3,1,2,2,2,1,3,19
1,115,250,3,1,4,3,3,2,4,7,3,1,1,1,1,3,1,2,2,2,3,3,4,2,3,2,3,3,2,1,4,2,5,2,3,2,7,4,4,3,2,3,3,2,4,4,4,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,115,250,3,2,2,2,2,2,2,3,5,2,3,2,1,3,1,2,4,2,5,0,4,7,2,2,2,1,1,2,1,1,8,151
1,115,251,3,3,11,3,3,1,3,3,3,3,1,1,1,1,2,1,2,2,2,2,3,3,2,3,4,3,2,1,3,1,1,3,3,2,2,3,3,3,2,3,4,4,2,3,3,1,1,1,1,2,1,0,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,115,251,3,2,2,2,2,2,3,3,4,1,3,2,1,3,2,1,5,5,5,4,4,2,1,2,2,1,2,2,2,1,7,51
1,115,252,3,1,3,4,2,1,4,4,3,1,1,1,1,1,1,2,1,2,1,1,4,3,4,2,1,1,2,1,3,1,1,5,2,1,2,1,5,3,4,2,3,2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,115,252,3,2,2,2,2,3,3,2,2,1,3,2,1,3,1,1,2,5,5,4,0,2,2,9,3,1,2,1,1,1,8,71
1,115,253,3,4,10,4,4,1,4,8,4,8,12,1,1,1,3,1,1,2,2,2,2,2,3,2,1,2,1,3,3,1,2,1,2,1,2,4,4,3,3,2,2,1,2,2,2,2,2,1,2,1,1,1,4,2,2,2,1,2,2,1,2,2,1,2,2,1,2,115,253,3,2,2,2,2,2,3,2,3,2,2,2,1,3,2,1,1,5,5,4,4,10,2,2,2,1,2,1,2,1,3,57
1,115,254,3,4,5,4,2,1,4,11,1,8,1,1,1,2,1,1,2,2,2,2,2,3,3,2,2,2,2,1,4,2,1,1,4,2,5,2,3,3,0,3,4,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,115,254,3,2,2,2,2,2,2,2,1,2,3,2,1,3,1,1,2,3,5,4,6,0,3,9,3,1,2,2,2,1,8,177
1,115,255,3,1,4,5,4,1,7,7,3,1,3,2,3,1,2,2,2,2,1,2,4,3,3,2,1,4,2,1,5,1,3,4,3,1,2,2,5,3,0,3,6,1,5,1,1,2,1,3,1,1,2,1,2,3,1,1,2,1,2,1,1,2,2,2,1,2,2,115,255,3,1,1,2,2,3,2,3,1,0,3,2,1,1,1,5,5,0,2,4,4,3,2,10,3,2,2,2,2,1,5,14
1,115,256,3,1,9,5,4,2,7,5,3,1,2,2,1,2,1,1,2,2,2,2,4,3,2,3,2,4,2,1,5,1,1,4,2,2,2,4,1,3,1,4,4,5,2,2,2,1,1,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,115,256,3,2,2,2,2,3,2,2,5,2,3,2,1,1,1,2,4,5,5,4,4,10,2,4,2,2,1,1,1,1,4,44
1,115,257,3,1,1,5,4,1,7,2,3,1,1,2,1,1,1,2,2,2,3,1,2,3,3,1,2,4,2,1,4,1,2,3,2,2,2,1,3,3,1,3,3,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,115,257,3,2,2,2,2,3,2,2,5,0,3,2,1,1,1,1,5,5,5,4,4,4,1,4,3,2,1,1,1,1,4,25
1,115,258,3,1,2,5,3,1,7,7,3,1,4,2,2,2,2,3,3,2,3,2,4,1,3,3,1,4,2,1,4,1,1,3,2,2,2,1,2,3,3,2,4,5,2,2,1,1,1,3,3,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,115,258,3,1,2,2,2,4,2,4,1,1,3,3,1,1,3,5,3,5,5,4,0,4,2,3,2,2,2,2,2,1,8,121
1,115,259,3,1,1,5,4,1,7,8,3,1,3,2,2,1,3,3,3,2,3,3,4,1,2,2,1,4,2,1,3,1,1,4,4,2,2,2,3,3,3,3,5,4,4,4,5,1,1,3,1,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,115,259,3,2,2,2,2,4,2,2,5,2,3,2,1,1,1,1,5,5,5,4,1,5,2,8,2,2,1,2,2,1,8,18
1,115,260,3,1,2,5,2,1,7,7,3,1,4,2,4,1,2,2,3,2,3,3,3,2,2,2,3,4,2,1,5,1,1,5,4,1,2,2,3,3,3,2,2,2,4,2,3,1,1,3,3,1,1,1,1,3,2,1,2,2,1,2,1,2,2,1,2,2,2,115,260,3,1,2,2,2,4,2,2,5,2,3,3,1,1,1,2,4,5,5,4,3,10,2,6,2,2,1,2,2,1,8,165
1,115,261,3,1,4,4,1,2,7,7,3,1,2,1,2,1,2,1,2,2,2,1,4,2,2,1,1,2,2,1,5,1,1,4,2,2,3,1,3,3,1,2,5,2,2,2,2,1,1,3,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,115,261,3,2,2,2,2,2,1,2,5,3,3,4,1,1,1,4,4,2,5,0,5,10,2,5,2,2,2,2,2,1,4,23
1,115,262,3,1,2,4,1,1,7,7,0,1,2,1,2,1,2,2,2,2,2,2,4,2,4,2,2,2,1,1,3,1,2,3,2,2,5,3,3,3,2,3,4,2,4,4,3,2,2,3,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,115,262,3,1,2,2,2,4,3,2,2,3,3,2,1,1,1,2,4,3,5,4,4,7,1,7,3,2,2,2,2,1,4,15
1,115,263,3,1,2,4,2,1,7,7,3,1,1,1,1,3,1,2,2,2,4,1,4,2,3,2,1,2,2,1,2,1,2,3,2,2,5,3,1,3,4,3,4,1,2,4,1,1,1,3,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,115,263,3,2,2,2,2,3,2,2,5,2,3,2,1,1,2,2,2,1,1,4,4,4,2,5,2,2,2,2,2,1,6,4
1,115,264,3,1,9,4,3,2,7,7,3,1,4,1,4,1,3,1,2,2,2,1,3,3,4,2,1,2,1,3,4,1,1,4,4,1,3,4,1,3,2,1,4,1,2,2,2,2,2,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,115,264,3,2,2,2,2,2,3,4,5,2,3,2,1,1,2,3,5,3,4,4,4,6,2,5,3,2,1,1,1,1,8,34
1,115,265,3,2,8,4,2,2,7,9,3,1,1,1,1,3,1,1,3,2,3,3,4,4,4,2,4,2,1,1,3,4,3,4,4,3,11,2,3,3,4,4,4,5,5,1,1,1,1,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,115,265,3,2,2,2,2,3,2,2,5,1,3,2,1,1,1,2,3,4,4,1,4,8,2,4,2,2,2,2,2,1,2,9
1,115,266,3,1,3,4,1,1,4,5,3,1,1,1,1,1,3,1,2,2,2,2,2,4,3,2,3,2,2,1,4,1,2,3,3,1,3,1,1,3,3,3,4,4,4,1,2,2,1,1,1,2,2,1,4,1,1,1,2,1,1,1,2,2,2,2,1,2,2,115,266,3,2,2,2,2,2,3,2,1,2,3,2,1,1,2,4,4,2,5,4,4,4,1,3,2,2,2,2,2,1,8,180
1,115,267,3,1,2,4,5,1,3,3,3,1,2,1,1,1,1,1,1,2,2,1,2,3,3,2,1,2,2,1,4,4,3,5,2,2,4,3,4,3,1,1,3,5,5,2,3,1,2,3,2,1,2,1,4,2,1,2,1,1,2,1,2,2,2,2,1,2,2,115,267,3,2,1,2,2,2,2,4,2,4,3,2,1,1,1,2,3,2,1,4,0,8,2,3,2,2,1,1,1,1,7,3
1,115,268,3,1,2,4,3,1,9,4,5,1,2,1,1,1,3,1,1,2,1,1,3,3,4,1,1,2,1,3,3,1,5,3,4,1,11,1,3,3,1,4,3,1,1,1,1,1,1,3,3,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,2,115,268,3,1,2,2,2,2,1,2,5,2,3,2,1,1,1,2,3,3,5,4,4,9,2,4,3,2,1,1,1,1,7,8
1,115,269,3,1,5,4,3,1,7,8,3,2,1,1,1,3,1,2,3,3,3,2,4,2,4,2,3,3,2,1,3,1,2,3,3,2,3,3,3,3,3,3,5,4,5,5,4,1,1,3,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,115,269,3,2,2,2,2,3,2,2,3,2,3,2,1,1,1,1,5,2,5,4,4,6,2,6,2,2,2,2,2,1,6,7
1,115,270,3,1,2,4,2,1,4,7,5,5,12,1,1,2,1,1,2,2,2,1,1,1,4,2,3,3,1,1,1,4,1,1,2,1,7,2,2,3,2,2,3,1,2,2,2,2,2,1,3,2,2,1,1,3,1,2,2,1,2,2,2,2,1,1,2,2,2,115,270,3,2,2,2,2,2,2,1,1,2,1,3,1,1,1,1,1,2,5,4,4,1,1,5,3,2,1,2,2,1,3,20
1,115,271,3,1,2,4,2,1,7,7,3,1,1,1,1,1,2,1,2,2,2,2,4,3,3,2,2,4,2,1,3,1,2,2,4,3,2,1,2,3,4,1,3,4,1,2,3,1,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,115,271,3,2,2,2,2,2,2,2,1,2,3,3,1,1,1,5,4,5,2,4,4,5,2,3,3,2,2,1,0,1,6,11
1,115,272,3,1,3,4,4,1,7,7,3,1,3,1,2,2,3,3,1,2,2,2,4,2,4,1,2,4,2,1,4,1,1,5,4,3,2,2,5,3,2,2,4,2,2,1,4,2,1,3,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,115,272,3,2,2,2,2,3,2,2,4,2,3,2,1,1,1,1,2,5,5,4,1,6,1,5,2,2,1,2,2,1,8,136
1,115,273,3,1,6,4,4,4,7,7,3,1,4,1,3,1,2,1,2,2,2,1,4,2,4,2,1,4,2,1,2,4,1,3,2,1,8,1,3,3,3,2,5,1,1,1,1,2,2,3,4,2,2,1,1,3,1,2,2,2,2,1,2,2,2,1,1,2,2,115,273,3,2,2,2,2,3,2,2,1,1,3,2,1,1,1,5,2,2,5,4,4,10,2,7,3,2,1,1,1,1,8,28
1,115,274,3,1,2,6,4,1,7,8,5,1,2,1,2,2,1,2,1,2,3,1,3,3,4,1,1,1,1,3,3,1,1,5,2,3,4,1,3,3,0,3,2,4,2,1,2,3,3,3,1,0,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,115,274,3,1,2,2,2,3,3,2,1,2,3,2,0,1,1,1,1,5,5,4,1,5,1,3,2,2,1,1,1,1,8,22
1,115,275,3,1,2,6,4,1,7,6,3,1,2,1,1,1,1,2,2,2,2,2,4,3,4,1,1,2,2,1,5,1,3,4,3,2,3,1,3,3,1,4,2,2,2,1,2,2,2,3,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,115,275,3,2,2,2,2,4,1,1,2,2,3,2,1,1,1,1,1,5,5,4,4,10,2,4,3,2,1,1,1,1,8,101
1,115,276,3,2,5,6,3,1,7,8,3,1,2,1,1,3,1,1,2,1,4,2,4,4,4,2,2,3,2,1,5,1,2,4,4,2,2,2,3,3,2,3,3,3,4,4,4,2,2,3,3,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,115,276,3,2,2,2,2,2,1,4,2,2,3,2,1,1,1,1,2,5,2,4,0,10,2,4,2,2,1,1,1,1,8,120
1,115,277,3,1,4,6,1,1,7,8,3,1,3,1,1,1,2,3,2,2,4,2,4,3,3,3,4,4,2,1,3,2,5,3,2,3,5,3,4,3,0,3,3,0,0,0,0,1,1,3,3,0,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,115,277,3,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,2,3,5,4,3,10,2,4,2,2,2,2,2,1,6,23
1,115,278,3,1,6,6,5,1,7,7,3,1,3,1,2,1,3,3,1,2,2,2,4,2,4,1,2,4,2,1,4,1,1,5,4,3,2,2,5,3,2,2,4,2,2,1,4,2,1,3,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,115,278,3,2,2,2,2,3,2,1,1,2,3,2,1,1,1,1,2,5,5,4,1,6,1,5,2,2,1,2,2,1,8,135
1,115,279,3,2,2,6,4,1,7,8,3,1,3,1,2,1,2,2,3,2,2,2,4,3,3,3,2,4,2,1,3,1,0,5,4,3,11,1,1,3,3,1,5,5,4,4,5,1,1,3,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,115,279,3,2,2,2,2,3,2,3,2,4,3,2,1,1,3,2,4,5,5,4,0,4,1,4,2,2,1,2,2,1,8,115
1,115,280,3,1,6,6,5,1,5,8,3,1,2,1,1,2,3,3,2,1,3,2,3,3,2,2,4,4,2,1,5,1,5,4,3,2,5,1,1,3,4,3,5,2,4,5,4,2,1,3,1,2,1,2,2,3,2,1,2,2,2,2,2,2,1,2,2,2,2,115,280,3,2,1,2,2,3,2,4,4,4,2,2,2,1,1,1,3,5,5,4,2,10,2,2,2,2,2,1,2,1,8,130
1,115,281,3,1,4,4,1,1,4,4,3,1,0,1,1,1,1,2,2,2,3,2,4,3,3,2,3,2,2,1,3,0,5,0,4,2,11,4,1,3,2,4,6,5,5,1,4,2,1,1,3,2,2,0,3,1,2,2,2,1,2,2,1,2,2,2,1,2,2,115,281,3,1,2,2,2,2,3,3,1,1,3,2,1,1,1,4,1,2,5,4,0,0,3,5,3,2,1,1,1,1,9,1
1,115,282,3,2,5,4,1,2,4,4,1,8,1,1,1,1,2,2,1,2,2,1,4,3,4,2,1,2,2,1,3,0,2,2,2,2,4,2,2,3,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,115,282,3,2,2,2,2,2,3,4,1,1,3,2,1,1,1,5,5,2,5,4,5,10,1,4,3,2,1,1,1,1,9,31
1,115,283,3,2,2,5,4,1,1,1,3,1,6,1,1,1,2,1,2,2,1,1,4,1,4,2,1,2,2,1,4,1,1,3,4,2,2,2,4,3,1,2,3,1,1,1,4,1,1,3,1,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,115,283,3,2,2,1,2,2,3,4,1,1,3,3,1,1,1,4,2,4,4,4,4,7,2,3,2,2,1,1,1,1,11,13
1,115,284,3,1,8,6,4,2,9,9,3,1,2,1,2,1,2,1,1,2,2,1,3,3,4,2,2,4,2,1,5,1,5,5,4,2,5,4,4,3,2,4,2,1,1,1,2,1,1,3,3,2,1,1,0,3,2,1,2,1,2,2,2,2,2,2,2,2,2,115,284,3,2,2,2,2,4,1,3,2,4,3,2,1,1,1,1,5,5,5,4,4,4,1,3,3,2,1,1,1,1,7,25
1,115,285,3,1,3,7,3,1,7,8,3,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,3,3,1,1,1,2,2,3,1,5,3,1,4,4,2,2,2,2,1,1,3,2,1,2,1,3,2,2,1,2,1,2,1,1,2,2,2,2,2,2,115,285,3,1,2,2,2,3,3,3,5,2,3,2,1,1,1,1,2,5,5,4,4,4,1,3,3,2,1,1,1,1,4,29
1,115,286,3,1,5,7,3,1,7,3,3,1,1,1,1,1,3,1,2,3,2,2,4,2,2,2,2,3,2,1,3,0,5,4,2,2,3,1,1,3,0,3,5,4,4,3,0,2,1,3,2,0,2,0,2,0,2,1,2,1,2,1,1,2,2,2,2,2,2,115,286,3,2,2,2,2,3,2,3,3,2,3,4,1,1,1,1,2,5,5,0,4,10,2,2,3,2,1,1,1,1,4,14
1,115,287,3,1,6,7,1,1,7,7,3,1,4,1,3,1,1,2,1,2,2,1,3,3,4,2,1,3,1,3,5,1,1,3,2,1,2,2,1,3,0,2,3,3,2,2,2,1,1,3,3,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,115,287,3,1,2,2,2,2,1,2,5,3,3,2,1,1,1,2,2,5,4,4,2,4,1,4,3,2,1,1,1,1,6,18
1,115,288,3,1,4,7,4,1,7,8,3,1,2,1,2,1,1,2,1,2,2,1,4,3,4,1,4,4,1,1,4,1,2,3,4,2,4,4,5,3,0,0,4,1,4,2,0,2,2,0,0,0,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,115,288,3,2,2,2,2,2,2,3,1,4,3,2,2,1,1,1,1,5,5,4,1,10,2,5,2,2,2,2,2,1,6,22
1,115,289,3,2,3,7,4,1,7,7,3,1,2,1,1,1,3,1,2,2,1,2,2,2,4,2,2,4,2,1,5,1,1,4,2,1,2,2,3,3,4,3,5,2,4,4,5,1,1,3,1,2,1,1,2,3,2,2,1,2,1,2,2,2,1,2,2,1,2,115,289,3,1,2,2,2,3,2,2,1,4,3,2,1,1,2,1,3,5,5,4,1,0,2,6,2,2,2,2,2,1,8,14
1,115,290,3,3,8,7,4,2,7,1,3,1,2,1,1,1,3,1,2,2,2,2,4,3,3,2,1,5,3,1,5,1,1,3,4,3,2,4,3,3,3,2,3,4,0,1,2,2,2,3,1,0,1,1,2,3,1,1,2,2,1,2,2,2,2,1,2,2,2,115,290,3,2,2,2,2,3,3,1,3,4,3,2,1,1,2,1,1,2,5,4,1,6,2,7,2,2,2,2,2,1,8,111
1,115,291,3,1,7,8,3,1,7,2,3,1,2,1,1,2,1,3,1,2,3,2,3,3,4,1,4,4,2,1,5,1,5,5,2,3,3,3,1,3,0,2,2,0,0,0,0,1,1,3,3,0,1,2,2,3,1,1,2,2,2,2,2,2,1,2,1,2,2,115,291,3,2,2,2,2,3,1,2,3,4,3,2,1,3,3,1,2,5,5,4,1,0,3,9,2,2,1,2,2,1,6,20
1,115,292,3,1,3,5,1,1,7,7,3,1,4,1,1,1,2,1,1,2,1,1,3,3,4,2,1,2,2,1,4,1,1,3,4,3,1,2,1,3,1,3,3,4,2,1,2,1,1,3,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,115,292,3,2,2,2,2,2,1,1,1,2,3,2,1,1,1,1,5,5,5,4,4,5,1,4,3,2,1,1,1,1,7,49
1,115,293,3,1,5,5,1,3,7,7,3,1,1,1,1,1,2,1,1,2,2,1,4,4,3,2,4,2,1,1,4,1,5,3,2,2,3,2,1,3,1,3,3,2,2,2,5,2,1,3,1,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,115,293,3,2,2,2,2,2,1,2,3,1,3,2,1,1,1,1,2,4,2,4,3,7,2,8,2,2,1,1,1,1,4,40
1,115,294,3,1,1,5,3,1,7,7,3,1,2,1,1,1,2,1,1,2,1,2,2,3,4,2,1,2,1,1,5,1,2,3,2,1,2,4,3,3,2,2,4,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,115,294,3,2,2,2,2,2,2,1,5,2,3,2,1,1,1,2,4,1,1,1,4,6,2,10,3,2,1,1,1,1,1,10
1,115,295,3,1,1,5,4,1,5,8,5,1,1,1,1,1,3,2,1,2,2,1,2,3,3,1,2,2,1,3,3,1,1,4,1,2,2,1,4,3,0,4,3,2,3,2,4,2,2,3,2,0,2,1,2,0,1,1,1,2,2,2,2,2,2,1,1,2,2,115,295,3,2,2,2,2,3,2,1,1,4,3,2,1,1,1,2,2,2,5,4,4,10,2,7,2,2,1,1,1,1,5,58
1,115,296,3,5,7,5,1,2,9,9,4,9,2,1,2,2,1,2,2,2,2,2,3,2,4,3,1,2,2,1,5,2,3,3,4,2,1,1,3,3,3,3,3,1,1,1,2,1,1,3,1,2,2,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,115,296,3,2,2,2,2,4,1,2,5,3,3,2,1,1,3,2,4,3,5,4,4,7,2,4,2,2,1,1,1,1,7,18
1,115,297,3,1,1,5,3,1,7,7,3,1,4,1,2,1,2,1,2,2,2,2,4,2,4,2,1,3,2,1,4,1,3,3,4,1,9,4,3,3,1,3,3,4,2,1,2,1,1,3,2,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,115,297,3,2,1,2,2,3,2,4,5,2,3,2,1,1,3,4,4,2,5,2,4,10,2,4,2,2,1,1,1,1,2,21
1,115,298,3,1,8,5,3,1,5,5,3,1,2,1,2,1,2,1,2,2,3,1,4,3,4,1,1,3,2,1,5,1,2,4,4,1,2,4,3,3,0,2,2,4,4,1,1,2,2,3,1,1,2,1,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,115,298,3,1,2,2,2,3,2,3,5,4,3,2,1,1,1,4,4,2,1,4,4,7,2,6,2,2,1,1,1,1,2,7
1,115,299,3,1,5,5,4,1,7,5,3,1,1,1,0,2,1,2,3,2,3,3,4,2,4,3,4,4,2,1,3,1,2,3,3,2,9,4,3,3,3,4,4,4,5,4,4,2,2,3,3,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,115,299,3,2,1,2,2,3,2,2,3,2,3,3,1,3,1,1,1,3,5,4,4,10,2,4,2,2,2,2,2,1,2,12
1,115,300,3,1,2,4,3,1,7,7,3,1,3,1,2,1,2,3,3,2,1,2,3,2,3,2,1,4,1,1,3,1,1,5,2,2,2,2,4,3,2,2,4,3,1,1,3,2,1,3,1,1,1,1,2,3,2,1,1,2,1,2,2,2,1,1,2,1,2,115,300,3,1,2,2,2,4,3,2,1,1,1,2,1,3,1,2,2,3,5,4,4,10,2,6,2,2,1,1,1,1,2,23
1,115,301,3,1,7,4,2,2,7,7,3,1,1,1,1,1,3,3,3,2,1,2,3,2,4,1,2,4,2,1,4,1,2,4,3,2,3,1,3,3,2,2,4,5,2,1,4,1,1,3,1,3,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,115,301,3,2,2,2,2,3,1,4,1,3,3,2,2,2,1,4,4,3,1,1,4,10,2,4,2,2,1,2,2,1,2,19
1,115,302,3,1,7,2,3,1,4,4,4,8,12,1,6,1,2,3,1,2,1,1,2,3,2,2,1,1,1,3,3,4,1,1,1,1,3,2,3,3,2,2,2,1,2,2,2,1,1,1,3,3,1,1,1,3,1,1,2,2,2,2,1,2,2,2,1,2,2,115,302,3,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,4,4,2,1,4,1,2,1,1,1,1,3,6
1,115,303,3,1,5,3,3,1,7,7,3,1,2,1,2,1,2,1,1,2,2,1,3,2,4,2,1,1,2,1,5,1,2,4,2,3,11,2,4,3,1,4,2,2,2,1,2,2,2,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,115,303,3,2,2,2,2,3,2,2,1,1,3,2,1,1,1,2,4,0,0,4,0,10,2,2,2,2,1,1,1,1,4,64
