CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.13A.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.65..1,Q.65..2,Q.65..3,Q.65..4,Q.65..5,Q.65..6,Q.65..7,Q.65..8,Q.65..9,CARD..1,DECK..1,BALLOT..1,X.,X..1,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.71..1,Q.71..2,Q.71..3,Q.71..4,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.76..1,Q.76..2,Q.76..3,Q.76..4,Q.76..5,Q.76..6,Q.76..7,Q.76..8,Q.76..9,Q.76..10,Q.76..11,Q.76..12,Q.76..13,V.78.,V.79.
1,233,61,1,4,3,3,2,8,4,5,1,2,1,1,1,3,2,1,2,3,3,1,1,2,2,2,3,3,2,1,5,5,1,2,1,4,1,3,5,1,1,3,1,2,1,1,1,2,1,3,1,2,3,2,2,8,8,5,2,2,2,2,2,2,2,1,1,2,2,2,233,61,2,2,1,1,4,1,3,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,32,3
1,233,62,3,4,4,3,5,6,4,5,1,2,5,8,1,1,1,1,2,1,2,1,1,8,3,6,5,4,8,6,6,6,4,2,6,8,5,2,1,1,1,3,1,2,1,1,1,1,3,2,1,2,2,2,2,8,8,2,5,2,2,2,2,2,2,1,2,2,1,2,233,62,1,2,1,1,1,1,5,1,2,2,2,2,1,1,2,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,32,9
1,233,63,3,4,4,1,1,8,4,5,2,2,9,3,3,2,4,1,2,2,2,1,1,2,1,1,1,3,4,1,5,2,1,2,1,4,3,5,1,6,4,0,1,2,1,1,2,3,2,4,2,2,2,1,2,8,0,0,4,2,2,2,2,2,2,2,2,2,2,2,233,63,1,2,2,1,6,7,3,1,2,2,2,2,1,1,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,32,10
1,233,64,1,4,3,3,1,8,4,5,2,2,1,7,2,4,2,2,2,2,3,1,1,2,2,2,3,3,1,1,4,2,1,2,1,4,2,5,2,2,1,0,1,2,1,1,1,3,2,3,1,2,2,2,2,8,8,6,5,2,1,2,2,2,1,2,2,2,2,2,233,64,2,2,1,1,2,1,3,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,32,19
1,233,65,3,4,4,3,1,8,5,5,1,2,1,7,5,3,2,1,2,2,2,1,1,3,3,2,3,3,5,1,4,3,1,2,2,4,2,1,1,2,3,1,1,2,1,1,1,3,2,3,2,2,2,2,2,8,8,6,1,1,2,2,2,2,2,1,1,2,2,2,233,65,2,2,1,1,4,2,5,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,32,27
1,233,66,1,4,4,3,4,6,4,5,1,2,1,7,2,3,2,2,2,1,2,1,2,5,2,1,3,2,2,4,3,4,1,4,1,4,2,1,5,2,5,2,2,2,1,1,2,2,1,2,1,1,2,1,2,8,8,8,5,2,1,2,1,2,1,2,2,2,2,2,233,66,2,2,3,1,4,5,2,1,1,2,2,2,1,1,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,32,28
1,233,67,1,4,3,3,3,1,3,5,1,1,1,7,3,3,2,1,2,2,2,3,1,3,2,1,3,3,2,3,3,2,1,2,1,4,1,5,1,2,2,3,1,2,1,1,1,2,1,2,4,3,1,2,2,8,8,2,4,2,2,2,2,2,2,2,2,1,2,2,233,67,2,2,2,1,1,1,5,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,32,31
1,233,68,1,4,4,3,1,8,4,5,2,1,1,7,1,3,2,1,2,2,3,2,2,3,2,2,2,2,2,1,3,4,1,2,1,4,1,5,5,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,8,8,5,2,2,1,1,2,2,1,2,2,2,2,2,233,68,2,2,1,4,5,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,32,39
1,233,69,1,4,4,3,5,6,4,5,2,2,1,7,1,4,2,1,2,2,2,2,2,8,1,6,5,4,8,6,6,6,1,2,0,4,1,5,1,0,6,0,4,0,0,0,0,3,0,2,1,2,2,3,2,8,8,0,5,2,2,2,2,2,2,2,2,2,2,2,233,69,2,1,1,1,6,7,5,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,32,41
1,233,70,1,4,2,3,5,6,4,5,1,2,1,5,2,4,2,1,2,3,3,1,0,3,1,1,2,2,6,1,5,4,1,2,1,4,2,2,2,1,2,3,1,2,1,1,10,1,1,2,1,2,2,1,2,8,1,8,4,2,1,2,1,2,2,2,2,2,2,2,233,70,2,2,1,6,6,7,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,32,47
1,233,71,2,4,2,3,1,3,3,5,1,4,1,1,3,4,4,1,1,2,2,3,2,8,3,6,5,4,8,6,6,6,1,4,6,8,2,3,4,1,6,1,1,2,2,1,1,1,3,2,1,2,1,1,2,8,8,2,5,2,2,2,2,2,2,2,2,2,2,2,233,71,1,2,1,3,6,7,5,1,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,32,60
1,233,72,1,4,5,3,2,8,4,6,2,1,4,8,3,1,5,1,1,3,2,2,3,2,3,2,1,3,1,1,2,1,1,2,1,4,2,2,2,2,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,8,8,6,5,2,1,2,2,2,2,2,2,2,2,2,233,72,2,2,1,4,3,5,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,33,8
1,233,73,2,4,4,3,1,9,4,6,1,2,1,7,4,2,4,1,1,3,2,1,2,5,1,2,4,2,2,1,5,4,1,2,1,4,2,1,1,3,3,0,1,2,1,1,4,2,1,3,2,2,1,2,2,8,8,2,5,2,2,1,2,2,2,1,2,2,2,2,233,73,2,2,2,5,2,1,5,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,30,1
1,233,74,1,4,3,3,1,3,4,5,1,2,1,7,2,3,5,1,2,1,2,1,2,8,3,6,5,4,8,6,6,6,1,2,6,8,1,2,1,3,3,0,4,0,0,1,2,1,3,4,3,2,3,2,2,8,8,0,5,2,2,2,2,2,2,2,2,2,2,2,233,74,2,1,1,4,3,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,30,21
1,233,75,1,4,3,3,4,3,4,5,1,1,1,7,1,4,5,1,3,1,2,2,2,2,2,1,3,2,6,2,4,5,1,2,1,4,2,5,5,3,3,0,1,2,1,1,2,3,3,1,1,2,1,2,2,8,8,0,3,2,2,2,2,2,2,2,2,2,2,2,233,75,2,1,1,3,1,5,4,2,2,1,2,2,5,1,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,33,33
1,233,76,2,4,4,3,2,1,4,2,1,2,1,2,1,2,2,1,2,1,2,1,5,2,1,1,2,3,6,1,5,5,1,2,1,1,1,1,1,3,3,1,1,2,1,1,2,2,1,3,1,2,1,1,2,8,8,5,3,2,1,1,2,2,2,1,2,2,2,2,233,76,2,2,1,1,4,1,3,2,1,2,2,2,4,1,4,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,33,36
1,233,77,1,4,3,3,2,1,4,5,1,2,1,2,2,4,4,4,2,1,2,1,1,3,3,2,3,3,2,1,5,4,1,2,2,4,2,3,2,1,1,3,2,2,1,1,2,2,2,3,2,2,2,2,2,8,8,5,2,2,2,2,2,2,1,1,2,2,2,2,233,77,2,2,1,1,2,1,4,2,2,1,2,2,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,33,50
1,233,78,1,4,2,4,1,8,3,5,1,2,1,4,1,3,4,1,2,1,2,3,2,2,1,1,4,2,2,1,1,1,1,2,1,4,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,3,2,2,8,8,0,5,2,2,2,2,2,2,1,2,1,2,2,233,78,2,2,1,1,3,1,5,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,34,20
1,233,79,3,4,5,2,3,8,5,5,1,2,1,7,2,3,2,1,2,2,2,2,1,3,1,2,2,3,2,1,4,4,2,2,2,4,2,2,1,1,1,2,1,2,1,1,1,3,2,3,2,2,2,2,2,8,8,6,4,2,1,2,2,2,2,1,2,2,2,2,233,79,2,2,1,1,4,1,3,2,1,2,2,2,2,2,4,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,34,22
1,233,80,3,4,4,3,4,1,4,5,2,2,1,2,2,3,5,1,2,2,1,2,1,8,3,6,5,4,8,6,6,6,1,2,6,8,1,1,1,2,2,3,1,2,1,1,1,2,3,2,2,3,2,2,2,8,8,6,5,1,2,2,2,2,1,2,2,2,2,2,233,80,2,2,1,1,6,7,5,2,2,2,2,1,7,2,5,5,2,2,1,2,1,2,2,2,2,2,2,2,2,2,34,23
1,233,81,1,4,2,3,4,6,3,5,1,5,1,7,3,4,5,1,1,2,2,1,1,1,1,2,3,3,6,1,5,2,1,2,1,4,1,5,1,1,5,1,1,2,1,1,1,3,1,2,2,1,3,2,2,8,8,1,5,2,2,2,2,2,1,2,1,2,2,2,233,81,2,2,3,1,4,1,5,2,1,1,2,2,2,1,5,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,34,33
1,233,82,1,4,5,1,1,8,3,5,1,1,1,6,5,0,0,0,0,3,3,0,0,8,3,6,5,4,8,6,6,6,4,2,1,4,5,0,4,0,0,0,1,1,0,1,0,5,0,2,0,2,3,3,2,8,8,0,4,2,2,2,2,2,2,2,2,2,2,2,233,82,2,1,2,1,2,1,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,34,35
1,233,83,3,4,3,3,1,8,4,5,1,2,1,4,1,2,2,3,3,1,1,1,3,5,1,5,4,1,3,4,1,1,1,2,1,4,1,4,2,2,3,0,1,2,2,1,1,2,3,3,1,1,2,2,2,8,8,11,5,1,2,2,2,2,2,1,2,1,2,2,233,83,2,2,1,6,4,5,6,2,1,2,2,2,7,1,1,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,34,51
1,233,84,3,4,3,3,3,1,4,5,2,2,4,8,2,3,2,3,2,1,2,1,2,8,3,6,5,4,8,6,6,6,4,2,6,8,2,1,1,6,3,3,1,2,1,1,2,2,3,2,1,1,3,2,2,8,8,0,5,2,2,2,2,2,1,1,1,1,2,2,233,84,2,2,1,1,4,3,5,2,1,2,2,2,7,1,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,34,52
1,233,85,3,4,4,3,6,8,5,5,1,0,1,1,4,4,4,1,0,2,3,0,0,8,3,6,5,4,8,6,6,6,4,0,6,8,5,5,5,1,1,0,1,2,1,0,0,0,3,4,3,0,3,3,2,8,8,6,6,2,2,2,2,2,2,2,2,2,2,2,233,85,2,1,1,4,6,7,6,2,2,2,2,1,7,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,34,53
1,233,86,2,4,2,3,1,3,3,5,1,4,1,1,1,1,1,1,1,1,2,1,1,8,3,6,5,4,8,6,6,6,1,3,6,8,1,2,2,1,1,4,1,2,3,1,0,2,1,1,1,1,2,1,2,8,8,5,5,2,2,2,2,2,2,1,1,2,2,2,233,86,1,2,1,4,6,7,5,1,2,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,44,42
1,233,87,1,4,2,1,2,8,3,4,1,1,1,1,3,2,1,1,1,2,2,3,3,3,1,2,2,2,6,1,4,7,1,2,2,4,1,1,1,3,3,3,1,2,1,2,2,2,2,2,2,2,2,1,2,8,8,5,5,2,2,1,2,2,2,2,2,2,2,2,233,87,2,2,2,1,4,2,2,2,1,2,2,2,5,7,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,45,3
1,233,88,3,4,4,4,1,8,4,4,2,4,1,5,3,1,2,1,2,1,1,1,1,5,1,1,3,2,5,1,4,1,1,2,1,4,2,1,4,1,1,1,1,2,1,1,2,3,2,3,2,3,1,1,2,8,8,0,5,1,1,2,2,2,2,1,2,2,2,2,233,88,2,2,1,3,4,5,5,2,2,1,2,2,0,3,1,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,45,4
1,233,89,2,4,2,3,2,3,3,5,2,1,1,7,2,3,5,2,1,2,2,1,1,4,1,1,4,3,6,1,5,5,1,2,1,4,1,2,3,1,1,3,1,2,1,1,2,1,3,3,1,2,3,1,2,8,8,0,5,2,2,2,2,1,2,1,2,2,1,2,233,89,2,2,3,6,2,5,6,2,2,1,2,2,4,7,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,45,9
1,233,90,3,4,3,6,1,1,3,5,1,1,1,1,2,3,5,1,0,1,2,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,1,5,1,1,3,1,1,2,1,1,1,4,3,2,1,2,2,2,2,8,8,6,5,1,1,2,2,2,2,2,1,2,2,2,233,90,2,2,1,4,2,0,5,2,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,45,16
1,233,91,1,4,2,3,3,3,3,4,1,1,1,5,3,3,5,1,2,2,2,1,1,5,1,1,3,2,6,2,4,4,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,8,8,1,5,2,2,2,2,1,2,1,1,1,1,2,233,91,2,2,1,4,2,5,3,2,2,1,2,2,4,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,45,17
1,233,92,1,4,2,3,1,3,3,4,2,1,6,8,3,5,5,4,1,1,2,3,2,6,1,1,1,3,4,1,5,5,1,2,1,4,3,4,4,1,1,3,1,2,2,1,1,2,1,2,1,2,3,1,2,8,1,4,0,2,1,2,2,2,2,1,2,2,1,2,233,92,2,2,1,1,4,2,3,2,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,45,20
1,233,93,1,4,4,1,2,1,2,2,2,1,6,8,3,0,0,1,1,3,2,3,1,3,4,2,0,3,6,1,5,5,4,2,1,1,5,2,4,3,2,0,1,2,1,3,0,2,1,2,1,1,1,3,2,8,8,0,5,1,2,2,2,2,2,2,2,2,2,2,233,93,2,2,1,4,6,7,3,2,2,1,2,2,2,7,1,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,45,22
1,233,94,1,4,5,4,5,8,3,4,2,1,4,8,2,4,3,3,2,2,2,1,5,4,1,2,3,1,5,2,3,3,1,2,1,4,2,5,2,1,1,3,1,2,1,1,2,2,2,2,2,2,1,1,2,8,8,2,5,2,1,2,2,1,2,2,2,2,2,2,233,94,2,2,1,6,1,5,3,1,1,1,2,2,6,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,45,27
1,233,95,1,4,2,4,5,6,3,4,1,1,1,4,2,3,2,1,1,2,3,1,1,3,2,2,3,2,3,2,5,2,1,2,1,4,1,2,2,1,1,3,1,0,0,1,10,3,1,3,1,2,3,1,2,8,8,8,5,1,2,2,2,2,2,2,1,2,2,2,233,95,2,2,1,7,2,3,3,2,1,2,2,2,2,7,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,45,29
1,233,96,2,4,5,2,5,3,3,4,1,4,4,8,1,2,2,1,1,1,2,1,1,2,1,2,3,2,5,1,5,5,1,2,1,6,1,5,2,1,1,1,1,2,1,1,2,1,1,2,3,3,3,2,2,8,8,9,5,2,1,2,2,2,2,1,2,2,2,2,233,96,2,2,2,1,4,2,3,2,1,2,2,2,2,2,5,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,45,32
1,233,97,1,4,2,2,4,8,3,4,2,1,1,7,1,2,2,1,1,2,3,1,1,5,2,2,2,2,1,4,5,2,1,2,1,4,1,2,2,2,3,1,1,2,1,1,2,1,1,1,1,2,2,2,2,8,1,2,3,2,1,2,1,2,2,2,2,2,2,2,233,97,2,2,2,5,2,3,3,2,2,2,1,2,2,7,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,45,35
1,233,98,1,4,3,1,3,3,3,4,1,1,4,8,3,1,1,1,2,2,3,1,1,3,2,2,2,3,5,1,5,1,1,2,2,4,1,2,3,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,2,8,8,2,5,2,1,2,1,2,2,2,2,2,2,2,233,98,2,2,1,6,1,3,3,2,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,45,36
1,233,99,1,4,2,3,3,1,3,4,1,1,1,1,3,4,3,3,1,3,2,3,3,3,1,1,1,1,6,2,3,1,1,2,1,4,1,5,5,6,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,8,8,0,5,1,1,2,1,2,2,2,2,2,2,2,233,99,2,2,1,5,4,5,3,2,2,1,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,45,39
1,233,100,1,4,4,3,2,8,5,2,2,1,1,7,4,4,5,1,2,2,1,3,2,5,2,2,1,1,4,1,2,5,1,1,2,1,1,4,4,1,1,0,3,2,3,1,1,1,1,2,3,1,2,3,2,8,8,0,1,2,2,2,2,2,2,2,2,2,2,2,233,100,2,1,2,1,5,1,3,1,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,45,41
1,233,101,1,4,3,3,5,7,5,4,1,1,1,1,1,1,3,2,2,2,3,1,1,4,2,2,3,3,5,2,5,4,1,2,1,4,2,3,2,2,3,5,4,2,1,1,10,1,1,3,1,2,1,2,2,8,8,8,5,1,1,1,2,2,1,1,1,2,2,2,233,101,2,2,1,4,6,7,5,1,2,2,2,2,7,7,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,45,42
1,233,102,1,4,2,1,2,3,5,4,1,5,1,4,3,1,5,3,2,2,1,2,2,6,3,1,1,3,1,1,5,5,1,2,1,1,1,4,3,1,1,1,1,2,1,1,2,1,1,3,3,2,1,1,2,8,8,8,5,2,2,2,2,2,2,2,1,2,2,2,233,102,2,2,2,1,6,7,5,2,2,1,2,2,4,1,4,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,45,53
1,233,103,2,4,3,3,4,1,4,5,1,3,1,1,2,1,1,2,2,3,3,1,1,8,2,6,5,4,8,6,6,6,1,2,6,8,1,3,2,1,1,5,1,2,1,1,1,2,0,4,1,0,1,2,2,8,8,5,4,1,2,2,2,2,2,2,2,2,2,2,233,103,2,2,1,1,6,7,6,1,2,2,2,2,1,1,4,5,2,1,2,2,2,2,2,1,2,2,2,2,2,2,40,38
1,233,104,3,4,3,3,1,3,5,2,2,4,1,5,1,2,2,1,1,2,2,1,4,8,1,6,5,4,8,6,6,6,1,2,6,8,1,3,3,1,2,1,1,2,1,1,1,2,1,3,2,2,2,1,2,8,8,10,4,1,1,2,2,2,2,2,2,2,2,2,233,104,2,2,2,4,6,7,3,1,2,2,2,2,1,7,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,41,6
1,233,105,3,4,4,3,3,8,4,4,2,4,1,7,3,3,2,1,2,1,2,1,4,6,2,2,4,3,2,1,5,1,1,2,1,4,1,1,1,1,1,3,4,2,1,1,10,2,1,2,2,2,2,1,2,8,8,1,4,2,2,2,2,2,1,2,2,2,2,2,233,105,2,2,1,1,6,7,5,1,2,2,2,2,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,41,36
1,233,106,1,4,2,1,1,3,3,2,2,4,1,2,1,3,4,1,1,2,2,1,3,4,1,2,3,2,4,1,3,3,1,2,1,4,2,3,4,1,1,3,1,2,1,1,1,2,2,2,1,2,2,2,2,8,8,8,5,2,1,2,2,1,2,2,1,2,2,2,233,106,2,2,1,1,2,2,3,1,1,1,2,2,4,1,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,41,40
1,233,107,1,4,4,3,1,8,3,4,2,4,1,1,2,5,2,1,2,2,2,1,1,1,2,2,4,3,1,1,5,1,1,2,1,4,1,5,1,2,2,3,1,2,1,1,1,2,2,3,1,3,2,2,2,8,8,0,4,2,2,2,2,2,1,1,2,2,2,2,233,107,2,2,1,1,4,1,4,1,2,2,2,2,1,2,4,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,41,52
1,233,108,1,4,2,3,3,8,3,4,1,4,1,7,2,2,4,1,2,2,2,1,2,7,1,2,1,3,5,3,1,4,1,2,1,4,1,5,5,3,3,4,1,2,1,2,1,2,2,2,2,2,2,2,2,8,7,4,4,2,1,2,2,2,2,2,2,2,2,2,233,108,2,2,1,1,6,7,1,1,2,2,2,2,1,2,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,41,58
1,233,109,1,4,3,3,1,3,4,4,2,4,1,7,2,2,5,2,1,2,2,1,1,8,3,6,5,4,8,6,6,6,2,2,6,8,2,1,5,2,2,1,1,2,1,1,1,2,1,3,2,1,2,1,2,8,8,2,5,2,2,2,2,2,1,1,1,2,2,2,233,109,2,2,1,1,1,1,3,1,2,2,2,2,1,1,4,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,41,63
1,233,110,2,4,3,3,1,8,4,5,2,4,4,2,2,1,2,1,1,2,2,1,2,1,2,2,3,3,4,1,4,1,1,7,1,4,2,1,1,1,2,3,2,2,1,1,1,1,1,2,1,2,2,1,2,8,8,0,2,1,1,1,2,2,2,2,2,2,2,2,233,110,2,2,2,1,2,5,4,1,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,41,73
1,233,111,1,4,4,3,1,1,4,5,2,4,1,4,2,2,4,1,2,2,3,1,1,4,1,2,2,3,5,1,3,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,8,8,4,4,1,1,2,1,2,2,2,2,2,2,2,233,111,2,2,2,4,4,1,3,1,2,2,2,2,1,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,41,76
1,233,112,3,4,5,3,1,3,4,5,2,4,1,1,2,2,1,2,2,2,2,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,2,1,1,1,1,1,1,2,1,1,1,2,3,2,2,2,2,1,2,8,8,6,4,1,2,2,2,2,1,2,2,2,2,2,233,112,2,2,3,1,1,1,1,1,2,1,2,2,1,1,4,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,41,83
1,233,113,1,4,4,3,4,3,4,5,2,5,1,1,2,3,4,1,2,2,3,1,1,2,1,2,2,3,5,1,5,5,1,1,1,4,2,1,1,2,2,1,1,2,1,1,10,3,1,3,3,3,1,2,2,8,8,5,3,2,2,2,2,2,2,2,2,2,2,2,233,113,2,1,1,1,5,7,4,1,2,2,2,2,1,2,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,41,88
1,233,114,3,4,5,3,3,3,4,4,1,3,4,8,4,4,2,1,2,3,3,1,1,3,1,2,2,3,2,1,5,3,1,4,1,4,1,1,1,3,3,1,1,2,1,1,1,3,2,2,2,2,1,1,2,8,8,4,5,2,1,2,2,2,2,1,1,2,2,2,233,114,2,2,1,1,1,1,3,2,2,2,1,2,0,1,4,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,42,7
1,233,115,1,4,2,3,5,1,3,4,2,3,1,7,2,3,5,1,2,2,2,2,1,3,2,2,4,3,2,1,4,2,2,6,1,4,2,2,1,1,1,0,1,2,1,3,2,3,1,2,1,1,3,0,2,8,1,0,5,2,2,2,1,2,2,1,1,2,2,2,233,115,2,2,1,3,2,1,5,2,1,2,2,2,4,1,4,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,42,11
1,233,116,1,4,2,3,5,1,3,4,1,4,1,1,1,1,1,1,2,1,3,1,1,2,2,2,4,3,6,1,5,4,1,2,1,4,2,2,1,1,1,1,1,2,1,2,9,3,1,2,1,1,1,1,2,8,8,1,4,2,2,2,2,2,1,2,2,2,2,2,233,116,2,2,1,4,3,1,5,2,2,1,2,2,4,6,4,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,42,16
1,233,117,4,4,4,1,5,3,4,5,2,5,1,1,2,3,2,1,2,2,2,1,4,2,2,2,1,3,6,1,5,5,2,2,1,4,2,3,1,2,3,1,1,1,2,1,1,3,1,2,3,2,2,2,2,8,8,9,5,1,2,2,2,2,2,2,2,2,1,2,233,117,1,2,1,6,2,5,3,2,2,1,2,2,4,1,2,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,43,6
1,233,118,3,4,5,3,3,1,4,5,2,5,1,7,2,1,4,1,3,2,3,1,4,5,1,2,3,2,2,3,2,2,1,2,1,4,1,4,3,1,3,0,1,2,1,1,2,1,3,0,1,2,1,2,2,8,8,0,5,2,2,2,2,2,2,2,2,2,2,2,233,118,2,1,1,1,2,5,4,2,2,1,2,2,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,43,12
1,233,119,1,4,2,2,1,1,3,4,1,5,1,7,1,3,2,1,2,2,3,2,2,2,2,2,3,3,4,1,5,5,1,2,1,4,1,1,2,1,2,0,1,2,1,1,2,1,2,3,1,1,1,1,2,8,8,5,3,2,2,2,1,2,2,2,2,2,2,2,233,119,1,2,1,7,6,7,4,1,2,2,2,2,1,7,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,43,24
1,233,120,2,4,4,1,4,1,2,4,1,5,4,8,1,1,1,1,1,1,2,1,1,1,2,2,4,3,5,1,4,2,1,2,1,1,2,1,1,1,1,5,2,2,2,1,1,3,2,2,1,2,1,1,2,8,8,5,5,2,2,2,2,2,2,1,1,2,2,2,233,120,2,2,1,4,6,7,6,2,2,1,2,2,7,3,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,43,30
1,233,121,2,4,3,3,3,1,4,5,2,5,1,1,2,4,1,1,1,2,2,1,1,5,1,2,3,3,5,1,4,4,1,2,1,4,2,0,1,6,3,1,1,2,1,1,2,3,1,4,1,3,2,1,2,8,8,6,4,2,2,2,2,1,2,2,2,2,2,2,233,121,2,2,1,7,2,5,5,1,2,2,2,2,1,1,1,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,43,33
1,233,122,4,4,4,6,1,8,3,4,1,4,1,7,3,4,5,2,1,2,2,2,1,8,4,6,5,4,8,6,6,6,1,0,6,8,1,5,1,1,1,0,3,0,0,1,1,2,3,2,2,2,3,2,2,8,8,0,5,2,2,2,2,2,2,1,2,2,2,2,233,122,2,2,3,7,6,7,6,2,2,1,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,44,1
1,233,123,2,4,2,3,1,1,3,4,1,4,1,5,1,5,5,1,2,2,2,1,1,8,2,6,5,4,8,6,6,6,1,2,6,8,1,1,2,3,3,0,1,2,0,1,1,3,3,2,1,1,1,1,2,8,8,6,5,2,2,2,2,2,1,1,1,2,2,2,233,123,2,2,3,7,6,7,5,2,2,1,2,2,1,2,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,44,6
