COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130
1,64,52,3,4,6,9,3,1,5,3,1,4,1,4,3,10,2,4,1,2,2,1,2,2,1,3,2,1,1,1,3,3,10,4,4,2,4,3,2,2,2,1,3,4,1,3,2,2,2,4,1,3,2,2,2,2,1,1,3,1,1,2,1,1,2,,206,4005,2,2,2,1,1,3,1,1,1,1,1,1,2,3,1,3,4,3,2,1,3,4,4,5,5,4,2,3,2,2,2,2,2,3,2,2,3,3,10,3,3,4,1,2,4,1,6,3,10,20,1,0,1,3,5,4,2,1,0,0,20
1,64,53,3,9,6,3,4,1,5,3,1,4,1,4,5,9,5,2,2,1,1,2,3,2,3,2,2,3,2,3,4,3,9,4,4,3,2,3,1,2,2,1,2,1,2,3,3,3,1,4,2,2,1,1,2,3,1,2,2,1,2,1,1,2,1,,206,4005,3,1,1,2,4,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,2,3,2,3,3,3,1,3,1,3,1,1,3,1,1,2,3,3,30,2,2,5,1,1,4,3,0,4,30,50,6,2,1,2,1,2,3,0,2,0,5
1,64,54,3,12,6,6,1,1,5,3,2,4,2,4,5,9,8,4,1,2,1,2,2,2,2,2,2,1,2,5,3,2,0,3,2,3,2,1,12,1,12,1,2,3,3,4,1,2,2,4,4,4,2,2,2,2,5,1,2,3,1,2,1,1,2,,206,4005,4,2,1,2,1,2,1,1,4,4,3,3,1,5,3,4,3,1,2,2,5,5,1,2,3,4,2,2,2,2,2,2,2,3,2,2,5,5,40,4,2,3,3,0,3,2,4,1,10,70,6,0,3,2,3,3,5,0,0,3,10
1,64,55,3,9,6,4,5,1,5,3,1,6,2,2,2,9,1,3,1,1,1,1,3,3,2,2,2,5,2,4,4,1,9,4,4,4,1,2,2,3,4,3,2,1,2,3,2,1,1,3,5,1,1,1,1,1,1,1,1,1,1,2,1,2,1,,206,4005,5,1,1,1,2,1,2,4,1,1,1,1,4,4,1,4,3,3,2,1,1,1,1,4,4,4,1,3,3,1,1,1,3,4,2,2,2,6,21,1,4,3,2,0,1,1,5,5,40,90,3,0,1,6,2,1,5,2,2,0,5
1,64,56,4,9,6,4,5,4,1,2,1,5,1,5,11,11,5,1,1,1,2,1,2,2,2,2,2,2,2,2,3,1,9,4,2,2,4,3,2,2,5,2,3,1,2,2,2,2,3,3,2,1,1,3,2,2,1,1,1,1,1,2,1,2,1,,206,4005,6,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,3,2,1,1,1,3,2,1,4,1,3,2,3,1,2,3,6,31,1,2,5,1,3,3,5,5,5,30,61,2,1,3,3,4,2,3,1,2,3,26
1,64,57,3,9,6,3,4,4,1,1,1,4,1,3,11,11,3,1,1,1,1,1,2,2,2,3,2,3,2,3,3,1,7,4,1,2,2,3,2,2,2,2,2,1,2,3,3,3,1,4,2,1,1,2,1,4,1,2,1,1,2,1,1,2,1,,206,4005,7,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,3,2,2,2,3,4,4,4,2,4,3,2,2,3,2,1,2,2,2,2,4,1,10,4,4,5,1,0,4,4,0,5,30,20,5,0,3,3,3,2,2,1,2,4,16
1,64,58,3,6,6,0,3,1,5,3,1,5,2,1,8,9,1,3,3,1,1,3,1,2,3,1,2,5,2,2,3,2,9,4,2,2,4,3,4,3,7,3,1,1,2,3,3,3,2,3,1,1,4,1,1,1,1,3,2,1,1,2,2,1,2,,206,4005,8,1,1,4,3,4,1,1,1,4,1,1,2,4,1,2,3,3,2,2,1,5,4,4,1,2,3,3,1,3,2,3,2,3,6,2,2,6,20,6,4,4,0,1,3,2,4,5,0,50,8,0,2,6,2,0,4,0,1,3,16
1,64,59,5,4,6,4,1,1,5,3,1,4,2,1,9,2,1,3,2,1,1,1,2,3,2,1,2,4,2,3,3,5,2,4,4,4,3,2,3,3,4,3,1,1,2,3,4,4,1,4,2,1,1,2,2,2,1,3,3,1,1,1,1,2,2,,206,4005,9,2,1,1,2,2,3,2,1,2,1,1,3,3,2,3,3,3,3,1,3,4,4,3,4,4,2,2,1,3,3,1,3,3,2,2,6,6,10,4,3,5,1,0,2,0,2,5,20,20,4,0,2,6,3,1,4,1,0,0,10
1,64,60,3,11,6,3,3,1,5,3,1,4,3,1,9,9,6,3,2,1,1,1,2,2,1,3,2,4,2,1,3,2,9,4,4,2,2,2,1,2,4,3,3,1,2,3,2,4,4,4,1,2,2,1,2,3,1,3,3,1,1,2,1,1,2,,206,4006,0,1,1,1,2,3,2,3,1,1,2,1,3,3,2,2,3,3,2,4,3,4,3,3,4,3,2,3,2,4,3,2,2,4,2,2,5,5,11,1,4,3,1,1,2,1,3,4,10,30,5,0,3,4,4,1,3,1,1,0,19
1,64,61,3,10,6,8,2,2,2,3,2,6,2,1,5,1,1,3,2,1,3,1,2,2,2,1,3,4,2,2,5,2,1,4,1,3,4,1,3,2,4,3,1,1,1,2,4,3,2,5,5,2,1,1,2,2,1,1,2,3,1,1,1,2,2,,206,4006,1,2,1,1,2,3,1,2,1,1,1,1,2,2,1,2,3,3,3,1,2,2,2,2,2,2,3,2,2,3,3,2,2,2,6,2,4,6,20,2,3,1,1,1,2,3,3,3,20,60,9,0,2,5,3,2,6,1,0,4,19
1,64,62,4,9,6,2,5,4,1,2,1,5,1,4,12,7,4,3,3,2,1,1,2,2,2,1,2,5,2,4,4,1,7,5,4,1,5,4,3,3,5,3,2,1,2,3,3,2,2,3,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,,206,4006,2,1,2,1,1,1,1,3,1,1,1,1,2,2,1,2,3,3,2,3,1,2,1,2,2,4,3,1,1,3,2,2,2,1,2,1,4,1,20,2,1,4,1,0,2,3,5,5,40,80,7,2,4,6,2,1,3,1,2,0,14
1,64,63,4,8,6,2,5,5,1,2,1,4,2,1,9,9,8,3,3,1,1,2,2,3,3,1,2,4,2,4,4,3,9,4,4,4,1,1,7,3,7,3,2,1,2,3,1,3,2,1,4,3,1,2,2,1,1,2,1,1,1,2,1,2,2,,206,4006,3,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,3,1,1,1,1,2,1,2,2,2,2,3,4,3,2,1,1,2,2,2,1,3,10,5,2,7,3,0,2,4,4,3,30,80,9,1,2,6,1,0,7,1,1,0,10
1,64,64,3,9,6,9,1,1,5,3,2,5,3,4,3,9,1,3,3,1,1,1,3,2,3,4,2,5,2,1,3,5,9,3,3,3,1,1,4,3,7,3,2,1,3,1,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,,206,4006,4,4,3,1,1,2,1,2,1,1,1,1,2,2,1,1,4,3,3,1,3,3,4,1,1,1,1,1,1,4,1,2,1,2,6,3,4,2,21,0,1,4,3,1,2,3,5,5,30,21,2,2,3,6,0,0,5,2,1,1,44
1,64,65,3,7,6,2,1,1,5,3,1,5,2,1,13,5,7,4,2,3,2,1,3,2,1,1,2,3,2,2,3,3,9,4,2,2,2,2,2,2,3,2,2,3,1,3,2,3,2,4,2,2,1,2,3,4,1,2,3,1,2,1,1,2,1,,206,4006,5,1,1,2,3,3,3,2,1,2,1,1,3,3,2,3,2,2,2,1,3,3,4,1,2,1,2,3,2,1,1,2,2,3,1,2,4,2,31,1,1,2,2,3,2,0,0,4,20,21,1,1,3,2,4,2,5,1,2,3,30
1,64,66,5,9,6,3,2,1,5,3,1,5,2,3,5,9,2,3,1,2,2,1,2,2,2,2,2,1,2,1,3,1,9,4,4,2,2,1,1,3,3,2,2,1,2,2,2,3,2,2,3,3,1,4,2,2,1,1,3,1,1,2,1,2,2,,206,4006,6,2,1,1,2,3,2,1,1,1,1,1,4,3,2,2,1,2,2,1,1,2,1,3,3,4,1,4,3,2,2,3,3,2,1,2,4,6,10,1,4,5,2,3,2,1,4,3,20,80,5,1,1,2,4,3,5,1,0,0,10
1,64,67,3,11,6,1,5,1,5,3,1,5,2,2,6,1,3,4,3,1,2,3,2,2,2,2,3,5,2,1,3,1,1,3,3,2,3,4,1,2,12,2,1,1,2,3,1,2,2,1,4,3,1,1,1,2,1,1,2,1,1,1,1,1,1,,206,4006,7,1,1,1,3,4,2,1,2,1,1,1,2,3,1,3,4,1,3,1,2,2,2,3,3,3,2,3,2,2,1,1,3,2,1,2,4,2,20,3,1,3,2,2,2,2,3,3,10,60,6,1,2,2,3,0,1,0,2,1,25
1,64,68,3,9,6,3,5,1,5,3,2,5,2,2,2,9,3,1,2,1,2,3,2,2,1,1,3,3,2,3,3,3,4,4,1,2,4,1,2,2,2,2,2,1,1,3,2,1,2,2,4,4,1,1,2,3,1,1,3,1,1,1,1,1,1,,206,4006,8,1,1,1,1,3,2,1,1,1,1,1,1,3,1,2,3,1,2,1,2,2,2,2,3,4,3,2,2,3,2,2,3,2,6,1,4,1,20,3,3,6,2,1,2,5,4,2,10,60,6,0,3,3,5,2,6,0,2,4,14
1,64,69,3,4,6,2,5,1,5,3,1,4,2,2,9,9,2,3,3,1,1,2,3,3,3,3,2,2,2,3,4,5,9,4,4,4,4,4,1,2,4,3,2,1,2,3,1,3,2,4,2,1,1,1,1,3,2,3,4,1,1,2,1,1,2,,206,4006,9,1,1,1,2,3,3,1,1,2,1,1,2,4,3,4,3,3,3,1,3,3,4,4,4,5,1,3,1,2,2,1,2,2,2,2,2,2,20,1,4,3,3,0,2,0,3,5,10,20,2,0,1,4,0,1,1,0,1,0,9
1,64,70,3,11,6,9,5,4,1,2,1,3,1,3,2,0,4,4,2,3,1,2,3,3,3,3,2,2,1,3,3,1,16,4,4,4,4,11,2,3,3,3,1,1,2,3,3,3,1,6,1,5,1,1,1,1,1,3,3,1,2,1,1,2,2,,206,4007,0,2,1,2,1,2,1,4,1,1,1,1,2,4,3,2,2,2,2,1,4,1,1,4,4,5,1,3,3,2,1,1,3,4,6,2,1,6,10,1,3,5,0,1,2,1,2,3,20,60,2,0,1,5,1,3,2,0,0,0,29
1,64,71,3,10,6,0,5,4,2,2,1,3,1,2,7,10,3,3,3,1,1,2,3,3,3,2,2,4,2,3,3,3,9,4,4,2,1,1,2,2,4,2,2,1,2,2,2,1,2,3,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,,206,4007,1,2,2,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,2,1,4,3,4,2,2,2,2,3,1,1,1,1,3,2,2,2,1,1,21,1,1,5,2,0,2,0,7,5,40,10,9,0,3,4,0,0,6,1,0,0,29
1,64,72,3,6,6,2,4,1,5,3,1,3,2,2,11,3,5,1,1,1,2,1,2,3,1,2,2,4,2,1,3,3,3,4,1,2,1,2,1,2,2,2,1,1,2,2,2,3,2,4,2,2,1,1,2,3,1,2,2,1,2,1,1,2,2,,206,4007,2,1,1,1,2,4,1,2,1,2,1,1,2,2,1,2,2,2,3,1,3,3,4,3,3,4,2,2,1,3,1,1,3,2,2,2,4,1,20,1,2,4,1,3,3,4,1,4,20,20,5,0,3,2,5,1,5,2,1,4,10
1,64,73,3,9,6,2,3,1,5,3,2,3,2,2,7,9,1,1,1,3,2,1,1,2,1,1,3,2,2,1,3,2,9,2,1,1,1,1,2,2,2,3,1,4,3,3,3,4,1,3,2,1,2,2,1,2,1,1,3,1,2,2,1,2,1,,206,4007,3,1,1,2,2,4,2,3,1,2,1,1,1,2,1,1,1,1,3,2,2,2,2,2,2,2,3,3,1,2,1,2,2,2,2,1,4,1,10,1,4,4,0,3,1,6,2,5,20,60,9,0,3,4,6,2,7,2,2,5,19
1,64,74,3,3,6,5,4,4,2,1,1,3,2,3,8,9,6,3,3,1,3,1,3,3,3,3,2,5,2,1,4,1,9,4,3,1,4,4,1,1,1,2,3,1,2,3,4,4,2,4,1,2,1,3,2,2,1,1,3,1,1,2,1,1,1,,206,4007,4,1,2,1,1,2,1,1,1,1,1,1,1,2,1,4,2,2,3,1,2,1,1,4,4,4,4,4,1,3,2,4,1,2,1,2,4,1,21,1,4,5,1,2,4,3,6,4,10,80,3,3,4,1,0,0,1,1,2,1,10
1,64,75,1,7,4,4,1,1,5,3,1,3,2,3,2,2,3,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,1,4,2,2,1,2,1,2,2,2,4,2,4,2,3,3,3,1,1,3,1,1,2,1,2,2,,206,4007,5,2,1,1,1,3,2,1,1,1,1,1,2,3,2,2,2,2,2,2,3,3,3,3,3,3,2,3,1,3,2,2,2,2,2,2,3,2,20,3,1,4,3,3,3,1,5,2,20,30,6,0,2,2,4,5,6,1,0,5,39
1,64,76,1,3,4,6,3,1,5,3,1,3,3,1,11,11,5,1,1,2,2,3,1,2,1,2,2,2,1,1,2,2,11,4,4,1,1,3,2,2,3,2,1,1,3,3,4,4,3,4,2,2,2,2,2,2,1,1,3,3,1,1,1,2,1,,206,4007,6,1,1,1,2,2,1,4,1,1,1,1,1,2,1,1,1,1,3,2,2,3,3,1,1,1,1,3,1,2,2,3,2,5,2,2,3,1,11,1,3,6,1,3,3,6,3,3,20,41,2,0,3,3,6,5,4,1,2,0,30
1,64,77,1,3,4,6,1,4,1,2,1,3,2,3,8,9,4,1,2,2,2,3,1,2,2,1,2,3,1,1,2,1,8,2,2,2,2,2,1,2,3,2,3,1,1,1,4,4,1,4,1,1,2,2,3,1,1,1,3,3,1,2,1,2,1,,206,4007,7,1,2,1,2,2,3,1,1,1,1,1,2,2,1,5,2,1,3,1,2,2,2,2,2,2,3,2,1,1,3,2,2,2,1,2,5,6,20,1,1,6,2,3,3,5,6,4,20,60,9,1,2,1,5,5,5,0,2,4,30
1,64,78,1,9,4,6,1,1,5,3,1,3,1,3,3,3,5,5,2,2,2,2,2,2,2,3,3,1,1,2,2,2,3,4,3,1,4,4,12,2,12,2,3,4,3,4,4,4,3,4,1,5,5,2,5,1,1,3,3,3,1,2,1,6,1,,206,4007,8,1,6,1,2,2,1,2,2,5,1,1,2,2,1,2,2,1,3,2,1,2,2,2,2,2,3,2,1,2,3,2,2,2,2,2,3,1,21,1,6,4,1,3,3,4,4,2,0,70,9,0,3,1,4,5,1,0,2,1,20
1,64,79,1,9,4,7,5,4,1,2,1,3,3,2,8,9,1,3,1,3,3,3,2,2,1,1,2,2,2,1,2,2,9,2,1,2,1,1,6,2,3,1,2,2,1,1,1,4,3,4,2,2,1,3,3,3,1,3,3,1,1,1,1,1,1,,206,4007,9,1,2,1,3,3,2,1,1,1,1,1,2,2,1,2,1,2,3,1,2,3,2,2,2,2,3,2,1,4,3,2,2,2,1,3,3,2,11,2,3,2,4,2,3,3,3,4,10,50,9,1,2,1,4,3,7,1,2,5,16
1,64,80,1,9,4,0,1,4,3,2,1,3,2,2,5,5,4,2,1,3,2,2,2,2,3,3,2,2,3,1,2,1,9,3,5,2,4,3,12,4,11,4,3,4,1,2,3,4,3,5,5,2,2,6,6,6,6,3,3,3,1,6,1,6,1,,206,4008,0,1,6,6,2,5,4,5,1,1,1,1,2,1,1,5,2,1,3,2,1,1,1,1,1,1,3,2,5,4,3,5,1,1,1,2,1,1,11,2,6,4,0,3,0,4,1,3,10,91,2,3,4,0,3,3,2,0,2,2,30
1,64,81,1,5,4,6,1,4,1,2,1,3,1,2,11,11,5,1,1,3,2,2,2,2,2,3,2,2,2,1,2,2,5,4,4,1,3,4,11,1,11,1,2,2,2,2,2,2,3,4,2,4,2,3,2,4,1,3,2,3,1,1,1,2,1,,206,4008,1,1,1,1,4,3,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,3,4,2,4,3,4,3,2,2,2,2,2,2,7,2,1,3,20,2,4,4,2,3,4,4,2,1,20,30,6,0,3,1,4,3,0,0,2,0,14
1,64,82,1,3,1,0,1,1,5,3,1,3,2,3,4,13,2,1,2,1,1,2,1,3,2,2,2,3,4,3,2,1,13,2,2,3,2,3,3,2,3,2,2,1,1,1,2,2,2,4,2,2,1,2,2,1,1,3,3,1,1,1,1,1,1,,206,4008,2,1,2,2,2,3,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,4,3,2,4,2,2,2,2,2,1,2,3,1,2,3,2,50,6,2,5,3,1,4,4,3,4,10,60,6,1,2,3,4,3,3,0,2,4,17
1,64,83,1,7,4,4,1,1,5,3,1,3,2,3,4,7,4,3,2,1,1,2,3,2,2,3,2,4,2,4,3,2,2,4,4,4,3,7,1,1,1,1,3,3,2,2,3,1,1,6,4,3,1,3,6,6,2,1,1,1,1,6,1,6,1,,206,4008,3,6,1,6,1,2,1,1,1,1,1,1,4,4,3,4,3,3,1,1,2,4,5,6,4,4,1,3,3,2,1,1,4,4,1,2,2,3,20,1,4,5,0,0,2,0,3,3,20,20,3,1,1,0,2,1,1,0,2,0,17
1,64,84,1,12,1,0,3,1,5,3,3,6,1,1,8,1,2,3,2,1,1,1,1,2,2,1,3,4,2,1,3,2,3,4,2,4,2,1,1,4,2,1,1,1,1,1,4,2,2,4,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1,,206,4008,4,1,2,1,2,3,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,3,2,4,4,4,2,3,1,2,2,3,2,1,1,2,3,1,31,0,3,4,2,2,4,4,5,5,20,60,3,2,3,0,4,1,6,1,2,3,16
1,64,85,1,7,4,4,1,1,5,3,2,6,1,5,16,16,1,2,1,2,2,1,2,2,2,3,2,1,2,2,3,4,0,4,4,4,3,6,1,2,6,3,1,3,2,3,3,3,2,2,4,3,2,3,4,4,2,2,3,1,2,1,1,2,3,,206,4008,5,1,1,3,4,2,1,1,1,2,1,1,3,3,1,4,2,2,2,1,4,4,5,3,4,4,1,3,2,1,2,2,3,3,2,2,4,6,21,1,2,2,0,3,2,1,0,3,20,0,4,0,1,2,4,3,1,1,1,0,16
1,64,86,1,10,4,2,5,1,5,3,1,6,1,1,1,8,2,1,2,2,3,3,2,2,1,3,2,3,1,3,2,2,8,4,3,2,3,4,5,3,9,3,3,2,2,3,4,4,3,1,5,3,2,2,2,2,2,3,3,3,1,1,1,1,1,,206,4008,6,1,1,1,3,3,1,1,3,2,2,2,2,4,1,3,2,2,2,3,2,2,3,3,3,3,3,3,2,3,2,2,2,1,3,2,2,2,21,0,3,4,1,1,2,2,2,2,10,50,6,1,2,6,4,5,0,0,2,1,26
1,64,87,1,4,2,7,3,1,5,3,1,4,2,2,4,13,2,4,3,1,2,2,2,2,3,3,2,4,2,2,2,2,9,5,1,3,4,3,2,3,4,2,1,1,3,3,3,4,1,2,4,3,2,2,1,2,1,3,3,3,1,2,1,2,1,,206,4008,7,1,1,1,2,2,3,1,1,2,1,1,2,4,3,4,2,2,3,1,1,1,1,5,4,4,4,3,1,3,2,4,3,2,1,2,3,2,11,1,4,2,0,3,2,0,3,2,20,90,2,2,2,5,2,1,2,0,2,4,16
1,64,88,1,5,1,5,1,1,5,3,1,4,2,2,4,0,1,2,1,3,2,2,1,2,2,1,2,3,3,1,2,2,9,3,2,2,3,3,2,2,4,2,2,1,3,4,2,4,1,4,4,2,1,2,2,3,1,3,3,1,1,2,6,2,1,,206,4008,8,1,6,1,2,2,2,1,1,5,2,1,2,3,1,4,1,2,3,2,2,3,4,3,1,1,3,1,1,3,2,4,2,5,1,2,3,1,21,1,4,3,2,3,3,1,3,4,20,31,0,3,4,4,5,3,3,0,2,3,26
1,64,89,1,5,1,5,1,1,5,3,1,4,1,4,5,2,3,4,2,1,1,3,1,2,1,1,3,3,3,3,2,2,2,5,5,3,4,2,1,2,2,2,3,1,3,4,2,4,3,4,5,3,2,3,5,2,2,3,3,3,1,2,1,2,1,,206,4008,9,1,1,1,2,2,3,1,1,2,1,1,2,2,1,2,4,4,3,1,2,3,4,3,2,2,3,3,2,4,3,3,2,5,2,3,3,1,10,4,3,6,1,0,2,3,3,2,20,30,8,0,3,0,5,3,5,0,2,2,17
1,64,90,1,5,4,0,3,1,5,3,1,4,3,1,3,9,6,1,3,1,1,2,2,2,2,4,2,4,2,3,3,3,9,4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,4,2,3,2,2,3,2,1,1,1,3,1,2,1,2,1,,206,4009,0,1,2,1,1,1,1,1,1,1,2,1,2,2,4,5,4,2,3,4,5,4,5,3,2,2,3,4,2,3,2,2,2,5,2,2,3,6,11,1,4,6,2,0,4,3,6,2,40,20,8,0,2,2,2,0,1,0,2,1,19
1,64,91,1,10,1,2,5,4,1,2,1,5,1,4,13,0,5,4,3,1,3,2,2,3,2,1,2,2,2,4,2,5,3,3,3,2,3,12,1,1,1,1,3,1,2,4,4,4,1,2,4,1,1,4,2,6,1,1,1,1,1,2,1,2,3,,206,4009,1,3,2,1,1,1,1,1,1,1,1,1,1,4,1,4,3,5,4,5,6,6,6,6,6,6,5,1,1,3,3,1,1,1,1,1,2,4,10,1,4,4,1,0,3,2,6,5,40,0,3,4,2,1,2,2,3,0,0,1,20
1,64,92,1,10,9,2,5,1,5,3,1,5,2,1,5,8,4,2,2,1,2,2,2,2,2,3,2,2,1,3,2,1,6,4,3,3,2,3,1,3,2,2,2,1,2,3,2,2,2,2,4,4,1,1,3,2,1,1,3,3,1,2,1,2,1,,206,4009,2,1,1,6,2,2,1,2,1,2,1,1,2,2,1,2,2,5,4,5,6,6,6,6,6,6,5,2,3,3,2,3,2,2,2,2,3,6,20,2,1,4,2,2,2,3,3,1,20,0,3,0,1,2,4,4,2,0,2,1,37
1,64,93,9,12,9,0,6,1,5,3,1,3,2,2,11,9,5,4,1,1,3,1,2,3,3,3,2,2,2,2,3,5,9,5,4,2,2,2,1,2,1,1,3,1,3,4,2,3,1,5,5,1,1,1,3,1,1,3,1,1,6,6,6,6,6,,206,4009,3,6,6,6,5,5,4,5,1,2,1,1,3,4,2,3,2,3,2,4,4,4,1,4,4,4,1,3,1,1,1,1,2,3,1,2,3,1,10,1,4,6,1,2,1,0,1,5,20,40,3,1,2,1,2,2,3,1,2,0,10
1,64,94,9,12,9,0,6,1,5,3,1,3,2,2,11,11,9,1,1,4,2,1,4,2,2,4,2,2,4,2,2,1,0,3,2,5,4,12,11,4,11,4,3,5,1,3,4,4,1,6,4,4,1,6,6,6,1,3,3,3,6,6,1,6,6,,206,4009,4,6,6,6,5,5,4,1,1,1,1,1,1,1,1,5,1,5,2,5,1,2,6,6,6,1,3,2,1,2,3,2,1,1,6,3,7,7,51,2,6,7,1,3,2,5,0,1,10,40,6,2,3,0,3,3,2,1,2,3,30
1,64,95,9,12,9,0,6,1,5,3,1,5,2,5,9,9,4,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,9,3,2,2,1,1,1,2,3,2,2,1,1,4,1,2,2,4,2,1,1,6,6,1,1,1,3,1,1,2,1,6,1,,206,4009,5,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,3,1,2,2,2,2,2,1,2,3,2,20,3,1,5,3,3,3,5,6,5,10,70,9,1,1,0,4,5,7,1,2,3,30
1,64,96,9,12,9,0,6,2,1,3,2,4,1,4,9,10,1,2,2,1,2,1,2,2,3,1,2,3,2,2,3,3,10,3,1,2,2,2,1,3,1,3,1,1,2,3,3,3,2,4,1,3,2,4,4,2,1,1,1,1,1,2,1,2,1,,206,4009,6,1,1,2,3,3,2,1,1,2,1,1,1,2,1,3,3,2,2,1,2,3,4,2,2,2,3,2,1,3,4,3,2,2,1,2,2,4,11,1,3,4,0,2,3,3,3,3,30,30,9,1,2,2,3,2,5,1,2,4,17
1,64,97,9,12,9,0,6,5,1,1,1,5,2,5,2,9,5,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,9,3,3,2,2,3,3,3,5,3,1,1,3,2,2,2,2,4,2,1,1,1,1,2,3,1,3,3,1,1,1,1,1,,206,4009,7,1,1,1,3,3,2,2,1,1,1,1,2,2,1,2,2,2,2,3,1,3,3,3,4,4,1,2,1,3,1,4,3,2,3,2,3,2,20,2,4,2,1,3,1,3,3,4,10,50,4,1,1,6,4,5,3,1,2,1,29
1,64,98,9,12,9,0,6,4,2,2,2,4,2,2,5,9,3,4,1,3,2,1,1,2,2,1,2,2,2,2,2,1,9,4,1,2,1,3,4,2,6,1,3,1,2,2,1,2,2,4,1,1,1,2,3,2,1,3,3,1,1,1,1,2,1,,206,4009,8,1,2,1,1,1,1,3,1,1,1,1,3,2,1,4,2,2,2,1,3,1,1,2,3,3,3,2,1,3,2,3,2,2,1,2,4,2,20,4,4,4,2,3,3,2,4,5,30,70,7,1,2,3,5,3,5,2,2,4,16
1,64,99,9,12,9,0,6,1,5,3,1,5,2,5,9,9,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,9,3,3,3,2,1,7,3,7,2,2,1,3,3,3,4,1,5,5,3,2,3,4,3,1,3,3,1,6,6,6,6,6,,206,4009,9,6,6,6,5,5,4,5,1,2,1,1,1,2,1,2,1,1,1,1,2,3,2,2,4,4,2,3,1,2,1,2,2,2,1,2,7,7,51,2,6,7,1,3,1,6,0,3,10,50,5,1,3,3,4,5,6,1,2,1,27
1,64,100,9,12,9,0,6,1,5,3,1,4,2,4,9,0,7,2,2,3,3,3,2,2,2,3,3,2,1,5,2,1,5,3,3,3,4,4,2,2,5,3,2,2,3,1,4,2,1,4,2,2,1,2,3,2,1,1,1,1,1,2,1,2,1,,206,4010,0,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,4,2,3,4,2,5,4,3,2,2,3,2,1,3,2,3,2,2,1,3,1,6,11,1,6,6,3,0,4,3,5,4,30,40,8,1,2,4,3,4,1,0,2,1,20
1,64,101,9,10,3,7,1,1,5,3,1,3,3,2,5,5,2,3,2,2,3,3,2,2,2,3,2,2,3,1,2,2,5,4,4,2,2,3,11,3,11,3,3,2,2,1,2,2,3,1,4,2,1,2,2,1,1,1,3,1,1,2,1,2,1,,206,4010,1,1,1,1,2,3,1,1,1,2,2,1,1,2,2,2,2,2,1,3,1,1,1,1,2,1,1,1,1,2,3,4,1,2,1,2,3,1,21,1,1,2,2,2,3,3,5,4,20,91,1,4,4,4,3,4,2,0,2,0,40
1,64,102,9,12,9,0,6,4,1,1,1,3,3,1,9,9,5,1,1,2,2,2,3,3,3,3,2,2,2,2,2,2,9,4,4,3,3,4,1,1,1,2,1,1,2,3,3,3,1,4,2,2,1,2,1,2,1,2,2,1,1,2,1,2,1,,206,4010,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,4,4,5,5,4,2,1,3,1,3,2,1,2,2,1,2,2,6,11,1,4,5,0,3,4,5,2,4,20,0,4,1,0,2,2,4,0,0,2,0,19
