CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.32C.,Q.32D.,Q.32E.,Q.32F.,V.32G.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,CARD..1,DECK..1,BALLOT..1,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74D.,Q.74E.,V.74F.,V.74G.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80A.,Q.80B.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90A.,Q.90B.,Q.91.,Q.92.,Q.94.,Q.95.,Q.97.,V.98.,V.99.,V.100.
2,126,278,2,2,0,0,2,0,0,0,0,0,8,5,1,2,2,1,2,4,3,0,6,0,3,2,2,2,2,2,2,0,2,0,0,0,0,1,2,1,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,279,3,1,0,3,3,5,1,2,6,2,2,0,2,1,2,4,2,3,1,3,1,1,1,4,1,0,2,3,0,0,3,2,1,3,2,3,3,3,2,1,2,1,3,2,2,3,1,2,3,2,2,2,1,3,2,3,0,2,2,1,3,2,3,1,1,1,1,3,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,279,4,2,3,3,2,3,3,32,3,2,1,6,6,2,2,2,1,1,4,2,2,2,4,2,3,2,2,2,2,0,1,3,2,3,1,2,2,1,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,280,5,3,1,4,1,4,2,4,6,4,4,1,1,5,3,3,3,2,3,3,3,2,2,2,4,3,2,2,1,2,0,0,2,0,2,0,9,2,2,1,2,2,3,3,2,3,3,3,2,2,2,2,2,2,3,3,4,3,3,2,4,2,3,2,2,3,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,280,2,2,3,2,3,3,3,32,2,2,8,6,1,2,2,2,2,4,4,3,1,1,3,2,2,4,2,2,2,1,2,3,2,2,1,2,1,7,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,281,0,2,4,1,4,5,2,4,2,4,2,1,2,2,2,4,1,2,2,2,1,1,1,2,1,3,2,2,3,3,1,1,1,0,1,1,5,3,3,1,2,1,2,1,2,3,1,1,2,3,2,1,1,2,1,1,2,3,3,2,2,2,2,2,3,1,3,3,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,281,1,2,3,2,2,3,1,11,1,2,5,6,1,3,2,2,2,4,4,6,6,5,3,2,2,2,3,2,1,4,2,3,2,3,0,4,1,7,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,282,4,1,1,2,0,5,1,4,2,3,3,7,2,1,2,3,2,2,2,1,1,1,1,4,3,3,2,2,1,1,0,1,0,0,1,0,2,2,3,2,3,2,2,1,3,3,3,2,3,3,2,3,2,2,2,2,2,0,2,2,3,2,2,2,4,2,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,282,3,2,3,3,2,3,2,32,3,2,1,6,1,2,2,1,2,4,4,6,3,3,4,2,4,3,2,2,2,1,3,1,2,2,0,1,1,7,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,283,2,1,1,1,5,4,1,4,6,3,4,2,2,2,2,1,2,1,2,3,1,1,2,4,1,3,1,3,1,3,2,1,1,3,2,3,8,2,2,1,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,4,3,3,2,4,3,2,1,2,3,2,2,2,2,3,3,2,126,283,2,2,3,3,3,4,2,3,2,1,1,1,6,1,3,2,1,2,4,4,3,1,1,1,2,1,2,4,2,2,0,2,2,1,2,12,1,7,68
1,126,284,3,5,1,4,1,5,1,4,6,4,2,1,2,1,3,3,3,3,2,2,3,1,1,3,1,3,2,1,3,3,0,1,0,0,0,0,7,2,2,1,3,1,2,2,0,0,0,0,0,0,0,3,2,2,2,2,3,3,3,1,3,2,3,1,3,2,1,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,284,1,2,2,2,1,3,3,33,3,3,8,6,1,2,2,2,2,0,0,6,2,2,2,2,6,1,2,1,2,1,2,2,2,3,1,2,1,7,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,285,2,1,1,2,2,4,1,4,2,3,1,6,2,1,2,0,2,2,2,3,1,1,1,4,1,3,1,1,1,3,2,2,1,3,2,3,7,2,2,2,3,1,2,2,2,3,2,3,3,3,2,2,2,2,3,3,4,2,3,0,4,2,2,2,3,2,2,1,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,285,3,2,3,3,2,3,1,21,1,2,5,6,1,2,2,1,2,4,4,6,3,3,3,2,2,2,2,1,2,1,2,1,2,2,1,2,1,7,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,286,0,1,1,1,4,5,1,4,2,3,2,2,2,0,3,4,2,2,1,0,4,1,1,4,1,3,3,2,3,3,3,2,1,3,2,3,7,1,1,2,3,2,3,2,2,3,2,3,3,2,2,2,3,2,3,2,3,0,3,2,0,2,2,0,2,1,2,1,3,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,286,1,0,3,0,2,4,3,30,1,0,1,3,1,2,0,1,0,4,0,3,1,1,2,0,0,4,2,1,0,0,2,0,2,3,1,2,1,7,0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,287,3,2,1,5,0,5,1,4,5,3,4,1,2,4,2,1,2,2,2,3,1,1,1,4,1,3,2,2,3,3,2,1,2,3,2,1,8,1,2,3,2,2,2,2,2,3,3,3,3,1,2,3,2,2,1,1,0,3,3,1,2,3,2,2,2,2,2,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,287,1,3,3,3,3,4,3,2,1,2,1,1,2,3,2,2,2,0,3,6,2,2,2,2,2,1,3,1,2,0,2,3,0,0,0,1,1,7,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,288,3,2,1,5,1,5,1,4,6,3,2,1,2,1,3,3,3,2,2,3,4,2,1,1,2,3,2,2,1,3,2,2,3,3,1,2,3,0,3,3,2,2,2,2,2,3,2,3,2,1,3,2,2,2,3,3,4,3,3,3,1,3,2,1,2,1,2,1,1,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,288,1,1,3,2,2,4,2,21,1,1,3,6,1,1,3,1,2,4,4,6,3,3,2,1,2,2,3,1,1,2,1,2,1,4,0,1,1,7,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,289,4,1,1,1,3,4,1,4,2,2,3,1,2,1,3,3,2,3,2,1,1,1,1,4,1,3,2,2,3,3,3,2,1,3,2,3,7,2,2,2,3,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,2,3,1,2,2,2,2,2,4,2,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,289,3,2,3,3,2,3,2,33,2,2,2,6,1,1,2,2,2,4,4,6,2,2,3,2,2,3,1,3,2,1,2,2,2,2,0,1,1,7,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,290,3,3,5,5,1,4,1,4,2,3,4,2,2,1,3,4,1,1,2,3,3,1,1,2,1,3,2,2,1,2,1,1,3,2,1,2,7,2,2,1,2,2,3,2,3,2,2,3,3,1,1,1,3,3,3,3,4,3,3,3,2,3,2,1,4,3,2,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,290,2,2,3,3,3,3,2,32,2,2,8,6,4,2,2,1,2,4,4,3,2,2,3,2,3,2,2,2,2,1,2,2,2,3,0,3,1,7,0,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,291,3,2,1,1,1,5,1,4,6,1,1,1,2,2,3,3,3,2,2,2,4,1,1,3,1,3,2,2,1,3,2,3,1,3,3,3,7,2,3,2,3,4,3,2,2,3,3,2,3,2,2,2,2,2,2,3,4,3,3,1,4,3,2,1,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,291,2,2,3,3,3,3,1,22,1,2,2,6,1,2,2,1,2,4,4,6,4,4,2,2,6,2,2,2,2,0,2,3,2,4,1,2,1,7,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,292,3,3,1,5,1,5,1,4,6,4,3,2,2,1,2,3,3,3,2,1,1,1,2,2,1,2,2,1,1,1,1,1,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2,1,3,2,2,2,2,2,1,2,3,3,3,1,3,3,1,2,2,1,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,292,1,2,2,2,2,2,1,22,1,2,4,6,1,3,2,2,3,2,2,6,5,5,3,3,3,3,1,1,1,4,1,3,3,2,0,2,1,7,0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,293,2,2,1,5,1,4,1,4,5,3,3,1,2,2,2,2,2,2,2,3,3,1,1,4,2,3,1,1,3,3,2,2,2,3,1,3,1,2,2,2,2,4,3,3,1,2,2,3,2,2,2,2,2,2,1,3,3,3,3,1,4,2,2,2,1,2,1,1,1,2,2,2,2,126,293,2,3,3,3,3,4,3,2,3,3,3,8,6,7,2,2,1,2,4,3,6,4,4,4,3,2,1,2,2,2,0,1,2,2,2,1,1,7,67
1,126,294,3,1,1,2,1,5,1,4,6,3,3,2,2,1,3,3,2,3,2,2,1,1,1,2,4,3,2,2,3,3,2,1,1,0,2,0,8,2,1,3,3,2,3,2,1,2,2,2,2,2,2,2,2,2,3,2,0,2,3,2,3,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,294,1,2,3,3,2,3,1,22,1,2,4,6,1,2,2,2,2,4,4,6,6,3,2,2,3,2,2,2,2,2,1,1,3,2,0,1,1,7,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,295,2,2,1,2,3,5,1,4,6,1,1,1,2,1,1,4,3,2,2,2,1,1,1,3,2,2,2,2,1,1,1,0,0,0,0,0,1,2,2,3,2,2,3,3,1,3,1,2,3,2,2,2,1,2,2,1,0,1,3,2,3,2,1,3,1,2,2,1,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,295,3,2,3,3,2,3,2,11,1,2,3,6,1,3,2,1,3,4,2,2,1,1,2,1,2,1,1,2,1,2,1,3,1,2,0,3,1,7,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,296,2,2,1,2,0,4,1,4,2,3,4,2,2,4,3,4,2,2,2,2,1,1,2,1,3,3,2,2,1,3,1,1,0,2,1,3,4,1,1,2,1,4,1,2,3,0,3,2,3,2,3,3,3,3,2,2,2,3,3,2,2,3,2,2,3,3,3,2,2,2,3,3,2,126,296,2,3,2,2,3,1,3,3,3,3,2,8,6,1,3,3,1,2,3,1,6,3,3,2,2,2,2,3,2,2,0,3,1,2,3,12,1,7,52
1,126,297,3,2,1,5,4,5,1,4,1,4,3,1,2,1,2,1,1,1,2,3,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,3,5,2,2,1,2,1,2,2,3,4,3,3,3,3,3,3,3,3,3,3,4,3,2,1,3,2,2,1,4,3,2,3,2,3,3,2,2,126,297,3,3,3,3,3,4,2,2,3,1,3,1,6,1,2,2,1,2,4,4,6,3,3,4,2,2,2,3,1,2,1,3,2,3,1,12,1,7,49
1,126,298,3,3,5,5,1,5,1,4,2,1,2,1,2,4,2,1,2,1,2,3,3,1,1,1,1,1,1,1,1,3,1,1,2,3,1,2,4,1,1,1,1,2,2,3,3,4,3,2,3,3,3,3,3,3,3,3,4,3,3,1,2,2,2,2,3,2,2,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,298,2,2,3,3,2,3,3,32,1,3,1,6,5,1,2,2,2,4,2,1,1,6,3,2,2,1,3,1,1,1,3,1,4,2,1,2,1,7,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,299,3,2,5,1,1,5,1,4,5,3,1,1,2,3,3,3,2,2,3,3,1,1,1,4,1,2,2,2,1,1,3,2,2,3,3,2,9,2,3,1,3,5,2,3,2,3,2,3,3,3,3,3,2,3,3,3,4,3,3,3,3,2,2,1,2,2,1,2,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,299,1,3,3,3,3,2,2,32,1,2,2,6,1,2,2,1,2,4,4,6,2,2,5,3,4,2,3,1,2,0,2,2,4,2,1,2,1,7,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,300,2,2,1,5,3,4,1,4,5,2,4,2,2,5,2,2,1,2,2,3,1,1,2,3,1,3,1,1,3,3,2,1,1,3,1,3,3,1,2,3,2,2,2,3,2,3,3,3,3,2,2,2,3,3,3,3,4,2,2,2,2,2,2,1,2,2,2,1,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,300,1,2,3,2,2,3,3,33,2,1,1,6,1,3,3,1,2,4,4,2,2,2,2,3,2,2,3,2,2,0,3,2,2,2,1,2,1,7,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,301,3,4,1,3,1,5,1,4,6,2,4,1,2,2,2,1,2,2,2,2,1,1,1,4,1,2,1,1,1,1,1,2,2,3,1,2,6,2,3,3,3,2,2,3,3,3,3,2,2,2,3,2,3,3,3,3,4,3,3,1,3,3,2,1,2,2,1,2,2,2,2,3,2,126,301,3,2,3,3,2,2,1,2,2,1,2,3,6,1,2,2,2,2,1,1,6,2,2,3,2,4,2,3,1,2,1,3,1,3,2,12,1,7,41
1,126,302,2,2,1,1,1,4,1,4,6,3,4,1,2,1,3,3,2,2,2,3,1,1,1,4,1,3,2,2,3,3,1,2,1,3,3,3,2,2,3,2,2,4,2,3,3,3,2,2,3,3,3,3,3,2,2,2,0,2,2,0,3,3,2,2,3,2,3,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,302,1,2,3,3,2,2,2,12,1,2,5,6,1,1,2,1,2,4,3,6,3,3,3,2,2,2,3,1,2,1,2,2,1,3,1,2,1,7,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,303,3,2,1,5,2,5,1,4,5,2,3,2,2,5,2,1,1,2,3,2,4,1,1,3,3,3,2,2,1,3,2,1,3,3,1,3,3,2,3,2,3,2,2,2,3,3,2,3,3,3,2,3,2,3,3,1,3,3,1,2,3,2,2,1,4,2,3,1,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,303,2,1,2,3,3,4,3,33,1,1,3,6,1,2,2,1,2,2,2,6,4,4,4,2,3,2,2,1,2,2,3,1,3,2,1,2,1,7,0,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,304,4,1,1,1,1,5,1,4,2,1,4,7,3,1,2,3,2,1,2,3,1,1,1,4,1,3,0,2,1,3,0,2,2,0,0,0,9,1,2,1,2,2,2,2,1,3,3,3,3,2,2,2,3,3,3,3,4,3,3,1,4,3,3,1,4,2,2,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,304,1,2,3,3,1,2,3,22,3,1,8,6,1,2,2,1,3,4,4,6,6,6,2,2,4,3,3,1,2,0,3,2,4,2,0,1,1,7,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,305,2,5,1,1,5,4,1,4,1,3,4,5,2,1,2,1,1,1,1,4,1,1,1,4,1,3,2,2,3,3,0,0,1,0,0,0,7,2,3,1,3,1,2,3,1,4,2,3,3,3,1,1,3,3,3,3,4,3,3,2,1,3,2,1,4,3,3,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,305,4,3,3,3,3,4,2,32,1,3,1,6,4,3,2,3,3,4,4,6,2,2,1,2,1,1,3,1,2,1,3,3,3,1,0,3,1,7,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,306,4,2,4,5,1,5,1,4,2,4,3,1,2,5,2,4,2,2,2,2,2,1,3,3,2,2,2,2,1,1,3,2,1,3,3,3,3,2,3,2,3,1,0,1,3,2,2,2,3,1,3,2,1,1,3,3,4,3,2,1,4,2,1,3,3,3,1,3,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,306,0,0,0,0,0,0,0,0,0,0,5,6,1,2,2,1,2,2,3,2,1,1,4,3,3,1,3,2,2,0,2,1,1,2,0,4,1,7,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,307,4,3,1,3,1,5,1,4,2,3,4,2,2,5,3,3,3,3,2,1,2,1,2,2,1,1,2,2,1,1,2,2,1,3,1,2,2,2,2,1,3,5,1,2,3,2,2,3,3,2,2,2,2,3,3,3,4,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,307,1,2,3,2,2,3,1,32,1,1,5,3,3,1,1,2,1,1,3,1,1,1,7,0,0,1,2,2,2,0,2,2,4,3,0,1,1,7,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,308,3,2,1,5,1,4,1,4,6,4,2,2,2,5,2,4,2,3,2,3,1,2,1,2,2,3,2,2,1,3,2,2,3,3,2,3,9,1,2,1,2,4,1,2,2,3,2,2,2,1,2,2,2,2,1,1,2,1,3,2,3,3,2,1,1,1,1,1,1,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,308,1,2,2,2,2,2,2,22,2,2,2,6,3,2,2,2,2,4,4,6,4,4,3,2,2,2,2,2,2,0,2,2,2,3,0,1,1,7,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,309,2,1,1,1,1,4,1,4,6,3,4,6,2,3,2,4,2,2,2,3,4,1,2,3,1,2,1,3,1,3,3,2,3,3,3,3,9,2,3,3,3,4,1,2,1,3,1,2,2,2,2,2,2,2,2,2,3,1,3,2,2,1,3,1,3,2,3,1,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,309,3,3,3,2,2,3,1,12,1,2,6,6,3,2,2,2,2,3,4,3,3,6,3,3,2,4,2,3,1,3,2,1,4,2,0,1,1,7,0,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,310,5,1,4,5,2,4,1,4,6,0,2,1,2,1,3,2,2,3,1,2,4,2,3,2,3,3,2,2,1,1,0,0,1,0,0,0,7,2,3,2,3,2,1,2,1,2,2,2,3,2,3,2,2,3,2,1,2,2,4,1,4,1,1,1,1,1,1,1,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,310,2,1,2,2,2,2,1,11,1,1,5,6,1,3,2,1,2,4,4,4,1,1,3,3,2,1,3,3,1,1,1,2,2,4,0,2,1,7,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,311,2,2,1,5,0,5,1,4,6,2,0,1,2,1,1,1,1,2,3,1,1,1,1,4,1,2,2,3,1,1,2,1,0,0,2,0,7,1,2,3,3,1,1,2,2,1,1,2,1,2,2,1,2,3,3,2,3,3,1,1,3,2,1,1,3,2,3,1,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,311,3,3,3,3,1,3,0,31,1,3,1,1,3,1,3,1,1,4,3,2,2,2,3,1,2,2,2,1,2,0,2,2,0,2,0,3,1,7,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,312,2,2,1,5,1,5,1,4,6,4,4,2,2,1,3,0,2,2,2,2,3,4,2,2,4,2,2,2,1,1,2,1,0,0,1,2,2,2,3,1,3,1,1,3,2,3,3,2,3,1,3,3,2,2,2,2,2,3,2,1,3,3,2,1,1,2,2,1,2,1,3,2,2,126,312,2,3,3,3,3,4,3,3,3,3,3,8,6,1,2,2,1,2,5,5,6,4,4,3,2,2,1,3,1,1,2,2,2,1,2,1,1,7,54
1,126,313,5,3,4,1,1,4,1,4,6,3,4,1,2,1,3,1,2,2,3,3,1,1,1,4,4,2,2,2,1,1,2,1,1,3,2,3,8,2,3,3,2,3,1,3,2,2,2,1,2,3,2,2,2,3,3,3,4,3,3,1,3,3,2,1,3,3,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,313,2,3,3,3,2,4,1,22,1,3,2,6,1,2,2,1,2,4,4,4,1,2,4,2,3,2,2,2,2,0,2,2,1,1,0,2,1,7,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,314,2,2,1,1,5,5,1,4,6,2,1,2,2,1,3,1,2,3,3,3,3,1,1,1,1,2,2,2,3,3,2,2,1,3,3,3,7,2,3,2,2,2,1,1,2,3,2,2,2,3,2,2,3,2,2,3,4,3,3,1,4,2,2,1,1,1,3,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,314,3,2,3,2,2,3,3,33,3,3,8,6,1,2,3,2,3,4,4,2,2,2,1,2,1,2,3,1,2,0,2,1,2,4,0,2,1,7,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,315,2,2,4,2,4,4,1,4,6,3,1,2,2,5,2,2,2,3,1,2,3,3,1,2,3,3,2,2,3,3,2,1,1,2,3,2,8,1,1,1,2,4,1,1,1,3,3,2,3,2,3,3,1,2,3,3,4,3,3,2,3,2,2,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,315,1,1,2,2,2,1,3,23,1,1,2,6,1,2,2,1,2,4,4,3,1,2,3,1,2,2,2,2,1,2,2,3,2,3,0,4,1,7,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,316,1,3,1,5,2,4,1,4,5,2,4,1,2,4,0,4,2,3,1,2,1,1,1,2,4,0,0,2,1,0,2,1,3,3,1,3,5,2,1,3,3,4,1,1,1,2,0,2,3,2,2,3,2,0,1,1,2,3,3,2,2,3,2,2,2,1,1,1,3,2,1,2,2,126,316,1,2,3,2,2,2,2,1,3,1,1,3,6,1,2,3,1,3,4,4,6,3,3,2,3,1,2,2,3,2,1,1,3,2,3,2,1,7,45
1,126,317,3,2,1,1,3,5,1,4,6,1,3,2,2,1,3,4,3,3,3,2,1,1,1,4,1,3,2,2,1,3,0,0,1,0,0,0,7,2,3,0,0,2,1,2,2,3,1,2,3,2,3,2,1,3,3,3,0,2,2,1,4,2,2,1,2,2,3,1,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,317,4,3,3,3,3,4,0,0,0,0,8,5,1,0,0,1,2,4,4,3,2,2,3,2,6,2,3,1,1,1,2,1,1,4,1,1,1,7,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
