CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,V.12A.,Q.13.,Q.14.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.56..1,Q.56..2,Q.57.,Q.58.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.59.,Q.63.,Q.64A.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.70..1,Q.70..2,Q.70..3,Q.70..4,Q.70..5,Q.70..6,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72E.,Q.72F.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.77..1,Q.77..2,Q.77..3,Q.77..4,Q.77..5,Q.77..6,Q.77..7,Q.77..8,Q.77..9,Q.77..10,Q.77..11,Q.77..12,Q.77..13,Q.77..14,Q.77..15,Q.78.,Q.79.,Q.80.,Q.81.,Q.82A.,Q.82B.,Q.83A.,Q.83B.,Q.83B..1,Q.83B..2,Q.83B..3,Q.83B..4,Q.83B..5,Q.83B..6,Q.83B..7,Q.83B..8,Q.83B..9,Q.83B..10,Q.83B..11,Q.83B..12,Q.83B..13,Q.83B..14,Q.83B..15,Q.83B..16,Q.83B..17,CARD..2,DECK..2,BALLOT..2,NA.2,X.,X..1,X..2,X..3,Q.84.,V.86.,V.87.,V.88.,V.89.
1,115,1266,1,1,10,4,3,5,3,7,8,4,4,16,2,2,15,4,2,3,1,1,2,1,3,2,2,2,2,1,3,2,2,2,2,3,1,1,2,2,3,3,2,4,1,2,1,3,2,3,5,2,3,1,1,3,2,2,2,1,1,1,4,1,2,115,1266,1,3,3,3,1,1,0,3,5,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,4,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,7,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1266,1,2,2,2,2,2,1,2,23,4
1,115,1267,1,1,10,5,2,5,4,7,3,2,3,12,2,2,2,2,1,2,1,3,2,1,2,2,2,2,2,1,2,2,1,2,4,3,4,2,3,3,4,3,3,4,1,3,1,3,3,3,5,3,2,1,3,2,2,2,2,3,3,1,3,1,2,115,1267,1,2,2,1,1,0,4,2,5,2,2,2,1,2,2,2,3,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,5,7,1,11,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1267,1,2,2,2,2,3,1,3,14,4
1,115,1268,1,2,10,2,2,1,1,7,9,2,4,16,2,2,1,3,2,1,2,3,3,2,2,2,1,3,1,1,2,0,9,2,1,1,1,1,1,1,4,4,2,1,2,1,1,3,2,2,3,2,1,5,1,1,1,2,2,2,3,3,2,3,2,115,1268,1,3,2,1,2,4,2,5,5,2,2,2,2,2,2,1,6,2,1,2,1,1,1,1,2,3,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,10,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1268,1,2,2,1,2,2,1,12,41,4
1,115,1269,1,4,3,5,2,5,1,8,8,4,6,23,1,1,21,4,1,1,2,2,2,2,2,2,2,2,1,1,3,1,1,2,1,2,4,2,2,2,3,2,2,2,2,2,1,3,3,3,4,2,1,1,2,3,2,2,2,3,3,1,3,2,2,115,1269,1,3,1,1,2,2,1,4,5,2,2,1,2,2,2,2,3,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,8,10,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1269,1,2,2,2,2,3,1,10,38,1
1,115,1270,1,2,3,5,3,5,1,8,8,2,2,3,1,1,2,3,2,2,1,2,2,1,5,2,2,2,1,1,4,5,1,2,2,1,4,1,1,1,2,3,3,4,2,2,1,3,3,3,3,3,1,1,3,5,2,2,2,1,2,3,3,1,2,115,1270,1,3,2,1,2,2,2,3,5,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,5,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,115,1270,1,2,2,2,2,4,1,13,140,5
1,115,1271,1,1,3,5,3,5,1,8,8,4,5,24,1,1,24,4,1,1,1,2,2,1,2,2,2,2,2,1,4,4,2,2,3,3,3,3,3,1,2,3,4,3,2,2,1,3,5,2,6,1,1,1,3,3,6,2,2,1,3,1,3,1,2,115,1271,1,2,3,3,1,1,1,4,5,2,2,2,1,2,2,2,5,1,1,2,1,2,1,1,2,2,4,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,7,2,6,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1271,1,2,2,2,2,2,1,11,74,1
1,115,1272,1,1,3,5,5,5,1,8,1,4,5,19,1,1,1,4,1,2,1,2,2,1,4,1,2,3,2,1,2,2,1,2,2,1,4,4,2,2,4,2,5,4,1,2,1,2,5,2,8,3,3,1,4,3,2,2,2,3,3,1,3,1,2,115,1272,1,2,2,1,1,2,2,4,5,1,2,2,2,2,2,2,3,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,3,5,1,9,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1272,1,2,2,2,2,2,1,11,99,1
1,115,1273,1,1,3,4,2,5,1,4,8,4,3,12,1,1,4,4,1,2,1,3,2,1,3,2,1,2,2,1,3,3,2,2,1,3,1,1,2,1,2,2,2,4,2,2,1,1,4,1,5,2,3,1,2,3,1,2,3,1,1,1,3,1,2,115,1273,1,2,2,1,3,2,2,4,5,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,10,5,2,5,1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,115,1273,1,2,2,2,2,2,1,17,19,3
1,115,1274,1,1,3,4,4,3,1,4,1,2,1,1,1,1,1,2,1,3,1,2,3,1,4,2,1,1,2,1,4,5,1,1,4,3,4,4,1,4,4,1,2,3,2,3,2,1,8,3,8,3,1,1,2,1,2,3,3,2,3,3,1,4,2,115,1274,1,5,2,2,1,1,1,5,5,2,2,2,1,2,2,2,5,1,1,1,1,1,1,1,1,2,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1274,1,2,2,1,2,4,1,17,4,3
1,115,1275,1,4,3,5,2,3,1,3,8,3,7,31,1,1,25,4,2,2,1,2,2,3,5,2,2,1,3,1,4,6,1,2,4,1,4,4,2,4,3,1,5,1,2,4,1,1,3,1,7,3,1,1,3,2,2,3,2,1,3,3,3,2,2,115,1275,1,3,2,1,3,1,1,4,5,2,2,2,1,2,2,2,6,1,2,2,1,2,1,2,2,2,4,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,7,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1275,1,2,2,2,2,3,1,11,50,2
1,115,1276,1,3,3,5,6,2,1,3,8,3,6,28,1,1,28,4,1,3,1,1,2,1,3,2,2,2,3,1,4,3,1,2,3,1,4,3,2,2,2,1,3,1,1,4,1,3,5,3,7,3,1,2,3,3,1,2,2,3,3,1,1,2,2,115,1276,1,3,2,1,2,2,1,4,5,2,2,2,2,2,2,1,3,1,1,2,1,1,1,2,2,2,3,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,5,2,1,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1276,1,2,2,2,2,4,1,11,100,2
1,115,1277,1,3,3,1,2,4,1,3,8,3,8,31,0,1,31,4,2,1,2,2,2,2,1,1,1,1,1,3,1,1,2,2,4,1,2,1,1,1,3,1,2,1,2,1,1,4,3,1,3,1,3,1,2,1,1,1,2,1,0,1,1,1,2,115,1277,1,2,2,2,1,0,0,4,0,2,2,2,1,2,2,2,4,1,1,3,1,3,3,1,2,6,4,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,5,3,1,9,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1277,1,2,2,2,1,2,1,6,11,5
1,115,1278,1,2,3,5,5,2,1,10,8,3,7,25,1,1,21,4,2,2,1,3,2,2,3,2,2,2,1,1,4,3,1,2,3,2,4,2,2,2,4,3,4,1,1,1,2,1,4,1,6,3,2,1,3,3,1,2,2,1,1,1,3,3,2,115,1278,1,3,2,1,2,1,2,4,5,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,7,5,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1278,1,2,2,2,2,2,1,11,59,2
1,115,1279,1,2,3,5,6,5,1,10,8,4,5,19,1,1,15,3,2,2,3,2,2,3,3,2,3,2,3,1,2,6,1,2,3,1,4,4,1,4,4,3,3,3,1,4,1,3,3,3,5,3,1,1,3,4,2,2,2,3,1,1,1,3,2,115,1279,1,3,2,1,1,2,3,4,5,2,1,2,2,2,2,2,6,1,1,2,1,3,1,2,1,2,4,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,10,3,1,5,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1279,1,2,2,2,2,3,1,11,82,2
1,115,1280,1,1,3,3,1,4,1,7,8,2,3,13,1,1,1,3,2,2,1,1,2,1,3,2,2,3,1,1,3,2,9,2,2,2,1,1,2,2,1,3,1,2,2,1,1,3,3,2,5,3,1,1,2,3,1,1,3,1,1,3,3,0,2,115,1280,1,0,2,1,2,4,4,1,5,2,2,2,1,2,2,2,3,1,1,1,1,2,1,1,2,2,4,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,4,7,2,4,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1280,1,2,2,2,2,1,1,10,32,4
1,115,1281,1,1,3,5,2,4,1,5,8,6,0,24,1,1,6,4,1,0,1,1,2,2,1,3,1,3,1,1,2,3,1,2,1,1,4,4,2,2,2,1,3,2,1,2,1,3,2,3,4,2,3,1,4,3,2,1,2,1,2,1,1,1,2,115,1281,1,2,2,1,2,1,3,2,5,1,2,2,2,2,2,2,5,1,1,2,1,1,1,1,2,3,4,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,4,3,1,7,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1281,1,2,2,2,2,2,1,14,164,5
1,115,1282,1,1,3,5,3,2,1,2,8,4,6,20,1,1,20,1,1,3,1,1,2,1,4,1,2,2,1,1,4,1,1,2,1,2,5,3,1,2,3,3,2,3,2,1,1,3,3,2,5,3,3,1,1,1,1,2,2,1,1,1,3,1,2,115,1282,1,3,1,1,2,1,1,1,5,2,2,2,1,2,2,2,3,1,1,2,1,1,1,2,2,4,4,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,4,3,1,3,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1282,1,2,2,2,2,1,1,13,70,5
1,115,1283,1,2,4,5,2,5,1,3,8,2,2,2,1,1,2,4,2,1,2,0,2,3,2,2,1,2,2,1,2,2,2,1,2,3,3,2,2,2,3,3,2,4,2,1,1,3,2,2,3,3,1,1,3,4,2,2,2,1,1,1,3,2,2,115,1283,1,4,1,2,1,2,2,4,5,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1,3,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,8,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1283,1,2,2,1,2,1,1,13,55,5
1,115,1284,1,2,4,4,3,1,1,5,8,2,2,4,1,1,4,3,2,2,3,2,3,3,3,2,2,2,2,1,3,2,7,1,3,2,2,4,2,4,4,2,2,3,2,3,1,1,2,2,4,2,2,1,2,3,1,3,3,2,3,2,2,2,2,115,1284,1,3,1,2,1,1,2,3,5,2,2,2,1,2,2,2,4,1,1,2,1,1,1,2,1,2,4,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,4,5,1,11,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1284,1,2,2,2,2,2,1,8,31,4
1,115,1285,1,3,4,5,5,4,1,8,8,4,4,11,1,1,10,4,1,1,2,2,2,2,1,1,1,1,2,1,4,5,9,1,2,1,2,2,3,2,3,3,1,3,2,1,2,1,3,2,5,3,1,2,2,3,2,2,3,3,3,3,3,2,2,115,1285,1,2,2,1,1,4,4,5,5,2,2,2,2,2,1,2,4,1,2,1,1,1,1,2,2,2,4,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,6,5,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1285,1,2,1,2,2,3,1,10,92,1
1,115,1286,1,3,4,4,3,2,1,8,8,4,5,13,1,1,5,3,2,2,3,1,2,2,1,1,1,1,2,1,2,1,9,1,3,2,1,1,1,1,4,3,1,1,1,1,1,3,2,3,4,3,2,1,2,3,1,2,2,3,3,3,3,1,2,115,1286,1,2,2,1,2,2,1,3,5,2,2,2,1,2,2,2,4,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,9,5,1,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1286,1,2,2,2,2,2,1,4,55,1
1,115,1287,1,3,4,5,2,3,1,8,8,4,6,23,1,1,14,3,1,1,3,3,3,3,4,2,2,3,1,1,4,3,9,2,5,2,4,3,1,1,4,3,4,4,1,3,1,3,0,2,5,2,3,1,1,4,1,2,2,2,0,3,2,1,2,115,1287,1,2,3,3,2,1,1,4,5,2,2,2,1,2,2,2,4,1,1,1,1,2,1,1,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,3,1,5,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,115,1287,1,2,2,2,2,2,1,10,42,1
1,115,1288,1,4,4,4,2,2,1,8,8,3,6,23,1,1,21,3,2,1,3,2,1,2,1,1,1,2,1,1,3,3,1,2,3,2,2,1,2,2,5,3,2,3,2,1,1,3,3,2,4,3,3,1,2,3,1,2,2,1,3,1,3,1,2,115,1288,1,2,3,3,1,1,1,4,1,2,1,2,2,2,2,2,3,1,2,1,1,2,1,1,2,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,5,4,1,6,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1288,1,2,2,2,2,2,1,4,39,1
1,115,1289,1,2,4,3,1,3,1,4,8,2,3,6,1,1,2,2,2,2,1,1,2,2,5,1,1,1,2,1,4,3,1,1,3,3,1,1,4,4,4,3,2,3,2,4,2,1,4,3,5,3,3,1,2,3,1,3,3,3,3,3,3,1,2,115,1289,1,2,2,1,1,0,0,4,1,2,2,2,1,2,2,2,5,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,7,6,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,115,1289,1,2,2,2,2,4,1,17,16,3
1,115,1290,1,3,4,5,6,4,1,7,7,2,5,12,1,1,12,4,2,1,2,3,2,2,3,2,1,2,1,1,4,5,7,2,3,3,4,1,2,1,2,4,2,4,2,1,2,1,9,1,11,3,2,1,1,1,1,3,2,1,3,3,1,1,2,115,1290,1,2,2,1,2,4,4,1,2,2,1,2,2,2,2,2,4,1,1,1,1,1,1,1,2,6,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,3,3,1,5,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1290,1,2,2,2,2,1,1,8,34,4
1,115,1291,1,3,4,5,1,4,1,10,10,3,6,27,1,1,26,4,1,2,1,3,2,1,3,2,2,3,1,1,3,1,9,2,4,1,4,3,1,4,4,2,1,3,2,3,1,3,3,3,3,3,3,1,4,4,1,2,2,3,1,1,3,2,2,115,1291,1,3,2,2,2,1,2,4,5,2,2,2,1,2,2,2,3,1,1,2,1,2,2,2,3,2,3,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,6,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1291,1,2,2,2,2,3,1,8,24,5
1,115,1292,1,3,4,5,6,2,1,3,10,2,4,14,1,1,9,5,1,2,2,3,2,2,4,1,2,2,1,1,2,3,1,1,3,3,1,1,1,1,1,4,2,4,2,1,1,3,3,3,5,2,3,1,2,3,1,1,2,1,1,3,3,2,2,115,1292,1,2,2,1,1,0,4,3,1,2,1,2,2,1,1,2,3,2,1,1,1,1,1,2,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,10,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,115,1292,1,2,2,2,2,2,1,8,15,5
1,115,1293,1,3,4,5,2,5,1,7,6,4,4,15,1,1,4,3,2,2,1,2,2,2,3,1,2,1,1,1,4,3,2,2,4,3,4,2,2,4,5,1,3,4,2,3,1,3,3,3,5,2,1,1,3,3,1,2,2,3,1,1,3,2,2,115,1293,1,3,2,1,3,1,2,3,5,2,2,2,1,2,2,2,5,1,1,2,2,2,1,1,2,1,3,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,4,5,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1293,1,2,2,2,2,3,1,14,111,4
1,115,1294,1,3,4,3,3,1,1,3,5,4,4,17,1,1,13,3,2,2,1,2,2,1,3,2,2,3,3,1,3,3,1,2,4,2,4,3,1,2,4,1,2,4,2,3,1,3,3,2,6,3,1,1,4,3,2,3,2,3,2,3,3,2,2,115,1294,1,4,3,3,1,1,4,3,5,2,2,2,1,2,2,2,3,1,2,1,1,2,1,3,2,2,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,5,6,1,3,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1294,1,2,2,2,2,4,1,4,27,2
1,115,1295,1,3,4,1,7,1,1,7,8,2,4,14,1,1,13,2,1,2,1,2,3,3,3,2,2,3,1,1,3,4,1,2,2,2,2,2,2,3,3,3,4,4,2,1,3,1,1,2,2,2,1,1,3,2,2,2,2,3,3,1,3,3,2,115,1295,1,4,2,1,1,2,3,4,5,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,6,1,11,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1295,1,2,2,2,2,3,1,8,92,4
1,115,1296,1,2,4,4,2,2,1,1,4,3,7,35,1,1,35,6,1,2,1,1,2,2,1,1,3,1,1,1,2,2,7,2,2,1,1,1,3,2,2,3,1,3,2,1,1,3,3,2,4,1,2,1,1,2,1,3,2,3,3,1,3,2,2,115,1296,1,2,1,1,3,2,2,1,5,2,2,2,1,2,2,2,4,1,1,2,1,2,1,2,2,2,4,2,2,2,2,1,1,1,2,1,2,1,2,2,1,2,2,2,5,1,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,115,1296,1,2,2,2,2,2,1,13,38,5
1,115,1297,1,2,4,4,3,1,1,5,8,4,5,20,1,1,1,1,1,3,1,2,2,1,2,3,3,3,2,1,4,6,9,2,3,2,2,1,1,3,4,1,2,3,2,3,2,1,11,3,11,3,3,1,1,3,1,2,2,2,2,2,3,1,2,115,1297,1,2,2,1,2,1,1,4,5,2,2,1,2,2,2,2,6,1,2,1,1,1,1,2,1,3,4,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,3,3,1,9,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1297,1,2,2,2,2,2,1,4,12,2
1,115,1298,1,2,4,5,2,5,1,7,7,3,7,32,1,1,4,9,1,1,1,2,2,2,4,2,2,1,3,1,4,5,9,2,4,2,5,2,1,2,1,4,3,3,2,3,1,3,2,3,4,3,3,1,4,3,1,2,3,3,1,3,3,1,2,115,1298,1,2,2,1,1,2,4,3,5,2,2,2,1,2,2,2,3,1,2,1,1,2,2,3,2,1,4,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,7,4,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,115,1298,1,2,2,2,2,3,1,3,43,4
1,115,1299,1,2,4,5,3,4,1,7,1,2,3,2,1,1,2,2,2,2,1,1,1,2,3,1,2,1,3,1,4,6,7,1,2,2,2,2,2,2,3,1,2,3,2,4,1,3,3,3,5,3,2,1,2,3,6,1,3,3,3,3,3,2,2,115,1299,1,2,1,2,2,1,2,4,5,2,2,2,1,2,2,2,6,1,1,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,8,5,1,11,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1299,1,2,2,2,2,2,1,3,35,4
1,115,1300,1,1,4,4,2,4,1,7,8,2,3,15,1,1,12,4,1,1,1,2,2,2,2,2,1,2,1,1,3,2,1,2,2,2,3,2,3,4,3,3,2,2,2,2,2,1,2,3,2,2,3,1,3,3,2,1,3,3,3,3,3,1,2,115,1300,1,2,1,2,1,0,4,3,2,2,1,2,2,2,2,2,4,1,2,1,1,1,1,2,1,3,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,10,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1300,1,2,2,2,2,2,1,10,52,4
1,115,1301,1,1,4,4,6,2,1,9,9,3,8,33,1,1,30,4,2,1,2,2,3,2,2,1,1,3,1,1,4,5,9,2,4,2,4,2,2,1,2,4,2,4,2,1,1,3,3,2,5,3,1,1,3,2,2,2,2,1,3,1,2,4,2,115,1301,1,5,2,1,2,1,2,4,4,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,7,1,5,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1301,1,2,2,2,2,2,1,12,49,4
1,115,1302,1,1,4,4,2,1,1,9,9,2,4,14,1,1,13,2,2,1,2,2,2,2,3,3,1,2,2,1,4,3,1,2,4,3,2,1,2,2,4,3,2,4,1,3,1,1,1,3,3,3,1,1,2,4,1,3,2,1,1,1,3,2,2,115,1302,1,2,2,1,2,0,0,2,5,2,2,2,1,2,2,2,5,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,10,7,2,4,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1302,1,2,2,2,2,3,1,10,77,4
1,115,1303,1,1,4,5,5,5,1,6,4,3,9,43,1,1,6,3,1,3,1,3,3,1,4,2,2,2,1,1,4,3,0,2,3,3,4,3,1,2,2,1,4,4,2,3,1,3,2,3,6,3,1,1,1,1,1,2,2,3,2,1,3,2,2,115,1303,1,2,2,1,1,1,1,4,5,2,2,2,1,2,2,2,6,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,10,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,115,1303,1,2,2,2,2,1,1,5,60,2
1,115,1304,1,1,4,5,2,1,1,5,5,2,4,14,1,1,2,2,2,2,3,2,2,2,2,1,1,2,2,1,3,3,1,2,3,3,5,2,2,2,4,1,2,2,2,3,2,1,9,2,2,2,2,1,2,4,1,1,3,3,3,3,3,2,2,115,1304,1,2,2,1,2,1,3,2,5,2,2,2,1,2,2,2,4,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,10,6,2,6,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1304,1,2,2,2,2,4,1,12,55,4
1,115,1305,1,1,5,4,6,1,1,7,7,2,4,9,1,1,6,3,2,1,2,1,2,2,1,1,1,2,1,1,4,3,2,2,1,1,1,1,4,1,4,1,1,4,1,2,1,3,11,2,11,1,2,1,4,1,1,1,3,3,1,3,3,1,2,115,1305,1,3,1,1,1,4,4,1,5,2,2,2,1,2,2,2,5,2,2,1,1,1,1,2,2,1,3,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,3,5,1,6,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1305,1,2,2,2,2,1,1,3,55,4
1,115,1306,1,1,5,5,5,1,1,1,6,3,7,36,1,1,25,4,1,2,1,2,3,2,3,2,2,3,1,1,4,1,1,2,4,2,4,4,2,2,5,1,3,3,1,3,1,3,3,1,7,3,3,1,1,4,2,1,2,1,1,1,2,2,2,115,1306,1,2,2,1,2,1,1,4,5,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,4,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,6,1,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1306,1,2,2,2,2,2,1,10,83,5
1,115,1307,1,1,5,5,2,4,1,7,8,2,4,14,1,1,7,3,2,2,1,2,3,1,2,2,2,3,2,1,3,3,0,2,4,3,4,3,3,2,4,1,4,2,2,3,1,1,10,3,11,2,3,1,4,4,1,1,3,1,3,2,1,2,2,115,1307,1,4,2,1,2,1,1,4,5,2,2,2,1,2,2,2,5,1,1,1,1,2,2,1,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,7,8,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1307,1,2,2,2,2,2,1,8,32,4
1,115,1308,1,1,5,5,2,4,1,7,3,2,4,15,1,1,5,3,1,2,1,2,2,2,3,2,1,2,2,1,2,2,2,1,2,2,3,2,2,2,3,2,3,2,1,2,2,2,2,3,2,3,2,1,3,3,2,2,2,1,1,3,2,3,2,115,1308,1,3,2,1,1,2,1,4,5,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,3,3,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,5,6,1,6,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1308,1,2,2,2,2,2,1,14,87,4
