CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7B.,Q.7C.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.16A.,Q.16B.,Q.17A.,Q.17B.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29A.,Q.0.,Q.29B.,Q.29C.,Q.29D.,Q.29E.,Q.29F.,Q.29G.,Q.30A.,Q.30B.,Q.31.,Q.32A.,Q.32B.,Q.32C.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.37.,Q.38.,Q.39.,Q.41.,Q.42.,Q.42..1,Q.43A.,Q.43B.,Q.43C.,Q.44.,Q.45A.,Q.45B.,Q.46A.,Q.46B.,Q.48.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.49A.,Q.49B.,Q.49C.,Q.49D.,Q.49E.,Q.49F.,Q.49G.,Q.49H.,Q.50A.,Q.50B.,Q.50C.,Q.53A.,Q.53B.,Q.53C.,Q.54.,Q.55A.,Q.55B.,V.57.,V.58.
1,100,361,3,2,1,2,4,1,3,10,3,2,2,2,0,1,3,2,4,3,3,2,2,1,2,1,0,2,4,3,0,1,3,6,0,5,1,5,1,3,3,3,2,3,1,2,3,3,3,2,5,3,2,1,3,12,3,1,2,2,3,1,3,2,1,2,2,100,361,3,2,3,0,1,1,2,1,3,4,3,2,3,2,3,2,1,1,5,45
1,100,362,3,1,1,2,3,1,1,999,8,2,2,1,2,1,1,3,1,1,2,1,0,8,2,1,3,3,2,3,3,3,2,3,0,2,1,1,3,3,1,2,2,1,1,3,4,2,3,2,1,2,2,1,3,7,4,2,2,2,1,1,2,2,1,1,2,100,362,3,2,3,2,1,2,3,2,2,4,1,1,2,2,2,2,1,2,6,42
1,100,363,3,2,1,3,4,1,2,50,12,2,3,2,1,3,2,1,3,3,4,3,3,8,3,2,5,2,3,3,3,3,3,1,0,4,3,4,3,3,2,3,3,3,1,4,3,3,4,2,0,3,3,1,4,4,3,3,1,3,3,2,3,0,1,2,2,100,363,3,2,1,2,1,3,1,3,3,4,2,2,2,2,3,2,2,2,13,32
1,100,364,3,2,2,4,5,1,1,999,999,4,2,1,1,1,2,2,3,2,3,2,3,1,2,1,5,3,2,3,3,1,3,1,0,1,1,4,3,3,1,0,2,0,1,4,3,2,3,0,3,3,4,2,4,12,2,3,1,2,4,1,3,1,2,1,2,100,364,3,1,2,1,1,3,1,3,2,4,1,1,2,2,2,2,1,1,21,38
1,100,365,3,2,1,5,0,1,3,999,20,2,3,2,2,2,3,2,2,1,2,1,1,0,2,3,3,0,4,3,3,1,3,4,0,1,1,2,2,3,2,2,1,0,1,1,4,0,0,1,0,0,2,3,4,6,3,1,1,2,1,1,3,1,0,3,2,100,365,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35
1,100,366,3,2,1,5,3,1,4,999,999,2,2,2,1,3,3,2,4,2,3,3,3,0,2,2,7,3,2,3,3,1,2,0,0,2,1,0,2,4,1,2,3,3,5,4,5,3,3,2,3,3,3,1,4,2,2,4,1,1,3,2,3,2,1,3,2,100,366,3,1,3,1,1,1,2,1,1,4,1,1,1,2,3,2,1,2,24,20
1,100,367,3,2,1,2,5,1,3,25,11,4,2,2,1,1,3,2,3,2,2,2,3,8,2,2,5,3,4,3,3,1,3,2,0,5,2,4,2,4,2,2,2,1,1,3,4,2,4,2,3,3,3,1,3,9,3,1,1,3,3,3,3,2,1,0,2,100,367,3,2,3,2,1,2,1,3,2,4,2,2,1,2,3,2,1,2,23,29
1,100,368,3,2,3,5,1,1,1,999,29,3,3,1,3,1,3,2,3,0,3,0,3,1,2,2,6,2,0,3,3,1,3,2,0,5,5,5,2,5,5,1,2,3,1,1,3,2,3,0,1,2,3,2,4,6,3,2,1,2,2,1,1,2,1,2,2,100,368,3,0,0,0,1,0,0,0,3,5,0,0,3,2,2,2,0,1,6,48
1,100,369,3,2,3,3,2,1,2,54,2,2,2,1,2,2,2,3,2,1,3,1,3,8,2,2,3,6,1,3,2,3,3,2,0,5,2,4,2,5,1,3,1,1,1,2,3,3,4,2,3,3,3,2,3,4,4,1,2,3,4,1,3,1,2,2,2,100,369,3,2,3,1,1,3,2,3,3,4,2,3,2,2,1,2,1,2,19,57
1,100,370,3,1,1,4,1,1,4,999,20,4,3,2,3,1,2,3,4,3,4,3,4,1,2,2,3,1,4,2,3,3,3,1,0,0,1,5,5,5,1,3,1,1,1,5,5,3,3,1,2,1,3,1,4,1,2,3,1,1,1,1,4,2,1,1,2,100,370,3,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,1,1,10,30
1,100,371,3,1,1,1,1,1,5,7,6,1,3,3,1,2,2,2,2,1,4,1,3,8,1,2,8,6,2,3,3,3,3,5,0,5,5,4,5,5,3,3,3,3,9,3,3,3,4,1,3,3,4,1,3,7,4,1,2,3,4,2,4,1,2,4,2,100,371,3,0,1,1,1,1,1,1,1,5,4,4,2,3,1,2,2,1,2,44
1,100,372,3,1,1,2,4,3,4,999,12,3,3,1,0,4,2,1,3,2,3,0,3,0,1,1,4,1,3,3,3,1,3,4,0,5,5,4,5,5,5,3,2,3,1,3,3,3,2,2,1,3,2,2,3,2,3,2,2,2,4,2,4,2,2,2,2,100,372,3,2,2,2,1,3,1,2,3,4,3,4,2,2,2,2,1,1,21,36
1,100,373,3,2,1,3,3,1,7,310,28,4,3,2,2,2,3,3,4,3,4,3,4,8,3,2,5,0,3,3,3,3,3,5,0,5,5,5,5,5,5,3,3,3,1,2,2,3,4,2,1,3,4,1,4,4,3,2,1,3,4,3,3,2,2,1,2,100,373,3,3,3,1,1,3,2,3,2,5,2,3,1,3,3,2,0,0,5,39
1,100,374,3,2,1,2,3,1,1,999,999,1,3,1,4,1,2,1,1,1,4,1,4,2,2,2,5,6,3,1,1,1,3,1,0,5,5,5,5,5,5,1,1,0,3,5,0,3,4,2,6,3,4,1,4,12,0,5,1,1,3,1,5,1,2,1,2,100,374,3,1,2,3,1,2,1,2,2,5,2,2,1,2,1,0,1,1,9,31
1,100,375,3,2,1,4,3,1,3,60,11,2,2,1,2,1,1,3,4,2,2,2,1,2,3,2,3,4,2,3,3,1,1,5,0,1,1,2,5,5,1,2,2,1,1,4,2,2,1,1,3,3,2,1,4,1,2,3,1,2,2,2,3,2,2,3,2,100,375,3,1,2,1,1,2,1,3,2,5,1,2,1,1,1,2,1,2,19,39
1,100,376,3,2,4,5,1,0,3,30,3,4,1,2,2,1,2,3,3,3,2,3,1,8,3,2,3,0,3,3,3,1,1,6,0,5,1,5,5,5,5,1,3,1,1,2,4,1,2,1,3,1,4,1,4,10,2,1,1,2,2,1,3,2,1,3,2,100,376,3,2,2,2,1,2,2,3,1,4,2,2,1,1,1,2,2,1,13,30
1,100,377,3,2,3,2,2,1,3,30,20,4,3,2,4,4,3,2,4,3,4,3,4,8,3,2,5,2,3,3,3,3,3,5,0,4,3,5,4,5,4,3,3,1,5,3,3,3,1,2,0,3,4,2,3,3,4,1,2,3,4,2,5,2,2,1,2,100,377,3,3,3,1,1,3,3,3,1,4,3,4,2,2,2,2,2,1,20,31
1,100,378,3,2,1,2,4,1,2,25,11,4,2,2,1,3,1,1,2,2,2,2,1,3,1,3,3,3,4,3,2,1,2,1,0,1,5,5,1,5,3,1,1,0,1,2,5,3,4,2,2,1,4,1,3,5,3,1,2,2,3,1,2,2,2,2,2,100,378,3,2,3,2,1,3,1,1,3,3,1,2,2,3,2,2,1,2,4,25
1,100,379,3,2,1,4,2,1,2,25,10,1,2,1,1,1,1,3,2,1,2,1,1,1,1,2,5,2,2,3,3,1,1,2,0,5,1,5,1,5,5,2,2,1,0,0,0,0,0,0,0,0,0,1,4,1,2,3,1,2,2,1,2,1,2,4,2,100,379,3,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,16,29
1,100,380,3,2,1,5,3,1,3,140,120,3,3,2,2,1,2,4,4,3,4,3,4,0,3,0,5,3,2,3,3,3,3,1,0,5,1,5,3,5,2,2,2,1,1,3,3,3,2,2,0,3,4,1,4,4,3,3,1,1,4,2,5,2,2,1,2,100,380,3,1,3,1,1,3,3,2,1,4,4,3,3,2,1,2,2,0,7,46
1,100,381,3,2,2,5,3,1,2,7,7,2,2,1,1,2,3,3,2,2,2,2,1,0,1,2,8,6,4,3,3,1,1,2,0,3,3,3,3,5,1,2,3,1,4,2,3,2,3,2,1,1,4,1,4,5,4,3,2,2,3,2,3,2,2,2,2,100,381,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,0,0,22,37
1,100,382,3,4,2,4,1,1,5,999,140,4,3,1,2,3,3,2,2,1,2,1,3,1,3,1,8,3,4,2,3,1,3,5,0,1,1,2,5,1,1,2,2,1,1,1,5,1,3,1,1,3,3,1,3,8,3,1,1,3,2,3,4,2,1,1,2,100,382,3,2,3,1,1,3,1,3,1,0,1,2,3,1,1,2,1,2,19,55
1,100,383,3,2,3,3,4,2,4,999,999,1,3,3,3,1,2,2,1,1,2,1,2,0,2,2,4,0,3,3,2,2,3,0,0,1,1,3,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,1,3,0,0,0,2,1,0,2,100,383,3,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,2,2,17,50
1,100,384,3,2,2,3,3,1,3,10,4,2,2,1,2,2,1,2,3,2,2,2,2,1,2,2,4,3,1,2,3,2,3,2,0,5,2,3,3,1,5,2,2,1,1,4,3,2,3,1,1,1,1,1,4,4,3,2,1,1,2,1,2,2,2,2,2,100,384,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,13,31
1,100,385,3,2,1,4,4,1,2,48,12,4,1,2,1,2,3,4,3,3,2,3,4,8,0,0,8,1,4,3,3,1,1,2,0,5,2,5,5,5,5,2,2,1,1,2,5,2,2,2,5,2,2,0,0,12,0,0,0,0,0,0,0,2,2,3,2,100,385,3,1,1,1,2,3,2,2,1,4,2,0,0,0,0,0,1,1,16,41
1,100,386,3,1,1,2,1,1,6,45,11,4,3,1,2,2,1,2,2,1,3,1,4,1,0,0,4,2,4,2,3,1,1,0,0,1,3,3,3,1,5,2,2,0,1,5,4,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,100,386,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26
1,100,387,3,2,4,3,5,1,1,12,3,3,3,2,2,1,2,2,1,2,2,2,3,8,2,1,0,3,3,3,3,1,3,1,0,4,2,2,2,1,2,2,1,1,1,1,3,3,4,2,1,3,3,2,4,4,4,3,2,3,3,1,5,1,1,2,2,100,387,3,2,3,1,1,2,1,1,1,3,3,3,1,2,1,2,1,1,15,24
1,100,388,3,2,1,2,4,0,4,20,4,1,3,3,2,2,3,2,4,3,2,3,3,1,2,2,10,3,4,3,3,1,1,0,0,3,3,3,5,1,3,2,2,1,1,2,5,2,3,0,3,3,4,1,3,4,4,2,2,3,4,3,4,2,2,2,2,100,388,3,2,3,2,1,3,2,3,2,4,2,2,1,2,2,2,0,0,14,39
1,100,389,3,2,1,2,3,1,4,20,7,1,2,1,1,2,2,3,2,1,4,1,1,8,1,2,4,3,1,2,2,1,3,2,0,4,2,3,1,5,2,2,2,1,5,2,5,2,2,1,0,1,2,1,3,4,4,1,2,4,2,1,4,2,1,3,2,100,389,3,2,2,1,1,3,1,2,2,5,2,2,1,3,1,2,2,2,20,29
1,100,390,3,2,1,5,3,1,2,30,3,2,2,2,2,2,1,4,3,2,2,2,2,0,2,2,10,2,2,3,2,1,1,5,0,3,1,2,4,1,1,2,3,3,1,3,4,2,2,1,3,2,3,1,3,4,4,2,2,2,4,1,5,2,1,3,2,100,390,3,1,2,1,2,2,3,2,3,2,0,0,0,0,0,0,0,0,16,39
1,100,391,3,5,1,3,4,1,7,40,14,4,3,2,2,3,1,2,3,1,2,1,1,0,2,2,4,1,4,3,1,3,3,0,0,5,5,5,3,1,3,1,3,2,9,4,3,3,2,2,2,1,4,1,4,4,3,3,1,1,1,1,5,2,2,1,2,100,391,3,2,3,1,1,1,1,3,1,2,1,2,1,1,1,2,2,2,13,24
1,100,392,3,5,1,3,3,1,3,999,999,3,3,1,1,4,3,2,2,1,2,1,2,0,3,1,6,2,3,3,2,1,3,1,0,1,1,5,1,1,1,0,0,1,1,4,5,3,4,2,7,2,4,1,4,2,2,3,1,2,4,1,4,2,1,1,2,100,392,3,2,2,2,1,3,2,3,3,1,1,1,1,2,1,2,1,1,16,34
1,100,393,3,5,1,4,3,1,3,27,12,2,2,1,2,1,3,1,2,2,3,3,3,8,3,2,8,2,3,3,2,1,3,2,0,5,1,5,5,1,1,3,1,1,1,3,2,2,3,2,2,3,4,3,4,1,2,3,1,2,4,1,4,2,2,3,2,100,393,3,2,3,2,1,3,1,1,3,1,4,4,1,2,2,2,1,1,16,38
1,100,394,3,5,1,2,3,1,5,60,25,1,2,2,1,2,1,3,1,1,2,1,2,8,2,2,7,3,4,3,3,2,3,2,0,3,1,5,2,1,1,2,2,1,1,3,5,3,1,2,4,3,4,1,4,8,1,4,1,2,4,1,5,1,0,2,2,100,394,3,2,3,1,1,3,2,2,2,5,2,2,3,3,2,2,1,1,17,42
1,100,395,3,5,1,3,2,1,3,25,12,4,3,1,1,2,2,3,4,1,3,1,2,2,3,2,11,3,2,3,3,1,3,5,0,2,2,5,4,1,2,3,3,1,1,2,5,1,3,2,1,3,1,1,4,12,2,3,1,2,4,1,4,2,2,2,2,100,395,3,1,1,1,1,2,1,3,2,4,4,4,1,1,1,2,2,2,20,34
1,100,396,3,5,1,4,4,1,2,60,25,3,3,1,2,1,1,2,3,2,2,2,2,8,2,2,4,2,3,3,3,1,2,1,0,1,1,2,2,1,1,3,1,1,1,2,3,3,1,2,6,3,2,2,4,1,2,3,1,2,2,2,5,2,1,2,2,100,396,3,2,3,2,1,3,1,3,2,0,0,0,3,2,2,2,1,1,22,41
1,100,397,3,2,1,5,2,1,1,14,14,4,3,2,2,1,1,1,4,2,4,2,3,0,2,2,4,2,3,3,3,1,1,5,0,3,4,5,5,1,1,2,2,1,1,4,3,3,3,2,3,0,3,1,4,5,3,3,1,1,2,1,4,1,1,1,2,100,397,3,1,2,1,1,3,1,3,1,1,1,1,3,2,3,2,1,2,23,40
1,100,398,3,3,1,2,4,1,3,30,12,2,2,2,2,2,2,2,3,1,2,1,2,8,3,3,9,2,1,3,2,3,2,5,0,2,1,5,5,1,2,3,1,3,2,3,5,2,2,1,1,3,3,1,3,8,3,1,1,3,3,1,3,2,1,3,2,100,398,3,2,3,2,1,3,3,3,2,2,2,3,1,1,2,2,1,1,23,32
1,100,399,3,2,1,3,3,1,4,30,11,3,3,1,2,1,2,2,4,3,3,0,3,8,3,2,8,1,1,3,3,0,0,2,0,1,2,2,4,1,1,3,2,3,1,4,3,3,4,2,7,3,3,1,4,4,3,2,1,2,4,3,5,1,1,1,2,100,399,3,1,3,1,1,3,2,1,1,4,2,2,1,2,2,2,2,1,24,22
1,100,400,3,3,1,4,3,1,3,30,12,4,3,2,2,2,3,2,4,2,2,2,1,0,2,3,4,3,2,3,3,1,1,2,0,4,3,5,2,1,2,3,2,1,5,2,2,3,2,2,3,2,2,1,3,9,3,1,1,3,3,1,4,2,2,3,2,100,400,3,2,2,2,1,2,2,3,2,3,2,2,1,1,2,2,1,1,16,36
1,100,401,3,4,1,3,2,1,5,40,11,1,1,2,2,1,1,3,3,3,4,3,2,1,2,2,0,3,4,2,2,3,3,6,0,2,2,2,1,1,2,2,1,1,1,3,5,3,3,0,3,3,3,3,4,1,3,3,1,2,3,2,3,2,2,1,2,100,401,3,2,3,1,1,2,1,3,1,2,2,2,3,3,3,2,1,1,19,42
1,100,402,3,2,1,4,2,1,6,90,7,1,3,1,1,1,1,2,1,1,1,1,2,8,1,2,8,3,4,3,3,3,3,0,0,2,1,1,1,1,1,1,2,0,9,3,4,3,2,2,3,2,2,2,3,4,4,1,2,3,3,1,3,2,2,3,2,100,402,3,2,2,1,1,3,1,2,2,4,2,3,1,3,1,2,1,2,17,48
1,100,403,3,1,1,5,1,1,1,14,14,2,2,1,2,1,1,2,3,2,2,2,2,8,3,2,4,3,2,1,1,3,3,1,0,1,5,1,1,2,2,2,0,2,9,2,3,3,1,2,2,0,4,1,4,8,4,3,2,4,4,2,2,2,2,4,2,100,403,3,2,2,1,1,1,1,2,2,5,4,2,1,2,2,2,1,1,20,27
1,100,404,3,1,3,3,2,1,5,40,15,1,2,2,1,1,1,2,1,1,2,1,3,8,2,2,4,2,1,2,2,3,3,0,0,2,1,4,3,1,4,3,3,1,1,3,4,3,4,2,3,3,4,1,3,4,4,1,2,4,3,2,5,2,2,1,2,100,404,3,2,3,2,1,3,2,3,1,4,2,2,2,2,2,2,1,1,17,45
1,100,405,3,2,3,3,4,1,3,40,12,4,3,3,3,1,2,1,4,2,4,2,3,8,2,2,8,2,4,3,3,1,3,5,0,1,1,3,1,1,3,3,2,1,9,1,3,3,4,2,0,3,3,2,3,3,4,2,2,2,3,3,4,2,2,2,2,100,405,3,1,3,1,1,2,2,2,1,4,1,2,2,2,3,2,0,1,13,43
1,100,406,3,2,1,2,4,1,2,45,11,4,3,1,2,1,2,2,4,1,2,1,3,8,2,2,8,3,4,3,3,1,3,2,0,5,5,5,5,1,1,1,1,1,3,4,5,3,2,1,1,3,4,1,3,4,4,1,2,3,1,2,3,1,2,1,2,100,406,3,1,3,2,1,2,1,3,3,5,2,2,0,2,3,2,2,2,14,48
1,100,407,3,2,1,5,2,1,4,50,18,2,2,1,2,1,1,2,4,2,3,2,2,8,2,2,4,3,4,3,3,2,3,5,0,3,1,5,1,5,3,1,2,1,1,1,3,2,4,1,1,2,2,1,3,4,4,3,2,2,3,1,3,1,2,2,2,100,407,3,1,3,2,1,2,2,2,3,5,1,1,3,2,3,2,2,2,17,41
1,100,408,3,4,2,2,2,1,4,60,18,2,2,1,1,1,1,2,3,2,3,2,2,1,1,2,4,3,4,3,3,3,3,2,0,1,1,1,1,1,2,2,3,1,1,3,4,1,1,2,3,1,3,2,3,4,4,0,0,0,0,0,0,2,1,4,2,100,408,3,2,2,1,1,3,1,3,2,2,1,2,0,0,0,0,0,0,17,44
1,100,409,3,2,1,4,1,1,5,999,140,4,3,1,2,3,3,2,2,1,2,1,3,0,3,1,10,3,4,2,3,1,3,5,0,1,1,2,5,1,1,2,2,1,0,0,5,1,3,1,1,3,3,1,3,12,0,0,1,3,2,3,4,2,1,1,2,100,409,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49
1,100,410,3,2,1,2,1,1,6,999,999,2,2,2,3,2,1,2,2,1,2,1,2,0,1,0,4,3,3,2,2,1,3,2,0,1,1,2,1,1,1,2,2,1,1,1,4,1,1,1,0,1,1,1,4,0,0,2,2,2,2,1,3,2,2,2,2,100,410,3,1,0,2,1,0,2,2,2,2,1,2,1,1,1,2,2,2,17,61
1,100,411,3,2,1,5,3,1,3,999,11,4,2,2,2,2,3,3,3,3,4,3,2,1,2,2,8,2,4,1,1,1,3,2,0,1,1,4,5,1,1,3,2,3,1,5,4,2,4,0,3,3,3,0,4,1,2,3,1,1,1,2,5,2,1,0,2,100,411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37
1,100,412,3,2,2,2,4,1,1,17,14,2,2,1,2,1,2,1,4,1,3,1,3,8,1,2,4,0,3,3,3,1,1,2,0,5,2,4,4,1,5,1,2,1,1,3,3,3,2,1,1,3,2,1,3,5,4,1,2,3,4,1,2,2,1,2,2,100,412,3,2,3,2,1,3,3,3,3,5,2,2,1,3,3,2,2,1,28,56
1,100,413,3,2,1,2,1,1,1,41,17,1,3,1,1,1,3,4,4,3,2,3,3,0,1,2,4,1,3,3,2,0,0,2,0,5,1,4,3,1,3,3,2,1,1,3,4,2,0,2,1,3,2,2,3,3,4,5,2,2,2,1,3,2,2,2,2,100,413,3,1,3,1,1,2,2,2,2,3,1,2,3,3,0,0,0,0,34,55
1,100,414,3,1,2,2,2,1,1,41,17,2,3,1,2,2,1,3,0,1,1,1,3,8,1,2,8,3,4,3,3,3,3,2,0,2,1,0,0,1,0,2,2,1,1,3,3,3,2,2,0,3,2,2,4,3,4,1,2,2,4,1,5,2,1,1,2,100,414,3,1,3,1,1,1,1,1,3,5,2,2,2,2,2,2,2,1,34,56
1,100,415,3,2,1,2,5,1,3,57,18,1,2,3,1,1,3,2,2,2,2,2,3,8,2,2,4,3,4,3,3,1,3,2,0,1,1,2,1,1,1,3,1,3,1,3,3,3,3,2,3,3,3,2,4,3,4,1,2,3,3,1,3,2,1,1,2,100,415,3,2,3,2,1,2,1,3,2,3,1,2,1,2,1,2,1,1,28,51
1,100,416,3,2,1,3,4,1,4,60,15,2,3,3,4,2,2,3,4,2,4,2,4,0,2,2,4,1,4,3,3,3,3,2,0,3,2,2,5,1,1,3,2,1,1,0,3,3,4,2,3,2,2,1,3,3,4,2,2,3,3,2,4,2,2,2,2,100,416,3,2,3,1,1,2,3,3,2,3,1,2,1,2,3,2,0,1,27,55
1,100,417,3,2,1,2,3,1,5,40,21,1,3,2,1,2,1,1,3,2,3,2,1,0,1,1,4,2,3,3,3,1,3,2,0,1,4,5,5,5,5,2,1,0,1,5,4,1,0,2,3,2,2,1,0,0,0,0,1,1,2,1,0,0,0,0,2,100,417,3,1,0,1,0,2,3,3,2,4,0,4,2,3,3,2,0,0,25,40
1,100,418,3,2,2,2,1,1,3,51,22,1,3,2,2,1,3,2,3,2,2,2,4,8,1,2,4,6,2,1,3,3,3,1,0,5,5,1,0,1,5,3,1,0,3,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,418,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,38
1,100,419,3,1,1,4,2,1,4,100,17,4,2,2,1,1,2,2,3,1,4,2,3,1,3,2,11,3,2,3,3,2,3,2,0,1,1,1,4,1,5,3,2,1,1,5,5,3,2,1,3,3,3,1,4,2,2,0,1,1,2,1,2,2,2,4,2,100,419,3,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,29,52
1,100,420,3,4,1,3,3,1,1,999,14,4,3,3,1,1,3,2,4,2,2,2,1,8,1,2,8,3,2,3,3,1,3,2,0,3,1,5,4,1,2,1,3,3,1,0,5,3,2,2,1,2,4,2,4,8,2,3,1,3,4,1,4,2,2,3,2,100,420,3,2,3,1,2,2,2,2,2,4,2,3,3,3,3,2,1,1,30,36
1,100,421,3,2,1,4,4,1,2,40,21,4,3,3,1,0,2,1,2,3,4,3,3,8,1,2,8,1,3,3,3,1,0,2,0,1,1,5,5,1,5,3,2,1,1,5,3,3,2,0,3,0,2,1,4,10,2,3,1,3,4,1,5,0,2,1,2,100,421,3,1,3,1,1,2,3,3,2,4,4,4,1,2,1,2,1,1,25,39
1,100,422,3,2,1,5,5,1,2,40,21,4,1,3,1,3,2,1,4,3,4,3,3,8,0,0,7,3,4,2,2,1,1,2,0,5,5,5,5,5,5,3,2,1,1,5,3,1,4,2,3,2,2,1,4,1,2,3,1,1,4,1,5,2,2,1,2,100,422,3,1,1,1,1,3,2,3,3,4,2,2,1,2,1,2,0,2,25,57
1,100,423,3,1,1,5,3,1,3,65,23,2,2,1,2,1,3,2,2,2,2,2,3,8,1,2,4,3,4,3,2,1,3,2,0,3,2,5,5,2,5,2,2,1,1,4,3,1,3,1,1,3,2,1,4,11,2,3,1,1,4,1,5,1,2,4,2,100,423,3,1,2,1,1,2,1,2,3,1,1,1,1,3,3,2,1,2,25,47
1,100,424,3,2,1,3,2,1,1,60,23,4,3,1,1,1,2,4,4,2,4,1,3,8,2,1,4,1,4,3,3,1,1,5,0,1,2,1,1,1,3,2,3,1,1,4,3,3,3,2,1,3,4,1,4,1,2,3,1,2,4,1,3,2,2,3,2,100,424,3,1,3,1,1,0,3,1,1,4,4,4,2,2,2,2,1,1,35,22
1,100,425,3,1,1,1,1,3,0,0,999,3,3,2,0,1,2,0,3,3,0,3,1,8,3,1,9,1,3,3,3,1,3,2,0,5,0,0,0,0,0,1,1,0,5,3,3,3,0,1,1,1,4,3,3,5,4,2,2,1,0,0,0,2,1,1,2,100,425,3,2,2,2,2,2,2,3,2,4,4,4,0,0,0,0,0,0,26,47
1,100,426,3,2,2,3,3,3,0,999,999,1,2,2,2,1,1,0,0,2,2,0,4,0,1,1,0,0,3,3,1,1,1,0,0,1,1,2,0,1,1,0,0,0,1,2,5,3,1,0,0,0,0,1,2,8,4,1,0,3,2,1,3,2,1,3,2,100,426,3,0,0,0,1,0,0,0,0,3,1,2,1,2,2,2,2,1,31,29
1,100,427,3,2,1,2,3,2,4,999,999,1,2,1,1,1,3,3,2,1,2,1,1,0,1,0,9,6,2,3,3,3,3,5,0,2,2,2,2,1,2,2,3,3,1,1,4,0,2,1,3,1,2,1,3,4,4,1,2,3,4,2,3,2,1,4,2,100,427,3,1,3,2,1,2,2,2,2,4,1,1,1,1,1,2,0,0,28,49
1,100,428,3,2,1,2,1,1,7,999,27,3,3,2,2,3,1,3,4,3,4,3,1,8,2,2,7,0,3,2,1,3,3,0,0,1,1,5,2,5,5,3,3,0,1,3,4,3,0,2,3,3,4,2,3,9,2,2,1,3,2,2,4,1,1,1,2,100,428,3,0,0,1,1,2,1,2,1,4,2,3,2,1,2,2,0,0,26,49
1,100,429,3,2,1,4,2,1,2,999,21,3,3,1,2,4,2,1,3,2,4,2,3,8,1,1,4,6,2,3,3,3,3,2,0,4,1,4,4,1,4,2,3,0,1,5,3,3,4,2,0,0,4,1,4,11,2,3,1,3,4,3,1,1,2,2,2,100,429,3,0,0,1,1,1,0,0,0,4,2,0,2,2,2,2,2,0,27,62
1,100,430,3,2,1,5,3,1,5,90,30,1,2,1,1,1,1,3,3,2,1,2,2,0,1,2,6,6,1,1,1,1,1,3,0,0,1,1,4,1,5,1,2,3,0,0,0,3,1,1,3,1,1,0,4,1,2,4,1,1,1,1,5,2,2,0,2,100,430,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,27,48
1,100,431,3,2,1,4,2,1,0,999,999,3,3,1,1,0,1,4,0,0,0,2,1,8,0,0,4,0,4,2,0,3,3,2,0,1,1,1,1,1,2,3,2,0,1,2,3,3,2,0,0,0,0,3,4,1,2,3,1,1,1,1,1,2,2,3,2,100,431,3,0,0,1,1,0,0,1,0,0,0,1,1,2,1,0,1,0,31,27
1,100,432,3,3,1,3,4,1,3,40,15,2,3,2,2,2,2,2,2,2,2,2,2,8,3,2,4,1,4,3,2,3,3,2,0,4,2,3,4,1,1,3,2,1,7,4,5,3,2,0,3,3,2,3,4,11,2,3,1,2,4,2,3,2,2,4,2,100,432,3,2,2,1,1,2,1,3,3,1,2,2,1,3,3,2,2,2,29,54
1,100,433,3,2,3,4,3,2,4,42,15,4,2,3,3,3,1,1,4,3,3,2,1,8,1,2,0,1,4,3,3,1,1,2,0,4,3,5,5,2,5,2,3,1,1,4,3,2,3,1,1,2,4,1,4,12,2,3,1,1,2,1,3,2,2,2,2,100,433,3,1,2,1,1,2,1,3,1,3,1,1,1,1,1,2,2,2,27,64
1,100,434,3,6,4,5,6,3,1,160,30,0,2,2,2,0,3,2,4,2,4,3,3,8,3,2,4,1,4,3,2,1,3,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,434,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,58
