COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99
1,203,63,1,2,4,5,7,1,2,3,1,2,1,3,2,2,1,3,3,4,4,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,3,1,1,1,3,3,3,3,2,1,1,2,3,1,3,1,4,2,1,1,3,5,1,3,2,4,5,,220,3006,3,1,3,4,3,3,4,3,1,1,4,3,4,3,1,1,3,4,1,21,1,12,2
1,203,64,1,2,4,3,6,1,2,1,1,2,1,3,3,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,4,3,1,1,3,4,3,3,3,3,1,2,1,4,3,2,4,3,1,1,3,6,2,1,2,1,2,,220,3006,4,1,2,3,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,21,1,42,2
1,203,65,1,1,4,10,7,2,1,2,1,1,2,1,2,2,2,1,4,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,3,4,3,4,2,1,1,4,3,1,1,2,2,1,2,1,3,3,2,1,2,2,2,,220,3006,5,1,3,4,3,3,2,3,4,2,3,2,2,3,1,3,3,2,2,21,3,68,102
1,203,66,1,3,4,7,4,2,3,1,1,2,2,2,2,2,2,3,4,4,2,4,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,3,3,1,1,3,3,3,3,3,3,2,1,2,2,3,3,4,2,4,1,1,3,2,3,1,1,2,,220,3006,6,1,3,4,3,3,2,4,4,2,2,3,2,2,1,1,2,5,2,21,3,18,205
1,203,67,1,5,4,9,7,1,1,3,1,2,1,3,4,2,2,4,3,1,1,4,5,5,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,4,4,2,4,4,4,1,1,4,4,3,4,1,1,3,1,1,4,3,1,3,3,1,1,2,0,4,0,5,5,0,,220,3006,7,1,4,0,4,4,3,1,1,2,2,2,1,2,4,1,2,1,5,21,3,38,203
1,203,68,1,3,6,9,6,1,2,4,1,1,2,2,2,2,2,3,3,4,1,1,2,4,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,4,2,2,1,3,2,2,4,4,3,4,5,2,2,1,5,1,2,3,4,3,2,2,4,0,4,0,5,5,0,,220,3006,8,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,21,3,78,100
1,203,69,1,1,4,7,4,1,1,2,1,2,1,4,2,3,3,2,2,3,4,2,2,3,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,4,2,1,1,3,1,1,1,4,3,2,3,1,1,2,1,4,3,3,4,1,1,1,1,3,3,1,1,1,1,,220,3006,9,1,3,4,3,3,2,2,2,2,2,2,2,3,1,3,2,1,1,21,3,78,105
1,203,70,1,1,0,11,5,1,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,4,3,3,1,2,2,3,1,2,1,3,3,2,2,1,1,1,2,7,2,1,3,1,2,,220,3007,0,1,1,2,3,3,2,2,2,2,3,0,2,2,1,3,1,2,2,21,3,68,205
1,203,71,1,3,4,5,5,1,2,1,1,1,1,2,4,3,2,3,4,2,1,4,3,3,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,4,2,4,3,1,1,1,3,3,1,3,2,3,2,2,2,4,3,2,2,2,1,1,3,7,2,2,2,2,5,,220,3007,1,1,3,4,3,3,2,2,2,2,1,1,3,1,1,1,3,0,1,21,3,18,206
1,203,72,1,4,6,7,6,1,1,2,1,1,2,4,2,2,2,3,3,3,1,4,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,3,1,2,2,1,1,4,3,3,3,4,3,2,2,3,2,3,3,4,3,1,1,2,4,2,1,2,1,2,,220,3007,2,1,3,4,3,3,2,3,1,2,2,1,4,3,1,3,2,3,2,21,3,98,102
1,203,73,1,3,6,9,5,1,1,2,1,1,2,1,2,2,2,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,3,4,2,2,1,1,4,3,2,3,4,3,1,2,2,4,1,2,4,3,2,2,2,5,4,1,3,2,3,,220,3007,3,1,3,2,3,2,2,2,1,4,3,2,3,2,1,1,3,2,2,21,3,78,100
1,203,74,1,5,4,11,7,1,3,1,1,2,2,1,2,2,2,3,3,3,4,4,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,3,2,3,4,2,1,1,2,2,2,3,2,4,2,2,1,1,1,2,2,2,2,3,,220,3007,4,1,3,4,3,3,2,4,4,3,4,4,3,3,1,3,3,2,2,21,3,28,204
1,203,75,1,2,6,9,5,1,3,2,2,2,1,1,2,2,2,3,3,3,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,3,3,2,1,1,2,1,2,3,1,4,1,2,1,2,1,2,2,2,2,2,,220,3007,5,1,3,3,3,3,2,2,1,3,2,1,3,3,4,2,2,2,2,21,3,78,104
1,203,76,1,5,5,6,6,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,3,2,1,1,3,1,1,3,3,3,1,2,2,2,3,2,2,2,4,4,3,7,1,1,2,2,1,,220,3007,6,1,3,4,3,1,2,2,2,2,2,2,2,2,1,1,3,2,2,21,3,58,104
1,203,77,1,5,4,10,6,1,2,3,1,2,2,3,2,2,2,3,3,3,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,4,2,1,1,3,3,3,3,3,3,2,1,2,4,1,3,4,3,1,1,2,3,3,4,4,4,5,,220,3007,7,1,3,4,3,3,4,4,4,4,4,4,4,4,1,3,6,1,1,21,3,58,207
1,203,78,1,3,4,11,5,1,3,1,2,2,1,1,3,3,3,0,3,0,3,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,4,1,4,4,0,1,3,3,2,1,1,2,1,1,1,2,1,1,1,1,3,1,2,3,1,2,1,,220,3007,8,1,3,2,3,4,5,5,5,5,5,0,0,0,4,1,1,2,3,21,3,78,207
1,203,79,1,4,6,11,6,1,1,3,1,2,2,2,2,2,2,1,2,3,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,3,2,1,1,3,3,2,3,3,1,1,2,3,1,1,3,4,3,1,2,3,5,2,1,1,2,1,,220,3007,9,1,3,1,3,3,3,1,1,2,1,1,3,2,2,1,2,4,2,21,3,98,104
1,203,80,1,2,6,10,6,1,3,2,1,2,2,1,2,2,2,3,3,3,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,1,3,1,4,2,1,1,2,3,1,3,3,1,1,2,3,1,1,2,2,1,1,1,1,6,2,1,1,2,2,,220,3008,0,1,2,2,3,3,2,4,1,3,2,1,1,3,1,1,2,4,1,21,3,58,105
1,203,81,1,1,1,10,4,1,3,2,3,3,3,0,5,0,5,0,5,0,5,5,5,5,4,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,4,1,1,1,7,4,4,0,5,4,0,6,4,3,0,0,0,4,3,4,2,3,1,3,0,2,3,1,5,0,,220,3008,1,1,4,0,4,4,5,5,5,5,5,0,0,0,4,2,6,0,5,20,4,77,205
1,203,82,1,1,1,1,7,1,3,2,1,2,1,3,4,4,4,4,4,4,1,5,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,3,1,1,3,4,3,4,3,3,2,1,1,4,3,1,4,2,2,1,1,0,3,4,4,4,5,,220,3008,2,1,3,4,3,3,4,4,4,4,4,4,4,4,1,5,6,2,1,20,4,27,204
1,203,83,1,1,1,2,6,1,2,1,2,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,3,3,4,2,1,1,2,1,4,3,2,1,1,2,1,1,0,2,2,1,4,5,,220,3008,3,1,3,4,3,3,5,5,5,5,5,0,0,0,1,3,6,2,2,20,4,35,402
1,203,84,1,1,1,6,6,2,2,3,1,2,1,1,2,2,2,2,2,3,2,2,3,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,4,3,1,1,2,1,4,1,2,4,1,1,1,1,2,3,4,4,4,5,,220,3008,4,1,3,4,3,3,4,4,4,4,4,4,4,4,4,2,1,2,2,20,4,25,600
1,203,85,1,3,6,8,6,2,2,3,2,1,1,2,1,2,3,1,2,3,1,4,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,3,1,1,1,3,3,3,3,3,1,2,2,2,2,3,3,4,3,1,1,3,3,1,4,2,2,2,,220,3008,5,1,3,4,3,0,5,5,5,5,5,0,0,0,4,5,2,4,1,20,4,66,100
1,203,86,1,1,1,10,5,3,2,1,1,2,2,3,3,2,2,2,3,2,2,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,0,0,4,0,7,4,4,0,5,4,0,6,4,3,0,0,0,4,3,4,3,1,1,3,1,1,4,4,4,5,,220,3008,6,1,3,4,3,4,5,5,5,5,5,0,0,0,1,2,1,4,2,20,4,45,404
1,203,87,1,1,4,10,9,1,2,4,3,2,1,0,5,2,5,0,5,3,5,5,5,5,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,3,1,3,1,4,4,0,1,3,0,2,4,3,0,2,4,3,4,0,1,4,1,1,0,1,4,4,1,1,,220,3008,7,1,3,0,4,4,5,5,5,5,5,0,0,0,4,3,2,0,2,20,4,27,121
1,203,88,1,3,2,4,1,1,2,1,1,1,1,1,3,3,1,2,3,3,2,3,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,4,1,2,1,3,2,1,1,2,3,1,1,3,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,3,,220,3008,8,1,1,2,4,3,1,2,4,2,3,2,1,3,1,3,2,3,2,20,4,17,122
1,203,89,1,1,6,10,6,1,1,1,1,1,2,3,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,4,2,1,3,2,1,1,3,4,2,3,3,1,3,1,3,4,3,1,4,2,1,1,2,1,3,3,1,2,2,,220,3008,9,1,3,2,3,3,2,2,2,2,2,2,2,2,1,1,3,1,1,20,4,15,300
1,203,90,1,2,6,11,4,1,2,4,1,1,2,1,5,3,3,0,3,0,5,5,5,5,4,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,4,0,2,4,2,1,4,4,2,5,4,0,6,4,1,0,2,0,3,2,2,1,4,4,2,1,3,0,3,2,1,,220,3009,0,1,3,0,3,3,4,3,5,5,5,0,0,0,1,1,6,1,1,20,4,57,120
1,203,91,1,1,1,9,6,1,1,4,1,2,2,1,3,2,2,3,3,3,3,2,3,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,4,3,3,4,4,3,4,3,4,2,3,1,2,2,2,1,2,1,2,2,1,2,2,3,4,4,4,5,,220,3009,1,1,3,4,3,4,5,5,5,5,5,0,0,0,4,5,6,0,5,20,4,47,206
1,203,92,1,1,1,9,4,3,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,4,3,4,3,1,1,2,1,3,3,1,4,1,1,1,1,3,3,4,4,4,5,,220,3009,2,1,3,4,4,3,2,2,2,2,2,2,2,2,1,3,6,2,1,20,4,55,302
1,203,93,1,1,1,2,5,1,3,1,1,1,1,2,2,2,2,3,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,4,1,2,3,2,1,1,3,3,3,4,3,1,1,2,2,2,3,3,4,2,2,1,2,0,3,4,4,4,5,,220,3009,3,1,3,4,3,3,5,5,5,5,5,0,0,0,4,5,6,0,5,20,4,57,208
1,203,94,1,1,1,8,6,1,2,3,1,1,2,2,2,1,3,2,1,3,3,4,3,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,4,4,3,2,3,4,3,1,2,2,1,4,1,2,1,2,1,4,1,1,3,4,4,4,5,,220,3009,4,1,3,4,3,3,5,5,5,5,5,0,0,0,4,5,6,1,1,20,4,45,503
1,203,95,1,5,3,9,5,2,2,3,1,1,2,2,2,2,4,2,1,3,2,4,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,4,3,2,1,1,3,3,3,3,3,1,1,2,2,2,1,3,4,2,3,1,2,5,3,4,4,4,4,,220,3009,5,1,3,4,3,4,4,4,4,4,4,4,4,4,4,5,6,4,1,20,4,77,101
1,203,96,1,1,1,8,8,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,4,2,1,1,3,3,3,4,3,3,1,2,1,2,3,3,4,3,1,1,2,1,3,2,2,1,2,,220,3009,6,1,3,4,3,3,2,2,1,2,3,1,2,3,1,2,2,2,2,20,4,65,404
1,203,97,1,1,2,2,6,3,3,2,2,1,2,1,4,3,2,3,2,2,2,4,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,4,2,1,2,2,1,1,3,3,3,4,3,3,2,1,2,4,1,3,4,3,1,1,3,4,3,4,4,4,5,,220,3009,7,1,3,4,3,3,4,4,4,4,4,4,4,4,1,3,6,1,1,20,4,16,201
1,203,98,1,1,1,2,5,1,3,2,1,2,1,2,3,2,4,3,3,3,1,4,3,3,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,4,2,1,4,3,1,1,3,3,1,4,4,3,2,0,3,4,3,3,4,2,1,1,3,4,3,4,4,4,5,,220,3009,8,1,3,4,3,3,3,4,4,4,4,3,3,3,1,3,6,4,2,20,4,97,120
1,203,99,1,1,3,9,5,2,2,1,1,2,2,3,2,3,5,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,3,4,3,1,1,1,3,2,2,4,3,1,1,2,3,2,3,3,4,3,1,1,3,0,3,4,4,4,5,,220,3009,9,1,3,4,4,4,5,5,5,5,5,0,0,0,4,5,6,1,1,20,4,66,100
1,203,100,1,1,2,10,7,3,2,3,2,2,1,4,3,1,3,4,4,3,1,2,1,2,4,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,4,4,2,0,0,3,1,1,3,4,3,4,3,3,1,1,2,4,3,3,4,5,1,2,3,0,4,0,5,5,0,,220,3010,0,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,20,4,46,201
1,203,101,1,1,1,2,4,3,2,4,1,2,1,1,3,4,2,3,2,3,2,4,4,4,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1,1,2,1,3,4,2,1,1,1,1,2,3,3,4,1,0,1,1,1,1,4,4,4,5,,220,3010,1,1,3,2,3,3,5,5,5,5,5,0,0,0,4,1,2,0,1,20,4,25,103
1,203,102,1,1,1,1,4,2,2,3,1,1,2,4,3,3,3,3,2,3,2,3,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,1,2,1,3,1,3,4,2,1,1,2,2,1,3,1,4,2,3,1,2,7,1,3,1,1,2,,220,3010,2,1,3,4,3,3,2,2,2,5,1,1,2,3,1,3,2,4,1,20,4,25,603
1,203,103,1,1,1,8,6,2,3,4,1,1,2,2,2,3,2,0,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,4,6,1,1,3,5,3,4,3,1,1,1,1,4,3,3,0,2,1,1,1,0,1,5,4,4,5,,220,3010,3,1,3,4,3,4,4,2,4,4,2,2,2,2,4,5,6,1,1,20,4,87,202
1,203,104,1,1,6,4,5,2,2,2,3,2,1,1,1,2,2,1,2,2,3,3,2,3,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,3,4,2,1,1,2,1,2,1,2,2,1,1,1,1,2,3,5,4,3,4,,220,3010,4,1,3,4,3,3,2,2,2,3,4,0,1,2,1,2,4,4,2,20,4,46,200
1,203,105,1,1,1,8,5,1,2,1,1,2,2,1,2,2,3,3,2,3,3,1,3,3,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,3,3,4,2,1,1,2,1,2,3,2,2,1,1,1,3,3,1,5,4,4,5,,220,3010,5,1,3,4,3,3,4,4,4,4,4,4,4,4,1,1,6,4,2,20,4,27,124
1,203,106,1,1,3,5,2,5,0,4,1,1,1,1,1,1,1,0,5,0,5,5,5,5,4,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,4,1,1,1,1,6,1,1,1,1,1,1,1,1,2,1,1,1,1,3,4,1,4,1,1,5,1,2,2,1,1,,220,3010,6,1,1,1,2,4,5,5,5,5,5,0,0,0,4,1,1,2,0,20,4,27,114
1,203,107,1,1,1,1,4,2,2,3,1,2,1,3,2,2,2,2,2,3,1,2,3,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,4,3,1,1,3,4,3,4,3,1,1,2,2,4,3,3,4,3,1,1,2,2,1,4,1,4,5,,220,3010,7,1,3,4,3,3,2,2,2,2,2,2,2,2,1,3,2,2,2,20,4,35,403
1,203,108,1,5,3,10,8,1,2,3,2,1,2,1,1,3,3,0,3,2,2,2,2,2,4,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,3,1,2,1,2,4,3,4,2,1,1,2,1,2,3,2,3,1,2,1,1,4,2,3,2,2,2,,220,3010,8,1,3,3,3,4,1,2,2,2,2,2,3,2,1,2,2,2,3,20,4,85,404
1,203,109,1,1,1,1,3,2,3,3,1,2,2,2,1,1,5,0,5,1,5,5,5,5,4,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,4,3,2,1,1,4,3,3,4,3,3,1,3,3,2,1,3,4,2,1,1,3,6,2,2,2,2,2,,220,3010,9,1,3,3,3,4,5,5,5,5,5,0,1,1,1,1,3,2,1,20,4,27,204
1,203,110,1,1,1,2,7,1,3,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,3,1,1,2,2,1,1,3,3,3,4,4,1,1,2,2,2,1,3,4,3,1,2,2,2,2,4,1,2,3,,220,3011,0,1,3,4,1,3,2,2,2,3,1,1,1,2,1,2,3,2,2,20,4,87,210
1,203,111,1,1,4,6,4,1,1,2,2,2,2,4,3,2,2,3,4,3,4,4,3,3,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,3,1,4,2,1,4,4,3,3,3,4,3,2,3,3,4,3,2,4,3,1,1,2,7,2,1,2,1,2,,220,3011,1,1,3,2,4,3,2,2,2,2,3,2,3,3,1,3,2,2,2,21,3,38,105
1,203,112,1,5,5,9,7,2,1,3,1,1,2,2,3,2,1,1,2,3,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,3,2,1,1,3,2,2,2,3,1,1,2,2,2,3,2,2,1,2,1,2,6,2,3,2,2,3,,220,3011,2,1,3,3,3,4,1,2,2,2,2,2,2,1,1,1,3,2,2,21,3,28,100
1,203,113,1,5,5,10,7,1,3,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,3,2,1,1,3,2,3,1,2,1,1,2,3,2,3,2,2,1,1,1,1,5,2,2,2,2,2,,220,3011,3,1,2,2,3,3,2,2,1,2,2,2,2,1,1,3,3,2,3,21,3,18,102
1,203,114,1,1,4,3,6,1,2,1,2,1,1,1,3,2,2,2,2,3,3,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,3,3,3,4,2,1,1,2,2,2,1,2,4,2,1,1,2,5,2,1,1,3,4,,220,3011,4,1,3,4,3,3,1,1,3,2,4,4,2,2,1,1,4,2,2,21,3,78,203
1,203,115,1,5,5,9,5,1,2,1,2,1,2,1,3,2,1,1,2,3,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,4,1,3,2,1,4,3,3,1,2,2,2,1,2,1,3,1,1,2,6,2,2,1,2,3,,220,3011,5,1,3,2,3,3,2,2,4,2,1,1,2,2,1,3,2,2,2,21,3,38,101
1,203,116,1,3,4,9,6,1,3,4,1,2,1,4,2,2,2,3,2,2,2,2,1,3,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,3,4,4,2,5,2,1,4,4,3,3,4,1,2,3,2,2,2,2,3,1,2,1,1,4,2,1,2,2,3,,220,3011,6,1,3,4,3,3,4,4,4,4,3,2,2,3,1,3,3,5,1,21,3,58,206
1,203,117,1,3,4,11,6,1,0,4,1,1,2,2,2,2,2,4,4,0,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,3,2,4,2,1,1,3,3,3,4,4,1,1,4,3,2,1,2,3,3,1,1,1,6,2,3,1,2,3,,220,3011,7,1,3,4,3,3,2,1,1,1,1,1,1,1,1,3,6,3,3,21,3,28,200
1,203,118,1,3,4,7,6,1,3,1,1,1,2,2,3,3,2,2,1,3,2,4,3,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,6,1,1,3,3,3,4,3,1,1,2,3,2,1,1,4,3,1,1,3,1,1,5,4,4,5,,220,3011,8,1,3,4,3,3,3,2,4,2,3,3,4,3,1,3,2,2,2,21,3,38,210
1,203,119,1,2,6,6,4,1,3,1,1,2,2,4,3,2,2,3,1,3,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,4,3,1,1,3,3,3,2,4,1,2,1,3,2,1,1,2,3,1,1,3,4,1,5,2,2,2,,220,3011,9,1,2,4,3,3,1,2,2,2,2,2,2,3,1,4,2,2,1,21,3,98,100
1,203,120,1,2,1,10,7,1,1,2,1,2,2,4,3,2,1,4,2,4,4,4,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,4,4,2,1,1,1,4,1,0,1,3,4,3,1,1,2,3,4,4,2,2,2,1,1,3,4,2,3,1,2,2,,220,3012,0,1,3,3,1,4,4,2,2,2,3,2,2,3,1,2,2,2,2,21,3,68,201
1,203,121,1,3,4,8,5,1,2,1,2,1,1,1,2,2,2,2,4,2,1,2,3,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,4,2,2,2,2,1,1,2,1,3,4,3,1,1,2,3,2,3,3,4,3,1,1,3,7,1,5,4,4,5,,220,3012,1,1,3,4,3,3,2,2,4,4,4,4,4,4,1,1,3,2,1,21,3,68,201
1,203,122,1,4,6,11,6,1,1,3,1,1,2,0,5,0,5,0,5,0,5,5,5,5,4,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,3,4,3,4,1,4,4,4,3,3,4,1,2,0,4,1,1,2,4,5,1,4,0,0,4,0,5,5,0,,220,3012,2,1,4,0,3,4,1,5,5,3,3,0,0,3,1,5,0,2,5,21,3,48,109
1,203,123,1,5,4,9,6,1,2,3,2,1,1,1,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,4,2,1,1,2,1,2,3,1,2,2,1,1,2,3,2,1,2,1,2,,220,3012,3,1,3,2,3,3,2,2,2,2,2,2,3,3,1,3,2,2,2,21,3,28,207
1,203,124,1,1,5,7,6,1,3,1,2,1,2,4,1,1,1,1,1,3,3,4,3,3,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,4,3,1,1,3,4,3,2,3,3,1,2,3,1,1,2,2,2,1,1,1,0,2,1,1,2,1,,220,3012,4,1,1,2,3,3,2,4,1,3,3,4,3,3,4,1,2,2,1,21,3,48,109
1,203,125,1,3,4,11,6,1,3,1,1,2,2,1,5,3,5,3,5,3,5,5,5,5,4,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,4,1,2,4,4,3,4,1,3,4,3,3,4,2,2,1,3,2,1,3,4,3,4,1,2,1,2,2,2,2,2,,220,3012,5,1,3,4,3,3,5,5,2,5,2,3,3,3,4,3,3,2,5,21,3,98,205
1,203,126,1,5,4,9,8,1,3,4,1,1,2,2,3,3,3,3,3,3,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,3,1,3,3,3,1,1,1,1,2,3,1,2,2,1,1,2,3,3,4,5,5,0,,220,3012,6,1,3,4,3,3,5,5,5,5,5,0,0,0,4,5,0,1,2,21,3,98,208
1,203,127,1,2,4,10,4,1,3,1,1,2,2,2,2,4,4,2,2,2,1,2,2,2,4,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,4,2,4,3,1,2,1,2,1,1,2,2,1,1,2,2,3,3,2,2,1,2,1,1,4,3,2,1,4,5,,220,3012,7,1,3,4,3,4,4,4,4,4,4,4,4,4,1,5,6,1,1,21,3,78,103
1,203,128,1,1,3,11,5,1,1,2,2,2,1,2,2,2,2,3,3,1,1,3,3,3,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,4,3,4,2,1,1,1,3,3,3,4,6,2,2,2,2,2,1,3,0,0,4,4,3,2,2,3,5,1,2,,220,3012,8,1,3,4,3,4,3,3,1,2,3,4,2,2,4,1,2,2,1,21,3,48,105
1,203,129,1,3,4,11,6,1,1,3,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,3,5,1,2,5,3,3,4,4,1,2,3,1,2,3,2,2,2,1,1,2,3,2,1,3,2,2,,220,3012,9,1,3,2,1,3,2,2,2,2,2,2,2,2,1,3,2,2,2,21,3,28,203
1,203,130,1,3,6,9,7,1,1,2,2,1,1,1,2,2,3,4,4,3,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,4,2,1,2,3,1,1,3,4,3,3,3,1,1,2,3,2,3,2,4,5,1,2,2,1,2,1,2,2,2,,220,3013,0,1,3,4,3,3,2,2,2,2,3,4,2,2,1,2,2,1,2,21,3,58,102
