COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96
1,92,2523,1,2,5,9,5,2,4,4,6,3,4,2,1,2,4,2,5,5,1,3,2,2,1,2,0,1,2,3,4,4,3,2,4,3,5,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,4,2,1,3,9,9,9,9,9,2,2,1,2,1,4,,209,2252,3,1,1,1,2,2,1,9,1,1,4,1,3,4,5,2,4,2,3,2,7,14
1,92,2524,1,2,5,2,5,3,4,3,4,3,4,3,1,3,3,1,3,2,1,3,2,2,1,1,4,1,2,4,4,5,1,2,3,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,4,1,3,1,1,3,2,3,9,3,3,4,1,2,4,,209,2252,4,1,1,1,1,1,1,1,1,1,2,1,3,2,4,2,4,2,3,2,2,16
1,92,2525,1,2,5,4,5,3,4,1,2,2,4,1,2,5,2,2,4,2,3,4,3,3,2,1,1,2,1,4,2,4,4,2,1,1,5,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,1,4,1,5,9,9,9,9,9,9,1,4,2,2,3,3,,209,2252,5,1,1,2,2,1,2,1,2,2,2,1,1,2,4,2,4,4,3,1,5,24
1,92,2526,1,2,5,3,3,3,4,3,10,2,2,1,1,3,2,2,3,1,1,2,1,2,1,1,2,1,1,4,1,1,2,4,2,1,3,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,4,1,2,1,1,3,2,1,2,3,2,1,2,1,4,,209,2252,6,1,1,2,1,1,1,9,1,2,3,2,4,3,2,3,4,2,3,2,1,22
1,92,2527,1,2,5,2,5,4,4,6,4,2,4,3,1,2,2,2,4,3,3,4,0,2,1,1,5,2,1,4,4,5,3,4,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,4,1,3,2,2,4,2,1,1,1,4,4,2,3,3,,209,2252,7,1,2,2,2,1,1,1,3,2,1,1,1,2,3,1,4,3,3,3,7,10
1,92,2528,1,3,5,1,2,3,4,4,10,2,4,1,1,6,1,2,4,5,3,5,3,1,2,2,5,2,1,4,4,4,3,2,3,2,2,8,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,3,3,9,9,9,9,9,2,1,2,2,3,1,,209,2252,8,1,2,2,2,2,2,9,2,1,2,2,4,4,5,4,1,3,3,2,2,20
1,92,2529,1,3,5,4,5,3,4,3,4,4,4,2,2,6,2,1,3,4,3,5,2,1,1,2,2,1,3,3,5,4,5,4,3,5,5,3,2,1,2,2,2,2,1,2,2,1,1,1,2,2,0,1,1,4,3,4,1,4,5,4,3,2,2,3,1,2,3,3,,209,2252,9,1,1,1,1,1,1,9,1,1,3,3,5,3,2,9,9,3,3,2,2,13
1,92,2530,1,4,5,3,5,3,4,1,2,3,3,3,1,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,6,2,4,1,3,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,,209,2253,0,1,2,2,1,1,1,1,2,2,2,2,3,3,3,2,1,3,3,1,5,21
1,92,2531,1,4,5,2,5,3,4,3,10,3,4,1,2,5,2,2,2,2,2,3,2,2,1,1,4,1,2,4,2,2,5,5,2,3,4,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,5,1,1,4,1,2,3,9,9,9,9,9,0,4,2,2,2,0,,209,2253,1,1,1,2,1,1,1,9,2,1,3,2,3,3,3,0,2,4,3,2,2,20
1,92,2532,1,3,5,7,1,4,4,3,6,3,4,3,3,4,2,1,3,5,3,2,3,2,2,2,5,2,1,3,4,5,4,2,4,2,3,2,2,2,1,2,2,2,1,2,2,1,1,1,3,4,5,4,5,5,6,6,1,9,3,2,3,1,0,0,0,0,0,0,,209,2253,2,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,4,3,2,1,33
1,92,2533,1,4,5,3,5,1,4,2,8,4,4,1,2,5,5,1,4,4,3,4,2,2,2,2,1,2,1,3,5,3,4,2,1,2,4,5,2,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,4,1,2,3,9,9,9,9,9,1,1,1,1,2,4,,209,2253,3,1,1,2,2,2,2,1,2,3,3,1,1,2,4,1,1,4,3,3,8,52
1,92,2534,1,4,5,2,5,1,4,1,2,2,3,2,1,3,1,4,2,1,1,2,2,2,2,0,2,1,1,3,1,2,3,2,4,1,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,1,2,1,3,1,4,9,9,9,9,9,9,1,4,1,1,1,4,,209,2253,4,1,1,1,2,2,2,9,2,2,4,3,3,3,3,3,1,1,3,1,5,22
1,92,2535,1,4,5,3,5,1,4,1,2,3,4,2,1,2,2,1,5,2,2,3,2,1,2,2,4,1,3,2,1,2,4,2,4,1,3,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,4,2,1,1,2,2,1,1,2,2,3,2,2,4,1,2,2,2,,209,2253,5,1,1,1,1,1,2,1,2,1,3,3,3,3,3,3,1,2,3,1,5,14
1,92,2536,1,4,5,2,5,1,4,1,2,4,4,3,3,3,5,2,4,5,1,2,1,1,1,1,4,2,1,4,3,4,4,2,5,2,5,1,2,1,2,2,2,3,2,2,2,1,1,2,1,1,1,1,1,1,4,5,3,9,9,9,9,9,1,4,2,2,2,0,,209,2253,6,1,1,1,1,2,2,9,2,2,1,1,1,1,2,1,2,3,3,1,5,11
1,92,2537,1,4,5,5,1,1,4,2,6,2,3,3,1,3,3,3,3,3,3,2,2,1,2,2,0,2,1,3,4,4,6,4,2,1,4,1,2,1,3,1,2,1,2,2,2,1,1,2,3,1,2,1,4,4,2,2,9,9,9,9,9,9,2,3,2,2,2,2,,209,2253,7,1,1,1,1,1,1,9,3,0,3,2,3,3,0,2,2,2,3,2,7,12
1,92,2538,1,4,5,2,5,1,4,4,4,4,4,2,1,2,3,2,4,2,2,3,2,1,2,2,5,2,1,3,3,4,4,2,4,2,5,3,2,2,1,1,1,2,2,1,1,2,1,1,1,1,3,2,3,2,1,2,2,2,2,2,3,2,3,4,2,2,2,2,,209,2253,8,1,2,2,2,1,1,9,3,2,2,3,4,2,4,2,2,2,3,3,7,14
1,92,2539,1,3,5,3,1,2,4,4,4,2,3,1,2,5,5,3,3,3,2,2,2,3,1,1,4,2,1,3,2,2,3,5,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,9,2,2,2,1,2,4,,209,2253,9,1,1,1,2,2,1,1,2,2,2,2,1,1,3,2,3,4,3,3,7,11
1,92,2540,1,3,5,2,5,2,4,4,4,2,3,2,3,3,2,2,3,3,2,3,2,3,3,3,4,3,1,3,3,4,4,5,5,2,4,8,2,1,1,2,1,3,2,1,2,1,1,1,2,1,2,3,3,3,4,3,2,3,3,3,3,2,2,2,2,2,2,0,,209,2254,0,1,1,1,1,1,1,9,2,2,2,2,3,2,3,2,2,2,3,3,7,10
1,92,2541,1,3,5,2,5,2,4,3,4,3,4,3,2,3,2,2,1,2,2,2,2,2,1,1,2,1,2,2,4,4,4,2,4,2,4,8,2,1,2,2,2,3,1,2,2,1,2,1,1,1,1,1,1,3,1,1,1,2,2,2,3,2,2,3,1,2,3,1,,209,2254,1,1,1,1,1,2,1,9,2,1,2,2,4,2,4,3,2,3,3,2,2,10
1,92,2542,1,4,5,2,1,2,4,3,4,3,4,3,2,2,5,2,3,3,3,5,2,3,2,1,2,2,1,4,4,5,5,2,4,1,4,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,4,5,3,1,2,2,3,1,2,1,4,,209,2254,2,1,1,1,1,2,1,9,2,1,4,3,5,3,3,4,2,4,3,2,2,14
1,92,2543,1,2,5,2,5,1,4,4,4,2,4,3,1,1,2,2,1,4,1,2,2,2,1,1,3,2,1,3,3,2,3,1,4,1,5,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,3,2,1,1,1,1,9,1,4,0,2,1,4,,209,2254,3,1,1,1,1,1,1,9,2,2,2,0,1,2,2,2,2,3,3,3,7,12
1,92,2544,1,2,5,5,3,1,4,4,3,2,5,2,3,2,3,2,1,3,3,4,2,2,3,2,3,2,1,3,4,5,6,4,2,1,2,2,2,1,1,1,1,3,1,2,2,1,2,2,1,1,1,1,1,4,1,1,3,1,3,3,3,2,2,3,1,1,2,4,,209,2254,4,1,1,1,2,2,2,1,2,2,4,4,4,4,4,4,1,3,3,1,4,32
1,92,2545,1,2,5,2,5,1,4,1,2,4,4,2,1,4,2,1,3,3,3,5,2,1,3,2,3,2,1,4,3,3,5,2,3,3,5,2,2,2,1,1,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,4,4,3,1,3,1,1,4,2,3,0,,209,2254,5,1,2,2,2,1,1,1,3,2,4,4,5,3,4,4,1,2,3,1,5,21
1,92,2546,1,2,5,3,3,1,4,1,2,2,4,1,2,5,2,2,1,2,1,1,2,2,1,2,4,1,1,2,1,2,2,2,3,2,4,2,2,1,1,1,0,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,3,2,1,2,2,2,2,2,,209,2254,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,3,9,4,3,1,5,32
1,92,2547,1,2,5,3,5,2,4,1,2,4,0,2,1,2,2,2,3,5,3,4,1,2,2,2,4,2,1,4,6,6,3,4,1,2,4,6,2,3,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,3,9,9,9,9,9,2,3,3,1,1,4,,209,2254,7,1,2,2,1,1,1,1,3,2,4,3,5,4,5,3,3,2,3,1,5,13
1,92,2548,1,2,5,4,1,2,4,1,2,4,4,1,1,3,4,2,4,3,2,3,3,1,2,2,4,2,1,4,3,4,5,2,3,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,3,1,2,3,5,1,4,5,3,3,2,1,4,2,2,2,3,,209,2254,8,1,2,2,2,2,2,9,4,4,4,4,5,4,5,4,1,2,3,1,5,32
1,92,2549,1,2,5,6,3,1,4,4,6,3,4,1,2,5,0,0,2,4,3,3,2,2,2,1,4,1,1,4,5,5,4,2,4,1,2,9,2,1,1,1,2,2,1,1,2,1,2,1,2,4,5,4,5,5,6,6,2,2,4,1,2,2,2,3,1,2,2,4,,209,2254,9,1,1,2,2,2,2,1,2,4,2,1,3,1,3,1,3,4,3,2,1,35
1,92,2550,1,2,5,3,4,1,4,3,6,2,4,3,1,3,2,1,2,3,2,2,2,3,2,2,4,3,1,4,4,4,6,2,4,2,4,2,2,2,1,1,1,3,1,2,2,1,2,1,3,1,2,3,1,4,2,1,2,2,5,2,1,3,2,4,2,2,2,0,,209,2255,0,1,1,1,1,2,2,9,1,1,2,2,3,2,3,2,4,2,3,2,1,30
1,92,2551,1,5,5,5,1,1,4,1,2,3,4,2,1,3,4,2,2,2,1,2,3,2,2,2,5,2,1,3,2,4,2,3,2,2,4,6,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,3,2,2,5,3,9,9,9,9,9,2,4,2,2,2,2,,209,2255,1,1,2,2,2,2,2,1,0,4,3,2,4,2,3,3,2,1,3,1,5,33
1,92,2552,1,3,5,9,4,1,4,6,2,4,4,3,1,3,4,2,4,3,2,1,2,3,2,2,4,3,1,1,1,2,4,4,2,1,1,0,2,1,1,2,2,3,1,2,2,1,1,1,3,1,2,2,4,2,1,1,1,1,2,2,1,2,1,2,2,3,3,1,,209,2255,2,1,2,1,2,2,2,1,2,2,4,2,4,4,2,4,2,2,3,1,5,34
1,92,2553,1,3,5,6,1,1,4,4,3,4,4,1,1,2,5,2,3,5,3,5,2,1,2,2,5,2,1,4,3,3,4,2,4,4,5,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,3,9,9,9,9,9,2,4,1,1,1,4,,209,2255,3,1,2,2,1,1,1,9,3,4,4,3,4,2,4,3,2,3,3,1,4,32
1,92,2554,1,3,5,2,2,1,4,4,4,2,3,1,3,3,2,2,3,3,1,2,2,3,2,2,4,2,1,5,4,4,2,4,2,12,12,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,3,1,4,2,2,3,9,9,9,9,2,2,2,2,3,3,3,,209,2255,4,1,2,1,1,1,1,9,2,4,2,2,3,2,3,9,9,3,3,3,7,12
1,92,2555,1,3,5,2,5,1,4,4,4,3,4,3,1,1,2,2,3,3,3,5,3,0,2,1,5,2,1,2,4,5,6,5,5,2,3,2,2,2,1,2,1,2,2,1,2,1,1,2,0,3,1,3,1,4,2,1,1,3,5,4,1,3,2,4,5,3,1,4,,209,2255,5,9,1,1,2,1,1,1,2,2,3,1,3,2,3,2,2,3,3,3,7,14
1,92,2556,4,1,5,5,1,2,5,4,10,4,3,2,1,2,2,4,2,4,1,2,2,2,1,1,1,2,1,3,4,4,2,2,3,3,7,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,3,1,5,3,9,9,9,9,9,2,3,2,2,1,4,,209,2255,6,1,2,2,1,1,2,1,1,2,2,1,1,3,4,2,3,2,3,3,6,12
1,92,2557,2,2,5,7,5,0,5,3,10,3,3,3,2,6,2,2,1,3,3,2,2,0,2,2,3,1,2,4,1,2,6,5,5,12,12,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,4,6,1,1,1,2,2,3,2,2,4,2,3,2,4,,209,2255,7,1,1,2,1,1,2,9,4,1,3,4,4,3,0,3,0,4,3,2,1,22
1,92,2558,2,2,5,6,2,1,5,1,2,2,2,2,1,3,5,2,4,4,1,2,2,2,1,2,2,2,1,3,2,2,4,2,3,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,3,2,2,2,2,1,1,2,2,2,3,2,1,2,2,2,2,4,,209,2255,8,1,2,2,2,2,2,1,4,2,3,3,5,3,3,3,2,1,3,1,5,32
1,92,2559,2,2,5,4,1,1,5,1,2,2,5,2,1,3,2,3,2,2,1,3,1,2,2,1,2,1,1,2,1,1,2,2,4,2,4,3,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2,4,2,1,2,1,1,1,1,2,2,2,2,2,2,3,,209,2255,9,1,1,1,2,1,1,1,2,4,2,1,2,3,3,2,3,1,3,1,5,20
1,92,2560,3,2,5,3,5,1,5,1,2,2,3,2,1,3,3,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,4,2,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,4,1,1,2,1,1,1,3,2,1,4,1,2,1,4,,209,2256,0,1,2,1,1,1,1,1,2,3,3,3,4,2,3,3,4,1,3,1,5,24
1,92,2561,3,2,5,3,3,1,5,1,2,3,3,2,1,3,2,2,1,2,1,2,2,2,3,2,4,1,2,2,2,2,3,5,5,1,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,5,4,3,2,1,2,2,1,2,1,3,1,2,1,4,,209,2256,1,1,1,1,1,1,1,1,2,4,2,3,3,3,3,2,2,1,3,1,5,11
1,92,2562,3,2,5,3,1,1,5,1,2,2,2,2,1,3,3,2,2,2,1,3,1,1,2,2,2,1,2,2,2,3,1,4,2,1,3,5,2,2,1,2,2,2,1,1,2,1,2,2,1,1,3,1,2,3,3,3,2,1,1,2,1,1,2,4,2,3,3,2,,209,2256,2,1,1,2,1,1,1,1,4,3,3,3,3,2,1,3,1,1,3,1,5,21
1,92,2563,3,2,5,2,3,2,5,1,2,3,3,1,2,3,2,2,2,3,1,3,2,1,1,1,4,1,2,2,1,1,3,2,4,1,3,2,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,3,4,2,5,2,1,1,1,3,1,1,3,2,2,1,4,,209,2256,3,1,2,1,1,1,1,1,2,2,2,2,2,2,4,2,2,3,3,1,5,24
1,92,2564,2,2,5,3,4,3,5,1,2,4,4,3,1,2,2,2,5,4,3,2,3,1,2,2,5,3,1,4,4,3,5,2,3,2,3,8,2,1,1,1,1,2,1,1,2,1,2,2,1,1,4,2,3,2,1,1,1,2,2,2,1,2,1,4,2,3,3,2,,209,2256,4,2,2,2,2,2,2,9,4,4,4,4,5,4,3,4,1,3,3,1,5,32
1,92,2565,2,2,5,7,1,4,5,3,10,2,2,1,1,3,2,2,2,3,2,2,1,2,2,2,2,0,1,2,2,2,2,5,5,2,3,8,2,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,4,1,2,3,9,9,9,9,9,2,4,1,2,1,2,,209,2256,5,1,1,1,1,1,1,1,1,1,3,2,4,3,5,3,2,2,3,2,2,23
1,92,2566,2,2,5,5,5,4,5,4,3,3,4,2,1,2,2,1,3,3,2,2,2,1,2,2,4,1,2,2,4,4,2,4,1,1,3,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,4,2,2,2,1,1,2,3,2,2,3,2,2,1,4,,209,2256,6,1,1,1,2,2,2,9,2,2,3,2,4,4,5,3,2,2,3,1,4,30
1,92,2567,2,2,5,2,4,4,5,3,4,4,4,2,2,5,2,2,4,3,2,3,2,1,1,2,2,2,1,3,4,4,2,2,4,1,3,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,3,9,9,9,9,9,2,2,2,2,1,4,,209,2256,7,1,1,1,1,1,1,9,1,1,3,2,1,4,3,2,3,3,3,2,2,13
1,92,2568,3,2,5,7,3,4,5,4,10,1,2,2,1,3,2,4,2,2,2,2,1,2,2,2,2,1,1,3,3,3,6,2,4,4,5,2,2,2,1,1,1,3,1,2,2,1,2,1,2,3,1,1,1,2,2,2,3,9,9,9,9,9,1,4,2,2,2,2,,209,2256,8,1,1,2,1,1,1,1,2,1,3,2,4,4,4,3,3,1,3,2,2,21
1,92,2569,3,2,5,7,5,4,5,3,10,2,2,2,1,3,3,2,1,1,1,1,1,2,1,1,2,1,3,1,1,1,2,2,4,2,5,2,2,2,1,2,1,1,2,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,4,,209,2256,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,2,1,23
1,92,2570,3,2,5,2,3,4,5,3,10,2,4,3,1,2,3,2,2,2,1,2,2,2,1,1,4,1,2,3,2,2,4,2,4,5,7,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,1,1,4,1,1,1,2,2,1,1,2,2,3,2,2,1,4,,209,2257,0,1,1,1,1,2,2,9,2,2,3,2,3,2,3,2,2,3,3,2,1,21
1,92,2571,3,2,5,7,5,4,5,1,2,2,3,1,2,5,4,2,3,2,1,2,1,2,1,1,4,1,2,1,2,4,5,4,3,3,8,8,2,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,4,2,2,1,4,5,4,2,2,3,1,1,2,2,4,,209,2257,1,1,1,1,1,1,2,9,2,4,3,2,4,3,4,2,3,4,3,1,5,10
1,92,2572,3,2,5,7,2,4,5,1,2,4,4,2,1,3,2,2,2,1,1,2,2,2,1,1,1,3,3,3,2,2,2,2,4,2,3,8,2,2,1,1,2,2,3,2,2,1,1,1,2,1,1,3,1,4,2,2,1,1,2,2,1,2,1,2,2,2,1,4,,209,2257,2,1,1,1,2,2,2,1,3,4,3,4,4,4,0,3,1,1,3,1,5,34
1,92,2573,3,2,5,5,5,4,5,4,3,2,4,1,1,3,2,1,2,1,1,2,2,2,3,0,4,3,3,2,4,4,5,5,5,1,4,2,2,2,1,1,1,1,1,2,2,1,2,2,1,3,1,1,1,2,1,3,9,9,9,9,9,9,2,3,2,2,1,4,,209,2257,3,1,1,1,2,2,2,9,2,2,2,2,4,1,2,2,4,2,3,1,4,31
1,92,2574,4,2,5,7,5,4,5,2,8,3,2,3,1,3,2,3,3,4,3,4,2,1,2,2,4,2,1,3,3,4,3,4,2,3,7,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,4,1,1,3,9,9,9,9,9,1,3,1,2,2,4,,209,2257,4,1,1,2,2,2,2,9,3,2,3,4,5,2,4,3,3,2,3,3,8,50
1,92,2575,4,2,5,7,1,4,5,3,10,4,4,1,1,3,1,1,2,2,1,2,1,2,2,2,2,1,2,4,2,2,6,4,2,2,4,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,4,1,3,2,4,5,3,3,3,1,4,2,2,1,4,,209,2257,5,1,1,1,1,1,1,1,3,2,3,2,4,2,2,3,2,2,3,2,1,24
1,92,2576,4,2,5,8,2,4,5,4,4,2,4,2,1,3,2,1,3,4,1,3,2,2,2,2,2,2,1,3,4,4,4,4,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,4,1,1,2,1,2,2,1,9,3,1,2,1,1,4,,209,2257,6,1,2,1,2,1,2,9,2,2,2,2,4,2,4,2,3,1,3,3,7,13
1,92,2577,5,2,5,5,3,4,5,1,2,3,3,3,1,3,2,1,1,2,1,2,2,2,2,1,4,1,2,2,2,4,3,4,2,1,2,2,2,2,1,1,1,3,1,2,2,1,2,2,2,1,1,1,1,4,1,1,2,1,2,2,3,2,3,4,1,1,1,4,,209,2257,7,1,1,1,1,1,2,1,2,1,2,2,4,3,1,2,4,2,3,1,5,10
1,92,2578,4,3,5,2,3,1,5,4,10,4,4,1,2,5,2,5,3,3,3,4,1,2,1,2,2,2,3,2,4,4,3,2,4,3,5,3,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,3,1,1,2,4,5,2,1,3,2,4,2,2,1,4,,209,2257,8,1,1,1,2,2,2,1,2,2,3,3,5,3,4,2,2,4,3,2,1,24
1,92,2579,3,3,5,2,5,5,5,1,2,4,4,2,1,1,2,2,2,5,2,1,2,2,3,3,4,1,1,5,5,4,6,4,2,3,3,3,2,1,2,2,1,2,1,1,2,1,2,1,2,1,3,3,1,2,2,1,9,9,9,9,9,9,1,3,2,3,3,2,,209,2257,9,1,1,2,2,2,2,9,2,2,3,4,5,2,3,3,3,2,3,1,5,13
1,92,2580,3,3,5,5,5,5,5,3,4,2,3,1,2,6,2,1,3,2,1,2,2,2,2,2,4,1,2,4,2,2,3,4,2,1,3,2,2,1,1,1,1,1,1,2,2,1,1,1,3,2,3,2,1,3,1,1,9,9,9,9,9,9,3,2,1,2,1,0,,209,2258,0,1,1,1,1,1,1,1,1,1,3,2,4,3,4,4,4,4,3,2,2,15
1,92,2581,4,3,5,7,5,5,5,3,10,4,5,1,1,3,2,2,4,5,2,3,1,2,2,2,4,1,3,5,1,2,5,2,3,2,4,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,4,2,5,1,1,3,3,3,2,3,1,1,2,2,4,,209,2258,1,1,1,1,2,2,1,1,2,2,3,4,2,4,2,1,2,2,3,2,2,20
1,92,2582,2,4,5,5,5,5,5,3,4,2,5,3,3,3,5,2,1,2,2,2,2,2,3,3,5,1,2,3,2,3,3,5,5,7,7,2,2,2,1,2,1,3,1,2,2,1,2,1,1,3,2,3,4,4,1,2,2,1,2,2,3,2,2,2,5,2,1,4,,209,2258,2,1,1,1,1,1,1,9,2,1,2,2,3,2,2,2,0,3,3,2,2,12
1,92,2583,5,5,5,2,5,5,5,3,4,3,4,2,1,3,1,3,1,1,1,4,1,2,2,1,4,1,2,2,5,5,5,4,1,4,6,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,4,1,1,1,1,1,2,1,1,3,4,1,2,2,3,,209,2258,3,1,1,1,1,1,1,1,1,1,3,3,4,4,4,3,4,1,3,2,2,10
1,92,2584,2,3,5,7,5,5,5,3,10,3,4,3,2,2,1,1,3,3,3,5,2,1,2,2,4,1,1,3,1,1,3,2,4,2,4,7,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,4,5,5,3,9,9,9,9,9,1,4,1,2,2,1,,209,2258,4,1,1,1,1,1,1,1,2,1,3,3,4,4,4,3,1,4,3,2,2,24
1,92,2585,3,5,5,2,4,1,5,3,10,2,3,1,2,2,2,2,2,2,1,1,2,1,1,1,4,1,2,2,1,1,6,5,5,2,12,2,1,2,1,1,1,2,3,1,2,1,2,2,3,2,2,1,1,4,2,1,1,2,2,2,1,9,2,2,1,2,2,0,,209,2258,5,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,3,2,1,21
1,92,2586,4,5,5,2,4,1,5,4,7,2,3,1,1,0,1,2,1,2,1,2,1,2,2,2,4,1,2,2,1,2,2,4,1,2,3,2,2,2,1,1,1,3,2,1,2,1,1,2,2,1,2,1,1,3,2,2,9,9,9,9,9,9,2,4,1,2,2,4,,209,2258,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,3,3,3,8,42
1,92,2587,2,3,5,2,5,1,5,3,10,3,3,1,1,1,2,2,3,5,2,2,2,3,3,1,2,2,1,4,3,4,6,4,2,3,5,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,3,2,1,3,1,2,1,4,,209,2258,7,1,1,1,1,1,1,9,2,2,3,2,2,3,1,3,2,3,3,2,1,20
1,92,2588,2,3,5,3,5,1,5,1,2,2,4,1,1,1,3,2,3,2,1,2,1,2,2,1,2,2,1,1,1,2,3,4,2,1,5,2,2,2,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,3,1,2,2,2,2,2,1,1,1,2,2,2,2,1,,209,2258,8,1,1,2,1,1,1,1,2,4,4,4,5,3,5,3,2,3,3,1,5,23
1,92,2589,2,3,5,5,3,1,5,4,3,2,5,3,1,3,2,4,3,1,1,2,1,2,2,1,2,3,1,2,3,3,3,5,5,3,5,2,2,2,1,1,1,3,1,2,2,1,1,1,2,3,1,3,1,4,1,1,3,9,9,9,9,9,1,2,2,2,1,4,,209,2258,9,1,2,1,1,2,1,1,2,2,2,2,3,2,3,2,4,2,3,1,4,30
1,92,2590,2,3,5,5,4,1,5,3,4,4,4,2,1,2,5,2,3,3,1,5,2,1,2,2,2,2,1,4,5,5,1,2,4,1,3,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,3,5,1,3,5,2,3,2,2,4,2,2,1,4,,209,2259,0,1,1,1,1,1,1,9,2,1,4,4,5,4,3,4,1,2,3,2,2,15
1,92,2591,3,3,5,9,5,1,5,5,10,4,4,1,3,6,4,2,4,3,3,4,2,3,3,1,2,2,1,4,4,4,5,4,2,1,3,7,1,1,1,1,2,2,1,1,2,2,2,2,3,2,1,1,1,4,1,1,9,9,9,9,9,9,2,4,1,2,1,4,,209,2259,1,1,1,1,1,1,1,9,2,1,3,4,5,2,3,3,2,4,3,3,8,12
1,92,2592,3,3,5,5,1,1,5,4,3,3,4,1,1,3,5,2,3,1,2,2,2,2,2,1,4,3,1,3,4,4,4,4,2,3,5,2,2,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,3,9,9,9,9,9,2,2,3,1,1,2,,209,2259,2,1,2,2,2,2,2,1,0,2,4,4,5,4,5,4,1,2,3,1,4,32
