CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,CARD..1,DECK..1,BALLOT..1,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80A.,Q.80B.,Q.80B..1,Q.80B..2,Q.80B..3,Q.80B..4,Q.80B..5,Q.80B..6,Q.80B..7,Q.80B..8,Q.80B..9,Q.80B..10,Q.80B..11,Q.80B..12,Q.81A.,Q.81B.,Q.81B..1,Q.81B..2,Q.81B..3,Q.81B..4,Q.81B..5,Q.81B..6,Q.81B..7,Q.81B..8,Q.81B..9,Q.81B..10,Q.81B..11,Q.81B..12,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92A.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,Q.101.,Q.102.,Q.103.,Q.104.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,CARD..2,DECK..2,BALLOT..2,V.112.,V.113.
1,131,42,1,2,5,7,2,1,5,1,3,2,1,1,4,6,6,2,4,2,3,2,2,2,1,3,2,2,3,1,3,3,2,1,2,3,4,4,1,4,2,2,1,2,3,2,2,3,3,2,2,1,2,1,2,2,2,3,1,3,1,2,3,3,1,4,1,1,2,3,2,131,42,1,1,3,1,1,2,1,2,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,2,5,1,1,1,1,1,1,1,4,1,4,2,2,3,2,3,3,4,0,3,0,3,131,42,4,2
1,131,43,1,9,5,11,6,1,5,1,3,1,1,0,5,7,0,1,1,1,4,0,4,4,6,4,4,4,4,1,1,4,6,6,7,1,5,6,5,2,5,2,12,1,12,1,6,4,4,1,1,1,1,4,1,1,5,1,3,0,3,2,6,1,1,0,1,0,0,5,2,131,43,0,0,0,2,1,1,4,4,5,3,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,5,6,5,5,5,6,6,6,6,6,5,1,6,1,5,1,2,5,2,6,1,1,1,2,2,4,0,2,0,3,131,43,17,2
1,131,44,1,3,5,2,3,1,5,2,3,3,3,1,2,7,2,2,1,2,1,2,1,2,2,1,1,1,3,2,4,2,3,1,1,1,1,2,2,4,3,2,2,2,4,2,2,2,3,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,131,44,2,3,2,1,1,1,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,2,2,1,2,1,1,1,1,1,1,1,4,1,3,3,1,1,1,2,2,4,0,2,0,3,131,44,5,2
1,131,45,1,2,3,1,2,1,5,1,3,3,1,1,2,1,1,3,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,4,2,2,3,2,2,1,3,2,3,2,1,2,2,2,1,2,1,1,2,2,4,2,1,1,2,2,1,1,2,3,2,3,2,2,131,45,2,4,3,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,1,2,2,2,1,2,1,2,1,1,1,1,3,1,4,2,2,5,4,2,2,4,0,5,0,3,131,45,32,2
1,131,46,1,5,5,4,3,1,5,1,3,2,1,5,1,1,1,1,2,2,3,2,1,2,3,3,2,2,3,2,3,1,2,2,1,1,3,4,2,5,5,3,12,4,12,4,6,4,4,6,1,1,5,1,4,2,4,2,1,1,1,4,2,3,2,4,2,2,2,2,2,131,46,2,2,0,1,1,5,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,5,3,5,6,2,5,2,3,2,3,2,1,1,1,3,1,3,3,2,2,3,2,2,1,8,0,0,3,131,46,36,2
1,131,47,1,3,5,2,5,1,5,1,3,2,1,1,1,5,2,3,1,1,1,2,1,1,1,3,2,1,3,3,2,2,2,1,6,5,3,5,1,2,4,2,1,3,2,3,2,1,1,2,2,1,5,3,5,1,4,3,1,4,3,2,6,2,1,2,1,2,2,2,2,131,47,2,2,2,2,6,5,1,1,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,5,2,2,2,3,3,5,1,2,1,1,2,1,1,4,1,4,2,1,4,1,2,2,1,2,0,0,3,131,47,20,2
1,131,48,1,6,9,5,6,1,5,3,3,0,3,2,1,3,3,1,4,2,1,3,1,2,1,1,3,2,3,2,2,1,3,2,2,1,3,4,3,4,2,2,1,3,2,1,2,2,2,5,2,4,4,2,2,1,2,3,1,4,2,1,5,2,2,3,3,3,3,2,2,131,48,5,5,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,4,1,3,3,2,2,2,1,1,2,2,2,1,2,2,2,4,5,5,5,5,2,2,4,0,2,0,3,131,48,13,2
1,131,49,1,11,1,7,3,1,1,2,3,3,3,2,2,1,1,2,2,2,2,2,2,3,2,1,3,3,3,2,3,1,3,2,2,3,3,4,3,3,3,2,1,2,1,3,2,1,1,3,4,3,4,2,2,2,2,3,1,3,1,2,4,2,1,3,4,3,3,2,2,131,49,3,4,5,1,1,3,3,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,2,3,2,3,4,3,4,1,1,2,4,2,1,1,4,1,3,2,1,4,4,2,2,4,0,5,0,3,131,49,31,2
1,131,50,1,9,5,5,2,1,5,1,3,1,1,1,3,1,5,2,1,3,1,1,2,3,4,3,3,3,3,2,5,2,4,3,6,2,4,4,4,4,4,2,4,3,7,2,1,2,1,1,1,1,4,4,3,1,2,3,1,3,1,1,5,1,1,1,1,1,2,1,2,131,50,2,5,5,2,1,4,1,1,3,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,1,3,1,4,4,4,1,2,2,3,4,1,1,4,3,1,2,1,2,4,2,2,1,8,0,0,3,131,50,33,2
1,131,51,1,5,5,11,4,1,5,2,3,3,2,2,4,1,2,3,3,2,1,1,2,2,3,3,3,3,3,2,5,2,2,2,6,1,2,4,4,4,2,2,12,3,12,1,1,3,3,5,3,2,4,2,3,4,3,3,3,3,3,3,5,1,1,3,5,5,4,1,2,131,51,2,5,5,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,4,2,3,2,4,3,3,1,3,2,4,3,3,3,3,3,2,2,4,3,3,2,2,4,0,5,0,3,131,51,23,2
1,131,52,1,5,1,5,4,4,3,1,3,2,2,1,2,5,2,2,1,2,2,1,2,2,2,2,3,3,3,2,3,1,1,1,2,2,2,3,2,3,3,2,8,2,8,2,1,1,1,2,3,3,2,1,3,2,2,3,1,2,1,2,4,2,2,3,2,1,3,2,2,131,52,2,4,3,1,2,1,2,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,4,3,1,1,1,1,2,1,1,4,1,1,2,2,1,4,4,5,1,2,0,0,3,131,52,11,2
1,131,53,3,8,9,4,1,1,5,1,4,5,4,3,1,1,1,2,2,2,1,3,3,2,3,3,2,2,3,3,3,2,2,3,2,1,2,3,2,3,4,2,1,3,2,3,2,3,1,2,4,1,3,1,3,2,1,3,1,3,1,2,2,2,2,2,2,2,3,2,2,131,53,2,4,4,1,2,3,2,3,3,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,3,4,4,4,4,2,4,2,2,4,1,1,4,1,1,3,2,2,2,2,2,1,8,0,0,3,131,53,14,2
1,131,54,3,8,4,1,4,1,5,1,4,5,4,5,1,1,4,2,1,2,3,3,2,2,5,3,1,2,1,2,3,3,2,5,6,2,2,4,2,3,4,2,2,2,12,2,2,1,2,2,4,1,4,3,4,1,2,3,1,4,1,4,4,3,1,1,3,5,3,2,2,131,54,5,4,0,3,6,5,1,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,4,4,4,4,4,5,4,2,4,2,2,3,2,1,2,4,4,5,5,2,4,2,2,1,8,0,0,3,131,54,12,2
1,131,55,5,8,5,6,4,6,1,2,6,1,1,1,2,1,1,2,3,2,1,2,2,2,3,2,2,3,1,1,5,2,3,1,4,1,2,4,1,3,2,2,1,3,11,1,2,1,3,3,3,2,2,1,3,4,1,3,1,2,1,4,2,2,2,1,2,3,3,2,2,131,55,2,3,4,2,6,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,4,4,2,5,2,1,2,3,2,2,1,2,1,1,3,4,3,4,2,2,4,0,5,0,3,131,55,11,2
1,131,56,3,8,5,2,4,1,5,2,5,5,4,5,4,5,2,2,3,2,1,1,2,2,3,3,2,2,1,2,5,2,4,2,4,4,4,4,2,3,2,2,1,3,10,2,6,1,2,2,3,1,3,2,2,3,3,3,3,3,3,2,3,2,2,1,3,4,4,1,2,131,56,4,5,5,2,1,4,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,4,1,4,2,5,4,4,2,1,2,2,3,1,1,2,1,1,4,1,3,4,2,2,1,2,0,0,3,131,56,6,2
1,131,57,4,8,5,3,5,1,5,1,5,6,5,1,3,7,6,2,1,2,3,2,1,2,1,1,1,2,1,1,2,1,1,1,1,3,1,4,2,3,2,2,3,3,4,3,1,1,2,2,2,1,1,1,2,1,5,4,1,4,1,1,6,1,1,4,2,2,2,1,2,131,57,3,2,3,1,2,2,1,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,4,4,4,2,1,2,2,2,1,1,4,1,4,3,5,4,2,4,1,4,0,2,0,3,131,57,4,2
1,131,58,4,8,5,2,5,1,5,1,5,6,5,1,2,7,0,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,4,3,2,3,2,2,2,3,2,3,1,2,2,1,2,1,2,1,1,2,2,2,3,2,3,3,3,1,1,3,2,2,3,3,2,131,58,2,3,3,1,2,2,1,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,1,2,1,1,1,1,4,1,2,3,2,3,3,1,2,4,0,2,0,3,131,58,4,2
1,131,59,6,8,5,6,4,1,5,1,5,6,5,1,2,7,7,4,1,1,2,2,1,1,1,1,1,1,4,1,1,1,1,1,1,6,4,4,1,2,2,2,8,2,6,3,1,1,3,2,2,1,3,1,1,1,2,2,1,1,1,3,0,1,1,3,0,1,2,5,2,131,59,0,0,2,1,2,1,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2,1,6,1,1,2,1,1,1,1,4,1,3,6,1,1,2,4,1,1,1,0,0,3,131,59,0,2
1,131,60,1,11,3,6,1,2,4,1,4,1,1,1,1,5,2,2,4,1,2,2,2,2,2,1,1,1,1,2,2,3,5,2,2,1,3,3,2,2,2,2,1,2,2,2,1,3,2,2,2,1,3,1,2,3,3,3,3,2,1,3,3,2,2,2,2,1,2,2,2,131,60,2,4,4,1,1,1,3,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,3,2,4,2,2,2,1,1,1,3,1,1,2,1,4,3,1,2,3,3,6,1,2,0,0,3,131,60,4,2
1,131,61,1,11,4,3,4,1,5,1,4,1,1,1,2,7,5,3,2,2,3,2,2,2,1,1,2,1,3,2,3,2,3,1,2,2,3,4,2,3,4,2,2,3,4,2,2,3,3,2,6,5,6,4,5,5,5,5,3,0,3,0,5,2,1,3,2,2,4,2,2,131,61,3,3,2,1,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2,4,2,3,2,2,1,1,1,3,1,1,3,1,4,3,2,3,2,4,5,2,0,0,10,3,131,61,46,2
1,131,62,1,11,2,2,2,1,5,1,4,2,1,1,2,5,3,2,2,3,1,2,2,3,1,1,2,3,3,2,4,2,3,1,1,1,3,4,1,4,2,2,1,1,2,2,1,1,1,2,2,1,1,3,3,2,2,3,1,2,1,2,5,2,1,3,3,3,2,1,2,131,62,1,2,2,1,1,1,1,3,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,2,3,3,1,1,1,1,2,1,1,4,1,2,2,1,3,2,2,2,4,0,4,0,3,131,62,4,2
1,131,63,2,11,5,2,5,1,5,1,4,3,3,2,2,1,1,2,1,3,2,1,2,3,5,1,2,1,3,2,3,2,5,3,1,2,1,4,3,2,3,2,1,3,4,2,1,1,2,2,3,2,3,1,3,2,2,3,1,3,3,1,4,2,2,2,2,2,2,2,2,131,63,2,3,3,1,1,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,4,3,2,2,3,3,2,1,1,1,1,1,2,2,2,3,1,3,2,2,2,2,0,0,5,3,131,63,14,2
1,131,64,2,11,3,3,5,1,5,1,4,5,5,1,4,4,4,2,3,1,3,2,2,2,3,3,2,1,2,2,3,2,3,2,6,5,3,3,2,2,4,2,1,2,4,2,1,3,3,3,4,2,5,3,3,3,4,3,1,2,1,4,4,2,2,4,3,1,4,4,2,131,64,2,5,3,3,6,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,4,5,4,4,5,5,1,2,5,2,1,1,4,1,2,2,2,2,2,3,2,2,0,0,8,3,131,64,9,2
1,131,65,2,11,2,1,1,1,5,1,4,3,2,1,1,1,1,1,2,1,1,2,1,2,1,3,3,2,3,4,6,4,6,6,7,6,5,6,5,4,4,2,11,3,11,3,5,1,3,1,1,1,5,2,2,1,3,3,3,3,3,3,5,3,2,1,1,1,2,4,2,131,65,4,5,5,3,1,4,2,2,3,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,4,2,2,3,5,4,4,3,2,1,4,1,2,2,2,3,5,5,5,2,2,1,8,0,0,3,131,65,44,2
1,131,66,2,11,4,3,5,2,1,1,4,4,4,5,2,5,5,3,1,1,1,3,3,2,5,1,2,2,2,1,1,1,5,1,1,1,4,3,3,1,4,2,3,3,5,3,1,1,3,1,1,1,1,1,1,1,4,2,1,4,3,4,6,1,1,3,5,2,5,4,2,131,66,1,1,1,1,6,1,2,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,4,1,1,1,5,5,2,2,3,1,2,4,1,4,1,4,5,5,5,5,4,5,1,2,0,0,3,131,66,0,2
1,131,67,2,11,5,9,4,1,5,1,4,3,2,1,3,3,3,2,2,1,1,2,1,2,3,1,1,1,1,1,2,2,3,1,3,3,4,4,2,2,1,2,1,2,3,2,1,2,3,2,1,1,3,1,1,1,2,1,1,1,1,3,5,2,1,3,1,1,2,1,2,131,67,1,1,4,2,1,3,3,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,3,3,3,5,1,1,1,1,1,1,1,4,1,3,2,1,1,1,4,5,1,7,0,0,3,131,67,3,2
1,131,68,2,11,3,5,3,1,5,1,4,3,2,1,2,7,0,2,3,2,2,2,2,2,3,1,2,2,2,2,3,2,3,1,2,3,3,4,2,2,4,2,2,3,4,3,1,2,3,3,4,2,3,2,2,2,2,2,1,1,1,3,3,2,2,2,3,3,3,2,2,131,68,2,4,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,4,3,4,4,3,3,3,2,1,2,3,2,1,1,3,1,2,2,2,2,2,2,2,4,0,2,0,3,131,68,4,2
1,131,69,1,10,5,2,4,3,1,1,4,1,1,1,3,5,3,2,1,2,1,2,2,3,1,2,2,2,3,3,3,2,4,1,2,5,4,4,2,4,4,2,1,3,3,2,1,3,1,3,2,3,5,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,3,2,2,131,69,2,4,3,2,6,1,1,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,4,3,4,2,3,1,5,5,1,1,1,2,1,1,3,1,4,3,1,2,2,3,6,1,2,0,0,3,131,69,0,2
1,131,70,1,10,5,7,5,1,5,2,4,4,4,2,2,5,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,1,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,131,70,1,4,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,1,2,1,4,1,1,1,1,1,2,2,1,1,4,1,3,1,1,2,2,2,2,1,2,0,0,3,131,70,0,2
1,131,71,1,10,5,7,1,1,5,1,4,5,4,3,1,1,1,2,2,3,1,1,2,2,3,1,1,1,3,2,2,1,3,3,4,2,4,4,1,2,2,2,1,3,3,2,2,1,2,3,2,1,3,1,3,1,2,2,1,1,1,2,5,2,2,1,2,2,3,1,2,131,71,3,4,4,2,2,3,1,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,4,3,4,3,4,1,3,1,1,1,2,1,1,4,1,3,3,1,4,2,2,2,1,8,0,0,3,131,71,46,2
1,131,72,1,10,5,6,2,1,5,2,6,3,2,1,2,5,5,1,1,1,3,2,2,1,2,1,1,1,3,3,2,1,2,1,2,2,4,2,1,2,2,2,9,2,9,2,1,1,1,2,2,1,2,2,2,2,2,4,1,4,1,4,4,3,3,3,3,2,2,2,2,131,72,2,4,2,3,2,1,2,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,1,1,1,2,1,1,4,1,3,2,2,2,2,4,5,1,2,0,0,3,131,72,6,2
1,131,73,1,10,4,4,1,1,5,1,4,2,1,1,4,7,7,2,2,1,2,1,3,3,3,1,2,2,2,2,1,3,2,1,1,3,3,4,2,3,2,2,1,1,1,2,2,1,1,2,2,1,2,3,4,1,4,3,1,4,3,2,2,2,2,1,3,3,3,1,2,131,73,3,4,4,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,3,4,3,4,4,3,2,1,1,1,1,3,1,1,4,1,3,2,2,4,3,2,2,4,0,2,0,3,131,73,31,2
1,131,74,1,10,4,5,1,1,1,1,4,4,4,5,1,5,5,1,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,4,5,1,2,4,2,11,1,12,2,1,3,3,1,2,1,2,1,1,1,2,2,3,2,3,3,6,1,1,3,1,1,2,2,2,131,74,3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,2,2,1,2,0,0,3,131,74,28,2
1,131,75,1,10,4,2,4,1,5,1,4,1,1,1,1,5,2,2,3,3,1,3,2,3,5,1,3,2,1,1,4,2,3,2,3,2,3,4,3,2,4,2,1,2,3,2,1,2,2,3,2,2,4,2,3,3,2,3,1,2,1,2,3,2,2,1,2,2,3,3,2,131,75,4,4,5,1,1,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,4,2,4,4,4,2,5,2,2,2,2,3,1,1,3,1,2,2,1,1,2,3,6,1,2,0,0,3,131,75,5,2
1,131,76,2,10,4,2,3,1,5,1,5,4,3,2,4,1,3,2,3,3,1,2,3,2,5,3,2,2,2,1,3,2,3,5,6,1,4,2,2,4,4,2,1,3,8,2,2,1,3,4,2,2,5,2,3,3,3,4,1,1,1,2,6,2,1,2,4,4,4,1,2,131,76,4,4,4,2,1,5,1,2,3,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,2,4,2,2,2,2,1,1,1,1,1,2,2,2,2,1,3,2,2,2,2,0,0,5,3,131,76,26,2
1,131,77,2,10,5,3,3,2,1,1,4,5,5,2,1,1,3,2,3,3,1,1,2,3,3,3,3,3,3,2,5,2,4,2,2,5,4,4,4,4,3,2,4,3,5,3,2,1,2,3,4,3,4,2,3,3,1,3,1,2,1,2,5,2,1,1,3,3,4,1,2,131,77,4,5,5,2,1,4,3,1,3,2,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,4,1,4,4,5,3,4,2,4,2,1,2,2,1,2,2,4,2,2,1,3,2,2,1,8,0,0,3,131,77,54,2
1,131,78,2,10,1,5,1,2,2,1,4,4,4,1,2,5,5,1,1,1,2,2,2,2,2,1,1,1,2,1,3,1,1,1,1,2,3,2,2,2,2,2,2,2,4,2,1,1,2,1,2,1,3,1,1,1,2,1,3,1,3,2,1,1,1,3,2,2,2,4,2,131,78,2,2,2,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,2,3,2,5,2,2,1,1,2,1,1,4,2,2,2,2,2,2,2,2,1,2,0,0,3,131,78,19,2
1,131,79,2,10,4,4,4,1,1,1,4,1,1,1,2,3,2,2,3,2,1,2,2,2,1,1,2,1,2,3,4,2,3,2,1,1,3,3,2,1,4,2,1,1,3,2,1,2,3,3,3,3,3,1,2,2,2,2,1,2,1,2,3,2,2,3,3,2,3,4,2,131,79,4,4,2,1,1,1,3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,2,2,2,3,2,1,1,2,2,1,1,4,1,3,2,1,2,2,4,5,2,0,0,2,3,131,79,9,2
1,131,80,1,10,5,6,1,3,1,1,4,3,3,2,1,1,1,2,3,2,1,3,2,3,2,3,3,2,3,2,3,3,3,3,2,3,4,4,3,3,3,2,2,3,3,3,1,1,1,3,4,2,4,2,3,2,3,1,1,2,1,2,4,2,2,1,2,5,3,1,2,131,80,3,5,4,1,1,2,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,3,2,3,4,4,3,2,2,2,2,3,2,1,1,4,1,3,2,2,4,2,2,2,2,0,0,5,3,131,80,8,2
1,131,81,1,10,5,3,5,1,5,1,4,3,2,1,4,6,6,2,3,2,3,2,3,3,2,1,2,2,2,3,3,3,2,2,6,2,3,4,2,2,1,2,1,2,3,2,1,3,2,2,2,1,2,3,4,4,4,4,1,4,1,2,2,2,3,2,2,2,2,2,2,131,81,5,2,2,3,2,2,2,2,4,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,3,5,5,1,1,3,3,1,1,1,4,1,4,5,2,2,2,2,2,4,0,6,0,3,131,81,12,2
1,131,82,1,10,4,3,3,1,5,1,4,2,2,1,1,4,4,1,1,1,2,2,1,1,1,1,2,2,3,2,1,1,1,1,2,1,4,5,1,3,3,2,1,3,1,2,1,3,1,1,1,1,5,1,1,1,3,4,1,4,3,4,6,1,1,4,4,5,5,4,2,131,82,5,5,4,3,1,1,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,3,3,3,1,5,1,1,2,5,1,4,1,2,4,2,2,5,5,4,4,5,2,0,0,8,3,131,82,14,2
1,131,83,1,9,4,2,4,1,1,1,5,2,2,1,2,1,4,3,2,1,1,2,2,2,1,3,2,3,3,3,5,2,4,1,6,5,4,4,4,4,4,2,1,1,1,1,5,3,3,5,3,3,5,3,4,4,2,4,1,4,1,4,6,3,2,2,5,5,2,1,2,131,83,2,4,4,1,1,2,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,3,1,2,4,4,2,5,1,1,2,4,3,1,1,3,1,4,2,2,5,5,2,2,4,0,5,0,3,131,83,26,2
1,131,84,1,9,3,2,1,1,5,1,4,1,1,5,4,7,2,2,3,3,1,3,2,2,5,1,2,2,3,2,4,2,5,1,6,5,4,3,2,4,3,2,4,2,2,1,5,1,3,3,4,3,3,2,3,4,3,3,1,2,1,3,6,3,2,1,3,4,4,3,2,131,84,3,4,4,3,1,2,1,3,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,5,4,4,3,2,2,3,2,1,1,3,2,4,5,5,2,4,4,5,2,0,0,10,3,131,84,38,2
1,131,85,1,9,2,11,4,1,5,1,4,1,1,1,2,1,1,2,1,2,1,2,2,3,1,1,3,1,1,2,3,2,3,1,1,3,3,4,2,5,5,3,12,4,12,4,6,4,4,6,3,1,3,1,2,1,2,2,3,2,3,2,2,1,1,3,3,1,3,2,2,131,85,2,4,3,1,1,2,2,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,3,1,5,2,2,1,1,2,2,1,1,1,4,1,3,3,2,4,3,2,2,4,0,5,0,3,131,85,0,2
