COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95
1,195,1,1,3,5,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,,219,500,1,1,0,0,0,0,0,0,1,1,1,1,1,1,7,7,9
1,195,2,1,3,3,5,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,3,1,2,1,4,1,4,1,4,1,2,1,1,1,1,1,1,1,3,1,3,1,2,2,2,1,3,3,3,3,3,1,2,1,1,1,4,1,3,1,2,1,1,1,4,4,2,1,4,4,2,,219,500,2,1,4,4,3,2,4,4,1,1,3,1,9,1,4,7,5
1,195,3,1,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,4,1,4,1,3,1,2,1,1,1,2,1,2,1,2,1,3,1,2,3,2,2,4,1,3,1,3,1,2,2,3,2,3,1,3,1,2,1,2,1,3,2,1,5,3,1,1,,219,500,3,1,1,2,4,1,5,1,2,1,3,1,4,7,6,7,4
1,195,4,1,3,4,7,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,4,1,2,1,4,1,5,1,3,1,3,1,1,1,2,1,3,1,1,1,2,1,4,1,2,2,3,2,3,1,5,1,2,2,1,0,3,1,2,1,2,2,1,1,1,4,1,4,4,5,4,,219,500,4,1,4,4,2,2,2,4,2,1,2,1,6,2,2,7,4
1,195,5,1,2,3,2,5,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,4,3,1,2,1,4,1,5,1,2,1,1,1,1,1,1,1,3,1,3,1,1,1,4,1,3,3,4,3,3,2,4,1,2,3,1,1,2,1,2,1,1,1,1,1,1,2,4,4,3,3,2,,219,500,5,1,1,2,4,2,2,2,3,1,5,1,2,2,2,7,2
1,195,6,1,3,3,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,3,4,1,3,1,2,1,1,1,3,1,2,1,2,2,1,1,1,1,1,3,2,2,4,2,3,2,1,1,2,2,3,1,1,1,1,1,4,4,1,3,5,1,1,,219,500,6,1,3,1,4,1,1,3,1,1,1,1,6,5,7,7,8
1,195,7,1,3,2,4,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,3,1,1,1,4,1,5,1,2,1,3,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,4,4,2,4,1,4,,219,500,7,1,4,4,1,2,1,2,1,1,1,1,5,3,1,7,8
1,195,8,1,1,2,6,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,4,1,3,2,4,1,3,1,2,1,1,1,3,1,3,1,3,1,3,1,3,2,1,1,3,1,4,1,2,1,2,1,4,1,5,2,2,1,2,2,1,5,5,5,1,5,1,,219,500,8,1,1,5,4,1,3,1,1,1,3,1,3,8,7,7,4
1,195,9,1,2,3,6,4,1,2,2,1,1,1,2,1,2,1,2,1,2,3,0,2,4,1,2,1,4,1,3,2,4,1,3,1,1,1,3,1,3,1,3,1,3,1,5,1,1,1,2,1,2,2,4,1,3,1,3,1,4,1,2,2,2,2,2,1,2,4,5,5,1,4,5,,219,500,9,1,2,2,4,4,2,5,3,1,5,1,1,4,6,1,0
1,195,10,1,2,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,4,1,2,1,4,1,5,1,5,1,4,1,3,2,1,2,3,1,3,1,5,1,3,2,2,1,3,1,4,1,0,0,4,2,3,1,5,1,3,2,3,1,1,1,4,5,5,3,4,5,5,,219,501,0,1,1,5,4,4,3,4,2,2,3,1,4,4,6,5,4
1,195,11,1,2,3,7,1,1,3,2,2,1,1,2,3,3,3,3,3,3,3,3,1,4,1,2,1,4,1,3,2,4,2,3,2,3,3,2,2,2,2,1,1,3,1,2,1,2,1,2,2,3,1,3,1,2,1,2,2,3,2,3,2,2,2,1,1,2,4,2,3,3,5,4,,219,501,1,1,1,2,4,2,1,1,1,1,1,1,3,3,1,1,5
1,195,12,1,3,3,7,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,4,1,3,1,2,1,1,1,2,2,2,2,1,1,3,1,2,2,2,1,4,1,2,1,3,1,2,2,3,1,2,2,2,2,1,1,3,2,4,3,3,2,3,1,2,,219,501,2,1,4,3,5,3,2,5,2,1,3,1,6,2,5,6,5
1,195,13,1,2,5,6,1,1,2,1,2,1,2,2,1,2,1,1,2,2,0,0,3,4,1,2,1,4,1,4,0,4,1,2,1,1,1,1,1,1,1,1,1,4,3,2,2,2,1,2,3,4,3,4,3,2,1,2,2,4,0,3,3,0,1,1,1,1,4,4,5,1,5,5,,219,501,3,1,2,2,4,2,1,1,1,1,2,0,1,5,3,3,5
1,195,14,1,3,2,6,4,1,1,1,2,1,2,1,2,1,3,3,2,1,2,1,1,4,1,2,1,5,1,5,1,5,1,3,1,1,1,3,1,3,1,3,1,4,1,5,1,1,1,5,1,3,1,4,1,3,2,2,1,2,1,3,1,3,1,1,1,2,4,4,4,1,4,2,,219,501,4,1,3,3,5,2,2,2,2,1,5,1,2,1,0,6,0
1,195,15,1,1,5,6,4,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,3,4,1,2,1,5,1,3,2,4,1,3,1,1,1,3,1,3,1,3,1,5,1,5,1,1,1,1,1,4,1,4,1,3,2,3,1,4,1,4,1,3,1,1,1,1,5,4,5,1,4,5,,219,501,5,1,2,4,2,4,2,1,2,1,5,1,2,4,5,3,0
1,195,16,1,4,5,7,1,1,1,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,2,2,4,2,2,,219,501,6,1,4,5,4,2,2,4,1,1,1,1,8,1,4,6,8
1,195,17,1,4,5,7,1,1,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,4,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,5,1,1,1,5,1,1,,219,501,7,1,5,4,2,3,4,5,1,1,2,2,9,6,6,5,9
1,195,18,1,3,2,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,4,1,2,1,1,1,1,1,2,1,2,1,4,1,1,1,2,1,3,1,2,1,5,1,3,1,1,1,4,1,4,1,3,1,1,1,5,2,1,1,2,1,1,,219,501,8,1,5,5,1,1,1,5,3,1,3,1,9,0,7,7,5
1,195,19,1,3,3,2,5,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,5,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,3,2,3,1,1,,219,501,9,1,2,1,3,3,1,1,3,1,5,1,3,4,6,6,4
1,195,20,1,3,2,6,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,1,5,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,4,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,4,4,3,2,4,3,2,,219,502,0,1,4,4,4,2,2,4,2,1,2,1,8,0,6,5,4
1,195,21,1,3,5,6,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,3,1,3,1,3,1,3,1,1,1,4,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,4,2,2,2,1,1,1,,219,502,1,1,4,4,2,2,2,4,3,1,1,1,9,1,7,7,2
1,195,22,1,1,2,5,5,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,5,1,2,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,4,5,1,,219,502,2,1,1,5,1,1,1,1,2,1,2,1,5,8,2,7,3
1,195,23,1,3,2,7,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,5,1,2,1,2,1,3,3,1,1,3,1,1,1,1,1,2,1,2,1,4,1,4,1,2,1,2,1,4,1,4,1,2,1,2,1,1,1,4,4,2,2,4,4,5,,219,502,3,1,3,4,2,2,4,4,2,1,1,1,8,1,1,7,5
1,195,24,1,2,4,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,1,1,3,1,4,1,3,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,2,,219,502,4,1,1,1,5,3,1,1,1,1,2,1,2,8,7,7,7
1,195,25,1,3,2,6,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,5,1,4,1,2,1,1,1,1,1,2,1,2,1,2,1,3,1,2,1,4,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,4,2,3,2,4,1,1,,219,502,5,1,4,5,4,2,2,4,1,1,3,1,8,2,4,6,5
1,195,26,1,3,4,5,4,1,3,3,3,2,1,1,2,1,2,1,3,2,2,2,1,3,1,2,1,1,1,4,2,3,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,3,1,4,1,2,1,2,1,4,1,3,1,2,1,1,1,2,3,4,3,3,2,2,,219,502,6,1,2,1,5,3,1,1,1,1,2,1,2,4,1,3,4
1,195,27,1,3,3,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,2,2,1,1,1,2,1,1,1,3,1,1,1,2,1,4,1,3,1,4,1,1,1,2,1,3,1,2,1,1,2,1,1,2,5,1,4,2,2,1,,219,502,7,1,1,1,5,2,1,3,1,1,1,1,4,6,7,7,9
1,195,28,1,2,3,0,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,5,1,4,1,3,1,2,1,1,1,2,1,3,1,2,1,2,2,2,1,4,1,3,1,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,5,4,5,2,2,2,,219,502,8,1,1,1,4,2,1,1,2,1,3,1,2,5,7,7,5
1,195,29,1,3,3,8,1,1,1,1,1,1,3,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,5,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,4,2,2,,219,502,9,1,3,3,3,2,4,4,1,1,1,1,7,1,4,5,9
1,195,30,1,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,,219,503,0,1,4,4,1,2,1,1,1,1,1,1,8,7,6,7,6
1,195,31,1,1,2,6,4,1,1,2,1,1,1,1,1,2,3,3,1,1,2,3,4,4,1,2,1,4,1,3,1,4,1,3,1,1,1,2,1,3,1,3,1,3,1,2,2,1,1,3,1,4,1,4,1,3,1,3,1,4,1,4,1,3,1,2,1,2,4,3,5,1,5,5,,219,503,1,1,1,1,5,2,2,1,2,2,4,1,2,6,4,3,1
1,195,32,1,3,3,6,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,2,1,5,1,3,1,3,2,1,1,3,1,3,1,5,1,2,2,2,1,4,1,3,1,5,1,4,1,3,1,4,1,4,1,3,1,2,2,2,4,3,4,2,4,2,,219,503,2,1,4,4,2,2,1,4,2,2,3,2,7,1,7,5,5
1,195,33,1,2,4,7,4,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,4,1,4,3,4,1,3,1,1,1,1,1,3,1,3,1,5,1,4,2,2,2,3,1,3,1,3,1,3,1,3,2,4,1,3,1,3,2,2,1,5,4,5,3,4,4,2,,219,503,3,1,4,5,4,1,1,3,2,1,3,1,7,5,7,5,3
1,195,34,1,3,5,7,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,4,1,2,1,4,1,5,3,5,2,3,1,1,1,2,2,3,1,3,1,4,1,4,2,1,2,2,1,3,1,5,1,3,1,3,1,4,1,4,1,2,1,1,2,3,3,2,2,2,5,1,,219,503,4,1,5,2,4,3,5,4,2,1,2,2,6,3,6,2,2
1,195,35,1,3,3,5,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,4,4,2,,219,503,5,1,2,4,4,4,2,4,1,1,1,1,5,1,7,6,9
1,195,36,1,3,4,8,1,2,2,2,1,2,1,3,1,2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,4,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,4,2,2,2,4,2,2,,219,503,6,1,4,4,2,2,4,4,1,1,1,2,0,0,7,0,8
1,195,37,1,3,3,5,1,1,3,0,3,0,3,0,2,2,3,0,3,0,2,2,2,2,2,1,1,1,1,4,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,5,1,2,1,3,2,1,1,2,1,2,1,1,1,2,1,3,0,1,2,4,2,3,3,2,,219,503,7,1,1,1,5,5,4,3,1,1,1,1,4,5,0,0,7
1,195,38,1,3,4,6,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,4,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,4,3,2,2,4,2,2,,219,503,8,1,4,4,2,2,2,3,1,1,2,1,9,0,6,4,9
1,195,39,1,2,4,7,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,5,1,4,1,3,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,4,1,2,1,3,2,2,2,2,1,2,1,2,1,1,1,1,1,4,2,4,2,3,4,4,,219,503,9,1,4,4,2,2,2,4,1,1,2,2,7,0,0,4,8
1,195,40,1,2,5,4,3,0,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,4,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,5,2,2,2,4,4,1,,219,504,0,1,4,4,2,3,4,4,1,1,1,1,9,2,7,5,7
1,195,41,1,2,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,1,4,1,1,1,1,1,2,1,3,0,4,1,5,1,3,0,0,0,2,1,3,1,4,1,3,1,3,1,4,1,5,2,3,2,1,1,3,4,3,3,3,3,3,,219,504,1,1,2,4,4,2,2,2,3,1,1,1,4,0,6,7,3
1,195,42,1,2,4,7,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,4,1,4,1,3,1,1,1,3,1,2,1,1,1,3,1,4,1,1,1,1,1,4,1,4,1,3,1,1,1,4,1,4,2,2,1,1,1,2,4,2,4,3,4,2,,219,504,2,1,2,4,4,1,4,2,2,0,2,1,5,1,4,7,1
1,195,43,1,2,5,4,3,0,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,4,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,5,2,2,2,4,4,1,,219,504,3,1,4,4,2,3,4,4,1,1,1,1,9,2,7,5,7
1,195,44,1,2,2,4,3,2,1,1,3,2,3,2,2,1,2,1,2,1,3,2,2,1,1,1,1,1,1,4,1,2,1,1,2,3,0,1,2,2,1,2,1,1,1,1,1,3,2,4,3,3,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,3,4,3,2,3,4,3,,219,504,4,1,3,3,3,2,2,3,1,1,3,1,4,0,0,4,6
1,195,45,1,1,2,5,2,2,2,2,3,3,3,3,1,1,2,1,2,3,2,3,4,4,1,1,1,1,1,4,1,1,1,1,1,2,1,2,2,3,1,3,1,1,1,3,2,3,2,4,2,3,2,4,1,2,2,2,2,4,1,3,2,2,1,3,2,2,4,4,3,2,5,5,,219,504,5,1,3,4,2,4,1,1,1,1,2,2,3,3,2,2,6
1,195,46,1,1,1,7,2,1,1,1,1,1,1,3,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,5,1,1,1,2,2,1,1,2,2,3,1,2,1,2,1,2,1,2,1,5,1,2,1,5,1,1,1,2,1,4,2,2,2,1,1,1,1,4,3,2,2,2,3,2,,219,504,6,1,4,1,4,1,1,4,1,2,2,2,7,3,3,5,5
1,195,47,1,3,2,6,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,1,4,3,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,1,5,3,,219,504,7,1,1,2,5,2,2,3,1,2,2,2,5,2,2,5,7
1,195,48,1,3,3,5,3,2,3,3,1,1,1,1,1,2,1,1,1,1,3,3,4,2,2,1,2,1,1,5,1,4,1,3,1,2,1,1,1,2,2,3,1,2,2,1,1,2,2,5,2,2,2,0,0,2,2,1,1,2,2,5,3,2,2,1,1,3,5,4,5,4,3,0,,219,504,8,1,0,0,0,0,0,0,1,1,1,2,0,1,5,4,7
1,195,49,1,3,5,7,1,1,1,2,1,1,1,0,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,5,3,4,2,2,1,1,1,1,1,3,3,1,1,1,1,1,1,2,1,3,1,1,1,4,1,1,1,1,1,5,3,5,3,1,1,1,1,5,1,1,3,3,3,3,,219,504,9,1,3,5,3,1,5,5,1,1,1,1,7,6,5,4,8
1,195,50,1,1,5,7,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,5,1,4,1,3,1,1,1,1,1,2,1,3,1,3,1,5,1,2,1,3,1,3,1,3,1,2,1,3,1,2,1,3,1,2,2,1,1,4,2,2,2,3,2,2,,219,505,0,1,2,4,4,2,2,4,2,1,2,1,7,0,6,4,4
1,195,51,1,3,3,5,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,2,1,1,1,,219,505,1,1,4,4,2,2,1,4,1,1,1,1,8,2,7,7,8
1,195,52,1,3,3,8,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,5,1,4,1,2,1,2,1,1,1,2,1,3,1,3,1,1,1,2,1,2,1,3,1,5,1,3,1,2,1,2,1,3,1,2,1,2,1,4,4,4,4,4,4,4,,219,505,2,1,4,4,4,2,2,4,2,1,2,1,5,0,0,7,6
1,195,53,1,3,3,7,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,1,2,1,2,1,3,1,4,1,2,1,1,1,1,1,3,2,3,1,3,1,2,1,2,1,3,1,3,1,5,1,1,1,2,1,3,1,3,1,2,1,1,1,3,2,2,3,2,5,2,,219,505,3,1,1,4,2,2,1,3,2,1,3,1,7,2,6,5,4
1,195,54,1,3,5,7,1,1,3,1,1,1,3,1,1,1,3,1,3,2,1,1,1,3,1,1,1,2,1,3,1,4,1,3,1,2,1,1,1,3,1,2,1,3,1,1,1,2,1,1,1,3,1,5,1,3,1,3,1,4,1,4,1,3,1,2,1,5,3,3,2,1,5,3,,219,505,4,1,5,5,1,1,3,4,1,1,1,1,8,5,3,6,8
1,195,55,1,2,2,5,1,2,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,5,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,4,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,5,2,4,4,2,1,,219,505,5,1,2,2,5,3,1,2,1,1,2,1,2,3,4,6,6
1,195,56,1,3,5,8,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,4,2,1,2,1,2,1,5,1,3,1,3,1,1,1,1,1,2,1,2,1,3,1,4,1,2,1,2,1,3,1,4,1,3,1,4,1,3,1,3,1,3,1,1,1,3,2,3,4,4,4,4,,219,505,6,1,3,5,4,4,2,1,2,1,1,1,2,2,0,6,4
1,195,57,1,2,3,7,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,4,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,4,4,1,1,5,1,2,,219,505,7,1,5,2,5,1,1,5,2,1,1,1,7,7,7,7,7
1,195,58,1,2,5,1,3,1,3,1,1,1,1,2,2,1,3,1,3,2,3,2,3,2,2,2,1,2,1,4,1,2,1,1,1,3,1,3,1,3,1,3,1,1,1,3,1,1,1,4,1,4,1,2,1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,4,3,3,3,2,,219,505,8,1,2,1,5,3,2,1,1,1,5,1,2,4,2,4,1
1,195,59,1,3,2,6,1,2,3,3,1,2,3,3,2,2,2,2,2,2,3,3,3,1,2,1,1,2,1,5,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,5,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,4,4,4,,219,505,9,1,2,2,4,3,2,5,1,1,2,1,4,1,1,0,9
1,195,60,1,3,5,6,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,1,5,1,3,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,3,1,2,1,3,1,2,1,4,1,3,1,4,1,2,1,2,1,3,2,3,4,2,4,4,,219,506,0,1,2,4,4,4,4,4,2,1,3,1,4,0,7,6,4
1,195,61,1,1,2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,2,1,2,1,4,2,3,1,3,1,1,1,2,1,1,1,1,1,2,1,3,1,3,1,2,1,3,1,3,1,2,1,2,1,4,1,3,1,2,1,2,1,3,3,3,2,2,1,1,,219,506,1,1,1,3,3,3,1,1,2,1,4,1,3,4,6,6,2
1,195,62,1,1,3,4,4,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,4,3,1,2,1,2,1,3,2,4,1,3,1,1,1,3,1,3,1,3,1,4,1,4,1,1,1,3,1,3,1,4,1,3,1,3,1,4,1,4,1,2,1,3,1,1,4,1,4,1,5,5,,219,506,2,1,5,5,1,5,5,5,3,1,4,1,6,9,0,7,0
1,195,63,1,1,3,5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,1,3,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,3,1,3,1,4,1,3,1,2,1,3,1,2,1,3,1,1,1,3,4,3,3,1,4,2,,219,506,3,1,2,1,4,1,1,2,1,1,1,1,4,3,7,7,8
1,195,64,1,1,3,5,4,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,4,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,3,1,3,1,1,1,4,1,1,1,4,1,3,1,2,1,2,1,2,1,2,1,5,1,2,1,1,1,2,1,3,4,4,4,1,,219,506,4,1,2,1,5,2,2,4,3,1,2,1,4,3,6,5,1
1,195,65,1,3,3,6,1,1,2,1,1,2,1,2,1,1,1,2,1,3,1,1,2,2,2,2,1,2,1,4,1,4,1,3,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,5,1,2,1,4,1,2,1,4,1,4,1,4,1,3,1,1,1,3,4,2,4,3,4,1,,219,506,5,1,3,4,4,1,4,3,1,1,1,1,6,2,7,3,5
1,195,66,1,2,3,8,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,4,1,2,1,2,1,3,1,5,1,4,1,2,1,3,1,1,1,1,1,3,2,2,2,1,1,4,1,1,1,4,1,1,1,2,1,5,1,3,1,1,1,1,1,1,5,5,4,1,5,2,,219,506,6,1,1,5,1,1,1,2,3,1,2,1,4,7,3,5,2
1,195,67,1,3,3,6,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,4,1,2,1,2,1,3,3,2,2,2,1,1,1,2,1,2,2,1,2,3,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,5,1,2,1,2,2,1,,219,506,7,1,4,2,2,3,1,4,2,1,3,1,7,4,7,7,3
1,195,68,1,3,5,7,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,3,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,4,3,2,2,4,4,,219,506,8,1,4,4,4,2,2,2,1,1,1,1,5,0,7,7,9
1,195,69,1,1,5,5,3,1,1,1,1,2,2,1,3,2,1,2,2,1,2,1,2,3,1,2,1,2,1,2,1,3,1,3,1,1,1,3,1,3,1,3,1,2,1,4,1,1,1,4,1,3,1,4,1,2,2,2,1,2,1,3,1,3,1,2,1,4,4,4,4,2,4,4,,219,506,9,1,4,4,4,4,4,2,3,1,5,1,4,0,2,4,0
1,195,70,1,3,4,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,3,1,3,1,2,1,1,1,2,1,1,1,3,1,2,1,2,1,3,1,2,2,5,1,2,2,2,1,2,1,2,1,2,1,1,1,5,2,1,4,5,2,0,,219,507,0,1,0,0,0,0,0,0,2,1,2,1,2,2,7,7,7
1,195,71,1,2,5,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,4,2,4,1,3,1,1,1,2,1,3,1,3,1,3,1,5,1,1,1,3,2,3,1,4,1,4,1,3,1,4,2,4,1,2,1,2,1,3,2,1,1,4,4,1,,219,507,1,1,1,5,3,5,4,4,3,1,4,1,6,6,6,7,1
1,195,72,1,1,0,5,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,5,0,3,1,3,1,1,1,1,1,2,1,2,1,1,1,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,1,1,1,1,1,1,3,2,2,5,1,1,,219,507,2,1,1,2,5,2,1,1,2,2,3,1,4,6,7,7,3
